primary_family,horizon,split,bucket_type,top1_instrument_signal_week_share,top5_instrument_signal_week_union_share,persistent_candidate_ratio,average_rank_stability,rank_turnover,new_name_share,unique_instrument_count,median_weekly_bucket_size,persistent_name_clean_gate_bucket
other_gtja191,H10,validation,top_decile,0.5520833333333334,0.9270833333333334,0.28620878921721926,,0.7137912107827807,0.5625582731532388,160,22.0,False
other_gtja191,H10,validation,top_quintile,0.7395833333333334,1.0,0.39452588214741513,,0.6054741178525849,0.4375823123270259,217,44.0,False
other_gtja191,H20,robustness,top_decile,0.5656565656565656,0.9696969696969697,0.3552267601731327,,0.6447732398268673,0.48330369950909696,159,21.0,False
other_gtja191,H20,robustness,top_quintile,0.7575757575757576,0.98989898989899,0.46786723724838386,,0.5321327627516161,0.366537794565267,200,43.0,False
other_gtja191,H20,train,top_decile,0.5315315315315315,0.9594594594594594,0.3521696034473939,,0.6478303965526061,0.48951352919684504,219,14.0,False
other_gtja191,H20,train,top_quintile,0.8153153153153153,1.0,0.4751640727047508,,0.5248359272952492,0.3609479790571523,263,29.0,False
other_gtja191,H20,validation,top_decile,0.5425531914893617,0.9574468085106383,0.3513004208487174,,0.6486995791512826,0.48794000918825603,149,22.0,False
other_gtja191,H20,validation,top_quintile,0.776595744680851,1.0,0.4650643836852184,,0.5349356163147816,0.36695257208087356,199,44.0,False
other_gtja191,H3,robustness,top_decile,0.46078431372549017,0.9313725490196079,0.2906516503031151,,0.7093483496968849,0.5587324098342865,194,22.0,False
other_gtja191,H3,robustness,top_quintile,0.6274509803921569,0.9509803921568627,0.36915677316890316,,0.6308432268310968,0.4659556169535948,260,44.0,False
other_gtja191,H3,train,top_decile,0.4336283185840708,0.8982300884955752,0.2816295247636198,,0.7183704752363802,0.5722492416706532,258,15.0,False
other_gtja191,H3,train,top_quintile,0.5486725663716814,0.9336283185840708,0.3492030617970072,,0.6507969382029928,0.48884485259125665,330,30.0,False
other_gtja191,H3,validation,top_decile,0.4897959183673469,0.9285714285714286,0.2860904931312619,,0.7139095068687381,0.5623569691924689,185,22.0,False
other_gtja191,H3,validation,top_quintile,0.6836734693877551,0.9591836734693877,0.3795225726264534,,0.6204774273735466,0.4535236440685387,251,44.0,False
other_gtja191,H5,robustness,top_decile,0.45098039215686275,0.9607843137254902,0.2908194086243997,,0.7091805913756003,0.5580595593325877,192,22.0,False
other_gtja191,H5,robustness,top_quintile,0.5882352941176471,0.9509803921568627,0.3593232511616248,,0.6406767488383752,0.47576200219023645,260,44.0,False
other_gtja191,H5,train,top_decile,0.4,0.8577777777777778,0.27059650809593183,,0.7294034919040682,0.584338631016868,262,15.0,False
other_gtja191,H5,train,top_quintile,0.5688888888888889,0.9333333333333333,0.3435419033385916,,0.6564580966614084,0.4959817962078766,322,30.0,False
other_gtja191,H5,validation,top_decile,0.5051546391752577,0.9484536082474226,0.2909475903904263,,0.7090524096095737,0.5558946412886631,188,22.0,False
other_gtja191,H5,validation,top_quintile,0.6701030927835051,0.9896907216494846,0.37158764283085033,,0.6284123571691497,0.46192021197615873,247,44.0,False
range_volatility,H1,robustness,top_decile,0.23300970873786409,0.6504854368932039,0.14019841730777816,,0.8598015826922218,0.7576270024595214,299,22.0,True
range_volatility,H1,robustness,top_quintile,0.34951456310679613,0.7669902912621359,0.23893929906109534,,0.7610607009389047,0.6185233438550779,316,44.0,False
range_volatility,H1,train,top_decile,0.17699115044247787,0.5265486725663717,0.13431834289604516,,0.8656816571039548,0.7691791082343288,348,15.0,True
range_volatility,H1,train,top_quintile,0.2743362831858407,0.7787610619469026,0.23460769687231053,,0.7653923031276895,0.6246416559382447,365,31.0,False
range_volatility,H1,validation,top_decile,0.25510204081632654,0.7448979591836735,0.13868849135423966,,0.8613115086457603,0.7613858537995697,281,22.0,True
range_volatility,H1,validation,top_quintile,0.3979591836734694,0.8673469387755102,0.23460674167883078,,0.7653932583211692,0.6231938254829767,287,44.5,False
range_volatility,H10,robustness,top_decile,0.22772277227722773,0.6435643564356436,0.14321741898032403,,0.856782581019676,0.7531557826978812,288,22.0,True
range_volatility,H10,robustness,top_quintile,0.3465346534653465,0.7920792079207921,0.24232103468879662,,0.7576789653112034,0.6143273946765477,302,44.0,False
range_volatility,H10,train,top_decile,0.17857142857142858,0.53125,0.13751947236992546,,0.8624805276300745,0.7649662890081906,331,14.5,True
range_volatility,H10,train,top_quintile,0.2767857142857143,0.7767857142857143,0.2351956205821344,,0.7648043794178656,0.624140065617328,348,29.5,False
range_volatility,H10,validation,top_decile,0.23958333333333334,0.7291666666666666,0.13759465487026856,,0.8624053451297314,0.7630960801212517,269,22.0,True
range_volatility,H10,validation,top_quintile,0.40625,0.8229166666666666,0.23441846055524562,,0.7655815394447544,0.6237887680048055,275,44.0,False
range_volatility,H20,robustness,top_decile,0.23232323232323232,0.6666666666666666,0.1367139691064403,,0.8632860308935597,0.764099841138762,281,21.0,True
range_volatility,H20,robustness,top_quintile,0.35353535353535354,0.8686868686868687,0.23716650186440524,,0.7628334981355948,0.6202594970864371,296,43.0,False
range_volatility,H20,train,top_decile,0.20270270270270271,0.6261261261261262,0.12533846151006622,,0.8746615384899338,0.7835678605891676,313,14.0,True
range_volatility,H20,train,top_quintile,0.30180180180180183,0.7747747747747747,0.22584482350426138,,0.7741551764957386,0.6363091055414424,340,29.0,False
range_volatility,H20,validation,top_decile,0.23404255319148937,0.6595744680851063,0.13032977399232915,,0.8696702260076709,0.7735842698675799,268,22.0,True
range_volatility,H20,validation,top_quintile,0.3617021276595745,0.925531914893617,0.22411230369063806,,0.7758876963093619,0.6365988901002064,278,44.0,False
range_volatility,H3,robustness,top_decile,0.23529411764705882,0.6568627450980392,0.1417520654375809,,0.8582479345624191,0.7552270158560733,295,22.0,True
range_volatility,H3,robustness,top_quintile,0.35294117647058826,0.8431372549019608,0.240138089317809,,0.759861910682191,0.6172156342193885,310,44.0,False
range_volatility,H3,train,top_decile,0.17256637168141592,0.5221238938053098,0.1355641174471115,,0.8644358825528885,0.7675161853657794,344,15.0,True
range_volatility,H3,train,top_quintile,0.2743362831858407,0.7787610619469026,0.23505804624595483,,0.7649419537540452,0.6240861159092108,361,30.0,False
range_volatility,H3,validation,top_decile,0.25510204081632654,0.7448979591836735,0.13660357106591248,,0.8633964289340875,0.764575656675612,279,22.0,True
range_volatility,H3,validation,top_quintile,0.3979591836734694,0.8673469387755102,0.23472629130767797,,0.765273708692322,0.6233966503190872,283,44.0,False
range_volatility,H5,robustness,top_decile,0.21568627450980393,0.7058823529411765,0.14513052034108775,,0.8548694796589122,0.7509535212168523,270,22.0,True
range_volatility,H5,robustness,top_quintile,0.3627450980392157,0.8333333333333334,0.24982640737660855,,0.7501735926233914,0.6051382572386506,284,44.0,False
range_volatility,H5,train,top_decile,0.17777777777777778,0.5777777777777777,0.14359416992356822,,0.8564058300764318,0.7554487064554662,316,15.0,True
range_volatility,H5,train,top_quintile,0.3111111111111111,0.8177777777777778,0.23253822979536387,,0.7674617702046361,0.6275498411795013,337,30.0,False
range_volatility,H5,validation,top_decile,0.23711340206185566,0.7216494845360825,0.1421978944324156,,0.8578021055675844,0.755762545878035,265,22.0,True
range_volatility,H5,validation,top_quintile,0.4020618556701031,0.8762886597938144,0.24717700743954063,,0.7528229925604594,0.6070557061286301,275,44.0,False
volume_price_correlation,H1,robustness,top_decile,0.23300970873786409,0.6407766990291263,0.08236565783030192,,0.9176343421696981,0.8519347539340796,290,22.0,True
volume_price_correlation,H1,robustness,top_quintile,0.3883495145631068,0.9029126213592233,0.1554307103010959,,0.8445692896989041,0.7349889794112601,299,44.0,False
volume_price_correlation,H1,train,top_decile,0.1592920353982301,0.5619469026548672,0.08012736685990351,,0.9198726331400965,0.8563595588823614,337,15.0,True
volume_price_correlation,H1,train,top_quintile,0.2831858407079646,0.7831858407079646,0.14889477485474167,,0.8511052251452583,0.745402115969926,359,31.0,False
volume_price_correlation,H1,validation,top_decile,0.2653061224489796,0.5918367346938775,0.0787870701484944,,0.9212129298515056,0.8563960990451355,271,22.0,True
volume_price_correlation,H1,validation,top_quintile,0.3877551020408163,0.7653061224489796,0.15074923039909305,,0.849250769600907,0.7404483306421332,284,44.5,False
volume_price_correlation,H10,robustness,top_decile,0.21782178217821782,0.6336633663366337,0.07548384519646978,,0.9245161548035302,0.8635215097005714,280,22.0,True
volume_price_correlation,H10,robustness,top_quintile,0.31683168316831684,0.8514851485148515,0.14309385787226991,,0.8569061421277301,0.7533689375968753,290,44.0,False
volume_price_correlation,H10,train,top_decile,0.20089285714285715,0.6160714285714286,0.07800832371599997,,0.921991676284,0.8603086007894368,313,14.5,True
volume_price_correlation,H10,train,top_quintile,0.3169642857142857,0.8482142857142857,0.14143258488505606,,0.8585674151149439,0.7569457608289538,343,29.5,False
volume_price_correlation,H10,validation,top_decile,0.19791666666666666,0.65625,0.07104269300831123,,0.9289573069916888,0.8705462272281494,268,22.0,True
volume_price_correlation,H10,validation,top_quintile,0.3229166666666667,0.875,0.14000272273153225,,0.8599972772684678,0.7577048430153012,277,44.0,False
volume_price_correlation,H20,robustness,top_decile,0.2222222222222222,0.6868686868686869,0.07619831002785615,,0.9238016899721438,0.862435564287827,276,21.0,True
volume_price_correlation,H20,robustness,top_quintile,0.32323232323232326,0.8383838383838383,0.14219255521855068,,0.8578074447814493,0.7549669197300707,285,43.0,False
volume_price_correlation,H20,train,top_decile,0.1981981981981982,0.6126126126126126,0.07750373015968448,,0.9224962698403155,0.8612051175248235,302,14.0,True
volume_price_correlation,H20,train,top_quintile,0.3108108108108108,0.8423423423423423,0.14212949295634236,,0.8578705070436576,0.755650508604369,328,29.0,False
volume_price_correlation,H20,validation,top_decile,0.20212765957446807,0.6808510638297872,0.07077452281369823,,0.9292254771863018,0.8710809760599383,265,22.0,True
volume_price_correlation,H20,validation,top_quintile,0.32978723404255317,0.8617021276595744,0.13866953624744272,,0.8613304637525573,0.7601282886186738,274,44.0,False
volume_price_correlation,H3,robustness,top_decile,0.23529411764705882,0.6470588235294118,0.08351418724060156,,0.9164858127593984,0.8498287578379778,289,22.0,True
volume_price_correlation,H3,robustness,top_quintile,0.39215686274509803,0.9019607843137255,0.1552687806270303,,0.8447312193729697,0.7352120209045053,298,44.0,False
volume_price_correlation,H3,train,top_decile,0.1592920353982301,0.5619469026548672,0.08025780493250079,,0.9197421950674992,0.8564209784043947,335,15.0,True
volume_price_correlation,H3,train,top_quintile,0.2831858407079646,0.7876106194690266,0.14946808065460704,,0.850531919345393,0.7445556725280174,356,30.0,False
volume_price_correlation,H3,validation,top_decile,0.2755102040816326,0.6428571428571429,0.07897460754774255,,0.9210253924522575,0.8560197609054624,271,22.0,True
volume_price_correlation,H3,validation,top_quintile,0.3877551020408163,0.7653061224489796,0.151268808548372,,0.848731191451628,0.73980479641448,283,44.0,False
volume_price_correlation,H5,robustness,top_decile,0.20588235294117646,0.6372549019607843,0.07565103552817432,,0.9243489644718257,0.8630466743583854,284,22.0,True
volume_price_correlation,H5,robustness,top_quintile,0.3137254901960784,0.8921568627450981,0.142657405757185,,0.857342594242815,0.7539897096938833,294,44.0,False
volume_price_correlation,H5,train,top_decile,0.2,0.6133333333333333,0.07780094065765097,,0.922199059342349,0.8606590256239796,323,15.0,True
volume_price_correlation,H5,train,top_quintile,0.31555555555555553,0.8577777777777778,0.1434362840983887,,0.8565637159016113,0.7538238769758223,345,30.0,False
volume_price_correlation,H5,validation,top_decile,0.1958762886597938,0.6185567010309279,0.07059782334929476,,0.9294021766507052,0.8712604009818684,271,22.0,True
volume_price_correlation,H5,validation,top_quintile,0.32989690721649484,0.865979381443299,0.13944485423147535,,0.8605551457685247,0.7585688145023046,282,44.0,False
volume_surge_money_flow,H1,robustness,top_decile,0.44660194174757284,0.8252427184466019,0.2030559306511407,,0.7969440693488593,0.6692949990826886,265,22.0,False
volume_surge_money_flow,H1,robustness,top_quintile,0.5728155339805825,0.9805825242718447,0.28482505750396836,,0.7151749424960316,0.5611224912980064,296,44.0,False
volume_surge_money_flow,H1,train,top_decile,0.3185840707964602,0.7699115044247787,0.20118243378068168,,0.7988175662193183,0.6741858081139367,315,15.0,False
volume_surge_money_flow,H1,train,top_quintile,0.4823008849557522,0.9513274336283186,0.2797863923028632,,0.7202136076971368,0.5681423279130282,349,31.0,False
volume_surge_money_flow,H1,validation,top_decile,0.42857142857142855,0.826530612244898,0.20256905160763494,,0.7974309483923651,0.6687156187604417,256,22.0,False
volume_surge_money_flow,H1,validation,top_quintile,0.5714285714285714,0.9489795918367347,0.27751483950748235,,0.7224851604925177,0.5688725122604883,280,44.5,False
volume_surge_money_flow,H10,robustness,top_decile,0.33663366336633666,0.8712871287128713,0.2350772558652282,,0.7649227441347718,0.626784797608428,250,22.0,False
volume_surge_money_flow,H10,robustness,top_quintile,0.5148514851485149,0.9504950495049505,0.321067407794289,,0.678932592205711,0.5189848279956432,277,44.0,False
volume_surge_money_flow,H10,train,top_decile,0.32142857142857145,0.75,0.21090914444312026,,0.7890908555568797,0.6593276387830213,296,14.5,True
volume_surge_money_flow,H10,train,top_quintile,0.45982142857142855,0.8928571428571429,0.2976601197333273,,0.7023398802666727,0.5463814123811798,330,29.5,False
volume_surge_money_flow,H10,validation,top_decile,0.3333333333333333,0.84375,0.20100339124717315,,0.7989966087528269,0.6700511159321226,260,22.0,False
volume_surge_money_flow,H10,validation,top_quintile,0.4895833333333333,0.96875,0.30426590700042866,,0.6957340929995713,0.5366061623390922,275,44.0,False
volume_surge_money_flow,H20,robustness,top_decile,0.3333333333333333,0.7777777777777778,0.2763381176372177,,0.7236618823627823,0.5748350118307964,243,21.0,False
volume_surge_money_flow,H20,robustness,top_quintile,0.494949494949495,0.9797979797979798,0.3705538226467636,,0.6294461773532364,0.46474051218804485,267,43.0,False
volume_surge_money_flow,H20,train,top_decile,0.32432432432432434,0.7612612612612613,0.2703147107726792,,0.7296852892273208,0.5851276122282295,275,14.0,False
volume_surge_money_flow,H20,train,top_quintile,0.46846846846846846,0.8828828828828829,0.3607850215724947,,0.6392149784275053,0.475650589423288,308,29.0,False
volume_surge_money_flow,H20,validation,top_decile,0.3404255319148936,0.8085106382978723,0.25129384444305947,,0.7487061555569405,0.6046458372545329,240,22.0,False
volume_surge_money_flow,H20,validation,top_quintile,0.5531914893617021,0.9680851063829787,0.3538981264204448,,0.6461018735795552,0.48149382226523585,265,44.0,False
volume_surge_money_flow,H3,robustness,top_decile,0.37254901960784315,0.8235294117647058,0.24789380670266126,,0.7521061932973387,0.6092143921467724,254,22.0,False
volume_surge_money_flow,H3,robustness,top_quintile,0.5686274509803921,0.9705882352941176,0.32247392211267967,,0.6775260778873203,0.5165626096166787,285,44.0,False
volume_surge_money_flow,H3,train,top_decile,0.3008849557522124,0.7876106194690266,0.21767030401654774,,0.7823296959834523,0.650965845845574,295,15.0,False
volume_surge_money_flow,H3,train,top_quintile,0.5176991150442478,0.8982300884955752,0.30159481096822804,,0.698405189031772,0.5416180955612515,323,30.0,False
volume_surge_money_flow,H3,validation,top_decile,0.37755102040816324,0.8775510204081632,0.27702990827791496,,0.722970091722085,0.5733439763583197,242,22.0,False
volume_surge_money_flow,H3,validation,top_quintile,0.5102040816326531,0.9489795918367347,0.3440530972707776,,0.6559469027292224,0.4913337655448502,273,44.0,False
volume_surge_money_flow,H5,robustness,top_decile,0.3137254901960784,0.7745098039215687,0.23988095800316844,,0.7601190419968316,0.6199594039491536,258,22.0,False
volume_surge_money_flow,H5,robustness,top_quintile,0.5098039215686274,0.9607843137254902,0.32022102419441134,,0.6797789758055887,0.5196228328560116,278,44.0,False
volume_surge_money_flow,H5,train,top_decile,0.32,0.7644444444444445,0.217854235680063,,0.782145764319937,0.6516000237667677,294,15.0,False
volume_surge_money_flow,H5,train,top_quintile,0.4711111111111111,0.9022222222222223,0.3052603011669274,,0.6947396988330726,0.5380007917931449,329,30.0,False
volume_surge_money_flow,H5,validation,top_decile,0.36082474226804123,0.8969072164948454,0.22197757965621978,,0.7780224203437802,0.6415544223288788,249,22.0,False
volume_surge_money_flow,H5,validation,top_quintile,0.5360824742268041,0.9587628865979382,0.3162219123438247,,0.6837780876561753,0.5229006767764877,278,44.0,False
vwap_deviation,H1,robustness,top_decile,0.3106796116504854,0.8252427184466019,0.13370670295259302,,0.866293297047407,0.7713670416826701,289,22.0,False
vwap_deviation,H1,robustness,top_quintile,0.5339805825242718,0.941747572815534,0.20539584244256448,,0.7946041575574355,0.6641143605434643,307,44.0,False
vwap_deviation,H1,train,top_decile,0.23008849557522124,0.6946902654867256,0.11856934240502648,,0.8814306575949735,0.7955246621981041,339,15.0,True
vwap_deviation,H1,train,top_quintile,0.37610619469026546,0.8982300884955752,0.19030158130702746,,0.8096984186929725,0.6855023122704547,362,31.0,False
vwap_deviation,H1,validation,top_decile,0.336734693877551,0.8061224489795918,0.13102450527741893,,0.8689754947225811,0.7717108977978543,267,22.0,False
vwap_deviation,H1,validation,top_quintile,0.5408163265306123,0.9285714285714286,0.20563281375317133,,0.7943671862468287,0.6622607124888213,284,44.5,False
vwap_deviation,H10,robustness,top_decile,0.46534653465346537,0.9207920792079208,0.20456749239909033,,0.7954325076009097,0.6659743810690439,259,22.0,False
vwap_deviation,H10,robustness,top_quintile,0.693069306930693,0.9900990099009901,0.2938268070057062,,0.7061731929942938,0.5513192897901417,287,44.0,False
vwap_deviation,H10,train,top_decile,0.3125,0.7589285714285714,0.1754820743779396,,0.8245179256220604,0.7089439746396291,306,14.5,False
vwap_deviation,H10,train,top_quintile,0.5,0.9241071428571429,0.2668100156644504,,0.7331899843355496,0.5842327484112931,340,29.5,False
vwap_deviation,H10,validation,top_decile,0.4166666666666667,0.84375,0.18917880631364536,,0.8108211936863546,0.6868675641673352,240,22.0,False
