factor_id,horizon,split,valid_date_count,mean_rankIC,median_rankIC,rankIC_std,ICIR,positive_date_share,p10_date_rankIC,p90_date_rankIC,year_count,positive_year_count,negative_year_count,yearly_rankIC_min,yearly_rankIC_max,single_year_ic_contribution_share,neutralized_mean_rankIC,raw_neutralized_rankIC_sign_agree
alpha102,H10,train,224,-0.00427448829376773,-0.0004874272953925144,0.1446922753242196,-0.029541924641033245,0.5,-0.18076331039856736,0.1829020122731388,5,1,4,-0.03153185126863082,0.018728863064007634,0.42098220563394395,-0.00018690787605966857,True
alpha102,H10,validation,96,0.013683879777657263,0.0070289473023842025,0.12075430110734454,0.11332001967775025,0.5416666666666666,-0.11938649684198166,0.1446187670616756,2,2,0,0.007599522064672075,0.019519896359500192,0.7197756255016732,0.004953169354919979,True
alpha102,H20,robustness,99,-0.0020370698464257024,-0.00703174443778198,0.12169991933709287,-0.01673846505011466,0.45454545454545453,-0.1715116989765333,0.13776738802371524,2,1,1,-0.03427690399591699,0.028306303470742568,0.5477012985340771,-0.006376705335814404,True
alpha102,H20,train,222,-0.0039521574602848905,-0.006588623956564075,0.13682782752664394,-0.028884164367188412,0.46396396396396394,-0.16445094281247874,0.16902204981142668,5,2,3,-0.021121782466003804,0.0103759943353243,0.4133837466761948,0.0007106000474836051,False
alpha102,H20,validation,94,0.02356950093279747,0.017705441043511436,0.10858990517708726,0.21705057108541148,0.5638297872340425,-0.10319437245926223,0.13771409404942267,2,2,0,0.017321252910088337,0.0293076878924283,0.6285299942057985,0.006494123572496719,True
alpha102,H3,robustness,102,-0.015396272410034046,-0.0030468869846858567,0.12081794449077085,-0.12743365627454578,0.47058823529411764,-0.17703231345473647,0.11930280118878642,2,1,1,-0.03186843160708804,0.0010758867870199423,0.9673422659971511,-0.00716372638682037,True
alpha102,H3,train,226,-0.0018067993861024343,-0.0064636761219267775,0.13389306847710078,-0.01349434594824783,0.47345132743362833,-0.17239999456069893,0.17000428355346509,5,2,3,-0.02471462804017879,0.02275151481881753,0.3059408775277579,-0.0014089773870781385,True
alpha102,H3,validation,98,0.007171636712625287,0.0023719664065353736,0.11272094161673371,0.06362293119418583,0.5,-0.1273339184302428,0.14804195342053705,2,1,1,-0.0011295167500420516,0.015472790175292626,0.9319662770287399,-0.0005982193880451154,False
alpha102,H5,robustness,102,-0.015517780066251945,-0.00932586951787231,0.11436784848570221,-0.1356830636557084,0.47058823529411764,-0.1696001032149679,0.13629304118386185,2,0,2,-0.0288694117897022,-0.0021661483428016912,0.9302043097159035,-0.006088858163598718,True
alpha102,H5,train,225,-0.007725946443038909,-0.018725434430508694,0.14467313204217444,-0.05340277309256481,0.4577777777777778,-0.1924044197894106,0.18901426052201692,5,1,4,-0.039258961689871745,0.02108019785598166,0.4037094675354416,-0.002762795816930812,True
alpha102,H5,validation,97,0.01626353532908759,0.010846414449009944,0.11264141376818299,0.1443832670864562,0.5670103092783505,-0.12006235468712859,0.1644124074360989,2,2,0,0.015337357061241095,0.017209008977514227,0.5287536235849559,0.006332777842732468,True
alpha106,H1,robustness,103,0.01621522119951207,0.016770594934647092,0.1923458146328016,0.08430243845163873,0.5339805825242718,-0.20536040137512193,0.26170052976262037,2,1,1,-0.03152094336192434,0.0648873889876433,0.6730475199214905,0.009422999529493551,True
alpha106,H1,train,226,-0.0003692954802180669,0.003962066261673712,0.1686549680385256,-0.0021896507675582336,0.5176991150442478,-0.22326356406651618,0.20514430441045467,5,2,3,-0.03771439975611195,0.01504293634993854,0.597321001506508,-0.008395866621908062,True
alpha106,H1,validation,98,0.002572081917667385,-0.0330315021754235,0.21570413247046077,0.011924119803405317,0.46938775510204084,-0.2773273733436523,0.34303997027401545,2,1,1,-0.0030781648382238185,0.00822232867355859,0.7276079283604399,-0.00681405865171404,False
alpha106,H10,robustness,101,-0.014466426120494839,0.012848587061694802,0.17755528502377482,-0.08147561543187955,0.5247524752475248,-0.2744074933724024,0.19505165711774317,2,0,2,-0.020206623194272605,-0.008611425105241521,0.7011794478328114,-0.0061623883285008224,True
alpha106,H10,train,224,-0.003701799999201832,0.014982378148839265,0.18515582754920334,-0.019992889493138502,0.5446428571428571,-0.26704365831993854,0.22060990275290593,5,2,3,-0.031948313624462314,0.02868569126624519,0.3590011978252479,-0.0032597476385755253,True
alpha106,H10,validation,96,-0.02210394005909026,-0.03197678217794005,0.19841572892535897,-0.1114021563653627,0.4166666666666667,-0.2243799436265802,0.24591250535595682,2,0,2,-0.022552441123212502,-0.021673745160850546,0.5099341141096603,-0.016653966209299428,True
alpha106,H20,robustness,99,-0.012965527312662218,-0.025796874570380456,0.1644048800743297,-0.07886339691863359,0.47474747474747475,-0.21888730585599409,0.19442934335143489,2,0,2,-0.023346141767791182,-0.0019361244540876928,0.9234196635263574,-0.016935834488545496,True
alpha106,H20,train,222,-0.006684753719697311,0.000800540799148957,0.18103773811426618,-0.036924642283577766,0.509009009009009,-0.2569176817467136,0.21646347508633845,5,2,3,-0.046522158295933716,0.03327793749135874,0.3837644385306229,-0.004485688056552744,True
alpha106,H20,validation,94,-0.03788773062195647,-0.020467279456262727,0.18297949968495408,-0.20705997495451603,0.48936170212765956,-0.31362023998694455,0.18761825422856074,2,0,2,-0.07193610398823826,-0.0008128351786718416,0.9888268449274988,-0.024624186285014164,True
alpha106,H3,robustness,102,-0.009359298045813522,-0.009368733459651377,0.1840192958074325,-0.05086041659244031,0.4803921568627451,-0.23554679667940756,0.1874150941839305,2,1,1,-0.03199899168551268,0.013280395593885623,0.7067010754377394,0.003411381021724581,False
alpha106,H3,train,226,-0.015600829511314937,-0.012952307006468525,0.1613108808192055,-0.09671281585028403,0.4778761061946903,-0.22871764244739973,0.20509507465845894,5,1,4,-0.037043585693176354,0.013787745350117132,0.31792617775563076,-0.015539036251718841,True
alpha106,H3,validation,98,-0.018211753587237884,-0.022523075016709627,0.19856715237002157,-0.09171584207090328,0.45918367346938777,-0.268214491431953,0.24669032340559227,2,1,1,-0.038807785784965215,0.002384278610489451,0.9421180111877921,-0.017165010054236197,True
alpha106,H5,robustness,102,-0.01853472459628459,0.0002611338214679072,0.19255781226141352,-0.09625537587185573,0.5098039215686274,-0.30326691400664,0.20457731122313266,2,0,2,-0.02522495942622149,-0.011844489766347676,0.6804783986722417,-0.004746912364531097,True
alpha106,H5,train,225,-0.01437353746481379,-0.01663390910435305,0.18388483961949015,-0.07816597330457864,0.47555555555555556,-0.2639393216827221,0.2220089303730495,5,1,4,-0.035663029530483156,0.013569641337683201,0.3171973334005247,-0.0075711552554527444,True
alpha106,H5,validation,97,-0.012823625519169027,-0.0009189672682043801,0.2108163758232976,-0.0608284127316445,0.4948453608247423,-0.3104266104714612,0.24909979744392138,2,0,2,-0.016687799309814694,-0.008878948107884912,0.6527149909675994,-0.018834537849094106,True
alpha107,H1,robustness,103,-0.001579075857568591,0.006314933040822764,0.16390555659539274,-0.00963405933495349,0.5242718446601942,-0.19652253569024747,0.22159479459088008,2,1,1,-0.010191438870698663,0.006867664789924365,0.5974193646658722,0.005912430555606671,False
alpha107,H1,train,226,0.004415615621786365,-0.003155409445029444,0.13744026368921003,0.03212752583021288,0.4911504424778761,-0.1673903908825567,0.1761763477873659,5,4,1,-0.04825897078682755,0.08412581824464535,0.5052079520892823,-0.0010315538656363685,False
alpha107,H1,validation,98,0.020482252435947357,0.04113790386135434,0.13928202382591662,0.14705596510822788,0.5714285714285714,-0.15743991343745897,0.18591653617994547,2,2,0,0.010181626492740114,0.0307828783791546,0.7514524702646751,0.015017212083750725,True
alpha107,H10,robustness,101,0.0012482837299112614,-0.008885594275748185,0.15509610311818262,0.008048453215875283,0.46534653465346537,-0.2050123387948045,0.2254807299791504,2,1,1,-0.010779201168300145,0.013516318326086898,0.5563296693124653,0.0008460071260265539,True
alpha107,H10,train,224,0.00394717090142896,-0.0018395085877428445,0.13411501724770025,0.029431237324742204,0.4955357142857143,-0.15245647359609593,0.16493561781775054,5,3,2,-0.016480094204432753,0.06877599185718333,0.6764919953654478,-0.0014098814860846842,False
alpha107,H10,validation,96,-0.014258701044109673,-0.007869320812050253,0.15036431543152567,-0.09482769234967145,0.4583333333333333,-0.19648839303913618,0.14199137862484085,2,1,1,-0.062461267722544386,0.03197641393316445,0.6614019597628331,-0.015965305522379483,True
alpha107,H20,robustness,99,0.0024198806142742405,0.007073061995470585,0.14907694568358604,0.016232426839562483,0.5151515151515151,-0.19709877645828888,0.19891268803554846,2,1,1,-0.0011359218009708305,0.005766518181563719,0.8354318467317228,0.004063891901215847,True
alpha107,H20,train,222,0.00905386220280022,-0.010152118439579978,0.1286309721928003,0.07038633113360687,0.45045045045045046,-0.15782317600243212,0.17946017498140523,5,3,2,-0.01377215786618562,0.07008850552136381,0.5178857676709184,-0.0015265866913547858,False
alpha107,H20,validation,94,-0.01664061622090331,-0.028791384070122397,0.1380705718388312,-0.12052254147486101,0.40425531914893614,-0.18582513962098474,0.17758770754031925,2,1,1,-0.05096823451522552,0.014884747518780366,0.7739700305280934,-0.010193816217342703,True
alpha107,H3,robustness,102,-0.013181876194771222,-0.02445937548400342,0.16079230436357111,-0.08198076547846087,0.43137254901960786,-0.20948970376159107,0.1891172289815894,2,0,2,-0.017495504027475354,-0.008868248362067097,0.6636196459808653,-0.0002970338066618565,True
alpha107,H3,train,226,0.0007746885634720861,0.0075290520316768274,0.13079420116490456,0.00592295802545071,0.5353982300884956,-0.17041533502934064,0.15957935404567203,5,3,2,-0.018345475236633574,0.054708426224033074,0.6525415857225166,-0.005471847511231307,False
alpha107,H3,validation,98,0.011107167058399396,0.00426022084654652,0.13930070224002702,0.07973518352592937,0.5102040816326531,-0.15819237561552363,0.16097825846982286,2,1,1,-0.028727902953013317,0.0509422370698121,0.6394144287334903,0.0007563947001101181,True
alpha107,H5,robustness,102,0.007031035638560138,-0.0010065374578537645,0.1663966105711578,0.04225468063577766,0.5,-0.21119704491608712,0.2236312843680126,2,2,0,0.004558662537354654,0.009503408739765627,0.6758185584813644,0.0023409391737051525,True
alpha107,H5,train,225,0.007840261240423528,0.003333885693119084,0.13684877621599906,0.05729142384180794,0.5111111111111111,-0.15548969767593493,0.17021259576238262,5,3,2,-0.007989809971910582,0.05239378398085161,0.5982831262296553,0.002184668981005824,True
alpha107,H5,validation,97,-0.005174398667105372,-0.004268115749162037,0.14291616906811003,-0.036205831018597985,0.4948453608247423,-0.16243149996431658,0.15773857177206355,2,1,1,-0.05449697770829572,0.0431415971283464,0.5581500733646915,-0.006822233425953101,True
alpha109,H1,robustness,103,-0.02785871145589889,-0.01782136630689258,0.1458041821602489,-0.19106935784105447,0.4174757281553398,-0.19852053709468992,0.16608899120982798,2,0,2,-0.04356663297539036,-0.011842791475240921,0.786267560209137,-0.023141729944885905,True
alpha109,H1,train,226,0.006195428106851011,0.00607142394452116,0.1529880306280968,0.04049616222534208,0.5132743362831859,-0.1898415026692251,0.1952648124868646,5,3,2,-0.029469795613232874,0.02968266882754363,0.26293605394760183,0.003071454956806644,True
alpha109,H1,validation,98,-0.007836425954112797,-0.006288464478978238,0.12472179668738298,-0.06283124652024469,0.4897959183673469,-0.17347491236975526,0.12683089371526013,2,0,2,-0.014265801686049717,-0.0014070502221758818,0.9102237276013934,-0.008913436081605398,True
alpha109,H10,robustness,101,-0.010033999118287982,-0.007125251642005781,0.13814617628936515,-0.07263320193003724,0.4752475247524752,-0.17368273583743157,0.14974679356413917,2,0,2,-0.015502674129516442,-0.004672553028848314,0.768401466205497,-0.004365691560234921,True
alpha109,H10,train,224,0.0074774111541135585,0.016324472547003983,0.14536626874473998,0.051438419783916514,0.53125,-0.18747659188777327,0.184234643401152,5,3,2,-0.006861422525241472,0.02782950942117425,0.4626162546131909,0.008549566427143454,True
alpha109,H10,validation,96,0.008293772365953104,-0.014462324935483405,0.13773295888528764,0.06021632318855984,0.46875,-0.14389426081161605,0.16721977999488433,2,1,1,-0.0038316443000570516,0.019924274066003667,0.8387078015248953,-0.003738644141078638,False
alpha109,H20,robustness,99,0.014678110145584658,0.00438909010482917,0.14591250635330938,0.10059528488972289,0.5252525252525253,-0.18796339097311404,0.19487928554769765,2,2,0,0.00026130335670117587,0.028246869476298522,0.990834089640473,-0.0009928946555018095,False
alpha109,H20,train,222,0.002432254347148319,0.009928608744783404,0.1395326668376839,0.017431433099302267,0.5540540540540541,-0.1761956729968285,0.17490563883217936,5,3,2,-0.01504810526091987,0.025822160944446924,0.36813914157168137,0.009252610336704641,True
alpha109,H20,validation,94,0.006797814721294515,0.008107907540108454,0.130881611652671,0.05193865383728858,0.5531914893617021,-0.18336759820879314,0.18096745489783145,2,1,1,-0.0001146313538448854,0.013145979484177641,0.9913554997394086,-0.0003769476608195784,False
alpha109,H3,robustness,102,-0.02566417735594597,-0.02645127788828861,0.12370888447575995,-0.20745621840098896,0.43137254901960786,-0.15843441490376345,0.13470280109031066,2,0,2,-0.045088150857710736,-0.006240203854181195,0.8784257962444402,-0.01081571267812988,True
alpha109,H3,train,226,0.012043412217705291,0.016081436967589638,0.14601682854479164,0.08247961784768455,0.5442477876106194,-0.16447696637147644,0.18836116671319514,5,4,1,-0.037304484606575976,0.038737026950957654,0.27002461798282085,0.005648384538829254,True
alpha109,H3,validation,98,-0.000868214001140838,-0.016142204291871846,0.12160054250919558,-0.00713988591847921,0.46938775510204084,-0.13972042235650547,0.16080896637745612,2,1,1,-0.008593724111630438,0.006857296109348758,0.5561913704547478,-0.005629145889410973,True
alpha109,H5,robustness,102,-0.021800718045090005,-0.011085080980911287,0.13860865809076128,-0.15728251283418992,0.46078431372549017,-0.1908201616658053,0.13923465726810633,2,0,2,-0.04018806656485618,-0.003413369525323838,0.9217142866977126,-0.005973830471171999,True
alpha109,H5,train,225,0.0038144454666175194,0.0005338173277104574,0.14712404292588882,0.025926730877963843,0.5022222222222222,-0.17795332294396446,0.19547200048803803,5,4,1,-0.03878157207687491,0.028566458757480505,0.4051739915277544,0.005011845468741066,True
alpha109,H5,validation,97,0.004430022722116862,0.0023522875346794546,0.11794468469175923,0.03756017266648716,0.5154639175257731,-0.13803189175731218,0.15058434435085608,2,1,1,-0.003036755578065676,0.011744417791683434,0.7945524687315659,-0.0075503035799489035,False
alpha110,H1,robustness,103,-0.0037601523428063286,-0.019718208352852852,0.19278726005395638,-0.019504153654935266,0.46601941747572817,-0.20791814379771284,0.2587714562436356,2,1,1,-0.038049699071615976,0.031201738439509387,0.5494427327303238,-0.0010023829225686192,True
alpha110,H1,train,226,-0.0020422794114706164,0.0071107968973034355,0.1735609332926859,-0.01176693033809977,0.5132743362831859,-0.2354256468881562,0.21861312302008512,5,2,3,-0.019691883193510167,0.014103406175183002,0.2614669979839096,-0.0022121706947829463,True
alpha110,H1,validation,98,-0.0074060917652632036,-0.03640743802168413,0.20040229222581374,-0.036956123021377435,0.4387755102040816,-0.22997842739818278,0.28676559982391336,2,1,1,-0.018822213526729956,0.004010029996203541,0.8243698657043611,-0.006780239982242624,True
alpha110,H10,robustness,101,-0.015395421863590882,0.0024547862899110193,0.180884808935568,-0.08511174572473248,0.5148514851485149,-0.26014526214424616,0.17692548227694888,2,0,2,-0.017937839946142495,-0.012802155419388226,0.5835342436731952,-0.008599549527913692,True
alpha110,H10,train,224,-0.01498204858294136,-0.006866228572625916,0.18129996401502554,-0.08263679843697981,0.48660714285714285,-0.26659736709038906,0.2184898972164941,5,1,4,-0.03302872212562981,0.010298125571250276,0.4088773200414406,0.0009615290488575837,False
alpha110,H10,validation,96,-0.014943293138966035,-0.035649640592335996,0.1770891978273413,-0.08438286085374597,0.4166666666666667,-0.2011027263613718,0.2353397979456845,2,1,1,-0.03942550364418834,0.01058071355796786,0.7884120385432467,-0.002297201106589636,True
alpha110,H20,robustness,99,-0.0017540270790594476,0.014185217341189623,0.1735185342820456,-0.01010858630357242,0.5050505050505051,-0.24275653977087316,0.2005368493849335,2,1,1,-0.008401250712571038,0.004502183399539696,0.6510864192878626,-0.007563283439051573,True
alpha110,H20,train,222,-0.025328001138750632,-0.014584102480229892,0.1681977207446863,-0.15058468703744782,0.4594594594594595,-0.2576058305794668,0.16831805166361286,5,1,4,-0.05690480894624347,0.012412282495491676,0.4412444814668482,-0.00506317896132229,True
alpha110,H20,validation,94,-0.02379622878108602,0.0024356323777738166,0.1653643585110082,-0.14390179960999228,0.5106382978723404,-0.2616644735318848,0.15802345042521068,2,1,1,-0.07836481454468147,0.03562289793927346,0.687484754602056,-0.004393604404138446,True
alpha110,H3,robustness,102,-0.015589334485962244,-0.013239092565936006,0.1718026481861659,-0.09073977991928037,0.49019607843137253,-0.21790116671324736,0.1658511476214304,2,0,2,-0.029124662950137114,-0.00205400602178737,0.9341214333544211,-0.004762291512652541,True
alpha110,H3,train,226,-0.02068013759487527,-0.02174405204776598,0.15406327600778816,-0.1342314543138097,0.4424778761061947,-0.22624890936316056,0.16590131938654468,5,1,4,-0.03962458398062276,0.002406107605957302,0.3516419802597429,-0.009695381299551553,True
alpha110,H3,validation,98,-0.012602374031818913,0.002749254773148218,0.1736006372470994,-0.07259405398311393,0.5102040816326531,-0.24959847614232386,0.19067525835185123,2,1,1,-0.05201666724382332,0.0268119191801855,0.6598706079039951,-0.0068613097237733974,True
alpha110,H5,robustness,102,-0.0225432200640706,-0.0018958411460037565,0.18040188779354513,-0.12496110955263078,0.5,-0.26990812167180406,0.19987743595073695,2,0,2,-0.023679882613300642,-0.021406557514840534,0.525210740657269,-0.009837506420758748,True
alpha110,H5,train,225,-0.021029095998199767,-0.017585156162634806,0.17959868906912402,-0.11708936244020178,0.4666666666666667,-0.25760347377692433,0.219435067902455,5,0,5,-0.031148015611524544,-0.011031899377048586,0.2935541047632418,-0.0035732230701857495,True
alpha110,H5,validation,97,-0.008465820567211698,0.00010464374575382548,0.17688226471083374,-0.04786133070520993,0.5051546391752577,-0.24266532008503247,0.2098974461177406,2,1,1,-0.03217991412668223,0.015742316608081137,0.6715028418603755,-0.005023106725683209,True
alpha111,H1,robustness,103,0.0357823154715881,0.031785412445058836,0.1754565798710953,0.2039382934391899,0.5533980582524272,-0.19447392879648,0.24783661484142502,2,2,0,0.016382152725633793,0.05480939816473559,0.7698862783469727,0.017021400010453675,True
alpha111,H1,train,226,0.032684970797204484,0.04168775112600481,0.1693480717440417,0.19300468237161644,0.5752212389380531,-0.17894027905889154,0.2519173442776834,5,4,1,-0.002184021238958279,0.06880540873135624,0.3626606978767121,0.02788038717708349,True
alpha111,H1,validation,98,0.004221827444462775,0.027455214817734476,0.15568832837108998,0.02711717370617445,0.5510204081632653,-0.17772987170285878,0.18324565583878633,2,2,0,0.0021256559891110393,0.006317998899814507,0.7482540419908695,0.006801818578187961,True
alpha111,H10,robustness,101,0.019367107680694183,0.017132624000818893,0.15449611077182332,0.12535660337299775,0.5346534653465347,-0.16654523804846622,0.22822653458973002,2,2,0,0.01594257081728115,0.02272449676247166,0.587696408981654,0.005420240353447208,True
alpha111,H10,train,224,0.01856519343690288,0.016663699504371736,0.14703820751435712,0.12626101576415188,0.5446428571428571,-0.16860133798933397,0.2125703263808048,5,4,1,-0.0027405878130772818,0.03287381322454841,0.3220558585625945,0.019291808295876078,True
alpha111,H10,validation,96,-0.008070147676873717,0.006501521002629482,0.15747461814861524,-0.05124729160643265,0.5416666666666666,-0.20231923565584187,0.17895986249450657,2,0,2,-0.013231362125504341,-0.0031195950424729095,0.8092102492579137,0.0024454994953534343,False
alpha111,H20,robustness,99,0.017300175619674195,-0.007150240601814268,0.16477278179428692,0.10499413453656965,0.48484848484848486,-0.15631938383336444,0.2414175278417508,2,2,0,0.012785494453866028,0.02209702435834537,0.6334698614312743,0.006282339792100382,True
alpha111,H20,train,222,0.012558587563905033,0.010806596931740284,0.14490301794760718,0.08666891650556141,0.545045045045045,-0.17647957811553885,0.19521169371835126,5,4,1,-0.004130551125011757,0.04970155086406769,0.5426118517186443,0.012883508630898205,True
alpha111,H20,validation,94,-0.005735692165619709,-0.008766055164321787,0.15549123575378124,-0.03688755921074624,0.4574468085106383,-0.2206211749371906,0.19061491579475964,2,0,2,-0.006159256140701552,-0.0053467048415649495,0.5353100145389396,0.004515257780703027,False
alpha111,H3,robustness,102,0.010506149881016396,0.013267474794127874,0.15451714586614806,0.06799342443276456,0.5294117647058824,-0.16241805989524935,0.2280136907825265,2,1,1,-0.019804046235623384,0.04081634599765618,0.6733104899847332,0.0049293171708940965,True
alpha111,H3,train,226,0.03581193070334506,0.039659757373286496,0.14949846578412562,0.2395471452868095,0.584070796460177,-0.15645539885324133,0.2242864619938141,5,5,0,0.007600509494821473,0.07473740733330411,0.36905510386842266,0.020607024584863926,True
alpha111,H3,validation,98,0.002836333463991569,0.008002306694181838,0.15308445342536617,0.018527900126542745,0.5306122448979592,-0.180913311760238,0.1718844554191143,2,1,1,-0.002104472435086625,0.0077771393630697615,0.7870314602442431,0.005311846374301748,True
alpha111,H5,robustness,102,0.017413964842885467,0.00478144284150167,0.15659390917272734,0.11120461156428116,0.5196078431372549,-0.17336413166315845,0.22455077858712,2,2,0,0.006602861686668689,0.02822506799910225,0.8104147520038693,0.0030542326587094867,True
alpha111,H5,train,225,0.03436206692953646,0.03301165708758281,0.15187714721721957,0.2262490938178522,0.5688888888888889,-0.16264517401115527,0.22930341681177135,5,5,0,0.017301960102466,0.04848065241244121,0.2771886895506025,0.02259573530331639,True
alpha111,H5,validation,97,0.008292042024399949,0.017989924125459498,0.14576806460461855,0.056885176097324824,0.5773195876288659,-0.18172485364570176,0.1675165365182072,2,1,1,-0.006886822477473211,0.023161133781336916,0.7708056275722919,0.002093037993658761,True
alpha112,H1,robustness,103,0.001985143553845108,-0.011297635314681009,0.20420399536961792,0.009721374698139055,0.46601941747572817,-0.23040716606268896,0.27372959708813077,2,1,1,-0.037633234541896,0.04238035259263997,0.5296644496312989,-0.00808121531447546,False
alpha112,H1,train,226,0.007448039163637471,0.007604892789253581,0.18332841917079074,0.040626757146139995,0.5265486725663717,-0.24125742836216335,0.25410137821480216,5,3,2,-0.02712804553800229,0.03475262960307528,0.332928617807259,-0.0038232610026103977,False
alpha112,H1,validation,98,-0.017239540182169267,-0.04127877039933566,0.1897452236993515,-0.09085625369672051,0.40816326530612246,-0.24281165282390124,0.2737614070385197,2,0,2,-0.019094918897031448,-0.015384161467307079,0.5538117227970265,-0.011367161075258427,True
alpha112,H10,robustness,101,0.00017053658037112987,0.020547373345003898,0.18524978643308143,0.0009205763939314096,0.5643564356435643,-0.23338439837089023,0.21542878955500222,2,1,1,-0.0076253504620058705,0.008122341363595674,0.5157798014811869,-0.00404649498326924,False
alpha112,H10,train,224,0.0054485885486234885,-0.0005731811432529821,0.19386292821792414,0.028105365985696094,0.5,-0.26584431790883156,0.25435203945942103,5,3,2,-0.013806283710451747,0.019116883007947255,0.33512556343061134,0.007025834521027918,True
alpha112,H10,validation,96,-0.01814276077964048,-0.006437549396617042,0.17481351638465106,-0.10378351259590272,0.46875,-0.24621605208296576,0.2196883596460874,2,0,2,-0.021743838612981844,-0.014688665715006932,0.5968252530001742,-0.012212900983685956,True
alpha112,H20,robustness,99,-0.007482398851612882,0.004340634122537271,0.17761861788753677,-0.042126208055230624,0.5151515151515151,-0.2572644601200731,0.18658997291663662,2,1,1,-0.01663578681020708,0.002243075854393447,0.8811858587964939,-0.01691829137554089,True
alpha112,H20,train,222,0.0048281929089669835,0.014957066326934089,0.17648829141686462,0.027357015415616505,0.5405405405405406,-0.2367272625626199,0.21149778132527255,5,3,2,-0.02234077643772449,0.044016989829881156,0.38435226708659304,0.007412120200910218,True
alpha112,H20,validation,94,-0.026394218920426864,-0.0156785427080314,0.17659108568564072,-0.14946518289950736,0.46808510638297873,-0.305616047067217,0.17292371369565163,2,0,2,-0.0480063470965021,-0.002861012684256054,0.9437554318410232,-0.013392961538565286,True
alpha112,H3,robustness,102,-0.00042121443705207026,-0.005441796315422779,0.18468426374513297,-0.002280727272104528,0.4803921568627451,-0.19189615595403262,0.21952413632261944,2,1,1,-0.021648761000392182,0.020806332126288043,0.5099214112143207,-0.004140218024928367,True
alpha112,H3,train,226,0.001606921039486205,0.0011275136402570441,0.1833877366554202,0.00876242364289363,0.5,-0.23119889870822086,0.21260625094595348,5,2,3,-0.03185294009237081,0.026865081316581038,0.35086321523963543,-0.0015478169834723873,False
alpha112,H3,validation,98,-0.008632251618443334,-0.013998178812233414,0.17566953005979488,-0.04913915131158525,0.46938775510204084,-0.23939314791190308,0.20931270921904227,2,1,1,-0.0320404067187784,0.014775903481891728,0.684385560960329,-0.0029361471571865217,True
alpha112,H5,robustness,102,0.0015491998710894322,0.05307779375813047,0.1864166447664352,0.008310416020149126,0.5686274509803921,-0.2322543838139753,0.2107148178829007,2,2,0,0.001361680597294132,0.001736719144884728,0.5605213301700801,-0.0030228136113822314,False
alpha112,H5,train,225,-0.004747160293887202,0.0003649643742302598,0.18988030977028722,-0.025000803398889576,0.5022222222222222,-0.24754463369984608,0.22786114985528183,5,2,3,-0.028547684471068924,0.012560697021380268,0.44703701767255677,0.004494401190924174,False
alpha112,H5,validation,97,-0.007474851052710671,-0.011784546750772524,0.1742571432820862,-0.0428955215948332,0.4639175257731959,-0.23320603262526635,0.20116758892777112,2,0,2,-0.013011336586411478,-0.0020513550196976406,0.863812187533226,-0.00539919527803645,True
alpha114,H1,robustness,103,0.031041385329576364,0.03146808505175137,0.14012154564489218,0.22153185069942102,0.5436893203883495,-0.14589046772305336,0.2164652061618705,2,2,0,0.024134414001799036,0.03808378746770227,0.6121004234809091,0.03235751391005068,True
alpha114,H1,train,226,0.012453320601464752,0.008759663883749227,0.13068185044546093,0.09529495151021028,0.5353982300884956,-0.14373508858726308,0.1648200373978235,5,4,1,-0.006871766005965355,0.05804155659709692,0.5651464017435853,0.0114488155688354,True
alpha114,H1,validation,98,-0.009197452897882243,0.010134140588006598,0.1100879498279004,-0.08354640914160492,0.5510204081632653,-0.15682740247106836,0.12206691961487147,2,0,2,-0.012443703093902856,-0.0059512027018616305,0.6764754999054183,0.0017154377740327493,False
alpha114,H10,robustness,101,0.003641846338040919,-0.004041289844721568,0.1346611750186779,0.02704451626488321,0.48514851485148514,-0.16412775848957453,0.18711811065689507,2,2,0,0.0011338095423540204,0.0062000438696415494,0.8454005720240451,0.014154258179253457,True
alpha114,H10,train,224,0.0473729956103068,0.0427748341559603,0.14267299727079072,0.3320389738528709,0.6205357142857143,-0.13199231606440198,0.2179910984980469,5,5,0,0.00942601424839117,0.10042026271124906,0.3776773828880928,0.03785716591013883,True
alpha114,H10,validation,96,-0.003017076654468926,-0.016568617274379797,0.10531252021643085,-0.028648793593282578,0.46875,-0.14504166376557165,0.12794143540380692,2,1,1,-0.01916302163486467,0.012469850163461686,0.6057945594392272,0.00927704537954,False
alpha114,H20,robustness,99,0.0065974195118050786,0.019509462838980127,0.14793344044666165,0.04459721542259284,0.5858585858585859,-0.1858115892442727,0.1897125984341348,2,2,0,0.004502370787734277,0.008569230075636427,0.6555608731635281,0.01338839658510204,True
alpha114,H20,train,222,0.06569729758942178,0.06562640055138877,0.14450712366356702,0.45463016579289445,0.6891891891891891,-0.10108580766111071,0.240304899449122,5,5,0,0.0006514821064017207,0.13694313531892893,0.3759820945067606,0.04923054120865052,True
alpha114,H20,validation,94,-0.013756194688357726,-0.0026756391040998594,0.09411615279588338,-0.14616188910942626,0.48936170212765956,-0.1360512438244103,0.11009576106989805,2,1,1,-0.035352297240604805,0.006076960716767141,0.8533171720570052,-0.0009547780278792492,True
alpha114,H3,robustness,102,-0.0015500914590197933,0.007415445779238307,0.12137735706922466,-0.01277084537386768,0.5098039215686274,-0.1674875777729073,0.13971707933057034,2,0,2,-0.001718253622723212,-0.0013819292953163728,0.5542426586266587,0.009419587339500024,False
