split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,failed_lookalike_baseline_event_count,unique_instrument_year_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,failed_lookalike_rate,top1_instrument_year_pnl_share,top1_threshold,top1_threshold_status,top5_instrument_exposure_share,top5_threshold,top5_threshold_status,interpretation_status
validation,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,industry_matched_baseline,3,3,4,3,-0.12832647509028083,-0.12078454523605155,-0.007541929854229287,-0.12475345749094002,-0.09715525401039508,0.02759820348054494,0.5714285714285714,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,industry_matched_baseline,6,6,6,5,-0.16694782354175372,-0.1645184808899977,-0.0024293426517560113,-0.12862515117567522,-0.12198113587405236,0.006644015301622855,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,linked_anchor,industry_matched_baseline,1,1,2,1,-0.2658280717881839,-0.0641697156724379,-0.201658356115746,-0.21265529354468887,-0.07770963445085066,0.1349456590938382,0.6666666666666666,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,industry_matched_baseline,8,8,9,7,-0.2242933867505695,-0.17305838436214005,-0.05123500238842946,-0.12027503226702023,-0.12482689983812718,0.0,0.5294117647058824,0.4936962454106961,0.2,failed,0.6666666666666666,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,industry_matched_baseline,4,4,5,3,-0.17231241091465818,-0.1948604229392569,0.022548012024598718,-0.09748305945811213,-0.12162840104371955,0.0,0.5555555555555556,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,industry_matched_baseline,1,1,1,1,-0.017550160146491012,-0.07132905600796968,0.05377889586147867,-0.10589522742217661,-0.07861057492354262,0.027284652498633988,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,industry_matched_baseline,5,5,5,5,-0.09722710364975842,-0.07856803250361741,-0.018659071146141015,-0.06068700518622905,-0.047164762680386565,0.013522242505842483,0.5,0.783206930043624,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,industry_matched_baseline,2,2,4,2,-0.10302328826522422,-0.10479967412024141,0.0017763858550171874,-0.06884032823868902,-0.09392431990961159,0.0,0.6666666666666666,0.7374658953074715,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,industry_matched_baseline,2,2,3,2,-0.04275102168992307,0.1162774542565331,-0.15902847594645617,-0.04960283839332783,-0.03189077651507749,0.01771206187825034,0.6,0.7003316556470643,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,industry_matched_baseline,6,6,10,6,-0.0768670756392861,-0.10438478584565727,0.02751771020637117,-0.06488462503851178,-0.0505796259218018,0.01430499911670998,0.625,0.5505541353492177,0.2,failed,0.45454545454545453,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,industry_matched_baseline,16,16,26,16,-0.19449031038438575,-0.12010313341376408,-0.07438717697062167,-0.12578366745179068,-0.08376961791492529,0.04201404953686538,0.6190476190476191,0.5288158117589945,0.2,failed,0.2692307692307692,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,industry_matched_baseline,26,26,37,24,-0.20631565931805163,-0.18127866550884225,-0.025036993809209374,-0.1399830963415913,-0.12490977878327615,0.01507331755831516,0.5873015873015873,0.3315854501662171,0.2,failed,0.21621621621621623,0.5,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,industry_matched_baseline,9,9,12,8,-0.13551863005147655,-0.11135935666511584,-0.024159273386360702,-0.0721819111650759,-0.0706148230414836,0.0015670881235922973,0.5714285714285714,0.5567570335445629,0.2,failed,0.5,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,industry_matched_baseline,9,9,17,9,-0.1471274530793226,-0.13786052639999952,-0.009266926679323079,-0.09643620877212365,-0.05991992939515773,0.03651627937696592,0.6538461538461539,0.5283014971791964,0.2,failed,0.3333333333333333,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,industry_matched_baseline,18,18,22,18,-0.16789566820017257,-0.14575971478948438,-0.02213595341068819,-0.13440558150447482,-0.09793943433312842,0.0364661471713464,0.55,0.5431130428834202,0.2,failed,0.22727272727272727,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,industry_matched_baseline,14,14,24,13,-0.21674296568951307,-0.1871612014667612,-0.029581764222751855,-0.15385548404338356,-0.1441074895456333,0.009747994497750267,0.631578947368421,0.31066920785541124,0.2,failed,0.25,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,linked_anchor,industry_matched_baseline,5,5,8,5,-0.11252282908459729,-0.08791500981027905,-0.024607819274318238,-0.06999960333289125,-0.04906611761089015,0.0209334857220011,0.6153846153846154,0.2677056015278289,0.2,failed,0.625,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,industry_matched_baseline,25,25,37,24,-0.173397857228563,-0.1673962325922075,-0.006001624636355479,-0.1167357783245271,-0.086723144778656,0.030012633545871095,0.5967741935483871,0.3880374760150143,0.2,failed,0.18421052631578946,0.5,passed,interpretable
validation,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,industry_matched_baseline,20,20,31,19,-0.2083320859498539,-0.17989803891276068,-0.028434047037093207,-0.13923654535464167,-0.12709091180220497,0.012145633552436697,0.6078431372549019,0.24118290395436326,0.2,failed,0.1935483870967742,0.5,passed,interpretable
validation,pullback_hold_restrengthen,all,all,not_applicable,linked_anchor,failed_lookalike_baseline,76,76,76,69,-0.20508643263433346,-0.15424750185249197,-0.050838930781841485,-0.12093882219466298,-0.0980066985429143,0.02293212365174868,0.5,0.2055002536950017,0.2,failed,0.12987012987012986,0.5,passed,interpretable
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,linked_anchor,failed_lookalike_baseline,23,23,23,22,-0.20255320988171188,-0.14836301993930429,-0.054190189942407596,-0.12036912333344457,-0.0858287288568151,0.034540394476629474,0.5,0.3738459386536233,0.2,failed,0.30434782608695654,0.5,passed,interpretable
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,linked_anchor,failed_lookalike_baseline,18,18,18,17,-0.21576494252915168,-0.11099798220014047,-0.10476696032901121,-0.13465850091075754,-0.09390399316788664,0.0407545077428709,0.5,0.6947794036232816,0.2,failed,0.3157894736842105,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,linked_anchor,failed_lookalike_baseline,19,19,19,17,-0.13592341231217075,-0.14841998207164736,0.012496569759476606,-0.09332762985878476,-0.10196248778526779,0.0,0.5,0.7444482900219109,0.2,failed,0.3684210526315789,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,linked_anchor,failed_lookalike_baseline,16,16,16,16,-0.19598550237864115,-0.19598550237864115,0.0,-0.13825393673115755,-0.11543057378829316,0.022823362942864384,0.5,0.5225932302097896,0.2,failed,0.3125,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.14913081925975297,-0.14913081925975297,0.0,-0.14554093778877364,-0.14554093778877364,0.0,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,failed_lookalike_baseline,19,19,19,18,-0.2085224646003484,-0.1452576682853733,-0.06326479631497511,-0.11647853828274056,-0.08312622277594768,0.03335231550679288,0.5,0.33726427748667676,0.2,failed,0.3684210526315789,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,failed_lookalike_baseline,28,28,28,26,-0.20343005476802245,-0.10947095871144853,-0.09395909605657392,-0.12622689517824986,-0.09286698164889975,0.03335991352935011,0.5,0.4646016709552712,0.2,failed,0.2413793103448276,0.5,passed,interpretable
validation,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,linked_anchor,failed_lookalike_baseline,8,8,8,8,-0.12475838232887247,-0.15864361878139327,0.0338852364525208,-0.06906802608337728,-0.120166695015113,0.0,0.5,0.7670914210885842,0.2,failed,0.625,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,failed_lookalike_baseline,19,19,19,19,-0.18818929516261446,-0.18818929516261446,0.0,-0.13657847564227205,-0.10612736498162291,0.030451110660649136,0.5,0.5151730787337647,0.2,failed,0.2631578947368421,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0595433_-0.0495133,P05_PART_5521fc8f8856,linked_anchor,failed_lookalike_baseline,19,19,19,18,-0.24706325231291165,-0.1421326344333172,-0.10493061787959446,-0.12277735576762065,-0.09392071040441015,0.028856645363210504,0.5,0.5062265058407683,0.2,failed,0.3157894736842105,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0710981_-0.0595433,P05_PART_d241400f334e,linked_anchor,failed_lookalike_baseline,21,21,21,20,-0.15282435674955253,-0.1651495694148679,0.012325212665315388,-0.13057582214150015,-0.09689805824144224,0.03367776390005792,0.5,0.3167293127244877,0.2,failed,0.2857142857142857,0.5,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,linked_anchor,failed_lookalike_baseline,21,21,21,20,-0.1707110565831197,-0.11438429452461829,-0.0563267620585014,-0.08733924808087283,-0.08132608977235677,0.0060131583085160645,0.5,0.5014424509637,0.2,failed,0.3333333333333333,0.5,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,linked_anchor,failed_lookalike_baseline,15,15,15,15,-0.21534115239956986,-0.1985842381173167,-0.01675691428225315,-0.15020644217090162,-0.12808723221919424,0.02211920995170738,0.5,0.8986207260959334,0.2,failed,0.3125,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,year_bucket,2022,P05_PART_1bd3c8af1a44,linked_anchor,failed_lookalike_baseline,38,38,38,35,-0.21263747261660632,-0.14673057110052476,-0.06590690151608156,-0.13557668091732994,-0.10465434855595668,0.03092233236137326,0.5,0.3716379470507429,0.2,failed,0.20512820512820512,0.5,passed,interpretable
validation,pullback_hold_restrengthen,year_bucket,2023,P05_PART_df36061f09aa,linked_anchor,failed_lookalike_baseline,38,38,38,34,-0.18816363930099309,-0.16743595749985474,-0.020727681801138348,-0.10591575666350479,-0.09135904852987188,0.014556708133632912,0.5,0.4007315830910994,0.2,failed,0.23684210526315788,0.5,passed,interpretable
validation,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,linked_anchor,failed_lookalike_baseline,4,4,4,3,-0.11110023134245835,-0.05581516393062836,-0.05528506741182999,-0.0782117258994201,-0.07747476373125808,0.0007369621681620198,0.5,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,传媒,P05_PART_ab7d85ab49cf,linked_anchor,failed_lookalike_baseline,1,1,1,1,0.11201887656157872,0.2559007787726003,-0.1438819022110216,-0.14943392771594932,-0.01843722842994311,0.1309966992860062,0.5,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.14550011292061682,-0.14487401045545245,-0.0006261024651643687,-0.18176045001686725,-0.1443064159833547,0.03745403403351255,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,failed_lookalike_baseline,7,7,7,7,-0.17394060153313573,-0.1085310844639015,-0.06540951706923423,-0.11854694786391153,-0.082837953920824,0.03570899394308752,0.5,0.0,0.2,passed,0.8571428571428571,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,failed_lookalike_baseline,3,3,3,3,-0.07717354561884422,-0.08237126151362695,0.005197715894782726,-0.09409108672451882,-0.10039119606950304,0.0,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.1508458969830707,-0.10857040322684987,-0.04227549375622082,-0.2179236399115297,-0.1874046332688042,0.0305190066427255,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.1707110565831197,-0.029595072262501566,-0.14111598432061812,-0.16492779284785597,-0.05619837055684329,0.10872942229101268,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,建筑装饰,P05_PART_220dd76f3516,linked_anchor,failed_lookalike_baseline,5,5,5,5,-0.16430242859141694,-0.1287661997739661,-0.03553622881745083,-0.134275381849033,-0.075026226265868,0.059249155583165014,0.5,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,linked_anchor,failed_lookalike_baseline,4,4,4,3,-0.23568030506832202,-0.17674612556923416,-0.05893417949908786,-0.2015786682814261,-0.11342317121908027,0.08815549706234582,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.11438429452461829,-0.11438429452461829,0.0,-0.12172490951546266,-0.12172490951546266,0.0,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.10524027833207752,-0.04106770404718403,-0.0641725742848935,-0.10145400570525037,-0.053495413919737056,0.047958591785513316,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.19705986336140185,-0.00797533133341858,-0.18908453202798328,-0.1286128181281935,-0.07022494433222415,0.05838787379596935,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,linked_anchor,failed_lookalike_baseline,5,5,5,4,-0.16832777618648787,-0.13734810726541782,-0.03097966892107004,-0.0933580286883664,-0.13841682864343352,0.0,0.5,0.6072598672636019,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,failed_lookalike_baseline,4,4,4,4,-0.12819823344345,-0.11015044131427572,-0.018047792129174275,-0.12475345749094002,-0.06727183611339502,0.057481621377545006,0.5,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,failed_lookalike_baseline,6,6,6,5,-0.16694782354175372,-0.1521223867283916,-0.014825436813362125,-0.12862515117567522,-0.12774407144931282,0.0008810797263623937,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.2564709471064553,-0.10153616131122212,-0.15493478579523318,-0.21265529354468887,-0.1387159894920768,0.07393930405261206,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,failed_lookalike_baseline,9,9,9,8,-0.2227686507922545,-0.21313678573451014,-0.009631865057744354,-0.12027503226702023,-0.12381255445504848,0.0,0.5,0.4936962454106961,0.2,failed,0.6666666666666666,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,failed_lookalike_baseline,5,5,5,3,-0.1698471541639795,-0.07749801640798439,-0.09234913775599511,-0.09748305945811213,-0.05747745768030432,0.040005601777807806,0.5,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.1629999694824219,-0.13225984133712654,-0.030740128145295365,-0.16800003051757817,-0.1433070647368403,0.024692965780737874,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.017550160146491012,-0.029619942405592726,0.012069782259101713,-0.10589522742217661,-0.07886092639692133,0.02703430102525528,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,failed_lookalike_baseline,5,5,5,5,-0.09722710364975842,-0.10627599712087799,0.009048893471119562,-0.06068700518622905,-0.07668049908796201,0.0,0.5,0.783206930043624,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,failed_lookalike_baseline,4,4,4,4,-0.09625154370717606,-0.102633137791047,0.006381594083870942,-0.06884032823868902,-0.07729624213617955,0.0,0.5,0.7374658953074715,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,failed_lookalike_baseline,3,3,3,3,-0.03901142174147346,-0.06378140171644983,0.024769979974976375,-0.04960283839332783,-0.06427026620663497,0.0,0.5,0.7003316556470643,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,failed_lookalike_baseline,10,10,10,10,-0.0964890207376887,-0.08405226855293059,-0.012436752184758107,-0.06488462503851178,-0.07001453181741789,0.0,0.5,0.5505541353492177,0.2,failed,0.45454545454545453,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,failed_lookalike_baseline,26,26,26,25,-0.18471224980995282,-0.14740829936857672,-0.037303950441376105,-0.12578366745179068,-0.10378055554482774,0.02200311190696294,0.5,0.5288158117589945,0.2,failed,0.2692307692307692,0.5,passed,interpretable
validation,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,failed_lookalike_baseline,37,37,37,35,-0.2125375258196835,-0.16819808686151702,-0.04433943895816647,-0.1399830963415913,-0.10425023049464541,0.035732865846945905,0.5,0.3315854501662171,0.2,failed,0.21621621621621623,0.5,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,0,P05_PART_8a57903b6903,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.02012963619825602,-0.06267359675739559,0.042543960559139574,-0.060800206970262116,-0.09549483917783319,0.0,0.5,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,failed_lookalike_baseline,12,12,12,11,-0.18250942367096218,-0.10794844807737414,-0.07456097559358804,-0.0721819111650759,-0.07249338619995391,0.0,0.5,0.5567570335445629,0.2,failed,0.5,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,failed_lookalike_baseline,17,17,17,16,-0.1652138870639223,-0.13534601029908758,-0.02986787676483471,-0.09643620877212365,-0.07804606099348269,0.018390147778640967,0.5,0.5283014971791964,0.2,failed,0.3333333333333333,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,failed_lookalike_baseline,22,22,22,22,-0.240260032719239,-0.15041086231679057,-0.08984917040244841,-0.13440558150447482,-0.09805552389874816,0.036350057605726654,0.5,0.5431130428834202,0.2,failed,0.22727272727272727,0.5,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,failed_lookalike_baseline,24,24,24,23,-0.20656150465479525,-0.18260187362969085,-0.0239596310251044,-0.15385548404338356,-0.12496204387593918,0.028893440167444384,0.5,0.31066920785541124,0.2,failed,0.25,0.5,passed,interpretable
validation,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,linked_anchor,failed_lookalike_baseline,8,8,8,8,-0.1411597543266593,-0.11890136385790234,-0.022258390468756967,-0.06999960333289125,-0.07220121525804647,0.0,0.5,0.2677056015278289,0.2,failed,0.625,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,failed_lookalike_baseline,37,37,37,36,-0.19538911342245363,-0.150278825109783,-0.04511028831267064,-0.1167357783245271,-0.09701625257020018,0.019719525754326922,0.5,0.3880374760150143,0.2,failed,0.18421052631578946,0.5,passed,interpretable
validation,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,failed_lookalike_baseline,31,31,31,30,-0.20570104597619254,-0.16550281798990674,-0.040198227986285806,-0.13923654535464167,-0.10584832329353894,0.03338822206110273,0.5,0.24118290395436326,0.2,failed,0.1935483870967742,0.5,passed,interpretable
validation,pullback_hold_restrengthen,all,all,not_applicable,baseline_event,failed_lookalike_baseline,0,159,159,145,,-0.21345177852358832,,-0.12093882219466298,-0.09200564806358287,0.02893317413108011,1.0,0.2055002536950017,0.2,failed,0.12987012987012986,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,baseline_event,failed_lookalike_baseline,0,42,42,41,,-0.2198259423950909,,-0.12036912333344457,-0.09065816504207914,0.029710958291365427,1.0,0.3738459386536233,0.2,failed,0.30434782608695654,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,baseline_event,failed_lookalike_baseline,0,18,18,18,,-0.13600176896290223,,-0.13465850091075754,-0.08220989229980759,0.05244860861094995,1.0,0.6947794036232816,0.2,failed,0.3157894736842105,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,baseline_event,failed_lookalike_baseline,0,9,9,9,,-0.15598922132620313,,-0.09332762985878476,-0.06579390968839977,0.027533720170384995,1.0,0.7444482900219109,0.2,failed,0.3684210526315789,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,baseline_event,failed_lookalike_baseline,0,90,90,85,,-0.2201006756604534,,-0.13825393673115755,-0.09721479846389133,0.04103913826726621,1.0,0.5225932302097896,0.2,failed,0.3125,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,baseline_event,failed_lookalike_baseline,0,38,38,38,,-0.24733457617532523,,-0.14554093778877364,-0.10812586802157624,0.0374150697671974,1.0,0.0,0.2,passed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,baseline_event,failed_lookalike_baseline,0,32,32,31,,-0.22701669992401227,,-0.11647853828274056,-0.09136630800303136,0.0251122302797092,1.0,0.33726427748667676,0.2,failed,0.3684210526315789,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,baseline_event,failed_lookalike_baseline,0,23,23,23,,-0.12780280249140472,,-0.12622689517824986,-0.07785723522681406,0.0483696599514358,1.0,0.4646016709552712,0.2,failed,0.2413793103448276,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.15789301186271232,,-0.06906802608337728,-0.07030170959385282,0.0,1.0,0.7670914210885842,0.2,failed,0.625,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,baseline_event,failed_lookalike_baseline,0,62,62,61,,-0.1586604126009733,,-0.13657847564227205,-0.08910435407420393,0.047474121568068114,1.0,0.5151730787337647,0.2,failed,0.2631578947368421,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,year_bucket,2022,P05_PART_1bd3c8af1a44,baseline_event,failed_lookalike_baseline,0,61,61,54,,-0.19697170852104318,,-0.13557668091732994,-0.10811174773152869,0.027464933185801246,1.0,0.3716379470507429,0.2,failed,0.20512820512820512,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,year_bucket,2023,P05_PART_df36061f09aa,baseline_event,failed_lookalike_baseline,0,98,98,91,,-0.21387272398391755,,-0.10591575666350479,-0.08198042276006556,0.02393533390343923,1.0,0.4007315830910994,0.2,failed,0.23684210526315788,0.5,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,baseline_event,failed_lookalike_baseline,0,13,13,10,,-0.13226318694306322,,-0.0782117258994201,-0.0954726914745811,0.0,1.0,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,传媒,P05_PART_ab7d85ab49cf,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.05568762100313495,,-0.14943392771594932,-0.11217514626484959,0.03725878145109973,1.0,1.0,0.2,failed,1.0,0.5,failed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,baseline_event,failed_lookalike_baseline,0,9,9,9,,-0.058368347586308766,,-0.18176045001686725,-0.03748173577270576,0.1442787142441615,1.0,0.0,0.2,passed,1.0,0.5,failed,too_sparse
