split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,interpretation_status
train,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,linked_anchor,matched_delay_baseline,54,54,54,0.007460211214248808,-0.002451864812849542,0.00991207602709835,-0.1755364567811365,-0.1695589796124831,-0.005977477168653406,0.42592592592592593,0.3888888888888889,interpretable
train,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,linked_anchor,matched_delay_baseline,48,48,42,-0.0009291213047053678,-0.003559336792622598,0.00263021548791723,-0.2132767582559337,-0.18551045727496795,-0.027766300980965747,0.5,0.47619047619047616,interpretable
train,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,linked_anchor,matched_delay_baseline,32,32,32,-0.031158301791912535,-0.024477433030316978,-0.006680868761595557,-0.27351147476659493,-0.264248402767556,-0.009263071999038919,0.46875,0.46875,interpretable
train,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,matched_delay_baseline,52,52,50,0.0009342774444389805,0.0005471994041794592,0.0003870780402595213,-0.23906071045622695,-0.22466787957838683,-0.01439283087784013,0.5,0.52,interpretable
train,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,matched_delay_baseline,25,25,25,0.004939627453865326,-0.01484735222957164,0.019786979683436966,-0.17337339977276672,-0.16022368198206832,-0.0131497177906984,0.4,0.28,interpretable
train,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,matched_delay_baseline,38,38,35,-0.009590527737769533,-0.015567018950824412,0.00597649121305488,-0.21867717718140187,-0.1831053291719813,-0.035571848009420565,0.5142857142857142,0.45714285714285713,interpretable
train,second_breakout,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,linked_anchor,matched_delay_baseline,10,10,9,0.03198422314093845,0.04206985540854432,-0.010085632267605872,-0.17162534407716445,-0.1672968493394307,-0.004328494737733751,0.4444444444444444,0.5555555555555556,too_sparse
train,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,matched_delay_baseline,56,56,56,-0.015359504924876238,0.0011103161827932355,-0.016469821107669473,-0.21778934957920126,-0.1769829944008516,-0.04080635517834966,0.39285714285714285,0.42857142857142855,interpretable
train,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,linked_anchor,matched_delay_baseline,25,25,25,0.004939627453865326,-0.01484735222957164,0.019786979683436966,-0.17337339977276672,-0.16022368198206832,-0.0131497177906984,0.4,0.28,interpretable
train,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,linked_anchor,matched_delay_baseline,38,38,35,-0.009590527737769533,-0.015567018950824412,0.00597649121305488,-0.21867717718140187,-0.1831053291719813,-0.035571848009420565,0.5142857142857142,0.45714285714285713,interpretable
train,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,linked_anchor,matched_delay_baseline,108,108,104,-0.007514350450761501,0.0008391858819791971,-0.008353536332740698,-0.22742317813889018,-0.19843079615498196,-0.028992381983908216,0.4326923076923077,0.4807692307692308,interpretable
train,second_breakout,second_breakout_gap_band,40_60,P05_PART_aa98c29161ea,linked_anchor,matched_delay_baseline,10,10,9,0.03198422314093845,0.04206985540854432,-0.010085632267605872,-0.17162534407716445,-0.1672968493394307,-0.004328494737733751,0.4444444444444444,0.5555555555555556,too_sparse
train,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,linked_anchor,matched_delay_baseline,45,45,43,0.00301063608848251,-0.02635800172803778,0.02936863781652029,-0.17435424951735418,-0.17413478101980678,-0.00021946849754739262,0.4418604651162791,0.3023255813953488,interpretable
train,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,linked_anchor,matched_delay_baseline,47,47,47,-0.008838796248772401,0.017851540827958746,-0.026690337076731147,-0.20748725600707252,-0.16411186987213053,-0.04337538613494199,0.425531914893617,0.5319148936170213,interpretable
train,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,linked_anchor,matched_delay_baseline,47,47,44,0.0006804573870503646,0.0008700207504826751,-0.00018956336343231052,-0.23887443471792502,-0.1933482128635777,-0.04552622185434732,0.4772727272727273,0.5,interpretable
train,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,linked_anchor,matched_delay_baseline,42,42,41,-0.011540325772434377,-0.0034572193561064122,-0.008083106416327965,-0.22077313312248803,-0.22063002847639035,-0.00014310464609768037,0.43902439024390244,0.43902439024390244,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,linked_anchor,matched_delay_baseline,42,42,42,0.002902969724207177,-0.014718262886909658,0.017621232611116835,-0.20003858385263293,-0.21976927342529076,0.019730689572657834,0.5,0.40476190476190477,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,linked_anchor,matched_delay_baseline,50,50,49,-0.020990365104421854,-0.030997059483930653,0.0100066943795088,-0.24072661280237742,-0.18323780804135054,-0.057488804761026885,0.40816326530612246,0.32653061224489793,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,linked_anchor,matched_delay_baseline,49,49,48,0.01544234537419457,0.03821423620224143,-0.02277189082804686,-0.22428966805692382,-0.19384716239196176,-0.030442505664962066,0.4791666666666667,0.625,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,linked_anchor,matched_delay_baseline,40,40,35,-0.014043459537315233,-0.0038969363748628553,-0.010146523162452379,-0.21047584521153312,-0.17629755666661198,-0.03417828854492114,0.42857142857142855,0.42857142857142855,interpretable
train,second_breakout,year_bucket,2017,P05_PART_bf400a80dd79,linked_anchor,matched_delay_baseline,4,4,4,-0.08339591308380917,0.09506786541100096,-0.17846377849481013,-0.13968274707196918,-0.006183587088833958,-0.13349915998313522,0.25,0.75,too_sparse
train,second_breakout,year_bucket,2018,P05_PART_beb44123e158,linked_anchor,matched_delay_baseline,19,19,13,-0.03440161133035445,-0.09255147755605057,0.05814986622569612,-0.2108223979424088,-0.21662536589645215,0.0058029679540433365,0.38461538461538464,0.07692307692307693,too_sparse
train,second_breakout,year_bucket,2019,P05_PART_7aff11922ab6,linked_anchor,matched_delay_baseline,46,46,40,0.007812125527547881,0.006303183007191532,0.0015089425203563493,-0.20508298201923686,-0.19357673940115186,-0.011506242618085,0.425,0.375,interpretable
train,second_breakout,year_bucket,2020,P05_PART_df64492a95ef,linked_anchor,matched_delay_baseline,77,77,65,-0.0025325009863128144,0.010611408368878507,-0.013143909355191321,-0.22566481480845102,-0.18285385073064567,-0.04281096407780535,0.4307692307692308,0.5692307692307692,interpretable
train,second_breakout,year_bucket,2021,P05_PART_44c00970e79a,linked_anchor,matched_delay_baseline,35,35,33,0.0025772024094111,-0.005149089924140601,0.007726292333551701,-0.2359698320460889,-0.1605703493292151,-0.0753994827168738,0.45454545454545453,0.3939393939393939,interpretable
train,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,linked_anchor,matched_delay_baseline,9,9,8,-0.04596644479956648,-0.03520965597011229,-0.010756788829454189,-0.22810956076717157,-0.20861060838043,-0.01949895238674157,0.25,0.5,too_sparse
train,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,linked_anchor,matched_delay_baseline,2,2,2,0.04742067678927198,0.06155623583838322,-0.014135559049111235,-0.01555399751746005,0.005364883095315752,-0.020918880612775803,0.5,0.5,too_sparse
train,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,matched_delay_baseline,2,2,2,0.033097180439183804,0.061010270884291236,-0.02791309044510743,-0.08721533597278885,0.02220104997661274,-0.10941638594940159,0.5,1.0,too_sparse
train,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,linked_anchor,matched_delay_baseline,4,4,3,0.210613608681881,0.20670038766966273,0.0039132210122182765,0.020054661175123112,-0.09976219483644,0.11981685601156311,1.0,0.6666666666666666,too_sparse
train,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,matched_delay_baseline,12,12,11,-0.02069555807258085,-0.03906382864504901,0.01836827057246816,-0.24887913956815128,-0.14464572544741303,-0.10423341412073825,0.36363636363636365,0.2727272727272727,too_sparse
train,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,linked_anchor,matched_delay_baseline,1,1,1,-0.141681797656803,-0.1750991770167688,0.033417379359965804,-0.141681797656803,-0.1750991770167688,0.033417379359965804,0.0,0.0,too_sparse
train,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,matched_delay_baseline,2,2,2,-0.16558654701441583,-0.060963526806008854,-0.10462302020840697,-0.2233679224046731,-0.08445518121954679,-0.1389127411851263,0.0,0.0,too_sparse
train,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,matched_delay_baseline,8,8,7,0.15513575435110744,0.0849979361107664,0.07013781824034103,-0.10702275566658515,-0.17222619739077882,0.06520344172419368,0.8571428571428571,0.7142857142857143,too_sparse
train,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,matched_delay_baseline,3,3,3,-0.024113279174769093,-0.0069718086567490635,-0.01714147051802003,-0.08897254050456596,-0.07617604320037588,-0.01279649730419008,0.3333333333333333,0.3333333333333333,too_sparse
train,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,linked_anchor,matched_delay_baseline,3,3,2,0.04965664672275427,0.0020782075617965974,0.04757843916095768,0.03337132718630972,-0.03787492433234947,0.07124625151865918,1.0,0.5,too_sparse
train,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,linked_anchor,matched_delay_baseline,18,18,16,-0.005117542746485102,-0.033165167127858206,0.028047624381373103,-0.1837756588761246,-0.2217651391902997,0.037989480314175095,0.5,0.4375,too_sparse
train,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,linked_anchor,matched_delay_baseline,6,6,5,-0.031136630460816345,-0.02469628256467735,-0.006440347896138995,-0.2156877735045165,-0.08525778146646817,-0.13042999203804834,0.4,0.4,too_sparse
train,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,linked_anchor,matched_delay_baseline,5,5,4,0.011352500244375152,0.03623674283861067,-0.024884242594235516,-0.14091906110337848,-0.14258512644386823,0.0016660653404897419,0.75,0.75,too_sparse
train,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,linked_anchor,matched_delay_baseline,12,12,9,-0.029230597118597147,0.0006102051764754968,-0.029840802295072643,-0.19925321221750128,-0.1934150120913397,-0.005838200126161569,0.3333333333333333,0.5555555555555556,too_sparse
train,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,linked_anchor,matched_delay_baseline,2,2,2,-0.0577090840558534,0.0220534587475329,-0.0797625428033863,-0.0709932260143021,-0.02382868290495241,-0.047164543109349685,0.0,0.5,too_sparse
train,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,matched_delay_baseline,11,11,8,0.058336978033152256,0.06280843334597037,-0.004471455312818118,-0.29646412717929094,-0.2360706503604072,-0.06039347681888374,0.75,0.625,too_sparse
train,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,matched_delay_baseline,15,15,14,-0.02918837233031945,-0.06152360428800618,0.03233523195768673,-0.20061601720054556,-0.18795538548505578,-0.012660631715489784,0.42857142857142855,0.2857142857142857,too_sparse
train,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,linked_anchor,matched_delay_baseline,4,4,3,0.09985431178726917,0.042730421300129606,0.05712389048713956,-0.030931461427772002,-0.08836249303423081,0.05743103160645881,0.6666666666666666,0.6666666666666666,too_sparse
train,second_breakout,industry_bucket,社会服务,P05_PART_335fb875e6e2,linked_anchor,matched_delay_baseline,1,1,1,0.27877581801400597,0.03223705927876209,0.2465387587352439,0.27877581801400597,0.03223705927876209,0.2465387587352439,1.0,1.0,too_sparse
train,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,matched_delay_baseline,9,9,9,-0.0749687442607251,-0.06435123651419539,-0.010617507746529711,-0.2106998327062805,-0.1746623392866079,-0.036037493419672606,0.2222222222222222,0.1111111111111111,too_sparse
train,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,matched_delay_baseline,1,1,1,0.11862172324931464,-0.09185533082588893,0.21047705407520356,0.11862172324931464,-0.09185533082588893,0.21047705407520356,1.0,0.0,too_sparse
train,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,linked_anchor,matched_delay_baseline,3,3,2,0.0056848785879785825,-0.05447378037126405,0.06015865895924263,-0.062376413331999565,-0.09280230967187798,0.030425896339878418,0.5,0.0,too_sparse
train,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,matched_delay_baseline,13,13,10,-0.0478981651847593,-0.015808581735680803,-0.032089583449078495,-0.1730337566258729,-0.10169273154896494,-0.07134102507690795,0.1,0.2,too_sparse
train,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,matched_delay_baseline,20,20,18,-0.025644224221753203,0.006976930911878966,-0.03262115513363217,-0.17170457724311974,-0.1897945859394237,0.01809000869630395,0.2777777777777778,0.5555555555555556,interpretable
train,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,matched_delay_baseline,15,15,12,-0.029205104182276207,0.022386189310414955,-0.05159129349269116,-0.16876151570927111,-0.10484355499997039,-0.06391796070930073,0.4166666666666667,0.5833333333333334,too_sparse
train,second_breakout,money_bucket,0,P05_PART_e3621f440496,linked_anchor,matched_delay_baseline,2,2,1,-0.09173283522199405,0.05768296304757847,-0.14941579826957252,-0.19839147573424917,0.03043732580076793,-0.2288288015350171,0.0,1.0,too_sparse
train,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,matched_delay_baseline,4,4,4,0.10027303597710452,0.04963984275025657,0.05063319322684795,0.015195167221045,-0.052310517591576976,0.06750568481262198,1.0,0.75,too_sparse
train,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,matched_delay_baseline,11,11,11,0.023345231335508174,0.04206013021700339,-0.018714898881495214,-0.19196766339865717,-0.199206554923063,0.007238891524405822,0.36363636363636365,0.45454545454545453,too_sparse
train,second_breakout,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,matched_delay_baseline,43,43,40,0.00734930465514993,0.015363269472893517,-0.008013964817743587,-0.21536468525928693,-0.16631954891934345,-0.04904513633994348,0.45,0.525,interpretable
train,second_breakout,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,matched_delay_baseline,121,121,105,-0.012587612423867222,-0.015608324077264996,0.003020711653397774,-0.2297880752258128,-0.18821513916896448,-0.04157293605684831,0.4095238095238095,0.4,interpretable
train,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,linked_anchor,matched_delay_baseline,3,3,3,-0.1278399709176082,-0.06557925920569037,-0.06226071171191784,-0.15844708348809766,-0.15976907404008958,0.0013219905519919195,0.0,0.3333333333333333,too_sparse
train,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,matched_delay_baseline,23,23,22,0.0016974983968853583,-0.009586656076343358,0.011284154473228716,-0.17614070908455745,-0.1180722007417537,-0.05806850834280375,0.4090909090909091,0.4090909090909091,interpretable
train,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,matched_delay_baseline,54,54,49,0.0055934517403968325,0.024164020673199695,-0.018570568932802862,-0.18779955195398748,-0.16325919605386988,-0.024540355900117605,0.46938775510204084,0.5510204081632653,interpretable
train,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,matched_delay_baseline,42,42,40,0.017472042415391312,0.013587396594602614,0.0038846458207886982,-0.1641383054847096,-0.16999320636430626,0.0058549008795966695,0.5,0.45,interpretable
train,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,matched_delay_baseline,59,59,57,-0.02413646967398084,-0.03236774241499233,0.00823127274101149,-0.25986081560808305,-0.231858857341758,-0.02800195826632504,0.38596491228070173,0.38596491228070173,interpretable
train,second_breakout,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,matched_delay_baseline,16,16,15,0.022229593979205618,0.017281471835020296,0.004948122144185323,-0.12128304202448315,-0.1358527182418211,0.014569676217337957,0.5333333333333333,0.4666666666666667,too_sparse
train,second_breakout,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,matched_delay_baseline,165,165,144,-0.006595942355325798,-0.004411536035707561,-0.002184406319618237,-0.22843670546185701,-0.1835120632632826,-0.04492464219857442,0.4166666666666667,0.4375,interpretable
train,second_breakout,all,all,not_applicable,linked_anchor,same_instrument_nonanchor_baseline,138,138,121,0.005273904231406392,0.01616315570542153,-0.010889251474015137,-0.21810395999192375,-0.20072439735034253,-0.01737956264158122,0.47107438016528924,0.4583333333333333,interpretable
train,second_breakout,anchor_window_position_bucket,0.025_0.1,P05_PART_bfc88333615b,linked_anchor,same_instrument_nonanchor_baseline,41,41,41,0.008892481406000949,0.036182314654189855,-0.027289833248188906,-0.21604205730359038,-0.20961233908434695,-0.00642971821924343,0.4146341463414634,0.5365853658536586,interpretable
train,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,linked_anchor,same_instrument_nonanchor_baseline,41,41,41,0.015250846665565648,0.01316569937905205,0.0020851472865135983,-0.1756000554814453,-0.19274342647029763,0.017143370988852324,0.43902439024390244,0.425,interpretable
train,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,linked_anchor,same_instrument_nonanchor_baseline,32,32,27,0.00999831066877813,0.024671364293002537,-0.014673053624224407,-0.21234312057446686,-0.17147810835493588,-0.04086501221953098,0.5925925925925926,0.5185185185185185,interpretable
train,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,linked_anchor,same_instrument_nonanchor_baseline,24,24,24,-0.02425098368337701,-0.02425986439128448,8.88070790746806e-06,-0.2940604022983239,-0.2766559639598815,-0.017404438338442407,0.5416666666666666,0.375,interpretable
train,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,same_instrument_nonanchor_baseline,41,41,39,0.013791140992291194,0.02063313907495589,-0.0068419980826646964,-0.2503939312933998,-0.27536326421328206,0.024969332919882237,0.5641025641025641,0.5128205128205128,interpretable
train,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,same_instrument_nonanchor_baseline,19,19,19,0.001961686055113529,0.010809963527572358,-0.008848277472458829,-0.1815719070362236,-0.19338467752770205,0.011812770491478441,0.3684210526315789,0.42105263157894735,too_sparse
train,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,same_instrument_nonanchor_baseline,25,25,22,0.009029721404186475,0.03595300457424164,-0.026923283170055164,-0.21397698651703384,-0.17190175676554847,-0.042075229751485366,0.6363636363636364,0.5909090909090909,interpretable
train,second_breakout,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,linked_anchor,same_instrument_nonanchor_baseline,7,7,7,0.013457558042319755,-0.015620208139994254,0.02907776618231401,-0.17463693494470217,-0.16095693924980392,-0.01367999569489825,0.42857142857142855,0.2857142857142857,too_sparse
train,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,same_instrument_nonanchor_baseline,46,46,46,-0.004235999417345951,0.008471387410326608,-0.01270738682767256,-0.1776109537936109,-0.18628728958192042,0.008676335788309536,0.41304347826086957,0.4222222222222222,interpretable
train,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,linked_anchor,same_instrument_nonanchor_baseline,19,19,19,0.001961686055113529,0.010809963527572358,-0.008848277472458829,-0.1815719070362236,-0.19338467752770205,0.011812770491478441,0.3684210526315789,0.42105263157894735,too_sparse
train,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,linked_anchor,same_instrument_nonanchor_baseline,25,25,22,0.009029721404186475,0.03595300457424164,-0.026923283170055164,-0.21397698651703384,-0.17190175676554847,-0.042075229751485366,0.6363636363636364,0.5909090909090909,interpretable
train,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,linked_anchor,same_instrument_nonanchor_baseline,87,87,85,0.004259549511333624,0.014202787620094429,-0.009943238108760804,-0.22566426984914606,-0.2488445768705766,0.023180307021430535,0.4823529411764706,0.4642857142857143,interpretable
train,second_breakout,second_breakout_gap_band,40_60,P05_PART_aa98c29161ea,linked_anchor,same_instrument_nonanchor_baseline,7,7,7,0.013457558042319755,-0.015620208139994254,0.02907776618231401,-0.17463693494470217,-0.16095693924980392,-0.01367999569489825,0.42857142857142855,0.2857142857142857,too_sparse
train,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,linked_anchor,same_instrument_nonanchor_baseline,33,33,31,0.01683572325606778,0.03043963781340709,-0.013603914557339312,-0.17186263758917195,-0.17881591305860497,0.006953275469433029,0.4838709677419355,0.5483870967741935,interpretable
train,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,linked_anchor,same_instrument_nonanchor_baseline,33,33,33,-0.008048988399579345,0.019100671998145267,-0.027149660397724613,-0.21210971115410013,-0.17288305574839832,-0.039226655405701805,0.3939393939393939,0.4375,interpretable
train,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,linked_anchor,same_instrument_nonanchor_baseline,38,38,35,0.002751167890909912,-0.005083399813900053,0.007834567704809964,-0.23832838284941155,-0.2768101499439422,0.03848176709453066,0.4857142857142857,0.37142857142857144,interpretable
train,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,linked_anchor,same_instrument_nonanchor_baseline,34,34,33,0.009802710406334925,0.023201601661621926,-0.013398891255287001,-0.20493671415397438,-0.22922845797746175,0.024291743823487366,0.5454545454545454,0.5454545454545454,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,linked_anchor,same_instrument_nonanchor_baseline,27,27,27,0.02290387870683837,0.043370575151564165,-0.020466696444725794,-0.17727338937414128,-0.15004434296657965,-0.02722904640756163,0.5925925925925926,0.5925925925925926,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,linked_anchor,same_instrument_nonanchor_baseline,36,36,36,-0.011177196161890304,0.0013074199512627736,-0.012484616113153078,-0.19720318460572928,-0.21299582994373112,0.015792645338001843,0.4444444444444444,0.3888888888888889,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,linked_anchor,same_instrument_nonanchor_baseline,43,43,42,0.013340599845585903,0.011740342879164617,0.0016002569664212863,-0.22841347343359056,-0.19626806304310346,-0.0321454103904871,0.47619047619047616,0.40476190476190477,interpretable
train,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,linked_anchor,same_instrument_nonanchor_baseline,32,32,28,-0.0019335210213342674,0.015862753006450014,-0.017796274027784283,-0.21234312057446686,-0.20033443714661983,-0.012008683427847028,0.4642857142857143,0.5,interpretable
train,second_breakout,year_bucket,2017,P05_PART_bf400a80dd79,linked_anchor,same_instrument_nonanchor_baseline,3,3,3,-0.12313074056258488,-0.08949569850269672,-0.03363504205988817,-0.14023331875562073,-0.13255338776623782,-0.00767993098938291,0.0,0.0,too_sparse
train,second_breakout,year_bucket,2018,P05_PART_beb44123e158,linked_anchor,same_instrument_nonanchor_baseline,15,15,11,-0.04663275309931073,-0.04182850246592839,-0.004804250633382343,-0.2119823222448936,-0.16809369582312805,-0.04388862642176555,0.36363636363636365,0.36363636363636365,too_sparse
train,second_breakout,year_bucket,2019,P05_PART_7aff11922ab6,linked_anchor,same_instrument_nonanchor_baseline,29,29,25,0.033850671447580895,0.05895837439072197,-0.025107702943141075,-0.17310844355326307,-0.17126640770170448,-0.0018420358515585933,0.52,0.56,interpretable
train,second_breakout,year_bucket,2020,P05_PART_df64492a95ef,linked_anchor,same_instrument_nonanchor_baseline,61,61,53,0.01634495257509026,0.0237693557449181,-0.007424403169827839,-0.2361991684181195,-0.19915593704434176,-0.03704323137377774,0.5283018867924528,0.4339622641509434,interpretable
train,second_breakout,year_bucket,2021,P05_PART_44c00970e79a,linked_anchor,same_instrument_nonanchor_baseline,30,30,29,-0.006067642564961784,-0.0011097812641917815,-0.004957861300770002,-0.24112129606298566,-0.2806685118923693,0.03954721582938364,0.41379310344827586,0.5172413793103449,interpretable
train,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,linked_anchor,same_instrument_nonanchor_baseline,7,7,6,-0.01091306826109135,0.07598777053814497,-0.08690083879923632,-0.18099081941391465,-0.07810202754175047,-0.10288879187216418,0.3333333333333333,0.5,too_sparse
train,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,-0.022551183551541388,-0.014273319229047166,-0.008277864322494222,-0.022551183551541388,-0.014273319229047166,-0.008277864322494222,0.0,0.0,too_sparse
train,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,0.16677775423026453,0.2144902189944814,-0.047712464764216866,0.16677775423026453,0.2144902189944814,-0.047712464764216866,1.0,1.0,too_sparse
train,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,linked_anchor,same_instrument_nonanchor_baseline,4,4,3,0.210613608681881,0.22603012775539294,-0.015416519073511936,0.020054661175123112,0.01331394246730238,0.006740718707820732,1.0,0.6666666666666666,too_sparse
train,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,same_instrument_nonanchor_baseline,10,10,10,-0.029019377478256957,-0.011530073936452768,-0.01748930354180419,-0.2640389224322343,-0.2539830448365603,-0.010055877595674001,0.4,0.4,too_sparse
train,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,-0.141681797656803,-0.09598023293274827,-0.04570156472405473,-0.141681797656803,-0.09598023293274827,-0.04570156472405473,0.0,0.0,too_sparse
train,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,-0.16558654701441583,-0.23454707925606122,0.06896053224164539,-0.2233679224046731,-0.27128164571755997,0.047913723312886874,0.0,0.0,too_sparse
train,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,same_instrument_nonanchor_baseline,6,6,5,0.13319353102766096,0.15536862782473457,-0.022175096797073607,-0.12661626989940233,-0.11536232166607427,-0.011253948233328065,0.8,0.8,too_sparse
train,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,0.011518602217863948,0.1787496842945967,-0.16723108207673276,-0.02704696444302241,0.04096764065462591,-0.06801460509764831,0.5,1.0,too_sparse
