split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,trigger_rate_type,numerator_split_rule,denominator_split_rule,numerator_bucket_source,anchor_trigger_count,upstream_anchor_trigger_count,cross_split_reference_count,ep2_launch_episode_count,denominator_scope,trigger_rate_per_launch_episode,trigger_rate_band,trigger_rate_gap_to_min_budget,unique_instrument_count,unique_instrument_year_count,trigger_count_reproduction_status,interpretation_status
validation,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,19,77,1,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,17,18,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,29,77,2,536,split_level,0.054104477611940295,0.05_0.1,0.14589552238805972,27,27,passed,interpretable
validation,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,8,77,0,536,split_level,0.014925373134328358,0_0.05,0.18507462686567167,8,8,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,19,77,0,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,19,19,passed,too_sparse
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0595433_-0.0495133,P05_PART_5521fc8f8856,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,19,77,0,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,18,18,passed,too_sparse
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0710981_-0.0595433,P05_PART_d241400f334e,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,21,77,1,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,20,20,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,21,77,0,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,19,20,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,16,77,2,536,split_level,0.029850746268656716,0_0.05,0.1701492537313433,16,16,passed,too_sparse
validation,second_breakout,all,all,not_applicable,raw,anchor_event_split,canonical_launch_split,anchor_event,70,70,1,536,split_level,0.13059701492537312,0.1_0.15,0.06940298507462689,63,67,passed,interpretable
validation,second_breakout,year_bucket,2022,P05_PART_1bd3c8af1a44,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,19,70,0,224,bucket_level,0.08482142857142858,0.05_0.1,0.11517857142857144,19,19,passed,too_sparse
validation,second_breakout,year_bucket,2023,P05_PART_df36061f09aa,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,50,70,0,312,bucket_level,0.16025641025641027,0.15_0.2,0.03974358974358974,47,47,passed,interpretable
validation,second_breakout,year_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,33,bucket_level,0.06060606060606061,0.05_0.1,0.1393939393939394,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,70,0,5,bucket_level,0.2,0.2_1.5,0.0,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,70,0,21,bucket_level,0.14285714285714285,0.1_0.15,0.05714285714285716,2,3,passed,too_sparse
validation,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,32,bucket_level,0.0625,0.05_0.1,0.1375,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,70,0,18,bucket_level,0.2222222222222222,0.2_1.5,-0.0222222222222222,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,70,0,12,bucket_level,0.08333333333333333,0.05_0.1,0.11666666666666668,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,70,0,13,bucket_level,0.3076923076923077,0.2_1.5,-0.1076923076923077,2,3,passed,too_sparse
validation,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,7,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,70,0,28,bucket_level,0.10714285714285714,0.1_0.15,0.09285714285714287,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,10,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,70,0,24,bucket_level,0.125,0.1_0.15,0.07500000000000001,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,17,bucket_level,0.11764705882352941,0.1_0.15,0.0823529411764706,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,27,bucket_level,0.07407407407407407,0.05_0.1,0.12592592592592594,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,70,0,19,bucket_level,0.05263157894736842,0.05_0.1,0.1473684210526316,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,70,0,30,bucket_level,0.13333333333333333,0.1_0.15,0.06666666666666668,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,70,0,31,bucket_level,0.0967741935483871,0.05_0.1,0.10322580645161292,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,70,0,18,bucket_level,0.16666666666666666,0.15_0.2,0.033333333333333354,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,社会服务,P05_PART_335fb875e6e2,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,70,0,27,bucket_level,0.37037037037037035,0.2_1.5,-0.17037037037037034,9,9,passed,too_sparse
validation,second_breakout,industry_bucket,轻工制造,P05_PART_e1d9610a174b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,4,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,70,0,15,bucket_level,0.4,0.2_1.5,-0.2,4,6,passed,too_sparse
validation,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,9,bucket_level,0.2222222222222222,0.2_1.5,-0.0222222222222222,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,70,0,31,bucket_level,0.12903225806451613,0.1_0.15,0.07096774193548389,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,7,70,0,71,bucket_level,0.09859154929577464,0.05_0.1,0.10140845070422537,6,6,passed,too_sparse
validation,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,25,bucket_level,0.08,0.05_0.1,0.12000000000000001,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,executable_status,blocked,P05_PART_46baa197cf70,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,70,0,4,bucket_level,0.5,0.2_1.5,-0.3,2,2,passed,too_sparse
validation,second_breakout,executable_status,executable,P05_PART_0cee223a644a,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,67,70,0,532,bucket_level,0.12593984962406016,0.1_0.15,0.07406015037593985,61,65,passed,interpretable
validation,second_breakout,executable_status,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,money_bucket,0,P05_PART_e3621f440496,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,70,0,15,bucket_level,0.06666666666666667,0.05_0.1,0.13333333333333336,1,1,passed,too_sparse
validation,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,70,0,47,bucket_level,0.1276595744680851,0.1_0.15,0.07234042553191491,6,6,passed,too_sparse
validation,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,70,0,63,bucket_level,0.09523809523809523,0.05_0.1,0.10476190476190478,6,6,passed,too_sparse
validation,second_breakout,money_bucket,3,P05_PART_556b169e12b1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,11,70,0,124,bucket_level,0.08870967741935484,0.05_0.1,0.11129032258064517,11,11,passed,too_sparse
validation,second_breakout,money_bucket,4,P05_PART_481390dbfb50,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,45,70,0,214,bucket_level,0.2102803738317757,0.2_1.5,-0.010280373831775685,42,43,passed,interpretable
validation,second_breakout,money_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,money_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,8,70,0,46,bucket_level,0.17391304347826086,0.15_0.2,0.026086956521739146,8,8,passed,too_sparse
validation,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,15,70,0,104,bucket_level,0.14423076923076922,0.1_0.15,0.05576923076923079,15,15,passed,too_sparse
validation,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,18,70,0,116,bucket_level,0.15517241379310345,0.15_0.2,0.04482758620689656,18,18,passed,too_sparse
validation,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,19,70,0,120,bucket_level,0.15833333333333333,0.15_0.2,0.041666666666666685,17,19,passed,too_sparse
validation,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,9,70,0,77,bucket_level,0.11688311688311688,0.1_0.15,0.08311688311688313,9,9,passed,too_sparse
validation,second_breakout,vol20_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,vol20_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,ret_60d_bucket,1,P05_PART_e112cdbd9937,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,ret_60d_bucket,2,P05_PART_e5a4d5771669,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,70,0,54,bucket_level,0.018518518518518517,0_0.05,0.1814814814814815,1,1,passed,too_sparse
validation,second_breakout,ret_60d_bucket,3,P05_PART_7413d8b18e92,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,17,70,0,202,bucket_level,0.08415841584158416,0.05_0.1,0.11584158415841585,15,15,passed,too_sparse
validation,second_breakout,ret_60d_bucket,4,P05_PART_d6b7492c072c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,51,70,0,202,bucket_level,0.2524752475247525,0.2_1.5,-0.052475247524752466,49,50,passed,interpretable
validation,second_breakout,ret_60d_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,70,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,ret_60d_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,1,70,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.025_0.1,P05_PART_bfc88333615b,raw,anchor_event_split,canonical_launch_split,anchor_event,18,70,0,536,split_level,0.033582089552238806,0_0.05,0.16641791044776122,18,18,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,raw,anchor_event_split,canonical_launch_split,anchor_event,32,70,1,536,split_level,0.05970149253731343,0.05_0.1,0.14029850746268657,31,32,passed,interpretable
validation,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,raw,anchor_event_split,canonical_launch_split,anchor_event,8,70,0,536,split_level,0.014925373134328358,0_0.05,0.18507462686567167,8,8,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,raw,anchor_event_split,canonical_launch_split,anchor_event,12,70,0,536,split_level,0.022388059701492536,0_0.05,0.17761194029850746,12,12,passed,too_sparse
validation,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,raw,anchor_event_split,canonical_launch_split,anchor_event,19,70,0,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,18,19,passed,too_sparse
validation,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,raw,anchor_event_split,canonical_launch_split,anchor_event,19,70,0,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,19,19,passed,too_sparse
validation,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,raw,anchor_event_split,canonical_launch_split,anchor_event,10,70,0,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,second_breakout,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,raw,anchor_event_split,canonical_launch_split,anchor_event,1,70,0,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,raw,anchor_event_split,canonical_launch_split,anchor_event,21,70,1,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,21,21,passed,interpretable
validation,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,raw,anchor_event_split,canonical_launch_split,anchor_event,19,70,0,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,19,19,passed,too_sparse
validation,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,raw,anchor_event_split,canonical_launch_split,anchor_event,10,70,0,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,raw,anchor_event_split,canonical_launch_split,anchor_event,40,70,1,536,split_level,0.07462686567164178,0.05_0.1,0.12537313432835823,38,39,passed,interpretable
validation,second_breakout,second_breakout_gap_band,40_60,P05_PART_aa98c29161ea,raw,anchor_event_split,canonical_launch_split,anchor_event,1,70,0,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,raw,anchor_event_split,canonical_launch_split,anchor_event,20,70,0,536,split_level,0.03731343283582089,0_0.05,0.16268656716417912,20,20,passed,interpretable
validation,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,raw,anchor_event_split,canonical_launch_split,anchor_event,11,70,0,536,split_level,0.020522388059701493,0_0.05,0.17947761194029851,11,11,passed,too_sparse
validation,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,raw,anchor_event_split,canonical_launch_split,anchor_event,10,70,1,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,raw,anchor_event_split,canonical_launch_split,anchor_event,29,70,0,536,split_level,0.054104477611940295,0.05_0.1,0.14589552238805972,27,28,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,raw,anchor_event_split,canonical_launch_split,anchor_event,12,70,0,536,split_level,0.022388059701492536,0_0.05,0.17761194029850746,12,12,passed,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,raw,anchor_event_split,canonical_launch_split,anchor_event,25,70,0,536,split_level,0.04664179104477612,0_0.05,0.1533582089552239,25,25,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,raw,anchor_event_split,canonical_launch_split,anchor_event,21,70,0,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,21,21,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,raw,anchor_event_split,canonical_launch_split,anchor_event,12,70,1,536,split_level,0.022388059701492536,0_0.05,0.17761194029850746,11,12,passed,too_sparse
validation,second_breakout,all,all,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,64,64,1,536,split_level,0.11940298507462686,0.1_0.15,0.08059701492537315,58,62,passed,interpretable
validation,second_breakout,year_bucket,2022,P05_PART_1bd3c8af1a44,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,19,64,0,224,bucket_level,0.08482142857142858,0.05_0.1,0.11517857142857144,19,19,passed,too_sparse
validation,second_breakout,year_bucket,2023,P05_PART_df36061f09aa,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,44,64,0,312,bucket_level,0.14102564102564102,0.1_0.15,0.05897435897435899,42,42,passed,interpretable
validation,second_breakout,year_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,64,0,33,bucket_level,0.06060606060606061,0.05_0.1,0.1393939393939394,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,5,bucket_level,0.2,0.2_1.5,0.0,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,64,0,21,bucket_level,0.14285714285714285,0.1_0.15,0.05714285714285716,2,3,passed,too_sparse
validation,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,32,bucket_level,0.03125,0_0.05,0.16875,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,64,0,18,bucket_level,0.2222222222222222,0.2_1.5,-0.0222222222222222,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,12,bucket_level,0.08333333333333333,0.05_0.1,0.11666666666666668,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,64,0,13,bucket_level,0.3076923076923077,0.2_1.5,-0.1076923076923077,2,3,passed,too_sparse
validation,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,7,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,64,0,28,bucket_level,0.10714285714285714,0.1_0.15,0.09285714285714287,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,10,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,64,0,24,bucket_level,0.125,0.1_0.15,0.07500000000000001,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,64,0,17,bucket_level,0.11764705882352941,0.1_0.15,0.0823529411764706,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,27,bucket_level,0.037037037037037035,0_0.05,0.16296296296296298,1,1,passed,too_sparse
validation,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,19,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,64,0,30,bucket_level,0.13333333333333333,0.1_0.15,0.06666666666666668,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,64,0,31,bucket_level,0.0967741935483871,0.05_0.1,0.10322580645161292,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,64,0,18,bucket_level,0.16666666666666666,0.15_0.2,0.033333333333333354,3,3,passed,too_sparse
validation,second_breakout,industry_bucket,社会服务,P05_PART_335fb875e6e2,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,9,64,0,27,bucket_level,0.3333333333333333,0.2_1.5,-0.1333333333333333,8,8,passed,too_sparse
validation,second_breakout,industry_bucket,轻工制造,P05_PART_e1d9610a174b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,4,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,64,0,15,bucket_level,0.4,0.2_1.5,-0.2,4,6,passed,too_sparse
validation,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,64,0,9,bucket_level,0.2222222222222222,0.2_1.5,-0.0222222222222222,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,64,0,31,bucket_level,0.12903225806451613,0.1_0.15,0.07096774193548389,4,4,passed,too_sparse
validation,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,64,0,71,bucket_level,0.07042253521126761,0.05_0.1,0.1295774647887324,5,5,passed,too_sparse
validation,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,64,0,25,bucket_level,0.08,0.05_0.1,0.12000000000000001,2,2,passed,too_sparse
validation,second_breakout,industry_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,executable_status,blocked,P05_PART_46baa197cf70,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,64,0,4,bucket_level,0.5,0.2_1.5,-0.3,2,2,passed,too_sparse
