split,anchor_family_id,instrument,event_count,event_share,positive_pnl_event_count,positive_pnl_share,negative_tail_event_count,negative_tail_share,winner_capture_event_count,winner_capture_share,interpretation_status,pnl_sum_after_cost_H20,pnl_share_after_cost_H20,instrument_year_count
train,pullback_hold_restrengthen,SH601888,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.017921442061269565,0.06429490636975375,1
train,pullback_hold_restrengthen,SH601898,2,0.011049723756906077,1,0.011235955056179775,0,0.0,1,0.03333333333333333,too_sparse,0.16083058281188511,0.5769952678992478,1
train,pullback_hold_restrengthen,SH601899,2,0.011049723756906077,2,0.02247191011235955,0,0.0,2,0.06666666666666667,too_sparse,0.13380976385352095,0.4800554670158908,1
train,pullback_hold_restrengthen,SH601901,2,0.011049723756906077,2,0.02247191011235955,0,0.0,0,0.0,too_sparse,0.23986802655285522,0.8605497401151049,2
train,pullback_hold_restrengthen,SH601919,2,0.011049723756906077,2,0.02247191011235955,0,0.0,2,0.06666666666666667,too_sparse,0.24411832162804803,0.8757980846941341,1
train,pullback_hold_restrengthen,SH601933,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.011810496702966765,0.04237129897814375,2
train,pullback_hold_restrengthen,SH601985,2,0.011049723756906077,0,0.0,0,0.0,0,0.0,too_sparse,-0.13656163520550546,-0.489928071592719,1
train,pullback_hold_restrengthen,SH603259,3,0.016574585635359115,0,0.0,2,0.2,0,0.0,too_sparse,-0.472241275217966,-1.6942112398248228,2
train,pullback_hold_restrengthen,SH603288,5,0.027624309392265192,3,0.033707865168539325,0,0.0,1,0.03333333333333333,too_sparse,0.20822504131913003,0.7470274707627613,3
train,pullback_hold_restrengthen,SH603369,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,-0.04455701970495173,-0.15985261678446658,2
train,pullback_hold_restrengthen,SH603799,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,1,0.03333333333333333,too_sparse,0.3791130191504023,1.360104615828166,1
train,pullback_hold_restrengthen,SH603899,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.14496334937420652,0.520070033605334,1
train,pullback_hold_restrengthen,SH603993,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,-0.10855847695765984,-0.3894640335177001,1
train,pullback_hold_restrengthen,SZ000001,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.024133151186904057,-0.08658001352036226,1
train,pullback_hold_restrengthen,SZ000002,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.09256740891075754,-0.33209453058858646,1
train,pullback_hold_restrengthen,SZ000039,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.029322042669247084,-0.105195663470823,1
train,pullback_hold_restrengthen,SZ000063,2,0.011049723756906077,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,0.15019876814357347,0.5388526046971077,1
train,pullback_hold_restrengthen,SZ000069,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.16757141549246657,-0.6011786569686349,1
train,pullback_hold_restrengthen,SZ000100,4,0.022099447513812154,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,-0.048023564489542356,-0.1722891814085537,2
train,pullback_hold_restrengthen,SZ000157,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.07600096089759789,0.2726607963921968,1
train,pullback_hold_restrengthen,SZ000538,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.13835620876173937,0.49636627775811737,2
train,pullback_hold_restrengthen,SZ000568,2,0.011049723756906077,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,0.235572696563064,0.8451398284251492,2
train,pullback_hold_restrengthen,SZ000625,2,0.011049723756906077,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,0.17389045986618323,0.623848839700886,2
train,pullback_hold_restrengthen,SZ000661,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.03212970146660142,-0.11526841090247274,1
train,pullback_hold_restrengthen,SZ000708,3,0.016574585635359115,2,0.02247191011235955,0,0.0,0,0.0,too_sparse,0.28821961512189165,1.0340157396282503,2
train,pullback_hold_restrengthen,SZ000725,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.13599993122540732,-0.4879129042482353,1
train,pullback_hold_restrengthen,SZ000858,2,0.011049723756906077,2,0.02247191011235955,0,0.0,2,0.06666666666666667,too_sparse,0.17992720931537742,0.6455062620939425,2
train,pullback_hold_restrengthen,SZ000938,1,0.0055248618784530384,0,0.0,1,0.1,0,0.0,too_sparse,-0.2427822883008447,-0.871004935940494,1
train,pullback_hold_restrengthen,SZ000963,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.009640102315588438,0.03458479923973804,1
train,pullback_hold_restrengthen,SZ002001,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,-0.1512843241080447,-0.5427471416911839,2
train,pullback_hold_restrengthen,SZ002007,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.10394252705566698,0.3729038668892853,1
train,pullback_hold_restrengthen,SZ002027,3,0.016574585635359115,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,0.17975935439451562,0.6449040663340468,3
train,pullback_hold_restrengthen,SZ002032,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.15246338271750637,-0.5469771284657202,1
train,pullback_hold_restrengthen,SZ002044,1,0.0055248618784530384,0,0.0,1,0.1,0,0.0,too_sparse,-0.24497631279473697,-0.8788762109710122,1
train,pullback_hold_restrengthen,SZ002120,4,0.022099447513812154,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,-0.15627044456841038,-0.5606353309926655,2
train,pullback_hold_restrengthen,SZ002129,2,0.011049723756906077,1,0.011235955056179775,0,0.0,1,0.03333333333333333,too_sparse,0.2904431895201426,1.0419930277980842,1
train,pullback_hold_restrengthen,SZ002142,2,0.011049723756906077,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.0009396624513666949,0.0033711299081428422,2
train,pullback_hold_restrengthen,SZ002230,3,0.016574585635359115,0,0.0,0,0.0,0,0.0,too_sparse,-0.2754842660985287,-0.9883264435189367,2
train,pullback_hold_restrengthen,SZ002236,3,0.016574585635359115,0,0.0,0,0.0,0,0.0,too_sparse,-0.26021411904602776,-0.9335433143691517,2
train,pullback_hold_restrengthen,SZ002304,2,0.011049723756906077,2,0.02247191011235955,0,0.0,1,0.03333333333333333,too_sparse,0.23820881358497803,0.8545971531495898,2
train,pullback_hold_restrengthen,SZ002352,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.04788742472803075,-0.17180076684963239,1
train,pullback_hold_restrengthen,SZ002371,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.24991832987694151,0.8966061751386142,1
train,pullback_hold_restrengthen,SZ002414,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.053388005043143665,-0.19153463062746956,1
train,pullback_hold_restrengthen,SZ002460,2,0.011049723756906077,1,0.011235955056179775,1,0.1,2,0.06666666666666667,too_sparse,-0.15032203473187866,-0.5392948355023357,2
train,pullback_hold_restrengthen,SZ002493,1,0.0055248618784530384,0,0.0,0,0.0,0,0.0,too_sparse,-0.0713216899415613,-0.2558734593593549,1
train,pullback_hold_restrengthen,SZ002600,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.04168104044341637,0.14953476308108718,1
train,pullback_hold_restrengthen,SZ002602,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,1,0.03333333333333333,too_sparse,0.2696604060043698,0.9674327822731315,1
train,pullback_hold_restrengthen,SZ002607,5,0.027624309392265192,3,0.033707865168539325,1,0.1,1,0.03333333333333333,too_sparse,0.25813591701784344,0.926087563634209,2
train,pullback_hold_restrengthen,SZ002714,3,0.016574585635359115,3,0.033707865168539325,0,0.0,2,0.06666666666666667,too_sparse,0.6738961803601368,2.417667711731022,2
train,pullback_hold_restrengthen,SZ002841,1,0.0055248618784530384,1,0.011235955056179775,0,0.0,0,0.0,too_sparse,0.04939126299109765,0.17719593203715356,1
train,pullback_hold_restrengthen,SZ002938,4,0.022099447513812154,2,0.02247191011235955,0,0.0,0,0.0,too_sparse,-0.06552183215773887,-0.23506590872286698,2
train,second_breakout,SH600019,3,0.016304347826086956,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.017054635763935747,-0.01883985555111183,2
train,second_breakout,SH600025,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.16677775423026453,-0.18423546784161338,1
train,second_breakout,SH600029,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.05544447640178384,0.06124821080761555,1
train,second_breakout,SH600030,3,0.016304347826086956,0,0.0,0,0.0,0,0.0,too_sparse,-0.4647485857006306,0.5133968466625755,2
train,second_breakout,SH600031,2,0.010869565217391304,2,0.024096385542168676,0,0.0,0,0.0,too_sparse,0.13839885254793804,-0.15288596171350055,2
train,second_breakout,SH600048,3,0.016304347826086956,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,-0.22817039129279104,0.2520544720214432,3
train,second_breakout,SH600061,2,0.010869565217391304,0,0.0,0,0.0,0,0.0,too_sparse,-0.01856635227032675,0.02050981326869989,2
train,second_breakout,SH600104,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.08620667540474014,0.0952304895072169,1
train,second_breakout,SH600115,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.05065706515093094,-0.055959670044958894,1
train,second_breakout,SH600196,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.17979253000841322,-0.19861258495418932,1
train,second_breakout,SH600276,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.0076774458127487726,-0.008481094062386224,1
train,second_breakout,SH600309,3,0.016304347826086956,2,0.024096385542168676,0,0.0,1,0.024390243902439025,too_sparse,-0.047679496245707775,0.05267041961215217,2
train,second_breakout,SH600340,3,0.016304347826086956,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.06824284283131721,-0.07538626559577384,2
train,second_breakout,SH600346,2,0.010869565217391304,2,0.024096385542168676,0,0.0,2,0.04878048780487805,too_sparse,0.4364527679809216,-0.48213912143649973,2
train,second_breakout,SH600362,2,0.010869565217391304,1,0.012048192771084338,1,0.1,1,0.024390243902439025,too_sparse,-0.14830927075855616,0.1638337679360162,2
train,second_breakout,SH600383,2,0.010869565217391304,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.03205252421121864,-0.035407670650159824,2
train,second_breakout,SH600436,2,0.010869565217391304,0,0.0,1,0.1,1,0.024390243902439025,too_sparse,-0.4052704957865736,0.4476927977489984,2
train,second_breakout,SH600438,2,0.010869565217391304,1,0.012048192771084338,1,0.1,1,0.024390243902439025,too_sparse,0.05355670447591332,-0.05916283350087456,1
train,second_breakout,SH600519,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.09068140442640782,0.1001736175555366,1
train,second_breakout,SH600547,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.04854757039693524,0.05362936073778811,1
train,second_breakout,SH600570,2,0.010869565217391304,0,0.0,0,0.0,1,0.024390243902439025,too_sparse,-0.21713094680116307,0.2398594569847344,2
train,second_breakout,SH600585,2,0.010869565217391304,2,0.024096385542168676,0,0.0,0,0.0,too_sparse,0.06719231775165048,-0.07422577521487732,1
train,second_breakout,SH600588,2,0.010869565217391304,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.0028032177018309165,-0.0030966487535601587,2
train,second_breakout,SH600600,2,0.010869565217391304,0,0.0,0,0.0,1,0.024390243902439025,too_sparse,-0.09818067299753473,0.10845788340410954,2
train,second_breakout,SH600606,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.02833430359954326,-0.03130023967357677,1
train,second_breakout,SH600660,2,0.010869565217391304,0,0.0,0,0.0,1,0.024390243902439025,too_sparse,-0.2912553746135652,0.32174297136312646,2
train,second_breakout,SH600663,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.2149106241985007,0.23740671875625322,1
train,second_breakout,SH600690,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.09537704196003516,0.1053607780483446,1
train,second_breakout,SH600703,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.15726591737675555,0.17372796508246346,1
train,second_breakout,SH600760,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.10138501880301887,0.11199764895212501,1
train,second_breakout,SH600809,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.10887722445957182,-0.12027411256486104,1
train,second_breakout,SH600837,2,0.010869565217391304,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,-0.14236428550340785,0.15726648235977844,1
train,second_breakout,SH600845,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.13026547007416955,-0.1439012051306733,1
train,second_breakout,SH600887,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.08129875985463475,0.08980883047556702,1
train,second_breakout,SH600893,1,0.005434782608695652,0,0.0,1,0.1,0,0.0,too_sparse,-0.2297880752258128,0.2538414894662796,1
train,second_breakout,SH600926,3,0.016304347826086956,2,0.024096385542168676,0,0.0,2,0.04878048780487805,too_sparse,0.08624737021610943,-0.09527544410950153,1
train,second_breakout,SH600958,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.08873852810643412,0.09802736771891545,1
train,second_breakout,SH600989,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.13507559559940308,-0.149214837818728,1
train,second_breakout,SH600999,2,0.010869565217391304,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.006247013145433647,-0.006900928692639892,2
train,second_breakout,SH601009,2,0.010869565217391304,0,0.0,0,0.0,0,0.0,too_sparse,-0.15534543644128207,0.17160645490107954,2
train,second_breakout,SH601012,2,0.010869565217391304,2,0.024096385542168676,0,0.0,1,0.024390243902439025,too_sparse,0.4373389522913722,-0.48311806842966015,2
train,second_breakout,SH601018,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.1127370478669939,0.1245379688239554,1
train,second_breakout,SH601066,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.010781409681541166,0.011909970042697619,1
train,second_breakout,SH601088,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.07246924178746306,0.08005506925345937,1
train,second_breakout,SH601111,2,0.010869565217391304,0,0.0,1,0.1,0,0.0,too_sparse,-0.33775570853277936,0.3731107980492292,2
train,second_breakout,SH601138,2,0.010869565217391304,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,-0.043446789136262765,0.04799464748568224,2
train,second_breakout,SH601155,2,0.010869565217391304,2,0.024096385542168676,0,0.0,1,0.024390243902439025,too_sparse,0.33381760499431956,-0.3687604675680121,2
train,second_breakout,SH601166,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.04469356315288497,0.0493719294577612,1
train,second_breakout,SH601211,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.034442269107257215,0.038047565706762515,1
train,second_breakout,SH601225,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.042948926324243734,0.04744467013098883,1
train,second_breakout,SH601238,4,0.021739130434782608,2,0.024096385542168676,0,0.0,0,0.0,too_sparse,-0.15345236614452928,0.16951522460847243,3
train,second_breakout,SH601336,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.012049666226663269,-0.013310983259431279,1
train,second_breakout,SH601360,2,0.010869565217391304,0,0.0,1,0.1,0,0.0,too_sparse,-0.36270652372425505,0.40067337754939725,2
train,second_breakout,SH601600,1,0.005434782608695652,0,0.0,0,0.0,1,0.024390243902439025,too_sparse,-0.11156930013786659,0.12324798533551178,1
train,second_breakout,SH601601,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.13032302844989319,0.14396478851641073,1
train,second_breakout,SH601628,1,0.005434782608695652,1,0.012048192771084338,0,0.0,0,0.0,too_sparse,0.020435276400374024,-0.02257436985808978,1
train,second_breakout,SH601633,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.0654472608812221,-0.07229805187780858,1
train,second_breakout,SH601688,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.062455290171275706,0.06899289210959203,1
train,second_breakout,SH601727,2,0.010869565217391304,1,0.012048192771084338,1,0.1,0,0.0,too_sparse,-0.2555784477374723,0.28233150821862973,2
train,second_breakout,SH601788,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.4085479013045997,-0.45131327064544097,1
train,second_breakout,SH601808,3,0.016304347826086956,3,0.03614457831325301,0,0.0,0,0.0,too_sparse,0.44754592496224477,-0.4943934713989821,2
train,second_breakout,SH601818,2,0.010869565217391304,0,0.0,0,0.0,0,0.0,too_sparse,-0.2661986530547231,0.29406339958644523,2
train,second_breakout,SH601857,1,0.005434782608695652,0,0.0,0,0.0,0,0.0,too_sparse,-0.04812867781316809,0.05316661993940099,1
train,second_breakout,SH601865,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.08177762241661235,-0.09033781870031533,1
train,second_breakout,SH601877,2,0.010869565217391304,1,0.012048192771084338,1,0.1,0,0.0,too_sparse,-0.14951922740961765,0.16517037862912226,1
train,second_breakout,SH601881,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.2377499713897705,-0.26263680915050946,1
train,second_breakout,SH601888,1,0.005434782608695652,1,0.012048192771084338,0,0.0,1,0.024390243902439025,too_sparse,0.27877581801400597,-0.3079570983059723,1
train,second_breakout,SH601899,2,0.010869565217391304,2,0.024096385542168676,0,0.0,2,0.04878048780487805,too_sparse,0.12160635852845993,-0.13433568799033616,1
