decision_date,gross_return,net_return,universe_equal_weight_return,buy_fraction,sell_fraction,one_way_turnover,cost,holding_n,lane,seed,topk
2024-09-27,0.05986437946557999,0.05966437946557999,0.06562435626983643,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-09-30,-0.0761009007692337,-0.07630090076923371,-0.07865000516176224,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-08,0.002763818483799696,0.002563818483799696,0.0020583393052220345,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-09,-0.030557207763195038,-0.030757207763195037,-0.03247971832752228,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-10,0.016861168667674065,0.016621168667674064,0.02524571493268013,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-10-11,-0.027269549667835236,-0.027469549667835234,-0.025034066289663315,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-14,0.0017310106195509434,0.0015310106195509433,-0.006248323246836662,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-15,-0.015468040481209755,-0.015668040481209754,-0.006889335811138153,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-16,0.022792348638176918,0.02259234863817692,0.03924401476979256,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-17,0.004132536705583334,0.003932536705583334,0.007917508482933044,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-18,0.010532664135098457,0.010332664135098457,0.007185088936239481,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-21,0.006747875362634659,0.006547875362634659,0.0027291197329759598,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-22,-0.008059379644691944,-0.008259379644691945,-0.010883206501603127,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-23,-0.00296938419342041,-0.0031693841934204102,0.008639981038868427,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-24,-0.0029746389482170343,-0.0031746389482170344,0.0048329937271773815,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-25,-0.003933470230549574,-0.0041334702305495736,-0.012569705955684185,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-28,-0.008076293393969536,-0.008276293393969536,-0.005337567534297705,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-29,-0.004205507226288319,-0.004405507226288318,0.004410083405673504,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-10-30,-0.00042568802018649876,-0.0006656880201864987,-0.01026923581957817,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-10-31,0.015357467345893383,0.015117467345893382,0.018092745915055275,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-11-01,0.019719673320651054,0.019519673320651056,0.029674915596842766,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-04,-0.0013217889936640859,-0.0015617889936640858,-0.0007321842131204903,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-11-05,0.019612586125731468,0.01941258612573147,0.024156106635928154,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-06,-0.002302178181707859,-0.002502178181707859,-0.002913534874096513,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-07,0.004104482941329479,0.0038644829413294795,0.013163293711841106,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-11-08,-0.006561375688761473,-0.006761375688761472,-0.009569932706654072,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-11,0.005811840295791626,0.005611840295791626,0.003897526301443577,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-12,-0.017521962523460388,-0.017721962523460387,-0.0249056126922369,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-13,-0.01761111058294773,-0.01781111058294773,-0.020120900124311447,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-14,-0.004817950539290905,-0.005017950539290905,-0.014215651899576187,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-15,0.009873010218143463,0.009553010218143462,0.013897011987864971,0.16,0.16,0.16,0.00032,50,PAPER_PROXY,20260724,50
2024-11-18,0.004273246508091688,0.003993246508091688,0.006190229207277298,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2024-11-19,-0.0005098366527818143,-0.0007098366527818143,-0.0006606489769183099,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-20,-0.032768744975328445,-0.032968744975328444,-0.03369171544909477,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-21,-0.0019549119751900434,-0.0021549119751900435,-0.0031715219374746084,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-22,-0.0032922220416367054,-0.0034922220416367055,-0.0055428375490009785,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-25,0.020816676318645477,0.020416676318645476,0.020685235038399696,0.2,0.2,0.2,0.0004,50,PAPER_PROXY,20260724,50
2024-11-26,-0.009941834025084972,-0.010181834025084973,-0.009537103585898876,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-11-27,0.011521979235112667,0.011241979235112666,0.015026949346065521,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2024-11-28,0.010608633980154991,0.01040863398015499,0.011989660561084747,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-11-29,0.003938283771276474,0.0036982837712764742,-0.00011373431334504858,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-12-02,-0.00864365603774786,-0.00884365603774786,-0.007971539162099361,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-03,-0.0015271842712536454,-0.0017271842712536455,0.0021014853846281767,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-04,0.012531902641057968,0.012331902641057968,0.011892426759004593,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-05,0.000582722423132509,0.00030272242313250896,-0.0032275915145874023,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2024-12-06,0.0031395195983350277,0.0029395195983350276,0.0056207929737865925,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-09,0.0015971374232321978,0.0013971374232321977,0.00297471322119236,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-10,0.010219994001090527,0.009979994001090526,0.008182435296475887,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-12-11,-0.01800866238772869,-0.01820866238772869,-0.019644783809781075,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-12,-0.005437507759779692,-0.005637507759779691,-0.008600862696766853,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-13,-0.0006955647259019315,-0.0008955647259019315,-0.005993164610117674,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-16,0.0067528653889894485,0.006552865388989449,0.006979862693697214,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-17,-0.0006887793424539268,-0.0009287793424539268,0.0025224050041288137,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-12-18,-0.00033780335797928274,-0.0005778033579792827,-0.00013047749234829098,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2024-12-19,-0.0007275486132130027,-0.0009275486132130027,-0.006950455252081156,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-20,0.01573045924305916,0.015530459243059158,0.012240969575941563,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-23,-0.0014575171517208219,-0.001737517151720822,-0.0032569263130426407,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2024-12-24,-0.0006171524291858077,-0.0008171524291858077,0.005543519742786884,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-25,-5.591035005636513e-05,-0.0002559103500563651,-0.0017762966454029083,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-26,0.0049757505767047405,0.004775750576704741,0.0023921472020447254,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-27,-0.01523374579846859,-0.01543374579846859,-0.02185054123401642,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-30,-0.02660178206861019,-0.02680178206861019,-0.03149879723787308,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2024-12-31,-0.01689203269779682,-0.01709203269779682,-0.018689902499318123,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-02,0.002421348122879863,0.002181348122879863,-0.003516310825943947,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-03,0.02137313038110733,0.02117313038110733,0.011512890458106995,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-06,0.0032160580158233643,0.0029760580158233645,-0.00021350626775529236,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-07,0.001523100188933313,0.0013231001889333128,-0.0015643753577023745,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-08,-0.015105385333299637,-0.015305385333299637,-0.01564844511449337,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-09,0.005569813307374716,0.005329813307374716,-0.0007396829896606505,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-10,0.03201160579919815,0.03181160579919815,0.03365107625722885,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-13,-0.004972407594323158,-0.005212407594323158,-0.006796308793127537,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-14,0.007965612225234509,0.007765612225234509,0.004061982035636902,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-15,0.006727461703121662,0.0065274617031216625,0.005371247883886099,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-16,0.004135705064982176,0.003895705064982176,0.0030406450387090445,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-17,0.002151081571355462,0.001951081571355462,0.005087661556899548,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-20,-0.0022851694375276566,-0.0024851694375276566,-0.006092209368944168,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-21,-0.0010301125003024936,-0.0012301125003024937,0.0005217604339122772,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-22,0.008772874251008034,0.008572874251008033,0.010453210212290287,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-23,-0.005813201889395714,-0.0060132018893957135,-0.008749083615839481,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-01-24,0.006214067805558443,0.005974067805558443,-0.0015227333642542362,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-01-27,0.022332679480314255,0.022132679480314256,0.018582740798592567,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-05,0.023285387083888054,0.023045387083888053,0.01333124004304409,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-02-06,0.004732298664748669,0.004532298664748669,0.004606007132679224,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-07,0.0009433734230697155,0.0007433734230697155,-0.004216444678604603,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-10,0.011389468796551228,0.011189468796551227,0.011620192788541317,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-11,-0.010395970195531845,-0.010595970195531846,-0.008200433105230331,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-12,0.015623587183654308,0.015383587183654308,0.007241519168019295,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-02-13,0.0069650099612772465,0.006765009961277247,0.00465664966031909,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-14,-0.015632767230272293,-0.015832767230272292,-0.01602623239159584,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-17,0.019730541855096817,0.019530541855096818,0.013216500170528889,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-18,0.003561415709555149,0.003361415709555149,0.0008847566205076873,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-19,0.017796311527490616,0.017596311527490617,0.012982121668756008,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-20,-0.003561045043170452,-0.003761045043170452,-0.0021621466148644686,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-21,-0.010039039887487888,-0.010239039887487889,-0.009823977947235107,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-24,0.004982718266546726,0.004782718266546727,0.008840092457830906,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-25,-0.0002857291838154197,-0.00048572918381541966,-0.0020267078652977943,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-26,-0.02413916029036045,-0.02433916029036045,-0.02715274877846241,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-27,0.0002474880311638117,4.7488031163811674e-05,0.000164576675160788,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-02-28,-0.0013599277008324862,-0.0015599277008324862,0.0058221109211444855,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-03,0.008699492551386356,0.008499492551386356,0.004839339293539524,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-04,0.016737181693315506,0.016537181693315507,0.01482234988361597,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-05,-0.002495204098522663,-0.002695204098522663,-0.005520234815776348,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-06,0.003186403540894389,0.002986403540894389,-0.002411449560895562,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-07,0.0017073285998776555,0.0014673285998776555,0.003241437254473567,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-03-10,-0.00565519230440259,-0.00593519230440259,-0.0025323275476694107,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2025-03-11,-0.0005865251878276467,-0.0007865251878276467,-0.007348976098001003,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-12,0.010741534642875195,0.010541534642875194,0.021105138584971428,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-13,-0.0008188247447833419,-0.0010588247447833419,-0.00033883709693327546,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-03-14,0.0014981413260102272,0.0012581413260102272,0.0032346087973564863,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-03-17,-0.002421071520075202,-0.002621071520075202,-0.006150645669549704,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-18,-0.006235710345208645,-0.006475710345208645,-0.007049413397908211,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-03-19,-0.011025718413293362,-0.011265718413293362,-0.015468597412109375,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-03-20,0.005950072780251503,0.005750072780251503,0.0016016735462471843,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-21,-0.004926309455186129,-0.005126309455186128,-0.004396990407258272,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-24,-0.003424855414777994,-0.0036248554147779942,-0.0010186760919168591,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-25,-0.00022922635253053159,-0.00042922635253053157,0.0014946538722142577,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-26,-0.0025616406928747892,-0.0027616406928747893,-0.005137345287948847,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-27,-0.0009459400316700339,-0.001145940031670034,-0.006906048394739628,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-28,-5.1077604439342394e-05,-0.0002510776044393424,0.0032607405446469784,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-03-31,0.0004627060843631625,0.00026270608436316254,0.00019631258328445256,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-01,-0.010111473500728607,-0.010351473500728608,-0.008543322794139385,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-02,-0.0847010686993599,-0.0849010686993599,-0.088267482817173,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-03,0.012722564861178398,0.012482564861178398,0.015394682995975018,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-07,0.013913946226239204,0.013713946226239204,0.016887234523892403,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-08,0.032318174839019775,0.03171817483901977,0.018553730100393295,0.3,0.3,0.3,0.0006,50,PAPER_PROXY,20260724,50
2025-04-09,0.01737687923014164,0.01705687923014164,0.005072572734206915,0.16,0.16,0.16,0.00032,50,PAPER_PROXY,20260724,50
2025-04-10,0.005459262058138847,0.005259262058138848,0.004988119006156921,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-11,-0.006854330189526081,-0.007054330189526081,-0.0023473380133509636,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-14,-0.0121486010029912,-0.0123486010029912,-0.0007202894776128232,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-15,-0.0028207278810441494,-0.0030207278810441495,-0.0023874149192124605,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-16,0.006235966458916664,0.005995966458916664,3.092119368375279e-05,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-17,0.013933856040239334,0.013693856040239333,0.009733807295560837,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-18,-0.007996410131454468,-0.008196410131454468,-0.0028591384179890156,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-21,0.013743625022470951,0.01350362502247095,0.0036523437593132257,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-22,-0.010992385447025299,-0.0111923854470253,-0.0041520800441503525,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-23,0.0036672938149422407,0.0034672938149422406,0.0019120970973744988,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-24,-0.004486975725740194,-0.004686975725740194,-0.0038558822125196457,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-25,-0.002659277990460396,-0.0028992779904603956,-0.0018624437507241964,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-28,0.009369993582367897,0.009169993582367897,0.004068168345838785,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-04-29,0.02502056211233139,0.02478056211233139,0.015381055884063244,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-04-30,0.00019862770568579435,-8.137229431420568e-05,0.0021220350172370672,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2025-05-06,0.015065431594848633,0.014825431594848632,0.0043145581148564816,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-07,-0.006609699688851833,-0.006809699688851833,-0.006529693026095629,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-08,0.018604883924126625,0.018404883924126626,0.012719503603875637,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-09,0.0011967611499130726,0.0009967611499130725,8.491189510095865e-05,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-12,0.005398922134190798,0.005158922134190798,0.0076655917800962925,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-13,-0.019728127866983414,-0.019928127866983412,-0.012336939573287964,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-14,0.004476551897823811,0.004276551897823811,-0.0030012764036655426,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-15,-0.0060588885098695755,-0.006258888509869575,-0.0018901153234764934,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-16,0.003939020447432995,0.003699020447432995,0.005655838176608086,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-19,-0.0034237049985677004,-0.0036637049985677,0.0016785571351647377,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-20,-0.0013259804109111428,-0.0015659804109111428,-0.0032930460292845964,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-21,-0.012179562821984291,-0.012379562821984292,-0.008111927658319473,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-22,0.000383081438485533,0.00014308143848553302,0.0006130604888312519,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-23,-0.009377685375511646,-0.009577685375511647,-0.005542146507650614,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-26,0.0015136826550588012,0.001313682655058801,-0.0013860550243407488,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-27,0.008463229052722454,0.008263229052722454,0.011870303191244602,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-28,-0.0026702440809458494,-0.002910244080945849,-0.0054674833081662655,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-05-29,0.004463757388293743,0.0042637573882937435,0.004063648637384176,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-05-30,0.005378620699048042,0.005178620699048043,0.007983741350471973,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-03,-0.001886674202978611,-0.002086674202978611,0.005390724632889032,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-04,0.0015011811628937721,0.001301181162893772,0.000490745238494128,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-05,0.0024272287264466286,0.0022272287264466285,0.007458148058503866,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-06,0.00039606093196198344,0.00019606093196198343,-0.0068748448975384235,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-09,0.0015477704582735896,0.0013477704582735895,0.006766356062144041,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-10,0.003906570840626955,0.003706570840626955,0.0015754379564896226,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-11,-0.011711996048688889,-0.011911996048688889,-0.008143366314470768,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-12,0.0022653089836239815,0.0020653089836239814,0.0026550625916570425,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-13,-0.005727763287723064,-0.005927763287723064,-0.002056579105556011,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-16,0.012232296168804169,0.011912296168804168,0.0020822081714868546,0.16,0.16,0.16,0.00032,50,PAPER_PROXY,20260724,50
2025-06-17,-0.00667658681049943,-0.0069165868104994295,-0.01128444168716669,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-06-18,0.0003469574439805001,0.0001469574439805001,-0.0029898476786911488,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-19,-0.0013042258797213435,-0.0015042258797213436,0.005703265313059092,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-20,0.0037967395037412643,0.0035967395037412643,0.013303819112479687,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-23,0.009363599121570587,0.009163599121570587,0.014593610540032387,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-24,0.0033120608422905207,0.0031120608422905206,-0.002877107122913003,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-25,0.0009253323078155518,0.0007253323078155518,-0.00035989945172332227,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-26,0.007162331137806177,0.006922331137806177,0.00781644694507122,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-06-27,0.01098647154867649,0.01078647154867649,0.001048876903951168,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-06-30,-0.0007579445955343544,-0.0009579445955343544,-0.005600817035883665,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-01,0.0014524805592373013,0.0012524805592373013,0.006940836552530527,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-02,0.009321503341197968,0.009121503341197967,-0.00019862134649883956,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-03,0.0019489085534587502,0.0017089085534587503,-0.002266230992972851,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260724,50
2025-07-04,0.008527198806405067,0.008327198806405067,0.010825508274137974,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-07,-0.002647262765094638,-0.002847262765094638,-0.0032041342929005623,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-08,0.003686516312882304,0.003486516312882304,0.0017548184841871262,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-09,-0.005751713644713163,-0.005951713644713163,0.00446303328499198,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-10,0.007035094313323498,0.006755094313323498,0.0018643565708771348,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260724,50
2025-07-11,0.00646607531234622,0.00626607531234622,0.002651674672961235,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-14,-0.00811400730162859,-0.00831400730162859,-0.0016149092698469758,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
2025-07-15,0.01045694388449192,0.01025694388449192,0.010654053650796413,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260724,50
