reference_event_id,instrument,split,reference_date,obs_day_count,day30_ret_from_entry,day50_ret_from_entry,max_ret_day30_50,min_ret_day30_50,pct_days_before_or_at_peak,pct_days_above_ma20,pct_days_above_ma60,pct_days_ma_bull_stack,median_rsi14_day30_50,max_rsi14_day30_50,pct_days_rsi14_gt_70,max_volume_ratio_ma20_day30_50,median_volume_ratio_ma20_day30_50,pct_days_volume_ratio_gt_1_5,median_rps120_pct_day30_50,pct_days_rps120_gt_90,pct_days_above_boll_mid,pct_days_above_boll_upper,pct_days_below_boll_lower
big_winner_50h120_close_confirmed_SH600763_20200623_000206,SH600763,train,2020-06-23,21,0.2710019533253709,0.425256397543744,0.4894765753639454,0.18501528726715266,1.0,1.0,1.0,1.0,68.34542879140596,81.74830705467184,0.38095238095238093,2.0802893847385686,0.8972660214383067,0.047619047619047616,0.9031620553359684,0.6666666666666666,1.0,0.2857142857142857,0.0
big_winner_50h120_close_confirmed_SH600763_20201221_000207,SH600763,train,2020-12-21,21,0.24050900812733245,-0.202331358850534,0.47716823577414935,-0.202331358850534,1.0,0.47619047619047616,0.6190476190476191,0.9047619047619048,50.26471413280425,81.43711316033527,0.23809523809523808,2.6230675485081267,1.510086329709348,0.5238095238095238,0.8939096267190569,0.42857142857142855,0.47619047619047616,0.19047619047619047,0.047619047619047616
big_winner_50h120_close_confirmed_SH600795_20220107_000208,SH600795,validation,2022-01-07,21,-0.027343724534147795,-0.13671871580299844,0.003906246362021193,-0.15234370125108287,1.0,0.42857142857142855,0.09523809523809523,0.0,46.355539025727744,56.69713280060698,0.0,2.0863133875102364,1.029679226112472,0.09523809523809523,0.7533460803059273,0.0,0.42857142857142855,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600795_20231019_000209,SH600795,validation,2023-10-19,21,0.11515155149447631,0.17878792761004947,0.215151602068115,0.11515155149447631,1.0,1.0,1.0,1.0,70.33999309066705,82.01760240988656,0.5238095238095238,1.8744253892469698,1.0322065455918132,0.047619047619047616,0.9109848484848485,0.6190476190476191,1.0,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600809_20190422_000210,SH600809,train,2019-04-22,21,-0.07072586557416827,0.23610744280794171,0.23610744280794171,-0.07072586557416827,1.0,0.9047619047619048,0.9047619047619048,0.42857142857142855,65.27636200812731,78.46371122158816,0.2857142857142857,2.1766000341575045,1.2976726349898142,0.23809523809523808,0.9156378600823045,0.6190476190476191,0.9047619047619048,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600809_20191204_000211,SH600809,train,2019-12-04,21,0.10687687567238746,0.02477048876692889,0.10687687567238746,-0.09457819379468413,1.0,0.3333333333333333,0.38095238095238093,0.0,47.99301475751392,69.53202760362599,0.0,2.766897699698572,0.8044048758548723,0.09523809523809523,0.7454909819639278,0.0,0.3333333333333333,0.047619047619047616,0.09523809523809523
big_winner_50h120_close_confirmed_SH600809_20200605_000212,SH600809,train,2020-06-05,21,0.18851260509649115,0.2897927133099534,0.3482497639312949,0.18851260509649115,1.0,0.7142857142857143,1.0,1.0,60.25697908302289,70.21449878131538,0.047619047619047616,1.2657797033108311,0.7972455122632846,0.0,0.9150197628458498,0.7619047619047619,0.7142857142857143,0.0,0.0
big_winner_50h120_close_confirmed_SH600809_20201203_000213,SH600809,train,2020-12-03,21,0.4499496756796941,0.6535801179779619,0.7792231108621861,0.3968544503010798,1.0,0.6190476190476191,1.0,0.7619047619047619,57.77328737406582,73.01540396265503,0.09523809523809523,1.5700063341788524,1.0365119625634924,0.047619047619047616,0.9705304518664047,1.0,0.6190476190476191,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600809_20240912_000214,SH600809,robustness,2024-09-12,21,0.3719042303955329,0.316822355602685,0.5255109236946962,0.2924617781683052,0.19047619047619047,0.5238095238095238,1.0,1.0,53.527803892264544,69.83652779539823,0.0,1.5838575889562414,0.7973172946474141,0.047619047619047616,0.06439393939393939,0.0,0.5238095238095238,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600837_20180821_000215,SH600837,train,2018-08-21,21,-0.008287285176291403,0.1422652927082113,0.1795580430707786,-0.12154691511376259,1.0,0.6190476190476191,0.6190476190476191,0.047619047619047616,60.467711400873426,69.43780324773428,0.0,3.259771016533471,1.4276645459344024,0.47619047619047616,0.550561797752809,0.0,0.6190476190476191,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH600837_20200527_000216,SH600837,train,2020-05-27,21,0.39825588487302443,0.2877907320596482,0.4321705591119147,0.2170543402162992,0.0,0.3333333333333333,1.0,0.9523809523809523,52.51377745729078,68.16504495942512,0.0,1.3037712108022774,0.8317279777851986,0.0,0.26294820717131473,0.0,0.3333333333333333,0.0,0.0
big_winner_50h120_close_confirmed_SH600837_20240412_000217,SH600837,robustness,2024-04-12,21,0.08083440409281706,0.11994785751533898,0.17209904585320768,0.03650583183650813,1.0,0.5714285714285714,0.47619047619047616,0.23809523809523808,52.478641391013824,71.23925145691554,0.047619047619047616,5.107967682532805,1.1289143558849648,0.23809523809523808,0.2746212121212121,0.0,0.5714285714285714,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,21,0.06161133713543543,-0.169668239762216,0.06161133713543543,-0.169668239762216,0.0,0.14285714285714285,0.7142857142857143,0.0,44.446973353401724,51.38883433592461,0.0,2.0006730017951657,0.7798604201713112,0.047619047619047616,0.9848197343453511,1.0,0.14285714285714285,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH600845_20200206_000219,SH600845,train,2020-02-06,21,-0.05848626298902737,-0.013188156109043891,-0.011467933303607514,-0.17431197376345797,1.0,0.19047619047619047,0.47619047619047616,0.0,45.14742615770899,59.070385562892746,0.0,1.831173362709176,0.7741111019813438,0.047619047619047616,0.7636363636363637,0.0,0.19047619047619047,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600845_20210201_000220,SH600845,train,2021-02-01,21,-0.14635172700731758,0.0012653179166570716,0.0012653179166570716,-0.14635172700731758,1.0,0.9523809523809523,0.23809523809523808,0.0,54.993270182025306,67.83605817776922,0.0,2.1487612985878637,0.8318968356813192,0.047619047619047616,0.1875,0.0,0.9523809523809523,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600845_20220929_000221,SH600845,validation,2022-09-29,21,0.13126780363718082,0.07827150519972137,0.13819809599491784,0.04565833267564923,1.0,0.2857142857142857,0.9047619047619048,0.5714285714285714,49.60023441556895,62.08135881377209,0.0,2.0190508955274877,0.7447684829776634,0.047619047619047616,0.5763358778625954,0.0,0.2857142857142857,0.0,0.19047619047619047
big_winner_50h120_close_confirmed_SH600875_20220617_000222,SH600875,validation,2022-06-17,21,0.0808283244197383,0.2424849732592147,0.2424849732592147,-0.005344016184305134,1.0,0.5714285714285714,1.0,0.5714285714285714,54.460641742741174,71.0571556431415,0.047619047619047616,2.335713384807962,0.8789785308577961,0.23809523809523808,0.7661596958174905,0.047619047619047616,0.5714285714285714,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600875_20250418_000223,SH600875,robustness,2025-04-18,21,0.04603072345518444,0.08472318059741624,0.10206809272895523,0.04603072345518444,1.0,0.9047619047619048,1.0,0.9047619047619048,58.82000325931181,67.79400998441466,0.0,2.1972980378054037,0.9381135129214,0.09523809523809523,0.7737642585551331,0.0,0.9047619047619048,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600875_20251020_000224,SH600875,robustness,2025-10-20,21,0.05745417616286619,0.20703319438376067,0.2431896838798815,0.03566118347247982,1.0,0.6190476190476191,1.0,0.42857142857142855,56.52792185338239,68.00531407952542,0.0,2.812365129506939,1.0139194398259876,0.19047619047619047,0.7798861480075902,0.0,0.6190476190476191,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600886_20210727_000225,SH600886,train,2021-07-27,21,0.21680208712525473,0.27235775036761045,0.5121950778258966,0.19241193147346158,0.6666666666666666,0.8571428571428571,1.0,0.8571428571428571,64.17446310300377,76.89435124549543,0.2857142857142857,4.736435182074339,1.4536618279652316,0.47619047619047616,0.5505836575875487,0.0,0.8571428571428571,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600886_20240122_000226,SH600886,robustness,2024-01-22,21,0.14093962201534738,0.23406039798621103,0.23406039798621103,0.14093962201534738,1.0,0.6666666666666666,1.0,1.0,55.70303745151019,69.36008261744578,0.0,1.4280304668486963,0.8748934568213539,0.0,0.9092627599243857,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600887_20181029_000227,SH600887,train,2018-10-29,21,0.05052871209592946,0.06051696542857843,0.08813160750038485,0.028202087504491047,1.0,0.14285714285714285,0.0,0.0,43.29044478272985,50.12504148559194,0.0,1.9358991918860764,0.9595555651148557,0.047619047619047616,0.37199124726477023,0.0,0.14285714285714285,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600887_20200312_000228,SH600887,train,2020-03-12,21,0.13656778872061204,0.046720529985859294,0.1446540557163436,0.015723287415586373,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,44.39640986762271,63.029888756718634,0.0,3.3375812842688624,1.0118288682258694,0.14285714285714285,0.4688128772635815,0.0,0.14285714285714285,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600893_20200116_000229,SH600893,train,2020-01-16,21,0.11325086112726312,-0.025217755640911554,0.11325086112726312,-0.06235665916116362,1.0,0.19047619047619047,0.5714285714285714,0.6666666666666666,46.39007778709322,57.88483546742916,0.0,0.9365733665595418,0.5237543001330411,0.0,0.570281124497992,0.0,0.19047619047619047,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600893_20200806_000230,SH600893,train,2020-08-06,21,-0.11184794839871681,-0.22082231007568265,-0.05503982285774278,-0.22082231007568265,1.0,0.38095238095238093,0.5238095238095238,0.0,46.0188580472347,58.665225862625306,0.0,1.749313726379247,0.7880985122757532,0.047619047619047616,0.8712871287128713,0.0,0.38095238095238093,0.047619047619047616,0.14285714285714285
big_winner_50h120_close_confirmed_SH600893_20210324_000231,SH600893,train,2021-03-24,21,-0.10747990567645382,0.24718061392832436,0.24718061392832436,-0.11369395522818515,1.0,0.8571428571428571,0.5238095238095238,0.0,61.24396112201715,74.55876597881706,0.14285714285714285,2.3256837534837502,1.1582591376357187,0.23809523809523808,0.6065891472868217,0.0,0.8571428571428571,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600893_20220422_000232,SH600893,validation,2022-04-22,21,0.11277980841550939,0.45735332873133916,0.45735332873133916,0.09549444161113607,1.0,0.8571428571428571,0.7619047619047619,0.5238095238095238,60.587580460187844,76.41668020087378,0.047619047619047616,2.5851102778739365,1.1828224149916202,0.23809523809523808,0.10516252390057361,0.0,0.8571428571428571,0.2857142857142857,0.0
big_winner_50h120_close_confirmed_SH600893_20250826_000233,SH600893,robustness,2025-08-26,21,0.04023560529636483,-0.06501466683774781,0.04023560529636483,-0.06501466683774781,1.0,0.23809523809523808,0.47619047619047616,0.19047619047619047,48.77998259176785,65.71386201654008,0.0,1.3339039745795314,0.7240884809603526,0.0,0.5066666666666667,0.0,0.23809523809523808,0.0,0.0
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,21,0.07731343739068319,0.3662686703810052,0.6376119585179572,0.07731343739068319,0.5238095238095238,0.8095238095238095,1.0,1.0,63.22695004660567,83.37236305140235,0.3333333333333333,2.1713465093152857,1.2282751647811403,0.23809523809523808,0.9085714285714286,0.6190476190476191,0.8095238095238095,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600926_20200508_000235,SH600926,train,2020-05-08,21,0.07680945087024194,0.22008866353813605,0.2880354935887941,0.047267381471629344,1.0,0.8095238095238095,1.0,1.0,61.63788794158659,81.1873780411586,0.19047619047619047,3.520842567752691,1.165964376502655,0.3333333333333333,0.47808764940239046,0.0,0.8095238095238095,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600938_20230905_000236,SH600938,validation,2023-09-05,21,0.02279211072751597,-0.0074073599098557485,0.045014299137921876,-0.02051274750159049,1.0,0.0,0.38095238095238093,0.3333333333333333,44.34779940227302,53.021812453779184,0.0,2.2974283179265504,0.8263177193464559,0.047619047619047616,0.8298676748582231,0.14285714285714285,0.0,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600938_20250826_000237,SH600938,robustness,2025-08-26,21,0.022979394966942124,0.17234550003631055,0.17234550003631055,0.013866893210919384,1.0,0.9523809523809523,1.0,1.0,66.31687396236634,73.12333651405032,0.23809523809523808,2.023373935256137,0.928639649387789,0.14285714285714285,0.44571428571428573,0.0,0.9523809523809523,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600941_20220908_000238,SH600941,validation,2022-09-08,21,0.034476744974094364,0.11204930373888655,0.11204930373888655,0.0012313051311001466,1.0,0.2857142857142857,0.8095238095238095,0.38095238095238093,48.655132190936826,64.54553173183015,0.0,3.0159649888346105,0.9781709586616335,0.09523809523809523,0.6901140684410646,0.0,0.2857142857142857,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,21,-0.08421855725721539,-0.15402129284081478,0.05386950088826303,-0.15402129284081478,1.0,0.6190476190476191,0.8095238095238095,0.42857142857142855,52.22628941139225,61.53765868063296,0.0,2.0451655619899585,0.7911204465601567,0.09523809523809523,0.8972868217054264,0.47619047619047616,0.6190476190476191,0.14285714285714285,0.047619047619047616
big_winner_50h120_close_confirmed_SH600958_20180822_000240,SH600958,train,2018-08-22,21,-0.05702362227387925,0.09179413660077973,0.14603612038128677,-0.0931849890072124,1.0,0.6666666666666666,0.6666666666666666,0.09523809523809523,58.034306291462364,65.23147778936593,0.0,4.624441267724084,1.3616086477345806,0.47619047619047616,0.5100671140939598,0.0,0.6666666666666666,0.0,0.19047619047619047
big_winner_50h120_close_confirmed_SH600958_20200203_000241,SH600958,train,2020-02-03,21,0.11081441242582923,0.09879837032460825,0.11081441242582923,0.04405879981675187,1.0,0.23809523809523808,0.0,0.0,39.26104430650662,48.86974420817034,0.0,1.0339288515086513,0.6493895199129608,0.0,0.3810483870967742,0.0,0.23809523809523808,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH600958_20210209_000242,SH600958,train,2021-02-09,21,0.01807224278111641,-0.09277107990744993,0.01807224278111641,-0.10000004596020695,1.0,0.047619047619047616,0.0,0.0,33.531118425489666,48.91022102877156,0.0,2.8645701996216717,0.6452795042956441,0.047619047619047616,0.13424124513618677,0.0,0.047619047619047616,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH600958_20221024_000243,SH600958,validation,2022-10-24,21,0.22068970778892782,0.16413787315631745,0.22068970778892782,0.12827590416217682,1.0,0.47619047619047616,1.0,1.0,53.32070528703443,67.9119531224384,0.0,1.4823449270823204,0.6315081546487724,0.0,0.4321223709369025,0.0,0.47619047619047616,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600958_20240408_000244,SH600958,robustness,2024-04-08,21,0.020725431165496966,-0.011657989403714542,0.020725431165496966,-0.02461134527810449,1.0,0.047619047619047616,0.0,0.0,41.516403631728245,52.195231957327444,0.0,1.9201796996423246,0.8371352337985495,0.047619047619047616,0.39697542533081287,0.0,0.047619047619047616,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600988_20250901_000245,SH600988,robustness,2025-09-01,21,0.028621281177744207,0.022687596062300308,0.09738223220508613,-0.006282733248602179,1.0,0.3333333333333333,1.0,0.7142857142857143,51.843885276863084,59.56210541582858,0.0,0.9909165429421083,0.6350548733760858,0.0,0.379047619047619,0.0,0.3333333333333333,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600989_20200221_000246,SH600989,train,2020-02-21,21,-0.06371914750445817,-0.07152148070772057,-0.0026007777344208005,-0.08582572724331883,1.0,0.5238095238095238,0.047619047619047616,0.0,46.38857660161844,55.42280121499156,0.0,2.1885889353411887,0.7147761215793346,0.14285714285714285,0.32661290322580644,0.0,0.5238095238095238,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,train,2020-08-18,21,-0.20819116710448615,-0.2372014183708102,-0.18515358590892528,-0.2790102716092058,1.0,0.5238095238095238,0.0,0.0,46.2397189017065,51.02321337403375,0.0,1.9980905250967553,0.8729534437270264,0.047619047619047616,0.5575396825396826,0.0,0.5238095238095238,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600989_20250801_000248,SH600989,robustness,2025-08-01,21,0.13196285021128196,0.09350131661443584,0.19164452282955935,0.07427061305701566,1.0,0.42857142857142855,1.0,0.8095238095238095,50.780697098851135,69.38179060161443,0.0,1.6731202320136245,0.8102691603222373,0.047619047619047616,0.5219047619047619,0.0,0.42857142857142855,0.0,0.0
big_winner_50h120_close_confirmed_SH600999_20180905_000249,SH600999,train,2018-09-05,21,0.03100782889540321,0.10741974481871264,0.16611296172280698,-0.003322229663158649,1.0,1.0,1.0,0.47619047619047616,59.911014734208706,69.20107141944267,0.0,1.9707665021592098,0.9866025397869377,0.14285714285714285,0.6233480176211453,0.0,1.0,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600999_20200102_000250,SH600999,train,2020-01-02,21,0.04112718637824786,-0.084539196268279,0.047981729546827445,-0.09672509114199268,1.0,0.5714285714285714,0.6190476190476191,0.23809523809523808,51.351756621460716,60.00478562031548,0.0,1.6254882301015232,0.9261791572466933,0.047619047619047616,0.5694164989939637,0.0,0.5714285714285714,0.0,0.19047619047619047
big_winner_50h120_close_confirmed_SH600999_20240408_000251,SH600999,robustness,2024-04-08,21,0.034874909232832874,0.025777116255071952,0.034874909232832874,0.009097865280592421,1.0,0.19047619047619047,0.47619047619047616,0.3333333333333333,43.69596218864141,53.46819466688541,0.0,2.098311023797939,0.7383263572697059,0.09523809523809523,0.5349716446124764,0.0,0.19047619047619047,0.0,0.0
big_winner_50h120_close_confirmed_SH601009_20231226_000252,SH601009,validation,2023-12-26,21,0.14060029655806439,0.22116905406655474,0.24328593687429256,0.12954189281905837,1.0,1.0,1.0,1.0,69.03385416332715,76.6395907120621,0.47619047619047616,1.7680892780262767,0.6734053263087132,0.047619047619047616,0.7754716981132076,0.0,1.0,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH601012_20170926_000253,SH601012,train,2017-09-26,21,0.4020752744658589,0.2736705118336633,0.5395589918066883,0.16472107623939625,0.2857142857142857,0.38095238095238093,1.0,1.0,50.69158986548286,74.62670678990573,0.2857142857142857,1.6844245957895454,1.0994167430224653,0.047619047619047616,,0.0,0.38095238095238093,0.0,0.0
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,21,0.057486607920073984,0.24465245934182311,0.2620320262449132,0.057486607920073984,1.0,1.0,1.0,0.8095238095238095,68.6121551292097,72.5188290199742,0.2857142857142857,1.6357574391071892,0.9884970734193594,0.14285714285714285,0.9891067538126361,1.0,1.0,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH601012_20191101_000255,SH601012,train,2019-11-01,21,0.10960145310941449,0.27989131913631304,0.2853260533890034,0.07608697060601255,1.0,0.7142857142857143,1.0,0.6190476190476191,64.73508710775191,79.00939857136925,0.3333333333333333,2.1312676061687506,1.0483100048868883,0.14285714285714285,0.6297786720321932,0.0,0.7142857142857143,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH601012_20200430_000256,SH601012,train,2020-04-30,21,0.09188469840737024,0.5150905689988172,0.6170356040973584,0.09188469840737024,1.0,1.0,1.0,1.0,83.41811093925683,88.14029028297723,0.7142857142857143,2.0701730156434643,1.1408960287704277,0.19047619047619047,0.8562874251497006,0.14285714285714285,1.0,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH601012_20201102_000257,SH601012,train,2020-11-02,21,0.02237379701731279,0.4834924056822645,0.5320600051334479,0.009549753330131638,1.0,1.0,1.0,0.5238095238095238,75.22658485789907,83.90084426950082,0.6190476190476191,2.3773295998918673,1.2913526400894775,0.23809523809523808,0.962890625,1.0,1.0,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH601012_20210607_000258,SH601012,train,2021-06-07,21,0.34414882121892565,0.2757949410826066,0.3995240663831594,0.2563271123979147,1.0,0.38095238095238093,1.0,0.8571428571428571,50.428922194015676,63.35835175251583,0.0,1.6424155514620637,0.8495344931524899,0.047619047619047616,0.6402321083172147,0.0,0.38095238095238093,0.0,0.0
big_winner_50h120_close_confirmed_SH601012_20220421_000259,SH601012,validation,2022-04-21,21,0.3864870325531633,0.4620835509684267,0.5565791764579928,0.347035152167934,0.7142857142857143,1.0,1.0,0.9047619047619048,66.82701797357731,80.37917982339332,0.3333333333333333,1.6238020128038326,1.1667341962719266,0.14285714285714285,0.8234165067178503,0.09523809523809523,1.0,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH601012_20240702_000260,SH601012,robustness,2024-07-02,21,0.030147046758229656,-0.034558842194533534,0.03455877207142399,-0.05294119462009894,1.0,0.19047619047619047,0.0,0.0,42.45872884741785,51.92170521682382,0.0,1.8433411008283054,0.8442414490879127,0.14285714285714285,0.058823529411764705,0.0,0.19047619047619047,0.0,0.23809523809523808
big_winner_50h120_close_confirmed_SH601012_20250515_000261,SH601012,robustness,2025-05-15,21,-0.033819643996158444,0.09549075207844715,0.11936334523655479,-0.033819643996158444,1.0,1.0,0.9523809523809523,0.47619047619047616,64.0973898615451,74.18070948728996,0.14285714285714285,2.9949780179155514,1.103207872743415,0.2857142857142857,0.5359848484848485,0.0,1.0,0.2857142857142857,0.0
big_winner_50h120_close_confirmed_SH601061_20251009_000262,SH601061,robustness,2025-10-09,21,0.5206285931411896,0.32711196698225975,0.5206285931411896,0.32711196698225975,0.0,0.09523809523809523,1.0,0.7142857142857143,51.65961332762791,65.95176735096382,0.0,0.9032866877768881,0.5584103652564053,0.0,0.9177820267686424,0.8095238095238095,0.09523809523809523,0.0,0.0
big_winner_50h120_close_confirmed_SH601066_20181213_000263,SH601066,train,2018-12-13,21,0.09906150095407207,1.2481750910216984,1.2481750910216984,0.0855057019579859,1.0,1.0,1.0,1.0,70.37717393138901,91.64359859645248,0.5714285714285714,3.2393445975624733,0.8594128218888057,0.2857142857142857,0.9828693790149893,1.0,1.0,0.5238095238095238,0.0
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,21,-0.040481386396159835,0.2702406149425318,0.32439814962147784,-0.05743988539214118,1.0,1.0,0.7142857142857143,0.14285714285714285,64.15800005433782,81.3924342241809,0.3333333333333333,2.9625933168172733,1.2946247587076913,0.38095238095238093,0.2682926829268293,0.0,1.0,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH601066_20200107_000265,SH601066,train,2020-01-07,21,0.11091971192531758,0.006544906035651277,0.24664132864995914,-0.06717191583934412,1.0,0.47619047619047616,0.6190476190476191,0.9047619047619048,52.081957735870546,68.83641150237156,0.0,1.8532312277903613,0.716711461418611,0.047619047619047616,0.8832997987927566,0.38095238095238093,0.47619047619047616,0.047619047619047616,0.047619047619047616
big_winner_50h120_close_confirmed_SH601066_20240523_000266,SH601066,robustness,2024-05-23,21,-0.14562647656066885,-0.10827418673673928,-0.08557917251008262,-0.17304964129670486,1.0,0.47619047619047616,0.0,0.0,42.66711836817514,57.39989800735903,0.0,2.119351521579268,0.8477674870033675,0.14285714285714285,0.24431818181818182,0.0,0.47619047619047616,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH601088_20210818_000267,SH601088,train,2021-08-18,21,0.22068966071629936,0.11264369697653098,0.3455938091410522,0.11264369697653098,1.0,0.19047619047619047,0.6666666666666666,0.5714285714285714,49.719416113636385,59.40483352115368,0.0,1.542230209647628,0.7735759671637212,0.047619047619047616,0.682261208576998,0.0,0.19047619047619047,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH601088_20230821_000268,SH601088,validation,2023-08-21,21,0.1493041354795177,0.09742730757015527,0.16954873947659976,0.09110087887668028,1.0,0.23809523809523808,0.9047619047619048,0.7142857142857143,49.56379099004953,65.39655505438525,0.0,2.084671553916264,0.8792362976889982,0.047619047619047616,0.9206049149338374,0.6666666666666666,0.23809523809523808,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH601100_20200227_000269,SH601100,train,2020-02-27,21,0.18677594587031798,0.3500988867853021,0.3517943197981821,0.18677594587031798,1.0,1.0,1.0,1.0,68.0398364232837,74.16747100799006,0.38095238095238093,1.4054174462090383,0.8674398282785483,0.0,0.9500998003992016,1.0,1.0,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH601100_20200824_000270,SH601100,train,2020-08-24,21,0.198725283875139,0.3490767266617545,0.3490767266617545,0.07305123607976793,1.0,0.8095238095238095,1.0,1.0,63.430064938469215,75.3902813788455,0.3333333333333333,1.583426835861247,1.0855662953949896,0.047619047619047616,0.8122529644268774,0.0,0.8095238095238095,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH601100_20210510_000271,SH601100,train,2021-05-10,21,0.1297961012330986,0.44334534307346596,0.4502398136378627,0.0547062568809773,1.0,0.9047619047619048,0.8571428571428571,0.19047619047619047,60.765466256116625,74.1165322567543,0.14285714285714285,2.222324482207163,1.1015262060538227,0.19047619047619047,0.09902912621359224,0.0,0.9047619047619048,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH601100_20220425_000272,SH601100,validation,2022-04-25,21,0.29017748306435465,0.37640594863973753,0.5158711339719639,0.29017748306435465,0.8095238095238095,0.9047619047619048,1.0,0.8571428571428571,67.18001811717681,75.38433062609445,0.23809523809523808,2.117496885784659,1.0528326391852714,0.2857142857142857,0.11068702290076336,0.0,0.9047619047619048,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH601100_20240702_000273,SH601100,robustness,2024-07-02,21,0.012760320861569863,0.13342294926068132,0.15133204417568202,-0.03156480647434512,1.0,0.6666666666666666,0.5714285714285714,0.19047619047619047,62.720999594896874,73.48763181657081,0.23809523809523808,2.2816664837527165,1.0936464590076025,0.23809523809523808,0.4250474383301708,0.0,0.6666666666666666,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH601100_20241227_000274,SH601100,robustness,2024-12-27,21,0.3606304912812315,0.6516723839459766,0.8018070459848479,0.3606304912812315,0.6666666666666666,1.0,1.0,1.0,71.61920878545497,81.52919457465855,0.6190476190476191,1.6099569822673319,0.982649280330558,0.14285714285714285,0.9146110056925996,0.7619047619047619,1.0,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH601100_20250702_000275,SH601100,robustness,2025-07-02,21,0.09518324851582194,0.2604558139862412,0.3428036563000494,0.08580912737062496,1.0,0.8571428571428571,1.0,1.0,62.51911833150419,74.76951714075385,0.23809523809523808,1.7420191991894123,0.842689198733944,0.14285714285714285,0.3244274809160305,0.0,0.8571428571428571,0.2857142857142857,0.0
big_winner_50h120_close_confirmed_SH601111_20170926_000276,SH601111,train,2017-09-26,21,0.1819247833077453,0.16901402617544825,0.3016431404627873,0.16901402617544825,1.0,0.8571428571428571,1.0,1.0,66.06832964647406,86.61868423415493,0.38095238095238093,1.5598659222367195,0.7657336375517091,0.047619047619047616,,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
big_winner_50h120_close_confirmed_SH601111_20181008_000277,SH601111,train,2018-10-08,21,0.1103541483792474,0.08719344048786537,0.1880109108654946,0.06403266763229443,1.0,0.7142857142857143,1.0,0.9523809523809523,54.730652950795154,68.83096995329078,0.0,1.7226261242507859,0.6889775087148488,0.09523809523809523,0.33185840707964603,0.0,0.7142857142857143,0.14285714285714285,0.0
