family_id,grid_cell_id,split,row_scope,row_key,instrument_id,decision_date,decision_month,MFE_120,MAE_20,right_tail_event_50,left_tail_event_10,left_tail_event_20,outcome_group,match_vol60,atr_20_pct_asof_decision_date,return_60d_asof_decision_date,close_to_ema60_asof_decision_date,q_vol60,q_atr20,q_ret60,q_ema60_dist,vol_block,extension_block,tail_risk_score,basis_risk_score,vol_expansion_rank_spread,atr20_over_vol60,candidate_vol_block_rank_pct,candidate_extension_block_rank_pct,candidate_q_atr20_rank_pct,candidate_q_ema60_dist_rank_pct,candidate_q_vol60_rank_pct,candidate_q_ret60_rank_pct,rank_cross_section_n,rank_source_gate,feature_pit_gate,pre_outcome_rank_panel_hash
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601229_2025-04-17,SH601229,2025-04-17,2025-04,0.11740473738414,-0.0267765190525233,False,False,False,neither,0.012312477606166137,0.022170781893004126,0.18392204628501818,0.10797408487876625,0.06212424849699399,0.114,0.9158316633266533,0.969939879759519,0.114,0.969939879759519,0.11057314629258518,0.11057314629258518,0.051875751503006017,1.800675916104888,0.0019329896907216496,0.43009020618556704,0.009664948453608248,0.4800257731958763,0.003865979381443299,0.20167525773195877,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601231_2025-02-25,SH601231,2025-02-25,2025-02,0.017178552837064,-0.1389901093180635,False,True,False,left_bad,0.026137462494648673,0.04034769071094966,0.3893294881038212,0.2212911269649176,0.7014028056112225,0.722,0.9038076152304609,0.9198396793587175,0.722,0.9198396793587175,0.664124248496994,0.664124248496994,0.020597194388777496,1.543672830490349,0.1958762886597938,0.05186855670103093,0.2651417525773196,0.09536082474226804,0.23936855670103094,0.05605670103092784,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601231_2025-10-24,SH601231,2025-10-24,2025-10,0.9502369668246446,-0.1828593996840442,True,True,False,both,0.03739616922851046,0.05486985726280437,0.622615803814714,0.2524478390953533,0.8313253012048193,0.7891566265060241,0.9156626506024096,0.9578313253012049,0.8313253012048193,0.9578313253012049,0.7962694150094354,0.7962694150094354,-0.04216867469879515,1.4672587699429958,0.3173324742268041,0.27963917525773196,0.34987113402061853,0.33408505154639173,0.3956185567010309,0.19394329896907217,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601236_2024-10-11,SH601236,2024-10-11,2024-10,0.0751708428246014,-0.1252847380410022,False,True,False,left_bad,0.03091105365573137,0.04060364464692482,0.40705128205128194,0.29336664541087676,0.608433734939759,0.2925851703406814,0.9257028112449799,0.9437751004016064,0.608433734939759,0.9437751004016064,0.5742246092804955,0.5742246092804955,-0.3158485645990777,1.3135639146806082,0.12048969072164949,0.16559278350515463,0.03704896907216495,0.21488402061855671,0.1713917525773196,0.3002577319587629,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601298_2024-01-26,SH601298,2024-01-26,2024-01,0.4006163328197225,-0.0523882896764252,False,False,False,neither,0.011643557286065163,0.025619195046439617,0.1724137931034484,0.0900886434154522,0.12024048096192384,0.276,0.9458917835671342,0.9559118236472945,0.276,0.9559118236472945,0.2638316633266533,0.2638316633266533,0.15575951903807617,2.2002893460317567,0.01804123711340206,0.26707474226804123,0.03221649484536082,0.3231314432989691,0.010309278350515464,0.48131443298969073,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601298_2024-06-20,SH601298,2024-06-20,2024-06,0.128235294117647,-0.0364705882352941,False,False,False,neither,0.014395367203586317,0.025730994152046768,0.30534351145038174,0.1342588390449817,0.17635270541082165,0.37,0.9759519038076152,0.969939879759519,0.37,0.9759519038076152,0.36110220440881763,0.358877755511022,0.19364729458917834,1.787449655722322,0.033827319587628864,0.5299613402061856,0.055412371134020616,0.4800257731958763,0.01675257731958763,0.7503221649484536,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601298_2024-07-05,SH601298,2024-07-05,2024-07,0.082392776523702,-0.0869074492099322,False,False,False,neither,0.014459431855121071,0.0278466741826381,0.26173541963015623,0.12318934461532516,0.184,0.406,0.964,0.966,0.406,0.966,0.392196,0.392196,0.22200000000000003,1.9258484331647991,0.04445876288659794,0.3917525773195876,0.06958762886597938,0.43878865979381443,0.019329896907216496,0.6481958762886598,500,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601298_2025-03-31,SH601298,2025-03-31,2025-03,0.0875133404482391,-0.1344717182497331,False,True,False,left_bad,0.01663979237167414,0.023860021208907744,0.16707920792079212,0.1228205215609457,0.39357429718875503,0.4228456913827655,0.9076305220883534,0.9678714859437751,0.4228456913827655,0.9678714859437751,0.4092602876435602,0.4092602876435602,0.02927139419401048,1.4339133972323221,0.04639175257731959,0.3962628865979381,0.07216494845360824,0.4429768041237113,0.06829896907216494,0.0976159793814433,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601318_2024-10-11,SH601318,2024-10-11,2024-10,0.0702712543236847,-0.0469688694702348,False,False,False,neither,0.027375831247186087,0.03659708110105302,0.42447368421052634,0.2699920371684441,0.42570281124497994,0.11222444889779559,0.929718875502008,0.9337349397590361,0.42570281124497994,0.9337349397590361,0.39749358881308366,0.39749358881308366,-0.31347836234718435,1.3368390815462368,0.047036082474226804,0.10244845360824742,0.00902061855670103,0.14980670103092783,0.07280927835051547,0.3334407216494845,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601319_2024-09-03,SH601319,2024-09-03,2024-09,0.32220367278798,-0.0484140233722871,False,False,False,neither,0.009746640171822822,0.020798668885191378,0.23155737704918034,0.1328494900831465,0.014028056112224449,0.14428857715430862,0.9839679358717435,0.9899799599198397,0.14428857715430862,0.9899799599198397,0.14284279982811315,0.14284279982811315,0.1302605210420842,2.133932156982625,0.005154639175257732,0.7702963917525774,0.015463917525773196,0.8054123711340206,0.001288659793814433,0.8221649484536082,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601319_2025-05-14,SH601319,2025-05-14,2025-05,0.1530740276035131,-0.0087829360100375,False,False,False,neither,0.022237767488953515,0.02440993788819877,0.18556701030927836,0.16407828742909802,0.531062124248497,0.528,0.9398797595190381,0.9859719438877755,0.531062124248497,0.9859719438877755,0.5236123549704619,0.5236123549704619,-0.0030621242484969446,1.0976793376549274,0.08054123711340207,0.6968427835051546,0.11887886597938144,0.7371134020618557,0.12757731958762886,0.42364690721649484,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601319_2025-06-03,SH601319,2025-06-03,2025-06,0.1303813038130379,-0.0172201722017221,False,False,False,neither,0.021368460073519724,0.029274292742927442,0.26242236024844723,0.11142432901147781,0.5551102204408818,0.742,0.9519038076152304,0.9378757515030061,0.742,0.9519038076152304,0.706312625250501,0.6959038076152305,0.18688977955911823,1.3699767153181432,0.21649484536082475,0.22873711340206185,0.28704896907216493,0.18041237113402062,0.1411082474226804,0.529639175257732,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601333_2024-07-23,SH601333,2024-07-23,2024-07,0.1404494382022469,-0.0786516853932585,False,False,False,neither,0.02247515611826747,0.02612359550561797,0.17880794701986757,0.1177515440380894,0.66,0.294,0.906,0.976,0.66,0.976,0.6441600000000001,0.6441600000000001,-0.36600000000000005,1.1623321043089487,0.15109536082474226,0.5396262886597938,0.03801546391752577,0.586340206185567,0.20231958762886598,0.09052835051546392,500,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601336_2024-09-05,SH601336,2024-09-05,2024-09,0.7580593680178742,-0.0430896903925949,True,False,False,right_clean,0.018887621504964335,0.0238542329726289,0.09668411867364757,0.08577726167563182,0.44488977955911824,0.2925851703406814,0.9378757515030061,0.9639278557114228,0.44488977955911824,0.9639278557114228,0.42884165123834844,0.42884165123834844,-0.15230460921843686,1.2629558976687014,0.05283505154639175,0.3547036082474227,0.03704896907216495,0.4027061855670103,0.08537371134020619,0.4104381443298969,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601336_2024-09-24,SH601336,2024-09-24,2024-09,0.5389773679798826,-0.0212349818385023,True,False,False,right_clean,0.021566078269503706,0.027416058394160593,0.2369086312748283,0.15514990096003323,0.6052104208416834,0.432,0.9819639278557114,0.9939879759519038,0.6052104208416834,0.9939879759519038,0.6015718812374248,0.6015718812374248,-0.17321042084168342,1.2712584110820586,0.11855670103092783,0.8508376288659794,0.07731958762886598,0.873389175257732,0.16817010309278352,0.8044458762886598,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601336_2024-10-16,SH601336,2024-10-16,2024-10,0.2089552238805969,-0.0502633889376645,False,False,False,neither,0.03188164410410306,0.048505798394290804,0.5640041855598186,0.31036298383191574,0.6204819277108434,0.49298597194388777,0.9578313253012049,0.9397590361445783,0.6204819277108434,0.9578313253012049,0.5943170271447236,0.5831034983306722,-0.12749595576695566,1.5214334065051642,0.12789948453608246,0.27963917525773196,0.10438144329896908,0.18878865979381443,0.17880154639175258,0.5782860824742269,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601336_2025-06-25,SH601336,2025-06-25,2025-06,0.2534163639508733,-0.0392665628783948,False,False,False,neither,0.019381817975288422,0.02500858811405016,0.19523711763498253,0.15973873406284134,0.45090180360721444,0.6372745490981964,0.905811623246493,0.9579158316633266,0.6372745490981964,0.9579158316633266,0.6104553796972703,0.6104553796972703,0.18637274549098193,1.2903117832360103,0.13530927835051546,0.28801546391752575,0.18556701030927836,0.34117268041237114,0.08891752577319588,0.08311855670103092,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601360_2024-11-15,SH601360,2024-11-15,2024-11,0.1718131433095804,-0.1765637371338084,False,True,False,left_bad,0.03706324579754475,0.05244299674267104,0.7669064748201437,0.4299307493018083,0.6526104417670683,0.714,0.9317269076305221,0.9859437751004017,0.714,0.9859437751004017,0.7039638554216867,0.7039638554216867,0.061389558232931685,1.4149596349207259,0.19072164948453607,0.6797680412371134,0.25869845360824745,0.7210051546391752,0.19652061855670103,0.3550257731958763,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601360_2024-12-02,SH601360,2024-12-02,2024-12,0.09296875,-0.1781250000000001,False,True,False,left_bad,0.048388282214482915,0.08853601859024016,0.9413533834586465,0.30711288765868283,0.8376753507014028,0.968,0.9278557114228457,0.9739478957915831,0.968,0.9739478957915831,0.9427815631262525,0.9427815631262525,0.13032464929859722,1.829699558207106,0.7332474226804123,0.49420103092783507,0.8131443298969072,0.5438144329896907,0.41269329896907214,0.3237757731958763,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601360_2025-02-05,SH601360,2025-02-05,2025-02,0.1523887973640856,-0.1194398682042834,False,True,False,left_bad,0.04928610677172359,0.03929173693086004,0.3061674008810571,0.15041565315231264,0.9619238476953907,0.732,0.9519038076152304,0.9478957915831663,0.9619238476953907,0.9519038076152304,0.9156589732571354,0.9118035670539475,-0.22992384769539076,0.7972172992451189,0.7026417525773195,0.22873711340206185,0.27351804123711343,0.25257731958762886,0.7670747422680413,0.529639175257732,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601398_2024-08-28,SH601398,2024-08-28,2024-08,0.1258389261744965,-0.1577181208053691,False,True,False,left_bad,0.011771922816970513,0.018676716917922952,0.24634655532359084,0.11037859088252056,0.08016032064128256,0.11823647294589178,0.9939879759519038,0.9919839679358717,0.11823647294589178,0.9939879759519038,0.117525632427179,0.11728868558760808,0.038076152304609215,1.58654768709479,0.002577319587628866,0.8508376288659794,0.01095360824742268,0.8366623711340206,0.005798969072164949,0.9197809278350515,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601519_2025-07-14,SH601519,2025-07-14,2025-07,0.3824817518248176,-0.0744525547445255,False,False,False,neither,0.03347328397807837,0.05614466292134831,0.6330275229357798,0.39286211877134325,0.9398797595190381,0.974,0.9739478957915831,1.0,0.974,1.0,0.974,0.974,0.03412024048096185,1.6772977207171371,0.7719072164948454,0.9719716494845361,0.8450386597938144,0.977770618556701,0.6742912371134021,0.729381443298969,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601519_2025-08-19,SH601519,2025-08-19,2025-08,0.0,-0.2246575342465753,False,True,True,left_bad,0.0409289160305587,0.04620320855614974,1.0777777777777775,0.48763653586299016,0.9497991967871486,0.884,0.9558232931726908,0.9718875502008032,0.9497991967871486,0.9718875502008032,0.9230980145481524,0.9230980145481524,-0.06579919678714863,1.1288647009770088,0.6433634020618557,0.4487757731958763,0.5299613402061856,0.49806701030927836,0.7168170103092784,0.5634664948453608,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601555_2024-09-30,SH601555,2024-09-30,2024-09,0.0148063781321186,-0.1947608200455579,False,True,False,left_bad,0.022978987318181123,0.02659574468085107,0.45272727272727287,0.33562721120731354,0.3714859437751004,0.1963927855711423,0.9176706827309237,0.8995983935742972,0.3714859437751004,0.9176706827309237,0.3409017596490379,0.334188158255512,-0.17509315820395813,1.1573941145704165,0.035438144329896906,0.0389819587628866,0.020618556701030927,0.048646907216494846,0.06507731958762887,0.21488402061855671,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601567_2024-02-26,SH601567,2024-02-26,2024-02,0.472257518000847,-0.0152477763659466,False,False,False,neither,0.023605356259853192,0.045172267120374296,0.42571255306246236,0.2214631952891073,0.6044176706827309,0.5831663326653307,0.9939759036144579,0.9899598393574297,0.6044176706827309,0.9939759036144579,0.6007766003774132,0.5983492201738682,-0.0212513380174002,1.913644794135178,0.11759020618556701,0.8308634020618557,0.15045103092783504,0.7912371134020618,0.16655927835051546,0.9091494845360825,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601567_2024-03-12,SH601567,2024-03-12,2024-03,0.3221757322175731,-0.0486877139596804,False,False,False,neither,0.027890615514918865,0.04816704459561603,0.48651685393258415,0.23077407450267096,0.6746987951807228,0.8216432865731463,0.9939759036144579,0.9678714859437751,0.8216432865731463,0.9939759036144579,0.8166936282202961,0.7952451086912782,0.1469444913924235,1.7269982646977142,0.3021907216494845,0.8308634020618557,0.39690721649484534,0.4429768041237113,0.21875,0.9091494845360825,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601567_2024-04-12,SH601567,2024-04-12,2024-04,0.2009966777408636,-0.018936877076412,False,False,False,neither,0.029773969286691817,0.035830564784053144,0.5660770031217484,0.24091421324530815,0.7329317269076305,0.6753507014028056,0.9899598393574297,0.9799196787148594,0.7329317269076305,0.9899598393574297,0.7255729746294415,0.7182142223512524,-0.05758102550482491,1.2034191490910306,0.20489690721649484,0.7528994845360825,0.21585051546391754,0.6211340206185567,0.2661082474226804,0.8672680412371134,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601567_2024-04-29,SH601567,2024-04-29,2024-04,0.1836935166994107,-0.016044531761624,False,False,False,neither,0.03187969265772137,0.051767594108019635,0.5986394557823129,0.14877486883172275,0.7730923694779116,0.92,0.9738955823293173,0.9337349397590361,0.92,0.9738955823293173,0.895983935742972,0.8590361445783132,0.14690763052208844,1.623842320684398,0.5251288659793815,0.47841494845360827,0.6259664948453608,0.14980670103092783,0.30992268041237114,0.7193943298969072,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601600_2024-03-25,SH601600,2024-03-25,2024-03,0.2259970457902513,-0.0413589364844902,False,False,False,neither,0.021353163377834043,0.03367799113737077,0.38729508196721296,0.176198864419151,0.41365461847389556,0.58,0.9718875502008032,0.9618473895582329,0.58,0.9718875502008032,0.5636947791164658,0.557871485943775,0.1663453815261044,1.5771897840827975,0.10405927835051547,0.4487757731958763,0.14626288659793815,0.37177835051546393,0.07216494845360824,0.7048969072164949,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601600_2024-04-11,SH601600,2024-04-11,2024-04,0.339568345323741,-0.0661870503597121,False,False,False,neither,0.022143693512437394,0.039697406340057646,0.31939163498098866,0.1380437147970519,0.43373493975903615,0.7695390781563126,0.929718875502008,0.9036144578313253,0.7695390781563126,0.929718875502008,0.7154550063983388,0.6953666368882343,0.33580413839727646,1.7927183790617813,0.2422680412371134,0.08505154639175258,0.32152061855670105,0.05670103092783505,0.07957474226804123,0.3334407216494845,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601600_2025-11-12,SH601600,2025-11-12,2025-11,0.3547008547008548,-0.129059829059829,False,True,False,left_bad,0.028535047334877092,0.04265584970111019,0.5655080213903743,0.33658802585967984,0.6152304609218436,0.698,0.9178356713426854,0.9739478957915831,0.698,0.9739478957915831,0.679815631262525,0.679815631262525,0.08276953907815632,1.494858207190492,0.18170103092783504,0.49420103092783507,0.24065721649484537,0.5438144329896907,0.17493556701030927,0.22744845360824742,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601601_2024-09-06,SH601601,2024-09-06,2024-09,0.3982597054886212,-0.0498661311914323,False,False,False,neither,0.019051510856742313,0.025963455149501664,0.12271540469973896,0.09994407081228673,0.463855421686747,0.39558232931726905,0.963855421686747,0.9859437751004017,0.463855421686747,0.9859437751004017,0.45733536555862003,0.45733536555862003,-0.06827309236947793,1.3628029474792662,0.057345360824742266,0.6797680412371134,0.06539948453608248,0.7210051546391752,0.09149484536082474,0.6327319587628866,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601606_2025-08-06,SH601606,2025-08-06,2025-08,0.5117693213024714,-0.0498234601804629,True,False,False,right_clean,0.05152698609404349,0.05698169433801617,2.456953642384106,0.8544685098242857,0.993963782696177,0.9519038076152304,0.9979879275653923,1.0,0.993963782696177,1.0,0.993963782696177,0.993963782696177,-0.04205997508094661,1.1058611934728169,0.9181701030927835,0.9719716494845361,0.7400128865979382,0.977770618556701,0.9403994845360825,0.9468427835051546,497,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601606_2025-08-21,SH601606,2025-08-21,2025-08,0.2613747954173484,-0.2664484451718494,False,True,True,left_bad,0.05661023001305852,0.08397776703721607,3.645958083832335,0.701932697408824,0.9919678714859438,0.99,1.0,1.0,0.9919678714859438,1.0,0.9919678714859438,0.9919678714859438,-0.001967871485943795,1.483438011430877,0.8998067010309279,0.9719716494845361,0.9339561855670103,0.977770618556701,0.9275128865979382,0.9874355670103093,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601606_2025-10-29,SH601606,2025-10-29,2025-10,0.0935185185185185,-0.1570370370370369,False,True,False,left_bad,0.05861072247783227,0.05600324499729584,0.810969637610186,0.16992346160135208,0.9819639278557114,0.8356713426853707,0.935871743486974,0.8336673346693386,0.9819639278557114,0.935871743486974,0.9189922932036417,0.8186312504769057,-0.14629258517034072,0.9555119375721288,0.8244201030927835,0.1169458762886598,0.4262242268041237,0.005798969072164949,0.8724226804123711,0.39755154639175255,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601608_2025-10-31,SH601608,2025-10-31,2025-10,0.1413189771197847,-0.1305518169582772,False,True,False,left_bad,0.034052465505435954,0.0603861517976032,0.6150537634408599,0.2886209729204796,0.7309236947791165,0.8517034068136272,0.9016064257028112,0.9698795180722891,0.8517034068136272,0.9698795180722891,0.8260496897409275,0.8260496897409275,0.12077971203451077,1.7733268619848825,0.3537371134020619,0.4184922680412371,0.46005154639175255,0.4681056701030928,0.26385309278350516,0.011275773195876288,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601628_2024-09-04,SH601628,2024-09-04,2024-09,0.5135217259191738,-0.0079003342449103,True,False,False,right_clean,0.0163128098065624,0.02149334945586457,0.1171901384667342,0.07863029561239787,0.2725450901803607,0.15831663326653306,0.9579158316633266,0.9559118236472945,0.2725450901803607,0.9579158316633266,0.26107525672587656,0.260529074180425,-0.11422845691382766,1.317574943295061,0.017074742268041235,0.28801546391752575,0.017396907216494846,0.3231314432989691,0.040270618556701034,0.5856958762886598,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601628_2024-09-23,SH601628,2024-09-23,2024-09,0.4251788268955649,-0.005722460658083,False,False,False,neither,0.016384136947991568,0.022786083956296707,0.16165664662658652,0.10088027079582718,0.280561122244489,0.154,0.9759519038076152,0.9899799599198397,0.280561122244489,0.9899799599198397,0.2777498885546644,0.2777498885546644,-0.12656112224448898,1.3907405698955608,0.019329896907216496,0.7702963917525774,0.01610824742268041,0.8054123711340206,0.04252577319587629,0.7503221649484536,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601669_2025-07-23,SH601669,2025-07-23,2025-07,0.1199999999999998,-0.13,False,True,False,left_bad,0.023870844940128626,0.02171344165435745,0.4622030237580992,0.3776837958579302,0.7871485943775101,0.4529058116232465,0.929718875502008,0.9759036144578314,0.7871485943775101,0.9759036144578314,0.7681811583684135,0.7681811583684135,-0.33424278275426356,0.9096218298438015,0.2619201030927835,0.5161082474226805,0.08666237113402062,0.5637886597938144,0.32989690721649484,0.3334407216494845,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601688_2024-09-27,SH601688,2024-09-27,2024-09,0.2061248527679622,-0.0877502944640753,False,False,False,neither,0.017922002357634866,0.023305358295674643,0.3364969801553064,0.24333518539394006,0.22088353413654618,0.08016032064128256,0.9598393574297188,0.9538152610441767,0.22088353413654618,0.9598393574297188,0.21201270947242784,0.2106820857728101,-0.14072321349526362,1.3003769238846483,0.007731958762886598,0.3002577319587629,0.005798969072164949,0.29381443298969073,0.026417525773195876,0.5956829896907216,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH601689_2025-01-14,SH601689,2025-01-14,2025-01,0.335950044603033,-0.0490633363068688,False,False,False,neither,0.03353805319608937,0.0395858922618003,0.3201297197127635,0.17881905038056822,0.8076152304609219,0.7635270541082164,0.9458917835671342,0.9679358717434869,0.8076152304609219,0.9679358717434869,0.7817197521295095,0.7817197521295095,-0.044088176352705455,1.180327672281709,0.2860824742268041,0.40399484536082475,0.31443298969072164,0.45135309278350516,0.36114690721649484,0.48131443298969073,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
