decision_date,rank_scope,rank_cross_section_n,rank_feature_n,rank_source_artifact,rank_source_before_outcome_join,forbidden_label_column_n,missing_required_feature_n,rank_source_gate,blocking_reason
2024-12-25,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2024-12-26,executable_universe_same_decision_date,500,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,0,pass,
2024-12-27,executable_universe_same_decision_date,500,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,0,pass,
2024-12-30,executable_universe_same_decision_date,500,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,0,pass,
2024-12-31,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-02,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-06,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-08,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-09,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-13,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-14,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-15,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-20,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-21,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-22,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-23,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-24,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-01-27,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-05,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-06,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-12,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-13,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-14,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-18,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-19,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-20,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-21,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-24,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-25,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-26,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-27,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-02-28,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-04,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-05,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-06,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-03-12,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-13,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-17,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-18,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-19,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-20,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-21,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-24,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-25,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-27,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-28,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-03-31,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-04-01,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-04-02,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-08,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-04-09,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-15,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-21,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-22,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-23,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-25,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-28,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-29,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-04-30,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-06,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-08,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-09,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-12,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-13,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-14,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-15,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-20,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-21,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-23,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-26,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-28,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-29,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-05-30,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-04,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-05,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-06,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-06-09,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-06-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-12,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-13,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-18,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-19,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-23,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-24,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-25,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-26,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-27,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-06-30,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-01,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-02,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-04,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-08,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-09,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-14,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-15,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-07-17,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-18,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-21,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-22,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-23,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-24,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-25,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-28,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-29,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-30,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-07-31,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,3,pass,
2025-08-01,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-04,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-05,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-06,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,3,pass,
2025-08-07,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-08,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,3,pass,
2025-08-11,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,3,pass,
2025-08-12,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-13,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-14,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-15,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-18,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-19,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-20,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-21,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-22,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-25,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-26,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-27,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-08-28,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-08-29,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-01,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-02,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-04,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-05,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-08,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-09,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-12,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-15,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-18,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-19,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-22,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-23,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-24,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-25,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-09-26,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-09-29,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-09-30,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-09,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-10,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-13,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-14,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-15,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-16,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-20,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-21,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-22,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-24,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-27,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-28,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-29,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-10-30,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-10-31,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-11-03,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-04,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-05,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-06,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-07,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-10,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-11,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-12,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-13,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-14,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-17,executable_universe_same_decision_date,499,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,1,pass,
2025-11-18,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-11-19,executable_universe_same_decision_date,497,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,3,pass,
2025-11-20,executable_universe_same_decision_date,495,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-11-21,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-11-24,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
2025-11-25,executable_universe_same_decision_date,498,4,pit_topn_400_100_executable_daily.csv + qfq close/money PIT features,True,0,2,pass,
