event_id,instrument,event_family,event_variant,union_family,canonical_event_scope,event_t0_date,event_t0_pos,trade_open_date,trade_open_pos,trade_open_price,non_executable_next_open,non_executable_reason,limit_threshold_status,source_seed_low_date,source_seed_low_pos,first_ema60_reclaim_date,first_ema60_reclaim_pos,days_seed_to_event,days_reclaim_to_event,seed_cluster_id,reclaim_cluster_id,union_cluster_id,union_density_kept,event_family_priority,event_split,market_regime_bucket,benchmark_alias,board_bucket,is_st,total_market_cap_cny,liquidity_money_20d,early_no_false_repair_5d,early_no_false_repair_10d,early_relative_strength_turn_flag,strict_rank_persistence_reference_flag,raw_source_event_ids,raw_cluster_event_count,close_to_ema20,close_to_ema60,ema20_slope_20d,ema60_slope_20d,return_5d,return_10d,return_20d,return_60d,stock_vs_market_5d,stock_vs_market_10d,stock_vs_market_20d,amount_ratio_20d,amount_ratio_60d,turnover_ratio_20d,turnover_ratio_60d,derived_daily_vwap_available,close_to_derived_daily_vwap,vwap_reclaim_flag,intraday_range_pct,close_position_in_range,upper_shadow_pct,gap_open_pct,gap_fade_flag,gap_fade_flag_status,atr_20_pct,market_return_20d,market_drawdown_60d,market_volatility_20d,quality_amount_flag,quality_vwap_flag,quality_range_flag,quality_gap_fade_flag,quality_amount_flag_status,quality_vwap_flag_status,quality_range_flag_status,quality_gap_fade_flag_status,setup_context_density_kept,channel_id,channel_family,is_setup_context,recommended_union_included,event_executable_date,symbol,reclaim_density_kept,rank_persistence_window,continuation_proxy_status,canonical_event_id,triggered_channels,primary_channel,channel_count,episode_link_status,asof_feature_snapshot_hash
SH601601_20211013_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-10-13,1159,2021-10-14,1160,24.94,False,,main_board_10pct,2021-04-15,1041,2021-09-06,1139,118,20.0,SH601601_seed_00009,SH601601_reclaim_00006,,False,3,train,transition,csi300,main_board,False,284473496824.35,1258339257.05,False,False,False,False,SH601601_20211013_E3_rank_persistence_01159;SH601601_20211013_E3_rank_persistence_01159;SH601601_20211013_E3_rank_persistence_01159,3,0.03741391077743983,0.0596660727992282,0.03770871786066876,-0.011003781679400082,0.03980099502487544,0.09043478260869553,0.021588594704684327,0.0604651162790697,0.017835214814661215,0.06589171044097597,0.02029484632871026,1.0224071257349954,1.070958560469918,0.9972585430876902,1.0220249405077182,False,,0.0,0.03581603581603576,0.5795454545454529,0.005582137161084553,-0.006671899529042458,0.0,not_missing,0.030721690590111615,0.0012937483759740687,-0.041081752382490455,0.008964868979695577,False,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-10-14,SH601601,,20.0,,SH601601_20211013_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,7590f367b648da8fabe99671ee9ab83d38a042aa191ff7296e75cc113140331d
SH601601_20220210_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-02-10,1239,2022-02-11,1240,24.02,False,,main_board_10pct,2022-01-28,1235,2022-02-10,1239,4,0.0,SH601601_seed_00012,SH601601_reclaim_00007,,False,1,validation,transition,csi300,main_board,False,263212542208.8,946707807.55,False,False,False,False,SH601601_20220210_E1_early_ema60_repair_01239;SH601601_20220210_E2_money_vwap_repair_confirmation_01239,2,0.01219949010766741,0.009667927700714563,0.0014559419311277466,-0.012391805218257557,0.036238136324417525,-0.021588594704684327,0.015215553677092153,0.01822806273844857,0.03191204712334139,0.016484517629095863,0.05223514924658734,1.108362512310412,1.3603707353567682,1.1042051477428836,1.3575174310615092,False,,0.0,0.024733475479744138,0.9827586206896526,0.0004163197335554356,0.0,0.0,not_missing,0.022252289758534573,-0.03701959556949519,-0.08732403176284831,0.011057368703103133,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-02-11,SH601601,True,,,SH601601_20220210_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,837e60a1d519d77a7c058aab7ce9c84125dc09b437435eb3f54938b061607d8b
SH601601_20220218_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-02-18,1245,2022-02-21,1246,23.97,False,,main_board_10pct,2022-01-28,1235,2022-02-10,1239,10,6.0,SH601601_seed_00012,SH601601_reclaim_00007,,False,4,validation,transition,csi300,main_board,False,266002441230.75,960461283.6,False,False,False,False,SH601601_20220218_E6_continuation_discriminator_01245,1,0.01428240886813481,0.014787586284303211,0.004245880861850404,-0.00969794648067357,-0.029388083735909842,0.06539991162174097,0.03210616438356162,0.0004149377593360981,-0.04021979890055005,0.046235062895731094,0.04807829904234917,0.6017349869989075,0.7208053894479379,0.5997692904604481,0.7172135492580881,False,,0.0,0.02281368821292773,0.8148148148148119,0.004147656574035729,-0.005457598656591012,0.0,not_missing,0.023143923683119058,-0.01597213465878755,-0.08508692610115942,0.010690417729550365,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-02-21,SH601601,,,not_missing,SH601601_20220218_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,bbb822cd47babdeec6ebe5c2a8c44d6eacebc17d0f710aa7d55ed277a6da66da
SH601601_20220614_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-06-14,1321,2022-06-15,1322,18.71,False,,main_board_10pct,2022-03-07,1256,2022-06-14,1321,65,0.0,SH601601_seed_00013,SH601601_reclaim_00008,,False,1,validation,transition,csi300,main_board,False,204817069576.95,460382431.15,False,False,False,False,SH601601_20220614_E1_early_ema60_repair_01321;SH601601_20220614_E1_early_ema60_repair_01321;SH601601_20220614_E2_money_vwap_repair_confirmation_01321,3,0.02865902061150183,0.0011544267827012789,-2.7371763289152362e-05,-0.07198483662285227,0.017876489707475463,0.03469162995594699,0.0532511210762332,-0.07438423645320202,0.007543714624437925,-0.013283583855458136,-0.013921998454022644,1.537178154761999,1.3193508122507922,1.5265567080615037,1.3494024112362666,False,,0.0,0.042058660763696576,0.9473684210526325,0.0021287919105906945,-0.009269356597600753,0.0,not_missing,0.02248536455561469,0.06717311953025584,-0.012675268214764501,0.010878801816814542,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-06-15,SH601601,True,,,SH601601_20220614_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,10abbb8c8436ca20f443252a21c9632d331f583512aca216a7430520d07484e3
SH601601_20220621_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-06-21,1326,2022-06-22,1327,20.08,False,,main_board_10pct,2022-03-07,1256,2022-06-14,1321,70,5.0,SH601601_seed_00013,SH601601_reclaim_00008,,False,4,validation,transition,csi300,main_board,False,221556463708.65,667471194.2,False,False,False,False,SH601601_20220621_E6_continuation_discriminator_01326;SH601601_20220621_E6_continuation_discriminator_01326,2,0.07559614408929494,0.07176116861346893,0.042770027566619406,-0.047591292668711094,0.07184672698243744,0.09100758396533037,0.11086596800882531,0.019230769230769162,0.047392109593997755,0.055967507432636676,0.043874057339266415,1.5896591796320547,1.9086080834126005,1.488979045950297,1.7733177869571175,False,,0.0,0.0506072874493928,0.379999999999999,0.030784508440913655,0.0,0.0,not_missing,0.027830188679245277,0.0669919106695589,-0.0011239060851421234,0.010518052047814915,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-06-22,SH601601,,,not_missing,SH601601_20220621_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,64efddb3b2f2ee14fb8360f64017b7a98bd1ce79713aea0cb65c99ac6d2c55cf
SH601601_20220712_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-07-12,1341,2022-07-13,1342,19.64,False,,main_board_10pct,2022-03-07,1256,2022-06-14,1321,85,20.0,SH601601_seed_00013,SH601601_reclaim_00008,,False,3,validation,transition,csi300,main_board,False,208761409573.5,753320676.15,False,False,False,False,SH601601_20220712_E3_rank_persistence_01341;SH601601_20220712_E3_rank_persistence_01341,2,-0.015450772538627033,0.04488568522531322,0.09484575589193334,0.004040493739454476,-0.022343594836146896,-0.022343594836146896,0.047897817988291846,0.004079551249362767,0.01684083794958724,0.017050310141832115,0.026272930574740228,0.5177469082533691,0.6816221022084897,0.5489579684791314,0.685779527220003,False,,0.0,0.01584867075664631,0.4193548387096826,0.009141696292534267,0.000511508951406503,0.0,not_missing,0.02894870492635854,0.02162488741355162,-0.0405717933376778,0.011141688144825381,False,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-07-13,SH601601,,20.0,,SH601601_20220712_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,0538808080990caf3e05fe1e765db173c91c586714ddfbb143f47c5e0f57a9a1
SH601601_20220831_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-08-31,1377,2022-09-01,1378,18.74,False,,main_board_10pct,2022-08-03,1357,2022-08-31,1377,20,0.0,SH601601_seed_00015,SH601601_reclaim_00009,,False,1,validation,transition,csi300,main_board,False,196928389583.85,389724091.75,False,False,False,False,SH601601_20220831_E1_early_ema60_repair_01377;SH601601_20220831_E2_money_vwap_repair_confirmation_01377,2,0.05172317799677062,0.0030088495575222307,-0.04218216723549495,-0.0030086200051174794,0.06362612612612617,0.04422332780541738,0.09190751445086698,0.01668460710441355,0.0645030569661671,0.07697655115902358,0.08899011269649182,2.0845802612612028,1.555062613186206,2.001429471853442,1.6160772111514357,False,,0.0,0.03544165757906215,0.8461538461538491,0.005293806246691258,-0.0032537960954448497,0.0,not_missing,0.019560614081524597,0.0029174017543751596,-0.09279075095139477,0.009060899084710505,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-09-01,SH601601,True,,,SH601601_20220831_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,7955b2b87d5ccdc76c2ba2e58e4cbf9c9e942374c93f33b4e53b6dccfa031305
SH601601_20220907_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-09-07,1382,2022-09-08,1383,18.94,False,,main_board_10pct,2022-08-03,1357,2022-08-31,1377,25,5.0,SH601601_seed_00015,SH601601_reclaim_00009,,False,4,validation,transition,csi300,main_board,False,202796797871.4,427343318.7,False,False,False,False,SH601601_20220907_E6_continuation_discriminator_01382,1,0.03425632045529148,0.003992952571514552,0.0017541936191207697,-0.0015999292848934976,0.000529380624669118,0.06418918918918903,0.08185460789925592,-0.06250000000000011,0.006378347487796865,0.07090995775293307,0.09517760156040744,0.6623911164941304,0.5977094534225637,0.6432354869406375,0.6146843064850558,False,,0.0,0.014423076923076872,0.6666666666666666,0.0010582010582010357,-0.0010531858873090716,0.0,not_missing,0.021058201058201043,-0.013322993661151528,-0.09809698778700315,0.008434673225825208,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-09-08,SH601601,,,not_missing,SH601601_20220907_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,4f95f9862e2a73c91f0994b76e44aa6875858ef672fde47612404b5a0d42c46f
SH601601_20221101_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-11-01,1415,2022-11-02,1416,18.43,False,,main_board_10pct,2022-10-24,1409,2022-11-01,1415,6,0.0,SH601601_seed_00016,SH601601_reclaim_00010,,False,1,validation,risk_off,csi300,main_board,False,183075097888.65,439966385.65,False,False,False,False,SH601601_20221101_E1_early_ema60_repair_01415;SH601601_20221101_E2_money_vwap_repair_confirmation_01415,2,0.04260089686098656,0.026508949759929346,-0.0450445628027728,-0.0211317696844191,0.1071428571428572,0.007583965330444142,0.030470914127423754,0.03678929765886285,0.10529059381987649,0.06075744179781861,0.09678705922947806,2.535293109613498,2.714229055606089,2.467776029774386,2.7052339555886182,False,,0.0,0.08518086347724618,1.0,0.0,0.0,0.0,not_missing,0.02932795698924732,-0.0663161451020543,-0.1382005374014782,0.01573178219281363,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-11-02,SH601601,True,,,SH601601_20221101_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,bcd674975a00e1205b724c72309f2c76af8441f78fe7786d5174e4d61c8a2983
SH601601_20221108_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-11-08,1420,2022-11-09,1421,19.46,False,,main_board_10pct,2022-10-24,1409,2022-11-01,1415,11,5.0,SH601601_seed_00016,SH601601_reclaim_00010,,False,4,validation,risk_off,csi300,main_board,False,207510765184.35,469831498.55,False,False,False,False,SH601601_20221108_E6_continuation_discriminator_01420,1,0.07685075080888248,0.0672684250436244,-0.023414713190018532,-0.006516904923984601,0.046774193548386966,0.1589285714285713,0.08831749580771375,0.10499432463110092,0.015088305177084926,0.12533172912540236,0.08251282390258874,0.6141566325172474,0.6915339404276085,0.5675634090321827,0.6508744266408683,False,,0.0,0.01719645648775403,0.8484848484848455,0.0025680534155110794,-0.0030880082346885773,0.0,not_missing,0.02868515665125838,0.005804671905125014,-0.11089365583113331,0.01694878758076708,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-11-09,SH601601,,,not_missing,SH601601_20221108_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,c67b5dc1f99716d88456ba901289781e301ffbf5a4e8fd08480af3f5f42d23c4
SH601601_20221129_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-11-29,1435,2022-11-30,1436,21.78,False,,main_board_10pct,2022-10-24,1409,2022-11-01,1415,26,20.0,SH601601_seed_00016,SH601601_reclaim_00010,,False,3,validation,risk_on,csi300,main_board,False,225597007119.75,610494665.2,False,False,False,False,SH601601_20221129_E3_rank_persistence_01435,1,0.09228899526277923,0.16546991055203675,0.1300168161434978,0.04271601758678423,0.039169419537517625,0.07362262311067758,0.18387096774193545,0.21188772702256453,0.018252196287032785,0.07816248927114999,0.12491697738429419,2.419583408670874,3.0086923214167776,2.2560809557873327,2.6232687743044028,False,,0.0,0.0519047619047619,0.9357798165137612,0.003178928247048151,0.009938476100331384,0.0,not_missing,0.030381471389645785,0.05895399035764126,-0.0638982368530191,0.014036083707164417,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-11-30,SH601601,,20.0,,SH601601_20221129_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,52b8f886e7181ddf27509abe7a728db49f223259b4ffe5d7540f356189c9e6e1
SH601601_20240125_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2024-01-25,1718,2024-01-26,1719,23.26,False,,main_board_10pct,2023-10-30,1656,2024-01-25,1718,62,0.0,SH601601_seed_00017,SH601601_reclaim_00011,,False,1,robustness,risk_off,csi300,main_board,False,220305819319.5,741054084.35,False,False,False,False,SH601601_20240125_E1_early_ema60_repair_01718;SH601601_20240125_E1_early_ema60_repair_01718;SH601601_20240125_E1_early_ema60_repair_01718;SH601601_20240125_E2_money_vwap_repair_confirmation_01718,4,0.07380996480829793,0.04287213311347626,-0.007263032086053056,-0.07409592149732469,0.10903873744619808,0.1011396011396013,0.08975563909774431,-0.09941747572815529,0.08821564032884877,0.08680352643313793,0.08778882319644832,2.359123584796689,2.3632174459902977,2.251083553606299,2.3340064204474715,False,,0.0,0.0967136150234742,0.9174757281553406,0.007330746011211649,0.00046641791044765846,0.0,not_missing,0.03229840448469169,0.001966815901295993,-0.07974683753380496,0.011853532216754057,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2024-01-26,SH601601,True,,,SH601601_20240125_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,cf9104474ea33f91bff2e3f117b80a419a72ff59c5be17158a034de7b58a2cbb
SH601601_20240205_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2024-02-05,1725,2024-02-06,1726,22.47,False,,main_board_10pct,2023-10-30,1656,2024-01-25,1718,69,7.0,SH601601_seed_00017,SH601601_reclaim_00011,,False,4,robustness,risk_off,csi300,main_board,False,230407177847.25,879258297.6,False,False,False,False,SH601601_20240205_E6_continuation_discriminator_01725;SH601601_20240205_E6_continuation_discriminator_01725;SH601601_20240205_E6_continuation_discriminator_01725,3,0.03568640058788408,0.021062720268057333,-0.007634283630728711,-0.059172269832366675,-0.044896230410842786,0.10268948655256738,0.0075960679177837775,-0.0022123893805310324,-0.013558683951442552,0.10843057466273665,0.03365587943651627,1.2766249247392942,1.5250036845913144,1.2476599004131343,1.5053201856555278,False,,0.0,0.05084745762711873,0.6486486486486491,0.017294900221729515,-0.006690454950936786,0.0,not_missing,0.036164079822616414,-0.02605981151873249,-0.11277942030552401,0.01095685053722307,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2024-02-06,SH601601,,,not_missing,SH601601_20240205_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,dce9459d864736cb390ae74224bd815da1abc2012972182de65145bcc7bf2c75
SH601601_20240301_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2024-03-01,1738,2024-03-04,1739,23.55,False,,main_board_10pct,2023-10-30,1656,2024-01-25,1718,82,20.0,SH601601_seed_00017,SH601601_reclaim_00011,,False,3,robustness,risk_on,csi300,main_board,False,246473148077.1,963643143.95,False,False,False,False,SH601601_20240301_E3_rank_persistence_01738;SH601601_20240301_E3_rank_persistence_01738;SH601601_20240301_E3_rank_persistence_01738,3,-0.009440874170521862,0.055692305404139164,0.10601500277829223,0.0078773797031928,-0.06519162386408528,-0.028735632183908066,0.0202673566192324,0.05062166962699832,-0.07896398869793253,-0.0801108465271485,-0.038030496245285095,1.0987638937167992,1.3986374010998024,1.107470089937695,1.335183040548487,False,,0.0,0.02136752136752129,0.5200000000000031,0.0,-0.0037515631513130865,0.0,not_missing,0.033537616229923926,0.058297852864517496,0.0,0.012685143867002306,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2024-03-04,SH601601,,20.0,,SH601601_20240301_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,ce4fabea828e45b4fbfa70f0e0941aefb10f6f853c6e109ab82fba3d4c58e88e
SH601601_20250314_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2025-03-14,1988,2025-03-17,1989,31.96,False,,main_board_10pct,2025-01-02,1943,2025-03-14,1988,45,0.0,SH601601_seed_00020,SH601601_reclaim_00012,,False,1,robustness,risk_on,csi300,main_board,False,294574855352.10004,1367869000.8,False,False,False,False,SH601601_20250314_E1_early_ema60_repair_01988;SH601601_20250314_E1_early_ema60_repair_01988;SH601601_20250314_E2_money_vwap_repair_confirmation_01988,3,0.04308759135969287,0.022482487913069837,-0.005777633921346559,-0.031674417886003114,0.05742574257425748,0.06835611870623537,0.007547169811320753,-0.0628838841766598,0.04156804024358629,0.03840585329826762,-0.009601305858574882,2.5947294184780976,3.120193546479886,2.5567814445576182,3.133308430033723,False,,0.0,0.08784920902053184,0.8927203065134095,0.008739076154806527,-0.00033624747814386957,0.0,not_missing,0.028105493133583036,0.017148475669895635,-0.005448174943310291,0.00957056082245252,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2025-03-17,SH601601,True,,,SH601601_20250314_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,8ca330958b960b15cddbb0efd7308085bb242493b55758a2db5c1b62fe71db0d
SH601601_20250401_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2025-04-01,2000,2025-04-02,2001,31.6,False,,main_board_10pct,2025-01-02,1943,2025-03-14,1988,57,12.0,SH601601_seed_00020,SH601601_reclaim_00012,,False,4,robustness,risk_on,csi300,main_board,False,309390181192.8,1204263198.9,False,False,False,False,SH601601_20250401_E6_continuation_discriminator_02000;SH601601_20250401_E6_continuation_discriminator_02000,2,0.02167132629809787,0.018795558683075253,-0.005224744389428104,-0.02641061445209736,0.015419209765499486,-0.01862775535547967,0.06359353970390313,-0.04559178743961345,0.02676398425469728,0.01132416497434352,0.0629595989319367,0.8122963600428261,0.8651023877846591,0.7967417376933688,0.853684826177009,False,,0.0,0.016645326504481472,0.7115384615384591,0.004745333755140846,0.003841229193341844,0.0,not_missing,0.023157228725087,0.0006339407719664347,-0.030543358781976226,0.008277013244807629,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2025-04-02,SH601601,,,not_missing,SH601601_20250401_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,c640e19b7367420378d61bbd5182cf3772a3c50da2edd9e94da39ac1e06f6c02
SH601601_20251016_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2025-10-16,2131,2025-10-17,2132,37.61,False,,main_board_10pct,2025-09-18,2117,2025-10-16,2131,14,0.0,SH601601_seed_00022,SH601601_reclaim_00013,,False,1,robustness,risk_on,csi300,main_board,False,354990599689.5,1746179167.15,False,False,False,False,SH601601_20251016_E1_early_ema60_repair_02131;SH601601_20251016_E2_money_vwap_repair_confirmation_02131,2,0.05419160002237011,0.0048643966149131135,-0.09262289882651442,-0.003554544327779463,0.08084862385321112,0.07930146006298311,0.006944444444444642,0.027247956403269713,0.1001840836766058,0.06783624193562598,-0.03198531722866882,1.3613951424469093,1.6267433269427976,1.2948714632852936,1.613784100544491,False,,0.0,0.03433242506811984,0.7936507936507949,0.006896551724137878,-0.003252032520325132,0.0,not_missing,0.02627320954907162,0.03892976167311346,-0.019335459823394685,0.010715990668788703,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2025-10-17,SH601601,True,,,SH601601_20251016_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,202f30acbdc9f4e1e7b35839571047c46c2e6ca01c27ca881703b406d5f9f47f
SH601601_20251029_recommended_union,SH601601,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2025-10-29,2140,2025-10-30,2141,37.54,False,,main_board_10pct,2025-09-18,2117,2025-10-16,2131,23,9.0,SH601601_seed_00022,SH601601_reclaim_00013,,False,4,robustness,risk_on,csi300,main_board,False,358838736271.5,1716323903.3,False,False,False,False,SH601601_20251029_E6_continuation_discriminator_02140,1,0.03581267217630857,0.002631017563820004,-0.03282532239155922,-0.005401582460327847,0.010752688172043001,0.01897018970189701,0.08077033630353547,-0.017763845350052265,-0.0230558329827788,-0.01175954321970929,0.030312105832923875,1.2908034798911492,1.55985621100856,1.2475794618911398,1.5529642505273415,False,,0.0,0.015025489669975745,0.5892857142857163,0.006117021276595662,0.00428954423592498,0.0,not_missing,0.02590425531914893,0.0504582304706116,0.0,0.011698152069489196,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2025-10-30,SH601601,,,not_missing,SH601601_20251029_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,a9e23b9b7d77a507b2ac5e9db3c761106ffd1a14400b8c7136377c63d9e010e3
SH601607_20231109_recommended_union,SH601607,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2023-11-09,1664,2023-11-10,1665,17.26,False,,main_board_10pct,2023-08-02,1599,2023-11-09,1664,65,0.0,SH601607_seed_00000,SH601607_reclaim_00000,,False,1,validation,transition,csi300,main_board,False,66992716066.86,194882215.05,False,False,False,False,SH601607_20231109_E1_early_ema60_repair_01664;SH601607_20231109_E1_early_ema60_repair_01664;SH601607_20231109_E1_early_ema60_repair_01664;SH601607_20231109_E2_money_vwap_repair_confirmation_01664,4,0.027118543380758586,0.002009040683073726,-0.013363420566773199,-0.04478438174671995,0.0011580775911985697,0.060736196319018276,0.005232558139534937,-0.06691851052347553,-0.01533991956089431,0.03265511258456799,0.029421310137572987,0.7729862007230915,0.7024059971601371,0.7515987639243958,0.696259366967381,False,,0.0,0.015643105446118133,0.11111111111110233,0.010410641989589343,0.005214368482039378,0.0,not_missing,0.01781376518218625,-0.02418875199803805,-0.0912768690528023,0.008701515127456516,False,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2023-11-10,SH601607,True,,,SH601607_20231109_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,73c83c280129fdfddb2fed49765dca90babb893e43757a5df85b356aa8b699eb
SH601607_20231117_recommended_union,SH601607,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2023-11-17,1670,2023-11-20,1671,17.18,False,,main_board_10pct,2023-08-02,1599,2023-11-09,1664,71,6.0,SH601607_seed_00000,SH601607_reclaim_00000,,False,4,validation,risk_on,csi300,main_board,False,66400187898.22,176495542.65,False,False,False,False,SH601607_20231117_E6_continuation_discriminator_01670;SH601607_20231117_E6_continuation_discriminator_01670;SH601607_20231117_E6_continuation_discriminator_01670,3,0.011533482405555073,0.004088785046729049,0.0004709760979630939,-0.0375083159206544,-0.009792626728110543,0.005851375073142373,0.062422744128553864,-0.0802568218298555,-0.0046566845852515915,0.010334184877234587,0.04604942329834549,0.641892907316433,0.5333957664845916,0.6366759979605001,0.5329563355513142,False,,0.0,0.0117647058823529,0.9500000000000097,0.0005817335660266439,-0.0005844535359438296,0.0,not_missing,0.016230366492146597,0.01637332083020837,-0.07297648814534452,0.0067687354400323835,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2023-11-20,SH601607,,,not_missing,SH601607_20231117_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,a868b370dd008b941b4bcea6f3af435951a638445d90ad96b5edd30313d124e6
