target_episode_id,instrument,symbol,episode_low_date,episode_high_date,first_50pct_touch_date,episode_split,board_bucket,market_regime_bucket,window,window_start_pos,window_end_pos,any_event_denominator_included,any_event_exclusion_reason,bridge_positive_denominator_included,bridge_positive_exclusion_reason,any_event_captured,bridge_positive_captured,any_event_count,bridge_label_complete_event_count,bridge_label_incomplete_event_count,first_event_id,first_event_t0_date,first_positive_event_id,lead_time_to_first_50pct_sessions,lead_time_to_episode_high_sessions
SZ002294_20200203_0000,SZ002294,SZ002294,2020-02-03,2020-07-14,2020-06-15,train,main_board,risk_off,before_episode_high,747,856,True,,True,,True,True,1,1,0,SZ002294_20200225_recommended_union,2020-02-25,SZ002294_20200225_recommended_union,75.0,93.0
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_to_high,959,999,True,,True,,True,False,3,3,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_to_first_50pct,959,989,True,,True,,True,False,2,2,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_plus_20,959,979,True,,True,,True,False,1,1,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_plus_30,959,989,True,,True,,True,False,2,2,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_plus_60,959,1019,True,,True,,True,False,3,3,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,low_plus_120,959,1079,True,,True,,True,False,4,4,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,before_first_50pct,959,988,True,,True,,True,False,2,2,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,
SZ002294_20201211_0001,SZ002294,SZ002294,2020-12-11,2021-02-08,2021-01-25,train,main_board,transition,before_episode_high,959,998,True,,True,,True,False,3,3,0,SZ002294_20210105_recommended_union,2021-01-05,,14.0,23.0
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_to_high,1356,1476,True,,True,,True,True,3,3,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_to_first_50pct,1356,1425,True,,True,,True,True,3,3,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_plus_20,1356,1376,True,,True,,False,False,0,0,0,,,,,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_plus_30,1356,1386,True,,True,,False,False,0,0,0,,,,,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_plus_60,1356,1416,True,,True,,True,True,2,2,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,low_plus_120,1356,1476,True,,True,,True,True,3,3,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,before_first_50pct,1356,1424,True,,True,,True,True,3,3,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,
SZ002294_20220802_0002,SZ002294,SZ002294,2022-08-02,2023-02-02,2022-11-15,validation,main_board,transition,before_episode_high,1356,1475,True,,True,,True,True,3,3,0,SZ002294_20221013_recommended_union,2022-10-13,SZ002294_20221013_recommended_union,23.0,73.0
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_to_high,1948,2049,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_to_first_50pct,1948,2021,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_plus_20,1948,1968,True,,True,,False,False,0,0,0,,,,,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_plus_30,1948,1978,True,,True,,False,False,0,0,0,,,,,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_plus_60,1948,2008,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,low_plus_120,1948,2068,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,before_first_50pct,1948,2020,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,
SZ002294_20250109_0003,SZ002294,SZ002294,2025-01-09,2025-06-16,2025-05-06,robustness,main_board,risk_off,before_episode_high,1948,2048,True,,True,,True,True,3,3,0,SZ002294_20250314_recommended_union,2025-03-14,SZ002294_20250314_recommended_union,33.0,60.0
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_to_high,367,390,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_to_first_50pct,367,388,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_plus_20,367,387,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_plus_30,367,397,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_plus_60,367,427,True,,True,,True,False,3,3,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,low_plus_120,367,487,True,,True,,True,False,3,3,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,before_first_50pct,367,387,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,
SZ002302_20180706_0000,SZ002302,SZ002302,2018-07-06,2018-08-08,2018-08-06,train,main_board,risk_off,before_episode_high,367,389,True,,True,,True,False,2,2,0,SZ002302_20180724_recommended_union,2018-07-24,,9.0,10.0
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_to_high,436,538,True,,True,,True,False,1,1,0,SZ002302_20190304_recommended_union,2019-03-04,,13.0,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_to_first_50pct,436,538,True,,True,,True,False,1,1,0,SZ002302_20190304_recommended_union,2019-03-04,,13.0,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_plus_20,436,456,True,,True,,False,False,0,0,0,,,,,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_plus_30,436,466,True,,True,,False,False,0,0,0,,,,,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_plus_60,436,496,True,,True,,False,False,0,0,0,,,,,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,low_plus_120,436,556,True,,True,,True,False,2,2,0,SZ002302_20190304_recommended_union,2019-03-04,,13.0,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,before_first_50pct,436,537,True,,True,,True,False,1,1,0,SZ002302_20190304_recommended_union,2019-03-04,,13.0,
SZ002302_20181019_0001,SZ002302,SZ002302,2018-10-19,2019-03-21,2019-03-21,train,main_board,risk_off,before_episode_high,436,537,True,,True,,True,False,1,1,0,SZ002302_20190304_recommended_union,2019-03-04,,13.0,12.0
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_to_high,301,351,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_to_first_50pct,301,350,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_plus_20,301,321,True,,True,,True,False,1,1,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_plus_30,301,331,True,,True,,True,False,2,2,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_plus_60,301,361,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,low_plus_120,301,421,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,before_first_50pct,301,349,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,
SZ002304_20180329_0000,SZ002304,SZ002304,2018-03-29,2018-06-13,2018-06-12,train,main_board,transition,before_episode_high,301,350,True,,True,,True,False,3,3,0,SZ002304_20180502_recommended_union,2018-05-02,,29.0,29.0
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_to_high,443,544,True,,True,,True,False,3,3,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_to_first_50pct,443,525,True,,True,,True,False,3,3,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_plus_20,443,463,True,,True,,False,False,0,0,0,,,,,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_plus_30,443,473,True,,True,,False,False,0,0,0,,,,,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_plus_60,443,503,True,,True,,True,False,1,1,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,low_plus_120,443,563,True,,True,,True,False,3,3,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,before_first_50pct,443,524,True,,True,,True,False,3,3,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,
SZ002304_20181030_0001,SZ002304,SZ002304,2018-10-30,2019-03-29,2019-03-04,train,main_board,risk_off,before_episode_high,443,543,True,,True,,True,False,3,3,0,SZ002304_20190115_recommended_union,2019-01-15,,29.0,47.0
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_to_high,780,894,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_to_first_50pct,780,849,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_plus_20,780,800,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_plus_30,780,810,True,,True,,True,True,1,1,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_plus_60,780,840,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,low_plus_120,780,900,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,before_first_50pct,780,848,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,
SZ002304_20200319_0002,SZ002304,SZ002304,2020-03-19,2020-09-03,2020-07-02,train,main_board,risk_off,before_episode_high,780,893,True,,True,,True,True,3,3,0,SZ002304_20200429_recommended_union,2020-04-29,SZ002304_20200429_recommended_union,41.0,85.0
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_to_high,913,976,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_to_first_50pct,913,946,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_plus_20,913,933,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_plus_30,913,943,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_plus_60,913,973,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,low_plus_120,913,1033,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,before_first_50pct,913,945,True,,True,,False,False,0,0,0,,,,,
SZ002304_20200930_0003,SZ002304,SZ002304,2020-09-30,2021-01-06,2020-11-24,train,main_board,transition,before_episode_high,913,975,True,,True,,False,False,0,0,0,,,,,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_to_high,1041,1075,True,,True,,True,False,3,3,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_to_first_50pct,1041,1071,True,,True,,True,False,3,3,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_plus_20,1041,1061,True,,True,,True,False,2,2,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_plus_30,1041,1071,True,,True,,True,False,3,3,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_plus_60,1041,1101,True,,True,,True,False,3,3,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,low_plus_120,1041,1161,True,,True,,True,False,5,5,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,before_first_50pct,1041,1070,True,,True,,True,False,2,2,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,
SZ002304_20210415_0004,SZ002304,SZ002304,2021-04-15,2021-06-07,2021-06-01,train,main_board,transition,before_episode_high,1041,1074,True,,True,,True,False,3,3,0,SZ002304_20210429_recommended_union,2021-04-29,,20.0,23.0
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_to_high,1414,1468,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_to_first_50pct,1414,1468,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_plus_20,1414,1434,True,,True,,False,False,0,0,0,,,,,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_plus_30,1414,1444,True,,True,,True,False,2,2,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_plus_60,1414,1474,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,low_plus_120,1414,1534,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,before_first_50pct,1414,1467,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,
SZ002304_20221031_0005,SZ002304,SZ002304,2022-10-31,2023-01-16,2023-01-16,validation,main_board,risk_off,before_episode_high,1414,1467,True,,True,,True,False,3,3,0,SZ002304_20221201_recommended_union,2022-12-01,,31.0,30.0
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_to_high,1873,1882,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_to_first_50pct,1873,1882,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_plus_20,1873,1893,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_plus_30,1873,1903,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_plus_60,1873,1933,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,low_plus_120,1873,1993,True,,True,,True,False,1,1,0,SZ002304_20250314_recommended_union,2025-03-14,,-106.0,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,before_first_50pct,1873,1881,True,,True,,False,False,0,0,0,,,,,
SZ002304_20240918_0006,SZ002304,SZ002304,2024-09-18,2024-10-08,2024-10-08,robustness,main_board,risk_off,before_episode_high,1873,1881,True,,True,,False,False,0,0,0,,,,,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_to_high,441,460,True,,True,,True,False,2,2,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_to_first_50pct,441,460,True,,True,,True,False,2,2,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_plus_20,441,461,True,,True,,True,False,2,2,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_plus_30,441,471,True,,True,,True,False,3,3,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_plus_60,441,501,True,,True,,True,False,3,3,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,low_plus_120,441,561,True,,True,,True,False,4,4,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,before_first_50pct,441,459,True,,True,,True,False,1,1,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,
SZ002310_20190129_0000,SZ002310,SZ002310,2019-01-29,2019-03-04,2019-03-04,train,main_board,risk_off,before_episode_high,441,459,True,,True,,True,False,1,1,0,SZ002310_20190219_recommended_union,2019-02-19,,9.0,8.0
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_to_high,837,894,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_to_first_50pct,837,871,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_plus_20,837,857,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_plus_30,837,867,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_plus_60,837,897,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,low_plus_120,837,957,True,,True,,True,False,1,1,0,SZ002311_20201207_recommended_union,2020-12-07,,-84.0,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,before_first_50pct,837,870,True,,True,,False,False,0,0,0,,,,,
SZ002311_20200612_0000,SZ002311,SZ002311,2020-06-12,2020-09-03,2020-08-03,train,main_board,risk_on,before_episode_high,837,893,True,,True,,False,False,0,0,0,,,,,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_to_high,925,1002,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_to_first_50pct,925,999,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_plus_20,925,945,True,,True,,False,False,0,0,0,,,,,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_plus_30,925,955,True,,True,,True,False,1,1,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_plus_60,925,985,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,low_plus_120,925,1045,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,before_first_50pct,925,998,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,
SZ002311_20201026_0001,SZ002311,SZ002311,2020-10-26,2021-02-18,2021-02-08,train,main_board,transition,before_episode_high,925,1001,True,,True,,True,False,3,3,0,SZ002311_20201207_recommended_union,2020-12-07,,44.0,46.0
SZ002311_20240920_0002,SZ002311,SZ002311,2024-09-20,2025-03-03,2024-10-08,robustness,main_board,risk_off,low_to_high,1875,1979,True,,True,,True,False,2,2,0,SZ002311_20240926_recommended_union,2024-09-26,,3.0,
SZ002311_20240920_0002,SZ002311,SZ002311,2024-09-20,2025-03-03,2024-10-08,robustness,main_board,risk_off,low_to_first_50pct,1875,1882,True,,True,,True,False,1,1,0,SZ002311_20240926_recommended_union,2024-09-26,,3.0,
SZ002311_20240920_0002,SZ002311,SZ002311,2024-09-20,2025-03-03,2024-10-08,robustness,main_board,risk_off,low_plus_20,1875,1895,True,,True,,True,False,2,2,0,SZ002311_20240926_recommended_union,2024-09-26,,3.0,
SZ002311_20240920_0002,SZ002311,SZ002311,2024-09-20,2025-03-03,2024-10-08,robustness,main_board,risk_off,low_plus_30,1875,1905,True,,True,,True,False,2,2,0,SZ002311_20240926_recommended_union,2024-09-26,,3.0,
