reporting_view,split,path_regime_state,bucket_type,bucket_name,bucket_value,winner_n,injury_scope_winner_n,injured_winner_n,injury_rate,share_of_injury,share_of_winner,injury_concentration_lift,non_null_metric_n,power_flag
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,1092,0,,0.0,0.0,0.0,0,low_power
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",365,1092,18,0.049315068493150684,0.17142857142857143,0.3342490842490842,-0.1628205128205128,365,ok
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",482,1092,65,0.13485477178423236,0.6190476190476191,0.4413919413919414,0.1776556776556777,482,ok
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",171,1092,17,0.09941520467836257,0.1619047619047619,0.1565934065934066,0.00531135531135532,171,ok
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",50,1092,3,0.06,0.02857142857142857,0.045787545787545784,-0.017216117216117214,50,low_power
split_only,all,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",24,1092,2,0.08333333333333333,0.01904761904761905,0.02197802197802198,-0.0029304029304029304,24,low_power
split_only,all,all,seed_flag,seed_early_momentum_flag,true,134,1092,4,0.029850746268656716,0.0380952380952381,0.1227106227106227,-0.0846153846153846,134,ok
split_only,all,all,seed_flag,seed_gap_or_event_driven_flag,true,585,1092,76,0.12991452991452992,0.7238095238095238,0.5357142857142857,0.1880952380952381,585,ok
split_only,all,all,seed_flag,seed_late_bloomer_flag,true,299,1092,20,0.06688963210702341,0.19047619047619047,0.27380952380952384,-0.08333333333333337,299,ok
split_only,all,all,seed_flag,seed_shakeout_reversal_flag,true,327,1092,58,0.17737003058103976,0.5523809523809524,0.29945054945054944,0.252930402930403,327,ok
split_only,all,all,seed_flag,seed_volatile_chop_flag,true,122,1092,32,0.26229508196721313,0.3047619047619048,0.11172161172161173,0.19304029304029308,122,ok
split_only,robustness,all,metric_bin,day_to_target,"[0,20)",66,618,14,0.21212121212121213,0.1891891891891892,0.10679611650485436,0.08239307268433484,66,low_power
split_only,robustness,all,metric_bin,day_to_target,"[20,40)",129,618,15,0.11627906976744186,0.20270270270270271,0.2087378640776699,-0.0060351613749671795,129,ok
split_only,robustness,all,metric_bin,day_to_target,"[40,60)",113,618,13,0.11504424778761062,0.17567567567567569,0.18284789644012944,-0.007172220764453757,113,ok
split_only,robustness,all,metric_bin,day_to_target,"[60,90)",163,618,14,0.08588957055214724,0.1891891891891892,0.26375404530744334,-0.07456485611825414,163,ok
split_only,robustness,all,metric_bin,day_to_target,"[90,120]",147,618,18,0.12244897959183673,0.24324324324324326,0.23786407766990292,0.005379165573340339,147,ok
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",174,618,8,0.04597701149425287,0.10810810810810811,0.2815533980582524,-0.1734452899501443,174,ok
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",155,618,8,0.05161290322580645,0.10810810810810811,0.25080906148867316,-0.14270095338056504,155,ok
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",73,618,13,0.1780821917808219,0.17567567567567569,0.11812297734627832,0.05755269832939737,73,low_power
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",89,618,20,0.2247191011235955,0.2702702702702703,0.14401294498381878,0.1262573252864515,89,low_power
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",40,618,12,0.3,0.16216216216216217,0.06472491909385113,0.09743724306831104,40,low_power
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",13,618,4,0.3076923076923077,0.05405405405405406,0.021035598705501618,0.03301845534855244,13,low_power
split_only,robustness,all,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",74,618,9,0.12162162162162163,0.12162162162162163,0.11974110032362459,0.0018805212979970398,74,low_power
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[0,1)",238,618,32,0.13445378151260504,0.43243243243243246,0.3851132686084142,0.04731916382401824,238,ok
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[1,2)",182,618,26,0.14285714285714285,0.35135135135135137,0.29449838187702265,0.05685296947432872,182,ok
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,618,0,,0.0,0.0,0.0,0,low_power
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[2,3)",109,618,8,0.07339449541284404,0.10810810810810811,0.17637540453074432,-0.06826729642263621,109,ok
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[3,5)",81,618,6,0.07407407407407407,0.08108108108108109,0.13106796116504854,-0.049986880083967455,81,low_power
split_only,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[5,10)",8,618,2,0.25,0.02702702702702703,0.012944983818770227,0.014082043208256801,8,low_power
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-0.04,0]",2,618,0,0.0,0.0,0.003236245954692557,-0.003236245954692557,2,low_power
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",9,618,0,0.0,0.0,0.014563106796116505,-0.014563106796116505,9,low_power
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",117,618,3,0.02564102564102564,0.04054054054054054,0.18932038834951456,-0.14877984780897402,117,ok
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",279,618,22,0.07885304659498207,0.2972972972972973,0.45145631067961167,-0.15415901338231436,279,ok
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",167,618,40,0.23952095808383234,0.5405405405405406,0.2702265372168285,0.2703140033237121,167,ok
split_only,robustness,all,metric_bin,max_drawdown_to_target,"[-1,-0.3)",44,618,9,0.20454545454545456,0.12162162162162163,0.07119741100323625,0.05042421061838538,44,low_power
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,618,0,,0.0,0.0,0.0,0,low_power
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,618,0,,0.0,0.0,0.0,0,low_power
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",145,618,10,0.06896551724137931,0.13513513513513514,0.23462783171521034,-0.0994926965800752,145,ok
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",295,618,47,0.15932203389830507,0.6351351351351351,0.4773462783171521,0.157788856817983,295,ok
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",113,618,13,0.11504424778761062,0.17567567567567569,0.18284789644012944,-0.007172220764453757,113,ok
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",42,618,3,0.07142857142857142,0.04054054054054054,0.06796116504854369,-0.027420624508003144,42,low_power
split_only,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",23,618,1,0.043478260869565216,0.013513513513513514,0.0372168284789644,-0.02370331496545089,23,low_power
split_only,robustness,all,seed_flag,seed_early_momentum_flag,true,67,618,3,0.04477611940298507,0.04054054054054054,0.10841423948220065,-0.06787369894166011,67,low_power
split_only,robustness,all,seed_flag,seed_gap_or_event_driven_flag,true,355,618,50,0.14084507042253522,0.6756756756756757,0.5744336569579288,0.10124201871774685,355,ok
split_only,robustness,all,seed_flag,seed_late_bloomer_flag,true,179,618,17,0.09497206703910614,0.22972972972972974,0.2896440129449838,-0.05991428321525408,179,ok
split_only,robustness,all,seed_flag,seed_shakeout_reversal_flag,true,185,618,44,0.23783783783783785,0.5945945945945946,0.2993527508090615,0.29524184378553314,185,ok
split_only,robustness,all,seed_flag,seed_volatile_chop_flag,true,69,618,24,0.34782608695652173,0.32432432432432434,0.11165048543689321,0.21267383888743113,69,low_power
split_only,train,all,metric_bin,day_to_target,"[0,20)",50,399,3,0.06,0.23076923076923078,0.12531328320802004,0.10545594756121074,50,low_power
split_only,train,all,metric_bin,day_to_target,"[20,40)",83,399,3,0.03614457831325301,0.23076923076923078,0.20802005012531327,0.02274918064391751,83,low_power
split_only,train,all,metric_bin,day_to_target,"[40,60)",75,399,0,0.0,0.0,0.18796992481203006,-0.18796992481203006,75,low_power
split_only,train,all,metric_bin,day_to_target,"[60,90)",91,399,4,0.04395604395604396,0.3076923076923077,0.22807017543859648,0.07962213225371123,91,low_power
split_only,train,all,metric_bin,day_to_target,"[90,120]",100,399,3,0.03,0.23076923076923078,0.2506265664160401,-0.019857335646809304,100,ok
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",110,399,0,0.0,0.0,0.2756892230576441,-0.2756892230576441,110,ok
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",88,399,2,0.022727272727272728,0.15384615384615385,0.22055137844611528,-0.06670522459996142,88,low_power
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",63,399,1,0.015873015873015872,0.07692307692307693,0.15789473684210525,-0.08097165991902833,63,low_power
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",55,399,2,0.03636363636363636,0.15384615384615385,0.13784461152882205,0.016001542317331807,55,low_power
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",25,399,3,0.12,0.23076923076923078,0.06265664160401002,0.16811258916522076,25,low_power
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",4,399,2,0.5,0.15384615384615385,0.010025062656641603,0.14382109118951225,4,low_power
split_only,train,all,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",54,399,3,0.05555555555555555,0.23076923076923078,0.13533834586466165,0.09543088490456914,54,low_power
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[0,1)",171,399,2,0.011695906432748537,0.15384615384615385,0.42857142857142855,-0.2747252747252747,171,ok
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[1,2)",75,399,1,0.013333333333333334,0.07692307692307693,0.18796992481203006,-0.11104684788895314,75,low_power
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,399,0,,0.0,0.0,0.0,0,low_power
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[2,3)",54,399,1,0.018518518518518517,0.07692307692307693,0.13533834586466165,-0.05841526894158472,54,low_power
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[3,5)",90,399,7,0.07777777777777778,0.5384615384615384,0.22556390977443608,0.31289762868710236,90,low_power
split_only,train,all,metric_bin,limit_like_up_day_count_to_target,"[5,10)",9,399,2,0.2222222222222222,0.15384615384615385,0.022556390977443608,0.13128976286871025,9,low_power
split_only,train,all,metric_bin,max_drawdown_to_target,"[-0.04,0]",0,399,0,,0.0,0.0,0.0,0,low_power
split_only,train,all,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",6,399,0,0.0,0.0,0.015037593984962405,-0.015037593984962405,6,low_power
split_only,train,all,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",69,399,1,0.014492753623188406,0.07692307692307693,0.17293233082706766,-0.09600925390399073,69,low_power
split_only,train,all,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",219,399,5,0.0228310502283105,0.38461538461538464,0.5488721804511278,-0.1642567958357432,219,ok
split_only,train,all,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",82,399,3,0.036585365853658534,0.23076923076923078,0.20551378446115287,0.02525544630807791,82,low_power
split_only,train,all,metric_bin,max_drawdown_to_target,"[-1,-0.3)",23,399,4,0.17391304347826086,0.3076923076923077,0.05764411027568922,0.2500481974166185,23,low_power
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,399,0,,0.0,0.0,0.0,0,low_power
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,399,0,,0.0,0.0,0.0,0,low_power
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",183,399,3,0.01639344262295082,0.23076923076923078,0.45864661654135336,-0.22787738577212258,183,ok
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",164,399,8,0.04878048780487805,0.6153846153846154,0.41102756892230574,0.20435704646230968,164,ok
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",45,399,1,0.022222222222222223,0.07692307692307693,0.11278195488721804,-0.03585887796414111,45,low_power
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",6,399,0,0.0,0.0,0.015037593984962405,-0.015037593984962405,6,low_power
split_only,train,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",1,399,1,1.0,0.07692307692307693,0.002506265664160401,0.07441681125891653,1,low_power
split_only,train,all,seed_flag,seed_early_momentum_flag,true,62,399,1,0.016129032258064516,0.07692307692307693,0.15538847117794485,-0.07846539425486793,62,low_power
split_only,train,all,seed_flag,seed_gap_or_event_driven_flag,true,184,399,13,0.07065217391304347,1.0,0.46115288220551376,0.5388471177944862,184,ok
split_only,train,all,seed_flag,seed_late_bloomer_flag,true,99,399,3,0.030303030303030304,0.23076923076923078,0.24812030075187969,-0.017351069982648903,99,low_power
split_only,train,all,seed_flag,seed_shakeout_reversal_flag,true,122,399,7,0.05737704918032787,0.5384615384615384,0.3057644110275689,0.23269712743396953,122,ok
split_only,train,all,seed_flag,seed_volatile_chop_flag,true,46,399,4,0.08695652173913043,0.3076923076923077,0.11528822055137844,0.19240408714092927,46,low_power
split_only,validation,all,metric_bin,day_to_target,"[0,20)",10,75,5,0.5,0.2777777777777778,0.13333333333333333,0.14444444444444446,10,low_power
split_only,validation,all,metric_bin,day_to_target,"[20,40)",12,75,7,0.5833333333333334,0.3888888888888889,0.16,0.2288888888888889,12,low_power
split_only,validation,all,metric_bin,day_to_target,"[40,60)",18,75,3,0.16666666666666666,0.16666666666666666,0.24,-0.07333333333333333,18,low_power
split_only,validation,all,metric_bin,day_to_target,"[60,90)",19,75,3,0.15789473684210525,0.16666666666666666,0.25333333333333335,-0.0866666666666667,19,low_power
split_only,validation,all,metric_bin,day_to_target,"[90,120]",16,75,0,0.0,0.0,0.21333333333333335,-0.21333333333333335,16,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",29,75,6,0.20689655172413793,0.3333333333333333,0.38666666666666666,-0.053333333333333344,29,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",14,75,1,0.07142857142857142,0.05555555555555555,0.18666666666666668,-0.13111111111111112,14,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",13,75,5,0.38461538461538464,0.2777777777777778,0.17333333333333334,0.10444444444444445,13,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",9,75,3,0.3333333333333333,0.16666666666666666,0.12,0.04666666666666666,9,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",1,75,0,0.0,0.0,0.013333333333333334,-0.013333333333333334,1,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",9,75,3,0.3333333333333333,0.16666666666666666,0.12,0.04666666666666666,9,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[0,1)",24,75,3,0.125,0.16666666666666666,0.32,-0.15333333333333335,24,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[1,2)",26,75,10,0.38461538461538464,0.5555555555555556,0.3466666666666667,0.2088888888888889,26,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[2,3)",12,75,3,0.25,0.16666666666666666,0.16,0.006666666666666654,12,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[3,5)",12,75,2,0.16666666666666666,0.1111111111111111,0.16,-0.0488888888888889,12,low_power
split_only,validation,all,metric_bin,limit_like_up_day_count_to_target,"[5,10)",1,75,0,0.0,0.0,0.013333333333333334,-0.013333333333333334,1,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-0.04,0]",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",14,75,0,0.0,0.0,0.18666666666666668,-0.18666666666666668,14,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",43,75,10,0.23255813953488372,0.5555555555555556,0.5733333333333334,-0.01777777777777778,43,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",14,75,5,0.35714285714285715,0.2777777777777778,0.18666666666666668,0.09111111111111111,14,low_power
split_only,validation,all,metric_bin,max_drawdown_to_target,"[-1,-0.3)",4,75,3,0.75,0.16666666666666666,0.05333333333333334,0.11333333333333331,4,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",37,75,5,0.13513513513513514,0.2777777777777778,0.49333333333333335,-0.21555555555555556,37,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",23,75,10,0.43478260869565216,0.5555555555555556,0.30666666666666664,0.24888888888888894,23,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",13,75,3,0.23076923076923078,0.16666666666666666,0.17333333333333334,-0.006666666666666682,13,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",2,75,0,0.0,0.0,0.02666666666666667,-0.02666666666666667,2,low_power
split_only,validation,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",0,75,0,,0.0,0.0,0.0,0,low_power
split_only,validation,all,seed_flag,seed_early_momentum_flag,true,5,75,0,0.0,0.0,0.06666666666666667,-0.06666666666666667,5,low_power
split_only,validation,all,seed_flag,seed_gap_or_event_driven_flag,true,46,75,13,0.2826086956521739,0.7222222222222222,0.6133333333333333,0.10888888888888892,46,low_power
split_only,validation,all,seed_flag,seed_late_bloomer_flag,true,21,75,0,0.0,0.0,0.28,-0.28,21,low_power
split_only,validation,all,seed_flag,seed_shakeout_reversal_flag,true,20,75,7,0.35,0.3888888888888889,0.26666666666666666,0.12222222222222223,20,low_power
split_only,validation,all,seed_flag,seed_volatile_chop_flag,true,7,75,4,0.5714285714285714,0.2222222222222222,0.09333333333333334,0.1288888888888889,7,low_power
split_regime,all,all,metric_bin,day_to_target,"[0,20)",126,1092,22,0.1746031746031746,0.20952380952380953,0.11538461538461539,0.09413919413919414,126,ok
split_regime,all,all,metric_bin,day_to_target,"[20,40)",224,1092,25,0.11160714285714286,0.23809523809523808,0.20512820512820512,0.03296703296703296,224,ok
split_regime,all,all,metric_bin,day_to_target,"[40,60)",206,1092,16,0.07766990291262135,0.1523809523809524,0.18864468864468864,-0.036263736263736246,206,ok
split_regime,all,all,metric_bin,day_to_target,"[60,90)",273,1092,21,0.07692307692307693,0.2,0.25,-0.04999999999999999,273,ok
split_regime,all,all,metric_bin,day_to_target,"[90,120]",263,1092,21,0.07984790874524715,0.2,0.24084249084249085,-0.040842490842490836,263,ok
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",313,1092,14,0.04472843450479233,0.13333333333333333,0.2866300366300366,-0.15329670329670328,313,ok
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",257,1092,11,0.042801556420233464,0.10476190476190476,0.23534798534798534,-0.13058608058608057,257,ok
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",149,1092,19,0.12751677852348994,0.18095238095238095,0.13644688644688643,0.044505494505494514,149,ok
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",153,1092,25,0.16339869281045752,0.23809523809523808,0.1401098901098901,0.09798534798534797,153,ok
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",66,1092,15,0.22727272727272727,0.14285714285714285,0.06043956043956044,0.0824175824175824,66,low_power
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",17,1092,6,0.35294117647058826,0.05714285714285714,0.015567765567765568,0.04157509157509157,17,low_power
split_regime,all,all,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",137,1092,15,0.10948905109489052,0.14285714285714285,0.12545787545787546,0.017399267399267393,137,ok
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[0,1)",433,1092,37,0.08545034642032333,0.3523809523809524,0.3965201465201465,-0.04413919413919409,433,ok
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[1,2)",283,1092,37,0.13074204946996468,0.3523809523809524,0.2591575091575092,0.09322344322344323,283,ok
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,1092,0,,0.0,0.0,0.0,0,low_power
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[2,3)",175,1092,12,0.06857142857142857,0.11428571428571428,0.16025641025641027,-0.04597069597069599,175,ok
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[3,5)",183,1092,15,0.08196721311475409,0.14285714285714285,0.16758241758241757,-0.02472527472527472,183,ok
split_regime,all,all,metric_bin,limit_like_up_day_count_to_target,"[5,10)",18,1092,4,0.2222222222222222,0.0380952380952381,0.016483516483516484,0.021611721611721615,18,low_power
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-0.04,0]",2,1092,0,0.0,0.0,0.0018315018315018315,-0.0018315018315018315,2,low_power
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",15,1092,0,0.0,0.0,0.013736263736263736,-0.013736263736263736,15,low_power
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",200,1092,4,0.02,0.0380952380952381,0.18315018315018314,-0.14505494505494504,200,ok
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",541,1092,37,0.06839186691312385,0.3523809523809524,0.49542124542124544,-0.14304029304029303,541,ok
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",263,1092,48,0.18250950570342206,0.45714285714285713,0.24084249084249085,0.21630036630036628,263,ok
split_regime,all,all,metric_bin,max_drawdown_to_target,"[-1,-0.3)",71,1092,16,0.22535211267605634,0.1523809523809524,0.06501831501831502,0.08736263736263737,71,low_power
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,1092,0,,0.0,0.0,0.0,0,low_power
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,1092,0,,0.0,0.0,0.0,0,low_power
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",365,1092,18,0.049315068493150684,0.17142857142857143,0.3342490842490842,-0.1628205128205128,365,ok
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",482,1092,65,0.13485477178423236,0.6190476190476191,0.4413919413919414,0.1776556776556777,482,ok
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",171,1092,17,0.09941520467836257,0.1619047619047619,0.1565934065934066,0.00531135531135532,171,ok
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",50,1092,3,0.06,0.02857142857142857,0.045787545787545784,-0.017216117216117214,50,low_power
split_regime,all,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",24,1092,2,0.08333333333333333,0.01904761904761905,0.02197802197802198,-0.0029304029304029304,24,low_power
split_regime,all,all,seed_flag,seed_early_momentum_flag,true,134,1092,4,0.029850746268656716,0.0380952380952381,0.1227106227106227,-0.0846153846153846,134,ok
split_regime,all,all,seed_flag,seed_gap_or_event_driven_flag,true,585,1092,76,0.12991452991452992,0.7238095238095238,0.5357142857142857,0.1880952380952381,585,ok
split_regime,all,all,seed_flag,seed_late_bloomer_flag,true,299,1092,20,0.06688963210702341,0.19047619047619047,0.27380952380952384,-0.08333333333333337,299,ok
split_regime,all,all,seed_flag,seed_shakeout_reversal_flag,true,327,1092,58,0.17737003058103976,0.5523809523809524,0.29945054945054944,0.252930402930403,327,ok
split_regime,all,all,seed_flag,seed_volatile_chop_flag,true,122,1092,32,0.26229508196721313,0.3047619047619048,0.11172161172161173,0.19304029304029308,122,ok
split_regime,all,risk_off,metric_bin,day_to_target,"[0,20)",59,495,7,0.11864406779661017,0.23333333333333334,0.1191919191919192,0.11414141414141414,59,low_power
split_regime,all,risk_off,metric_bin,day_to_target,"[20,40)",112,495,11,0.09821428571428571,0.36666666666666664,0.22626262626262628,0.14040404040404036,112,ok
split_regime,all,risk_off,metric_bin,day_to_target,"[40,60)",95,495,1,0.010526315789473684,0.03333333333333333,0.1919191919191919,-0.15858585858585858,95,low_power
split_regime,all,risk_off,metric_bin,day_to_target,"[60,90)",132,495,7,0.05303030303030303,0.23333333333333334,0.26666666666666666,-0.033333333333333326,132,ok
split_regime,all,risk_off,metric_bin,day_to_target,"[90,120]",97,495,4,0.041237113402061855,0.13333333333333333,0.19595959595959597,-0.06262626262626264,97,low_power
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",164,495,7,0.042682926829268296,0.23333333333333334,0.33131313131313134,-0.097979797979798,164,ok
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",133,495,3,0.022556390977443608,0.1,0.2686868686868687,-0.1686868686868687,133,ok
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",61,495,5,0.08196721311475409,0.16666666666666666,0.12323232323232323,0.04343434343434342,61,low_power
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",53,495,6,0.11320754716981132,0.2,0.10707070707070707,0.09292929292929294,53,low_power
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",7,495,2,0.2857142857142857,0.06666666666666667,0.014141414141414142,0.052525252525252523,7,low_power
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",3,495,1,0.3333333333333333,0.03333333333333333,0.006060606060606061,0.02727272727272727,3,low_power
split_regime,all,risk_off,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",74,495,6,0.08108108108108109,0.2,0.1494949494949495,0.050505050505050525,74,low_power
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[0,1)",194,495,9,0.04639175257731959,0.3,0.39191919191919194,-0.09191919191919196,194,ok
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[1,2)",115,495,10,0.08695652173913043,0.3333333333333333,0.23232323232323232,0.101010101010101,115,ok
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,495,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[2,3)",85,495,4,0.047058823529411764,0.13333333333333333,0.1717171717171717,-0.03838383838383838,85,low_power
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[3,5)",95,495,6,0.06315789473684211,0.2,0.1919191919191919,0.008080808080808105,95,low_power
split_regime,all,risk_off,metric_bin,limit_like_up_day_count_to_target,"[5,10)",6,495,1,0.16666666666666666,0.03333333333333333,0.012121212121212121,0.02121212121212121,6,low_power
