reporting_view,split,path_regime_state,metric,winner_n,non_null_metric_n,missing_rate,mean,std,min,max,power_flag,p01,p05,p10,p25,p50,p75,p90,p95,p99
split_regime,train,risk_on,mfe_60_recomputed,388,388,0.0,0.46060292767170347,0.2981541391843258,-0.02593144560357663,1.5630252100840338,ok,0.0062012578616351555,0.05722298177653904,0.10079618158849174,0.24965893587994548,0.4145344889614043,0.5995871037084974,0.8585209003215435,0.9676339285714284,1.4486904109589038
split_regime,train,transition,day_to_confirm,252,252,0.0,16.817460317460316,18.749725434866534,1.0,112.0,ok,1.0,1.0,2.0,3.0,11.0,22.0,41.80000000000001,51.89999999999998,95.0
split_regime,train,transition,day_to_deepest_low_20,252,252,0.0,7.059523809523809,6.097516685708908,1.0,20.0,ok,1.0,1.0,1.0,1.0,6.0,11.0,17.0,19.0,20.0
split_regime,train,transition,day_to_deepest_pre_target_low,252,252,0.0,11.908730158730158,15.03368075179249,1.0,73.0,ok,1.0,1.0,1.0,1.0,6.0,15.0,32.0,45.89999999999998,67.41000000000008
split_regime,train,transition,day_to_target,252,252,0.0,55.02777777777778,31.445317461605885,6.0,120.0,ok,7.51,13.0,17.200000000000003,30.0,48.0,80.25,101.0,112.0,120.0
split_regime,train,transition,deepest_pre_target_ret_low,252,252,0.0,-0.07005329975970848,0.06714802829575994,-0.34343530305909176,0.117741289547457,ok,-0.23373895107887024,-0.19015240328253225,-0.15987190540706986,-0.11058693361433083,-0.06247284778990447,-0.024523729271258954,0.0,0.02075105130361647,0.10212128034944822
split_regime,train,transition,deepest_ret_low_20,252,252,0.0,-0.059091293096720766,0.05920712462221887,-0.24429530201342287,0.117741289547457,ok,-0.21134089392928623,-0.16057790960749238,-0.13601174602561897,-0.0951197776411089,-0.05617790551070123,-0.0210160509679177,0.0032246441227608558,0.023060217472049487,0.10212128034944822
split_regime,train,transition,limit_like_up_day_count_to_target,252,252,0.0,1.4206349206349207,1.4875481825035808,0.0,7.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.490000000000009
split_regime,train,transition,mae_120_recomputed,252,252,0.0,-0.09294422718712407,0.0718570534076501,-0.3937397034596376,0.117741289547457,ok,-0.30816766482642954,-0.21134089392928623,-0.1853932584269663,-0.13534987709285934,-0.08630385853086886,-0.037462439972039935,-0.010958993076753337,0.0009283819628647105,0.029367734489567934
split_regime,train,transition,mae_20_recomputed,252,252,0.0,-0.059091293096720766,0.05920712462221887,-0.24429530201342287,0.117741289547457,ok,-0.21134089392928623,-0.16057790960749238,-0.13601174602561897,-0.0951197776411089,-0.05617790551070123,-0.0210160509679177,0.0032246441227608558,0.023060217472049487,0.10212128034944822
split_regime,train,transition,mae_60_recomputed,252,252,0.0,-0.0763490377868138,0.06502365509279616,-0.34343530305909176,0.117741289547457,ok,-0.23373895107887024,-0.19015240328253225,-0.164761132642569,-0.1163045390497024,-0.06574366995566316,-0.030667363458459385,-0.005534777591271463,0.0062227922885571075,0.051172023053629195
split_regime,train,transition,max_drawdown_to_target,252,252,0.0,-0.1807418588425823,0.06994617502105985,-0.421818790261859,-0.09144607306935026,ok,-0.40817112629038055,-0.33338834791219674,-0.26431718061674014,-0.21454357916451783,-0.15612237620938024,-0.1316604708798017,-0.1119355313468159,-0.10676457253606647,-0.09281929471953221
split_regime,train,transition,max_gap_open_return_to_target,252,252,0.0,0.04852001016096451,0.028728397274058674,0.00039761431411533543,0.182619142971566,ok,0.012583174122142493,0.018385073812955177,0.021544789697701752,0.029385574354407806,0.04046233815686262,0.06586826347305386,0.08401486988847595,0.09919571045576392,0.14426812834606065
split_regime,train,transition,max_single_day_close_return_to_target,252,252,0.0,0.11075933392336496,0.03637018003405959,0.046794287450623084,0.24852071005917153,ok,0.05849233656553032,0.06752622972894973,0.07812193045642046,0.09981515711645095,0.10022271714922049,0.10328638497652598,0.18110771321780494,0.1998509964611661,0.20438803699054883
split_regime,train,transition,mfe_120_recomputed,252,252,0.0,0.7454627992232092,0.25172160863927884,0.5000000000000002,1.87621776504298,ok,0.5029354207436398,0.5158270722995442,0.5271299930731932,0.5684030868399161,0.6600258803567842,0.8039754477496164,1.1176950701926214,1.322666475811853,1.5936810632759157
split_regime,train,transition,mfe_20_recomputed,252,252,0.0,0.23998907648885448,0.18710718832766787,-0.035573122529644174,0.8843187660668379,ok,-0.014055053763440857,0.028772189349112444,0.048633440514469495,0.10490255845509427,0.1908360509360717,0.3300107709853189,0.5295150515741472,0.6077521495837315,0.7714328277308827
split_regime,train,transition,mfe_60_recomputed,252,252,0.0,0.5235113565852696,0.22715033589784855,0.006787330316742057,1.4550898203592815,ok,0.08364702550020846,0.14156163573796102,0.207021138272369,0.3536529211108949,0.5471698113207546,0.6444782530266054,0.7548129128128361,0.9305371533710912,1.1305958119108825
split_regime,validation,all,day_to_confirm,234,234,0.0,20.982905982905983,20.420675757329192,1.0,90.0,ok,1.0,1.0,2.0,5.25,14.0,32.75,55.0,65.35,84.33999999999997
split_regime,validation,all,day_to_deepest_low_20,234,234,0.0,7.072649572649572,5.914906228877688,1.0,20.0,ok,1.0,1.0,1.0,2.0,5.0,11.0,18.0,19.0,20.0
split_regime,validation,all,day_to_deepest_pre_target_low,234,234,0.0,11.555555555555555,13.453748106087403,1.0,104.0,ok,1.0,1.0,1.0,2.0,7.0,17.0,29.700000000000017,33.0,61.379999999999825
split_regime,validation,all,day_to_target,234,234,0.0,59.1025641025641,30.61540037592644,6.0,117.0,ok,6.33,11.0,16.0,34.0,56.0,85.75,101.0,104.35,114.66999999999999
split_regime,validation,all,deepest_pre_target_ret_low,234,234,0.0,-0.053133926878412174,0.0631129918727499,-0.28287955699123224,0.2155172413793105,ok,-0.2737992250902317,-0.16024920971176382,-0.12246998284734134,-0.08365344084413204,-0.038818817836443364,-0.017536136180204026,0.005423643646369141,0.030101788432267868,0.08233638282899358
split_regime,validation,all,deepest_ret_low_20,234,234,0.0,-0.0463210527396587,0.061648141822013454,-0.28287955699123224,0.2155172413793105,ok,-0.2737992250902317,-0.14426891629040925,-0.1151268808660674,-0.07599580712788256,-0.03415041510086225,-0.015317432735035552,0.011618374962915928,0.04645198062125955,0.08233638282899358
split_regime,validation,all,limit_like_up_day_count_to_target,234,234,0.0,1.311965811965812,1.3365552027450893,0.0,6.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0
split_regime,validation,all,mae_120_recomputed,234,234,0.0,-0.06575857373600325,0.07315011639489295,-0.35819305348391217,0.2155172413793105,ok,-0.28287955699123224,-0.19583738479313606,-0.1557581683588503,-0.10020169035728005,-0.05839222686849421,-0.021276595744680993,0.0020236987865206507,0.01126770276530073,0.08083091599742377
split_regime,validation,all,mae_20_recomputed,234,234,0.0,-0.0463210527396587,0.061648141822013454,-0.28287955699123224,0.2155172413793105,ok,-0.2737992250902317,-0.14426891629040925,-0.1151268808660674,-0.07599580712788256,-0.03415041510086225,-0.015317432735035552,0.011618374962915928,0.04645198062125955,0.08233638282899358
split_regime,validation,all,mae_60_recomputed,234,234,0.0,-0.0555417768909017,0.06396709552697166,-0.28287955699123224,0.2155172413793105,ok,-0.2737992250902317,-0.16820096909647142,-0.12357827476038341,-0.08425696650370681,-0.04286010551696556,-0.019701722154133877,0.004574852567841479,0.030101788432267868,0.08083091599742377
split_regime,validation,all,max_drawdown_to_target,234,234,0.0,-0.1701427932046709,0.062141850772741127,-0.35250000000000004,-0.0821917808219178,ok,-0.31420754607794915,-0.3008904535100435,-0.27817201248935564,-0.20016504693832582,-0.1577785523411177,-0.12620992843251325,-0.10517358747447247,-0.09259259259259245,-0.0821917808219178
split_regime,validation,all,max_gap_open_return_to_target,234,234,0.0,0.05654268280880873,0.038007577350711086,0.008510638297872353,0.2740255876227313,ok,0.01639904338913567,0.01877576277748355,0.0217821782178218,0.028599801390268187,0.04301342083258031,0.0738461538461539,0.10047281323877066,0.11612741409581151,0.199960167297351
split_regime,validation,all,max_single_day_close_return_to_target,234,234,0.0,0.1219191262617516,0.04592025498981237,0.04477611940298498,0.2155172413793105,ok,0.06171395144779179,0.06521616526275222,0.07112970711297062,0.09915966386554609,0.10015710919088772,0.155544021006985,0.19999999999999996,0.20015278838808248,0.20059403071573453
split_regime,validation,all,mfe_120_recomputed,234,234,0.0,0.9222102400236055,0.7963306197894974,0.5012820512820515,4.937224129475233,ok,0.5032236791209568,0.5086482709048796,0.5189059995420197,0.5604451032466597,0.6488420957209505,0.8876498190095978,1.4563432536730265,2.383693045563549,4.515004935552289
split_regime,validation,all,mfe_20_recomputed,234,234,0.0,0.2397864595115969,0.22215564215849234,-0.03187440532825869,1.0129330254041573,ok,-0.006362832623851103,0.012450606791121222,0.03950926889070509,0.09930628412885584,0.1655759505232307,0.3107381875073939,0.5382475995149536,0.7498092816274634,0.9902770653118564
split_regime,validation,all,mfe_60_recomputed,234,234,0.0,0.6122534618978297,0.5058549995559305,0.020875763747454146,2.7214878573624346,ok,0.04967518186432074,0.1083591331269349,0.13374530575640373,0.2856703079948935,0.5078313045870297,0.7228174101548787,1.3269374272044239,1.8025624770497921,2.345424938137138
split_regime,validation,risk_off,day_to_confirm,142,142,0.0,23.260563380281692,21.329458727530554,1.0,90.0,ok,1.0,1.0,2.0,9.0,15.0,34.0,57.900000000000006,64.79999999999995,87.95000000000002
split_regime,validation,risk_off,day_to_deepest_low_20,142,142,0.0,7.380281690140845,5.713902908250244,1.0,20.0,ok,1.0,1.0,1.0,2.0,6.0,11.0,17.900000000000006,18.0,19.0
split_regime,validation,risk_off,day_to_deepest_pre_target_low,142,142,0.0,10.873239436619718,12.644545346523046,1.0,104.0,ok,1.0,1.0,1.0,3.0,7.0,13.75,26.900000000000006,31.0,43.59
split_regime,validation,risk_off,day_to_target,142,142,0.0,66.4225352112676,31.233352772989548,6.0,117.0,ok,6.0,14.0,20.1,42.0,74.0,95.0,102.9,107.84999999999997,115.77000000000001
split_regime,validation,risk_off,deepest_pre_target_ret_low,142,142,0.0,-0.049382895307682556,0.06048778964598417,-0.2784916789551295,0.2155172413793105,ok,-0.23325266098444192,-0.1411001624924254,-0.12246998284734134,-0.07714831317632087,-0.03372458487469754,-0.021175385722639634,0.00443878434524076,0.025515237306413023,0.08773744351139084
split_regime,validation,risk_off,deepest_ret_low_20,142,142,0.0,-0.0447894177679054,0.05974858569510532,-0.2784916789551295,0.2155172413793105,ok,-0.23325266098444192,-0.14101315765185127,-0.11529870387843268,-0.06547234328457346,-0.03224400871459687,-0.02012990538147122,0.006884532097250449,0.02882266482983429,0.08773744351139084
split_regime,validation,risk_off,limit_like_up_day_count_to_target,142,142,0.0,1.176056338028169,1.2336838438557716,0.0,5.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0
split_regime,validation,risk_off,mae_120_recomputed,142,142,0.0,-0.05528600061405674,0.06310928530503097,-0.2784916789551295,0.2155172413793105,ok,-0.26413169555039046,-0.1486637978381607,-0.13439434129089312,-0.08806495914959794,-0.03414760940012734,-0.021276595744680993,-0.002373669556711912,0.006960914887471097,0.08233638282899358
split_regime,validation,risk_off,mae_20_recomputed,142,142,0.0,-0.0447894177679054,0.05974858569510532,-0.2784916789551295,0.2155172413793105,ok,-0.23325266098444192,-0.14101315765185127,-0.11529870387843268,-0.06547234328457346,-0.03224400871459687,-0.02012990538147122,0.006884532097250449,0.02882266482983429,0.08773744351139084
split_regime,validation,risk_off,mae_60_recomputed,142,142,0.0,-0.04923548126949267,0.05971731915638737,-0.2784916789551295,0.2155172413793105,ok,-0.23325266098444192,-0.1411001624924254,-0.12246998284734134,-0.0768601866642113,-0.03372458487469754,-0.021175385722639634,0.00443878434524076,0.025515237306413023,0.08233638282899358
split_regime,validation,risk_off,max_drawdown_to_target,142,142,0.0,-0.1569514160498729,0.0558688803808664,-0.3008904535100435,-0.0821917808219178,ok,-0.3008904535100435,-0.27817201248935564,-0.23638344226579522,-0.17243610482044647,-0.13717848791893994,-0.11959642451398805,-0.1044412919570948,-0.08939886039886032,-0.0821917808219178
split_regime,validation,risk_off,max_gap_open_return_to_target,142,142,0.0,0.05502679705070048,0.035593050733521175,0.008510638297872353,0.2155172413793105,ok,0.011744884385290312,0.016548463356973908,0.019522776572667988,0.024062571233188945,0.050398359191604736,0.08007283197831994,0.10047281323877066,0.10556687033265444,0.14305364511691887
split_regime,validation,risk_off,max_single_day_close_return_to_target,142,142,0.0,0.10624715046849048,0.036677267126198586,0.04477611940298498,0.2155172413793105,ok,0.05172063054135577,0.062360801781736974,0.06984334203655362,0.0919208138516367,0.09989665862900443,0.10047846889952172,0.16173347243862973,0.19999263894000752,0.20004404011003832
split_regime,validation,risk_off,mfe_120_recomputed,142,142,0.0,0.7337380848959343,0.36237685962561184,0.5012820512820515,2.383693045563549,ok,0.5031847133757963,0.51546785486951,0.5202844410967767,0.5564083328524436,0.6172839506172838,0.7487351503878011,0.9781527264453785,1.7604420317498792,2.332429705196582
split_regime,validation,risk_off,mfe_20_recomputed,142,142,0.0,0.2151063422874755,0.217287979945505,-0.03187440532825869,1.0129330254041573,ok,-0.00720411663807885,0.009371473142726206,0.03933254699457609,0.10391931066413057,0.12866142625632626,0.2518056580015685,0.5297538411174162,0.7672031855490797,1.0055726905068674
split_regime,validation,risk_off,mfe_60_recomputed,142,142,0.0,0.5012567555764694,0.43525867248905864,0.04347826086956519,2.383693045563549,ok,0.0771990499772601,0.10702896314657909,0.12426226397191374,0.2600109095407869,0.417145990023446,0.5748175182481752,0.7964399100098343,1.0370754807808025,2.332429705196582
split_regime,validation,risk_on,day_to_confirm,53,53,0.0,15.81132075471698,15.231617677325502,1.0,70.0,low_power,1.0,1.6,2.0,4.0,11.0,25.0,36.60000000000001,42.99999999999999,57.519999999999925
split_regime,validation,risk_on,day_to_deepest_low_20,53,53,0.0,6.433962264150943,5.726152668516969,1.0,20.0,low_power,1.0,1.0,1.0,2.0,5.0,9.0,14.800000000000004,19.4,20.0
split_regime,validation,risk_on,day_to_deepest_pre_target_low,53,53,0.0,8.867924528301886,8.135954711717462,1.0,25.0,low_power,1.0,1.0,1.0,2.0,6.0,14.0,24.0,24.0,24.479999999999997
split_regime,validation,risk_on,day_to_target,53,53,0.0,39.24528301886792,19.80084075563203,10.0,104.0,low_power,10.0,11.0,15.0,27.0,36.0,50.0,59.0,72.79999999999998,91.51999999999992
split_regime,validation,risk_on,deepest_pre_target_ret_low,53,53,0.0,-0.05395604150622354,0.05110627006517004,-0.20713950211366838,0.04894376673609058,low_power,-0.18425628189131255,-0.151975086836747,-0.11515879994104412,-0.08220271348762964,-0.05684754521963831,-0.02450570871623492,0.007518796992481258,0.02535691455359035,0.04010411914443447
split_regime,validation,risk_on,deepest_ret_low_20,53,53,0.0,-0.0474451320495895,0.053507511510223385,-0.20713950211366838,0.04894376673609058,low_power,-0.18425628189131255,-0.151975086836747,-0.10331984883797714,-0.07489561586638827,-0.053358613217768136,-0.012014016352411172,0.022311963360934037,0.037747458915170395,0.04764803795637843
split_regime,validation,risk_on,limit_like_up_day_count_to_target,53,53,0.0,1.528301886792453,1.011544393962969,0.0,5.0,low_power,0.0,0.6000000000000001,1.0,1.0,1.0,2.0,2.0,3.3999999999999986,5.0
split_regime,validation,risk_on,mae_120_recomputed,53,53,0.0,-0.08397389231429694,0.08244344436363987,-0.35819305348391217,0.04894376673609058,low_power,-0.35819305348391217,-0.22105789481658814,-0.16311126961387545,-0.11245674740484435,-0.07183212267958039,-0.034330554193231944,-0.006285954184566516,0.00856414163161214,0.04010411914443447
split_regime,validation,risk_on,mae_20_recomputed,53,53,0.0,-0.0474451320495895,0.053507511510223385,-0.20713950211366838,0.04894376673609058,low_power,-0.18425628189131255,-0.151975086836747,-0.10331984883797714,-0.07489561586638827,-0.053358613217768136,-0.012014016352411172,0.022311963360934037,0.037747458915170395,0.04764803795637843
split_regime,validation,risk_on,mae_60_recomputed,53,53,0.0,-0.0633075847520855,0.05807599681102116,-0.22245898146175147,0.04894376673609058,low_power,-0.22245898146175147,-0.18073578647248856,-0.13942859991066492,-0.08361774744027306,-0.05766777239091603,-0.03087248322147651,-0.006285954184566516,0.00856414163161214,0.04010411914443447
split_regime,validation,risk_on,max_drawdown_to_target,53,53,0.0,-0.19091107993237874,0.06014658942416057,-0.3121191604603927,-0.09259259259259245,low_power,-0.3121191604603927,-0.3017702271622059,-0.3008904535100435,-0.20029488488147895,-0.17854308839866684,-0.1639083386378104,-0.13454545454545463,-0.10504407398099272,-0.09259259259259245
split_regime,validation,risk_on,max_gap_open_return_to_target,53,53,0.0,0.056343331305366534,0.03986337776610215,0.021059706508345544,0.2740255876227313,low_power,0.021744183922160404,0.022962962962963074,0.029758147990521434,0.037835638730675525,0.040204056844406644,0.07150625339858596,0.09018850922577352,0.11612741409581151,0.205275556463215
split_regime,validation,risk_on,max_single_day_close_return_to_target,53,53,0.0,0.15602266128713646,0.047875571586889785,0.0997782705099779,0.20081135902636915,low_power,0.09988037522413482,0.09997462572951044,0.10000903423976881,0.10103092783505163,0.18078447736282066,0.19999999999999996,0.20015278838808248,0.20015278838808248,0.20081135902636915
split_regime,validation,risk_on,mfe_120_recomputed,53,53,0.0,1.4171889662210402,1.4009332506821197,0.5033027913914341,4.937224129475233,low_power,0.5033027913914341,0.5067567567567568,0.5083260931842408,0.5628817822493712,0.776002166847237,1.2036464771322621,3.8760189911025176,4.441675640398107,4.937224129475233
split_regime,validation,risk_on,mfe_20_recomputed,53,53,0.0,0.3105312023507084,0.24484117166545816,0.012486525332375153,0.9752988047808764,low_power,0.012486525332375153,0.021850079744816498,0.04395362367603854,0.10508601346297697,0.2601774530271399,0.4712164191556816,0.6182825877305204,0.8079196161920509,0.9593006489604231
split_regime,validation,risk_on,mfe_60_recomputed,53,53,0.0,0.9184827505095281,0.5392412004210669,0.04166666666666652,2.2677290836653383,low_power,0.08842105263157886,0.28954665693696985,0.5039935844644986,0.53687165093136,0.727095516569201,1.2036464771322621,1.7150564001961746,1.9114268232990697,2.23246845976032
split_regime,validation,transition,day_to_confirm,39,39,0.0,19.71794871794872,22.20354253142208,1.0,74.0,low_power,1.0,1.0,1.8000000000000003,3.0,9.0,33.5,57.20000000000003,66.1,71.33999999999997
split_regime,validation,transition,day_to_deepest_low_20,39,39,0.0,6.82051282051282,6.893443852759451,1.0,20.0,low_power,1.0,1.0,1.0,1.0,3.0,11.0,19.200000000000003,20.0,20.0
split_regime,validation,transition,day_to_deepest_pre_target_low,39,39,0.0,17.692307692307693,19.378710301654895,1.0,79.0,low_power,1.0,1.0,1.0,1.0,8.0,31.5,35.0,53.40000000000002,74.05999999999997
split_regime,validation,transition,day_to_target,39,39,0.0,59.43589743589744,28.99346103393049,8.0,115.0,low_power,8.76,17.200000000000003,25.400000000000002,37.0,61.0,80.5,104.0,108.0,112.33999999999997
split_regime,validation,transition,deepest_pre_target_ret_low,39,39,0.0,-0.06567429630840199,0.08401551039944476,-0.28287955699123224,0.07777436212726707,low_power,-0.28287955699123224,-0.2298231595106637,-0.1666209374947288,-0.10307796222998455,-0.07249886484032075,-0.003214508449825737,0.024679337327995352,0.05291005291005302,0.06832592462472567
split_regime,validation,transition,deepest_ret_low_20,39,39,0.0,-0.05037017998485446,0.07817686958610667,-0.28287955699123224,0.07777436212726707,low_power,-0.28287955699123224,-0.18638367871337982,-0.11444736759660395,-0.08457279989062688,-0.02786377708978327,-0.0004131918598049289,0.024679337327995352,0.05291005291005302,0.06832592462472567
split_regime,validation,transition,limit_like_up_day_count_to_target,39,39,0.0,1.5128205128205128,1.9313452479907807,0.0,6.0,low_power,0.0,0.0,0.0,0.0,1.0,2.5,4.200000000000003,5.100000000000001,6.0
split_regime,validation,transition,mae_120_recomputed,39,39,0.0,-0.07913533011207596,0.08760243218287866,-0.28287955699123224,0.07777436212726707,low_power,-0.28287955699123224,-0.24448643298975073,-0.20344140532766078,-0.10976183465935019,-0.07739938080495357,-0.010216419348849981,0.013069956990743764,0.05291005291005302,0.06832592462472567
split_regime,validation,transition,mae_20_recomputed,39,39,0.0,-0.05037017998485446,0.07817686958610667,-0.28287955699123224,0.07777436212726707,low_power,-0.28287955699123224,-0.18638367871337982,-0.11444736759660395,-0.08457279989062688,-0.02786377708978327,-0.0004131918598049289,0.024679337327995352,0.05291005291005302,0.06832592462472567
split_regime,validation,transition,mae_60_recomputed,39,39,0.0,-0.06794962718826945,0.08276855684594564,-0.28287955699123224,0.07777436212726707,low_power,-0.28287955699123224,-0.2298231595106637,-0.16476839591405656,-0.10307796222998455,-0.07249886484032075,-0.00586063105025153,0.01380614451478737,0.05291005291005302,0.06832592462472567
split_regime,validation,transition,max_drawdown_to_target,39,39,0.0,-0.18994936652294794,0.07410197307733966,-0.35250000000000004,-0.09206174200661532,low_power,-0.35250000000000004,-0.31870794392523366,-0.31269349845201244,-0.21195750395510377,-0.1646453189075997,-0.1349802101815203,-0.11899259715299183,-0.10165301647295615,-0.09206174200661532
split_regime,validation,transition,max_gap_open_return_to_target,39,39,0.0,0.0623329753045474,0.04403634497987375,0.019906323185011843,0.199960167297351,low_power,0.02021174285991444,0.0216974876885756,0.02405804589427705,0.029673590504451175,0.048476687426359355,0.07951251474249776,0.11818855423358264,0.12798960761454914,0.199960167297351
split_regime,validation,transition,max_single_day_close_return_to_target,39,39,0.0,0.13263536232066636,0.04629965371931865,0.06523934558675015,0.19999999999999996,low_power,0.06523934558675015,0.0659933879348807,0.0853323765693537,0.09957408546684954,0.10200668896321052,0.18078447736282066,0.1999287876090441,0.19999999999999996,0.19999999999999996
split_regime,validation,transition,mfe_120_recomputed,39,39,0.0,0.9357787923227152,0.4906250693559443,0.5056806002143621,2.7214878573624346,low_power,0.5070394228157572,0.5189801490800527,0.5247638325233662,0.5839053295722539,0.745562130177515,1.1799836706949178,1.4961764754965632,1.822175636172377,2.4209770756492652
split_regime,validation,transition,mfe_20_recomputed,39,39,0.0,0.233507107597554,0.1899830257188296,0.01238390092879249,0.7918844143867199,low_power,0.01238390092879249,0.02002657746558798,0.041011501749063456,0.09205374196105254,0.17360585415089558,0.3320901388207136,0.4395641117572226,0.5941776882381029,0.7591559701820262
split_regime,validation,transition,mfe_60_recomputed,39,39,0.0,0.6002375644930379,0.5395871661723798,0.020875763747454146,2.7214878573624346,low_power,0.04940352789442365,0.10711810254345248,0.12514185817112838,0.3015326868939632,0.44973544973545,0.7221346212036326,1.161889916023315,1.600169158688994,2.375168339716982
