reporting_view,split,path_regime_state,metric,bin_left,bin_right,bin_label,winner_n,non_null_metric_n,bin_count,bin_rate,bin_power_flag,power_flag
split_only,validation,all,day_to_target,60.0,90.0,"[60,90)",234,234,60,0.2564102564102564,ok,ok
split_only,validation,all,day_to_target,90.0,120.0,"[90,120)",234,234,51,0.21794871794871795,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",234,234,0,0.0,low_power,ok
split_only,validation,all,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",234,234,6,0.02564102564102564,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",234,234,19,0.0811965811965812,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",234,234,41,0.1752136752136752,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",234,234,50,0.21367521367521367,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",234,234,86,0.36752136752136755,ok,ok
split_only,validation,all,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",234,234,32,0.13675213675213677,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",234,234,78,0.3333333333333333,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",234,234,72,0.3076923076923077,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",234,234,44,0.18803418803418803,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",234,234,33,0.14102564102564102,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",234,234,7,0.029914529914529916,ok,ok
split_only,validation,all,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",234,234,0,0.0,low_power,ok
split_only,validation,all,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",234,234,18,0.07692307692307693,ok,ok
split_only,validation,all,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",234,234,41,0.1752136752136752,ok,ok
split_only,validation,all,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",234,234,131,0.5598290598290598,ok,ok
split_only,validation,all,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",234,234,44,0.18803418803418803,ok,ok
split_only,validation,all,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",234,234,0,0.0,low_power,ok
split_only,validation,all,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",234,234,0,0.0,low_power,ok
split_only,validation,all,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",234,234,0,0.0,low_power,ok
split_only,validation,all,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",234,234,0,0.0,low_power,ok
split_only,validation,all,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",234,234,104,0.4444444444444444,ok,ok
split_only,validation,all,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",234,234,74,0.3162393162393162,ok,ok
split_only,validation,all,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",234,234,48,0.20512820512820512,ok,ok
split_only,validation,all,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",234,234,6,0.02564102564102564,ok,ok
split_only,validation,all,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",234,234,2,0.008547008547008548,low_power,ok
split_regime,all,all,day_to_target,0.0,20.0,"[0,20)",3075,3075,365,0.11869918699186992,ok,ok
split_regime,all,all,day_to_target,20.0,40.0,"[20,40)",3075,3075,635,0.20650406504065041,ok,ok
split_regime,all,all,day_to_target,40.0,60.0,"[40,60)",3075,3075,559,0.18178861788617887,ok,ok
split_regime,all,all,day_to_target,60.0,90.0,"[60,90)",3075,3075,746,0.24260162601626017,ok,ok
split_regime,all,all,day_to_target,90.0,120.0,"[90,120)",3075,3075,770,0.25040650406504067,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",3075,3075,44,0.014308943089430894,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",3075,3075,182,0.0591869918699187,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",3075,3075,438,0.1424390243902439,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",3075,3075,441,0.14341463414634145,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",3075,3075,736,0.23934959349593496,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",3075,3075,834,0.27121951219512197,ok,ok
split_regime,all,all,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",3075,3075,400,0.13008130081300814,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",3075,3075,1249,0.4061788617886179,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",3075,3075,786,0.255609756097561,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",3075,3075,492,0.16,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",3075,3075,481,0.15642276422764229,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",3075,3075,67,0.021788617886178863,ok,ok
split_regime,all,all,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",3075,3075,0,0.0,low_power,ok
split_regime,all,all,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",3075,3075,200,0.06504065040650407,ok,ok
split_regime,all,all,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",3075,3075,756,0.24585365853658536,ok,ok
split_regime,all,all,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",3075,3075,1524,0.49560975609756097,ok,ok
split_regime,all,all,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",3075,3075,552,0.1795121951219512,ok,ok
split_regime,all,all,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",3075,3075,41,0.013333333333333334,ok,ok
split_regime,all,all,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",3075,3075,2,0.0006504065040650406,low_power,ok
split_regime,all,all,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",3075,3075,0,0.0,low_power,ok
split_regime,all,all,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",3075,3075,0,0.0,low_power,ok
split_regime,all,all,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",3075,3075,1013,0.32943089430894307,ok,ok
split_regime,all,all,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",3075,3075,1388,0.4513821138211382,ok,ok
split_regime,all,all,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",3075,3075,481,0.15642276422764229,ok,ok
split_regime,all,all,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",3075,3075,154,0.05008130081300813,ok,ok
split_regime,all,all,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",3075,3075,39,0.012682926829268294,ok,ok
split_regime,all,risk_off,day_to_target,0.0,20.0,"[0,20)",1393,1393,176,0.12634601579325197,ok,ok
split_regime,all,risk_off,day_to_target,20.0,40.0,"[20,40)",1393,1393,307,0.22038765254845658,ok,ok
split_regime,all,risk_off,day_to_target,40.0,60.0,"[40,60)",1393,1393,262,0.18808327351040918,ok,ok
split_regime,all,risk_off,day_to_target,60.0,90.0,"[60,90)",1393,1393,366,0.26274228284278534,ok,ok
split_regime,all,risk_off,day_to_target,90.0,120.0,"[90,120)",1393,1393,282,0.2024407753050969,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",1393,1393,7,0.005025125628140704,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",1393,1393,30,0.021536252692031587,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",1393,1393,130,0.09332376166547021,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",1393,1393,193,0.13854989231873654,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",1393,1393,367,0.26346015793251976,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",1393,1393,465,0.3338119167264896,ok,ok
split_regime,all,risk_off,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",1393,1393,201,0.14429289303661164,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",1393,1393,566,0.4063173007896626,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",1393,1393,326,0.2340272792534099,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",1393,1393,228,0.16367552045944006,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",1393,1393,254,0.1823402727925341,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",1393,1393,19,0.013639626704953339,ok,ok
split_regime,all,risk_off,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",1393,1393,0,0.0,low_power,ok
split_regime,all,risk_off,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",1393,1393,48,0.03445800430725054,ok,ok
split_regime,all,risk_off,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",1393,1393,291,0.2089016511127064,ok,ok
split_regime,all,risk_off,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",1393,1393,717,0.5147164393395549,ok,ok
split_regime,all,risk_off,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",1393,1393,306,0.21966977745872218,ok,ok
split_regime,all,risk_off,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",1393,1393,29,0.0208183776022972,ok,ok
split_regime,all,risk_off,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",1393,1393,2,0.0014357501794687725,low_power,ok
split_regime,all,risk_off,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",1393,1393,0,0.0,low_power,ok
split_regime,all,risk_off,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",1393,1393,0,0.0,low_power,ok
split_regime,all,risk_off,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",1393,1393,436,0.31299353912419237,ok,ok
split_regime,all,risk_off,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",1393,1393,636,0.45656855707106964,ok,ok
split_regime,all,risk_off,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",1393,1393,226,0.16223977027997127,ok,ok
split_regime,all,risk_off,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",1393,1393,74,0.05312275664034458,ok,ok
split_regime,all,risk_off,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",1393,1393,21,0.01507537688442211,ok,ok
split_regime,all,risk_on,day_to_target,0.0,20.0,"[0,20)",1268,1268,138,0.10883280757097792,ok,ok
split_regime,all,risk_on,day_to_target,20.0,40.0,"[20,40)",1268,1268,219,0.17271293375394323,ok,ok
split_regime,all,risk_on,day_to_target,40.0,60.0,"[40,60)",1268,1268,228,0.17981072555205047,ok,ok
split_regime,all,risk_on,day_to_target,60.0,90.0,"[60,90)",1268,1268,293,0.23107255520504733,ok,ok
split_regime,all,risk_on,day_to_target,90.0,120.0,"[90,120)",1268,1268,390,0.30757097791798105,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",1268,1268,35,0.027602523659305992,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",1268,1268,136,0.10725552050473186,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",1268,1268,249,0.19637223974763407,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",1268,1268,179,0.1411671924290221,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",1268,1268,260,0.20504731861198738,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",1268,1268,263,0.20741324921135645,ok,ok
split_regime,all,risk_on,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",1268,1268,146,0.11514195583596215,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",1268,1268,520,0.41009463722397477,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",1268,1268,367,0.2894321766561514,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",1268,1268,180,0.14195583596214512,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",1268,1268,166,0.1309148264984227,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",1268,1268,35,0.027602523659305992,ok,ok
split_regime,all,risk_on,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",1268,1268,0,0.0,low_power,ok
split_regime,all,risk_on,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",1268,1268,128,0.10094637223974763,ok,ok
split_regime,all,risk_on,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",1268,1268,371,0.29258675078864355,ok,ok
split_regime,all,risk_on,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",1268,1268,583,0.4597791798107255,ok,ok
split_regime,all,risk_on,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",1268,1268,174,0.13722397476340695,ok,ok
split_regime,all,risk_on,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",1268,1268,12,0.00946372239747634,ok,ok
split_regime,all,risk_on,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",1268,1268,0,0.0,low_power,ok
split_regime,all,risk_on,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",1268,1268,0,0.0,low_power,ok
split_regime,all,risk_on,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",1268,1268,0,0.0,low_power,ok
split_regime,all,risk_on,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",1268,1268,419,0.3304416403785489,ok,ok
split_regime,all,risk_on,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",1268,1268,568,0.4479495268138801,ok,ok
split_regime,all,risk_on,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",1268,1268,209,0.16482649842271294,ok,ok
split_regime,all,risk_on,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",1268,1268,57,0.044952681388012616,ok,ok
split_regime,all,risk_on,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",1268,1268,15,0.011829652996845425,ok,ok
split_regime,all,transition,day_to_target,0.0,20.0,"[0,20)",414,414,51,0.12318840579710146,ok,ok
split_regime,all,transition,day_to_target,20.0,40.0,"[20,40)",414,414,109,0.2632850241545894,ok,ok
split_regime,all,transition,day_to_target,40.0,60.0,"[40,60)",414,414,69,0.16666666666666666,ok,ok
split_regime,all,transition,day_to_target,60.0,90.0,"[60,90)",414,414,87,0.21014492753623187,ok,ok
split_regime,all,transition,day_to_target,90.0,120.0,"[90,120)",414,414,98,0.23671497584541062,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",414,414,2,0.004830917874396135,low_power,ok
split_regime,all,transition,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",414,414,16,0.03864734299516908,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",414,414,59,0.14251207729468598,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",414,414,69,0.16666666666666666,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",414,414,109,0.2632850241545894,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",414,414,106,0.2560386473429952,ok,ok
split_regime,all,transition,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",414,414,53,0.1280193236714976,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",414,414,163,0.39371980676328505,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",414,414,93,0.2246376811594203,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",414,414,84,0.2028985507246377,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",414,414,61,0.1473429951690821,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",414,414,13,0.03140096618357488,ok,ok
split_regime,all,transition,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",414,414,0,0.0,low_power,ok
split_regime,all,transition,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",414,414,24,0.057971014492753624,ok,ok
split_regime,all,transition,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",414,414,94,0.22705314009661837,ok,ok
split_regime,all,transition,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",414,414,224,0.5410628019323671,ok,ok
split_regime,all,transition,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",414,414,72,0.17391304347826086,ok,ok
split_regime,all,transition,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",414,414,0,0.0,low_power,ok
split_regime,all,transition,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",414,414,0,0.0,low_power,ok
split_regime,all,transition,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",414,414,0,0.0,low_power,ok
split_regime,all,transition,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",414,414,0,0.0,low_power,ok
split_regime,all,transition,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",414,414,158,0.38164251207729466,ok,ok
split_regime,all,transition,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",414,414,184,0.4444444444444444,ok,ok
split_regime,all,transition,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",414,414,46,0.1111111111111111,ok,ok
split_regime,all,transition,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",414,414,23,0.05555555555555555,ok,ok
split_regime,all,transition,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",414,414,3,0.007246376811594203,low_power,ok
split_regime,robustness,all,day_to_target,0.0,20.0,"[0,20)",1761,1761,203,0.11527541169789893,ok,ok
split_regime,robustness,all,day_to_target,20.0,40.0,"[20,40)",1761,1761,367,0.20840431572969903,ok,ok
split_regime,robustness,all,day_to_target,40.0,60.0,"[40,60)",1761,1761,327,0.18568994889267462,ok,ok
split_regime,robustness,all,day_to_target,60.0,90.0,"[60,90)",1761,1761,455,0.25837592277115273,ok,ok
split_regime,robustness,all,day_to_target,90.0,120.0,"[90,120)",1761,1761,409,0.23225440090857466,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",1761,1761,32,0.018171493469619535,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",1761,1761,113,0.06416808631459398,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",1761,1761,266,0.15105053946621239,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",1761,1761,223,0.12663259511641112,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",1761,1761,432,0.2453151618398637,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",1761,1761,474,0.26916524701873934,ok,ok
split_regime,robustness,all,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",1761,1761,221,0.1254968767745599,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",1761,1761,699,0.3969335604770017,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",1761,1761,516,0.293015332197615,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",1761,1761,291,0.16524701873935263,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",1761,1761,226,0.12833617262918795,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",1761,1761,29,0.016467915956842702,ok,ok
split_regime,robustness,all,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",1761,1761,0,0.0,low_power,ok
split_regime,robustness,all,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",1761,1761,120,0.06814310051107325,ok,ok
split_regime,robustness,all,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",1761,1761,456,0.25894378194207834,ok,ok
split_regime,robustness,all,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",1761,1761,826,0.4690516751845542,ok,ok
split_regime,robustness,all,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",1761,1761,334,0.1896649630891539,ok,ok
split_regime,robustness,all,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",1761,1761,23,0.01306076093128904,ok,ok
split_regime,robustness,all,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",1761,1761,2,0.001135718341851221,low_power,ok
split_regime,robustness,all,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",1761,1761,0,0.0,low_power,ok
split_regime,robustness,all,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",1761,1761,0,0.0,low_power,ok
split_regime,robustness,all,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",1761,1761,414,0.23509369676320271,ok,ok
split_regime,robustness,all,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",1761,1761,876,0.49744463373083475,ok,ok
split_regime,robustness,all,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",1761,1761,313,0.17773992049971607,ok,ok
split_regime,robustness,all,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",1761,1761,122,0.06927881885292447,ok,ok
split_regime,robustness,all,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",1761,1761,36,0.020442930153321975,ok,ok
split_regime,robustness,risk_off,day_to_target,0.0,20.0,"[0,20)",811,811,97,0.11960542540073983,ok,ok
split_regime,robustness,risk_off,day_to_target,20.0,40.0,"[20,40)",811,811,199,0.24537607891491986,ok,ok
split_regime,robustness,risk_off,day_to_target,40.0,60.0,"[40,60)",811,811,166,0.20468557336621454,ok,ok
split_regime,robustness,risk_off,day_to_target,60.0,90.0,"[60,90)",811,811,221,0.2725030826140567,ok,ok
split_regime,robustness,risk_off,day_to_target,90.0,120.0,"[90,120)",811,811,128,0.15782983970406905,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",811,811,7,0.008631319358816275,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",811,811,19,0.02342786683107275,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",811,811,75,0.09247842170160296,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",811,811,101,0.12453760789149199,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",811,811,216,0.26633785450061653,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",811,811,282,0.3477188655980271,ok,ok
split_regime,robustness,risk_off,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",811,811,111,0.13686806411837238,ok,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",811,811,312,0.3847102342786683,ok,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",811,811,215,0.2651048088779285,ok,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",811,811,149,0.18372379778051787,ok,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",811,811,133,0.16399506781750925,ok,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",811,811,2,0.002466091245376079,low_power,ok
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",811,811,0,0.0,low_power,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",811,811,36,0.04438964241676942,ok,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",811,811,184,0.22688039457459927,ok,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",811,811,390,0.4808877928483354,ok,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",811,811,185,0.2281134401972873,ok,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",811,811,14,0.01726263871763255,ok,ok
split_regime,robustness,risk_off,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",811,811,2,0.002466091245376079,low_power,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",811,811,0,0.0,low_power,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",811,811,0,0.0,low_power,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",811,811,165,0.2034525277435265,ok,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",811,811,431,0.531442663378545,ok,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",811,811,136,0.16769420468557336,ok,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",811,811,59,0.07274969173859433,ok,ok
split_regime,robustness,risk_off,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",811,811,20,0.02466091245376079,ok,ok
split_regime,robustness,risk_on,day_to_target,0.0,20.0,"[0,20)",827,827,88,0.10640870616686819,ok,ok
split_regime,robustness,risk_on,day_to_target,20.0,40.0,"[20,40)",827,827,141,0.17049576783555018,ok,ok
split_regime,robustness,risk_on,day_to_target,40.0,60.0,"[40,60)",827,827,151,0.1825876662636034,ok,ok
split_regime,robustness,risk_on,day_to_target,60.0,90.0,"[60,90)",827,827,205,0.2478839177750907,ok,ok
split_regime,robustness,risk_on,day_to_target,90.0,120.0,"[90,120)",827,827,242,0.2926239419588875,ok,ok
