split,calendar_month,grouping,J,K,skip_mode,active_vintage_count,complete_vintage_return_count,portfolio_month_status,loser_return,winner_return,contrarian_return,momentum_return,buy_turnover,sell_turnover,turnover,after_cost_return,loser_long_only_buy_turnover,loser_long_only_sell_turnover,loser_long_only_after_cost_return,terminal_settlement_turnover_included,combined_weight_policy,requires_short_exposure
robustness,2025-08,tertile,30,18,no_skip,9,9,complete,0.08886343457243585,0.059472038709907554,0.029391395862528296,-0.029391395862528296,0.07685826322078394,0.07685826322078389,0.15371652644156783,0.028545954967099677,0.03677250377624345,0.03677250377624358,0.08845893703089718,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,tertile,30,18,no_skip,8,8,complete,0.009797063528758558,0.01858802373328398,-0.008790960204525425,0.008790960204525425,0.07227041918433132,0.07227041918433127,0.1445408383686626,-0.009585934815553069,0.038982661458853464,0.0389826614588534,0.009368254252711171,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,tertile,30,18,no_skip,7,7,complete,-0.0029264430222414677,0.039252622767674696,-0.04217906578991616,0.04217906578991616,0.06913313338892782,0.06913313338892801,0.13826626677785583,-0.042939530257194373,0.032687047055456324,0.032687047055456574,-0.0032860005398514893,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,tertile,30,18,no_skip,6,6,complete,-0.026243334043546628,-0.01662415350533603,-0.009619180538210597,0.009619180538210597,0.06924871880858799,0.06924871880858792,0.13849743761717592,-0.010380916445105066,0.03328730045264589,0.03328730045264574,-0.026609494348525733,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,tertile,30,18,no_skip,5,5,complete,0.008145879656205605,0.014006541494964714,-0.0058606618387591096,0.0058606618387591096,0.09278150097824778,0.09278150097824753,0.1855630019564953,-0.006881258349519833,0.04172775294223427,0.04172775294223411,0.00768687437384103,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-01,tertile,30,18,no_skip,4,4,complete,0.030235890227324223,0.02694520657473353,0.0032906836525906924,-0.0032906836525906924,0.10349296835061308,0.10349296835061322,0.2069859367012263,0.002152261000733947,0.04932698928296065,0.049326989282960754,0.029693293345211653,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-02,tertile,30,18,no_skip,3,3,complete,0.02762899240831898,0.019674021179148203,0.007954971229170778,-0.007954971229170778,0.1176946635906291,0.11769466359062881,0.23538932718125793,0.00666032992967386,0.05890059307780824,0.058900593077808316,0.026981085884463088,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-03,tertile,30,18,no_skip,2,2,complete,-0.08412387464435321,-0.036968511075826424,-0.04715536356852679,0.04715536356852679,0.21473770141325135,0.21473770141325094,0.4294754028265023,-0.04951747828407255,0.10452627541235136,0.10452627541235122,-0.08527366367388908,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-04,tertile,30,18,no_skip,1,1,complete,0.03374193621558921,0.044637850375321385,-0.010895914159732172,0.010895914159732172,1.2290652385589076,1.229065238558908,2.4581304771178156,-0.02441563178388016,0.13291139240506336,1.132911392405062,0.024279910899133526,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,tertile,30,24,no_skip,1,1,complete,-0.11553454948660317,0.015564321249259529,-0.1310988707358627,0.1310988707358627,1.000000000000001,0.9999999999999992,2.0000000000000004,-0.1420988707358627,1.000000000000001,0.0,-0.11853454948660318,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,tertile,30,24,no_skip,2,2,complete,0.11667354691683655,0.07020789930752992,0.04646564760930663,-0.04646564760930663,0.3080054274084122,0.3080054274084123,0.6160108548168245,0.043077587907814095,0.17164179104477612,0.17164179104477603,0.11478548721534401,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,tertile,30,24,no_skip,3,3,complete,-0.0075986901993743625,0.033099568674533786,-0.04069825887390815,0.04069825887390815,0.1846427653963023,0.18464276539630242,0.36928553079260473,-0.042729329293267476,0.09654116111822751,0.09654116111822747,-0.008660642971674863,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,tertile,30,24,no_skip,4,4,complete,0.013315822737752501,0.013353408715844985,-3.7585978092483444e-05,3.7585978092483444e-05,0.13038624107126495,0.13038624107126512,0.26077248214253007,-0.0014718346298763993,0.07469602690918394,0.074696026909184,0.012494166441751477,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-05,tertile,30,24,no_skip,5,5,complete,-0.00455106611925851,0.013900439366755835,-0.018451505486014343,0.018451505486014343,0.11465057483838735,0.11465057483838723,0.22930114967677456,-0.019712661809236604,0.058852698375549226,0.05885269837554912,-0.00519844580138955,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-06,tertile,30,24,no_skip,5,5,complete,-0.046606112871530214,0.0005997618942912319,-0.04720587476582145,0.04720587476582145,0.0,0.0,0.0,-0.04720587476582145,0.0,0.0,-0.046606112871530214,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-07,tertile,30,24,no_skip,5,5,complete,0.011504438963437762,-0.01143620059231735,0.022940639555755114,-0.022940639555755114,0.0,0.0,0.0,0.022940639555755114,0.0,0.0,0.011504438963437762,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-08,tertile,30,24,no_skip,5,5,complete,-0.04597770704519179,-0.0344398564113796,-0.01153785063381219,0.01153785063381219,0.0,0.0,0.0,-0.01153785063381219,0.0,0.0,-0.04597770704519179,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-09,tertile,30,24,no_skip,5,5,complete,0.22596329781627406,0.14524702331235223,0.08071627450392183,-0.08071627450392183,0.0,0.0,0.0,0.08071627450392183,0.0,0.0,0.22596329781627406,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-10,tertile,30,24,no_skip,5,5,complete,-0.014511904179305948,-0.05655000679375364,0.04203810261444769,-0.04203810261444769,0.0,0.0,0.0,0.04203810261444769,0.0,0.0,-0.014511904179305948,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-11,tertile,30,24,no_skip,5,5,complete,0.010179102027290271,0.005305892111504376,0.004873209915785895,-0.004873209915785895,0.0,0.0,0.0,0.004873209915785895,0.0,0.0,0.010179102027290271,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,tertile,30,24,no_skip,5,5,complete,-0.030038973024613013,0.023298345357019027,-0.05333731838163205,0.05333731838163205,0.0,0.0,0.0,-0.05333731838163205,0.0,0.0,-0.030038973024613013,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,tertile,30,24,no_skip,5,5,complete,-0.028803162698091817,-0.023681035133439853,-0.005122127564651963,0.005122127564651963,0.0,0.0,0.0,-0.005122127564651963,0.0,0.0,-0.028803162698091817,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,tertile,30,24,no_skip,5,5,complete,0.03665592693119923,-0.011505743778440327,0.04816167070963955,-0.04816167070963955,0.0,0.0,0.0,0.04816167070963955,0.0,0.0,0.03665592693119923,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,tertile,30,24,no_skip,5,5,complete,-0.010821441873244119,0.011416569072747863,-0.02223801094599198,0.02223801094599198,0.0,0.0,0.0,-0.02223801094599198,0.0,0.0,-0.010821441873244119,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,tertile,30,24,no_skip,5,5,complete,-0.04038144891182773,-0.01588165247223539,-0.024499796439592346,0.024499796439592346,0.0,0.0,0.0,-0.024499796439592346,0.0,0.0,-0.04038144891182773,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,tertile,30,24,no_skip,5,5,complete,0.009616082852757711,0.024852402743611047,-0.015236319890853334,0.015236319890853334,0.0,0.0,0.0,-0.015236319890853334,0.0,0.0,0.009616082852757711,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,tertile,30,24,no_skip,5,5,complete,0.025983163438184076,0.02113614562160451,0.004847017816579565,-0.004847017816579565,0.0,0.0,0.0,0.004847017816579565,0.0,0.0,0.025983163438184076,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,tertile,30,24,no_skip,5,5,complete,0.07486716298836855,0.029464255189949162,0.04540290779841939,-0.04540290779841939,0.0,0.0,0.0,0.04540290779841939,0.0,0.0,0.07486716298836855,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,tertile,30,24,no_skip,5,5,complete,0.0917735237990489,0.04882622811701661,0.042947295682032295,-0.042947295682032295,0.0,0.0,0.0,0.042947295682032295,0.0,0.0,0.0917735237990489,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,tertile,30,24,no_skip,5,5,complete,0.012889214128750121,0.0114455952647813,0.0014436188639688219,-0.0014436188639688219,0.0,0.0,0.0,0.0014436188639688219,0.0,0.0,0.012889214128750121,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,tertile,30,24,no_skip,5,5,complete,-0.003222975569731071,0.03854166766242543,-0.04176464323215649,0.04176464323215649,0.0,0.0,0.0,-0.04176464323215649,0.0,0.0,-0.003222975569731071,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,tertile,30,24,no_skip,5,5,complete,-0.031167701101072975,-0.020436588043208935,-0.010731113057864042,0.010731113057864042,0.0,0.0,0.0,-0.010731113057864042,0.0,0.0,-0.031167701101072975,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,tertile,30,24,no_skip,5,5,complete,0.014059240753189196,-0.0022894437126419133,0.01634868446583111,-0.01634868446583111,0.0,0.0,0.0,0.01634868446583111,0.0,0.0,0.014059240753189196,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-01,tertile,30,24,no_skip,4,4,complete,0.031942605789356565,0.023190334372616823,0.00875227141673975,-0.00875227141673975,0.12340835348156855,0.12340835348156856,0.24681670696313712,0.007394779528442496,0.06840657740882047,0.06840657740882058,0.031190133437859542,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-02,tertile,30,24,no_skip,3,3,complete,0.02551814944383281,0.02494480875392409,0.0005733406899087213,-0.0005733406899087213,0.15500970919768892,0.1550097091976887,0.3100194183953776,-0.001131766111265855,0.07992919389978215,0.07992919389978209,0.02463892831093521,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-03,tertile,30,24,no_skip,2,2,complete,-0.08962850260044296,-0.02366368695791008,-0.06596481564253287,0.06596481564253287,0.15307971014492744,0.1530797101449274,0.3061594202898549,-0.06764869245412708,0.08957326892109498,0.08957326892109507,-0.090613808558575,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-04,tertile,30,24,no_skip,1,1,complete,0.0477883615737959,0.03328604927298122,0.014502312300814682,-0.014502312300814682,1.2013888888888873,1.2013888888888873,2.4027777777777746,0.0012870345230369222,0.09722222222222225,1.0972222222222205,0.038718917129351466,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,tertile,36,1,no_skip,1,1,complete,-0.10353051809270693,0.008229444590460091,-0.11175996268316701,0.11175996268316701,0.9999999999999992,0.9999999999999982,1.9999999999999973,-0.122759962683167,0.9999999999999992,0.0,-0.10653051809270693,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,tertile,36,1,no_skip,1,1,complete,0.10543234745496997,0.06463047151290108,0.040801875942068896,-0.040801875942068896,0.472727272727273,0.47272727272727294,0.945454545454546,0.03560187594206889,0.2727272727272729,0.2727272727272726,0.10243234745496999,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,tertile,36,1,no_skip,1,1,complete,-0.009954838617118707,0.0331791596819373,-0.04313399829905601,0.04313399829905601,0.3939393939393943,0.39393939393939414,0.7878787878787885,-0.047467331632389344,0.1969696969696969,0.19696969696969702,-0.012121505283785373,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,tertile,36,1,no_skip,1,1,complete,0.02800479614082162,0.013696651445922968,0.014308144694898653,-0.014308144694898653,0.32835820895522366,0.32835820895522366,0.6567164179104473,0.010696204396391192,0.16417910447761191,0.16417910447761186,0.02619882599156789,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-05,tertile,36,1,no_skip,1,1,complete,-0.0033940487665933368,0.01852517213898785,-0.021919220905581186,0.021919220905581186,0.3734989648033124,0.3734989648033122,0.7469979296066246,-0.02602770951841762,0.22857142857142862,0.22857142857142862,-0.005908334480879051,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-06,tertile,36,1,no_skip,1,1,complete,-0.045375080978391054,0.005239344968568748,-0.0506144259469598,0.0506144259469598,0.3077073552425666,0.3077073552425665,0.6154147104851331,-0.05399920685462803,0.15277777777777782,0.1527777777777777,-0.04705563653394661,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-07,tertile,36,1,no_skip,1,1,complete,0.009016982071146694,-0.022651961825174663,0.031668943896321355,-0.031668943896321355,0.3360719874804381,0.33607198748043837,0.6721439749608764,0.027972152034036534,0.13888888888888878,0.13888888888888892,0.007489204293368917,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-08,tertile,36,1,no_skip,1,1,complete,-0.04682100709700749,-0.04006582874373125,-0.006755178353276242,0.006755178353276242,0.37028094820017515,0.3702809482001755,0.7405618964003506,-0.010828268783478171,0.1911764705882354,0.1911764705882353,-0.04892394827347808,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-09,tertile,36,1,no_skip,1,1,complete,0.23407363077028703,0.11496506577965893,0.11910856499062811,-0.11910856499062811,0.43283582089552264,0.4328358208955226,0.8656716417910453,0.11434737096077735,0.19402985074626888,0.1940298507462686,0.23193930241207808,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-10,tertile,36,1,no_skip,1,1,complete,-0.0212966040595111,-0.03578675863773392,0.014490154578222822,-0.014490154578222822,0.5696491228070174,0.5696491228070171,1.1392982456140346,0.008224014227345634,0.27631578947368407,0.2763157894736847,-0.02433607774372163,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-11,tertile,36,1,no_skip,1,1,complete,0.020096046016965928,-0.02902815466692457,0.0491242006838905,-0.0491242006838905,0.4257409257409262,0.42574092574092515,0.8514818514818514,0.04444105050074032,0.217948717948718,0.21794871794871803,0.01769861011953003,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,tertile,36,1,no_skip,1,1,complete,-0.032767604542051694,0.03376793973534245,-0.06653554427739414,0.06653554427739414,0.37429237429237383,0.3742923742923745,0.7485847485847483,-0.07065276039461026,0.17948717948717935,0.17948717948717952,-0.034741963516410665,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,tertile,36,1,no_skip,1,1,complete,-0.03290850956809836,-0.021847903963868858,-0.011060605604229504,0.011060605604229504,0.2756849315068493,0.2756849315068493,0.5513698630136986,-0.014093139850804846,0.1506849315068493,0.1506849315068493,-0.0345660438146737,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,tertile,36,1,no_skip,1,1,complete,0.03849947087379814,-0.022826534184863967,0.061326005058662106,-0.061326005058662106,0.24657534246575377,0.2465753424657534,0.49315068493150716,0.05861367629153882,0.1095890410958904,0.1095890410958904,0.03729399142174334,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,tertile,36,1,no_skip,1,1,complete,-0.009410415861604342,0.010252383452454236,-0.01966279931405858,0.01966279931405858,0.28378378378378355,0.28378378378378344,0.567567567567567,-0.0227844209356802,0.13513513513513514,0.13513513513513503,-0.010896902348090827,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,tertile,36,1,no_skip,1,1,complete,-0.02856653014329705,-0.017178526438929496,-0.011388003704367555,0.011388003704367555,0.241981981981982,0.24198198198198187,0.4839639639639639,-0.014049805506169355,0.09333333333333334,0.09333333333333323,-0.029593196809963716,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,tertile,36,1,no_skip,1,1,complete,0.008588244658426258,0.03266106322931497,-0.024072818570888707,0.024072818570888707,0.3353153153153149,0.33531531531531544,0.6706306306306303,-0.027761287039357176,0.1866666666666668,0.18666666666666668,0.006534911325092925,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,tertile,36,1,no_skip,1,1,complete,0.011093623916539442,0.03403665624072248,-0.02294303232418304,0.02294303232418304,0.2208904109589043,0.22089041095890455,0.4417808219178089,-0.02537282684473099,0.0958904109589041,0.0958904109589043,0.010038829395991496,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,tertile,36,1,no_skip,1,1,complete,0.06425505320149193,0.0413698780020895,0.022885175199402426,-0.022885175199402426,0.2991484635320255,0.2991484635320249,0.5982969270640504,0.01959454210055015,0.16216216216216217,0.16216216216216206,0.06247126941770815,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,tertile,36,1,no_skip,1,1,complete,0.08626507722255965,0.09891676738765029,-0.012651690165090643,0.012651690165090643,0.30263157894736886,0.3026315789473679,0.6052631578947367,-0.015980637533511692,0.14473684210526316,0.14473684210526305,0.08467297195940175,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,tertile,36,1,no_skip,1,1,complete,0.016769532707068168,0.031997139469058744,-0.015227606761990576,0.015227606761990576,0.4352941176470584,0.43529411764705817,0.8705882352941166,-0.020015842056108214,0.20000000000000007,0.19999999999999996,0.01456953270706817,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,tertile,36,1,no_skip,1,1,complete,0.007881984615911537,0.0022399812306803783,0.005642003385231159,-0.005642003385231159,0.29545454545454547,0.2954545454545456,0.590909090909091,0.002392003385231158,0.11363636363636366,0.11363636363636347,0.0066319846159115375,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,tertile,36,1,no_skip,1,1,complete,-0.025366877253552713,-0.026008183077884342,0.000641305824331629,-0.000641305824331629,0.27631257631257616,0.27631257631257605,0.5526251526251522,-0.002398132515106708,0.13186813186813187,0.13186813186813195,-0.026817426704102167,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,tertile,36,1,no_skip,1,1,complete,0.00796268595424106,0.09299249045046991,-0.08502980449622885,0.08502980449622885,1.2319902319902334,1.2319902319902334,2.4639804639804668,-0.09858169704812142,0.12087912087912092,1.120879120879122,-0.0013669843754292787,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,tertile,36,6,no_skip,1,1,complete,-0.10353051809270693,0.008229444590460091,-0.11175996268316701,0.11175996268316701,0.9999999999999992,0.9999999999999982,1.9999999999999973,-0.122759962683167,0.9999999999999992,0.0,-0.10653051809270693,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,tertile,36,6,no_skip,2,2,complete,0.10282700991967508,0.08026157252098651,0.022565437398688576,-0.022565437398688576,0.2363636363636365,0.23636363636363647,0.472727272727273,0.019965437398688574,0.1363636363636364,0.1363636363636363,0.10132700991967508,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,tertile,36,6,no_skip,3,3,complete,-0.011172198545163903,0.02982178432060582,-0.040993982865769725,0.040993982865769725,0.12776724217402197,0.12776724217402197,0.25553448434804393,-0.04239942252968397,0.06414141414141412,0.06414141414141425,-0.01187775410071946,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,tertile,36,6,no_skip,4,4,complete,0.02351097979535877,0.011498468250205542,0.012012511545153228,-0.012012511545153228,0.11427817797347244,0.11427817797347262,0.22855635594694507,0.010755451587445031,0.05457749133122269,0.05457749133122257,0.02291062739071532,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-05,tertile,36,6,no_skip,5,5,complete,-0.0072989381852392315,0.019320512388576117,-0.026619450573815345,0.026619450573815345,0.1071919779059101,0.10719197790591015,0.21438395581182024,-0.027798562330780357,0.0508622472055308,0.05086224720553073,-0.00785842290450007,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-06,tertile,36,6,no_skip,6,6,complete,-0.0425511656545115,0.004489242194984754,-0.04704040784949626,0.04704040784949626,0.08670887001388718,0.08670887001388705,0.17341774002777421,-0.047994205419649015,0.041104165320583204,0.04110416532058334,-0.043003311473037924,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-07,tertile,36,6,no_skip,6,6,complete,0.0097804940479279,-0.021661025953265706,0.03144152000119361,-0.03144152000119361,0.10612379280070242,0.10612379280070232,0.21224758560140472,0.030274158280385884,0.056372549019607816,0.056372549019607754,0.009160396008712214,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-08,tertile,36,6,no_skip,6,6,complete,-0.04008144109506303,-0.04089050480495799,0.000809063709894968,-0.000809063709894968,0.11442786069651742,0.11442786069651749,0.2288557213930349,-0.0004496427577667243,0.054726368159203995,0.05472636815920395,-0.04068343114481428,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-09,tertile,36,6,no_skip,6,6,complete,0.23121554175878756,0.1364976138467035,0.09471792791208404,-0.09471792791208404,0.11868686868686874,0.11868686868686866,0.2373737373737374,0.09341237235652848,0.060606060606060455,0.060606060606060635,0.2305488750921209,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-10,tertile,36,6,no_skip,6,6,complete,-0.028695096823596684,-0.048858184511887705,0.020163087688291018,-0.020163087688291018,0.12798245614035095,0.12798245614035078,0.25596491228070173,0.01875528067074716,0.0679824561403509,0.06798245614035078,-0.029442903841140542,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-11,tertile,36,6,no_skip,6,6,complete,0.019651592831910692,-0.007199608231519824,0.026851201063430516,-0.026851201063430516,0.14407814407814407,0.1440781440781441,0.28815628815628813,0.02526634147857093,0.07264957264957263,0.07264957264957261,0.018852447532765396,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,tertile,36,6,no_skip,6,6,complete,-0.025260184475311975,0.030902558503943318,-0.056162742979255297,0.056162742979255297,0.1265220700152207,0.12652207001522045,0.2530441400304412,-0.05755448574942272,0.05707762557077625,0.05707762557077617,-0.025888038356590513,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,tertile,36,6,no_skip,6,6,complete,-0.029833897049583367,-0.02235763453234364,-0.007476262517239732,0.007476262517239732,0.11272831050228324,0.11272831050228325,0.22545662100456648,-0.008716273932764848,0.0502283105022831,0.05022831050228303,-0.03038640846510848,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,tertile,36,6,no_skip,6,6,complete,0.038734653145587224,-0.01816798019041971,0.05690263333600693,-0.05690263333600693,0.1232876712328768,0.12328767123287686,0.24657534246575366,0.055546468952445284,0.06164383561643835,0.061643835616438464,0.03805657095380641,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,tertile,36,6,no_skip,6,6,complete,-0.010100694692338914,0.020227577646853477,-0.030328272339192396,0.030328272339192396,0.1306306306306306,0.13063063063063063,0.26126126126126126,-0.03176520927612933,0.06306306306306303,0.06306306306306304,-0.010794388386032607,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,tertile,36,6,no_skip,6,6,complete,-0.03271456940623516,-0.014012429360368317,-0.018702140045866844,0.018702140045866844,0.09052631578947387,0.09052631578947373,0.1810526315789476,-0.019697929519551054,0.04385964912280706,0.043859649122807015,-0.03319702554658604,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,tertile,36,6,no_skip,6,6,complete,0.005889173230874592,0.03567062880686265,-0.02978145557598806,0.02978145557598806,0.10536685536685549,0.10536685536685528,0.21073371073371078,-0.03094049098502347,0.05341880341880356,0.0534188034188034,0.005301566393267754,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,tertile,36,6,no_skip,6,6,complete,0.013779506254499951,0.035872481292789714,-0.02209297503828976,0.02209297503828976,0.08507737189244034,0.08507737189244034,0.17015474378488069,-0.023028826129106603,0.0410958904109589,0.0410958904109589,0.013327451459979404,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,tertile,36,6,no_skip,6,6,complete,0.06781505286976239,0.03436659020003455,0.03344846266972785,-0.03344846266972785,0.08398124151548798,0.08398124151548803,0.167962483030976,0.032524669013057485,0.03603603603603602,0.03603603603603612,0.06741865647336599,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,tertile,36,6,no_skip,6,6,complete,0.08472638313968872,0.0947986253820086,-0.01007224224231989,0.01007224224231989,0.0855263157894736,0.08552631578947356,0.17105263157894718,-0.0110130317160041,0.039473684210526314,0.039473684210526314,0.08429217261337293,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,tertile,36,6,no_skip,6,6,complete,0.018035086093407114,0.018321468495398407,-0.0002863824019912903,0.0002863824019912903,0.12156862745098036,0.12156862745098025,0.24313725490196061,-0.0016236373039520734,0.047058823529411764,0.04705882352941166,0.017517439034583585,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,tertile,36,6,no_skip,6,6,complete,0.002627201437429489,0.016860460028326574,-0.014233258590897082,0.014233258590897082,0.13446969696969716,0.1344696969696969,0.26893939393939403,-0.015712425257563747,0.053030303030303,0.05303030303030312,0.0020438681040961548,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
