fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,140,农药,BK1436,2746.56,6.18,0.23,212596033000,2.13,18,12,利民股份,3.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,141,文化用品,BK1542,2652.88,5.2,0.2,37635603000,1.91,2,3,齐心集团,3.34
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,142,摩托车及其他,BK1263,3393.1,6.83,0.2,219876379000,1.32,8,10,涛涛车业,11.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,143,宠物食品,BK1507,1471.32,2.92,0.2,29851534000,1.98,2,2,佩蒂股份,2.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,144,白色家电,BK1239,3286.91,6.18,0.19,1094551696000,1.23,6,5,长虹美菱,4.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,145,磨具磨料,BK1397,10569.64,18.81,0.18,181942674000,10.21,6,8,黄河旋风,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,146,旅游及景区,BK1272,2806.62,4.35,0.16,124035890000,1.57,11,12,西藏旅游,6.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,147,广告媒体,BK1292,2076.96,3.02,0.15,79937442000,1.66,1,2,分众传媒,3.27
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,148,水泥,BK0424,25473.72,39.01,0.15,269829392000,1.01,10,10,三和管桩,7.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,149,板材,BK1367,779.63,1.06,0.14,451405184000,0.82,9,5,南钢股份,2.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,150,种子,BK1518,3342.44,4.11,0.12,46734353000,1.89,5,5,康农种业,1.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,151,软饮料,BK1586,1777.81,2.11,0.12,182367645000,1.1,5,3,维维股份,1.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,152,水产饲料,BK1509,5955.7,6.7,0.11,91088800000,2.17,2,2,海大集团,3.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,153,证券Ⅲ,BK1366,143882.34,161.73,0.11,3790608272000,1.42,30,16,光大证券,3.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,154,证券Ⅱ,BK0473,143882.34,161.73,0.11,3790608272000,1.42,30,16,光大证券,3.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,155,造纸,BK1267,2489.67,2.75,0.11,160163321000,2.33,9,16,宜宾纸业,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,156,制冷空调设备,BK1400,4620.69,2.54,0.06,215515750000,3.75,10,10,申菱环境,6.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,157,普钢,BK1226,717.12,0.44,0.06,494050672000,0.83,11,8,南钢股份,2.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,158,非银金融,BK1203,2440.28,1.2,0.05,7112040704000,1.16,48,29,渤海租赁,4.54
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,159,钢铁管材,BK1368,586.77,0.16,0.03,25576027000,1.46,1,1,新兴铸管,2.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,160,商用载客车,BK1531,3179.33,0.85,0.03,84520084000,1.69,1,3,宇通客车,1.52
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,161,其他石化,BK1570,2766.55,0.2,0.01,116755838000,2.42,6,8,桐昆股份,3.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,162,锂,BK1621,18993.68,-4.14,-0.02,396714784000,6.2,3,5,永杉锂业,4.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,163,个护用品,BK1251,591.42,-0.2,-0.03,69577495000,1.34,6,7,洁雅股份,10.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,164,渔业,BK1260,866.1,-0.25,-0.03,15524671000,1.64,3,3,獐子岛,1.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,165,品牌化妆品,BK1498,1440.46,-0.55,-0.04,92225846000,2.27,3,5,丸美生物,6.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,166,氯碱,BK1418,2132.64,-1.21,-0.06,151280288000,2.33,10,5,航锦科技,5.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,167,金融控股,BK1359,1935.69,-1.18,-0.06,239834343000,0.67,5,4,国投资本,1.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,168,熟食,BK1584,2082.18,-1.46,-0.07,22110379000,1.03,1,2,煌上煌,1.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,169,啤酒,BK1577,2249.72,-2.04,-0.09,149307458000,0.91,3,4,青岛啤酒,1.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,170,轮胎轮毂,BK1527,2809.84,-2.67,-0.09,241189417000,2.0,10,11,赛轮轮胎,5.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,171,水泥制造,BK1464,2017.02,-1.95,-0.1,240529611000,0.78,6,5,宁夏建材,6.06
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,172,影视动漫制作,BK1299,3213.7,-4.33,-0.13,127510152000,2.9,5,8,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,173,涂料,BK1469,935.93,-1.18,-0.13,24197035000,1.53,1,1,三棵树,0.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,174,烘焙食品,BK1582,693.13,-1.02,-0.15,38369818000,1.25,3,5,西麦食品,3.57
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,175,基建市政工程,BK1472,1967.79,-2.91,-0.15,718050544000,0.7,12,15,交建股份,10.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,176,生活用纸,BK1495,1120.71,-1.92,-0.17,51873946000,1.4,3,6,洁雅股份,10.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,177,核力发电,BK1376,600.23,-1.07,-0.18,481428560000,0.32,0,1,中国广核,0.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,178,瓷砖地板,BK1538,1462.88,-2.57,-0.18,76526018000,2.77,6,6,爱丽家居,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,179,教育运营及其他,BK1556,734.13,-1.47,-0.2,8709742000,2.8,1,1,ST豆神,0.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,180,体外诊断,BK1603,3238.85,-7.37,-0.23,236938091000,1.79,18,22,博拓生物,12.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,181,风力发电,BK1374,1974.04,-4.56,-0.23,842812560000,1.54,4,10,宝塔实业,2.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,182,化妆品,BK1252,2010.26,-4.66,-0.23,118762855000,1.96,4,11,丸美生物,6.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,183,美容护理,BK1035,880.1,-2.05,-0.23,254201979000,1.58,11,21,洁雅股份,10.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,184,其他种植业,BK1516,792.62,-1.85,-0.23,36179811000,2.23,3,2,海南橡胶,1.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,185,综合乘用车,BK1520,2426.94,-5.86,-0.24,384383184000,0.93,3,3,长城汽车,2.6
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,186,汽车经销商,BK1523,1292.12,-3.24,-0.25,17983014000,0.75,1,4,国机汽车,2.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,187,冰洗,BK1449,1949.28,-4.9,-0.25,230502962000,1.56,3,5,长虹美菱,4.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,188,医疗耗材,BK1604,4286.94,-10.71,-0.25,426083840000,2.33,26,28,英科医疗,9.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,189,多业态零售,BK1553,1384.97,-3.54,-0.25,65499954000,1.78,8,8,百联股份,2.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,190,医疗器械,BK1041,905.59,-2.39,-0.26,1226982576000,2.19,62,74,博拓生物,12.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,191,大宗用纸,BK1544,1899.88,-5.05,-0.27,87051024000,2.02,4,8,太阳纸业,3.8
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,192,其他电源设备Ⅲ,BK1322,9771.14,-26.52,-0.27,516968928000,3.18,7,18,中远通,7.96
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,193,大众出版,BK1289,1525.58,-4.51,-0.29,113225868000,1.11,7,10,中原传媒,5.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,194,多元金融,BK0738,562.65,-1.66,-0.29,504617408000,0.93,13,13,渤海租赁,4.54
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,195,其他电源设备Ⅱ,BK1034,3246.52,-9.66,-0.3,755561600000,2.13,10,21,中远通,7.96
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,196,保健品,BK1579,3494.78,-10.75,-0.31,51635174000,2.91,5,4,ST西王,3.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,197,超市,BK1552,1556.54,-4.88,-0.31,64579104000,2.25,4,3,家家悦,2.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,198,涤纶,BK1413,1597.1,-4.97,-0.31,76998161000,1.98,3,6,*ST三房,4.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,199,医疗设备,BK1605,5782.08,-18.42,-0.32,563960640000,2.5,18,24,瑞迈特,6.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,200,环境治理,BK1235,2369.47,-7.94,-0.33,751452768000,2.15,53,52,中持股份,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,201,油品石化贸易,BK1571,3183.99,-10.48,-0.33,30973821000,3.06,2,3,恒通股份,1.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,202,化学原料,BK1019,1030.55,-3.63,-0.35,836923296000,2.21,34,29,振华股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,203,长材,BK1369,498.95,-1.8,-0.36,17069455000,0.61,1,2,三钢闽光,1.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,204,其他电子Ⅲ,BK1336,17381.24,-65.71,-0.38,550585536000,5.98,14,19,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,205,其他电子Ⅱ,BK1223,17381.24,-65.71,-0.38,550585536000,5.98,14,19,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,206,工程机械整机,BK1393,4315.2,-16.34,-0.38,555295920000,1.48,10,11,山推股份,6.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,207,种植业,BK1261,2168.93,-8.56,-0.39,127486081000,2.11,10,11,康农种业,1.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,208,金融信息服务,BK1360,4598.09,-18.31,-0.4,35653901000,2.48,1,2,仁东控股,1.74
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,209,其他通用设备,BK1398,6206.82,-24.63,-0.4,477453296000,5.74,15,41,宏盛股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,210,电能综合服务,BK1373,3120.63,-12.89,-0.41,213182852000,1.21,4,12,三峡水利,5.24
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,211,小家电,BK1244,2135.58,-8.87,-0.41,191666625000,1.03,9,13,爱仕达,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,212,钢铁,BK0479,7708.4,-33.96,-0.44,829368832000,0.96,20,21,南钢股份,2.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,213,综合Ⅱ,BK0539,11340.71,-50.5,-0.44,205813663000,1.79,5,12,南京新百,3.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,214,综合,BK1217,11340.71,-50.5,-0.44,205813663000,1.79,5,12,南京新百,3.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,215,综合Ⅲ,BK1627,11340.71,-50.5,-0.44,205813663000,1.79,5,12,南京新百,3.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,216,房产租赁经纪,BK1341,1249.66,-5.51,-0.44,17015183000,1.69,0,3,宁波富达,-0.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,217,化妆品制造及其他,BK1497,2330.07,-10.58,-0.45,26537009000,1.51,1,6,锦盛新材,3.06
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,218,铝,BK1613,2621.69,-12.39,-0.47,799938048000,2.57,14,16,华峰铝业,4.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,219,社会服务,BK1214,3956.23,-19.12,-0.48,484257440000,1.98,31,52,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,220,基础建设,BK1247,2088.1,-10.17,-0.48,771937408000,1.04,17,27,交建股份,10.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,221,固废治理,BK1389,2941.07,-14.45,-0.49,327018336000,2.58,19,15,大地海洋,6.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,222,其他家电Ⅲ,BK1456,1104.12,-5.57,-0.5,9719452000,1.47,2,1,荣泰健康,0.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,223,其他家电Ⅱ,BK1243,1104.12,-5.57,-0.5,9719452000,1.47,2,1,荣泰健康,0.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,224,燃气Ⅲ,BK1381,1803.88,-9.49,-0.52,270421008000,1.32,12,19,德龙汇能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,225,燃气Ⅱ,BK1028,1803.88,-9.49,-0.52,270421008000,1.32,12,19,德龙汇能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,226,半导体设备,BK1326,62554.14,-332.28,-0.53,2481035040000,4.69,11,10,京仪装备,4.81
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,227,半导体,BK1036,3471.73,-18.79,-0.54,13824687616000,6.01,68,109,盛景微,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,228,一般零售,BK0482,15478.76,-85.66,-0.55,413797472000,1.38,25,31,全新好,6.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,229,金属包装,BK1532,2959.71,-16.71,-0.56,55495215000,2.31,4,3,昇兴股份,3.74
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,230,硅料硅片,BK1319,2109.25,-11.97,-0.56,97472398000,4.73,2,3,双良节能,2.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,231,铁路运输,BK1485,1394.02,-7.96,-0.57,374923168000,0.45,6,1,大秦铁路,1.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,232,纺织制造,BK1224,2548.77,-15.26,-0.6,186997794000,2.26,12,21,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,233,商业物业经营,BK1554,1629.5,-9.79,-0.6,168952271000,0.89,6,8,全新好,6.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,234,其他农产品加工,BK1505,2225.86,-13.67,-0.61,65883307000,1.46,5,6,中粮糖业,2.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,235,影视院线,BK1222,3163.41,-19.65,-0.62,164608014000,3.16,6,11,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,236,旅游零售Ⅲ,BK1549,5881.09,-37.32,-0.63,118703854000,1.26,0,2,中国中免,-0.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,237,数字芯片设计,BK1331,32035.02,-202.01,-0.63,5447608832000,4.83,17,34,江波龙,10.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,238,油田服务,BK1573,1480.5,-9.33,-0.63,146732697000,0.74,3,5,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,239,旅游零售Ⅱ,BK1269,5881.09,-37.32,-0.63,118703854000,1.26,0,2,中国中免,-0.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,240,房地产服务,BK1045,1019.88,-6.52,-0.64,54169208000,1.96,3,10,中交发展,4.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,241,学历教育,BK1558,1710.02,-11.01,-0.64,8815299000,1.52,0,2,凯文教育,-0.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,242,非运动服装,BK1352,2066.04,-14.23,-0.68,224630719000,1.8,14,23,ST际华,7.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,243,会展服务,BK1565,1064.94,-7.32,-0.68,14585993000,1.58,0,3,兰生股份,-0.11
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,244,冶钢辅料,BK1372,6098.44,-42.0,-0.68,86627776000,2.1,2,2,鄂尔多斯,1.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,245,海洋捕捞,BK1513,984.54,-6.89,-0.69,5143627000,1.25,1,2,开创国际,0.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,246,农产品加工,BK1256,2071.22,-14.35,-0.69,262816429000,1.54,13,12,中粮糖业,2.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,247,粘胶,BK1416,1398.21,-9.89,-0.7,21575775000,4.23,1,2,ST海龙,3.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,248,汽车服务,BK1016,879.0,-6.16,-0.7,40267661000,1.23,2,7,国机汽车,2.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,249,辅料,BK1348,2741.1,-19.58,-0.71,22278262000,2.59,1,3,伟星股份,1.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,250,其他医疗服务,BK1599,3987.62,-28.53,-0.71,19801620000,2.1,2,3,南华生物,2.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,251,油服工程,BK1275,1673.17,-12.91,-0.77,209284795000,0.87,5,9,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,252,跨境电商,BK1547,2529.93,-19.89,-0.78,48025546000,3.45,2,5,赛维时代,4.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,253,百货,BK1551,1765.41,-14.58,-0.82,114766134000,1.29,7,12,王府井,1.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,254,成品家居,BK1537,2415.95,-20.51,-0.84,102867099000,1.76,7,10,梦百合,2.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,255,厨卫电器,BK1240,5412.78,-46.1,-0.84,47648100000,2.09,6,3,万和电气,2.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,256,商贸零售,BK1213,2074.95,-17.85,-0.85,831853600000,1.42,35,61,全新好,6.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,257,家居用品,BK0440,46628.49,-406.99,-0.87,462936784000,1.9,33,43,爱丽家居,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,258,特钢Ⅲ,BK1370,2016.57,-17.67,-0.87,179386763000,0.86,4,9,中信特钢,2.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,259,特钢Ⅱ,BK1227,2016.57,-17.67,-0.87,179386763000,0.86,4,9,中信特钢,2.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,260,医美耗材,BK1500,1366.61,-12.01,-0.87,59909277000,1.15,1,2,锦波生物,0.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,261,钢结构,BK1474,2591.73,-22.99,-0.88,57505303000,1.48,3,7,鸿路钢构,2.24
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,262,公交,BK1484,1379.54,-12.24,-0.88,26072989000,1.14,1,7,申通地铁,1.74
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,263,医疗美容,BK1253,1034.76,-9.15,-0.88,65861628000,0.83,1,3,锦波生物,0.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,264,环保,BK0728,548.24,-4.92,-0.89,919384512000,2.26,54,77,中持股份,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,265,其他家居用品,BK1540,6311.57,-56.5,-0.89,174150144000,1.85,12,12,太力科技,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,266,医美服务,BK1499,627.34,-5.65,-0.89,5952350000,0.58,0,1,*ST美谷,-0.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,267,物业管理,BK1343,1679.87,-15.29,-0.9,30724574000,2.18,2,6,*ST皇庭,4.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,268,乘用车,BK1262,3512.3,-32.19,-0.91,1317167232000,1.04,3,6,长城汽车,2.6
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,269,公用事业,BK0427,9147.37,-85.28,-0.92,4263716976000,1.36,38,97,德龙汇能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,270,纺织服饰,BK0436,13470.92,-126.89,-0.93,621542128000,2.06,37,72,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,271,农用机械,BK1404,1600.76,-15.1,-0.93,45433893000,2.27,2,8,一拖股份,1.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,272,轻工制造,BK1212,3209.21,-30.36,-0.94,997387600000,2.31,61,110,宜宾纸业,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,273,其他养殖,BK1510,773.92,-7.46,-0.95,8225975000,1.16,1,2,华英农业,1.11
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,274,油气及炼化工程,BK1572,1555.53,-14.93,-0.95,62552098000,1.15,2,4,海油工程,0.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,275,期货,BK1361,495.98,-4.9,-0.98,49659538000,0.86,1,3,永安期货,0.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,276,仓储物流,BK1486,4153.38,-41.37,-0.99,35385668000,1.47,1,4,中储股份,1.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,,,board_list,stock_board_industry_name_em,277,园林工程,BK1473,3418.69,-34.21,-0.99,53886869000,4.15,5,12,农尚环境,7.72
