instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,score_final,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SH600039,2023-03-17,validation,8.09,8.19,8.02,8.04,17459256.0,237879230.0,13.624821,198535973.2,sw_801720,建筑装饰,q1,low_beta,risk_off,True,6601,50,50,True,50,0.22366812134161593,0.22366812134161593,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600039_2023-03-17,selected
SZ002179,2023-03-17,validation,39.13,39.49,38.67,38.76,9931952.0,528119700.0,53.17381,519359016.0,sw_801740,国防军工,q3,low_beta,risk_off,True,75518,50,50,True,50,0.2174486168473959,0.2174486168473959,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002179_2023-03-17,selected
SH600009,2023-03-17,validation,55.01,55.6,54.05,54.32,10447157.0,584195300.0,55.91907,521901886.4,sw_801170,交通运输,q3,mid_beta,risk_off,True,704,50,50,True,50,0.21235361313447357,0.21235361313447357,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600009_2023-03-17,selected
SH600522,2023-03-17,validation,14.81,14.89,14.59,14.64,68568240.0,1051408260.0,15.33375,1298124729.6,sw_801770,通信,q5,low_beta,risk_off,True,16702,50,50,True,50,0.21183250792324543,0.21183250792324543,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600522_2023-03-17,selected
SH601009,2023-03-17,validation,7.67,7.71,7.57,7.58,23858896.0,221556900.0,9.286134,216170136.0,sw_801780,银行,q1,low_beta,risk_off,True,29037,50,50,True,50,0.209881611187011,0.209881611187011,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601009_2023-03-17,selected
SH600036,2023-03-17,validation,29.24,29.54,28.41,28.69,83271576.0,2893458400.0,34.747253,2086010092.8,sw_801780,银行,q5,high_beta,risk_off,True,6411,50,50,True,50,0.20210771389305593,0.20210771389305593,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600036_2023-03-17,selected
SH600026,2023-03-17,validation,12.74,13.03,12.68,12.95,52404196.0,724293440.0,13.821287,858393622.4,sw_801170,交通运输,q4,low_beta,risk_off,True,4125,50,50,True,50,0.2003258615732193,0.2003258615732193,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600026_2023-03-17,selected
SZ000301,2023-03-17,validation,13.5,13.59,13.13,13.24,23989436.0,325853800.0,13.5832205,401986960.0,sw_801960,石油石化,q2,mid_beta,risk_off,True,62982,50,50,True,50,0.19671111131086946,0.19671111131086946,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000301_2023-03-17,selected
SH601699,2023-03-17,validation,15.04,15.34,14.85,14.94,18637700.0,371743550.0,19.945786,536820064.0,sw_801950,煤炭,q3,low_beta,risk_off,True,44447,50,50,True,50,0.1942905391100794,0.1942905391100794,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601699_2023-03-17,selected
SH603806,2023-03-17,validation,29.25,29.52,28.5,28.99,7442700.0,428908000.0,57.62801,525112155.2,sw_801730,电力设备,q3,low_beta,risk_off,True,58548,50,50,True,50,0.19376419186592103,0.19376419186592103,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH603806_2023-03-17,selected
SZ002475,2023-03-17,validation,27.44,27.74,26.94,27.03,44719430.0,1246831900.0,27.88121,1403438828.8,sw_801080,电子,q5,high_beta,risk_off,True,80972,50,50,True,50,0.19056943204253912,0.19056943204253912,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002475_2023-03-17,selected
SH603259,2023-03-17,validation,72.22,72.33,69.4,69.66,35185932.0,2642052600.0,75.088326,1553322700.8,sw_801150,医药生物,q5,high_beta,risk_off,True,55832,50,50,True,50,0.18974788673222065,0.18974788673222065,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH603259_2023-03-17,selected
SH601100,2023-03-17,validation,61.4,62.29,60.43,60.85,4882092.0,310623400.0,63.625057,335771917.6,sw_801890,机械设备,q2,mid_beta,risk_off,True,31238,50,50,True,50,0.1871324611827731,0.1871324611827731,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601100_2023-03-17,selected
SZ002466,2023-03-17,validation,68.86,69.97,68.47,68.84,21768048.0,1634146000.0,75.07086,1771225769.6,sw_801050,有色金属,q5,mid_beta,risk_off,True,80571,50,50,True,50,0.18371664151549338,0.18371664151549338,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002466_2023-03-17,selected
SH601633,2023-03-17,validation,25.8,25.98,25.24,25.35,26129528.0,698708740.0,26.740198,878796416.0,sw_801880,汽车,q4,mid_beta,risk_off,True,42180,50,50,True,50,0.17863716532476245,0.17863716532476245,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601633_2023-03-17,selected
SZ002180,2023-03-17,validation,47.23,48.04,46.93,47.08,5181700.0,246424860.0,47.55676,342007878.4,sw_801080,电子,q2,low_beta,risk_off,True,75727,50,50,True,50,0.1744869452249259,0.1744869452249259,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002180_2023-03-17,selected
SZ002460,2023-03-17,validation,62.57,64.02,62.32,62.69,21793704.0,1445812500.0,66.340836,1219381952.0,sw_801050,有色金属,q4,mid_beta,risk_off,True,80174,50,50,True,50,0.16956196169368923,0.16956196169368923,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002460_2023-03-17,selected
SH601669,2023-03-17,validation,7.23,7.37,7.09,7.23,214638290.0,1673560600.0,7.7971206,1400972737.6,sw_801720,建筑装饰,q5,low_beta,risk_off,True,43336,50,50,True,50,0.163046286534518,0.163046286534518,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601669_2023-03-17,selected
SH600760,2023-03-17,validation,37.35,37.6,36.92,37.3,6405419.0,343829000.0,53.67783,634270627.2,sw_801740,国防军工,q3,low_beta,risk_off,True,21855,50,50,True,50,0.16245764289982617,0.16245764289982617,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600760_2023-03-17,selected
SH601689,2023-03-17,validation,36.57,36.66,35.61,35.85,5929565.0,318231600.0,53.66863,561864982.4,sw_801880,汽车,q3,mid_beta,risk_off,True,43981,50,50,True,50,0.15995206226594746,0.15995206226594746,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601689_2023-03-17,selected
SZ002812,2023-03-17,validation,102.3,102.49,99.82,99.94,8490698.0,896204860.0,105.55138,1106954592.0,sw_801730,电力设备,q4,mid_beta,risk_off,True,84402,50,50,True,50,0.15800853982567786,0.15800853982567786,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002812_2023-03-17,selected
SH600660,2023-03-17,validation,30.96,30.99,30.36,30.58,19927156.0,678109000.0,34.029392,358743701.6,sw_801880,汽车,q2,mid_beta,risk_off,True,19373,50,50,True,50,0.15636855870485306,0.15636855870485306,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600660_2023-03-17,selected
SZ002493,2023-03-17,validation,11.39,11.42,11.08,11.13,33847244.0,391925920.0,11.579256,359632376.0,sw_801960,石油石化,q2,mid_beta,risk_off,True,81373,50,50,True,50,0.15447297608479857,0.15447297608479857,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002493_2023-03-17,selected
SH601872,2023-03-17,validation,6.54,6.64,6.51,6.55,60173250.0,439614430.0,7.305812,505993328.0,sw_801170,交通运输,q3,low_beta,risk_off,True,48720,50,50,True,50,0.1535998058319092,0.1535998058319092,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601872_2023-03-17,selected
SZ002142,2023-03-17,validation,25.53,25.63,24.74,24.86,44148024.0,1215290800.0,27.527636,987165318.4,sw_801780,银行,q4,high_beta,risk_off,True,75201,50,50,True,50,0.15257525354623794,0.15257525354623794,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002142_2023-03-17,selected
SZ000661,2023-03-17,validation,176.97,177.85,158.29,158.3,21828200.0,3709241000.0,169.92886,827283715.2,sw_801150,医药生物,q4,high_beta,risk_off,True,66742,50,50,True,50,0.14634022310376169,0.14634022310376169,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000661_2023-03-17,selected
SZ002709,2023-03-17,validation,37.97,38.34,37.31,37.53,20469688.0,804402750.0,39.297264,831091964.8,sw_801730,电力设备,q4,mid_beta,risk_off,True,83318,50,50,True,50,0.14358117394149303,0.14358117394149303,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002709_2023-03-17,selected
SZ002736,2023-03-17,validation,8.48,8.58,8.46,8.48,10553074.0,99110190.0,9.391595,107038926.6,sw_801790,非银金融,q1,low_beta,risk_off,True,84047,50,50,True,50,0.14309267347678542,0.14309267347678542,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002736_2023-03-17,selected
SH600276,2023-03-17,validation,41.05,41.29,40.21,40.33,38771556.0,1594954500.0,41.137234,1170185833.6,sw_801150,医药生物,q4,low_beta,risk_off,True,11954,50,50,True,50,0.13652401736937464,0.13652401736937464,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600276_2023-03-17,selected
SZ000858,2023-03-17,validation,170.58,170.93,165.43,165.87,15607045.0,2970579200.0,190.33578,2708312556.8,sw_801120,食品饮料,q5,high_beta,risk_off,True,69332,50,50,True,50,0.13650072678923608,0.13650072678923608,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000858_2023-03-17,selected
SH600875,2023-03-17,validation,18.65,18.69,17.58,17.67,48423372.0,925960900.0,19.122189,555342010.4,sw_801730,电力设备,q3,low_beta,risk_off,True,23871,50,50,True,50,0.1353244060277939,0.1353244060277939,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600875_2023-03-17,selected
SH601012,2023-03-17,validation,39.42,39.65,38.19,38.33,95380264.0,3792663000.0,39.763603,2883866022.4,sw_801730,电力设备,q5,mid_beta,risk_off,True,29430,50,50,True,50,0.13386472664773463,0.13386472664773463,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601012_2023-03-17,selected
SH600926,2023-03-17,validation,9.98,10.0,9.81,9.91,28494616.0,324298100.0,11.381031,280304049.6,sw_801780,银行,q1,low_beta,risk_off,True,26589,50,50,True,50,0.13272915964014828,0.13272915964014828,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600926_2023-03-17,selected
SZ002241,2023-03-17,validation,19.53,19.63,19.09,19.13,90751710.0,1805022700.0,19.889683,1858204038.4,sw_801080,电子,q5,high_beta,risk_off,True,76870,50,50,True,50,0.13215545993298292,0.13215545993298292,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002241_2023-03-17,selected
SH600905,2023-03-17,validation,5.26,5.29,5.24,5.24,85854590.0,473297820.0,5.512784,508287566.4,sw_801160,公用事业,q3,low_beta,risk_off,True,25751,50,50,True,50,0.1227448809146881,0.1227448809146881,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600905_2023-03-17,selected
SH601211,2023-03-17,validation,12.88,13.05,12.87,12.95,31261284.0,445961660.0,14.265622,305728020.0,sw_801790,非银金融,q2,low_beta,risk_off,True,34495,50,50,True,50,0.12031538201496005,0.12031538201496005,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601211_2023-03-17,selected
SH600745,2023-03-17,validation,49.86,50.74,49.53,49.75,18533300.0,930891140.0,50.22803,760106780.8,sw_801080,电子,q4,high_beta,risk_off,True,21528,50,50,True,50,0.11755186773836612,0.11755186773836612,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600745_2023-03-17,selected
SZ000001,2023-03-17,validation,11.0,11.04,10.71,10.8,155681400.0,2000832400.0,12.852096,1460529648.0,sw_801780,银行,q5,high_beta,risk_off,True,60438,50,50,True,50,0.1109115962870419,0.1109115962870419,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000001_2023-03-17,selected
SZ002594,2023-03-17,validation,76.71,78.07,76.31,77.08,13500262.0,3213068000.0,238.00043,3269363219.2,sw_801880,汽车,q5,mid_beta,risk_off,True,82089,50,50,True,50,0.1086051419377327,0.1086051419377327,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002594_2023-03-17,selected
SH600309,2023-03-17,validation,92.72,94.04,91.53,91.91,10054944.0,990066800.0,98.465675,1151963603.2,sw_801030,基础化工,q4,low_beta,risk_off,True,12424,50,50,True,50,0.10833304293453694,0.10833304293453694,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600309_2023-03-17,selected
SZ000963,2023-03-17,validation,43.25,43.32,41.17,41.45,13199659.0,587125000.0,44.480316,392366935.2,sw_801150,医药生物,q2,mid_beta,risk_off,True,70888,50,50,True,50,0.10810887946747244,0.10810887946747244,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000963_2023-03-17,selected
SH601615,2023-03-17,validation,21.72,21.8,21.2,21.21,27068300.0,603007200.0,22.277248,539721694.4,sw_801730,电力设备,q3,mid_beta,risk_off,True,41050,50,50,True,50,0.10784784078598023,0.10784784078598023,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601615_2023-03-17,selected
SZ002459,2023-03-17,validation,36.91,37.95,35.51,36.8,33678100.0,1762259500.0,52.32657,1090837606.4,sw_801730,电力设备,q4,mid_beta,risk_off,True,79923,50,50,True,50,0.10758253306150437,0.10758253306150437,229,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002459_2023-03-17,selected
SH601601,2023-03-24,validation,24.24,24.39,23.5,23.69,28227184.0,744489150.0,26.3749,628899969.6,sw_801790,非银金融,q3,high_beta,risk_off,True,40430,50,50,True,50,0.24319585308432579,0.24319585308432579,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601601_2023-03-24,selected
SZ002180,2023-03-24,validation,46.98,46.98,45.26,46.28,7942900.0,366075400.0,46.08838,378918432.0,sw_801750,计算机,q2,low_beta,risk_off,True,75728,50,50,True,50,0.23959010630846023,0.23959010630846023,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002180_2023-03-24,selected
SZ002371,2023-03-24,validation,196.51,196.51,189.11,190.63,12288996.0,3199845400.0,260.38297,2716904889.6,sw_801080,电子,q5,low_beta,risk_off,True,78773,50,50,True,50,0.23579378083348274,0.23579378083348274,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002371_2023-03-24,selected
SH600036,2023-03-24,validation,29.21,29.21,28.58,28.75,67871840.0,2342135000.0,34.5082,1977624326.4,sw_801780,银行,q5,high_beta,risk_off,True,6412,50,50,True,50,0.224225857462734,0.224225857462734,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600036_2023-03-24,selected
SH601628,2023-03-24,validation,32.76,32.76,32.05,32.14,10727428.0,363706660.0,33.904366,386131258.4,sw_801790,非银金融,q2,mid_beta,risk_off,True,41771,50,50,True,50,0.2114668113552034,0.2114668113552034,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601628_2023-03-24,selected
SH600026,2023-03-24,validation,13.0,13.0,12.59,12.7,48534200.0,662648900.0,13.653236,843298603.2,sw_801170,交通运输,q4,low_beta,risk_off,True,4126,50,50,True,50,0.19583015000447632,0.19583015000447632,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600026_2023-03-24,selected
SH601336,2023-03-24,validation,27.24,27.3,26.64,26.78,6096807.0,181772350.0,29.814352,200102817.6,sw_801790,非银金融,q1,high_beta,risk_off,True,38105,50,50,True,50,0.1900734680518508,0.1900734680518508,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601336_2023-03-24,selected
SH600009,2023-03-24,validation,54.15,54.55,53.5,53.61,9622065.0,530166140.0,55.099,505124753.6,sw_801170,交通运输,q3,mid_beta,risk_off,True,705,50,50,True,50,0.18038952453061938,0.18038952453061938,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600009_2023-03-24,selected
SH600132,2023-03-24,validation,106.89,109.19,105.01,107.29,3672100.0,426750100.0,116.21419,346503873.6,sw_801120,食品饮料,q2,high_beta,risk_off,True,9627,50,50,True,50,0.17984360644593836,0.17984360644593836,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600132_2023-03-24,selected
SH600941,2023-03-24,validation,81.57,81.65,77.34,79.78,44503932.0,4004497200.0,89.98075,2487634265.6,sw_801770,通信,q5,low_beta,risk_off,True,26934,50,50,True,50,0.17757301269099116,0.17757301269099116,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600941_2023-03-24,selected
SZ002466,2023-03-24,validation,70.76,71.16,69.95,70.19,16721400.0,1279013900.0,76.48964,1641519484.8,sw_801050,有色金属,q5,mid_beta,risk_off,True,80572,50,50,True,50,0.17021021872758865,0.17021021872758865,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002466_2023-03-24,selected
SZ000858,2023-03-24,validation,170.71,172.43,168.51,169.85,10253022.0,1984031000.0,193.50694,2516048409.6,sw_801120,食品饮料,q5,high_beta,risk_off,True,69333,50,50,True,50,0.16424840917810798,0.16424840917810798,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000858_2023-03-24,selected
SH601838,2023-03-24,validation,11.56,11.56,11.32,11.4,14262500.0,191720960.0,13.442311,255009309.6,sw_801780,银行,q1,mid_beta,risk_off,True,47739,50,50,True,50,0.16377232262864708,0.16377232262864708,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601838_2023-03-24,selected
SH605117,2023-03-24,validation,64.8,67.85,63.51,66.73,3144162.0,799138100.0,254.1657,794512262.4,sw_801110,家用电器,q4,low_beta,risk_off,True,59831,50,50,True,50,0.1568445174768567,0.1568445174768567,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH605117_2023-03-24,selected
SZ002142,2023-03-24,validation,25.45,25.52,25.16,25.28,16910656.0,469097440.0,27.739754,944146388.8,sw_801780,银行,q4,high_beta,risk_off,True,75202,50,50,True,50,0.15521222133189438,0.15521222133189438,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002142_2023-03-24,selected
SH603806,2023-03-24,validation,29.22,29.64,28.73,29.25,5731500.0,333961470.0,58.267727,497571737.6,sw_801730,电力设备,q3,low_beta,risk_off,True,58549,50,50,True,50,0.1551863970607519,0.1551863970607519,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH603806_2023-03-24,selected
SH600111,2023-03-24,validation,26.1,26.12,25.79,25.81,23770094.0,622375040.0,26.183113,982110588.8,sw_801050,有色金属,q4,high_beta,risk_off,True,8927,50,50,True,50,0.15137843355536462,0.15137843355536462,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600111_2023-03-24,selected
SZ000999,2023-03-24,validation,28.88,29.16,27.22,27.4,14189100.0,734939600.0,51.796066,520522080.8,sw_801150,医药生物,q3,low_beta,risk_off,True,71387,50,50,True,50,0.14990252770483495,0.14990252770483495,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000999_2023-03-24,selected
SH601808,2023-03-24,validation,15.05,15.07,14.26,14.32,22357668.0,337432260.0,15.092462,164792938.0,sw_801960,石油石化,q1,low_beta,risk_off,True,46639,50,50,True,50,0.1489943603426218,0.1489943603426218,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601808_2023-03-24,selected
SZ000708,2023-03-24,validation,15.71,16.02,15.71,15.75,5244345.0,95144380.0,18.142282,119414099.2,sw_801040,钢铁,q1,mid_beta,risk_off,True,66985,50,50,True,50,0.1462789604626596,0.1462789604626596,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000708_2023-03-24,selected
SZ002460,2023-03-24,validation,64.54,65.36,64.09,64.27,16367805.0,1111065700.0,67.88117,1189402144.0,sw_801050,有色金属,q4,mid_beta,risk_off,True,80175,50,50,True,50,0.14572213161736727,0.14572213161736727,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002460_2023-03-24,selected
SH601021,2023-03-24,validation,54.55,55.23,53.89,54.51,5035005.0,284791800.0,56.56237,229124520.0,sw_801170,交通运输,q1,mid_beta,risk_off,True,29928,50,50,True,50,0.14271140264347196,0.14271140264347196,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601021_2023-03-24,selected
SH603799,2023-03-24,validation,53.17,53.45,52.53,52.89,11426025.0,641098240.0,56.108597,879889478.4,sw_801050,有色金属,q4,high_beta,risk_off,True,58307,50,50,True,50,0.14141625788062812,0.14141625788062812,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH603799_2023-03-24,selected
SZ002304,2023-03-24,validation,142.23,143.83,141.19,141.38,2828588.0,465467400.0,164.55821,748677433.6,sw_801120,食品饮料,q4,high_beta,risk_off,True,77638,50,50,True,50,0.13540861943736673,0.13540861943736673,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002304_2023-03-24,selected
SZ002179,2023-03-24,validation,40.07,40.07,38.92,39.5,8597583.0,461653980.0,53.695786,511877321.6,sw_801740,国防军工,q3,low_beta,risk_off,True,75519,50,50,True,50,0.13540316447615625,0.13540316447615625,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002179_2023-03-24,selected
SH600309,2023-03-24,validation,91.11,91.53,88.95,90.2,12610369.0,1207404900.0,95.746994,1037173328.0,sw_801030,基础化工,q4,low_beta,risk_off,True,12425,50,50,True,50,0.13526313668116927,0.13526313668116927,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600309_2023-03-24,selected
SH601009,2023-03-24,validation,7.53,7.54,7.48,7.49,14130599.0,128975440.0,9.127387,213448358.8,sw_801780,银行,q1,low_beta,risk_off,True,29038,50,50,True,50,0.12865684781223535,0.12865684781223535,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601009_2023-03-24,selected
SZ000983,2023-03-24,validation,8.64,8.64,8.34,8.47,51031300.0,545176640.0,10.683182,585793665.6,sw_801950,煤炭,q3,mid_beta,risk_off,True,71280,50,50,True,50,0.12784251615405082,0.12784251615405082,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ000983_2023-03-24,selected
SH601633,2023-03-24,validation,26.03,26.17,25.74,25.86,12530342.0,339288200.0,27.07733,764027944.0,sw_801880,汽车,q4,mid_beta,risk_off,True,42181,50,50,True,50,0.12612802490592004,0.12612802490592004,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601633_2023-03-24,selected
SH600900,2023-03-24,validation,18.86,18.92,18.69,18.73,62181760.0,1294541200.0,20.818665,1196106528.0,sw_801160,公用事业,q4,low_beta,risk_off,True,25545,50,50,True,50,0.12576032027602196,0.12576032027602196,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600900_2023-03-24,selected
SZ002311,2023-03-24,validation,55.5,56.31,55.37,56.23,2878881.0,168303790.0,58.461533,239210964.0,sw_801010,农林牧渔,q1,low_beta,risk_off,True,77990,50,50,True,50,0.11829023467376829,0.11829023467376829,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002311_2023-03-24,selected
SH600256,2023-03-24,validation,7.06,7.07,6.93,6.98,52618400.0,477623500.0,9.077119,552706331.2,sw_801960,石油石化,q3,mid_beta,risk_off,True,11616,50,50,True,50,0.11726932192221284,0.11726932192221284,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600256_2023-03-24,selected
SH600741,2023-03-24,validation,14.6,14.66,14.51,14.61,8431953.0,141410980.0,16.770845,192923473.2,sw_801880,汽车,q1,mid_beta,risk_off,True,21235,50,50,True,50,0.1136584821343422,0.1136584821343422,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600741_2023-03-24,selected
SH600039,2023-03-24,validation,7.77,7.77,7.68,7.69,17405816.0,225816540.0,12.973626,242612064.8,sw_801720,建筑装饰,q1,low_beta,risk_off,True,6602,50,50,True,50,0.11140425583347678,0.11140425583347678,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600039_2023-03-24,selected
SH601318,2023-03-24,validation,40.4,40.4,39.76,39.88,43769384.0,2023789600.0,46.23756,2564639360.0,sw_801790,非银金融,q5,high_beta,risk_off,True,36906,50,50,True,50,0.11036297544836998,0.11036297544836998,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601318_2023-03-24,selected
SH601100,2023-03-24,validation,63.4,63.4,60.17,60.4,7931964.0,503411680.0,63.46621,321279144.8,sw_801890,机械设备,q2,mid_beta,risk_off,True,31239,50,50,True,50,0.1073860701918602,0.1073860701918602,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601100_2023-03-24,selected
SH600660,2023-03-24,validation,31.01,31.02,30.81,30.89,6666353.0,229093390.0,34.365627,376304004.8,sw_801880,汽车,q2,mid_beta,risk_off,True,19374,50,50,True,50,0.10509110730141401,0.10509110730141401,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600660_2023-03-24,selected
SH600436,2023-03-24,validation,273.48,275.37,270.76,271.47,1263465.0,357027870.0,282.57837,482472600.0,sw_801150,医药生物,q3,high_beta,risk_off,True,15312,50,50,True,50,0.10477141302078963,0.10477141302078963,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600436_2023-03-24,selected
SZ002410,2023-03-24,validation,45.57,47.16,44.38,45.92,10072500.0,656222400.0,65.1499,386685483.2,sw_801750,计算机,q2,mid_beta,risk_off,True,79127,50,50,True,50,0.10223531376570463,0.10223531376570463,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SZ002410_2023-03-24,selected
SH600025,2023-03-24,validation,6.56,6.59,6.5,6.51,17578814.0,122548760.0,6.97139,148040939.6,sw_801160,公用事业,q1,low_beta,risk_off,True,3947,50,50,True,50,0.10186979552730918,0.10186979552730918,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH600025_2023-03-24,selected
SH601800,2023-03-24,validation,10.53,10.54,9.94,10.03,140720060.0,1586929000.0,11.277205,1540524129.6,sw_801720,建筑装饰,q5,high_beta,risk_off,True,46269,50,50,True,50,0.10124313656240702,0.10124313656240702,235,True,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_selected_SH601800_2023-03-24,selected
