split,portfolio_id,portfolio_weighting_id,daily_active_cap,policy_id,trading_day_count,active_day_count,active_day_share,daily_return_mean,daily_return_median,daily_return_p10,daily_return_p25,daily_return_p75,daily_return_p90,period_compounded_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,worst_20d_return,best_20d_return,active_count_mean,active_count_p50,active_count_p90,active_count_p95,active_count_p99,turnover_event_count,avg_holding_days,portfolio_denominator_status,monthly_count,monthly_return_mean,monthly_return_median,monthly_return_p10,monthly_return_min,positive_month_rate,worst_month,worst_month_return,baseline_A_period_compounded_return,baseline_A_daily_return_mean,baseline_A_monthly_return_p10,baseline_A_max_drawdown,baseline_A_worst_20d_return,baseline_A_active_count_p95,portfolio_period_return_delta_vs_baseline_A,portfolio_daily_mean_delta_vs_baseline_A,portfolio_monthly_p10_delta_vs_baseline_A,portfolio_max_drawdown_delta_vs_baseline_A,portfolio_worst_20d_delta_vs_baseline_A,active_count_p95_delta_vs_baseline_A
validation,active_equal_weight_cap40,active_equal_weight,cap40,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0008228106218692304,-0.0010403819162443221,-0.011822840541305448,-0.006052507867197381,0.004795973690783009,0.011578485928137384,-0.3453738648046236,-0.1979621215596954,0.16184945154840225,-1.2811181917971286,0.31256885000683765,-0.13285468078780338,0.11016683824653306,39.68388429752066,40.0,40.0,40.0,40.0,4103,31.91664635632464,sufficient,24,-0.015677088526903346,-0.01484918560049503,-0.08627168936000408,-0.13585645517757805,0.375,2022-01,-0.13585645517757805,-0.35269274101729564,-0.000840339928629989,-0.07099223825767055,0.3703539504664929,-0.13279158003629243,40.0,0.007318876212672021,1.7529306760758682e-05,-0.01527945110233353,-0.057785100459655236,-6.310075151094718e-05,0.0
robustness,active_equal_weight_cap40,active_equal_weight,cap40,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.0005011511319063957,0.00019954363472628176,-0.009575468267309132,-0.004364936204026852,0.0051898078643031675,0.010798713147846202,0.24125518818240388,0.11884275590420068,0.16698083371823788,0.7563148561918944,0.16861849685387453,-0.08732991009682178,0.21818283771871183,39.64435146443515,40.0,40.0,40.0,40.0,3961,35.64150467053774,sufficient,24,0.010222002653929294,-0.0006009444802677066,-0.0433469235445314,-0.0510010162539154,0.4583333333333333,2024-10,-0.0510010162539154,0.16457916292788966,0.00037170913277761894,-0.03641729313069677,0.21268363633234766,-0.11263935102129052,40.0,0.07667602525451422,0.00012944199912877673,-0.006929630413834632,-0.044065139478473125,0.02530944092446874,0.0
train,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,1097,1036,0.9443938012762079,0.0002687440422853608,0.0,-0.013233074670516692,-0.005851499380081428,0.006450060899767941,0.01400659875978698,0.24299477747721432,0.051238466237531366,0.1881708820434199,0.3599042419341156,0.3462778900412915,-0.138787138395853,0.22749927045247498,59.681467181467184,60.0,60.0,60.0,60.0,6933,32.40473099668253,sufficient,54,0.0052768937937053674,0.0020123557650832957,-0.058643212053271054,-0.10568702131446606,0.5370370370370371,2018-06,-0.10568702131446606,0.662903743963936,0.0005620740476124765,-0.07271098780581799,0.37310066815279463,-0.16508647370885066,60.0,-0.4199089664867217,-0.00029333000532711577,0.014067775752546932,-0.02682277811150313,0.026299335312997663,0.0
validation,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0008410046871983026,-0.0012325961500182815,-0.012047567620249267,-0.006075280033271428,0.005159705835318043,0.011290279348913489,-0.35048812156948517,-0.20123066911154874,0.15873316518193423,-1.3351537527211914,0.31793939545287275,-0.12497822026317307,0.10681232528890039,59.19421487603306,60.0,60.0,60.0,60.0,4103,31.91664635632464,sufficient,24,-0.016184265529754924,-0.022045739274588028,-0.0804639424878694,-0.12890926343031384,0.3333333333333333,2022-01,-0.12890926343031384,-0.33648727695044844,-0.0007907477851911027,-0.07384467769531333,0.3545906382388756,-0.13211292932482832,60.0,-0.014000844619036723,-5.025690200719988e-05,-0.006619264792556062,-0.03665124278600285,0.007134709061655253,0.0
robustness,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.0005044560751889159,0.0003893972059337272,-0.0098498470146133,-0.004322536020394933,0.004992467214511823,0.0112771320611332,0.2455226894786251,0.12083977511408772,0.16120800639654792,0.7885646239858778,0.16306297445992435,-0.07708983104816514,0.21495410449620977,59.26150627615063,60.0,60.0,60.0,60.0,3961,35.64150467053774,sufficient,24,0.01030337674769865,-0.0030172394782925216,-0.041322989813864106,-0.04796023026842855,0.4166666666666667,2024-10,-0.04796023026842855,0.23800158608231792,0.0004983820462114427,-0.029818347975112545,0.1891712710623098,-0.11059649536833915,60.0,0.007521103396307183,6.074028977473209e-06,-0.01150464183875156,-0.02610829660238545,0.03350666432017402,0.0
train,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__fixed_stop__stop_loss_pct_m0p1,1097,1036,0.9443938012762079,0.00013560650560907428,0.0,-0.012832330311901164,-0.005902108962722962,0.006025900472109354,0.013655066296956885,0.0761391927194397,0.016999495548238208,0.18578103910265503,0.18394148067286997,0.3351549560358166,-0.12890833080700992,0.22618333788469402,223.5472972972973,224.0,309.0,327.0,365.3000000000002,6933,32.40473099668253,sufficient,54,0.0024778195912065946,0.0008084074945035047,-0.05823601677287252,-0.0984923450806866,0.5,2018-10,-0.0984923450806866,0.7354718118636108,0.000596970957921648,-0.063305383228811,0.35840049454877787,-0.17440389953363677,386.0,-0.6593326191441711,-0.0004613644523125737,0.005069366455938487,-0.023245538512961295,0.045495568726626856,-59.0
validation,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0009232351393831033,-0.0010839846578584058,-0.012115008296894585,-0.005672029939518565,0.00557969719739646,0.01085584207135404,-0.37542053101406736,-0.21734483162488716,0.15649630588247154,-1.4866501404784962,0.3510977784396617,-0.11369968774913086,0.10789085254014785,279.04338842975204,290.0,389.0,429.84999999999997,466.0,4103,31.91664635632464,sufficient,24,-0.017985517822164745,-0.026213811788106223,-0.08422472669037243,-0.1299430930223836,0.3333333333333333,2022-01,-0.1299430930223836,-0.3438664080183218,-0.0008183833734433907,-0.07580392058528253,0.3617684362032896,-0.12110672111183951,419.7999999999997,-0.03155412299574556,-0.00010485176593971258,-0.008420806105089898,-0.010670657763627855,0.007407033362708648,10.050000000000239
robustness,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.0005743317489422567,0.0,-0.00920770871365448,-0.004212883715962122,0.005267002436469131,0.010292222196155058,0.2881468624047361,0.14060862440919908,0.1620314941001196,0.8932312914674397,0.12407843263376384,-0.07375843595195164,0.2182450767988684,303.6234309623431,326.0,388.3,396.44999999999993,418.23,3961,35.64150467053774,sufficient,24,0.011578546690032462,0.005422701097213434,-0.03314349366179331,-0.03814184101006224,0.625,2024-01,-0.03814184101006224,0.2200910788837258,0.00046651389935153064,-0.03731704081530019,0.1950632963606762,-0.11018609756298126,352.79999999999995,0.06805578352101027,0.00010781784959072607,0.0041735471535068805,-0.07098486372691237,0.036427661611029616,43.64999999999998
train,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_40d__fixed_stop__stop_loss_pct_m0p1,1097,1036,0.9443938012762079,0.0001614552625486592,0.0,-0.015089298395808576,-0.006692161947108427,0.007236527783473053,0.015438887681940145,0.08337609007488811,0.018566523620007658,0.21093680664316636,0.19288585434542146,0.35292466059748284,-0.15543479182001319,0.27190006012424117,19.973938223938223,20.0,20.0,20.0,20.0,6933,32.40473099668253,sufficient,54,0.003183263981524635,0.0018599196680912922,-0.07655885675457096,-0.12261195182278983,0.5,2018-06,-0.12261195182278983,1.0041475782090417,0.0007441790194101852,-0.06435408504084214,0.3902337440910001,-0.181879452195277,20.0,-0.9207714881341535,-0.000582723756861526,-0.012204771713728815,-0.03730908349351725,0.02644466037526383,0.0
validation,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.000779023193694404,-0.0008741636376450371,-0.012997596405042772,-0.0066793159889656645,0.004985595827854861,0.012453962628493877,-0.33351705508159657,-0.19043113403756262,0.17215229983607486,-1.1403498239519416,0.3075624719272203,-0.13103072430658613,0.11903892827621765,19.93801652892562,20.0,20.0,20.0,20.0,4103,31.91664635632464,sufficient,24,-0.014960466781235207,-0.018628455058423476,-0.07890128418446876,-0.1310880033797157,0.4166666666666667,2022-01,-0.1310880033797157,-0.3913905230048532,-0.00096049953215234,-0.0861681604880044,0.4079489091572772,-0.1268724768843147,20.0,0.05787346792325665,0.0001814763384579359,0.007266876303535633,-0.10038643723005691,-0.004158247422271444,0.0
robustness,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.00038570884833831145,-2.7011823918784235e-05,-0.011129886958685673,-0.00531490780772431,0.005419106091311267,0.012610377149085927,0.16848303956531896,0.08426582447798303,0.18020102214659517,0.539390002472808,0.15425764373348472,-0.09863889029100081,0.17500581599488685,19.91213389121339,20.0,20.0,20.0,20.0,3961,35.64150467053774,sufficient,24,0.007681403687333735,-0.007359070560417902,-0.037663713964307406,-0.05224083891298403,0.375,2024-10,-0.05224083891298403,0.20067572284310953,0.0004399557950238017,-0.04448099513271163,0.2064265464156052,-0.08463905526588156,20.0,-0.03219268327779057,-5.4246946685490235e-05,0.0068172811684042225,-0.05216890268212049,-0.013999835025119256,0.0
train,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_40d__fixed_stop__stop_loss_pct_m0p1,1097,1036,0.9443938012762079,0.0001441177409054228,0.0,-0.013668779939634619,-0.0062304349373551214,0.0068200604090217,0.014992082895204624,0.0747076624580667,0.016688560730318214,0.19854601482855466,0.18291815496537167,0.36494968356389,-0.149819031889178,0.22776868128859018,39.88030888030888,40.0,40.0,40.0,40.0,6933,32.40473099668253,sufficient,54,0.002668307449792456,-0.0005487872742545585,-0.05929643910027975,-0.11566582578809959,0.46296296296296297,2018-06,-0.11566582578809959,0.6548416769932388,0.0005611829039265722,-0.06476471376220151,0.38029370629429804,-0.17361173524706552,40.0,-0.5801340145351721,-0.0004170651630211494,0.005468274661921763,-0.015344022730408025,0.023792703357887524,0.0
validation,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0008444211011316314,-0.0012453449448264634,-0.012247145460291414,-0.006310052134378947,0.005139436257533074,0.012063438924287505,-0.3526399785272515,-0.20260961788596055,0.16411947579703234,-1.2965805334909493,0.32743009185837313,-0.1309716993373653,0.12835769549197562,39.68388429752066,40.0,40.0,40.0,40.0,4103,31.91664635632464,sufficient,24,-0.015922238820516212,-0.020959879652787727,-0.0902314751646678,-0.13664849816576252,0.4166666666666667,2022-01,-0.13664849816576252,-0.35269274101729564,-0.000840339928629989,-0.07099223825767055,0.3703539504664929,-0.13279158003629243,40.0,5.2762490044155896e-05,-4.081172501642382e-06,-0.019239236906997248,-0.04292385860811976,0.0018198806989271343,0.0
robustness,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.0004601527086395588,0.00023335739966418023,-0.01007796911401484,-0.005087228718777503,0.00534241626112367,0.011965854594844191,0.21402369064626492,0.10602104648183497,0.17395409943560824,0.666603908464328,0.17999480465937123,-0.09555539046296024,0.21813781684321643,39.64435146443515,40.0,40.0,40.0,40.0,3961,35.64150467053774,sufficient,24,0.009472815730746676,-0.00534271578137685,-0.04398537483866962,-0.059467437463997186,0.375,2025-04,-0.059467437463997186,0.16457916292788966,0.00037170913277761894,-0.03641729313069677,0.21268363633234766,-0.11263935102129052,40.0,0.049444527718375264,8.844357586193985e-05,-0.007568081707972851,-0.032688831672976426,0.01708396055833028,0.0
train,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,1097,1036,0.9443938012762079,0.000242406511413631,0.0,-0.013635371370291537,-0.00610628842586463,0.006686788667940149,0.01470548927949759,0.20177805442188634,0.0431266102869845,0.19400409303956578,0.3148719180052395,0.34410689019813523,-0.1317114983408677,0.23324198574581323,59.681467181467184,60.0,60.0,60.0,60.0,6933,32.40473099668253,sufficient,54,0.004754679421829142,0.001331432955533507,-0.06320540337401033,-0.10670184074134759,0.5,2018-06,-0.10670184074134759,0.662903743963936,0.0005620740476124765,-0.07271098780581799,0.37310066815279463,-0.16508647370885066,60.0,-0.4611256895420497,-0.00031966753619884557,0.009505584431807657,-0.028993777954659405,0.03337497536798295,0.0
validation,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0008557781583318055,-0.0012820377688985162,-0.012492491470203797,-0.005965629943455223,0.005437304722654775,0.011295155264924434,-0.35557120311743906,-0.20449153934112896,0.16107052556249501,-1.338892358775727,0.33047546597474176,-0.12242829196140947,0.11244122887252073,59.19421487603306,60.0,60.0,60.0,60.0,4103,31.91664635632464,sufficient,24,-0.016349362460670504,-0.02292076420296779,-0.08727717892642373,-0.12991785102922715,0.375,2022-01,-0.12991785102922715,-0.33648727695044844,-0.0007907477851911027,-0.07384467769531333,0.3545906382388756,-0.13211292932482832,60.0,-0.019083926166990617,-6.503037314070279e-05,-0.013432501231110394,-0.024115172264133844,0.009684637363418847,0.0
robustness,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_40d__fixed_stop__stop_loss_pct_m0p1,485,478,0.9855670103092784,0.00048201380856138315,0.0,-0.01002932058905797,-0.00457981203686029,0.00516823114767055,0.011294244024690212,0.22992002657427757,0.11352228080882099,0.1666710076495845,0.7287858966620423,0.16856465741223914,-0.08307837137925544,0.21812808525089267,59.26150627615063,60.0,60.0,60.0,60.0,3961,35.64150467053774,sufficient,24,0.009919245142083028,-0.0036584061988637617,-0.04381359574009573,-0.05080373297739593,0.4166666666666667,2024-08,-0.05080373297739593,0.23800158608231792,0.0004983820462114427,-0.029818347975112545,0.1891712710623098,-0.11059649536833915,60.0,-0.008081559508040348,-1.636823765005952e-05,-0.013995247764983187,-0.02060661365007066,0.02751812398908371,0.0
train,active_equal_weight_uncapped,active_equal_weight,none,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.000301728788707036,0.0,-0.012946037065165604,-0.005653435829796436,0.0062722763759677355,0.0137211960832806,0.2876948205100933,0.05980495655172069,0.189126296308517,0.40203639704411076,0.3140615178433639,-0.1362294399077426,0.2243601170407259,278.18918918918916,270.5,405.0,422.0,450.3000000000002,6862,41.0,sufficient,54,0.005701382797226784,0.0013273418979259377,-0.05296363674083901,-0.08242542302411471,0.5185185185185185,2018-10,-0.08242542302411471,0.7640490695414879,0.0006144115978671666,-0.061085518978620086,0.3262271369401264,-0.18002245069169243,510.0,-0.47635424903139456,-0.0003126828091601306,0.008121882237781076,-0.012165619096762503,0.043793010783949815,-88.0
validation,active_equal_weight_uncapped,active_equal_weight,none,hold_40d__no_exit__none,484,484,1.0,-0.0006998847188529088,-0.0010125015327933306,-0.013008971733185467,-0.006123844002036311,0.005729094110218694,0.011720585857582599,-0.30628864279007917,-0.17337607164979096,0.1668102792235799,-1.0573146329581928,0.28703567887953507,-0.11213912935706671,0.10484425698536581,350.2314049586777,377.5,446.0,461.84999999999997,511.8500000000001,4036,41.0,sufficient,24,-0.01373039209758523,-0.025321774706050904,-0.06728759798990282,-0.12779465139434543,0.375,2022-01,-0.12779465139434543,-0.2734747441001082,-0.0006028411156813166,-0.07251845017681909,0.2915450417970422,-0.11831132303180558,481.69999999999993,-0.03281389868997098,-9.704360317159221e-05,0.005230852186916268,-0.004509362917507143,0.006172193674738868,-19.849999999999966
robustness,active_equal_weight_uncapped,active_equal_weight,none,hold_40d__no_exit__none,485,478,0.9855670103092784,0.0005760845126215807,0.00018441692271216461,-0.009010322209803008,-0.0043453077326895155,0.005175810304234051,0.0110183277729293,0.2883726857399409,0.14071251604954993,0.16422714649664752,0.8839786860913513,0.1287273281032646,-0.07391414365075699,0.22105291464930388,348.0355648535565,369.0,433.0,462.15,494.23,3961,41.00100984599848,sufficient,24,0.01157423530597707,0.007449288955238886,-0.029903045224037948,-0.04311504610996486,0.625,2024-01,-0.04311504610996486,0.2366033005332413,0.0004988299779649928,-0.032280268710674395,0.18709243159979005,-0.11838971327091541,427.79999999999995,0.0517693852066996,7.72545346565879e-05,0.0023772234866364476,-0.05836510349652546,0.04447556962015842,34.35000000000002
train,active_equal_weight_cap20,active_equal_weight,cap20,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.0004184218762989851,0.0,-0.01355056484500608,-0.006331373621626796,0.0076952223561621525,0.015490425909661045,0.4419464537310702,0.08771065645354792,0.2063825249983062,0.5109071750537485,0.32730623119715263,-0.1757812899529766,0.23654539943631891,19.977799227799228,20.0,20.0,20.0,20.0,6862,41.0,sufficient,54,0.00803342572277825,0.005274361645667303,-0.05040412825235364,-0.09007815721864765,0.5925925925925926,2018-06,-0.09007815721864765,0.9503772232708294,0.0007231094181488095,-0.06578022348331088,0.3579484308837134,-0.1723337687820503,20.0,-0.5084307695397592,-0.00030468754184982444,0.015376095230957239,-0.03064219968656079,-0.003447521170926282,0.0
validation,active_equal_weight_cap20,active_equal_weight,cap20,hold_40d__no_exit__none,484,484,1.0,-0.000416322287416574,-0.0007128198534433276,-0.013186204572285953,-0.005790995280095999,0.005265561772579598,0.013561713183060297,-0.2061570991601398,-0.11326125925413377,0.17445222440117672,-0.6013865216628845,0.22386478102820895,-0.13394453863634015,0.10304708989772382,19.960743801652892,20.0,20.0,20.0,20.0,4036,41.0,sufficient,24,-0.007955387145174977,0.004144611900674056,-0.0774011193753593,-0.12868012530457962,0.5416666666666666,2022-01,-0.12868012530457962,-0.3377233710930626,-0.0007845357688699146,-0.08456124767059862,0.35506305856171394,-0.1424464086441618,20.0,0.1315662719329228,0.0003682134814533406,0.007160128295239321,-0.131198277533505,0.008501870007821655,0.0
robustness,active_equal_weight_cap20,active_equal_weight,cap20,hold_40d__no_exit__none,485,478,0.9855670103092784,0.0004236170383695715,9.674043369466406e-05,-0.011111536035160047,-0.0050316784558885564,0.005210218552809231,0.01223132517053092,0.19261722639932044,0.09584470565911096,0.17422354337441232,0.6127271412435886,0.16497979216262182,-0.08444969577174255,0.2106776281492213,19.92468619246862,20.0,20.0,20.0,20.0,3961,41.00100984599848,sufficient,24,0.00855259316878515,-0.0035323626241517414,-0.03800937363358381,-0.06806845794825833,0.4583333333333333,2024-10,-0.06806845794825833,0.02469736421012758,0.00012262733949517675,-0.06408093096385611,0.2828875724553551,-0.1236078392476967,20.0,0.16791986218919286,0.00030098969887439476,0.026071557330272305,-0.1179077802927333,0.039158143475954144,0.0
train,active_equal_weight_cap40,active_equal_weight,cap40,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.00039009216947054017,0.0,-0.013141661918388762,-0.006006413854416,0.007225780720827932,0.014814717210828653,0.405549654149741,0.08134143486437817,0.20011390002981738,0.49123637434445455,0.3416477334759087,-0.1630436668379176,0.2476430171481887,39.8996138996139,40.0,40.0,40.0,40.0,6862,41.0,sufficient,54,0.007531292569184615,0.00542585424366715,-0.055223729085639175,-0.0881592212463076,0.5740740740740741,2018-06,-0.0881592212463076,0.7459736425342136,0.000611848141280057,-0.059926394712329,0.3778336042047227,-0.17274647461283954,40.0,-0.34042398838447263,-0.00022175597180951683,0.004702665626689827,-0.03618587072881396,0.00970280777492194,0.0
validation,active_equal_weight_cap40,active_equal_weight,cap40,hold_40d__no_exit__none,484,484,1.0,-0.0005912648600736039,-0.000732443937258272,-0.012161492783925571,-0.005974445284822471,0.005470818094735337,0.012797204592910507,-0.27016942658008114,-0.1512397430726662,0.17246891296946976,-0.863916529496094,0.2629348621804207,-0.13486911335570229,0.11200754399570312,39.76239669421488,40.0,40.0,40.0,40.0,4036,41.0,sufficient,24,-0.011107387927195103,-0.01837868896827677,-0.08104753277202488,-0.13180316249724422,0.4166666666666667,2022-01,-0.13180316249724422,-0.27999179117497086,-0.0006165768521863022,-0.06894002668328894,0.2969565477906245,-0.12156183576815727,40.0,0.009822364594889721,2.5311992112698285e-05,-0.01210750608873594,-0.0340216856102038,-0.013307277587545019,0.0
robustness,active_equal_weight_cap40,active_equal_weight,cap40,hold_40d__no_exit__none,485,478,0.9855670103092784,0.0004926000073091173,0.0002759394780043588,-0.010129398858142782,-0.004786161762053901,0.005371372965031616,0.012077017351776069,0.23435809318213785,0.11560820601210353,0.17127700408779056,0.7247628045751561,0.18042052037730283,-0.0895087015951107,0.22142700280276895,39.66317991631799,40.0,40.0,40.0,40.0,3961,41.00100984599848,sufficient,24,0.010046903034347951,0.0011736861752871253,-0.037269852053383346,-0.060319347141285506,0.5416666666666666,2024-10,-0.060319347141285506,0.13924082357851675,0.0003348411497247416,-0.04191943877298271,0.23452139007717387,-0.12437901850132393,40.0,0.0951172696036211,0.00015775885758437572,0.004649586719599363,-0.054100869699871046,0.03487031690621323,0.0
train,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.00037407451165286337,0.0,-0.013227863170979995,-0.0059124187941128736,0.0066338879585204225,0.014838537214724404,0.38642145505267056,0.07794304361928317,0.19571048686039283,0.48166441384290953,0.3489887281466929,-0.14845573320755656,0.24641020284478743,59.74227799227799,60.0,60.0,60.0,60.0,6862,41.0,sufficient,54,0.007205984126744862,0.0016333645323470813,-0.05201679948231403,-0.08635044646686774,0.5185185185185185,2018-10,-0.08635044646686774,0.7204967913640667,0.0005969416210270072,-0.0668995929216584,0.3669700031026305,-0.17943202922312562,60.0,-0.3340753363113962,-0.00022286710937414382,0.014882793439344365,-0.0179812749559376,0.03097629601556906,0.0
validation,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__no_exit__none,484,484,1.0,-0.0005953135254666599,-0.0014023640074940055,-0.012048866844411855,-0.006099507877484461,0.0060725643294492725,0.01248785676264979,-0.27114868084353283,-0.15183287781439525,0.1705942237931966,-0.8793909024695896,0.25509155132403094,-0.1299346641753787,0.10532215706019032,59.41115702479339,60.0,60.0,60.0,60.0,4036,41.0,sufficient,24,-0.01129334737413481,-0.009911719416843323,-0.08047796979473315,-0.12960854488315576,0.375,2022-01,-0.12960854488315576,-0.2228574332150871,-0.00046030717933947363,-0.06692941492099337,0.24218669592236708,-0.1260703840384243,60.0,-0.04829124762844572,-0.00013500634612718623,-0.01354855487373978,0.012904855401663862,-0.00386428013695439,0.0
robustness,active_equal_weight_cap60,active_equal_weight,cap60,hold_40d__no_exit__none,485,478,0.9855670103092784,0.0005089494361289478,0.0003909225483011078,-0.01018012085311367,-0.0044532370143092045,0.005313941771182712,0.011791877532494008,0.24610015389521722,0.12110975260906032,0.16658872487557866,0.7698915878027507,0.17148700182889354,-0.08535117423629224,0.20601685488758115,59.2928870292887,60.0,60.0,60.0,60.0,3961,41.00100984599848,sufficient,24,0.01028693469261642,-0.002462586365888586,-0.038167434735784884,-0.04725183428147739,0.4583333333333333,2024-10,-0.04725183428147739,0.2131804067999583,0.0004609467716481203,-0.034946100005730396,0.21923982969815947,-0.12740834506162535,60.0,0.03291974709525891,4.800266448082752e-05,-0.0032213347300544884,-0.047752827869265935,0.04205717082533311,0.0
train,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.00030321321592321354,0.0,-0.012997820570489349,-0.005895864946689414,0.0065990941157496865,0.014254741633382802,0.28573802162297923,0.059434781253550284,0.19290401502303564,0.3961023330879108,0.315981257044457,-0.1387914042065792,0.2311600394310871,278.18918918918916,270.5,405.0,422.0,450.3000000000002,6862,41.0,sufficient,54,0.005729150460745133,0.0029240967908051863,-0.05293602885818314,-0.08956104948820287,0.5370370370370371,2018-10,-0.08956104948820287,0.7640490695414879,0.0006144115978671666,-0.061085518978620086,0.3262271369401264,-0.18002245069169243,510.0,-0.47831104791850865,-0.0003111983819439531,0.008149490120436947,-0.010245879895669385,0.04123104648511322,-88.0
validation,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__no_exit__none,484,484,1.0,-0.0007403834419435995,-0.000925147024481203,-0.013026700033128082,-0.006222173306991511,0.005523065005085854,0.011998523785726776,-0.31991353469439343,-0.18186938009539122,0.16754743747521078,-1.1135749384253741,0.3100977290942736,-0.11297963943696365,0.10943397731166304,350.2314049586777,377.5,446.0,461.84999999999997,511.8500000000001,4036,41.0,sufficient,24,-0.014519281135516102,-0.025520354441114168,-0.06714378617224796,-0.1287982654913663,0.3333333333333333,2022-01,-0.1287982654913663,-0.2734747441001082,-0.0006028411156813166,-0.07251845017681909,0.2915450417970422,-0.11831132303180558,481.69999999999993,-0.04643879059428524,-0.00013754232626228286,0.0053746640045711225,0.018552687297231363,0.0053316835948419294,-19.849999999999966
robustness,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_40d__no_exit__none,485,478,0.9855670103092784,0.0005843497526920613,0.00012419067788337318,-0.00941539753531608,-0.004484348095730032,0.005564285074016011,0.011677655277520241,0.29208399301717947,0.14241867790921026,0.1677289181480283,0.8779412596487346,0.13610728452594523,-0.07805691247101276,0.2197428710514031,348.0355648535565,369.0,433.0,462.15,494.23,3961,41.00100984599848,sufficient,24,0.011748012042801575,0.006162873041603789,-0.029572509585169302,-0.04537737301755862,0.625,2024-01,-0.04537737301755862,0.2366033005332413,0.0004988299779649928,-0.032280268710674395,0.18709243159979005,-0.11838971327091541,427.79999999999995,0.055480692483938165,8.551977472706846e-05,0.002707759125505093,-0.05098514707384483,0.040332800799902646,34.35000000000002
train,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_40d__no_exit__none,1097,1036,0.9443938012762079,0.0004200274338487061,0.0,-0.014532425432724054,-0.006640571483236578,0.008012767153545618,0.0166333478027708,0.42859483427389145,0.08538873984049244,0.21830555072903313,0.4848567202088876,0.3100919151345837,-0.18788284729329197,0.27119884265635896,19.977799227799228,20.0,20.0,20.0,20.0,6862,41.0,sufficient,54,0.008077072446169701,0.006121252124310694,-0.05677704768188515,-0.10934667497370798,0.5370370370370371,2019-05,-0.10934667497370798,0.9503772232708294,0.0007231094181488095,-0.06578022348331088,0.3579484308837134,-0.1723337687820503,20.0,-0.521782388996938,-0.0003030819843001034,0.009003175801425727,-0.04785651574912975,-0.015549078511241654,0.0
validation,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_40d__no_exit__none,484,484,1.0,-0.0005083865367319195,-0.0009237685205089326,-0.013316563318429423,-0.006636894094997406,0.00563876332188978,0.013953455672607449,-0.2421610042043768,-0.1344335892068641,0.1799313659662588,-0.7120126419785412,0.23301599757730818,-0.13526263987246834,0.09729172899581684,19.960743801652892,20.0,20.0,20.0,20.0,4036,41.0,sufficient,24,-0.0099309399505147,-0.011263020191753015,-0.07680260868660363,-0.11971359604171605,0.4583333333333333,2022-01,-0.11971359604171605,-0.3377233710930626,-0.0007845357688699146,-0.08456124767059862,0.35506305856171394,-0.1424464086441618,20.0,0.0955623668886858,0.0002761492321379951,0.007758638983994995,-0.12204706098440576,0.007183768771693466,0.0
