split,portfolio_id,policy_id,source_family_id,active_weight_share_mean,event_count,daily_return_contribution_sum,daily_return_contribution_mean,monthly_return_contribution_mean,loss_day_contribution_share,positive_day_contribution_share,max_gain50_event_count,source_family_status
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.36781041098666517,2074,-0.16185965047044054,-3.398770561922612e-06,,0.09113549624878116,0.07020654955393428,112,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.3202481933588234,1660,-0.15195699160606382,-4.049486784971721e-06,,0.08607001442559753,0.06642230966728846,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.2105334732944179,1019,0.07605728893832758,1.4616844551317904e-06,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.2383129033552373,1892,-0.002384861373997328,-2.63890915870595e-08,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.21149527538135723,1002,-0.09728666866399885,-2.11603159613709e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.3336820083682008,1707,0.10567991211285743,2.492744713123185e-06,,0.06087695885249767,0.07429221774375537,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.33333333333333326,1739,0.08541430377419884,1.9193794246016684e-06,,0.0638010677742823,0.07464828994981904,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.3336820083682008,2200,0.09055418624061862,1.670741443553849e-06,,0.060141187570674305,0.07163882516634561,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.33333333333333326,3047,0.008769261580119404,1.2319666175130168e-07,,0.18317603571302807,0.18434447316356942,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.33333333333333326,2863,0.08867734751325576,1.357500268098337e-06,,0.19618864777641024,0.20749056641642277,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.33333333333333326,3664,0.06899801989530639,8.035171759090066e-07,,0.18294981656593806,0.19175300455810448,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.3333333333333333,1797,-0.14964865429285418,-3.60799127933202e-06,,0.08271168435009808,0.06376731971486813,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.3333333333333333,2074,-0.1627322250750093,-3.4170931078472442e-06,,0.08370433483764529,0.063101756139647,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.3333333333333333,1660,-0.13815888562183104,-3.68178242829663e-06,,0.08645026655942585,0.06896354714746811,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.3640617296473359,1019,0.13432130657576707,2.58141420178666e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.40238151853615883,1892,0.03186215127841759,3.5256272646053125e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.36397320466642213,1002,-0.19448859669476784,-4.230220042952146e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.287094486440921,1707,0.07066401145149656,1.386846926608768e-06,,0.05207288120278369,0.061265759929280614,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.3380048628668402,1739,0.10219244479764737,1.916767228690751e-06,,0.0660872008252546,0.07937139974972511,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3756077738363117,2200,0.09400143584335552,1.4598309703589811e-06,,0.06787762026570751,0.08010497340322016,224,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.2966839931149312,3047,0.013055107278062562,1.498313739850177e-07,,0.1570617885630012,0.15892491860242938,364,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.31745663615813424,2863,0.06614246086810496,8.181492858852229e-07,,0.18698468744202865,0.1957438220396041,376,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.38651883291422134,3664,0.060596801781797646,5.769310767263398e-07,,0.21773415274570207,0.2258107637844091,455,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.30515688910062894,1797,-0.1274282437710611,-2.5517801183703685e-06,,0.07563347261324672,0.05924542042390363,103,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3687749272024647,2074,-0.1487080150157458,-2.566054925037027e-06,,0.09118792361935733,0.07206643005161319,112,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.32606818369690643,1660,-0.13916016185046529,-2.972428003726537e-06,,0.08536027272291824,0.06746651201581483,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.21393566149361515,1019,0.06644171789754322,1.0541953780589473e-06,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.24049145207521397,1892,0.0020658085070186585,1.848234358353307e-08,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.21388582678331888,1002,-0.0939761918215335,-1.6526773441699083e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.3336820083682008,1707,0.10533684568343413,2.0673335364636847e-06,,0.06253359110391761,0.0759196451567952,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.33333333333333326,1739,0.084420427403234,1.5834273169508393e-06,,0.06415981540249273,0.07490713818214653,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3336820083682008,2200,0.08508225850144478,1.3213172211058017e-06,,0.061039029297537836,0.07186562846718891,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.33333333333333326,3047,0.011476191369177532,1.3171040913989732e-07,,0.18272154657058667,0.18442164023583613,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.3339768339768339,2863,0.08222972514441604,1.0171407296078378e-06,,0.19431989216881823,0.20496946349825743,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.33333333333333326,3664,0.0593672406571388,5.652246499399123e-07,,0.18268646806238853,0.19043337225489096,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.3333333333333333,1797,-0.14794214156639984,-2.9625756766806144e-06,,0.083502698528359,0.06493784812264995,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3333333333333333,2074,-0.14654622184657956,-2.5287517574299345e-06,,0.0832336780600163,0.06484471074792246,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.3333333333333333,1660,-0.1443071702987121,-3.082366881660766e-06,,0.0858032808058832,0.06770055333431234,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.3693231160635725,1019,0.11769645454872228,1.8674270070879048e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.406186383364502,1892,0.03534697419719929,3.1624176177575143e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.3679887728835135,1002,-0.1857274419135332,-3.266226578153337e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.2869200699734428,1707,0.0725173230801775,1.3194803959347423e-06,,0.052573286304172434,0.06191016094836626,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3387575340843906,1739,0.10696480537121006,1.8615200809455118e-06,,0.06670701020675324,0.08047797590829776,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.37503109371221766,2200,0.09461298161138038,1.3668445768763417e-06,,0.06854851641633075,0.08073028452555764,224,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.29467191505793594,3047,0.016575279522693498,1.7544991185517023e-07,,0.15665922605505006,0.15880870277635586,364,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.31851928347537967,2863,0.06017829045393011,6.81598034363236e-07,,0.18639614369272722,0.194159471123849,376,additive_source_family
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.38746723694158747,3664,0.07056068231199694,6.170912536905911e-07,,0.21681322496515482,0.22591575275773215,455,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.30440410415378105,1797,-0.12502827519006338,-2.311186853061415e-06,,0.07588035207321309,0.059800166970068624,103,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.36912013287655715,2074,-0.16215036054013698,-2.5767601153721235e-06,,0.0915529977709012,0.07069772501755311,112,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.32647576296966174,1660,-0.13505534593989874,-2.641979419391982e-06,,0.08486924251569716,0.06749975997221962,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.21475059375713085,1019,0.062276718772266065,9.106114749563688e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.2416592131180652,1892,0.003025699673282277,2.476549571334553e-08,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.21803432882827178,1002,-0.09549162115252803,-1.5292851150271938e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.3336820083682008,1707,0.10495397073081932,1.9096775911282834e-06,,0.06296915151948934,0.07634359591425693,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3333333333333333,1739,0.08936785708990286,1.5552784861019276e-06,,0.0646608914865433,0.07607634461247412,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.33368200836820083,2200,0.08422907041627237,1.2168314131215309e-06,,0.06158352478711815,0.07234414863860696,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.33333333333333326,3047,0.008543695594041792,9.043531584729809e-08,,0.18373186808812528,0.1852600610727664,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3339768339768339,2863,0.07188111425695129,8.141478565743718e-07,,0.1932521492463058,0.20278145088849583,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.33333333333333326,3664,0.06833552680216136,5.976310676743979e-07,,0.18221421067021773,0.19126976808573204,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.3333333333333333,1797,-0.14254895477054003,-2.6350621064114466e-06,,0.0832968063020869,0.06554695898161779,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3333333333333333,2074,-0.15367818698125385,-2.4421273039227983e-06,,0.08269624890884712,0.06354313804019562,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3333333333333333,1660,-0.15061866570962812,-2.946432162398093e-06,,0.08559514899126637,0.06683453376585423,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.3709938919720821,1019,0.11027125398275572,1.612388565327617e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.4088140867497132,1892,0.03161217493931328,2.587471551992509e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_40d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.37316505296618085,1002,-0.18750764506763934,-3.002909020653396e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.2826634884822339,1707,0.0733043944131391,1.1620308865009449e-06,,0.05275575035124077,0.05989114763859302,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.33686173936892894,1739,0.10275320953983086,1.5572915270805805e-06,,0.06619761147520958,0.07645432747005909,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.38047477214883724,2200,0.10334338466849669,1.2889244514517285e-06,,0.07073273951165583,0.08091180064857793,224,additive_source_family
train,active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.28947910180700925,3047,0.07745227709676633,6.553311427282493e-07,,0.15369111289127338,0.15801079238416127,364,additive_source_family
train,active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.3183023892935273,2863,0.12405074885434929,1.1107894917024776e-06,,0.18216981586100184,0.1911915831848115,376,additive_source_family
train,active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.39249792888190266,3664,0.12949345526050296,9.038925553217389e-07,,0.21872197606292879,0.22720086637462505,455,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.30054374543626594,1797,-0.10877739159582264,-1.5947893442971886e-06,,0.07755758290545406,0.061846969081050765,103,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.37104307245061396,2074,-0.12278805686220207,-1.5501193867368842e-06,,0.09259654547458653,0.07469641733778913,112,additive_source_family
validation,active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.3284131821131201,1660,-0.10717875546678317,-1.6368666646321385e-06,,0.08557686546664925,0.0697960958803322,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.21696064877731752,1019,0.06528231959844846,8.154989206821624e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.24962843878579416,1892,0.055238618051961536,3.4969561066561286e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.22111570764314625,1002,-0.08476421438587715,-1.0424563949463444e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.3333333333333333,1707,0.10572987784512781,1.6760439079486996e-06,,0.06432432833398509,0.07488964016844045,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.3333333333333333,1739,0.08735201230941944,1.3238763952202031e-06,,0.06499380321920886,0.07336078287092442,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.3333333333333333,2200,0.09032773990110245,1.1265900858228248e-06,,0.0625463066739121,0.07134066890364028,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.33333333333333326,3047,0.08365504590408367,7.078133643354965e-07,,0.18299182990207793,0.1873173090243746,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.33349420849420847,2863,0.12888867740411317,1.1541098282930672e-06,,0.1890928300298147,0.19859245695859465,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.33349420849420847,3664,0.12008117455956831,8.381927835683455e-07,,0.1819746687098567,0.1906479256411054,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,range_breakout,0.3333333333333333,1797,-0.12152310861344251,-1.781654770898465e-06,,0.08512349372261722,0.06812279679323971,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,volume_money,0.3333333333333333,2074,-0.11387499477759205,-1.4375977727818014e-06,,0.08235507381400234,0.06634526568671277,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,pullback_drawdown,0.3333333333333333,1660,-0.12294748250966757,-1.877691476674113e-06,,0.0865976655945251,0.0693831539529676,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.3772169979004316,1019,0.11440989873270085,1.4291947575663425e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.42088041059795656,1892,0.11855812992822348,7.505484225840612e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_40d__no_exit__none,multi_family_collapsed,0.380142370971887,1002,-0.1647274696854616,-2.025869117540604e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.2754689617827489,1707,0.08107564183495938,1.0101373232035008e-06,,0.05330228466635079,0.060693165896361395,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.3354250732610905,1739,0.09778523476174544,1.1644981036743848e-06,,0.06695195178751735,0.07574808006245082,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.3891059649561606,2200,0.1300696590702706,1.2553532319641606e-06,,0.07155460241380036,0.08403005967823908,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.29632285262343944,3047,0.08845982684741538,5.943203319453876e-07,,0.15657900944848557,0.16028353625143518,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.31776361484320215,2863,0.11456724295253912,8.294340929183948e-07,,0.18304573371769148,0.18871816819301201,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.3862863958498157,3664,0.14143320104639076,7.913365134892364e-07,,0.21345810090273018,0.22101491315943037,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.2959966176125668,1797,-0.09301290537120604,-1.0846986049120239e-06,,0.0766147115666835,0.06203347346273656,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.38661131111057484,2074,-0.11542930486573515,-1.125919867984151e-06,,0.0956188393413614,0.07749957012704049,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.3173920712768583,1660,-0.0766945368062006,-9.296758243575519e-07,,0.08287476615537946,0.06997903316929419,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.21251235390303877,1019,0.07048305754188965,7.098420603650739e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.24606310709308707,1892,0.07304216670154924,3.80022198702163e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.2247654370151181,1002,-0.07897638080970253,-7.643196083355353e-07,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.33333333333333326,1707,0.11494509976719583,1.4321235424882987e-06,,0.06530240413761447,0.07636771447345155,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.33333333333333337,1739,0.0718208069683488,8.552947050010576e-07,,0.06777525449145873,0.07364778724197102,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.33333333333333337,2200,0.11180495132384508,1.0790733826568842e-06,,0.062140931352303544,0.07295713526075728,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.33349420849420847,3047,0.08989448524268355,6.039591327896934e-07,,0.18093766794579053,0.18457747187131301,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.33349420849420847,2863,0.15328962957073594,1.1097731042499723e-06,,0.18671033955772634,0.197620593664398,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.33333333333333326,3664,0.12800340221479528,7.161951032289205e-07,,0.18026388942798746,0.18843419236404652,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,range_breakout,0.3333333333333333,1797,-0.1112340365078672,-1.2971899301209003e-06,,0.0850526278362086,0.06862096815307019,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,volume_money,0.3333333333333333,2074,-0.0989911709063655,-9.65579115356667e-07,,0.08165548706589211,0.06680209661953232,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,pullback_drawdown,0.3333333333333333,1660,-0.13289604314745726,-1.6109392352048253e-06,,0.09016139818501819,0.07097204035146024,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.37046797516140223,1019,0.12714708420185097,1.2805112514537735e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.4113876168394612,1892,0.14907433478194834,7.756007116461505e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p08,multi_family_collapsed,0.3811721191134548,1002,-0.14880466391211317,-1.4401055261554178e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.2716615547341437,1707,0.08383080358584884,1.0192566730196704e-06,,0.05276621210470049,0.060328624607411674,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.3372544782110069,1739,0.09900341907644697,1.1412103221381044e-06,,0.06736873043502088,0.07606312410128117,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.3910839670548494,2200,0.12845629177670756,1.1998420692568494e-06,,0.0725399832045189,0.08451772131871298,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.29561966623597086,3047,0.09578828398225278,6.15574289125577e-07,,0.15590505524308587,0.1600658453193212,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.31799356357846886,2863,0.11227326713452368,7.7556068590619e-07,,0.18338888909838852,0.18823515049656497,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.3867600907364642,3664,0.15794200985384702,8.442214267975531e-07,,0.2132732482127915,0.22218594498605704,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.2980378179415179,1797,-0.0925840057654338,-1.0441648144249763e-06,,0.07665481067352507,0.0619800373657115,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.3837400932238344,2074,-0.11533740788027533,-1.0915384269178567e-06,,0.09501323609523335,0.0767545002677851,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.3196754266857005,1660,-0.0779185766383108,-9.085019312817527e-07,,0.08308983493273528,0.06986905153715442,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.2117732365423834,1019,0.07297740691852182,7.101801975352214e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.24966198918520371,1892,0.07770603056519873,3.81510362162209e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.22413636322364291,1002,-0.07534894247141061,-7.077078066987631e-07,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.33333333333333326,1707,0.12165123905486996,1.4790963689237294e-06,,0.06578602194585105,0.07722973354744964,183,additive_source_family
