pool_id,replay_universe,policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,hold120_no_exit_max_gain50_count,policy_retained_hold120_max_gain50_count,policy_max_gain50_retention_rate_vs_hold120_no_exit,max_gain120d_p90,avg_holding_days,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
r02_precision_pullback_drawdown,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_120d,break_even_after_gain,out_of_scope,4,0,4,1.0,,,,,,,,,,,0,,0,0,,,,,,,,,,,,
r02_precision_pullback_drawdown,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_120d,fixed_stop,out_of_scope,4,0,4,1.0,,,,,,,,,,,0,,0,0,,,,,,,,,,,,
r02_precision_pullback_drawdown,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_120d,fixed_stop,out_of_scope,4,0,4,1.0,,,,,,,,,,,0,,0,0,,,,,,,,,,,,
r02_precision_pullback_drawdown,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_120d,fixed_stop,out_of_scope,4,0,4,1.0,,,,,,,,,,,0,,0,0,,,,,,,,,,,,
r02_precision_pullback_drawdown,source_pool,hold_120d__no_exit__none,no_exit,hold_120d,no_exit,out_of_scope,4,0,4,1.0,,,,,,,,,,,0,,0,0,,,,,,,,,,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_20d,break_even_after_gain,train,3047,2937,110,0.036101083032490974,0.004939136395939832,-0.0073576434838574884,-0.11948497572412684,-0.05746911436139103,0.05828142731309226,0.14081053843370592,0.27613210759278173,0.13278855975485188,-0.04230765351176824,0.0,14,0.004766768811712632,364,14,0.038461538461538464,0.552336868087078,20.35818862785155,6585.0,2995.961516468007,0.00138922915753733,-0.15547423357751244,0.34099843725774265,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_20d,break_even_after_gain,train,3047,2936,111,0.03642927469642271,0.005135099285860676,-0.006519629125520353,-0.12350381122009518,-0.05869900679693442,0.060696310502406745,0.14437157912825715,0.2826975476839237,0.13726158038147138,-0.04379868689602878,0.0,15,0.005108991825613079,364,15,0.04120879120879121,0.552336868087078,20.669277929155314,6585.0,2995.961516468007,0.0016993508061754073,-0.1575828189402284,0.3508268945652199,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_20d,break_even_after_gain,train,3047,2935,112,0.03675746636035445,0.005133841778540345,-0.00583831425850979,-0.12669089542024806,-0.06132860365093869,0.06177417427028075,0.14555377993391974,0.2899488926746167,0.14275979557069846,-0.044925199248104786,0.0,15,0.005110732538330494,364,15,0.04120879120879121,0.552336868087078,20.8984667802385,6585.0,2995.961516468007,0.0021068664282077373,-0.16177936550904393,0.35705025610711966,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_20d,fixed_stop,train,3047,2966,81,0.026583524778470626,0.0020429654549946577,-0.03379159068369021,-0.08211421889951936,-0.06355545796321864,0.044788295155860455,0.12848983428262672,0.43762643290627107,0.041132838840188805,-0.04595406728665036,0.0,14,0.004720161834120027,364,14,0.038461538461538464,0.552336868087078,15.104517869184086,6585.0,2995.961516468007,0.003263218970299222,-0.08889402654525536,0.5081550265895003,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_20d,fixed_stop,train,3047,2956,91,0.029865441417787988,0.0024763172273662088,-0.015312740681637526,-0.10390744816179232,-0.08549820012763623,0.054932908145192624,0.13977923581196583,0.37313937753721244,0.12347767253044654,-0.045729342555290375,0.0,15,0.005074424898511502,364,15,0.04120879120879121,0.552336868087078,17.709404600811908,6585.0,2995.961516468007,0.00185463120061729,-0.11312139479929106,0.45174642303385903,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_20d,fixed_stop,train,3047,2950,97,0.031834591401378405,0.0023434955517888747,-0.0112044438755864,-0.11979178606581158,-0.089037000210714,0.05831617693511314,0.1436426949638305,0.3396610169491525,0.21898305084745762,-0.04562347452992277,0.0,15,0.005084745762711864,364,15,0.04120879120879121,0.552336868087078,18.763389830508476,6585.0,2995.961516468007,0.0017304580222020588,-0.12943584573205946,0.40979597002377294,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__no_exit__none,no_exit,hold_20d,no_exit,train,3047,2935,112,0.03675746636035445,0.004809256333752963,-0.0058100760479040765,-0.12854114954665552,-0.062209095272033735,0.062139131926087214,0.14564029848835042,0.2926746166950596,0.14514480408858604,-0.045454599192765954,0.0,15,0.005110732538330494,364,15,0.04120879120879121,0.552336868087078,21.0,6585.0,2995.961516468007,0.0017972433194680336,-0.16203167414625252,0.359651718140278,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_40d,break_even_after_gain,train,3047,2828,219,0.07187397440105021,0.006654841407364689,-0.014170399973969416,-0.15358024015492774,-0.07217593664685709,0.0643361548553974,0.19792657345773204,0.3178925035360679,0.1814002828854314,-0.05652934636692025,-0.0038471272879741936,70,0.024752475247524754,364,70,0.19230769230769232,0.552336868087078,37.56364922206507,6538.0,2966.1596575245453,0.011501860198922267,-0.1799089054747829,0.3625114349093763,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_40d,break_even_after_gain,train,3047,2827,220,0.07220216606498195,0.006375893287080132,-0.014595616441385195,-0.15912984413237038,-0.07714192017574645,0.06961833424373387,0.20407984083113206,0.3360452776795189,0.19136894234170498,-0.06140050709551459,-0.0044654125229513794,72,0.025468694729395117,364,72,0.1978021978021978,0.552336868087078,38.882561018747786,6538.0,2966.1596575245453,0.013028749553808923,-0.1851427943332099,0.3783464385055062,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_40d,break_even_after_gain,train,3047,2816,231,0.07581227436823104,0.007245966206779989,-0.013699393978094398,-0.1637429933036475,-0.08373568054731281,0.07563700951983987,0.20888834530270062,0.3561789772727273,0.20667613636363635,-0.0683677218471841,-0.0048632190998782465,75,0.026633522727272728,364,75,0.20604395604395603,0.552336868087078,40.21306818181818,6538.0,2966.1596575245453,0.015191643547865378,-0.18784780076872276,0.40096848919644335,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_40d,fixed_stop,train,3047,2884,163,0.05349524122087299,-0.0003987269647937319,-0.054496571622402804,-0.08787742846478216,-0.06823530402896744,0.030788886883612355,0.16913838619159757,0.5748959778085991,0.05825242718446602,-0.05306843286179114,-0.005712613180341821,59,0.020457697642163663,364,59,0.1620879120879121,0.552336868087078,23.68134535367545,6539.0,2966.707449468751,0.008629483653961415,-0.09234214861212398,0.6066768749747654,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_40d,fixed_stop,train,3047,2861,186,0.06104364949130292,0.0010500879485565685,-0.053194928619304985,-0.11101817920711188,-0.09252550931693515,0.05490324303637183,0.19529728206582453,0.506815798671793,0.17686123732960504,-0.0743801905299355,-0.0056577030950237805,71,0.02481649772806711,364,71,0.19505494505494506,0.552336868087078,29.45508563439357,6539.0,2966.707449468751,0.00962057332802641,-0.1187134091852794,0.5723433872091799,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_40d,fixed_stop,train,3047,2848,199,0.0653101411224155,0.0007136640137652324,-0.03406298419646665,-0.12730398625031422,-0.10910128023441501,0.06471071291608904,0.20271450987237122,0.46172752808988765,0.3514747191011236,-0.07394867591600263,-0.005450383450356343,73,0.025632022471910113,364,73,0.20054945054945056,0.552336868087078,32.171699438202246,6539.0,2966.707449468751,0.010816271625445099,-0.1347112737113737,0.5166406272340721,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__no_exit__none,no_exit,hold_40d,no_exit,train,3047,2814,233,0.07646865769609452,0.006347726958914875,-0.013541809825611439,-0.17008625208202466,-0.08851211575033863,0.07864525792663357,0.21087003359142248,0.3685145700071073,0.21819474058280028,-0.0725904332837064,-0.005259296321132899,75,0.026652452025586353,364,75,0.20604395604395603,0.552336868087078,41.0,6538.0,2966.1596575245453,0.01601552490031496,-0.18949691208368624,0.4160526023690486,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_60d,break_even_after_gain,train,3047,2760,287,0.09419100754840827,0.015648304357871068,-0.016111580695834415,-0.1746202127937756,-0.08261464253559864,0.07182378680779378,0.25279261251111346,0.3391304347826087,0.21268115942028987,-0.0639361446889481,-0.004569144114756921,150,0.05434782608695652,364,146,0.4010989010989011,0.552336868087078,52.928260869565214,6493.0,2938.9185999162846,0.02114113895176139,-0.19581919886204036,0.35568782468622007,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_60d,break_even_after_gain,train,3047,2753,294,0.09648834919593043,0.016716567376149728,-0.01759592639210828,-0.18056897776284328,-0.08957164720094124,0.08276083087890052,0.26117532107991004,0.35924446058844894,0.2270250635670178,-0.0727650538037875,-0.005247295699789031,155,0.05630221576462041,364,151,0.41483516483516486,0.552336868087078,55.52306574645841,6493.0,2938.9185999162846,0.02275705512699857,-0.2041789545603716,0.3791266638898192,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_60d,break_even_after_gain,train,3047,2732,315,0.10338037413849688,0.019972541100129818,-0.018266620813963304,-0.18593371141230788,-0.09955250782048947,0.09758436294700662,0.27380956149851865,0.3828696925329429,0.25,-0.08325982704655022,-0.006368866485828505,165,0.06039531478770132,364,161,0.4423076923076923,0.552336868087078,58.73243045387994,6493.0,2938.9185999162846,0.026486269073696524,-0.21227903999958297,0.4062015366920624,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_60d,fixed_stop,train,3047,2836,211,0.06924844108959632,0.0038321447315508386,-0.056729957328484085,-0.09017438070964928,-0.07056134780938852,0.005745682934430609,0.19386379445379276,0.6371650211565585,0.06664315937940761,-0.05448811427851691,-0.008735713701976455,126,0.04442877291960508,364,124,0.34065934065934067,0.552336868087078,30.197813822284907,6495.0,2939.764467400815,0.014288626383058245,-0.09434599671938582,0.651453994997657,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_60d,fixed_stop,train,3047,2805,242,0.07942238267148015,0.006146959568842853,-0.0815258314694095,-0.11598493392248181,-0.09599882910684088,0.056863652003295226,0.23813051538098584,0.5836007130124777,0.2103386809269162,-0.081720453042462,-0.008493798702653934,149,0.05311942959001782,364,146,0.4010989010989011,0.552336868087078,38.85775401069519,6495.0,2939.764467400815,0.01634763211950573,-0.12285477741332229,0.632919164678892,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_60d,fixed_stop,train,3047,2786,261,0.08565802428618313,0.007253549908245027,-0.07515552040824203,-0.13344530625456297,-0.11360976534721975,0.07556975213891193,0.2502170286964435,0.5326633165829145,0.4382627422828428,-0.09441452808673662,-0.008382011450441318,154,0.05527638190954774,364,150,0.41208791208791207,0.552336868087078,43.27817659727207,6495.0,2939.764467400815,0.018710480195483294,-0.13960001362391883,0.5784719091105749,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__no_exit__none,no_exit,hold_60d,no_exit,train,3047,2721,326,0.10699048244174598,0.01926304602401887,-0.019027036524671644,-0.191928507812685,-0.10849999389648435,0.10341683477794295,0.2772215394953956,0.408305769937523,0.2723263506063947,-0.09190373315484113,-0.00797871581538867,166,0.06100698272693863,364,162,0.44505494505494503,0.552336868087078,61.0,6493.0,2938.9185999162846,0.026802442620977262,-0.21801715846648995,0.4414277584922767,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_120d,break_even_after_gain,train,3047,2586,461,0.15129635707253036,0.014285231645566977,-0.015166969142226993,-0.22524741912586826,-0.07683545382515669,0.02748721964020539,0.2840175505438047,0.30781129156999226,0.22157772621809746,-0.0695613957868958,-0.006423329941012468,273,0.10556844547563805,364,273,0.75,0.552336868087078,90.55259087393658,6404.0,2994.304735124753,0.03154446334106023,-0.2353268495207984,0.31449155596956013,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_120d,break_even_after_gain,train,3047,2564,483,0.15851657367902855,0.01941344804300363,-0.01519853517946208,-0.23361907524373565,-0.08957872339699244,0.05442945501812456,0.30419693299561823,0.328393135725429,0.23946957878315134,-0.07990381146466147,-0.007971298689537928,290,0.11310452418096724,364,290,0.7967032967032966,0.552336868087078,97.6868174726989,6403.0,2993.916430035592,0.0352940836561546,-0.2455316383225109,0.33621237177809266,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_120d,break_even_after_gain,train,3047,2510,537,0.1762389235313423,0.02452566488408539,-0.01595821738283849,-0.2490101451180592,-0.11784180058639368,0.09107938132935939,0.3438067680822082,0.37211155378486055,0.27729083665338644,-0.0986646268257958,-0.01028210766451786,321,0.12788844621513945,364,321,0.8818681318681318,0.552336868087078,108.88645418326693,6402.0,3003.4739152204766,0.04135825873626636,-0.2636844521722,0.3777927055939964,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_120d,fixed_stop,train,3047,2728,319,0.10469314079422383,-7.476251812164021e-05,-0.058921154073324114,-0.09329018243211665,-0.07283411705550155,-0.04622956213493078,0.184100641334969,0.7151759530791789,0.07697947214076246,-0.056154576397374034,-0.019090107643191877,202,0.07404692082111437,364,202,0.554945054945055,0.552336868087078,44.97690615835777,6404.0,2893.5052474080844,0.014374326935623308,-0.09607942318107798,0.7201685074014549,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_120d,fixed_stop,train,3047,2669,378,0.12405644896619626,0.0021643410057969195,-0.08632667275090411,-0.12055447202061378,-0.09977436530754513,0.016020535755191904,0.24543194412905484,0.6882727613338329,0.24915698763581867,-0.08453233723536502,-0.018293029508013547,249,0.0932933683027351,364,249,0.6840659340659341,0.552336868087078,60.36980142375422,6404.0,2893.5052474080844,0.017247656573705562,-0.12593682625931601,0.7240279314947041,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_120d,fixed_stop,train,3047,2633,414,0.13587134886773877,0.0025112491547595495,-0.10385670159299965,-0.1390437232882851,-0.11792382135268975,0.042873565497526286,0.2776826186269604,0.639574629699962,0.5586783137105963,-0.10326379079866066,-0.017655574888497567,266,0.10102544625902013,364,266,0.7307692307692307,0.552336868087078,69.22521838207368,6403.0,2918.6297906587447,0.020671600559311637,-0.14393832132365358,0.6710413666554881,sufficient,,,
r02_precision_range_breakout,source_pool,hold_120d__no_exit__none,no_exit,hold_120d,no_exit,train,3047,2440,607,0.19921234000656382,0.029041733931988646,-0.019163281822072616,-0.263245395067894,-0.14539921735362996,0.13402423050159823,0.3765684713839107,0.4323770491803279,0.3360655737704918,-0.12486716177193385,-0.01568421203084317,340,0.13934426229508196,364,340,0.9340659340659341,0.552336868087078,121.00081967213114,6395.0,3110.743073554725,0.052634323835788394,-0.27426103994179046,0.4453969486968763,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_20d,break_even_after_gain,validation,1797,1693,104,0.05787423483583751,-0.005689713841406865,-0.009733580839735755,-0.12852806369403919,-0.06528088673286014,0.04309906957123254,0.1133355970381148,0.30655640874187834,0.1559362079149439,-0.04434595919119966,0.0,7,0.004134672179562906,103,7,0.06796116504854369,0.38751399623749927,20.62138216184288,3444.0,2160.7094536344234,-0.013509907069199563,-0.14128017826528005,0.3760092401634642,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_20d,break_even_after_gain,validation,1797,1693,104,0.05787423483583751,-0.005807521750708702,-0.009742242959816193,-0.12927097223379472,-0.06654643704070906,0.04481387679289582,0.11366306589992155,0.3142350856467809,0.15829887773183698,-0.04509016331721194,0.0,7,0.004134672179562906,103,7,0.06796116504854369,0.38751399623749927,20.802126402835203,3444.0,2160.7094536344234,-0.01383731068985651,-0.14365679894824057,0.38434286231471176,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_20d,break_even_after_gain,validation,1797,1692,105,0.05843071786310518,-0.005740938396092053,-0.00912498693166659,-0.12938614937835838,-0.06812046719890283,0.046463579812789854,0.11442022174798512,0.3197399527186761,0.16016548463356975,-0.046390890888189706,0.0,7,0.004137115839243499,103,7,0.06796116504854369,0.38751399623749927,20.96158392434988,3444.0,2160.7094536344234,-0.013721463605275848,-0.14557640679762696,0.39213823747397925,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_20d,fixed_stop,validation,1797,1699,98,0.054535336672231496,-0.0051717348944007625,-0.03880183834275276,-0.07731712062702936,-0.06244093776007743,0.03368152322102834,0.10507936682159903,0.44849911712772217,0.02707474985285462,-0.04687502910383001,0.0,7,0.004120070629782225,103,7,0.06796116504854369,0.38751399623749927,15.246027074749852,3444.0,2160.7094536344234,-0.009534072498966085,-0.08012339404005642,0.5279872455955734,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_20d,fixed_stop,validation,1797,1696,101,0.0562047857540345,-0.007152784394008298,-0.01787627759958938,-0.10428420050646808,-0.08730808840514406,0.041459276731279734,0.11076371097945548,0.3915094339622642,0.12617924528301888,-0.04683838484602115,0.0,7,0.004127358490566038,103,7,0.06796116504854369,0.38751399623749927,17.649764150943398,3444.0,2160.7094536344234,-0.013729077176326602,-0.10746678709603019,0.47560883051980707,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_20d,fixed_stop,validation,1797,1696,101,0.0562047857540345,-0.007080358217820921,-0.014112109012793927,-0.11830707042543992,-0.09533338746953243,0.044396707390701715,0.11364146914698914,0.3602594339622642,0.2329009433962264,-0.04683838484602115,0.0,7,0.004127358490566038,103,7,0.06796116504854369,0.38751399623749927,18.652712264150942,3444.0,2160.7094536344234,-0.014419051417161707,-0.12196092623253973,0.4395561089642271,sufficient,,,
r02_precision_range_breakout,source_pool,hold_20d__no_exit__none,no_exit,hold_20d,no_exit,validation,1797,1692,105,0.05843071786310518,-0.005969437778376889,-0.00912498693166659,-0.12994207918562894,-0.06871007486183403,0.046645169175486875,0.11442022174798512,0.32210401891252954,0.16252955082742318,-0.04679534944923991,0.0,7,0.004137115839243499,103,7,0.06796116504854369,0.38751399623749927,21.0,3444.0,2160.7094536344234,-0.013823890534917106,-0.14557640679762696,0.39567288372248205,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_40d,break_even_after_gain,validation,1797,1628,169,0.09404563160823595,-0.01867552868604389,-0.017862571572401516,-0.1766704511448044,-0.09653285873374828,0.041205814417751604,0.128024729804638,0.36732186732186733,0.24324324324324326,-0.06498336330833221,-0.0031605681504243174,26,0.01597051597051597,103,26,0.2524271844660194,0.38751399623749927,38.51904176904177,3435.0,2154.378497429504,-0.027945966483719928,-0.18781896327451209,0.4178569328316815,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_40d,break_even_after_gain,validation,1797,1626,171,0.09515859766277128,-0.019143706888317902,-0.020510932796843413,-0.1800298326673942,-0.10049998378203875,0.04333177427452532,0.13168580104980931,0.3813038130381304,0.25092250922509224,-0.06734092690911508,-0.004176236428974078,27,0.016605166051660517,103,27,0.2621359223300971,0.38751399623749927,39.37330873308733,3435.0,2154.378497429504,-0.02907458150174271,-0.19204824431233347,0.4355805508513778,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_40d,break_even_after_gain,validation,1797,1624,173,0.09627156371730662,-0.020179040432555456,-0.025454987045387185,-0.18488372769880967,-0.1065109500030185,0.045526608169894164,0.13243064284174177,0.4051724137931034,0.2629310344827586,-0.0752569267169837,-0.005025998572991597,27,0.0166256157635468,103,27,0.2621359223300971,0.38751399623749927,40.44273399014779,3435.0,2154.378497429504,-0.030108862694919896,-0.19580296202616843,0.46415261243318434,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_40d,fixed_stop,validation,1797,1674,123,0.06844741235392321,-0.012418093344210334,-0.05513926129975989,-0.08115109194547823,-0.06633080900052801,0.013678681739472554,0.10496052574441302,0.5985663082437276,0.03345280764635603,-0.05303479135600836,-0.005843903969407056,23,0.013739545997610514,103,23,0.22330097087378642,0.38751399623749927,23.777180406212665,3435.0,2154.378497429504,-0.01972425084565082,-0.08332157063773793,0.666376930209323,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_40d,fixed_stop,validation,1797,1663,134,0.07456872565386756,-0.016522260846988233,-0.07200293725202733,-0.10974970814005773,-0.09405646132190998,0.034819435868073664,0.1219732478652725,0.5405892964521948,0.17438364401683704,-0.08037177385889871,-0.005676184321698593,26,0.015634395670475046,103,26,0.2524271844660194,0.38751399623749927,29.028262176788935,3435.0,2154.378497429504,-0.02545745666701285,-0.11203532395043403,0.6150246900600911,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_40d,fixed_stop,validation,1797,1658,139,0.0773511407902059,-0.01847908214365409,-0.05013222079352893,-0.12468658946493662,-0.1113991215964007,0.041124982089965276,0.12762722232740936,0.5,0.3968636911942099,-0.08217494701998151,-0.005620528046527265,27,0.016284680337756333,103,27,0.2621359223300971,0.38751399623749927,31.62786489746683,3435.0,2154.378497429504,-0.028421414691830002,-0.12775052820440425,0.5726004624260441,sufficient,,,
r02_precision_range_breakout,source_pool,hold_40d__no_exit__none,no_exit,hold_40d,no_exit,validation,1797,1624,173,0.09627156371730662,-0.021339176596477532,-0.027284314121502846,-0.18708005913238218,-0.10996726846655228,0.04771693904846029,0.13243064284174177,0.41933497536945813,0.27401477832512317,-0.07846891882566781,-0.005369850342558743,27,0.0166256157635468,103,27,0.2621359223300971,0.38751399623749927,41.0,3435.0,2154.378497429504,-0.030499648515332965,-0.19724663682280086,0.47934143125846873,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_60d,break_even_after_gain,validation,1797,1552,245,0.13633834168057873,-0.017426561674993728,-0.01756722849303955,-0.1897571860521185,-0.09761711803931919,0.033987126320488656,0.1420146362349401,0.3537371134020619,0.24484536082474226,-0.07064300977894289,-0.00531859430726804,39,0.025128865979381444,103,39,0.3786407766990291,0.38751399623749927,54.251288659793815,3429.0,2150.682526438189,-0.03175512545474105,-0.2104084725932851,0.41207976098753113,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_60d,break_even_after_gain,validation,1797,1549,248,0.13800779076238176,-0.017502659455572663,-0.01978791751867793,-0.19496650106093472,-0.102728897244169,0.041178678518826825,0.14683186462617567,0.3724983860555197,0.2582311168495804,-0.07796101573891456,-0.005861757227455919,39,0.025177533892834086,103,39,0.3786407766990291,0.38751399623749927,56.242091672046485,3429.0,2150.682526438189,-0.03293605668513999,-0.21651772275964087,0.4328771612340115,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_60d,break_even_after_gain,validation,1797,1545,252,0.14023372287145242,-0.017446913346885876,-0.022234208857554123,-0.19769609773328808,-0.10822690880070274,0.05292960509869292,0.15197680226080112,0.4,0.27766990291262134,-0.09007130898549465,-0.00789178501415618,39,0.02524271844660194,103,39,0.3786407766990291,0.38751399623749927,59.09320388349514,3429.0,2150.682526438189,-0.03353988395023844,-0.2244233702031847,0.4698173730503028,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_60d,fixed_stop,validation,1797,1659,138,0.07679465776293823,-0.015717032124174,-0.05678125149468628,-0.08224588285481227,-0.06769792012370629,-0.0014838733024423825,0.11203163531961827,0.6642555756479807,0.03496081977094635,-0.05435930152933277,-0.010741200627272037,29,0.017480409885473176,103,29,0.2815533980582524,0.38751399623749927,29.945750452079565,3429.0,2150.682526438189,-0.02275445189744979,-0.08389418097618506,0.717335726316539,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_60d,fixed_stop,validation,1797,1638,159,0.08848080133555926,-0.020541778169462496,-0.08364228008557667,-0.11154000279431815,-0.09641904952318409,0.0316858713798691,0.13338890503258918,0.6025641025641025,0.199023199023199,-0.0824848384533643,-0.010632895031806696,35,0.021367521367521368,103,35,0.33980582524271846,0.38751399623749927,37.77045177045177,3429.0,2150.682526438189,-0.030129110706152113,-0.11346591711136589,0.6755941741717125,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_60d,fixed_stop,validation,1797,1625,172,0.09571508069003895,-0.02276411313129988,-0.09631001743661127,-0.12653656865920143,-0.11363845095775493,0.039296825969764124,0.1401809285254751,0.5563076923076923,0.4756923076923077,-0.10054901721430765,-0.010451739960090954,36,0.022153846153846152,103,36,0.34951456310679613,0.38751399623749927,41.81476923076923,3429.0,2150.682526438189,-0.033810987193140574,-0.1288994391006898,0.629886418515781,sufficient,,,
r02_precision_range_breakout,source_pool,hold_60d__no_exit__none,no_exit,hold_60d,no_exit,validation,1797,1544,253,0.1407902058987201,-0.017736671397968157,-0.02642449407853626,-0.20647648619853817,-0.11397023518220595,0.060213875232657685,0.15679056012778653,0.4229274611398964,0.2966321243523316,-0.09883767827451495,-0.00944710638316224,40,0.025906735751295335,103,40,0.3883495145631068,0.38751399623749927,61.0,3429.0,2150.682526438189,-0.03400991237970413,-0.22712250920390165,0.5015943820154647,sufficient,,,
