split,pool_id,entry_execution_date,daily_candidate_count,unique_instrument_count,volume_money_count,range_breakout_count,pullback_drawdown_count
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-21,6,6,1,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-24,6,6,4,4,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-25,8,8,6,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-26,5,5,4,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-27,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-28,7,7,5,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-08-31,11,11,10,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-01,8,8,6,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-02,8,8,3,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-03,6,6,1,2,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-04,4,4,4,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-07,1,1,1,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-08,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-09,6,6,1,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-10,4,4,3,0,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-11,3,3,3,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-14,4,4,2,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-15,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-16,5,5,3,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-17,4,4,1,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-18,4,4,2,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-21,42,42,32,23,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-22,16,16,5,9,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-23,5,5,0,1,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-24,8,8,4,7,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-25,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-28,3,3,2,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-29,6,6,3,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-09-30,5,5,3,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-09,6,6,3,5,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-12,24,24,11,14,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-13,55,55,38,32,13
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-14,37,37,3,11,30
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-15,12,12,6,5,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-16,3,3,2,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-19,12,12,7,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-20,5,5,2,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-21,5,5,2,5,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-22,4,4,4,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-26,3,3,2,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-27,1,1,0,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-28,1,1,0,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-29,5,5,3,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-10-30,8,8,7,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-02,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-03,6,6,5,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-04,9,9,1,4,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-05,5,5,2,5,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-06,15,15,6,9,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-09,13,13,2,5,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-10,28,28,18,13,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-11,13,13,8,3,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-12,6,6,1,1,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-16,2,2,1,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-17,5,5,4,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-18,11,11,8,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-19,15,15,13,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-20,7,7,2,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-23,3,3,0,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-24,10,10,7,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-25,6,6,2,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-26,6,6,4,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-27,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-11-30,11,11,3,3,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-01,9,9,8,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-02,15,15,4,7,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-03,10,10,4,1,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-04,7,7,4,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-07,9,9,5,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-08,10,10,3,4,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-09,9,9,2,4,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-10,4,4,3,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-11,5,5,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-14,6,6,4,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-15,6,6,4,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-16,12,12,5,5,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-17,9,9,1,2,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-18,7,7,4,1,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-21,5,5,4,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-22,8,8,5,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-23,3,3,3,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-24,6,6,1,1,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-25,3,3,1,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-28,8,8,4,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-29,5,5,3,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-30,7,7,3,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2020-12-31,14,14,4,7,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-04,30,30,23,17,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-05,37,37,21,12,11
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-06,22,22,14,9,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-07,34,34,17,23,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-08,17,17,6,6,11
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-11,10,10,5,4,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-12,10,10,3,7,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-13,10,10,5,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-14,11,11,6,3,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-15,11,11,4,2,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-18,8,8,7,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-19,5,5,1,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-20,8,8,4,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-21,3,3,1,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-22,3,3,1,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-25,12,12,10,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-26,4,4,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-27,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-28,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-01-29,2,2,2,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-01,3,3,3,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-02,3,3,2,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-03,8,8,4,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-04,5,5,4,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-05,3,3,2,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-08,5,5,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-09,8,8,3,7,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-10,22,22,8,12,11
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-18,13,13,3,5,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-19,26,26,12,6,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-22,29,29,13,15,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-23,22,22,11,6,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-24,6,6,1,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-25,3,3,2,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-02-26,7,7,5,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-01,1,1,0,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-02,6,6,3,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-03,4,4,2,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-05,2,2,1,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-08,4,4,2,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-09,3,3,1,1,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-10,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-11,2,2,0,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-12,7,7,2,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-15,4,4,1,0,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-16,4,4,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-17,5,5,3,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-18,3,3,0,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-19,14,14,1,11,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-22,6,6,3,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-23,15,15,5,4,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-24,11,11,3,8,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-25,15,15,11,6,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-26,5,5,0,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-29,21,21,11,13,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-30,24,24,11,14,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-03-31,28,28,13,14,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-01,14,14,8,2,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-02,17,17,4,8,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-06,22,22,4,11,12
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-07,11,11,4,6,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-08,13,13,4,7,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-09,15,15,14,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-12,3,3,2,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-13,2,2,2,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-14,2,2,1,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-15,6,6,4,0,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-16,3,3,2,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-19,4,4,1,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-20,26,26,20,7,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-21,15,15,7,4,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-22,9,9,5,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-23,4,4,2,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-26,8,8,4,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-27,9,9,7,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-28,6,6,2,1,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-29,6,6,5,3,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-04-30,20,20,13,4,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-06,10,10,7,1,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-07,5,5,3,0,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-10,18,18,7,10,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-11,6,6,0,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-12,4,4,1,4,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-13,5,5,1,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-14,5,5,1,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-17,19,19,13,12,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-18,19,19,8,5,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-19,11,11,1,6,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-20,16,16,2,7,12
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-21,6,6,2,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-24,7,7,4,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-25,2,2,1,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-26,37,37,33,8,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-27,14,14,7,6,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-28,12,12,5,6,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-05-31,5,5,0,0,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-01,6,6,4,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-02,3,3,1,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-03,3,3,3,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-04,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-07,3,3,2,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-08,3,3,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-09,3,3,2,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-10,7,7,5,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-11,3,3,3,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-15,12,12,8,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-16,3,3,2,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-17,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-21,4,4,1,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-22,4,4,1,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-23,3,3,3,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-24,9,9,2,4,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-25,10,10,6,8,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-28,16,16,8,6,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-29,15,15,7,10,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-06-30,8,8,3,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-01,9,9,3,4,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-02,14,14,8,5,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-05,7,7,6,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-06,9,9,8,4,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-07,9,9,6,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-08,4,4,4,4,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-09,6,6,2,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-12,3,3,3,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-13,12,12,9,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-14,13,13,6,7,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-15,4,4,3,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-16,4,4,0,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-19,11,11,7,4,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-20,13,13,3,10,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-21,5,5,1,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-22,7,7,6,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-23,9,9,4,7,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-26,11,11,8,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-27,6,6,2,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-28,1,1,1,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-29,3,3,1,0,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-07-30,2,2,0,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-02,5,5,3,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-03,10,10,7,6,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-04,11,11,2,3,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-05,13,13,3,8,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-06,9,9,1,3,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-09,4,4,1,0,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-10,24,24,12,22,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-11,31,31,10,15,16
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-12,23,23,10,10,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-13,13,13,9,5,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-16,7,7,5,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-17,9,9,2,6,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-18,10,10,5,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-19,25,25,15,4,10
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-20,3,3,2,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-23,7,7,5,5,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-24,10,10,4,3,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-25,9,9,6,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-26,11,11,7,5,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-27,7,7,3,2,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-30,6,6,2,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-08-31,16,16,11,4,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-01,15,15,8,3,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-02,9,9,7,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-03,10,10,3,4,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-06,5,5,1,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-07,6,6,3,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-08,7,7,1,3,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-09,21,21,4,14,14
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-10,12,12,4,5,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-13,14,14,7,6,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-14,12,12,9,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-15,7,7,4,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-16,2,2,1,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-17,5,5,5,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-22,7,7,4,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-23,4,4,2,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-24,8,8,6,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-27,8,8,3,6,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-28,17,17,11,7,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-29,4,4,0,0,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-09-30,1,1,1,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-08,3,3,1,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-11,15,15,5,7,8
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-12,12,12,6,4,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-13,6,6,2,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-14,11,11,5,7,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-15,4,4,2,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-18,6,6,4,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-19,11,11,1,7,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-20,15,15,8,8,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-21,9,9,4,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-22,9,9,7,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-25,11,11,9,4,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-26,10,10,6,6,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-27,9,9,7,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-28,10,10,6,2,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-10-29,4,4,3,1,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-01,11,11,11,2,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-02,14,14,9,6,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-03,11,11,7,3,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-04,3,3,1,0,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-05,4,4,2,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-08,2,2,1,1,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-09,3,3,1,2,0
