variant,seed,feature,gain,split_count
core_plus_intraday_range,20260727,CORR5,39.94618606567383,11
core_plus_intraday_range,20260727,CORD5,31.030760243535042,15
core_plus_intraday_range,20260727,CORR10,22.995500162243843,11
core_plus_intraday_range,20260727,ROC60,55.95800006389618,19
core_plus_intraday_range,20260727,RESI10,60.5807887557894,20
core_plus_intraday_range,20260727,VSTD5,5.376649975776672,3
core_plus_intraday_range,20260727,RSQR60,22.26536039216444,11
core_plus_intraday_range,20260727,CORR60,29.354199558496475,11
core_plus_intraday_range,20260727,WVMA60,22.258220076560974,7
core_plus_intraday_range,20260727,STD5,48.87363138794899,17
core_plus_intraday_range,20260727,RSQR20,26.32843305170536,11
core_plus_intraday_range,20260727,CORD60,52.25278113782406,18
core_plus_intraday_range,20260727,CORD10,11.828517515677959,8
core_plus_intraday_range,20260727,CORR20,49.89081436395645,11
core_plus_intraday_range,20260727,KLOW,20.924379408359528,4
core_plus_intraday_range,20260727,close_momentum_20d,62.55907174013555,23
core_plus_intraday_range,20260727,volume_surprise_20d,73.69939988851547,19
core_plus_intraday_range,20260727,intraday_range_1d,31.284779174820862,10
core_plus_reversal_volatility,20260723,RESI5,108.27894023060799,27
core_plus_reversal_volatility,20260723,WVMA5,18.507383823394775,8
core_plus_reversal_volatility,20260723,RSQR5,35.77096187352436,18
core_plus_reversal_volatility,20260723,KLEN,48.562996566295624,11
core_plus_reversal_volatility,20260723,RSQR10,19.66983298957348,8
core_plus_reversal_volatility,20260723,CORR5,50.20601427555084,14
core_plus_reversal_volatility,20260723,CORD5,33.62339758872986,12
core_plus_reversal_volatility,20260723,CORR10,29.69624975323677,13
core_plus_reversal_volatility,20260723,ROC60,26.629779815673828,10
core_plus_reversal_volatility,20260723,RESI10,62.46367633342743,19
core_plus_reversal_volatility,20260723,VSTD5,7.314797914062908,6
core_plus_reversal_volatility,20260723,RSQR60,21.478656709194183,10
core_plus_reversal_volatility,20260723,CORR60,34.318246696464485,15
core_plus_reversal_volatility,20260723,WVMA60,44.21142117679119,14
core_plus_reversal_volatility,20260723,STD5,54.78993487358093,19
core_plus_reversal_volatility,20260723,RSQR20,17.45262136310339,9
core_plus_reversal_volatility,20260723,CORD60,64.91693150997162,21
core_plus_reversal_volatility,20260723,CORD10,21.139014214277267,10
core_plus_reversal_volatility,20260723,CORR20,41.105939745903015,10
core_plus_reversal_volatility,20260723,KLOW,33.83896028995514,8
core_plus_reversal_volatility,20260723,close_momentum_20d,59.92477998137474,24
core_plus_reversal_volatility,20260723,volume_surprise_20d,80.00385481119156,21
core_plus_reversal_volatility,20260723,reversal_5d,58.06366107100621,17
