variant,seed,feature_count,best_iteration,validation_paper_proxy_ic,validation_paper_proxy_icir,validation_paper_proxy_rank_ic,validation_paper_proxy_rank_icir,validation_paper_proxy_metric_days,validation_executable_bridge_ic,validation_executable_bridge_icir,validation_executable_bridge_rank_ic,validation_executable_bridge_rank_icir,validation_executable_bridge_metric_days,historical_test_paper_proxy_ic,historical_test_paper_proxy_icir,historical_test_paper_proxy_rank_ic,historical_test_paper_proxy_rank_icir,historical_test_paper_proxy_metric_days,historical_test_paper_proxy_gross_arr,historical_test_paper_proxy_net_arr,historical_test_paper_proxy_universe_equal_weight_arr,historical_test_paper_proxy_net_arr_minus_universe_arr,historical_test_paper_proxy_ir,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,historical_test_paper_proxy_mdd,historical_test_paper_proxy_calmar,historical_test_paper_proxy_mean_one_way_turnover,historical_test_paper_proxy_total_cost,historical_test_paper_proxy_portfolio_days,historical_test_executable_bridge_ic,historical_test_executable_bridge_icir,historical_test_executable_bridge_rank_ic,historical_test_executable_bridge_rank_icir,historical_test_executable_bridge_metric_days,historical_test_executable_bridge_gross_arr,historical_test_executable_bridge_net_arr,historical_test_executable_bridge_universe_equal_weight_arr,historical_test_executable_bridge_net_arr_minus_universe_arr,historical_test_executable_bridge_ir,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,historical_test_executable_bridge_mdd,historical_test_executable_bridge_calmar,historical_test_executable_bridge_mean_one_way_turnover,historical_test_executable_bridge_total_cost,historical_test_executable_bridge_portfolio_days
core_plus_volatility,20260723,23,10,0.014080681785042131,0.12684066997868398,0.008738138436202641,0.07833719950034815,482,0.013003371228904576,0.11989060957206918,0.010934237976099591,0.10088548444295652,482,0.011963839270922864,0.10037283383441935,0.012797358656617377,0.10423290574771152,578,0.2752374355659044,0.20852551603966973,0.20696561241382994,0.001559903625839798,1.0604793586172143,-0.014959904698330393,-0.2224428896420403,0.937433947091918,0.1071280276816609,0.12334,578,0.012880719436602281,0.10432719035992713,0.01572183471081257,0.12705309292365982,578,0.2974033893660073,0.22953878404597483,0.2220866599905158,0.007452124055459031,1.0139630309110377,0.042123279038105484,-0.24561118552942074,0.9345616061874321,0.1071280276816609,0.12334,578
core_plus_volatility,20260724,23,6,0.010852539845928256,0.09999290273662,0.006805874732088626,0.0600744238563047,482,0.011919758662642003,0.11486807964387936,0.010142757689609112,0.09301946011482777,482,0.009203365747664527,0.08319263894600315,0.00938565165776986,0.08211922135718938,578,0.30505839509760246,0.23672465807512744,0.20696561241382994,0.0297590456612975,1.186572272141791,0.265695614837891,-0.15828518063795605,1.495557936131653,0.1072318339100346,0.12346000000000001,578,0.0149061751135719,0.13350327996318867,0.015711105722294783,0.13525291335137266,578,0.3399760958617797,0.2698253983050325,0.2220866599905158,0.04773873831451669,1.1793463575886791,0.42769247701481894,-0.21128118428551945,1.2770914703904634,0.1072318339100346,0.12346000000000001,578
core_plus_volatility,20260725,23,6,0.010431610202666215,0.09302646829780357,0.006993244564224896,0.06118970000148016,482,0.01032177979982863,0.09724884524790045,0.009392551856311137,0.08625489006791821,482,0.01129865962991614,0.10199416755758284,0.009916026870063646,0.08676811020388765,578,0.2689407217013662,0.2028053602007922,0.20696561241382994,-0.0041602522130377295,1.0824568993668144,-0.09688981322203014,-0.16853218896124522,1.203362760851746,0.1067128027681661,0.12286000000000002,578,0.015195118637163572,0.1382488743502228,0.01470615714660069,0.13212501460803944,578,0.30420749477979037,0.23624094621361902,0.2220866599905158,0.014154286223103218,1.093336080154042,0.0733216440488322,-0.1766561746400197,1.33729232332251,0.1067128027681661,0.12286000000000002,578
core_plus_volatility,20260726,23,7,0.014816318891565573,0.13920068668526833,0.008012438161060459,0.0718249379087906,482,0.014159012610622052,0.13881945604361595,0.013439970518538466,0.12676011165757572,482,0.012598826270998275,0.11066403234800257,0.013504504717913044,0.11357588458824737,578,0.3126808426686729,0.2442949794972782,0.20696561241382994,0.03732936708344825,1.2156608177015598,0.34459631892646553,-0.16764854182980793,1.457185233053083,0.10667820069204152,0.12282000000000001,578,0.016822725646032044,0.14559990907669876,0.016842975405785852,0.14594901758432735,578,0.3456127440226242,0.275521718195163,0.2220866599905158,0.05343505820464722,1.1827914636915304,0.47664767139243175,-0.2214897524437458,1.2439479260564903,0.10667820069204152,0.12282000000000001,578
core_plus_volatility,20260727,23,5,0.013834514762594997,0.13458512146895776,0.009813607404818177,0.09263058688219412,482,0.011453963892889673,0.11664918806791011,0.011559346931803547,0.11085882493874864,482,0.010149192272663728,0.09931646108749999,0.010197160108047476,0.09231920010085969,578,0.26944501714974156,0.20311712669386628,0.20696561241382994,-0.003848485719963657,1.021837221862061,-0.06448566556224235,-0.19045434145834528,1.0664872490622141,0.10698961937716263,0.12318000000000001,578,0.014118007403408302,0.13842979121451057,0.014560363112819493,0.13625770831803924,578,0.2985336918538444,0.2306934788363717,0.2220866599905158,0.008606818845855901,1.0230521321907653,0.05542226430737074,-0.21973337981236285,1.0498790808814211,0.10698961937716263,0.12318000000000001,578
core_plus_intraday_range,20260723,23,7,0.011571138133696403,0.10244000326151716,0.006188860434726512,0.053354567701839675,482,0.014429424274314819,0.13322470281041296,0.014023777819548779,0.12591307542218647,482,0.011761366781586464,0.09928355083909345,0.012361036400250039,0.10339415972141208,578,0.21462449028906017,0.15169531223048938,0.20696561241382994,-0.05527030018334056,0.8505833684468335,-0.613471153602399,-0.18629450188094132,0.8142769147714092,0.10605536332179931,0.12210000000000001,578,0.014604044024894727,0.12279178135663835,0.014467833467665324,0.12041875569116815,578,0.23990591445883447,0.1756701319230991,0.2220866599905158,-0.046416528067416696,0.8491989331684919,-0.5172664729800439,-0.23288736520930142,0.7543137076810508,0.10605536332179931,0.12210000000000001,578
core_plus_intraday_range,20260724,23,10,0.01614277275703096,0.1391279940114823,0.013666859454760394,0.12399813509190412,482,0.014703057607570999,0.12908590422139135,0.01529315583867445,0.13920481384723007,482,0.010733650562735684,0.08648306538564167,0.012854436009404157,0.10342775819909499,578,0.26304718230028623,0.1972445889631269,0.20696561241382994,-0.009721023450703026,1.075004716726119,-0.14763450723873583,-0.16384864203806826,1.203821932911104,0.10667820069204152,0.12282000000000003,578,0.016510760399398288,0.12547056938172305,0.02024568257891785,0.1557677253953243,578,0.31149962265111575,0.24318295738504592,0.2220866599905158,0.021096297394530117,1.1285739135252484,0.11865879545910472,-0.19048423370927758,1.276656616926095,0.10667820069204152,0.12282000000000003,578
core_plus_intraday_range,20260725,23,8,0.014420699694909205,0.12965028547847082,0.012188068119862835,0.1072686514108224,482,0.01150515049896695,0.10776598222461764,0.012413567128733163,0.11084534752163536,482,0.010260285988932163,0.08736981402849406,0.01110677464451853,0.09170424877047566,578,0.3235324915169058,0.2549983531269322,0.20696561241382994,0.04803274071310226,1.2510527180438402,0.43857826686094575,-0.1746694538710719,1.4598909395752342,0.10602076124567474,0.12206000000000002,578,0.01276119452752525,0.11376840341040939,0.014021386496399899,0.12145937899631298,578,0.345458476202801,0.2757999581877377,0.2220866599905158,0.053713298197221926,1.1841525629783909,0.46283482518803243,-0.19273790818365677,1.430958552922202,0.10602076124567474,0.12206000000000002,578
core_plus_intraday_range,20260726,23,7,0.011903551407091298,0.10813942006697241,0.00614609387794161,0.054423683426199854,482,0.014532489741508699,0.13625841149650608,0.012776160928039211,0.11590519640017516,482,0.01222850107266372,0.10486966953472174,0.012892200842748858,0.10856055357381902,578,0.3165232550199828,0.24877085419248934,0.20696561241382994,0.04180524177865941,1.2999307408608072,0.33492209228791187,-0.17236366311624896,1.4432905967234424,0.10536332179930796,0.12130000000000002,578,0.01412919245073691,0.12239830592720519,0.014987264628382638,0.13001906135284205,578,0.34791551460901604,0.27855446152407803,0.2220866599905158,0.056467801533562234,1.2676352200909204,0.4370948941815283,-0.19255120027746753,1.4466513899818814,0.10536332179930796,0.12130000000000002,578
core_plus_intraday_range,20260727,23,7,0.012679180166011954,0.11434067524796161,0.009579785438070698,0.0823249844081534,482,0.012311213048686034,0.1184099559878581,0.013501675844762646,0.12038165046015993,482,0.011013157174687,0.09607797181836215,0.011761187456198065,0.09639579156609564,578,0.26192602488173655,0.1966945228277639,0.20696561241382994,-0.01027108958606604,1.0347922492250792,-0.1484758390390317,-0.20559328372298413,0.9567166751069047,0.10581314878892734,0.12182000000000003,578,0.015069118667271529,0.13470073731292256,0.01751406063498669,0.14849620293170068,578,0.287417853419659,0.22087417544399401,0.2220866599905158,-0.001212484546521786,1.015337668683503,-0.06247620182050367,-0.24391054922743027,0.9055540079902146,0.10581314878892734,0.12182000000000003,578
core_plus_reversal_volatility,20260723,24,8,0.013854573600052439,0.11705621443570559,0.008317852190174408,0.07076751910389797,482,0.012852029396413122,0.1134270851650302,0.013010500401654196,0.11350274097652482,482,0.011967627886677911,0.10050137954982011,0.014301398723059777,0.11806339516249581,578,0.20757675715670398,0.143910233785846,0.20696561241382994,-0.06305537862798394,0.7751510469733517,-0.6688288359951841,-0.19949845436977132,0.7213601440696262,0.10795847750865052,0.12430000000000001,578,0.013320274316799332,0.11329285777793043,0.01588535048941844,0.1329251400010884,578,0.25298582045185225,0.18694105873133426,0.2220866599905158,-0.035145601259181536,0.870456629935326,-0.37761401262817523,-0.23297287445094927,0.8024155566260712,0.10795847750865052,0.12430000000000001,578
core_plus_reversal_volatility,20260724,24,7,0.013355721274581484,0.12152077531980217,0.008472966956251115,0.07354024575465479,482,0.01555454738830384,0.14479143387085236,0.01234953791927088,0.10968817009176064,482,0.011882715876169648,0.10821301418925168,0.012042002600001322,0.1050772127995981,578,0.24894947483575258,0.18420286753558313,0.20696561241382994,-0.02276274487824681,0.9805547898111935,-0.27978139839261856,-0.17839203691910221,1.0325733744444883,0.10612456747404844,0.12218000000000001,578,0.014983619775601552,0.13535212582647868,0.016590141568543076,0.1460129240549436,578,0.24926547363424612,0.18451027021924626,0.2220866599905158,-0.037576389771269536,0.8864284360586723,-0.4295266221185224,-0.2015043759051287,0.9156638380206517,0.10612456747404844,0.12218000000000001,578
core_plus_reversal_volatility,20260725,24,2,0.012014228199449424,0.12020432480316905,0.005839827284497466,0.05466026246549405,482,0.012152136440897642,0.12812320733979884,0.010048572207190213,0.09610001568143378,482,0.009518878920799376,0.10418573260102718,0.005041358715937611,0.04964569082534266,578,0.27344248668695337,0.2063194062645668,0.20696561241382994,-0.0006462061492631399,1.0221668787027094,-0.020512773943898825,-0.18818788390355234,1.0963479793965216,0.10795847750865051,0.12430000000000001,578,0.013909845400306492,0.14802761830973507,0.011208989296243288,0.1070408511958737,578,0.29575533802586484,0.22745625642495892,0.2220866599905158,0.005369596434443125,0.9907939485018775,0.04275436043259305,-0.23613224501585917,0.9632579252769247,0.10795847750865051,0.12430000000000001,578
core_plus_reversal_volatility,20260726,24,4,0.012122552165827954,0.11072355557596128,0.009165490730432184,0.08085952322879345,482,0.012039397502334407,0.11697385196641046,0.012097265619396984,0.11100150686783937,482,0.011946902218331919,0.11079857910285339,0.01269214314597075,0.11039454375847658,578,0.2090257293553217,0.14522154763643602,0.20696561241382994,-0.061744064777393914,0.7638835629346113,-0.694185490031024,-0.21946215536299263,0.6617156720995386,0.10806228373702421,0.12442,578,0.017774077048218036,0.16799669170844336,0.018839895171423916,0.16627303512499392,578,0.27613593327134933,0.20880640341988022,0.2220866599905158,-0.013280256570635585,0.9312039594802233,-0.15258564633607943,-0.25074521453054377,0.8327433239785523,0.10806228373702421,0.12442,578
core_plus_reversal_volatility,20260727,24,2,0.009118447678056503,0.08382473686885905,0.00562428117508086,0.04842258730506567,482,0.009587778754010541,0.09559194634720614,0.006414437818895964,0.05792530470742974,482,0.006338562678698571,0.06705744882262824,0.005829433641103601,0.056573413050933545,578,0.22309845776193304,0.15901565570673815,0.20696561241382994,-0.04794995670709179,0.8407879224704687,-0.5308660675779101,-0.19294212728647253,0.8241624467560589,0.10726643598615918,0.12350000000000001,578,0.013036242553158734,0.13770522921597267,0.012913170557264037,0.12766584415470633,578,0.23399000027730898,0.16934149326663395,0.2220866599905158,-0.05274516672388185,0.7966066746462286,-0.5630855519959164,-0.2392316897399971,0.7078556083045623,0.10726643598615918,0.12350000000000001,578
core_plus_reversal_intraday_range,20260723,24,6,0.010285087517850443,0.09483963390039692,0.004311968358793367,0.03832232419856308,482,0.008638204093369647,0.0834897347235002,0.006701413914939685,0.06051116813921983,482,0.012435893286616602,0.11036453571050707,0.01325618459886296,0.11618743065816735,578,0.2022281353633979,0.1400723472326446,0.20696561241382994,-0.06689326518118532,0.815584141310018,-0.7054197830753066,-0.18179615126293402,0.770491268707093,0.10581314878892734,0.12182000000000001,578,0.014324573853319202,0.12865846354039043,0.01610399240117208,0.1436819350891661,578,0.2541058753685135,0.18928130609345994,0.2220866599905158,-0.032805353897055856,0.9297057254686389,-0.36818615573582164,-0.21039872079771438,0.8996314491638114,0.10581314878892734,0.12182000000000001,578
core_plus_reversal_intraday_range,20260724,24,8,0.013367607672948159,0.12558496502458819,0.010766070707175227,0.09929036153096343,482,0.012791358459322619,0.12330016279255945,0.011338958400300773,0.1070967823184944,482,0.01466855138109464,0.125621770578534,0.013919890198159353,0.11802803600862884,578,0.2822447237806469,0.21571554588304798,0.20696561241382994,0.00874993346921804,1.122213317115235,0.041755401195810504,-0.1759076825027437,1.2262997432172036,0.10622837370242215,0.12230000000000002,578,0.017270912090151566,0.14754536326354467,0.01701505859265907,0.14311840739439718,578,0.2952232548845988,0.2280270420321875,0.2220866599905158,0.005940382041671688,1.0389181543604962,0.009284260726443547,-0.22963440500913945,0.9930003390524691,0.10622837370242215,0.12230000000000002,578
core_plus_reversal_intraday_range,20260725,24,3,0.012349376925529234,0.12071389134932191,0.009901809643828086,0.09162934325763207,482,0.008109568388381788,0.08280811641040153,0.009900611420419793,0.09447820815972116,482,0.011341092437826304,0.11306787157274897,0.011307597538556757,0.10445445704386785,578,0.2046792659109864,0.14172300153725992,0.20696561241382994,-0.06524261087657002,0.8190119980875245,-0.7141501071845616,-0.20094311227114503,0.7052891733159993,0.10698961937716263,0.12318000000000001,578,0.013531234824243924,0.13463031130529074,0.012892129385354254,0.11983491810285354,578,0.23077840917079273,0.16646615008979415,0.2220866599905158,-0.05562050990072165,0.8504294976099964,-0.6034046330630594,-0.19114907167460182,0.8708708267920544,0.10698961937716263,0.12318000000000001,578
core_plus_reversal_intraday_range,20260726,24,8,0.011451129811391545,0.10251583431269604,0.008961475209062863,0.07819200335327832,482,0.010373512187226788,0.09908281878457806,0.010771931245005157,0.09697568867122217,482,0.00978743282917867,0.08874067319068868,0.011742631538606984,0.10116917487506216,578,0.23642235463248373,0.17240419372136295,0.20696561241382994,-0.03456141869246698,0.938488158794225,-0.4021426532246468,-0.16917944932683793,1.0190610881366278,0.10598615916955016,0.12202000000000002,578,0.011642765909912638,0.10576384651341576,0.013761121738464908,0.1194046467364661,578,0.2525584274885333,0.18771102443270737,0.2220866599905158,-0.034375635557808426,0.9003580249373427,-0.38798019271135614,-0.19102695620133414,0.9826415505195407,0.10598615916955016,0.12202000000000002,578
core_plus_reversal_intraday_range,20260727,24,1,0.008879758646346263,0.08739608255573664,0.0011361375829463068,0.011139099585546196,482,0.010802042569272006,0.10634537375158228,0.004128659326659603,0.04033098699311733,482,0.004653804068856568,0.04574751104387144,0.0013663831495115447,0.014053823961537312,578,0.1352937564476031,0.07568493927872155,0.20696561241382994,-0.13128067313510838,0.4802497326101163,-1.3046473344763447,-0.20254648794993846,0.37366700378151163,0.10747404844290658,0.12374,578,0.00622157033348673,0.06066259450174671,0.0036608879801050794,0.036564011055160495,578,0.1309140639136026,0.07154103506731113,0.2220866599905158,-0.15054562492320467,0.42110428804771805,-1.4362127413176058,-0.2700380699786131,0.2649294415153284,0.10747404844290658,0.12374,578
core_plus_volatility_intraday_range,20260723,24,10,0.016089142991818843,0.14259348847220793,0.009958649080221474,0.08905837940306358,482,0.01461691321905181,0.13286413212373613,0.012155050004036818,0.11135221275870398,482,0.011329015608509253,0.09710200487380273,0.011439593136959768,0.09686966834344275,578,0.24310831258206433,0.17833672548079305,0.20696561241382994,-0.02862888693303689,0.9470373021100076,-0.3246324067016484,-0.21472476087586234,0.8305363794718295,0.10667820069204152,0.12282000000000001,578,0.01588125988460819,0.1392106600178917,0.0170039996728939,0.14705163735288487,578,0.28903117120859534,0.22187712450875097,0.2220866599905158,-0.00020953548176483316,1.009527183891398,-0.04572318659338211,-0.25114632408569537,0.8834575832097098,0.10667820069204152,0.12282000000000001,578
core_plus_volatility_intraday_range,20260724,24,6,0.013693544102842946,0.12733058588000093,0.010794772535350114,0.0987445709018091,482,0.01237944568523084,0.11808723817128383,0.01084158196786831,0.1003943351686892,482,0.012048041750827899,0.11073637406354815,0.01138128738018778,0.09893454239157763,578,0.28835755203867497,0.22140890433627036,0.20696561241382994,0.014443291922440427,1.1159475682531301,0.11688814600005183,-0.1998865607004836,1.107672789808198,0.10640138408304499,0.12250000000000003,578,0.014283823720718592,0.12892124321519835,0.014442530766603356,0.12424010266429535,578,0.27498387974158134,0.2087287729404086,0.2220866599905158,-0.013357887050107209,0.953596406632387,-0.1674333287878833,-0.24214599293802497,0.8619955689038835,0.10640138408304499,0.12250000000000003,578
core_plus_volatility_intraday_range,20260725,24,2,0.012845717919823965,0.13111705036731391,0.00702005238878365,0.0676785061249334,482,0.009606493561684512,0.10279751176827046,0.007203805934227193,0.06995653678854492,482,0.009001703507702975,0.09768855606307034,0.004352003322050907,0.04320213372564875,578,0.2972676968051595,0.229341626376516,0.20696561241382994,0.02237601396268607,1.0776254145025532,0.23673647735898706,-0.19246571919383726,1.1915972742425889,0.1072318339100346,0.12346000000000001,578,0.011919458609104329,0.12656236390332198,0.008921265949012692,0.08591469441360505,578,0.3531195007200312,0.2822766715114493,0.2220866599905158,0.060190011520933506,1.137960310090444,0.5690095086051404,-0.21137279007686027,1.335444696589408,0.1072318339100346,0.12346000000000001,578
core_plus_volatility_intraday_range,20260726,24,13,0.015440074913066908,0.1325148639083659,0.009383717160627728,0.08247932378147216,482,0.0139310215612921,0.12223704739905977,0.012193742648529047,0.10995464606388336,482,0.011787660996006009,0.0967748343727098,0.013477636979827217,0.10779826941712968,578,0.23107782942258437,0.1668292362852306,0.20696561241382994,-0.04013637612859933,0.8837572249339744,-0.45427892905700273,-0.21006424906084442,0.7941819563828258,0.10685121107266436,0.12302000000000002,578,0.014897539299561764,0.12113766131751563,0.018291174220526764,0.1502992016369976,578,0.2754922576924743,0.20893647036138208,0.2220866599905158,-0.013150189629133724,0.9462582142945033,-0.16316510564122289,-0.25938294604110856,0.80551352180366,0.10685121107266436,0.12302000000000002,578
