split_bucket,context_stratum,cost_bps,cell_id,candidate_action,label_class,cell_step_n,continue_return_sum,continue_return_mean,continue_max_drawdown_mean,policy_net_return_sum,policy_net_return_mean,incremental_return_sum,incremental_return_mean,drawdown_avoided_abs_sum,drawdown_avoided_abs_mean,six_cell_reconciliation_status
train,non_late_rescue_context,50,defended_neutral,defend_next_h20,neutral,490,-20.946204265004056,-0.04274735564286542,-0.06540897075761772,-2.45,-0.005,18.496204265004053,0.03774735564286542,32.05039567123268,0.06540897075761772,pass
train,non_late_rescue_context,50,continued_positive,continue_next_h20,positive,3935,467.56774143893335,0.1188228059565269,-0.021409090108462446,467.56774143893335,0.1188228059565269,0.0,0.0,0.0,0.0,pass
train,non_late_rescue_context,50,continued_negative,continue_next_h20,negative,1242,-123.12925997226499,-0.09913789047686392,-0.1511450635230336,-123.12925997226499,-0.09913789047686392,0.0,0.0,0.0,0.0,pass
train,non_late_rescue_context,50,continued_neutral,continue_next_h20,neutral,1775,-70.0125214222882,-0.03944367404072575,-0.0584795126626442,-70.0125214222882,-0.03944367404072575,0.0,0.0,0.0,0.0,pass
train,non_late_rescue_context,100,defended_positive,defend_next_h20,positive,1077,173.71724947743775,0.16129735327524397,-0.030966529452024178,-10.77,-0.01,-184.48724947743776,-0.17129735327524398,33.35095221983004,0.030966529452024178,pass
train,non_late_rescue_context,100,defended_negative,defend_next_h20,negative,1105,-120.23294253881917,-0.10880809279531146,-0.16606197369796974,-11.049999999999999,-0.009999999999999998,109.18294253881918,0.09880809279531147,183.49848093625656,0.16606197369796974,pass
train,non_late_rescue_context,100,defended_neutral,defend_next_h20,neutral,490,-20.946204265004056,-0.04274735564286542,-0.06540897075761772,-4.9,-0.01,16.046204265004057,0.032747355642865426,32.05039567123268,0.06540897075761772,pass
train,non_late_rescue_context,100,continued_positive,continue_next_h20,positive,3935,467.56774143893335,0.1188228059565269,-0.021409090108462446,467.56774143893335,0.1188228059565269,0.0,0.0,0.0,0.0,pass
train,non_late_rescue_context,100,continued_negative,continue_next_h20,negative,1242,-123.12925997226499,-0.09913789047686392,-0.1511450635230336,-123.12925997226499,-0.09913789047686392,0.0,0.0,0.0,0.0,pass
train,non_late_rescue_context,100,continued_neutral,continue_next_h20,neutral,1775,-70.0125214222882,-0.03944367404072575,-0.0584795126626442,-70.0125214222882,-0.03944367404072575,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,0,defended_positive,defend_next_h20,positive,1620,231.89819728105434,0.1431470353586755,-0.030215942530258038,0.0,0.0,-231.89819728105434,-0.1431470353586755,48.94982689901802,0.030215942530258038,pass
train,known_failed_context_any,0,defended_negative,defend_next_h20,negative,1788,-199.3449131583269,-0.11149044360085397,-0.16719546868659252,0.0,0.0,199.3449131583269,0.11149044360085397,298.9454980116274,0.16719546868659252,pass
train,known_failed_context_any,0,defended_neutral,defend_next_h20,neutral,890,-38.930648781697954,-0.04374230200190781,-0.06686872320918481,0.0,0.0,38.930648781697954,0.04374230200190781,59.513163656174484,0.06686872320918481,pass
train,known_failed_context_any,0,continued_positive,continue_next_h20,positive,5790,577.602710255369,0.09975867189211898,-0.02086145817285091,577.602710255369,0.09975867189211898,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,0,continued_negative,continue_next_h20,negative,1999,-207.89566282291628,-0.1039998313271217,-0.15251440710202027,-207.89566282291628,-0.1039998313271217,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,0,continued_neutral,continue_next_h20,neutral,3367,-131.96594323354418,-0.03919392433428696,-0.056673317214929436,-131.96594323354418,-0.03919392433428696,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,25,defended_positive,defend_next_h20,positive,1620,231.89819728105434,0.1431470353586755,-0.030215942530258038,-4.049999999999999,-0.002499999999999999,-235.94819728105432,-0.14564703535867551,48.94982689901802,0.030215942530258038,pass
train,known_failed_context_any,25,defended_negative,defend_next_h20,negative,1788,-199.3449131583269,-0.11149044360085397,-0.16719546868659252,-4.47,-0.0025,194.8749131583269,0.10899044360085397,298.9454980116274,0.16719546868659252,pass
train,known_failed_context_any,25,defended_neutral,defend_next_h20,neutral,890,-38.930648781697954,-0.04374230200190781,-0.06686872320918481,-2.2249999999999996,-0.0024999999999999996,36.70564878169796,0.04124230200190782,59.513163656174484,0.06686872320918481,pass
train,known_failed_context_any,25,continued_positive,continue_next_h20,positive,5790,577.602710255369,0.09975867189211898,-0.02086145817285091,577.602710255369,0.09975867189211898,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,25,continued_negative,continue_next_h20,negative,1999,-207.89566282291628,-0.1039998313271217,-0.15251440710202027,-207.89566282291628,-0.1039998313271217,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,25,continued_neutral,continue_next_h20,neutral,3367,-131.96594323354418,-0.03919392433428696,-0.056673317214929436,-131.96594323354418,-0.03919392433428696,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,50,defended_positive,defend_next_h20,positive,1620,231.89819728105434,0.1431470353586755,-0.030215942530258038,-8.099999999999998,-0.004999999999999998,-239.99819728105433,-0.14814703535867552,48.94982689901802,0.030215942530258038,pass
train,known_failed_context_any,50,defended_negative,defend_next_h20,negative,1788,-199.3449131583269,-0.11149044360085397,-0.16719546868659252,-8.94,-0.005,190.40491315832693,0.106490443600854,298.9454980116274,0.16719546868659252,pass
train,known_failed_context_any,50,defended_neutral,defend_next_h20,neutral,890,-38.930648781697954,-0.04374230200190781,-0.06686872320918481,-4.449999999999999,-0.004999999999999999,34.48064878169795,0.038742302001907813,59.513163656174484,0.06686872320918481,pass
train,known_failed_context_any,50,continued_positive,continue_next_h20,positive,5790,577.602710255369,0.09975867189211898,-0.02086145817285091,577.602710255369,0.09975867189211898,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,50,continued_negative,continue_next_h20,negative,1999,-207.89566282291628,-0.1039998313271217,-0.15251440710202027,-207.89566282291628,-0.1039998313271217,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,50,continued_neutral,continue_next_h20,neutral,3367,-131.96594323354418,-0.03919392433428696,-0.056673317214929436,-131.96594323354418,-0.03919392433428696,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,100,defended_positive,defend_next_h20,positive,1620,231.89819728105434,0.1431470353586755,-0.030215942530258038,-16.199999999999996,-0.009999999999999997,-248.0981972810544,-0.15314703535867555,48.94982689901802,0.030215942530258038,pass
train,known_failed_context_any,100,defended_negative,defend_next_h20,negative,1788,-199.3449131583269,-0.11149044360085397,-0.16719546868659252,-17.88,-0.01,181.4649131583269,0.10149044360085398,298.9454980116274,0.16719546868659252,pass
train,known_failed_context_any,100,defended_neutral,defend_next_h20,neutral,890,-38.930648781697954,-0.04374230200190781,-0.06686872320918481,-8.899999999999999,-0.009999999999999998,30.030648781697955,0.033742302001907816,59.513163656174484,0.06686872320918481,pass
train,known_failed_context_any,100,continued_positive,continue_next_h20,positive,5790,577.602710255369,0.09975867189211898,-0.02086145817285091,577.602710255369,0.09975867189211898,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,100,continued_negative,continue_next_h20,negative,1999,-207.89566282291628,-0.1039998313271217,-0.15251440710202027,-207.89566282291628,-0.1039998313271217,0.0,0.0,0.0,0.0,pass
train,known_failed_context_any,100,continued_neutral,continue_next_h20,neutral,3367,-131.96594323354418,-0.03919392433428696,-0.056673317214929436,-131.96594323354418,-0.03919392433428696,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,0,defended_positive,defend_next_h20,positive,570,88.35932506605127,0.15501635976500222,-0.03051438354036444,0.0,0.0,-88.35932506605127,-0.15501635976500222,17.39319861800773,0.03051438354036444,pass
train,non_known_failed_context,0,defended_negative,defend_next_h20,negative,511,-54.31722234272992,-0.10629593413450082,-0.16567830113744222,0.0,0.0,54.31722234272992,0.10629593413450082,84.66161188123297,0.16567830113744222,pass
train,non_known_failed_context,0,defended_neutral,defend_next_h20,neutral,205,-8.692187591331848,-0.042400915079667555,-0.06599533137048966,0.0,0.0,8.692187591331848,0.042400915079667555,13.529042930950379,0.06599533137048966,pass
train,non_known_failed_context,0,continued_positive,continue_next_h20,positive,2098,246.36190935040855,0.11742703019561895,-0.021827397112634248,246.36190935040855,0.11742703019561895,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,0,continued_negative,continue_next_h20,negative,586,-57.79340061992909,-0.09862355054595408,-0.15295870674699802,-57.79340061992909,-0.09862355054595408,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,0,continued_neutral,continue_next_h20,neutral,821,-31.844836592811717,-0.03878786430305934,-0.059016187523143145,-31.844836592811717,-0.03878786430305934,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,25,defended_positive,defend_next_h20,positive,570,88.35932506605127,0.15501635976500222,-0.03051438354036444,-1.4249999999999998,-0.0024999999999999996,-89.78432506605125,-0.1575163597650022,17.39319861800773,0.03051438354036444,pass
train,non_known_failed_context,25,defended_negative,defend_next_h20,negative,511,-54.31722234272992,-0.10629593413450082,-0.16567830113744222,-1.2774999999999999,-0.0024999999999999996,53.039722342729924,0.10379593413450083,84.66161188123297,0.16567830113744222,pass
train,non_known_failed_context,25,defended_neutral,defend_next_h20,neutral,205,-8.692187591331848,-0.042400915079667555,-0.06599533137048966,-0.5125,-0.0024999999999999996,8.179687591331849,0.03990091507966755,13.529042930950379,0.06599533137048966,pass
train,non_known_failed_context,25,continued_positive,continue_next_h20,positive,2098,246.36190935040855,0.11742703019561895,-0.021827397112634248,246.36190935040855,0.11742703019561895,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,25,continued_negative,continue_next_h20,negative,586,-57.79340061992909,-0.09862355054595408,-0.15295870674699802,-57.79340061992909,-0.09862355054595408,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,25,continued_neutral,continue_next_h20,neutral,821,-31.844836592811717,-0.03878786430305934,-0.059016187523143145,-31.844836592811717,-0.03878786430305934,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,50,defended_positive,defend_next_h20,positive,570,88.35932506605127,0.15501635976500222,-0.03051438354036444,-2.8499999999999996,-0.004999999999999999,-91.20932506605126,-0.16001635976500223,17.39319861800773,0.03051438354036444,pass
train,non_known_failed_context,50,defended_negative,defend_next_h20,negative,511,-54.31722234272992,-0.10629593413450082,-0.16567830113744222,-2.5549999999999997,-0.004999999999999999,51.76222234272992,0.10129593413450082,84.66161188123297,0.16567830113744222,pass
train,non_known_failed_context,50,defended_neutral,defend_next_h20,neutral,205,-8.692187591331848,-0.042400915079667555,-0.06599533137048966,-1.025,-0.004999999999999999,7.667187591331846,0.03740091507966754,13.529042930950379,0.06599533137048966,pass
train,non_known_failed_context,50,continued_positive,continue_next_h20,positive,2098,246.36190935040855,0.11742703019561895,-0.021827397112634248,246.36190935040855,0.11742703019561895,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,50,continued_negative,continue_next_h20,negative,586,-57.79340061992909,-0.09862355054595408,-0.15295870674699802,-57.79340061992909,-0.09862355054595408,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,50,continued_neutral,continue_next_h20,neutral,821,-31.844836592811717,-0.03878786430305934,-0.059016187523143145,-31.844836592811717,-0.03878786430305934,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,100,defended_positive,defend_next_h20,positive,570,88.35932506605127,0.15501635976500222,-0.03051438354036444,-5.699999999999999,-0.009999999999999998,-94.05932506605127,-0.16501635976500223,17.39319861800773,0.03051438354036444,pass
train,non_known_failed_context,100,defended_negative,defend_next_h20,negative,511,-54.31722234272992,-0.10629593413450082,-0.16567830113744222,-5.109999999999999,-0.009999999999999998,49.20722234272992,0.09629593413450083,84.66161188123297,0.16567830113744222,pass
train,non_known_failed_context,100,defended_neutral,defend_next_h20,neutral,205,-8.692187591331848,-0.042400915079667555,-0.06599533137048966,-2.05,-0.009999999999999998,6.642187591331848,0.03240091507966755,13.529042930950379,0.06599533137048966,pass
train,non_known_failed_context,100,continued_positive,continue_next_h20,positive,2098,246.36190935040855,0.11742703019561895,-0.021827397112634248,246.36190935040855,0.11742703019561895,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,100,continued_negative,continue_next_h20,negative,586,-57.79340061992909,-0.09862355054595408,-0.15295870674699802,-57.79340061992909,-0.09862355054595408,0.0,0.0,0.0,0.0,pass
train,non_known_failed_context,100,continued_neutral,continue_next_h20,neutral,821,-31.844836592811717,-0.03878786430305934,-0.059016187523143145,-31.844836592811717,-0.03878786430305934,0.0,0.0,0.0,0.0,pass
robustness,all_steps,0,defended_positive,defend_next_h20,positive,201,31.494665042810325,0.15668987583487723,-0.03105651182020845,0.0,0.0,-31.494665042810325,-0.15668987583487723,6.242358875861899,0.03105651182020845,pass
robustness,all_steps,0,defended_negative,defend_next_h20,negative,196,-16.673210602904277,-0.0850674010352259,-0.164024392171124,0.0,0.0,16.673210602904277,0.0850674010352259,32.1487808655403,0.164024392171124,pass
robustness,all_steps,0,defended_neutral,defend_next_h20,neutral,89,-3.450729042233034,-0.03877223642958465,-0.06589541996835444,0.0,0.0,3.450729042233034,0.03877223642958465,5.864692377183545,0.06589541996835444,pass
robustness,all_steps,0,continued_positive,continue_next_h20,positive,1145,129.16847405670003,0.11281089437266378,-0.020699204315074788,129.16847405670003,0.11281089437266378,0.0,0.0,0.0,0.0,pass
robustness,all_steps,0,continued_negative,continue_next_h20,negative,330,-32.159818816810066,-0.09745399641457596,-0.1442333905565262,-32.159818816810066,-0.09745399641457596,0.0,0.0,0.0,0.0,pass
robustness,all_steps,0,continued_neutral,continue_next_h20,neutral,535,-21.324854541171042,-0.039859541198450546,-0.059514852283976794,-21.324854541171042,-0.039859541198450546,0.0,0.0,0.0,0.0,pass
robustness,all_steps,25,defended_positive,defend_next_h20,positive,201,31.494665042810325,0.15668987583487723,-0.03105651182020845,-0.5025,-0.0024999999999999996,-31.997165042810323,-0.15918987583487723,6.242358875861899,0.03105651182020845,pass
robustness,all_steps,25,defended_negative,defend_next_h20,negative,196,-16.673210602904277,-0.0850674010352259,-0.164024392171124,-0.48999999999999994,-0.0024999999999999996,16.183210602904275,0.08256740103522589,32.1487808655403,0.164024392171124,pass
robustness,all_steps,25,defended_neutral,defend_next_h20,neutral,89,-3.450729042233034,-0.03877223642958465,-0.06589541996835444,-0.22249999999999998,-0.0024999999999999996,3.2282290422330338,0.03627223642958465,5.864692377183545,0.06589541996835444,pass
robustness,all_steps,25,continued_positive,continue_next_h20,positive,1145,129.16847405670003,0.11281089437266378,-0.020699204315074788,129.16847405670003,0.11281089437266378,0.0,0.0,0.0,0.0,pass
