split_bucket,context_stratum,cost_bps,defended_negative_n,defended_negative_continue_return_sum,defended_negative_continue_return_mean,defended_negative_policy_net_return_sum,defended_negative_policy_net_return_mean,defended_negative_incremental_return_sum,defended_negative_incremental_return_mean,defended_negative_drawdown_avoided_abs_sum,defended_negative_drawdown_avoided_abs_mean,defended_negative_avoided_loss_abs_sum,negative_avoidance_status,negative_avoidance_caveat
train,known_failed_context_any,25,1788,-199.3449131583269,-0.11149044360085397,-4.47,-0.0025,194.8749131583269,0.10899044360085397,298.9454980116274,0.16719546868659252,217.0032151446605,readout,
train,known_failed_context_any,50,1788,-199.3449131583269,-0.11149044360085397,-8.94,-0.005,190.40491315832693,0.106490443600854,298.9454980116274,0.16719546868659252,217.0032151446605,readout,
train,known_failed_context_any,100,1788,-199.3449131583269,-0.11149044360085397,-17.88,-0.01,181.4649131583269,0.10149044360085398,298.9454980116274,0.16719546868659252,217.0032151446605,readout,
train,non_known_failed_context,0,511,-54.31722234272992,-0.10629593413450082,0.0,0.0,54.31722234272992,0.10629593413450082,84.66161188123297,0.16567830113744222,60.31863790622191,readout,
train,non_known_failed_context,25,511,-54.31722234272992,-0.10629593413450082,-1.2774999999999999,-0.0024999999999999996,53.039722342729924,0.10379593413450083,84.66161188123297,0.16567830113744222,60.31863790622191,readout,
train,non_known_failed_context,50,511,-54.31722234272992,-0.10629593413450082,-2.5549999999999997,-0.004999999999999999,51.76222234272992,0.10129593413450082,84.66161188123297,0.16567830113744222,60.31863790622191,readout,
train,non_known_failed_context,100,511,-54.31722234272992,-0.10629593413450082,-5.109999999999999,-0.009999999999999998,49.20722234272992,0.09629593413450083,84.66161188123297,0.16567830113744222,60.31863790622191,readout,
robustness,all_steps,0,196,-16.673210602904277,-0.0850674010352259,0.0,0.0,16.673210602904277,0.0850674010352259,32.1487808655403,0.164024392171124,20.513371174268432,readout,
robustness,all_steps,25,196,-16.673210602904277,-0.0850674010352259,-0.48999999999999994,-0.0024999999999999996,16.183210602904275,0.08256740103522589,32.1487808655403,0.164024392171124,20.513371174268432,readout,
robustness,all_steps,50,196,-16.673210602904277,-0.0850674010352259,-0.9799999999999999,-0.004999999999999999,15.693210602904276,0.0800674010352259,32.1487808655403,0.164024392171124,20.513371174268432,readout,
robustness,all_steps,100,196,-16.673210602904277,-0.0850674010352259,-1.9599999999999997,-0.009999999999999998,14.713210602904276,0.0750674010352259,32.1487808655403,0.164024392171124,20.513371174268432,readout,
robustness,late_rescue_context,0,34,-3.568067892265971,-0.10494317330194032,0.0,0.0,3.568067892265971,0.10494317330194032,5.211659392529879,0.15328409978029056,3.989644665426836,readout,
robustness,late_rescue_context,25,34,-3.568067892265971,-0.10494317330194032,-0.085,-0.0025,3.483067892265971,0.10244317330194032,5.211659392529879,0.15328409978029056,3.989644665426836,readout,
robustness,late_rescue_context,50,34,-3.568067892265971,-0.10494317330194032,-0.17,-0.005,3.398067892265971,0.09994317330194033,5.211659392529879,0.15328409978029056,3.989644665426836,readout,
robustness,late_rescue_context,100,34,-3.568067892265971,-0.10494317330194032,-0.34,-0.01,3.2280678922659707,0.09494317330194031,5.211659392529879,0.15328409978029056,3.989644665426836,readout,
robustness,non_late_rescue_context,0,162,-13.105142710638304,-0.08089594265826114,0.0,0.0,13.105142710638304,0.08089594265826114,26.937121473010425,0.16627852761117545,16.523726508841595,readout,
robustness,non_late_rescue_context,25,162,-13.105142710638304,-0.08089594265826114,-0.40499999999999997,-0.0024999999999999996,12.700142710638303,0.07839594265826114,26.937121473010425,0.16627852761117545,16.523726508841595,readout,
robustness,non_late_rescue_context,50,162,-13.105142710638304,-0.08089594265826114,-0.8099999999999999,-0.004999999999999999,12.295142710638306,0.07589594265826115,26.937121473010425,0.16627852761117545,16.523726508841595,readout,
robustness,non_late_rescue_context,100,162,-13.105142710638304,-0.08089594265826114,-1.6199999999999999,-0.009999999999999998,11.485142710638303,0.07089594265826113,26.937121473010425,0.16627852761117545,16.523726508841595,readout,
robustness,known_failed_context_any,0,113,-10.259215148302914,-0.09078951458675145,0.0,0.0,10.259215148302914,0.09078951458675145,17.9403533698657,0.15876418911385576,12.104204270229946,readout,
robustness,known_failed_context_any,25,113,-10.259215148302914,-0.09078951458675145,-0.2825,-0.0024999999999999996,9.976715148302914,0.08828951458675145,17.9403533698657,0.15876418911385576,12.104204270229946,readout,
robustness,known_failed_context_any,50,113,-10.259215148302914,-0.09078951458675145,-0.565,-0.004999999999999999,9.694215148302915,0.08578951458675145,17.9403533698657,0.15876418911385576,12.104204270229946,readout,
robustness,known_failed_context_any,100,113,-10.259215148302914,-0.09078951458675145,-1.13,-0.009999999999999998,9.129215148302913,0.08078951458675145,17.9403533698657,0.15876418911385576,12.104204270229946,readout,
robustness,non_known_failed_context,0,83,-6.413995454601363,-0.07727705366989594,0.0,0.0,6.413995454601363,0.07727705366989594,14.208427495674604,0.1711858734418627,8.409166904038486,readout,
robustness,non_known_failed_context,25,83,-6.413995454601363,-0.07727705366989594,-0.2075,-0.0025,6.206495454601361,0.07477705366989591,14.208427495674604,0.1711858734418627,8.409166904038486,readout,
robustness,non_known_failed_context,50,83,-6.413995454601363,-0.07727705366989594,-0.415,-0.005,5.998995454601362,0.07227705366989592,14.208427495674604,0.1711858734418627,8.409166904038486,readout,
robustness,non_known_failed_context,100,83,-6.413995454601363,-0.07727705366989594,-0.83,-0.01,5.583995454601361,0.06727705366989592,14.208427495674604,0.1711858734418627,8.409166904038486,readout,
validation,all_steps,0,81,-8.726611253012988,-0.10773594139522208,0.0,0.0,8.726611253012988,0.10773594139522208,12.825346336903413,0.158337609097573,9.365627466715091,readout,
validation,all_steps,25,81,-8.726611253012988,-0.10773594139522208,-0.20249999999999999,-0.0024999999999999996,8.524111253012988,0.10523594139522208,12.825346336903413,0.158337609097573,9.365627466715091,readout,
validation,all_steps,50,81,-8.726611253012988,-0.10773594139522208,-0.40499999999999997,-0.004999999999999999,8.321611253012987,0.10273594139522206,12.825346336903413,0.158337609097573,9.365627466715091,readout,
validation,all_steps,100,81,-8.726611253012988,-0.10773594139522208,-0.8099999999999999,-0.009999999999999998,7.916611253012988,0.09773594139522207,12.825346336903413,0.158337609097573,9.365627466715091,readout,
validation,late_rescue_context,0,67,-7.22664236361401,-0.10786033378528373,0.0,0.0,7.22664236361401,0.10786033378528373,10.795273189075377,0.16112348043396085,7.8285129988854605,readout,
validation,late_rescue_context,25,67,-7.22664236361401,-0.10786033378528373,-0.1675,-0.0025,7.059142363614009,0.10536033378528371,10.795273189075377,0.16112348043396085,7.8285129988854605,readout,
validation,late_rescue_context,50,67,-7.22664236361401,-0.10786033378528373,-0.335,-0.005,6.89164236361401,0.10286033378528374,10.795273189075377,0.16112348043396085,7.8285129988854605,readout,
validation,late_rescue_context,100,67,-7.22664236361401,-0.10786033378528373,-0.67,-0.01,6.556642363614009,0.09786033378528372,10.795273189075377,0.16112348043396085,7.8285129988854605,readout,
validation,non_late_rescue_context,0,14,-1.4999688893989789,-0.10714063495706992,0.0,0.0,1.4999688893989789,0.10714063495706992,2.0300731478280403,0.14500522484486003,1.5371144678296331,readout,
validation,non_late_rescue_context,25,14,-1.4999688893989789,-0.10714063495706992,-0.034999999999999996,-0.0024999999999999996,1.464968889398979,0.10464063495706992,2.0300731478280403,0.14500522484486003,1.5371144678296331,readout,
validation,non_late_rescue_context,50,14,-1.4999688893989789,-0.10714063495706992,-0.06999999999999999,-0.004999999999999999,1.4299688893989788,0.10214063495706992,2.0300731478280403,0.14500522484486003,1.5371144678296331,readout,
validation,non_late_rescue_context,100,14,-1.4999688893989789,-0.10714063495706992,-0.13999999999999999,-0.009999999999999998,1.3599688893989788,0.09714063495706991,2.0300731478280403,0.14500522484486003,1.5371144678296331,readout,
validation,known_failed_context_any,0,77,-8.314180020792872,-0.10797636390640093,0.0,0.0,8.314180020792872,0.10797636390640093,12.252170317758257,0.1591190950358215,8.953196234494978,readout,
validation,known_failed_context_any,25,77,-8.314180020792872,-0.10797636390640093,-0.1925,-0.0025,8.121680020792873,0.10547636390640094,12.252170317758257,0.1591190950358215,8.953196234494978,readout,
validation,known_failed_context_any,50,77,-8.314180020792872,-0.10797636390640093,-0.385,-0.005,7.929180020792873,0.10297636390640094,12.252170317758257,0.1591190950358215,8.953196234494978,readout,
validation,known_failed_context_any,100,77,-8.314180020792872,-0.10797636390640093,-0.77,-0.01,7.544180020792872,0.09797636390640094,12.252170317758257,0.1591190950358215,8.953196234494978,readout,
validation,non_known_failed_context,0,4,-0.4124312322201158,-0.10310780805502895,0.0,0.0,0.4124312322201158,0.10310780805502895,0.5731760191451603,0.14329400478629006,0.4124312322201158,readout,
validation,non_known_failed_context,25,4,-0.4124312322201158,-0.10310780805502895,-0.01,-0.0025,0.4024312322201158,0.10060780805502895,0.5731760191451603,0.14329400478629006,0.4124312322201158,readout,
validation,non_known_failed_context,50,4,-0.4124312322201158,-0.10310780805502895,-0.02,-0.005,0.3924312322201158,0.09810780805502894,0.5731760191451603,0.14329400478629006,0.4124312322201158,readout,
validation,non_known_failed_context,100,4,-0.4124312322201158,-0.10310780805502895,-0.04,-0.01,0.37243123222011576,0.09310780805502894,0.5731760191451603,0.14329400478629006,0.4124312322201158,readout,
