policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,unweighted_net_return_mean,unweighted_net_return_p10,weighted_net_return_mean,weighted_net_return_p10,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,max_gain50_retention_vs_volume_money_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,policy_retained_max_gain50_count,avg_holding_days,position_weight_mean,position_weight_p10,turnover_proxy,cost_bps_mean,net_return_metric_basis,volume_money_hold120_net_return_mean,volume_money_hold120_net_return_p10,volume_money_hold120_loss_le_minus5_rate,volume_money_hold120_max_gain50_rate,net_return_mean_delta_vs_volume_money_hold120,p10_delta_vs_volume_money_hold120,loss_le_minus5_delta_vs_volume_money_hold120,max_gain50_rate_delta_vs_volume_money_hold120,baseline_A_r04c_hold120_net_return_mean,baseline_A_r04c_hold120_net_return_p10,baseline_A_r04c_hold120_loss_le_minus5_rate,net_return_mean_delta_vs_baseline_A,denominator_status,winner_retention_status,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,volume_money_replay_complete_count,volume_money_net_return_mean,volume_money_net_return_p10,volume_money_loss_le_minus5_rate,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
hold_20d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_20d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2055,142,0.0646335912608102,0.009993708249162327,-0.0025307826608708837,-0.08513861412903141,-0.04456102961358637,0.04726489450360191,0.11266227104229314,0.010225618274650478,-0.10025303563642322,0.009993708249162327,-0.08513861412903141,0.22773722627737225,0.06666666666666667,-0.035930097103118896,0.005907177925109865,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,20.929440389294403,0.9053882593349278,0.6243817667268952,12.04045570797489,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.068251926793365,0.06978982735832913,-0.031116605016896892,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.051183291510671275,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0032247579445756087,-0.09415244653274413,0.26324741540239466,sufficient,2055,0.009993708249162327,-0.08513861412903141,0.22773722627737225,0.006768950304586718,0.009013832403712715,-0.03551018912502241
hold_20d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_20d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2056,141,0.06417842512517069,0.0098145999534405,-0.0028800746942984016,-0.08533428438758225,-0.04435468099853877,0.0468673507736823,0.11211321810706365,0.010011035451095213,-0.09902193323682695,0.0098145999534405,-0.08533428438758225,0.22519455252918288,0.06712062256809338,-0.03528529405593872,0.00590592622756958,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,20.744163424124512,0.9052961601984234,0.6244947793690331,12.14799531066823,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06843103508908682,0.06959415709977829,-0.03365927876508626,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.0513623998063931,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0031946336697946877,-0.0937901802210371,0.2590337064808619,sufficient,2056,0.0098145999534405,-0.08533428438758225,0.22519455252918288,0.006619966283645813,0.008455895833454852,-0.033839153951678996
hold_40d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1970,227,0.10332271279016841,0.0229881835785058,-0.0018899272002803678,-0.10647998638321333,-0.04944240674030466,0.07208993720256533,0.16529500546465287,0.02304193385076174,-0.12400049006494913,0.0229881835785058,-0.10647998638321333,0.24873096446700507,0.11116751269035532,-0.04537925124168396,0.0013537406921386899,290,0.13199817933545743,0.1724137931034483,0.1332945012067281,0.22009830877132042,50,38.78781725888325,0.9063173418904995,0.625332906538064,6.496885305972883,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05525745146402152,0.048448455104147206,-0.010122866827264071,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.0381888161813278,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.014498068782356459,-0.11857126487278084,0.2754981998642057,sufficient,1970,0.0229881835785058,-0.10647998638321333,0.24873096446700507,0.008490114796149343,0.012091278489567509,-0.026767235397200634
hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1962,235,0.10696404187528448,0.024040347618304782,0.0036478009236641145,-0.11032290314087448,-0.055175328288056893,0.0750898088445383,0.16944462287438308,0.024146137534462063,-0.13130507599473626,0.024040347618304782,-0.11032290314087448,0.2701325178389399,0.11926605504587157,-0.05003243684768677,0.0014595985412597778,290,0.13199817933545743,0.18275862068965518,0.14252365446748938,0.23128832993230497,53,40.579510703363916,0.9065848379121962,0.6254544522276018,6.210030521119861,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05420528742422254,0.04460553834648606,0.011278686544670735,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03713665214152882,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.013888038965579353,-0.12379308378215736,0.30316636337317493,sufficient,1962,0.024040347618304782,-0.11032290314087448,0.2701325178389399,0.01015230865272543,0.013470180641282886,-0.03303384553423505
hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1964,233,0.10605370960400547,0.023462587444608402,0.0008854146150725126,-0.10852584673487049,-0.05327532351210744,0.07381870264134495,0.16737919048994288,0.023517793365910214,-0.12895935257071495,0.023462587444608402,-0.10852584673487049,0.26272912423625255,0.11558044806517312,-0.04828605055809021,0.0014331340789794983,290,0.13199817933545743,0.1793103448275862,0.1394413637579373,0.22756422916794172,52,39.79837067209776,0.9062550463660864,0.6251508638991697,6.331917506780615,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.054783047597918924,0.04640259475249005,0.0038752929419834103,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.037714412315225196,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.014117905547930265,-0.12037958436463791,0.28790625568813055,sufficient,1964,0.023462587444608402,-0.10852584673487049,0.26272912423625255,0.009344681896678137,0.011853737629767422,-0.025177131451878
hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1837,360,0.16385980883022302,0.035456959115054205,-0.0010165515300326702,-0.10950919706434295,-0.042873970085335125,0.10112459703278301,0.20256449539394103,0.03689590824564742,-0.12605027670932228,0.035456959115054205,-0.10950919706434295,0.23353293413173654,0.11976047904191617,-0.050595223903656006,0.0,290,0.13199817933545743,0.30344827586206896,0.2533883940521659,0.3586472919346632,88,55.41262928688079,0.9078983216491098,0.6352052434625067,4.5476997435973,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.04278867592747312,0.04541924442301759,-0.025320897162532607,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.025720040644779396,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.025406199387642277,-0.12193469120263056,0.258685500393229,sufficient,1837,0.035456959115054205,-0.10950919706434295,0.23353293413173654,0.010050759727411929,0.012425494138287613,-0.02515256626149248
hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1815,382,0.17387346381429222,0.037642045055987366,0.01398459823927248,-0.11657715759113955,-0.055487522310663465,0.10931070389279185,0.21071877491399227,0.03909676591717346,-0.14129452025146177,0.037642045055987366,-0.11657715759113955,0.26391184573002757,0.1349862258953168,-0.059193968772888184,0.0,290,0.13199817933545743,0.31724137931034485,0.2663637304874676,0.3728975213950227,92,59.6732782369146,0.909439426399852,0.6431054803210063,4.222995743580747,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.040603589986539956,0.038351283896220986,0.005058014435758429,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.023534954703846235,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.026371462071242278,-0.12960972770295345,0.30191604626111046,sufficient,1815,0.037642045055987366,-0.11657715759113955,0.26391184573002757,0.011270582984745089,0.013032570111813899,-0.03800420053108289
hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1822,375,0.17068730086481565,0.0366739049606941,0.006190523223320523,-0.11229285537435599,-0.050696478698846394,0.10479116934677014,0.20660665240311374,0.03814757312439056,-0.13491602980694148,0.0366739049606941,-0.11229285537435599,0.2502744237102086,0.1278814489571899,-0.05600813031196594,0.0,290,0.13199817933545743,0.3137931034482759,0.2631148461314293,0.3693400142771457,91,57.689901207464324,0.9081879328825571,0.635380057702957,4.368182207380769,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.04157173008183322,0.04263558611300455,-0.008579407584060561,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.0245030947991395,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.026063860047702617,-0.12506295166015624,0.2758601272698479,sufficient,1822,0.0366739049606941,-0.11229285537435599,0.2502744237102086,0.010610044912991484,0.012770096285800253,-0.025585703559639295
hold_120d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1634,563,0.25625853436504326,0.05847650310320039,-0.0025999145936365185,-0.10412771183928349,-0.021303576985590714,0.12947777966323668,0.2630288426407271,0.06278459696100243,-0.11556752987431024,0.05847650310320039,-0.10412771183928349,0.16523867809057527,0.10281517747858017,-0.0560283362865448,-0.0020654976367950406,290,0.13199817933545743,0.46551724137931033,0.40893325130432945,0.5230028339565177,135,97.74969400244798,0.907735568755432,0.6386267173386485,2.5780131853270976,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.01976913193932693,0.05080072964807705,-0.09361515320369387,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.0027004966566332098,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.04616917525600573,-0.11664391097290902,0.19925782580883614,sufficient,1634,0.05847650310320039,-0.10412771183928349,0.16523867809057527,0.012307327847194661,0.012516199133625533,-0.03401914771826087
hold_120d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1582,615,0.2799271734182977,0.06753705032194808,0.0235953281596384,-0.12343803150077506,-0.03681830661776016,0.15223391499226407,0.27689007995800025,0.07229463378087199,-0.14488853353948167,0.06753705032194808,-0.12343803150077506,0.21871049304677623,0.13211125158027812,-0.07577663660049438,-0.0026243686676025355,290,0.13199817933545743,0.5206896551724138,0.46329837193311196,0.5775399769103798,151,112.73767383059419,0.9092516819862302,0.6482452922248508,2.2352776267024015,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.010708584720579242,0.03149040998658548,-0.040143338247492916,0.0,0.0611769997598336,-0.1991883501917575,0.3525,0.006360050562114479,sufficient,passed,2760,2423.2089381991455,0.05433596570865589,-0.13257196238820043,0.2598714535814619,sufficient,1582,0.06753705032194808,-0.12343803150077506,0.21871049304677623,0.01320108461329219,0.009133930887425368,-0.04116096053468568
hold_120d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1610,587,0.26718252162039147,0.06324872489332614,0.0009508320096572571,-0.11209794922977251,-0.026476437638044213,0.14064600096768132,0.27037726485404306,0.06787636186251313,-0.12824447864361532,0.06324872489332614,-0.11209794922977251,0.18881987577639753,0.11614906832298137,-0.06516340374946594,-0.0022262752056121816,290,0.13199817933545743,0.5,0.4428308730994504,0.5571691269005495,145,104.7472049689441,0.9077519808966982,0.6420323732493144,2.405792117075716,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.014996910149201181,0.04283049225758803,-0.07003395551787162,0.0,0.0611769997598336,-0.1991883501917575,0.3525,0.00207172513349254,sufficient,passed,2760,2423.2089381991455,0.050491697892802875,-0.1248106358265395,0.220529156141801,sufficient,1610,0.06324872489332614,-0.11209794922977251,0.18881987577639753,0.012757027000523266,0.012712686596766998,-0.031709280365403464
hold_20d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",robustness,2197,2081,116,0.05279927173418298,0.006256117766070095,-0.02019948285821905,-0.07491550513992662,-0.05889429345693577,0.043992155516056494,0.11845340855273245,0.006256117766070095,-0.07491550513992662,0.006256117766070095,-0.07491550513992662,0.38923594425756847,0.030754444978375782,-0.037009596824645996,0.005613446235656738,290,0.13199817933545743,0.05517241379310345,0.03424255845565535,0.08773294140927367,16,16.104276790004807,1.0,1.0,15.648017187360127,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07198951727645722,0.08001293634743392,0.13038211296329932,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05492088199376351,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,-0.0002955289053770266,-0.07807758279251831,0.46427301727443127,sufficient,2081,0.006256117766070095,-0.07491550513992662,0.38923594425756847,0.006551646671447121,0.0031620776525916883,-0.0750370730168628
hold_20d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,2062,135,0.06144742831133364,0.006919056445556268,-0.007379341581883257,-0.09648568472720788,-0.07457947503968249,0.05081061885274406,0.1272375975976783,0.006919056445556268,-0.09648568472720788,0.006919056445556268,-0.09648568472720788,0.31086323957322987,0.07856450048496605,-0.03645351529121399,0.00589718818664551,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,18.48690591658584,1.0,1.0,13.631269674711437,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07132657859697106,0.05844275676015266,0.05200940827896072,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.054257943314277336,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,8.338898182619987e-06,-0.10062217119046557,0.3782642749923226,sufficient,2062,0.006919056445556268,-0.09648568472720788,0.31086323957322987,0.0069107175473736475,0.004136486463257691,-0.06740103541909276
hold_20d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,2058,139,0.06326809285389166,0.007083652566576237,-0.005184127037265793,-0.11082947074552976,-0.06061530241531522,0.05334392986377999,0.12799686087127454,0.007083652566576237,-0.11082947074552976,0.007083652566576237,-0.11082947074552976,0.28620019436345967,0.16132167152575316,-0.036294251680374146,0.005903422832489013,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,19.386297376093296,1.0,1.0,12.998872095646288,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07116198247595108,0.04409897074183078,0.027346363069190527,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05409334719325737,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,-2.611733104207295e-05,-0.11496917157084652,0.34834062147433503,sufficient,2058,0.007083652566576237,-0.11082947074552976,0.28620019436345967,0.00710976989761831,0.0041397008253167555,-0.06214042711087536
hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",robustness,2197,2033,164,0.07464724624487938,0.01185048036851562,-0.050220348626986336,-0.07792831279141568,-0.06312114413606075,0.06027546929214321,0.1652687292922259,0.01185048036851562,-0.07792831279141568,0.01185048036851562,-0.07792831279141568,0.5012297097884899,0.039350713231677326,-0.05074620246887207,0.0007074832916259737,290,0.13199817933545743,0.1793103448275862,0.1394413637579373,0.22756422916794172,52,26.521396950319726,1.0,1.0,9.501761934789865,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.0663951546740117,0.07700012869594486,0.24237587849422076,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04932651939131798,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0025945958565795194,-0.08221864425805503,0.5735899404969805,sufficient,2033,0.01185048036851562,-0.07792831279141568,0.5012297097884899,0.009255884511936102,0.004290331466639347,-0.07236023070849062
hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,1990,207,0.09421939007737824,0.01398076387269451,-0.014370382564551597,-0.10200916513017903,-0.08822815806777734,0.07151981714713096,0.1773509147974025,0.01398076387269451,-0.10200916513017903,0.01398076387269451,-0.10200916513017903,0.4185929648241206,0.11105527638190955,-0.054436832666397095,0.001257765293121343,290,0.13199817933545743,0.18620689655172415,0.14561168106912922,0.23500669480458045,54,32.20552763819096,1.0,1.0,7.824743715770256,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06426487116983282,0.05291927635718151,0.15973913352985147,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04719623588713909,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.004662665478530767,-0.10692019262032637,0.48033922196779066,sufficient,1990,0.01398076387269451,-0.10200916513017903,0.4185929648241206,0.009318098394163744,0.004911027490147338,-0.06174625714367005
hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,1978,219,0.09968138370505235,0.015962318268977427,-0.005008633671662219,-0.11762218158521387,-0.10337684676969544,0.07567203963712571,0.18409744962839855,0.015962318268977427,-0.11762218158521387,0.015962318268977427,-0.11762218158521387,0.3746208291203236,0.2735085945399393,-0.05401325225830078,0.0013065457344055155,290,0.13199817933545743,0.18620689655172415,0.14561168106912922,0.23500669480458045,54,34.865015166835185,1.0,1.0,7.227875817467338,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.062283316773549896,0.03730625990214667,0.11576699782605443,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.045214681490856175,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0053977967727114745,-0.12253937710437834,0.4325775214140698,sufficient,1978,0.015962318268977427,-0.11762218158521387,0.3746208291203236,0.010564521496265952,0.0049171955191644745,-0.057956692293746226
hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",robustness,2197,1974,223,0.10150204824761037,0.01500920024304863,-0.05370724511133297,-0.08179092899598947,-0.06492289280585262,0.07133935282444148,0.18608942775660714,0.01500920024304863,-0.08179092899598947,0.01500920024304863,-0.08179092899598947,0.5714285714285714,0.04812563323201621,-0.052255451679229736,-0.0019434034824371272,290,0.13199817933545743,0.27586206896551724,0.2276051263467151,0.3299794278487918,80,34.44275582573455,1.0,1.0,7.316487718782174,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06323643479947869,0.07313751249137107,0.31257474013430225,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04616779951678497,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.005614822834190958,-0.08465711361430694,0.6368017523518539,sufficient,1974,0.01500920024304863,-0.08179092899598947,0.5714285714285714,0.009394377408857672,0.0028661846183174744,-0.06537318092328248
hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,1908,289,0.13154301319981793,0.019104490360176016,-0.032101935113003535,-0.10585751755979948,-0.0903622649040832,0.09531589875085861,0.204260678441136,0.019104490360176016,-0.10585751755979948,0.019104490360176016,-0.10585751755979948,0.47851153039832284,0.13417190775681342,-0.0700255036354065,-0.0012042105197906583,290,0.13199817933545743,0.3,0.2501530803759733,0.35507621413694057,87,43.210691823899374,1.0,1.0,5.831889964340295,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05914114468235131,0.04907092392756106,0.2196576991040537,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.042072509399657586,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.010693106517352304,-0.11004977423285822,0.5485394309175899,sufficient,1908,0.019104490360176016,-0.10585751755979948,0.47851153039832284,0.008411383842823712,0.004192256673058739,-0.0700279005192671
hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,1880,317,0.14428766499772416,0.02353627974191065,-0.003954644605857769,-0.12180712347277278,-0.10838726257929474,0.10719901777685503,0.21878828412239845,0.02353627974191065,-0.12180712347277278,0.02353627974191065,-0.12180712347277278,0.41595744680851066,0.3515957446808511,-0.06772413849830627,-0.000917184352874755,290,0.13199817933545743,0.3137931034482759,0.2631148461314293,0.3693400142771457,91,47.71755319148936,1.0,1.0,5.281075477376852,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05470935530061667,0.03312131801458776,0.1571036155142415,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03764072001792295,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.01158103982092195,-0.12673002391304644,0.488446902471896,sufficient,1880,0.02353627974191065,-0.12180712347277278,0.41595744680851066,0.011955239920988701,0.004922900440273659,-0.07248945566338533
hold_120d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",robustness,2197,1775,422,0.19208010923987257,0.016909686043882287,-0.05630058833970254,-0.08429816186184805,-0.06725722663100092,0.0435080716268602,0.22095744732789682,0.016909686043882287,-0.08429816186184805,0.016909686043882287,-0.08429816186184805,0.6625352112676056,0.054084507042253524,-0.05412602424621582,-0.006630837917327878,290,0.13199817933545743,0.38275862068965516,0.3286949457021845,0.439887744184696,111,53.945352112676055,1.0,1.0,4.671394107756415,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.061335948998645036,0.0706302796255125,0.4036813799733365,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.044267313715951315,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.013465440767408986,-0.08627618126645087,0.7084783644204784,sufficient,1775,0.016909686043882287,-0.08429816186184805,0.6625352112676056,0.003444245276473301,0.001978019404602821,-0.045943153152872784
hold_120d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",robustness,2197,1706,491,0.22348657259899862,0.022565065694923628,-0.08360724135087744,-0.10970422423802229,-0.09361012404662453,0.10550889789095691,0.2540496826203648,0.022565065694923628,-0.10970422423802229,0.022565065694923628,-0.10970422423802229,0.5873388042203986,0.16412661195779601,-0.08184829354286194,-0.006449013948440552,290,0.13199817933545743,0.4379310344827586,0.38200975136447357,0.49547520210505136,127,69.7749120750293,1.0,1.0,3.6116132934574416,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.055680569347603695,0.045224217249338255,0.3284849729261295,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.038611934064909974,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.022964715274642406,-0.1117120804968692,0.6283457294640572,sufficient,1706,0.022565065694923628,-0.10970422423802229,0.5873388042203986,-0.0003996495797187784,0.0020078562588469184,-0.041006925243658565
