contrast,current_variant,reference_variant,seed,metric,current,reference,delta
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,validation_paper_proxy_ic,0.012004326733368556,0.007525169547780186,0.00447915718558837
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,validation_executable_bridge_ic,0.015290164481513937,0.002978016047485473,0.012312148434028464
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,historical_test_paper_proxy_ic,0.0074795894735365095,0.007845196220506443,-0.0003656067469699339
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,historical_test_executable_bridge_ic,0.014361177240114095,0.007991370392032853,0.006369806848081241
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,historical_test_paper_proxy_net_arr,0.13456166895756105,0.17700543308869543,-0.042443764131134376
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260724,historical_test_executable_bridge_net_arr,0.15192740435126262,0.21033022174325722,-0.0584028173919946
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,validation_paper_proxy_ic,0.011856492584409734,0.010963636903393146,0.0008928556810165883
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,validation_executable_bridge_ic,0.015541655258202284,0.010339598449040801,0.005202056809161483
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,historical_test_paper_proxy_ic,0.007781440331571085,0.009224889293839127,-0.0014434489622680412
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,historical_test_executable_bridge_ic,0.01614502100244782,0.012859696269520085,0.0032853247329277333
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,historical_test_paper_proxy_net_arr,0.17117590442730557,0.20020182088008176,-0.02902591645277619
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260725,historical_test_executable_bridge_net_arr,0.2194983467001954,0.22485603986111657,-0.005357693160921162
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,validation_paper_proxy_ic,0.010596605689323576,0.013750467921844908,-0.0031538622325213324
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,validation_executable_bridge_ic,0.013984652742531559,0.012968245352375783,0.0010164073901557762
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,historical_test_paper_proxy_ic,0.010131140905829918,0.00975003611524332,0.0003811047905865981
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,historical_test_executable_bridge_ic,0.01598566654611199,0.015697472131067442,0.0002881944150445494
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,historical_test_paper_proxy_net_arr,0.21376458077052152,0.2063809607913143,0.007383619979207223
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260726,historical_test_executable_bridge_net_arr,0.22146567990677202,0.25834053656406364,-0.03687485665729162
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,validation_paper_proxy_ic,0.011032075124283886,0.01279171844643323,-0.0017596433221493436
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,validation_executable_bridge_ic,0.014031053225431604,0.009374463519479959,0.004656589705951645
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,historical_test_paper_proxy_ic,0.0078034755643957695,0.011095358860446276,-0.003291883296050507
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,historical_test_executable_bridge_ic,0.013435562028978384,0.013110898842528907,0.0003246631864494767
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,historical_test_paper_proxy_net_arr,0.13234790327438262,0.22814993588938193,-0.09580203261499931
close_location_given_core,plus_core_close_location,plus_momentum_volume,20260727,historical_test_executable_bridge_net_arr,0.1780153946839318,0.2684419282159365,-0.0904265335320047
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,validation_paper_proxy_ic,0.008950989222643873,0.006751460700434784,0.0021995285222090894
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,validation_executable_bridge_ic,0.01195176660841503,0.005201098151173368,0.006750668457241662
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,historical_test_paper_proxy_ic,0.006669148123581189,0.006330353856770903,0.00033879426681028644
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,historical_test_executable_bridge_ic,0.013066074571823079,0.00752980925664798,0.005536265315175099
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,historical_test_paper_proxy_net_arr,0.13541355633943164,0.09335260086037511,0.04206095547905653
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260723,historical_test_executable_bridge_net_arr,0.1599480482418867,0.09709196750843163,0.06285608073345506
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,validation_paper_proxy_ic,0.013290500280142779,0.007525169547780186,0.005765330732362593
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,validation_executable_bridge_ic,0.01311603434915859,0.002978016047485473,0.010138018301673116
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,historical_test_paper_proxy_ic,0.011058688595195182,0.007845196220506443,0.0032134923746887385
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,historical_test_executable_bridge_ic,0.014082356512079511,0.007991370392032853,0.006090986120046658
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,historical_test_paper_proxy_net_arr,0.1599911383105379,0.17700543308869543,-0.017014294778157524
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260724,historical_test_executable_bridge_net_arr,0.18591965195777016,0.21033022174325722,-0.024410569785487057
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,validation_paper_proxy_ic,0.010870844792014592,0.010963636903393146,-9.279211137855348e-05
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,validation_executable_bridge_ic,0.009375806189267944,0.010339598449040801,-0.0009637922597728575
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,historical_test_paper_proxy_ic,0.004721719246232161,0.009224889293839127,-0.004503170047606966
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,historical_test_executable_bridge_ic,0.014416030774758162,0.012859696269520085,0.0015563345052380766
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,historical_test_paper_proxy_net_arr,0.17143776206525363,0.20020182088008176,-0.02876405881482813
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260725,historical_test_executable_bridge_net_arr,0.21138163339878946,0.22485603986111657,-0.013474406462327115
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,validation_paper_proxy_ic,0.011991879379047334,0.013750467921844908,-0.0017585885427975744
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,validation_executable_bridge_ic,0.013073979684723116,0.012968245352375783,0.00010573433234733337
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,historical_test_paper_proxy_ic,0.0014396187312675358,0.00975003611524332,-0.008310417383975784
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,historical_test_executable_bridge_ic,0.01391281848222041,0.015697472131067442,-0.0017846536488470323
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,historical_test_paper_proxy_net_arr,0.17413396792054225,0.2063809607913143,-0.03224699287077204
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260726,historical_test_executable_bridge_net_arr,0.21183643521660644,0.25834053656406364,-0.046504101347457194
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,validation_paper_proxy_ic,0.012218075050868542,0.01279171844643323,-0.0005736433955646873
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,validation_executable_bridge_ic,0.01666069591539404,0.009374463519479959,0.007286232395914083
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,historical_test_paper_proxy_ic,0.00987127434840021,0.011095358860446276,-0.0012240845120460656
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,historical_test_executable_bridge_ic,0.017862565614732682,0.013110898842528907,0.004751666772203775
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,historical_test_paper_proxy_net_arr,0.22924280635292615,0.22814993588938193,0.0010928704635442266
both_weak_factors_given_core,plus_all_four,plus_momentum_volume,20260727,historical_test_executable_bridge_net_arr,0.2148860713318439,0.2684419282159365,-0.05355585688409259
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,validation_paper_proxy_ic,0.008950989222643873,0.006779929131757872,0.0021710600908860017
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,validation_executable_bridge_ic,0.01195176660841503,0.009244529189812221,0.002707237418602808
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,historical_test_paper_proxy_ic,0.006669148123581189,0.006878052176193715,-0.00020890405261252565
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,historical_test_executable_bridge_ic,0.013066074571823079,0.00946857717181852,0.003597497400004559
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,historical_test_paper_proxy_net_arr,0.13541355633943164,0.1542680676669439,-0.018854511327512258
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260723,historical_test_executable_bridge_net_arr,0.1599480482418867,0.18333684439380526,-0.02338879615191858
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,validation_paper_proxy_ic,0.013290500280142779,0.012638327384574884,0.0006521728955678954
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,validation_executable_bridge_ic,0.01311603434915859,0.009966073256773714,0.0031499610923848755
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,historical_test_paper_proxy_ic,0.011058688595195182,0.014493598999909981,-0.0034349104047147992
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,historical_test_executable_bridge_ic,0.014082356512079511,0.015798227370461323,-0.0017158708583818114
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,historical_test_paper_proxy_net_arr,0.1599911383105379,0.13945428119332548,0.020536857117212426
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260724,historical_test_executable_bridge_net_arr,0.18591965195777016,0.1871178421387829,-0.0011981901810127482
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,validation_paper_proxy_ic,0.010870844792014592,0.011677036829612561,-0.0008061920375979689
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,validation_executable_bridge_ic,0.009375806189267944,0.01130946212871888,-0.0019336559394509366
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,historical_test_paper_proxy_ic,0.004721719246232161,0.010919979045009074,-0.006198259798776914
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,historical_test_executable_bridge_ic,0.014416030774758162,0.013383772252114581,0.0010322585226435806
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,historical_test_paper_proxy_net_arr,0.17143776206525363,0.13340451099896677,0.038033251066286855
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260725,historical_test_executable_bridge_net_arr,0.21138163339878946,0.156434006342703,0.05494762705608647
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,validation_paper_proxy_ic,0.011991879379047334,0.014774834101933048,-0.0027829547228857138
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,validation_executable_bridge_ic,0.013073979684723116,0.012128944295077918,0.0009450353896451984
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,historical_test_paper_proxy_ic,0.0014396187312675358,0.011969457235295211,-0.010529838504027675
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,historical_test_executable_bridge_ic,0.01391281848222041,0.01534586351905327,-0.0014330450368328605
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,historical_test_paper_proxy_net_arr,0.17413396792054225,0.22128687248876178,-0.04715290456821952
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260726,historical_test_executable_bridge_net_arr,0.21183643521660644,0.2758668190104623,-0.06403038379385584
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,validation_paper_proxy_ic,0.012218075050868542,0.013723844384455541,-0.0015057693335869989
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,validation_executable_bridge_ic,0.01666069591539404,0.011316594635922153,0.005344101279471889
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,historical_test_paper_proxy_ic,0.00987127434840021,0.011662297384009394,-0.0017910230356091832
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,historical_test_executable_bridge_ic,0.017862565614732682,0.014009231539231991,0.0038533340755006907
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,historical_test_paper_proxy_net_arr,0.22924280635292615,0.18679150930822153,0.04245129704470463
close_location_given_core_reversal,plus_all_four,plus_core_reversal,20260727,historical_test_executable_bridge_net_arr,0.2148860713318439,0.20485656585024214,0.010029505481601753
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,validation_paper_proxy_ic,0.008950989222643873,0.014465304329902158,-0.005514315107258284
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,validation_executable_bridge_ic,0.01195176660841503,0.012687811875809243,-0.0007360452673942138
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,historical_test_paper_proxy_ic,0.006669148123581189,0.010944063000636328,-0.004274914877055139
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,historical_test_executable_bridge_ic,0.013066074571823079,0.017139242420277628,-0.004073167848454549
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,historical_test_paper_proxy_net_arr,0.13541355633943164,0.23845109907295337,-0.10303754273352173
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260723,historical_test_executable_bridge_net_arr,0.1599480482418867,0.24132285774811257,-0.08137480950622589
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,validation_paper_proxy_ic,0.013290500280142779,0.012004326733368556,0.001286173546774223
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,validation_executable_bridge_ic,0.01311603434915859,0.015290164481513937,-0.002174130132355347
