summary_id,denominator_scope,split,active_regime_dimensions,lift_vs_parent,matching_background_rate,matching_background_denominator,matching_background_status,lift_vs_matching_background,industry_regime_bucket,row_count,path_complete_denominator,metric_denominator,success_count,plus10_before_minus5_rate,wilson_lower,wilson_upper,race_ambiguous_count,race_ambiguous_rate,good_path_rate,bad_path_rate,early_failure_rate,first_minus5_hit_rate,first_plus10_hit_rate,max_gain_120d_p50,max_gain_120d_p75,max_gain_120d_p90,max_drawdown_120d_p50,max_drawdown_120d_p75,max_drawdown_120d_p90,close_return_t20_p50,close_return_t60_p50,close_return_t120_p50,max_gain50_proxy_rate,denominator_sufficiency_status
industry_regime_bucket,rps_episode_primary,validation,industry_regime_bucket,0.021375389801822076,0.3206629162232021,13154,sufficient,0.016380009055017297,missing_industry,736,690,629,212,0.3370429252782194,0.30119015953199435,0.3748740471620181,61,0.08840579710144927,0.246422893481717,0.6645468998410174,0.5421303656597775,0.9220985691573926,0.6343402225755167,0.1439539299225387,0.2571632656950984,0.49486451910650353,-0.3418999747554234,-0.2442588905243595,-0.1763331651978306,-0.0260360860585311,-0.0646368897507737,-0.0938735000008009,0.10015898251192369,sufficient
industry_regime_bucket,rps_episode_primary,validation,industry_regime_bucket,0.02095218283346184,0.348719723183391,28900,sufficient,-0.012100004873531855,thin_industry,1633,1554,1420,478,0.33661971830985915,0.3125112540432091,0.3616097675596377,134,0.08622908622908623,0.2295774647887324,0.6788732394366197,0.5154929577464789,0.8809859154929578,0.6295774647887324,0.1479215645836268,0.28061186377479935,0.4889933203829602,-0.2779660745723195,-0.2225087504283072,-0.18214501129992455,-0.0161697675887456,-0.0327676949351461,-0.07736534350311619,0.09295774647887324,sufficient
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,0.0329149343568676,0.4035546262415055,15304,sufficient,-0.012972908789981974,industry_lagging,520,441,361,141,0.39058171745152354,0.3416583681772351,0.4418092227721105,80,0.18140589569160998,0.3047091412742382,0.5041551246537396,0.42105263157894735,0.7700831024930748,0.8088642659279779,0.2647450719447606,0.5186684617718447,0.8850103739010471,-0.2398373791479501,-0.184149176894583,-0.1428571607128684,-0.0076159418468363,0.025904757810555748,0.07877409126769591,0.2631578947368421,sufficient
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,0.039263041466747584,0.4814177892423808,10467,sufficient,-0.0844879646809773,industry_leading,895,645,456,181,0.3969298245614035,0.3530643192151568,0.4425174009692917,189,0.2930232558139535,0.33114035087719296,0.4692982456140351,0.3618421052631579,0.7456140350877193,0.7171052631578947,0.1811707663059274,0.3076044664398392,0.4834654155548148,-0.2194189527751849,-0.1481481990224054,-0.11641580835954429,0.0075341951547843004,0.016306280533513,0.0560224233679595,0.08991228070175439,sufficient
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,-0.0007763237306983584,0.4453799890650629,9145,sufficient,-0.0884895297011053,industry_neutral,481,384,283,101,0.3568904593639576,0.3033321359064116,0.4142819065928163,101,0.2630208333333333,0.28975265017667845,0.5265017667844523,0.4204946996466431,0.8056537102473498,0.7773851590106007,0.1885520921751187,0.29245857333307623,0.4403685535190922,-0.2082172592342539,-0.16079676125696074,-0.13850226586873737,-0.0027063574137823,-0.0050584319314597,0.0394295523507191,0.0706713780918728,sufficient
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,0.03295821690534406,0.42985971943887774,998,sufficient,-0.03923471943887774,industry_rebound_from_drawdown,76,71,64,25,0.390625,0.2805556918824008,0.5130808211972754,7,0.09859154929577464,0.296875,0.390625,0.265625,0.8125,0.84375,0.2483467905955214,0.49240168768894904,1.0754967694129896,-0.2421550939874587,-0.19212767756671367,-0.1613635637783499,0.0051228639084692,0.10775566432187175,0.04764324040889175,0.234375,insufficient_rps_denominator
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,-0.022768504534405543,0.3514401212733704,11874,sufficient,-0.01654184271311998,missing_industry,810,707,639,214,0.3348982785602504,0.29938803454733676,0.37238173526949514,68,0.09618104667609619,0.2237871674491393,0.6776212832550861,0.5571205007824727,0.8888888888888888,0.676056338028169,0.1782794795054316,0.34388069973579105,0.590478615389494,-0.2823257268904697,-0.22784350925956148,-0.17988752264102567,-0.0242248069179092,-0.03534820016954125,-0.042378318787167746,0.1486697965571205,sufficient
industry_regime_bucket,rps_episode_primary,robustness,industry_regime_bucket,-0.016157349132391807,0.3800584493725288,29085,sufficient,-0.038549015410264675,thin_industry,1425,1193,1060,362,0.34150943396226413,0.31357986395228316,0.37058360118239203,133,0.11148365465213747,0.28867924528301886,0.5764150943396227,0.47735849056603774,0.8150943396226416,0.7443396226415094,0.20119521401978435,0.3313019976045001,0.5295653688275316,-0.25586700252114514,-0.19466186157361698,-0.15189587002529945,-0.0033273875942283,-0.0093230458664383,0.0160818207928881,0.11509433962264151,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,0.0038832695001019824,0.3595642018562911,65076,sufficient,0.002557944966657677,industry_lagging,2194,1886,1621,587,0.3621221468229488,0.339076911105241,0.3858193256485703,265,0.14050901378579003,0.270203578038248,0.621221468229488,0.49290561381863046,0.8414558914250463,0.7193090684762492,0.1916377047616928,0.3709007713500305,0.6823237824443769,-0.2720325739792356,-0.2094218936663365,-0.1639851264574515,-0.0045277990750007,-0.0114786943037496,-0.022594977712556502,0.1702652683528686,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,0.0038518027779088637,0.36941734231139206,29108,sufficient,-0.007326662210636381,industry_leading,2428,1983,1588,575,0.3620906801007557,0.33881166454867884,0.3860353058748145,395,0.19919314170448815,0.2518891687657431,0.6297229219143576,0.5100755667506297,0.8494962216624685,0.674433249370277,0.16705644807194536,0.332212288592938,0.5783358131996371,-0.2784462930873952,-0.1969035967809996,-0.1435331707173255,-0.0163933842446047,-0.0303196943531542,-0.0165809818601296,0.13602015113350127,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,-0.03562858320519974,0.378388928317956,28180,sufficient,-0.05577863420030893,industry_neutral,1629,1369,1088,351,0.3226102941176471,0.29549886564320416,0.3509699537246542,281,0.20525931336742148,0.23621323529411764,0.6397058823529411,0.5045955882352942,0.8612132352941176,0.6792279411764706,0.16766639311053405,0.2967847938385186,0.49150614392511716,-0.26332378073804086,-0.2005649846886779,-0.15578953891204722,-0.01729143370931535,-0.03494927959376565,-0.01622128230698375,0.09650735294117647,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,0.017998746439529423,0.35601641823287966,4629,sufficient,0.020221205529496578,industry_rebound_from_drawdown,395,345,303,114,0.37623762376237624,0.32356085467446977,0.4320132444441666,42,0.12173913043478261,0.297029702970297,0.5544554455445545,0.44884488448844884,0.8448844884488449,0.7656765676567657,0.202020233456807,0.40636961247462405,0.6320385818653278,-0.2745302523480663,-0.22120682767392474,-0.1702522052362721,0.0028751261909156,0.0476475367709483,-0.0248756214184429,0.17491749174917492,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,-0.0072050427363806735,0.3419300564835957,41605,sufficient,0.009103778102870441,missing_industry,2595,2319,2128,747,0.35103383458646614,0.33103970542252836,0.37156482111167266,191,0.08236308753773178,0.24718045112781956,0.6710526315789473,0.5531015037593985,0.8773496240601504,0.6921992481203008,0.18571236673018615,0.37544873357422426,0.7080542098379539,-0.3087105705768571,-0.23492022526373244,-0.1824942599498022,-0.016813288559294648,-0.0380655009007947,-0.043193708046209,0.17481203007518797,sufficient
industry_regime_bucket,rps_episode_primary,all,industry_regime_bucket,0.005805346359255392,0.3634231267938053,137278,sufficient,0.0006210968882969237,thin_industry,7341,6692,6241,2272,0.3640442236821022,0.35219378577521193,0.37606192556826396,451,0.06739390316796175,0.26710463066816215,0.6362762377824067,0.5012017304919083,0.8402499599423169,0.7242429097900978,0.2066466767627683,0.4084604270794298,0.6959426007348617,-0.2799443096726479,-0.2146892427062547,-0.1713306659500584,-0.0032147046585768004,-0.0083333250549108,-0.0016660106001871,0.1853869572183945,sufficient
