same_day_bundle_key,same_day_family_count,context_bucket_id,split,year,checkpoint,survival_definition_version,pre_checkpoint_row_count,survivor_count,non_survivor_count,survivor_rate,survivor_label_denominator_count,survivor_P_good,survivor_P_bad,survivor_P_neutral,survivor_EV_R_diagnostic,non_survivor_label_denominator_count,non_survivor_P_good,non_survivor_P_bad,non_survivor_P_neutral,non_survivor_EV_R_diagnostic,survival_lift_good_vs_pre_checkpoint,survival_lift_bad_vs_pre_checkpoint,sample_sufficiency_status
momentum_rps|price_trend|range_breakout|volume_money,4,bundle=momentum_rps|price_trend|range_breakout|volume_money|split=train|year=2019|family_count=4|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,34,25,9,0.7352941176470589,25,0.64,0.32,0.04,,9,0.0,1.0,0.0,,0.16941176470588237,-0.18,too_sparse_use_fallback
momentum_rps|price_trend|range_breakout|volume_money,4,bundle=momentum_rps|price_trend|range_breakout|volume_money|split=train|year=2020|family_count=4|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,68,47,21,0.6911764705882353,47,0.6808510638297872,0.2765957446808511,0.0425531914893617,,21,0.0,1.0,0.0,,0.21026282853566958,-0.22340425531914893,thin_bucket_report_only
momentum_rps|price_trend|range_breakout|volume_money,4,bundle=momentum_rps|price_trend|range_breakout|volume_money|split=train|year=2021|family_count=4|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,97,69,28,0.711340206185567,25,0.4,0.6,0.0,,9,0.0,1.0,0.0,,0.10588235294117648,-0.10588235294117654,too_sparse_use_fallback
momentum_rps|price_trend|range_breakout|volume_money,4,bundle=momentum_rps|price_trend|range_breakout|volume_money|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,69,46,23,0.6666666666666666,46,0.45652173913043476,0.5434782608695652,0.0,,23,0.0,1.0,0.0,,0.15217391304347822,-0.15217391304347827,thin_bucket_report_only
momentum_rps|price_trend|range_breakout|volume_money,4,bundle=momentum_rps|price_trend|range_breakout|volume_money|split=validation|year=2023|family_count=4|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,50,41,9,0.82,29,0.4482758620689655,0.5517241379310345,0.0,,3,0.0,1.0,0.0,,0.042025862068965525,-0.042025862068965525,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,14,10,4,0.7142857142857143,10,0.5,0.5,0.0,,4,0.0,1.0,0.0,,0.14285714285714285,-0.1428571428571429,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,8,7,1,0.875,2,0.5,0.5,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2017|family_count=3|risk=na,train,2017,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,2,2,0,1.0,2,0.5,0.5,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2018|family_count=3|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,18,14,4,0.7777777777777778,14,0.42857142857142855,0.5,0.07142857142857142,,4,0.0,1.0,0.0,,0.09523809523809523,-0.11111111111111116,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2019|family_count=3|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,5,2,3,0.4,2,0.5,0.5,0.0,,3,0.0,1.0,0.0,,0.3,-0.30000000000000004,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2020|family_count=3|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,23,17,6,0.7391304347826086,17,0.8235294117647058,0.17647058823529413,0.0,,6,0.0,1.0,0.0,,0.21483375959079276,-0.21483375959079284,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2021|family_count=3|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,30,16,14,0.5333333333333333,10,0.5,0.5,0.0,,6,0.0,1.0,0.0,,0.1875,-0.1875,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,31,19,12,0.6129032258064516,19,0.5263157894736842,0.42105263157894735,0.05263157894736842,,12,0.0,1.0,0.0,,0.20373514431239387,-0.22410865874363328,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band,3,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,18,15,3,0.8333333333333334,5,0.8,0.2,0.0,,2,0.0,1.0,0.0,,0.22857142857142865,-0.22857142857142854,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,10,5,5,0.5,5,0.8,0.2,0.0,,5,0.0,1.0,0.0,,0.4,-0.39999999999999997,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,2,2,0,1.0,0,,,,,0,,,,,,,unusable
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,train,2017,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,4,2,2,0.5,2,1.0,0.0,0.0,,2,0.0,1.0,0.0,,0.5,-0.5,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,4,3,1,0.75,3,0.6666666666666666,0.3333333333333333,0.0,,1,0.0,1.0,0.0,,0.16666666666666663,-0.16666666666666669,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,7,2,0.7777777777777778,5,0.6,0.4,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,4,1,3,0.25,1,1.0,0.0,0.0,,3,0.0,1.0,0.0,,0.75,-0.75,too_sparse_use_fallback
momentum_rps|price_trend|volatility_band|volume_money,4,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,5,5,0,1.0,5,0.0,1.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,8,5,3,0.625,5,0.8,0.2,0.0,,3,0.0,1.0,0.0,,0.30000000000000004,-0.3,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,8,4,4,0.5,1,1.0,0.0,0.0,,2,0.0,1.0,0.0,,0.6666666666666667,-0.6666666666666666,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=train|year=2018|family_count=3|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,2,1,1,0.5,1,0.0,1.0,0.0,,1,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=train|year=2019|family_count=3|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,2,2,0,1.0,2,0.5,0.5,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=train|year=2020|family_count=3|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,7,5,2,0.7142857142857143,5,0.4,0.6,0.0,,2,0.0,1.0,0.0,,0.11428571428571432,-0.11428571428571432,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=train|year=2021|family_count=3|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,14,5,9,0.35714285714285715,4,0.0,1.0,0.0,,4,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,5,3,2,0.6,3,0.6666666666666666,0.3333333333333333,0.0,,2,0.0,1.0,0.0,,0.2666666666666666,-0.26666666666666666,too_sparse_use_fallback
momentum_rps|price_trend|volume_money,3,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,1,2,0.3333333333333333,1,0.0,1.0,0.0,,2,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=robustness|year=2024|family_count=2|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1033,797,236,0.771539206195547,796,0.3844221105527638,0.5979899497487438,0.017587939698492462,,235,0.0,1.0,0.0,,0.08762288649844763,-0.09163177673040268,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=robustness|year=2025|family_count=2|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1478,1136,342,0.7686062246278755,442,0.5067873303167421,0.4683257918552036,0.024886877828054297,,90,0.0,1.0,0.0,,0.08573469873779471,-0.08994488483652574,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=train|year=2017|family_count=2|risk=na,train,2017,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,251,196,55,0.7808764940239044,196,0.5612244897959183,0.41836734693877553,0.02040816326530612,,54,0.0,1.0,0.0,,0.12122448979591832,-0.1256326530612245,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=train|year=2018|family_count=2|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,703,506,197,0.7197724039829303,506,0.3201581027667984,0.6600790513833992,0.019762845849802372,,197,0.0,1.0,0.0,,0.08971713548372587,-0.09525523026667193,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=train|year=2019|family_count=2|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,860,671,189,0.7802325581395348,671,0.533532041728763,0.45156482861400893,0.014903129657228018,,189,0.0,1.0,0.0,,0.11725297196132117,-0.12052819464180498,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=train|year=2020|family_count=2|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1263,852,411,0.6745843230403801,851,0.600470035252644,0.3901292596944771,0.009400705052878966,,411,0.0,1.0,0.0,,0.19555719848560754,-0.19861875932295558,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=train|year=2021|family_count=2|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1752,1119,633,0.6386986301369864,512,0.521484375,0.474609375,0.00390625,,286,0.0,1.0,0.0,,0.18689790883458646,-0.1882978931704261,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=validation|year=2022|family_count=2|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1621,1077,544,0.6644046884639112,1077,0.4215413184772516,0.5701021355617456,0.008356545961002786,,543,0.0,1.0,0.0,,0.14129440489700473,-0.14409539530245197,sufficient
momentum_rps|pullback_drawdown,2,bundle=momentum_rps|pullback_drawdown|split=validation|year=2023|family_count=2|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1245,1003,242,0.8056224899598393,601,0.39434276206322794,0.5773710482529119,0.028286189683860232,,173,0.0,1.0,0.0,,0.08814121167563105,-0.09446357707008557,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,532,429,103,0.806390977443609,429,0.3939393939393939,0.5757575757575758,0.030303030303030304,,102,0.0,1.0,0.0,,0.07567197397705872,-0.08149289505221702,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,513,394,119,0.7680311890838206,168,0.5416666666666666,0.40476190476190477,0.05357142857142857,,51,0.0,1.0,0.0,,0.1261415525114155,-0.1386170906718852,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2017|family_count=3|risk=na,train,2017,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,124,84,40,0.6774193548387096,84,0.7023809523809523,0.2976190476190476,0.0,,40,0.0,1.0,0.0,,0.22657450076804908,-0.22657450076804914,thin_bucket_report_only
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2018|family_count=3|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,348,243,105,0.6982758620689655,243,0.2674897119341564,0.7160493827160493,0.01646090534979424,,104,0.0,1.0,0.0,,0.08016982720793159,-0.085103355036112,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2019|family_count=3|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,377,310,67,0.8222811671087533,310,0.532258064516129,0.45161290322580644,0.016129032258064516,,67,0.0,1.0,0.0,,0.09459228202276032,-0.0974587148113289,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2020|family_count=3|risk=na,train,2020,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,562,419,143,0.7455516014234875,418,0.5454545454545454,0.4449760765550239,0.009569377990430622,,142,0.0,1.0,0.0,,0.13831168831168827,-0.14073820915926183,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2021|family_count=3|risk=na,train,2021,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,637,410,227,0.6436420722135008,198,0.40404040404040403,0.5858585858585859,0.010101010101010102,,111,0.0,1.0,0.0,,0.14514072766499952,-0.14876924585662454,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,560,387,173,0.6910714285714286,386,0.422279792746114,0.5673575129533679,0.010362694300518135,,173,0.0,1.0,0.0,,0.13068766394468284,-0.13389472318258921,sufficient
momentum_rps|pullback_drawdown|range_breakout,3,bundle=momentum_rps|pullback_drawdown|range_breakout|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,486,395,91,0.8127572016460906,241,0.4066390041493776,0.5560165975103735,0.03734439834024896,,55,0.0,1.0,0.0,,0.0755579230682965,-0.08249691600314002,sufficient
momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,bundle=momentum_rps|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=4|risk=na,robustness,2024,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,164,126,38,0.7682926829268293,126,0.42063492063492064,0.5555555555555556,0.023809523809523808,,38,0.0,1.0,0.0,,0.09746418892760356,-0.10298102981029811,thin_bucket_report_only
momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,bundle=momentum_rps|pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=4|risk=na,robustness,2025,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,214,181,33,0.8457943925233645,102,0.38235294117647056,0.5882352941176471,0.029411764705882353,,13,0.0,1.0,0.0,,0.04322250639386188,-0.046547314578005095,thin_bucket_report_only
momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,bundle=momentum_rps|pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=4|risk=na,train,2017,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,35,28,7,0.8,28,0.6428571428571429,0.32142857142857145,0.03571428571428571,,7,0.0,1.0,0.0,,0.12857142857142867,-0.13571428571428568,too_sparse_use_fallback
momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,bundle=momentum_rps|pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=4|risk=na,train,2018,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,67,55,12,0.8208955223880597,55,0.2909090909090909,0.7090909090909091,0.0,,12,0.0,1.0,0.0,,0.05210312075983717,-0.05210312075983714,thin_bucket_report_only
momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,bundle=momentum_rps|pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=4|risk=na,train,2019,T+3,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,116,98,18,0.8448275862068966,98,0.5204081632653061,0.47959183673469385,0.0,,18,0.0,1.0,0.0,,0.08075299085151305,-0.080752990851513,thin_bucket_report_only
