original_bucket_key,original_sample_count,fallback_level,fallback_bucket_key,fallback_sample_count,fallback_reason
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,86,same_day_family_count,family_count=3|split=train|year=2020,86,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,32,same_day_family_count,family_count=3|split=train|year=2021,32,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,60,same_day_family_count,family_count=3|split=validation|year=2022,60,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,47,same_day_family_count,family_count=3|split=validation|year=2023,47,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,19,same_day_family_count,family_count=4|split=robustness|year=2024,19,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,5,same_day_family_count,family_count=4|split=robustness|year=2025,5,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,13,same_day_family_count,family_count=4|split=train|year=2018,13,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,16,same_day_family_count,family_count=4|split=train|year=2019,16,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,17,same_day_family_count,family_count=4|split=train|year=2020,17,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,13,same_day_family_count,family_count=4|split=train|year=2021,13,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,28,same_day_family_count,family_count=4|split=validation|year=2022,28,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,9,same_day_family_count,family_count=4|split=validation|year=2023,9,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=robustness|year=2024|family_count=3|risk=na,22,same_day_family_count,family_count=3|split=robustness|year=2024,22,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=robustness|year=2025|family_count=3|risk=na,9,same_day_family_count,family_count=3|split=robustness|year=2025,9,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=train|year=2017|family_count=3|risk=na,2,same_day_family_count,family_count=3|split=train|year=2017,2,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=train|year=2018|family_count=3|risk=na,28,same_day_family_count,family_count=3|split=train|year=2018,28,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=train|year=2019|family_count=3|risk=na,24,same_day_family_count,family_count=3|split=train|year=2019,24,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=train|year=2020|family_count=3|risk=na,43,same_day_family_count,family_count=3|split=train|year=2020,43,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=train|year=2021|family_count=3|risk=na,24,same_day_family_count,family_count=3|split=train|year=2021,24,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=validation|year=2022|family_count=3|risk=na,45,same_day_family_count,family_count=3|split=validation|year=2022,45,bucket_below_n_min
bundle=pullback_drawdown|range_breakout|volume_money|split=validation|year=2023|family_count=3|risk=na,16,same_day_family_count,family_count=3|split=validation|year=2023,16,bucket_below_n_min
bundle=pullback_drawdown|split=robustness|year=2024|family_count=1|risk=na,728,same_day_bundle_key,bundle=pullback_drawdown|split=robustness|year=2024|family_count=1|risk=na,728,sufficient
bundle=pullback_drawdown|split=robustness|year=2025|family_count=1|risk=na,216,same_day_bundle_key,bundle=pullback_drawdown|split=robustness|year=2025|family_count=1|risk=na,216,sufficient
bundle=pullback_drawdown|split=train|year=2017|family_count=1|risk=na,100,same_day_family_count,family_count=1|split=train|year=2017,100,bucket_below_n_min
bundle=pullback_drawdown|split=train|year=2018|family_count=1|risk=na,560,same_day_bundle_key,bundle=pullback_drawdown|split=train|year=2018|family_count=1|risk=na,560,sufficient
bundle=pullback_drawdown|split=train|year=2019|family_count=1|risk=na,717,same_day_bundle_key,bundle=pullback_drawdown|split=train|year=2019|family_count=1|risk=na,717,sufficient
bundle=pullback_drawdown|split=train|year=2020|family_count=1|risk=na,1269,same_day_bundle_key,bundle=pullback_drawdown|split=train|year=2020|family_count=1|risk=na,1269,sufficient
bundle=pullback_drawdown|split=train|year=2021|family_count=1|risk=na,802,same_day_bundle_key,bundle=pullback_drawdown|split=train|year=2021|family_count=1|risk=na,802,sufficient
bundle=pullback_drawdown|split=validation|year=2022|family_count=1|risk=na,974,same_day_bundle_key,bundle=pullback_drawdown|split=validation|year=2022|family_count=1|risk=na,974,sufficient
bundle=pullback_drawdown|split=validation|year=2023|family_count=1|risk=na,323,same_day_bundle_key,bundle=pullback_drawdown|split=validation|year=2023|family_count=1|risk=na,323,sufficient
bundle=pullback_drawdown|volatility_band|split=robustness|year=2024|family_count=2|risk=na,10,same_day_family_count,family_count=2|split=robustness|year=2024,10,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=robustness|year=2025|family_count=2|risk=na,8,same_day_family_count,family_count=2|split=robustness|year=2025,8,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=train|year=2017|family_count=2|risk=na,4,same_day_family_count,family_count=2|split=train|year=2017,4,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=train|year=2019|family_count=2|risk=na,1,same_day_family_count,family_count=2|split=train|year=2019,1,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=train|year=2020|family_count=2|risk=na,12,same_day_family_count,family_count=2|split=train|year=2020,12,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=train|year=2021|family_count=2|risk=na,10,same_day_family_count,family_count=2|split=train|year=2021,10,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=validation|year=2022|family_count=2|risk=na,10,same_day_family_count,family_count=2|split=validation|year=2022,10,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|split=validation|year=2023|family_count=2|risk=na,3,same_day_family_count,family_count=2|split=validation|year=2023,3,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=robustness|year=2025|family_count=3|risk=na,0,same_day_family_count,family_count=3|split=robustness|year=2025,0,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=train|year=2017|family_count=3|risk=na,1,same_day_family_count,family_count=3|split=train|year=2017,1,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=train|year=2019|family_count=3|risk=na,1,same_day_family_count,family_count=3|split=train|year=2019,1,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,5,same_day_family_count,family_count=3|split=train|year=2020,5,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,0,same_day_family_count,family_count=3|split=train|year=2021,0,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,3,same_day_family_count,family_count=3|split=validation|year=2022,3,bucket_below_n_min
bundle=pullback_drawdown|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,3,same_day_family_count,family_count=3|split=validation|year=2023,3,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=robustness|year=2024|family_count=2|risk=na,25,same_day_family_count,family_count=2|split=robustness|year=2024,25,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=robustness|year=2025|family_count=2|risk=na,3,same_day_family_count,family_count=2|split=robustness|year=2025,3,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=train|year=2017|family_count=2|risk=na,5,same_day_family_count,family_count=2|split=train|year=2017,5,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=train|year=2018|family_count=2|risk=na,9,same_day_family_count,family_count=2|split=train|year=2018,9,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=train|year=2019|family_count=2|risk=na,16,same_day_family_count,family_count=2|split=train|year=2019,16,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=train|year=2020|family_count=2|risk=na,26,same_day_family_count,family_count=2|split=train|year=2020,26,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=train|year=2021|family_count=2|risk=na,20,same_day_family_count,family_count=2|split=train|year=2021,20,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=validation|year=2022|family_count=2|risk=na,23,same_day_family_count,family_count=2|split=validation|year=2022,23,bucket_below_n_min
bundle=pullback_drawdown|volume_money|split=validation|year=2023|family_count=2|risk=na,7,same_day_family_count,family_count=2|split=validation|year=2023,7,bucket_below_n_min
bundle=range_breakout|split=robustness|year=2024|family_count=1|risk=na,2527,same_day_bundle_key,bundle=range_breakout|split=robustness|year=2024|family_count=1|risk=na,2527,sufficient
bundle=range_breakout|split=robustness|year=2025|family_count=1|risk=na,1576,same_day_bundle_key,bundle=range_breakout|split=robustness|year=2025|family_count=1|risk=na,1576,sufficient
bundle=range_breakout|split=train|year=2017|family_count=1|risk=na,331,same_day_bundle_key,bundle=range_breakout|split=train|year=2017|family_count=1|risk=na,331,sufficient
bundle=range_breakout|split=train|year=2018|family_count=1|risk=na,1270,same_day_bundle_key,bundle=range_breakout|split=train|year=2018|family_count=1|risk=na,1270,sufficient
bundle=range_breakout|split=train|year=2019|family_count=1|risk=na,1852,same_day_bundle_key,bundle=range_breakout|split=train|year=2019|family_count=1|risk=na,1852,sufficient
bundle=range_breakout|split=train|year=2020|family_count=1|risk=na,1441,same_day_bundle_key,bundle=range_breakout|split=train|year=2020|family_count=1|risk=na,1441,sufficient
bundle=range_breakout|split=train|year=2021|family_count=1|risk=na,774,same_day_bundle_key,bundle=range_breakout|split=train|year=2021|family_count=1|risk=na,774,sufficient
bundle=range_breakout|split=validation|year=2022|family_count=1|risk=na,1866,same_day_bundle_key,bundle=range_breakout|split=validation|year=2022|family_count=1|risk=na,1866,sufficient
bundle=range_breakout|split=validation|year=2023|family_count=1|risk=na,1352,same_day_bundle_key,bundle=range_breakout|split=validation|year=2023|family_count=1|risk=na,1352,sufficient
bundle=range_breakout|volatility_band|split=robustness|year=2024|family_count=2|risk=na,464,same_day_bundle_key,bundle=range_breakout|volatility_band|split=robustness|year=2024|family_count=2|risk=na,464,sufficient
bundle=range_breakout|volatility_band|split=robustness|year=2025|family_count=2|risk=na,265,same_day_bundle_key,bundle=range_breakout|volatility_band|split=robustness|year=2025|family_count=2|risk=na,265,sufficient
bundle=range_breakout|volatility_band|split=train|year=2017|family_count=2|risk=na,98,same_day_family_count,family_count=2|split=train|year=2017,98,bucket_below_n_min
bundle=range_breakout|volatility_band|split=train|year=2018|family_count=2|risk=na,131,same_day_family_count,family_count=2|split=train|year=2018,131,bucket_below_n_min
bundle=range_breakout|volatility_band|split=train|year=2019|family_count=2|risk=na,279,same_day_bundle_key,bundle=range_breakout|volatility_band|split=train|year=2019|family_count=2|risk=na,279,sufficient
bundle=range_breakout|volatility_band|split=train|year=2020|family_count=2|risk=na,190,same_day_family_count,family_count=2|split=train|year=2020,190,bucket_below_n_min
bundle=range_breakout|volatility_band|split=train|year=2021|family_count=2|risk=na,75,same_day_family_count,family_count=2|split=train|year=2021,75,bucket_below_n_min
bundle=range_breakout|volatility_band|split=validation|year=2022|family_count=2|risk=na,211,same_day_bundle_key,bundle=range_breakout|volatility_band|split=validation|year=2022|family_count=2|risk=na,211,sufficient
bundle=range_breakout|volatility_band|split=validation|year=2023|family_count=2|risk=na,172,same_day_family_count,family_count=2|split=validation|year=2023,172,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=3|risk=na,106,same_day_family_count,family_count=3|split=robustness|year=2024,106,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=3|risk=na,58,same_day_family_count,family_count=3|split=robustness|year=2025,58,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=3|risk=na,41,same_day_family_count,family_count=3|split=train|year=2017,41,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=3|risk=na,68,same_day_family_count,family_count=3|split=train|year=2018,68,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=3|risk=na,98,same_day_family_count,family_count=3|split=train|year=2019,98,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,94,same_day_family_count,family_count=3|split=train|year=2020,94,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,38,same_day_family_count,family_count=3|split=train|year=2021,38,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,115,same_day_family_count,family_count=3|split=validation|year=2022,115,bucket_below_n_min
bundle=range_breakout|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,76,same_day_family_count,family_count=3|split=validation|year=2023,76,bucket_below_n_min
bundle=range_breakout|volume_money|split=robustness|year=2024|family_count=2|risk=na,386,same_day_bundle_key,bundle=range_breakout|volume_money|split=robustness|year=2024|family_count=2|risk=na,386,sufficient
bundle=range_breakout|volume_money|split=robustness|year=2025|family_count=2|risk=na,350,same_day_bundle_key,bundle=range_breakout|volume_money|split=robustness|year=2025|family_count=2|risk=na,350,sufficient
bundle=range_breakout|volume_money|split=train|year=2017|family_count=2|risk=na,93,same_day_family_count,family_count=2|split=train|year=2017,93,bucket_below_n_min
bundle=range_breakout|volume_money|split=train|year=2018|family_count=2|risk=na,313,same_day_bundle_key,bundle=range_breakout|volume_money|split=train|year=2018|family_count=2|risk=na,313,sufficient
bundle=range_breakout|volume_money|split=train|year=2019|family_count=2|risk=na,395,same_day_bundle_key,bundle=range_breakout|volume_money|split=train|year=2019|family_count=2|risk=na,395,sufficient
bundle=range_breakout|volume_money|split=train|year=2020|family_count=2|risk=na,393,same_day_bundle_key,bundle=range_breakout|volume_money|split=train|year=2020|family_count=2|risk=na,393,sufficient
bundle=range_breakout|volume_money|split=train|year=2021|family_count=2|risk=na,199,same_day_family_count,family_count=2|split=train|year=2021,199,bucket_below_n_min
bundle=range_breakout|volume_money|split=validation|year=2022|family_count=2|risk=na,370,same_day_bundle_key,bundle=range_breakout|volume_money|split=validation|year=2022|family_count=2|risk=na,370,sufficient
bundle=range_breakout|volume_money|split=validation|year=2023|family_count=2|risk=na,295,same_day_bundle_key,bundle=range_breakout|volume_money|split=validation|year=2023|family_count=2|risk=na,295,sufficient
bundle=volatility_band|split=robustness|year=2024|family_count=1|risk=na,116,same_day_family_count,family_count=1|split=robustness|year=2024,116,bucket_below_n_min
bundle=volatility_band|split=robustness|year=2025|family_count=1|risk=na,54,same_day_family_count,family_count=1|split=robustness|year=2025,54,bucket_below_n_min
bundle=volatility_band|split=train|year=2017|family_count=1|risk=na,18,same_day_family_count,family_count=1|split=train|year=2017,18,bucket_below_n_min
bundle=volatility_band|split=train|year=2018|family_count=1|risk=na,52,same_day_family_count,family_count=1|split=train|year=2018,52,bucket_below_n_min
bundle=volatility_band|split=train|year=2019|family_count=1|risk=na,57,same_day_family_count,family_count=1|split=train|year=2019,57,bucket_below_n_min
bundle=volatility_band|split=train|year=2020|family_count=1|risk=na,72,same_day_family_count,family_count=1|split=train|year=2020,72,bucket_below_n_min
bundle=volatility_band|split=train|year=2021|family_count=1|risk=na,36,same_day_family_count,family_count=1|split=train|year=2021,36,bucket_below_n_min
bundle=volatility_band|split=validation|year=2022|family_count=1|risk=na,120,same_day_family_count,family_count=1|split=validation|year=2022,120,bucket_below_n_min
bundle=volatility_band|split=validation|year=2023|family_count=1|risk=na,55,same_day_family_count,family_count=1|split=validation|year=2023,55,bucket_below_n_min
bundle=volatility_band|volume_money|split=robustness|year=2024|family_count=2|risk=na,22,same_day_family_count,family_count=2|split=robustness|year=2024,22,bucket_below_n_min
bundle=volatility_band|volume_money|split=robustness|year=2025|family_count=2|risk=na,10,same_day_family_count,family_count=2|split=robustness|year=2025,10,bucket_below_n_min
bundle=volatility_band|volume_money|split=train|year=2017|family_count=2|risk=na,11,same_day_family_count,family_count=2|split=train|year=2017,11,bucket_below_n_min
bundle=volatility_band|volume_money|split=train|year=2018|family_count=2|risk=na,16,same_day_family_count,family_count=2|split=train|year=2018,16,bucket_below_n_min
bundle=volatility_band|volume_money|split=train|year=2019|family_count=2|risk=na,11,same_day_family_count,family_count=2|split=train|year=2019,11,bucket_below_n_min
bundle=volatility_band|volume_money|split=train|year=2020|family_count=2|risk=na,8,same_day_family_count,family_count=2|split=train|year=2020,8,bucket_below_n_min
bundle=volatility_band|volume_money|split=train|year=2021|family_count=2|risk=na,9,same_day_family_count,family_count=2|split=train|year=2021,9,bucket_below_n_min
bundle=volatility_band|volume_money|split=validation|year=2022|family_count=2|risk=na,27,same_day_family_count,family_count=2|split=validation|year=2022,27,bucket_below_n_min
bundle=volatility_band|volume_money|split=validation|year=2023|family_count=2|risk=na,16,same_day_family_count,family_count=2|split=validation|year=2023,16,bucket_below_n_min
bundle=volume_money|split=robustness|year=2024|family_count=1|risk=na,328,same_day_bundle_key,bundle=volume_money|split=robustness|year=2024|family_count=1|risk=na,328,sufficient
bundle=volume_money|split=robustness|year=2025|family_count=1|risk=na,207,same_day_bundle_key,bundle=volume_money|split=robustness|year=2025|family_count=1|risk=na,207,sufficient
bundle=volume_money|split=train|year=2017|family_count=1|risk=na,72,same_day_family_count,family_count=1|split=train|year=2017,72,bucket_below_n_min
bundle=volume_money|split=train|year=2018|family_count=1|risk=na,247,same_day_bundle_key,bundle=volume_money|split=train|year=2018|family_count=1|risk=na,247,sufficient
bundle=volume_money|split=train|year=2019|family_count=1|risk=na,304,same_day_bundle_key,bundle=volume_money|split=train|year=2019|family_count=1|risk=na,304,sufficient
bundle=volume_money|split=train|year=2020|family_count=1|risk=na,306,same_day_bundle_key,bundle=volume_money|split=train|year=2020|family_count=1|risk=na,306,sufficient
bundle=volume_money|split=train|year=2021|family_count=1|risk=na,153,same_day_family_count,family_count=1|split=train|year=2021,153,bucket_below_n_min
bundle=volume_money|split=validation|year=2022|family_count=1|risk=na,271,same_day_bundle_key,bundle=volume_money|split=validation|year=2022|family_count=1|risk=na,271,sufficient
bundle=volume_money|split=validation|year=2023|family_count=1|risk=na,227,same_day_bundle_key,bundle=volume_money|split=validation|year=2023|family_count=1|risk=na,227,sufficient
