fresh_evidence_status,fresh_family_id,fresh_offset_bucket,seed_same_day_bundle_key,seed_same_day_family_count,seed_pre_fresh_state,survival_checkpoint_state,split,year,row_count,label_denominator_count,posterior_denominator_policy,P_good,P_bad,P_neutral,EV_R_diagnostic,fresh_before_observable_failure_rate,fresh_without_prior_observable_failure_rate,median_fresh_offset,sample_sufficiency_status
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,robustness,2025,3,2,include_labeled,0.5,0.5,0.0,,0.6666666666666666,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,train,2017,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,train,2019,2,2,include_labeled,1.0,0.0,0.0,,0.0,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,train,2021,1,0,include_labeled,,,,,1.0,1.0,6.0,unusable
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout,2,alive_before_fresh,survived_t5,validation,2023,2,0,include_labeled,,,,,0.0,1.0,7.0,unusable
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,0.0,1.0,,0.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,robustness,2025,2,0,include_labeled,,,,,0.5,1.0,6.5,unusable
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,train,2018,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,train,2019,4,4,include_labeled,0.75,0.25,0.0,,0.25,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,train,2020,2,2,include_labeled,0.5,0.0,0.5,,0.0,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,validation,2022,2,2,include_labeled,0.0,0.5,0.5,,1.0,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t5,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,price_trend|pullback_drawdown|range_breakout|volume_money,4,alive_before_fresh,survived_t5,train,2021,1,0,include_labeled,,,,,1.0,1.0,6.0,unusable
found_within_t3_t30,volatility_band,T6_T10,price_trend|range_breakout|volume_money,3,alive_before_fresh,survived_t5,robustness,2025,1,0,include_labeled,,,,,1.0,1.0,6.0,unusable
found_within_t3_t30,volatility_band,T6_T10,pullback_drawdown|range_breakout,2,alive_before_fresh,survived_t5,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t10,robustness,2024,2,2,include_labeled,1.0,0.0,0.0,,0.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t10,robustness,2025,4,3,include_labeled,0.0,0.6666666666666666,0.3333333333333333,,0.75,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t10,validation,2022,3,3,include_labeled,0.0,0.3333333333333333,0.6666666666666666,,0.3333333333333333,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,robustness,2024,6,6,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.5,1.0,7.5,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,robustness,2025,12,8,include_labeled,0.5,0.375,0.125,,0.5833333333333334,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,train,2018,3,3,include_labeled,0.6666666666666666,0.0,0.3333333333333333,,0.0,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,train,2019,2,2,include_labeled,0.0,1.0,0.0,,1.0,1.0,7.5,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,train,2021,4,3,include_labeled,0.3333333333333333,0.6666666666666666,0.0,,0.5,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,validation,2022,5,5,include_labeled,0.4,0.4,0.2,,0.4,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout,1,alive_before_fresh,survived_t5,validation,2023,8,6,include_labeled,1.0,0.0,0.0,,0.125,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t10,train,2020,2,2,include_labeled,0.0,1.0,0.0,,1.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,10.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,robustness,2024,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,robustness,2025,4,2,include_labeled,1.0,0.0,0.0,,0.5,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,train,2017,4,4,include_labeled,0.5,0.5,0.0,,0.5,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,train,2019,2,2,include_labeled,0.5,0.5,0.0,,0.5,1.0,7.5,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,train,2020,4,4,include_labeled,0.0,0.75,0.25,,0.75,1.0,6.5,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,train,2021,2,1,include_labeled,0.0,1.0,0.0,,0.5,1.0,7.5,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,validation,2022,2,2,include_labeled,0.0,0.5,0.5,,0.5,1.0,7.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,range_breakout|volume_money,2,alive_before_fresh,survived_t5,validation,2023,6,2,include_labeled,0.0,1.0,0.0,,0.8333333333333334,1.0,6.0,too_sparse_use_fallback
found_within_t3_t30,volatility_band,T6_T10,volume_money,1,alive_before_fresh,survived_t5,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,8.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps,1,alive_before_fresh,survived_t10,robustness,2025,1,0,include_labeled,,,,,1.0,1.0,14.0,unusable
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,17.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,18.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,robustness,2024,5,5,include_labeled,1.0,0.0,0.0,,0.4,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,robustness,2025,2,1,include_labeled,1.0,0.0,0.0,,0.5,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,train,2018,2,2,include_labeled,1.0,0.0,0.0,,1.0,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,train,2019,4,4,include_labeled,1.0,0.0,0.0,,0.5,1.0,13.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,validation,2022,3,3,include_labeled,1.0,0.0,0.0,,0.3333333333333333,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,validation,2023,2,1,include_labeled,1.0,0.0,0.0,,0.5,1.0,13.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,20.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,train,2021,1,0,include_labeled,,,,,1.0,1.0,12.0,unusable
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|oscillator|range_breakout|volatility_band,4,alive_before_fresh,survived_t10,train,2018,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,20.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,17.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,17.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,1.0,1.0,13.0,unusable
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,17.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2018,2,2,include_labeled,1.0,0.0,0.0,,1.0,1.0,14.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2021,1,0,include_labeled,,,,,1.0,1.0,14.0,unusable
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|price_trend|range_breakout,3,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown,2,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,1.0,1.0,12.0,unusable
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,20.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,momentum_rps|range_breakout,2,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,1.0,1.0,11.0,unusable
found_within_t3_t30,volume_money,T11_T20,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,20.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,18.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout,2,alive_before_fresh,survived_t10,robustness,2024,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout,2,alive_before_fresh,survived_t10,robustness,2025,9,5,include_labeled,0.6,0.4,0.0,,0.5555555555555556,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout,2,alive_before_fresh,survived_t10,train,2018,2,2,include_labeled,0.0,1.0,0.0,,1.0,1.0,14.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout,2,alive_before_fresh,survived_t10,train,2019,2,2,include_labeled,0.5,0.5,0.0,,1.0,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout,2,alive_before_fresh,survived_t10,train,2021,3,2,include_labeled,0.0,0.5,0.5,,0.6666666666666666,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,robustness,2025,3,1,include_labeled,1.0,0.0,0.0,,0.6666666666666666,1.0,14.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,train,2020,2,2,include_labeled,0.0,1.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,0.0,0.0,1.0,,0.0,1.0,18.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,validation,2022,2,2,include_labeled,0.5,0.0,0.5,,1.0,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,0.0,1.0,14.0,unusable
found_within_t3_t30,volume_money,T11_T20,price_trend|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,price_trend|range_breakout,2,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,0.0,0.0,1.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown,1,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout,2,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,19.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout,2,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout,2,alive_before_fresh,survived_t10,train,2018,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout,2,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,14.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,robustness,2024,2,2,include_labeled,0.5,0.5,0.0,,1.0,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,pullback_drawdown|range_breakout|volatility_band,3,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,robustness,2024,8,8,include_labeled,0.375,0.625,0.0,,0.75,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,robustness,2025,21,12,include_labeled,0.4166666666666667,0.4166666666666667,0.16666666666666666,,0.5714285714285714,1.0,16.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,train,2017,4,4,include_labeled,0.75,0.25,0.0,,0.5,1.0,14.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,train,2018,5,5,include_labeled,0.4,0.4,0.2,,0.6,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,train,2019,8,8,include_labeled,0.625,0.25,0.125,,0.5,1.0,13.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,train,2020,12,12,include_labeled,0.75,0.16666666666666666,0.08333333333333333,,0.5,1.0,16.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,train,2021,14,6,include_labeled,0.0,0.8333333333333334,0.16666666666666666,,0.7142857142857143,1.0,15.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,validation,2022,12,12,include_labeled,0.5,0.5,0.0,,0.5,1.0,12.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout,1,alive_before_fresh,survived_t10,validation,2023,10,7,include_labeled,0.42857142857142855,0.5714285714285714,0.0,,0.6,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,robustness,2024,2,2,include_labeled,0.0,1.0,0.0,,1.0,1.0,14.5,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,14.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,train,2017,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,train,2018,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,11.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,17.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,13.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,train,2021,2,0,include_labeled,,,,,0.5,1.0,15.0,unusable
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,0.0,1.0,,1.0,1.0,12.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T11_T20,range_breakout|volatility_band,2,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,0.0,1.0,17.0,unusable
found_within_t3_t30,volume_money,T21_T30,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,28.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T21_T30,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,robustness,2025,2,0,include_labeled,,,,,0.0,1.0,27.0,unusable
found_within_t3_t30,volume_money,T21_T30,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,23.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T21_T30,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,alive_before_fresh,survived_t10,validation,2023,1,0,include_labeled,,,,,1.0,1.0,27.0,unusable
found_within_t3_t30,volume_money,T21_T30,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,29.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T21_T30,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,30.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T21_T30,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,train,2021,1,0,include_labeled,,,,,0.0,1.0,22.0,unusable
found_within_t3_t30,volume_money,T21_T30,momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,21.0,too_sparse_use_fallback
found_within_t3_t30,volume_money,T21_T30,oscillator|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,25.0,too_sparse_use_fallback
