grouping_type,grouping_key,train_P_good,train_P_bad,train_EV_R_diagnostic,validation_P_good,validation_P_bad,validation_EV_R_diagnostic,robustness_P_good,robustness_P_bad,robustness_EV_R_diagnostic,max_abs_P_good_drift,max_abs_P_bad_drift,stability_status
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|same_day_family_count=5,0.3333333333333333,0.6428571428571429,,0.3333333333333333,0.6,,0.6,0.3333333333333333,,0.26666666666666666,0.3095238095238096,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|pullback_drawdown|range_breakout|volume_money|same_day_family_count=4,0.4375,0.5625,,0.5714285714285714,0.38095238095238093,,0.5,0.375,,0.1339285714285714,0.1875,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|pullback_drawdown|volume_money|same_day_family_count=3,0.3333333333333333,0.3333333333333333,,0.0,1.0,,1.0,0.0,,1.0,1.0,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|range_breakout|same_day_family_count=2,0.4049079754601227,0.5153374233128835,,0.4597156398104265,0.45734597156398105,,0.5024154589371981,0.4396135265700483,,0.09750748347707539,0.07572389674283514,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|range_breakout|volatility_band|same_day_family_count=3,0.375968992248062,0.5232558139534884,,0.5214723926380368,0.36809815950920244,,0.5205128205128206,0.4256410256410256,,0.14550340038997478,0.15515765444428598,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|range_breakout|volatility_band|volume_money|same_day_family_count=4,0.3682170542635659,0.5697674418604651,,0.6010928961748634,0.2786885245901639,,0.5777777777777777,0.37037037037037035,,0.2328758419112975,0.2910789172703012,unstable_do_not_freeze
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|range_breakout|volume_money|same_day_family_count=3,0.40308370044052866,0.5352422907488987,,0.4959349593495935,0.4268292682926829,,0.4811715481171548,0.4560669456066946,,0.09285125890906482,0.10841302245621581,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|volatility_band|same_day_family_count=2,0.6666666666666666,0.3333333333333333,,,,,,,,,,missing_split
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=oscillator|volume_money|same_day_family_count=2,0.3448275862068966,0.4482758620689655,,0.5,0.5,,0.6363636363636364,0.36363636363636365,,0.2915360501567398,0.13636363636363635,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|same_day_family_count=1,0.6180904522613065,0.37185929648241206,,0.48314606741573035,0.5056179775280899,,0.6764705882352942,0.3235294117647059,,0.1933245208195638,0.182088565763384,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|same_day_family_count=2,0.5217391304347826,0.4673913043478261,,0.5319148936170213,0.44680851063829785,,0.6486486486486487,0.35135135135135137,,0.1269095182138661,0.11603995299647474,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|same_day_family_count=3,0.5587044534412956,0.4251012145748988,,0.5981308411214953,0.38317757009345793,,0.6212121212121212,0.36363636363636365,,0.06250766777082561,0.061464850938535154,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volatility_band|same_day_family_count=4,0.5955882352941176,0.3897058823529412,,0.49411764705882355,0.5058823529411764,,0.6551724137931034,0.29310344827586204,,0.16105476673427987,0.2127789046653144,unstable_do_not_freeze
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|same_day_family_count=5,0.5294117647058824,0.47058823529411764,,0.3953488372093023,0.6046511627906976,,0.5833333333333334,0.3888888888888889,,0.18798449612403106,0.21576227390180874,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volume_money|same_day_family_count=4,0.4492753623188406,0.5362318840579711,,0.5777777777777777,0.4222222222222222,,0.4634146341463415,0.5365853658536586,,0.12850241545893715,0.11436314363143635,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|volatility_band|same_day_family_count=3,0.5,0.5,,0.0,1.0,,0.25,0.75,,0.5,0.5,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|volatility_band|volume_money|same_day_family_count=4,0.0,1.0,,,,,,,,,,missing_split
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|pullback_drawdown|volume_money|same_day_family_count=3,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,1.0,0.0,,0.6666666666666667,0.6666666666666666,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|range_breakout|same_day_family_count=2,0.5567010309278351,0.422680412371134,,0.6216216216216216,0.35135135135135137,,0.7,0.26666666666666666,,0.14329896907216488,0.15601374570446735,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|range_breakout|volatility_band|same_day_family_count=3,0.5,0.4583333333333333,,0.5925925925925926,0.4074074074074074,,0.625,0.375,,0.125,0.08333333333333331,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|range_breakout|volatility_band|volume_money|same_day_family_count=4,0.48484848484848486,0.5,,0.4473684210526316,0.5263157894736842,,0.6470588235294118,0.3333333333333333,,0.19969040247678022,0.19298245614035087,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|range_breakout|volume_money|same_day_family_count=3,0.5161290322580645,0.47096774193548385,,0.5671641791044776,0.417910447761194,,0.6166666666666667,0.36666666666666664,,0.1005376344086022,0.10430107526881721,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|volatility_band|same_day_family_count=2,0.6129032258064516,0.3870967741935484,,0.6923076923076923,0.23076923076923078,,0.5,0.5,,0.1923076923076923,0.2692307692307692,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|volatility_band|volume_money|same_day_family_count=3,0.5,0.5,,1.0,0.0,,0.6666666666666666,0.3333333333333333,,0.5,0.5,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=price_trend|volume_money|same_day_family_count=2,0.6363636363636364,0.36363636363636365,,0.8,0.2,,0.6666666666666666,0.3333333333333333,,0.1636363636363637,0.16363636363636364,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|same_day_family_count=1,0.5354679802955665,0.45024630541871924,,0.5112582781456954,0.4768211920529801,,0.47913446676970634,0.482225656877898,,0.05633351352586019,0.03197935145917874,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|range_breakout|same_day_family_count=2,0.4937655860349127,0.4775561097256858,,0.48172757475083056,0.47840531561461797,,0.5708955223880597,0.40671641791044777,,0.08916794763722918,0.0716888977041702,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|range_breakout|volatility_band|same_day_family_count=3,0.44878048780487806,0.5414634146341464,,0.425,0.5,,0.5555555555555556,0.3939393939393939,,0.1305555555555556,0.14752402069475246,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|range_breakout|volatility_band|volume_money|same_day_family_count=4,0.40425531914893614,0.5957446808510638,,0.5384615384615384,0.4230769230769231,,0.7894736842105263,0.21052631578947367,,0.3852183650615902,0.38521836506159013,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|range_breakout|volume_money|same_day_family_count=3,0.4642857142857143,0.5357142857142857,,0.46511627906976744,0.5348837209302325,,0.782608695652174,0.21739130434782608,,0.31832298136645965,0.31832298136645965,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|volatility_band|same_day_family_count=2,0.6111111111111112,0.3888888888888889,,0.3333333333333333,0.6666666666666666,,0.4,0.6,,0.27777777777777785,0.27777777777777773,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|volatility_band|volume_money|same_day_family_count=3,0.5,0.25,,0.0,1.0,,,,,0.5,0.75,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=pullback_drawdown|volume_money|same_day_family_count=2,0.62,0.38,,0.4117647058823529,0.5294117647058824,,0.8125,0.1875,,0.4007352941176471,0.34191176470588236,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=range_breakout|same_day_family_count=1,0.4244508542267584,0.5129798091857111,,0.48491704374057315,0.44419306184012064,,0.49106382978723406,0.46070921985815605,,0.06661297556047568,0.06878674734559043,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=range_breakout|volatility_band|same_day_family_count=2,0.39268680445151033,0.5468998410174881,,0.4839650145772595,0.3556851311953353,,0.5623052959501558,0.3925233644859813,,0.16961849149864544,0.19121470982215283,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=range_breakout|volatility_band|volume_money|same_day_family_count=3,0.3732876712328767,0.5684931506849316,,0.3860759493670886,0.5632911392405063,,0.6041666666666666,0.3611111111111111,,0.23087899543378992,0.20738203957382045,unstable_do_not_freeze
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=range_breakout|volume_money|same_day_family_count=2,0.4321959755030621,0.5013123359580053,,0.43859649122807015,0.49122807017543857,,0.4786053882725832,0.48177496038034867,,0.0464094127695211,0.019537375577656613,stable_enough_for_requirement_input
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=volatility_band|same_day_family_count=1,0.3433734939759036,0.6204819277108434,,0.46825396825396826,0.46825396825396826,,0.6712328767123288,0.2876712328767123,,0.3278593827364252,0.3328106948341311,unstable_do_not_freeze
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=volatility_band|volume_money|same_day_family_count=2,0.45,0.475,,0.6428571428571429,0.25,,0.5833333333333334,0.375,,0.1928571428571429,0.22499999999999998,insufficient_sample
survival_checkpoint_prior,checkpoint=T+5|same_day_bundle_key=volume_money|same_day_family_count=1,0.47406513872135103,0.48492159227985526,,0.47875354107648727,0.46175637393767704,,0.527027027027027,0.4369369369369369,,0.05296188830567594,0.04798465534291835,stable_enough_for_requirement_input
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=oscillator|price_trend|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=pullback_drawdown|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=pullback_drawdown|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=momentum_rps|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=range_breakout|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=range_breakout|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|range_breakout|seed_same_day_family_count=4|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=price_trend|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=range_breakout|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=volatility_band|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=pullback_drawdown|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=volatility_band|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=range_breakout|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=volume_money|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=range_breakout|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=range_breakout|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=pullback_drawdown|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=range_breakout|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volatility_band|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volatility_band|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t3,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=ambiguous_same_offset|fresh_family_id=volume_money|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=ambiguous_same_offset|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|seed_same_day_family_count=5|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=6|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=7|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|seed_same_day_family_count=4|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=censored_before_t30|fresh_family_id=censored|fresh_offset_bucket=censored|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=censored_before_fresh|survival_checkpoint_state=censored_before_checkpoint,,,,,,,,,,,,missing_split
