context_bucket_id,same_day_bundle_key,split,year,same_day_family_count,entry_risk_pct_bucket,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,context_bucket_definition,context_source_fields,context_field_status,fallback_level
bundle=price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=3|risk=na,price_trend|pullback_drawdown|volume_money,robustness,2025,3,na,1,0,0,0,0,1,1.0,,,,,,unusable,bundle=price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=3|risk=na,price_trend|pullback_drawdown|volume_money,train,2020,3,na,8,8,2,6,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=3|risk=na,price_trend|pullback_drawdown|volume_money,train,2021,3,na,9,5,0,5,0,4,0.4444444444444444,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=3|risk=na,price_trend|pullback_drawdown|volume_money,validation,2022,3,na,4,4,1,3,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=3|risk=na,price_trend|pullback_drawdown|volume_money,validation,2023,3,na,3,2,0,2,0,1,0.3333333333333333,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=robustness|year=2024|family_count=2|risk=na,price_trend|range_breakout,robustness,2024,2,na,30,30,16,14,0,0,0.0,0.5333333333333333,0.4666666666666667,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=robustness|year=2024|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=robustness|year=2025|family_count=2|risk=na,price_trend|range_breakout,robustness,2025,2,na,29,14,5,8,1,15,0.5172413793103449,0.35714285714285715,0.5714285714285714,0.07142857142857142,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=robustness|year=2025|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=train|year=2017|family_count=2|risk=na,price_trend|range_breakout,train,2017,2,na,7,7,5,2,0,0,0.0,0.7142857142857143,0.2857142857142857,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=train|year=2017|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=train|year=2018|family_count=2|risk=na,price_trend|range_breakout,train,2018,2,na,26,26,8,18,0,0,0.0,0.3076923076923077,0.6923076923076923,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=train|year=2019|family_count=2|risk=na,price_trend|range_breakout,train,2019,2,na,21,21,8,12,1,0,0.0,0.38095238095238093,0.5714285714285714,0.047619047619047616,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=train|year=2020|family_count=2|risk=na,price_trend|range_breakout,train,2020,2,na,49,49,22,27,0,0,0.0,0.4489795918367347,0.5510204081632653,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=train|year=2021|family_count=2|risk=na,price_trend|range_breakout,train,2021,2,na,103,56,11,44,1,47,0.4563106796116505,0.19642857142857142,0.7857142857142857,0.017857142857142856,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=validation|year=2022|family_count=2|risk=na,price_trend|range_breakout,validation,2022,2,na,49,49,17,31,1,0,0.0,0.3469387755102041,0.6326530612244898,0.02040816326530612,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|split=validation|year=2023|family_count=2|risk=na,price_trend|range_breakout,validation,2023,2,na,20,13,6,7,0,7,0.35,0.46153846153846156,0.5384615384615384,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=robustness|year=2024|family_count=3|risk=na,price_trend|range_breakout|volatility_band,robustness,2024,3,na,47,47,25,22,0,0,0.0,0.5319148936170213,0.46808510638297873,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=robustness|year=2025|family_count=3|risk=na,price_trend|range_breakout|volatility_band,robustness,2025,3,na,23,10,5,5,0,13,0.5652173913043478,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=train|year=2017|family_count=3|risk=na,price_trend|range_breakout|volatility_band,train,2017,3,na,3,3,1,2,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=train|year=2018|family_count=3|risk=na,price_trend|range_breakout|volatility_band,train,2018,3,na,20,20,4,16,0,0,0.0,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=train|year=2019|family_count=3|risk=na,price_trend|range_breakout|volatility_band,train,2019,3,na,19,19,7,11,1,0,0.0,0.3684210526315789,0.5789473684210527,0.05263157894736842,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,price_trend|range_breakout|volatility_band,train,2020,3,na,24,24,7,16,1,0,0.0,0.2916666666666667,0.6666666666666666,0.041666666666666664,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,price_trend|range_breakout|volatility_band,train,2021,3,na,34,16,5,11,0,18,0.5294117647058824,0.3125,0.6875,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,price_trend|range_breakout|volatility_band,validation,2022,3,na,31,31,9,22,0,0,0.0,0.2903225806451613,0.7096774193548387,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,price_trend|range_breakout|volatility_band,validation,2023,3,na,20,18,7,11,0,2,0.1,0.3888888888888889,0.6111111111111112,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,robustness,2024,4,na,47,47,23,23,1,0,0.0,0.48936170212765956,0.48936170212765956,0.02127659574468085,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,robustness,2025,4,na,45,16,10,6,0,29,0.6444444444444445,0.625,0.375,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,train,2017,4,na,6,6,1,5,0,0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,train,2018,4,na,29,29,4,24,1,0,0.0,0.13793103448275862,0.8275862068965517,0.034482758620689655,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,train,2019,4,na,49,49,26,23,0,0,0.0,0.5306122448979592,0.46938775510204084,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,train,2020,4,na,62,62,26,35,1,0,0.0,0.41935483870967744,0.5645161290322581,0.016129032258064516,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,train,2021,4,na,49,26,7,19,0,23,0.46938775510204084,0.2692307692307692,0.7307692307692307,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,validation,2022,4,na,24,24,8,16,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,price_trend|range_breakout|volatility_band|volume_money,validation,2023,4,na,38,26,9,16,1,12,0.3157894736842105,0.34615384615384615,0.6153846153846154,0.038461538461538464,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=robustness|year=2024|family_count=3|risk=na,price_trend|range_breakout|volume_money,robustness,2024,3,na,62,62,26,36,0,0,0.0,0.41935483870967744,0.5806451612903226,0.0,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|volume_money|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=robustness|year=2025|family_count=3|risk=na,price_trend|range_breakout|volume_money,robustness,2025,3,na,55,25,11,13,1,30,0.5454545454545454,0.44,0.52,0.04,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volume_money|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=train|year=2017|family_count=3|risk=na,price_trend|range_breakout|volume_money,train,2017,3,na,8,8,2,6,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volume_money|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=train|year=2018|family_count=3|risk=na,price_trend|range_breakout|volume_money,train,2018,3,na,48,48,11,37,0,0,0.0,0.22916666666666666,0.7708333333333334,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volume_money|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=train|year=2019|family_count=3|risk=na,price_trend|range_breakout|volume_money,train,2019,3,na,57,57,23,34,0,0,0.0,0.40350877192982454,0.5964912280701754,0.0,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|volume_money|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=train|year=2020|family_count=3|risk=na,price_trend|range_breakout|volume_money,train,2020,3,na,86,85,32,51,2,1,0.011627906976744186,0.3764705882352941,0.6,0.023529411764705882,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|volume_money|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=train|year=2021|family_count=3|risk=na,price_trend|range_breakout|volume_money,train,2021,3,na,92,35,12,23,0,57,0.6195652173913043,0.34285714285714286,0.6571428571428571,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volume_money|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=validation|year=2022|family_count=3|risk=na,price_trend|range_breakout|volume_money,validation,2022,3,na,58,58,21,36,1,0,0.0,0.3620689655172414,0.6206896551724138,0.017241379310344827,1.0,,thin_bucket_report_only,bundle=price_trend|range_breakout|volume_money|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|range_breakout|volume_money|split=validation|year=2023|family_count=3|risk=na,price_trend|range_breakout|volume_money,validation,2023,3,na,55,38,17,21,0,17,0.3090909090909091,0.4473684210526316,0.5526315789473685,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|range_breakout|volume_money|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=robustness|year=2024|family_count=1|risk=na,price_trend,robustness,2024,1,na,92,92,34,58,0,0,0.0,0.3695652173913043,0.6304347826086957,0.0,1.0,,thin_bucket_report_only,bundle=price_trend|split=robustness|year=2024|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=robustness|year=2025|family_count=1|risk=na,price_trend,robustness,2025,1,na,80,16,12,4,0,64,0.8,0.75,0.25,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|split=robustness|year=2025|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=train|year=2017|family_count=1|risk=na,price_trend,train,2017,1,na,9,9,4,4,1,0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,1.0,,too_sparse_use_fallback,bundle=price_trend|split=train|year=2017|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=train|year=2018|family_count=1|risk=na,price_trend,train,2018,1,na,78,78,16,62,0,0,0.0,0.20512820512820512,0.7948717948717948,0.0,1.0,,thin_bucket_report_only,bundle=price_trend|split=train|year=2018|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=train|year=2019|family_count=1|risk=na,price_trend,train,2019,1,na,43,43,16,27,0,0,0.0,0.37209302325581395,0.627906976744186,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|split=train|year=2019|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=train|year=2020|family_count=1|risk=na,price_trend,train,2020,1,na,114,114,45,69,0,0,0.0,0.39473684210526316,0.6052631578947368,0.0,1.0,,thin_bucket_report_only,bundle=price_trend|split=train|year=2020|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=train|year=2021|family_count=1|risk=na,price_trend,train,2021,1,na,224,110,42,67,1,114,0.5089285714285714,0.38181818181818183,0.6090909090909091,0.00909090909090909,1.0,,thin_bucket_report_only,bundle=price_trend|split=train|year=2021|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=validation|year=2022|family_count=1|risk=na,price_trend,validation,2022,1,na,130,130,39,90,1,0,0.0,0.3,0.6923076923076923,0.007692307692307693,1.0,,thin_bucket_report_only,bundle=price_trend|split=validation|year=2022|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|split=validation|year=2023|family_count=1|risk=na,price_trend,validation,2023,1,na,45,29,4,25,0,16,0.35555555555555557,0.13793103448275862,0.8620689655172413,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|split=validation|year=2023|family_count=1|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=robustness|year=2024|family_count=2|risk=na,price_trend|volatility_band,robustness,2024,2,na,26,26,11,15,0,0,0.0,0.4230769230769231,0.5769230769230769,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=robustness|year=2024|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=robustness|year=2025|family_count=2|risk=na,price_trend|volatility_band,robustness,2025,2,na,12,5,2,3,0,7,0.5833333333333334,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=robustness|year=2025|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=train|year=2017|family_count=2|risk=na,price_trend|volatility_band,train,2017,2,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=train|year=2017|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=train|year=2018|family_count=2|risk=na,price_trend|volatility_band,train,2018,2,na,8,8,1,7,0,0,0.0,0.125,0.875,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=train|year=2019|family_count=2|risk=na,price_trend|volatility_band,train,2019,2,na,16,16,6,10,0,0,0.0,0.375,0.625,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=train|year=2020|family_count=2|risk=na,price_trend|volatility_band,train,2020,2,na,16,16,6,10,0,0,0.0,0.375,0.625,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=train|year=2021|family_count=2|risk=na,price_trend|volatility_band,train,2021,2,na,42,16,6,10,0,26,0.6190476190476191,0.375,0.625,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=validation|year=2022|family_count=2|risk=na,price_trend|volatility_band,validation,2022,2,na,26,26,13,12,1,0,0.0,0.5,0.46153846153846156,0.038461538461538464,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|split=validation|year=2023|family_count=2|risk=na,price_trend|volatility_band,validation,2023,2,na,18,11,5,5,1,7,0.3888888888888889,0.45454545454545453,0.45454545454545453,0.09090909090909091,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=robustness|year=2024|family_count=3|risk=na,price_trend|volatility_band|volume_money,robustness,2024,3,na,2,2,2,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=robustness|year=2025|family_count=3|risk=na,price_trend|volatility_band|volume_money,robustness,2025,3,na,3,2,0,2,0,1,0.3333333333333333,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
