baseline_family,family_id,grid_cell_id,split,unmatched_candidate_rate,baseline_reuse_rate,max_standardized_mean_difference_after_matching,decision_month_coverage_delta,instrument_coverage_delta,matched_baseline_primary_row_count,primary_enrichment_denominator_row_count,baseline_matching_quality_gate,residual_alpha_claim_allowed,positive_beta_exposure_claim_allowed,baseline_quality_blocks_residual_alpha_only,cell_eligible_for_selection_under_this_baseline,blocking_reason
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__9b171176dae9,train,0.014860848419346123,0.0024317751958929934,0.46880156038417437,0.04269116455012159,0.0010807889759524452,3701,3701,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__9b171176dae9,train,0.31856255066198325,0.062415563361253756,0.35172516113300706,0.029451499594704136,0.003512564171845447,3701,3701,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__f6c21869315b,train,0.18271621091194556,0.05900824283658246,0.5531357371160804,0.023616381002224258,0.0022896768284704962,15286,15286,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__f6c21869315b,train,0.015569802433599372,0.017924898600026218,0.39138465243314646,0.023616381002224258,0.0006541933795629988,15286,15286,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__f6c21869315b,train,0.2929477953683109,0.1648567316498757,0.27850817145963724,0.023616381002224258,0.0015700641109511974,15286,15286,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6eba5f0fa8a0,train,0.14966507177033492,0.034545454545454546,0.4785042899683492,0.02019138755980861,0.002583732057416268,10450,10450,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6eba5f0fa8a0,train,0.015215311004784689,0.008995215311004778,0.3601029921904103,0.02277511961722488,0.0005741626794258373,10450,10450,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6eba5f0fa8a0,train,0.2802870813397129,0.12306220095693776,0.24384370865202878,0.02019138755980861,0.002488038277511962,10450,10450,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b697778bc6a5,train,0.19655237024545624,0.04496908375491848,0.578555168384387,0.026794079070638934,0.002435825370058085,10674,10674,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b697778bc6a5,train,0.015645493723065392,0.010773842982949255,0.43396573929679216,0.026794079070638934,0.0007494847292486415,10674,10674,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b697778bc6a5,train,0.31290987446130786,0.12207232527637246,0.27905485984377504,0.026794079070638934,0.002154768596589845,10674,10674,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__05a3d924db9a,train,0.1654629021667761,0.030072225869993474,0.5146623658359555,0.022586999343401182,0.00288903479973736,7615,7615,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__05a3d924db9a,train,0.016021011162179907,0.005909389363099149,0.37553685066422804,0.029021667760998033,0.0006565988181221273,7615,7615,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__05a3d924db9a,train,0.3005909389363099,0.09927774130006561,0.2370324983064828,0.022586999343401182,0.0034143138542350624,7615,7615,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__a388db5378a7,train,0.1732236170340561,0.06144513183975009,0.5085904087023172,0.02210342963541354,0.002162292029551324,16649,16649,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__a388db5378a7,train,0.015796744549222176,0.020481710613249993,0.34385535831248815,0.02210342963541354,0.0006006366748753679,16649,16649,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__a388db5378a7,train,0.2872244579254009,0.1691392876449036,0.25383676771627756,0.02210342963541354,0.001441528019700883,16649,16649,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__de9ecb3408ce,train,0.14067278287461774,0.03950050968399588,0.4328416734624552,0.018773360516479782,0.0025484199796126403,11772,11772,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__de9ecb3408ce,train,0.01546041454298335,0.009768943255181739,0.30386373859255433,0.020472307169554872,0.0005096839959225281,11772,11772,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__de9ecb3408ce,train,0.2716615698267074,0.13005436629289835,0.20753381264570572,0.018773360516479782,0.0017838939857288483,11772,11772,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0549ad47e2d6,train,0.17691202299217626,0.04702219383681938,0.5084971670368041,0.02307201021874501,0.002395018361807441,12526,12526,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0549ad47e2d6,train,0.016286124860290595,0.013172600989940886,0.3718167356393872,0.02307201021874501,0.0006386715631486508,12526,12526,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0549ad47e2d6,train,0.298818457608175,0.13188567779019644,0.25696633436553695,0.02307201021874501,0.00175634679865879,12526,12526,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2d2750d18b16,train,0.14735381988903115,0.030623132735808745,0.4559718483434896,0.019846350832266324,0.002240717029449424,9372,9372,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2d2750d18b16,train,0.0167520273154076,0.008109261630388387,0.36631100348633405,0.0233674775928297,0.0005335040546308152,9372,9372,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2d2750d18b16,train,0.2865983781476739,0.11000853606487404,0.2150680476105749,0.019846350832266324,0.002560819462227913,9372,9372,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__de20b83de9b1,train,0.09614807403701851,0.02031015507753875,0.7198117938008274,0.020910455227613808,0.001900950475237619,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__de20b83de9b1,train,0.02511255627813907,0.01630815407703856,0.7978410643269345,0.03311655827913957,0.0006003001500750375,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__de20b83de9b1,train,0.2828414207103552,0.12156078039019513,0.3072267639758725,0.020910455227613808,0.0017008504252126063,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9eb7ba8abb,train,0.09614807403701851,0.023811905952976442,0.7254292675094144,0.020910455227613808,0.0022011005502751376,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9eb7ba8abb,train,0.02511255627813907,0.014907453726863418,0.7871242834402673,0.030515257628814407,0.0006003001500750375,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9eb7ba8abb,train,0.2828414207103552,0.12226113056528265,0.30740947760344034,0.020910455227613808,0.001900950475237619,9995,9995,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8f75861219b6,train,0.09892446223111556,0.018634317158579328,0.7445447332566105,0.021135567783891945,0.0026263131565782893,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8f75861219b6,train,0.025887943971985992,0.012631315657828934,0.7973008950566769,0.03676838419209605,0.0007503751875937969,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8f75861219b6,train,0.285767883941971,0.1069284642321161,0.324294130125882,0.021135567783891945,0.0016258129064532268,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f6c7b284c120,train,0.09892446223111556,0.019009504752376172,0.7360030518722346,0.021135567783891945,0.0022511255627813906,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f6c7b284c120,train,0.025887943971985992,0.009629814907453738,0.7984937234761984,0.03664332166083042,0.0007503751875937969,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f6c7b284c120,train,0.285767883941971,0.10155077538769386,0.3297083061499985,0.021135567783891945,0.0022511255627813906,7996,7996,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__856331a4859e,train,0.09889042995839112,0.01553398058252431,0.8323669074298229,0.020665742024965326,0.0024965325936199723,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__856331a4859e,train,0.0260748959778086,0.011789181692094308,0.9088961953533623,0.04244105409153953,0.0008321775312066575,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__856331a4859e,train,0.2919556171983356,0.10221914008321775,0.3580755542459492,0.020665742024965326,0.0022191400832177527,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__595f8ba69770,train,0.09889042995839112,0.016088765603328725,0.8298170777504601,0.020665742024965326,0.0037447988904299586,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__595f8ba69770,train,0.0260748959778086,0.012066574202496572,0.914322024227409,0.04299583911234397,0.0008321775312066575,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__595f8ba69770,train,0.2919556171983356,0.10402219140083213,0.35743154006401334,0.020665742024965326,0.0023578363384188627,7210,7210,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__96d75fad4582,train,0.10350181128169743,0.013110229429014963,0.8048312790361134,0.02173538036915646,0.002070036225633949,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__96d75fad4582,train,0.026047955839227185,0.008107641883732919,0.8920837386226896,0.043815766775918585,0.0010350181128169743,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__96d75fad4582,train,0.29601518026565465,0.08883905468345699,0.3737160732200087,0.02173538036915646,0.0024150422632396064,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__536cb23959ef,train,0.10350181128169743,0.01293772641021218,0.8287584761486807,0.02173538036915646,0.0027600483008452647,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__536cb23959ef,train,0.026047955839227185,0.008797653958944274,0.9101078825018344,0.04433327583232707,0.0010350181128169743,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__536cb23959ef,train,0.29601518026565465,0.08642401242021736,0.37203360503117594,0.02173538036915646,0.0017250301880282906,5797,5797,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0f96816e6f6f,train,0.10040160642570281,0.008924587237840287,0.897568186763137,0.022311468094600623,0.004239178937974119,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0f96816e6f6f,train,0.024096385542168676,0.0060240963855421326,0.9897869067891908,0.04930834448906739,0.000892458723784025,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0f96816e6f6f,train,0.2900490852298081,0.07429718875502012,0.4136688608685627,0.022311468094600623,0.002900490852298081,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0a686d945ddc,train,0.10040160642570281,0.010263275323516341,0.8987216596386808,0.022311468094600623,0.004239178937974118,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0a686d945ddc,train,0.024096385542168676,0.007585899152164233,0.9683569724377207,0.04306113342257921,0.000892458723784025,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__0a686d945ddc,train,0.2900490852298081,0.0758589915216421,0.41405235056193845,0.022311468094600623,0.0026773761713520753,4482,4482,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__6f484e0d6c22,train,0.10705035971223022,0.007769784172661831,0.894947769272038,0.025035971223021584,0.0031654676258992807,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__6f484e0d6c22,train,0.022446043165467625,0.004892086330935297,0.9852856541630355,0.04805755395683453,0.0008633093525179858,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__6f484e0d6c22,train,0.29093525179856117,0.061007194244604324,0.42199725767275015,0.025035971223021584,0.0031654676258992803,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa73596bfbcf,train,0.10705035971223022,0.00892086330935249,0.9061445102892977,0.025035971223021584,0.003741007194244604,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa73596bfbcf,train,0.022446043165467625,0.0025899280575539807,0.9818434145068214,0.050935251798561156,0.0011510791366906475,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa73596bfbcf,train,0.29093525179856117,0.0635971223021583,0.42812635445311914,0.025035971223021584,0.004028776978417266,3475,3475,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__da316f54f36b,train,0.08926908752327747,0.02025139664804465,0.7997233871349745,0.019902234636871508,0.0024441340782122905,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__da316f54f36b,train,0.026187150837988827,0.014548417132215996,0.8306900376920522,0.03456703910614525,0.0005819366852886406,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__da316f54f36b,train,0.2809590316573557,0.11173184357541899,0.33870464207842943,0.019902234636871508,0.0017458100558659221,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e0a28c33dc2f,train,0.08926908752327747,0.019669459962756042,0.7948190562419931,0.019902234636871508,0.0029096834264432034,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e0a28c33dc2f,train,0.026187150837988827,0.013500931098696434,0.8497404947713062,0.033868715083798885,0.0005819366852886406,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e0a28c33dc2f,train,0.2809590316573557,0.11289571694599632,0.336783496439034,0.019902234636871508,0.0016294227188081937,8592,8592,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__926a5d46f5f1,train,0.09476095047237332,0.015316346979673656,0.8032707546505378,0.021614657887202977,0.0028628685943315204,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__926a5d46f5f1,train,0.02662467792728314,0.01002004008016033,0.8491678317008391,0.03592900085886058,0.0007157171485828801,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__926a5d46f5f1,train,0.2865731462925852,0.09604924133982251,0.34688201515778855,0.021614657887202977,0.0018608645863154882,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e38d9a25e46a,train,0.09476095047237332,0.015602633839106761,0.7868228163766268,0.021614657887202977,0.002290294875465216,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e38d9a25e46a,train,0.02662467792728314,0.009018036072144242,0.852810457938165,0.03650157457772688,0.0007157171485828801,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__e38d9a25e46a,train,0.2865731462925852,0.09361580303464068,0.3520828719473926,0.021614657887202977,0.002004008016032064,6986,6986,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__546132704542,train,0.09267308289351134,0.01754113629307663,0.8599755447371741,0.01940391182862465,0.0037255510710959326,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__546132704542,train,0.02607885749767153,0.012418503570319817,0.9306429014378836,0.042688606022974224,0.000776156473144986,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__546132704542,train,0.2898168270723378,0.0985718720894132,0.401044511566901,0.01940391182862465,0.0017075442409189693,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bbb2bfaf1e02,train,0.09267308289351134,0.015367898168270777,0.8544408850933166,0.01940391182862465,0.0035703197764669356,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bbb2bfaf1e02,train,0.02607885749767153,0.011952809686432753,0.9439415310915998,0.04501707544240918,0.000776156473144986,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bbb2bfaf1e02,train,0.2898168270723378,0.09422539583980127,0.3916371629280464,0.01940391182862465,0.002173238124805961,6442,6442,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fba07eb0dbd3,train,0.09861295838875166,0.010830324909747335,0.8625781615396844,0.02109063271898157,0.0026600798023940714,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fba07eb0dbd3,train,0.026030780923427702,0.008360250807524228,0.9430102980428693,0.045411362340870225,0.0009500285008550256,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fba07eb0dbd3,train,0.295648869466084,0.08778263347900439,0.3935647549602398,0.02109063271898157,0.002280068402052062,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__64c5a150e998,train,0.09861295838875166,0.011970359110773376,0.8382191608109272,0.02109063271898157,0.002660079802394072,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__64c5a150e998,train,0.026030780923427702,0.008170245107353202,0.9240340797441888,0.04750142504275128,0.0009500285008550256,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__64c5a150e998,train,0.295648869466084,0.08455253657609729,0.3964685168098325,0.02109063271898157,0.0022800684020520615,5263,5263,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__cea3d0bce06a,train,0.09406060606060607,0.007030303030303053,0.9203221122387703,0.020606060606060607,0.0036363636363636364,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__cea3d0bce06a,train,0.02375757575757576,0.006787878787878787,1.015670071226609,0.05478787878787879,0.0009696969696969697,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__cea3d0bce06a,train,0.288969696969697,0.07127272727272727,0.4317864537008065,0.020606060606060607,0.0026666666666666666,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ea2bb4f42385,train,0.09406060606060607,0.0060606060606061,0.9464154628525026,0.020606060606060607,0.0048484848484848485,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ea2bb4f42385,train,0.02375757575757576,0.0058181818181818334,1.000554769401213,0.05284848484848485,0.0009696969696969697,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ea2bb4f42385,train,0.288969696969697,0.07878787878787874,0.46036612784023906,0.020606060606060607,0.002666666666666667,4125,4125,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,train,0.10049321824907521,0.006781750924784169,0.9370742591861757,0.02435265104808878,0.0036991368680641184,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,train,0.021886559802712702,0.0018495684340320562,1.002350383204228,0.049630086313193586,0.0009247842170160296,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,train,0.2900739827373613,0.05733662145499385,0.4614771083916396,0.02435265104808878,0.0027743526510480886,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,train,0.10049321824907521,0.006781750924784169,0.9411822316853921,0.02435265104808878,0.004007398273736128,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,train,0.021886559802712702,0.004007398273736085,1.0081066117222879,0.051479654747225656,0.0009247842170160296,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
