family_id,grid_cell_id,baseline_family,bootstrap_resample_n,bootstrap_seed,candidate_cluster_key,matched_baseline_rerandomization_n,matched_baseline_rerandomization_seed,se_delta_method,SE_delta_probability,primary_tail_lift_50_train_margin_ratio,SE_delta_probability_candidate_vs_eligible_universe,positive_exposure_absolute_margin_floor_50,positive_exposure_relative_margin_ratio_floor,positive_exposure_relative_margin_floor_50,positive_exposure_margin_50,multiway_cluster_enabled,blocking_reason
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007110006214512089,0.1,0.005558839662872509,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00707620887640482,0.1,0.005558839662872509,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007381513260835205,0.1,0.005558839662872509,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006131999111273706,0.1,0.004963123588231275,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006129530440844691,0.1,0.004963123588231275,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006316377362660834,0.1,0.004963123588231275,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007244862158961745,0.1,0.005565315646948467,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007115896134129399,0.1,0.005565315646948467,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007290585360827077,0.1,0.005565315646948467,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006573242209602106,0.1,0.005271856162783866,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0066506574649449635,0.1,0.005271856162783866,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006882469918974917,0.1,0.005271856162783866,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007748302738139509,0.1,0.005919050364983304,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007715907479137723,0.1,0.005919050364983304,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00797357120834421,0.1,0.005919050364983304,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007664722255409802,0.1,0.00586066245719451,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007547985432182896,0.1,0.00586066245719451,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007856439163366034,0.1,0.00586066245719451,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009143960228987913,0.108817832021815,0.0067147195808948765,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008873741238536135,0.11443497530290651,0.0067147195808948765,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009254204169978731,0.10975327954070502,0.0067147195808948765,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008147663410313657,0.1,0.006236394090094328,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00814295040772637,0.1,0.006236394090094328,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00842317580172006,0.1,0.006236394090094328,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009624140919887452,0.12049737411891608,0.007160844934107431,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009604841513336704,0.11510860646333482,0.007160844934107431,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010041826723122498,0.11065769698467726,0.007160844934107431,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005289885816426803,0.1,0.004628257604240453,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005480654025557759,0.1,0.004628257604240453,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005672193069115336,0.1,0.004628257604240453,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006646401283422607,0.1,0.005459294983574585,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0068462888147146584,0.1,0.005459294983574585,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007090180136467015,0.1,0.005459294983574585,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__57543f0e85fd,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005371473139580857,0.1,0.004685583058525918,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__57543f0e85fd,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00555951626063227,0.1,0.004685583058525918,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__57543f0e85fd,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00577661597439383,0.1,0.004685583058525918,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__10a231449c89,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0067379726479967796,0.1,0.005474718941179384,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__10a231449c89,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0068591817779402875,0.1,0.005474718941179384,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__10a231449c89,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007144344497861891,0.1,0.005474718941179384,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c7e7179c7b8f,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005998279132708787,0.1,0.005166246211696185,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c7e7179c7b8f,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0062583976154458355,0.1,0.005166246211696185,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c7e7179c7b8f,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006449498147996088,0.1,0.005166246211696185,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9c9d1299022,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007556460377538772,0.1,0.006141669545543351,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9c9d1299022,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007853380570575011,0.1,0.006141669545543351,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9c9d1299022,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008031895762649231,0.1,0.006141669545543351,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__8a6c15a34460,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006056465028509414,0.1,0.005211117669781737,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__8a6c15a34460,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006327961146446814,0.1,0.005211117669781737,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__8a6c15a34460,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0065125207272691355,0.1,0.005211117669781737,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4845f366eae6,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007524557468907847,0.1,0.0061510675367902725,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4845f366eae6,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007867654988204463,0.1,0.0061510675367902725,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4845f366eae6,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008088849674076607,0.1,0.0061510675367902725,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__61db67ee1618,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007747984410561123,0.1,0.006444073549948008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__61db67ee1618,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008152786980887925,0.1,0.006444073549948008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__61db67ee1618,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008252390349979028,0.1,0.006444073549948008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__bb20a9263519,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009945812897306932,0.1176701638479393,0.007936941731461377,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__bb20a9263519,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010389838019527165,0.1,0.007936941731461377,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__bb20a9263519,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010525830632658608,0.10233685129384819,0.007936941731461377,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__377c3e689ae8,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00775180776119734,0.1,0.006462445767704792,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__377c3e689ae8,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008131535774404609,0.1,0.006462445767704792,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__377c3e689ae8,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008260782463308445,0.1,0.006462445767704792,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__ff7adaf093c4,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0099156688575611,0.11959100615369299,0.00793941887229583,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__ff7adaf093c4,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010363302400043909,0.1,0.00793941887229583,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__ff7adaf093c4,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010462883464236208,0.10477557915097688,0.00793941887229583,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9a0e3481365,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006062951758457316,0.1,0.005157325118740557,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9a0e3481365,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006283121672785191,0.1,0.005157325118740557,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__b9a0e3481365,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006536220960878287,0.1,0.005157325118740557,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__da4cbee37ceb,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0078003750519137745,0.1,0.006262261717224242,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__da4cbee37ceb,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00804679032692729,0.1,0.006262261717224242,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__da4cbee37ceb,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00836191170239225,0.1,0.006262261717224242,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fc404ad6ee08,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006086885290926235,0.1,0.005180679734939089,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fc404ad6ee08,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006328236001780088,0.1,0.005180679734939089,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fc404ad6ee08,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0066001315038577875,0.1,0.005180679734939089,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__167dfbbd79ce,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007819910475110676,0.1,0.00626591709467601,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__167dfbbd79ce,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008085942804379584,0.1,0.00626591709467601,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__167dfbbd79ce,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008401500434449082,0.1,0.00626591709467601,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__1d4b408e8ccc,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006735209697803667,0.1,0.005683402651130645,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__1d4b408e8ccc,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00703915569722062,0.1,0.005683402651130645,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__1d4b408e8ccc,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007233830768274558,0.1,0.005683402651130645,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__69f8f25a82ee,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008728474531663411,0.1,0.006902945536105041,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__69f8f25a82ee,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008947857441592193,0.1,0.006902945536105041,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__69f8f25a82ee,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00920125335544539,0.1,0.006902945536105041,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6264e326b511,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006777129865081793,0.1,0.005694631500945572,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6264e326b511,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007078479019115355,0.1,0.005694631500945572,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6264e326b511,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007256215995992914,0.1,0.005694631500945572,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__a8dd24f2baa2,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008614108984288818,0.10386346790965187,0.006903338164543527,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__a8dd24f2baa2,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008971960396584646,0.1,0.006903338164543527,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__a8dd24f2baa2,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009245808917043383,0.1,0.006903338164543527,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6e8b74238e42,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008465663819347838,0.10280750923952307,0.006955546457620381,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6e8b74238e42,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008922353542441764,0.1,0.006955546457620381,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6e8b74238e42,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009001947508120325,0.1,0.006955546457620381,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__27f209526792,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010963389711247449,0.12597149746649028,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__27f209526792,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.011434732296768774,0.10469926759228909,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
