family_id,grid_cell_id,parameter_hash,baseline_family,split,label_anchor_type,candidate_n,tradable_n,instrument_n,instrument_month_n,cooldown_entry_n,primary_denominator_n,path_complete_120_n,path_complete_30_n,p_candidate_50,p_matched_50_by_baseline,primary_tail_lift_50_by_baseline,primary_tail_lift_50_conservative,primary_tail_lift_50_train_margin_ratio_by_baseline,primary_tail_lift_50_train_margin_adjusted_by_baseline,primary_tail_lift_50_train_margin_adjusted_conservative,zero_baseline_flag,train_triage_baseline_pass,train_triage_pass,residual_alpha_train_pass,p_train_baseline_eligible_50,positive_exposure_delta_50,positive_exposure_ratio_50,positive_exposure_absolute_margin_floor_50,positive_exposure_relative_margin_ratio_floor,positive_exposure_relative_margin_floor_50,positive_exposure_margin_50,positive_exposure_score_50,positive_exposure_train_pass,selection_track,promotion_claim_type,selected_for_19B_robustness_flag,blocking_reason,residual_alpha_claim_allowed,positive_beta_exposure_claim_allowed,train_primary_metric_rank
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__adbeea5b4a1d,adbeea5b4a1d1b9d74f724061a262af37f03e6b68f2447ded85d974099cc2193,instrument_matched_random_same_budget,train,executable_next_open_anchored,10257,10257,1080,8535,10257,10257,10257,10257,0.16730038022813687,0.1682753241688603,0.9942062572421784,0.9942062572421784,0.1,-0.10579374275782163,-0.10579374275782163,False,False,False,False,0.1625320576050503,0.004768322623086574,1.0293377361570941,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.027738088897923487,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,47.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__adbeea5b4a1d,adbeea5b4a1d1b9d74f724061a262af37f03e6b68f2447ded85d974099cc2193,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,10257,10257,1080,8535,10257,10257,10257,10257,0.16730038022813687,0.16505800916447305,1.0135853514471351,0.9942062572421784,0.1,-0.08641464855286488,-0.10579374275782163,False,False,False,False,0.1625320576050503,0.004768322623086574,1.0293377361570941,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.027738088897923487,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,47.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__ec8bbfd09c0b,ec8bbfd09c0b8f615fee52d5f0ab8e6e847af93f34143f853a068b01e0074ded,calendar_time_random_same_budget,train,executable_next_open_anchored,7336,7336,985,6301,7336,7336,7336,7336,0.1619411123227917,0.16821155943293348,0.9627228525121556,0.9627228525121556,0.1,-0.1372771474878444,-0.1372771474878444,False,False,False,False,0.1625320576050503,-0.000590945282258587,0.9963641309230541,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03309735680326865,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,77.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__ec8bbfd09c0b,ec8bbfd09c0b8f615fee52d5f0ab8e6e847af93f34143f853a068b01e0074ded,instrument_matched_random_same_budget,train,executable_next_open_anchored,7336,7336,985,6301,7336,7336,7336,7336,0.1619411123227917,0.16521264994547438,0.9801980198019801,0.9627228525121556,0.1,-0.11980198019801994,-0.1372771474878444,False,False,False,False,0.1625320576050503,-0.000590945282258587,0.9963641309230541,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03309735680326865,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,77.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__ec8bbfd09c0b,ec8bbfd09c0b8f615fee52d5f0ab8e6e847af93f34143f853a068b01e0074ded,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,7336,7336,985,6301,7336,7336,7336,7336,0.1619411123227917,0.16698473282442747,0.969795918367347,0.9627228525121556,0.1,-0.13020408163265298,-0.1372771474878444,False,False,False,False,0.1625320576050503,-0.000590945282258587,0.9963641309230541,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03309735680326865,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,77.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__29e0d33ff5b8,29e0d33ff5b814df4a3d2940665855fd6bc93dcb819b7614cd4a967446681257,calendar_time_random_same_budget,train,executable_next_open_anchored,8837,8837,1071,7512,8837,8837,8837,8837,0.17347516125381918,0.15831164422315266,1.09578270192995,0.9890322580645162,0.1,-0.0042172980700500295,-0.11096774193548378,False,False,False,False,0.1625320576050503,0.010943103648768882,1.0673288938195837,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02156330787224118,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,55.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__29e0d33ff5b8,29e0d33ff5b814df4a3d2940665855fd6bc93dcb819b7614cd4a967446681257,instrument_matched_random_same_budget,train,executable_next_open_anchored,8837,8837,1071,7512,8837,8837,8837,8837,0.17347516125381918,0.1752857304515107,0.9896707553260169,0.9890322580645162,0.1,-0.11032924467398311,-0.11096774193548378,False,False,False,False,0.1625320576050503,0.010943103648768882,1.0673288938195837,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02156330787224118,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,55.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__29e0d33ff5b8,29e0d33ff5b814df4a3d2940665855fd6bc93dcb819b7614cd4a967446681257,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,8837,8837,1071,7512,8837,8837,8837,8837,0.17347516125381918,0.1753988910263664,0.9890322580645162,0.9890322580645162,0.1,-0.11096774193548378,-0.11096774193548378,False,False,False,False,0.1625320576050503,0.010943103648768882,1.0673288938195837,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02156330787224118,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,55.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,78b1ad2aec328f1b725cea04cf239516858d14424a037f4c8cb292f667c176a6,calendar_time_random_same_budget,train,executable_next_open_anchored,6332,6332,973,5540,6332,6332,6332,6332,0.16582438408085912,0.1689829437776374,0.9813084112149532,0.9194395796847634,0.1,-0.11869158878504685,-0.18056042031523659,False,False,False,False,0.1625320576050503,0.003292326475808821,1.0202564744723106,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02921408504520124,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,107.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,78b1ad2aec328f1b725cea04cf239516858d14424a037f4c8cb292f667c176a6,instrument_matched_random_same_budget,train,executable_next_open_anchored,6332,6332,973,5540,6332,6332,6332,6332,0.16582438408085912,0.17798483891345546,0.9316770186335404,0.9194395796847634,0.1,-0.16832298136645965,-0.18056042031523659,False,False,False,False,0.1625320576050503,0.003292326475808821,1.0202564744723106,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02921408504520124,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,107.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__78b1ad2aec32,78b1ad2aec328f1b725cea04cf239516858d14424a037f4c8cb292f667c176a6,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,6332,6332,973,5540,6332,6332,6332,6332,0.16582438408085912,0.18035375868603917,0.9194395796847634,0.9194395796847634,0.1,-0.18056042031523659,-0.18056042031523659,False,False,False,False,0.1625320576050503,0.003292326475808821,1.0202564744723106,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02921408504520124,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,107.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,9b5bcec15340d39254ff2f38dfbaf88e2260e0000bd65d9046947ad4331b0312,calendar_time_random_same_budget,train,executable_next_open_anchored,8129,8129,1055,7251,8129,8129,8129,8129,0.1617665149464879,0.16201254766883996,0.9984813971146546,0.9747961452928096,0.1,-0.10151860288534545,-0.12520385470719045,False,False,False,False,0.1625320576050503,-0.000765542658562407,0.9952898974525834,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03327195417957247,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,70.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,9b5bcec15340d39254ff2f38dfbaf88e2260e0000bd65d9046947ad4331b0312,instrument_matched_random_same_budget,train,executable_next_open_anchored,8129,8129,1055,7251,8129,8129,8129,8129,0.1617665149464879,0.16570303850412105,0.9762435040831478,0.9747961452928096,0.1,-0.12375649591685225,-0.12520385470719045,False,False,False,False,0.1625320576050503,-0.000765542658562407,0.9952898974525834,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03327195417957247,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,70.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__9b5bcec15340,9b5bcec15340d39254ff2f38dfbaf88e2260e0000bd65d9046947ad4331b0312,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,8129,8129,1055,7251,8129,8129,8129,8129,0.1617665149464879,0.16594907122647312,0.9747961452928096,0.9747961452928096,0.1,-0.12520385470719045,-0.12520385470719045,False,False,False,False,0.1625320576050503,-0.000765542658562407,0.9952898974525834,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03327195417957247,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,70.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,70011ea98696d5656eb7ca709956e466f8d70e1567a8030b5e14190a296128ab,calendar_time_random_same_budget,train,executable_next_open_anchored,5710,5710,945,5177,5710,5710,5710,5710,0.15306479859894923,0.1637478108581436,0.9347593582887701,0.9347593582887701,0.1,-0.1652406417112299,-0.1652406417112299,False,False,False,False,0.1625320576050503,-0.00946725900610107,0.9417514357130313,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04197367052711113,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,97.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,70011ea98696d5656eb7ca709956e466f8d70e1567a8030b5e14190a296128ab,instrument_matched_random_same_budget,train,executable_next_open_anchored,5710,5710,945,5177,5710,5710,5710,5710,0.15306479859894923,0.1637478108581436,0.9347593582887701,0.9347593582887701,0.1,-0.1652406417112299,-0.1652406417112299,False,False,False,False,0.1625320576050503,-0.00946725900610107,0.9417514357130313,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04197367052711113,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,97.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__70011ea98696,70011ea98696d5656eb7ca709956e466f8d70e1567a8030b5e14190a296128ab,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5710,5710,945,5177,5710,5710,5710,5710,0.15306479859894923,0.15691768826619965,0.9754464285714287,0.9347593582887701,0.1,-0.12455357142857129,-0.1652406417112299,False,False,False,False,0.1625320576050503,-0.00946725900610107,0.9417514357130313,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04197367052711113,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,97.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,b07c28a6982de353132a7b3e0cb59bc6b7cbd51e7ba81471499f4d99f528f75c,calendar_time_random_same_budget,train,executable_next_open_anchored,7067,7067,1047,6380,7067,7067,7067,7067,0.16753926701570682,0.15834158766095938,1.058087578194817,0.9571544058205336,0.1,-0.04191242180518309,-0.14284559417946643,False,False,False,False,0.1625320576050503,0.005007209410656521,1.03080751874085,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02749920211035354,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,83.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,b07c28a6982de353132a7b3e0cb59bc6b7cbd51e7ba81471499f4d99f528f75c,instrument_matched_random_same_budget,train,executable_next_open_anchored,7067,7067,1047,6380,7067,7067,7067,7067,0.16753926701570682,0.17291637186925146,0.9689034369885434,0.9571544058205336,0.1,-0.13109656301145658,-0.14284559417946643,False,False,False,False,0.1625320576050503,0.005007209410656521,1.03080751874085,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02749920211035354,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,83.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__b07c28a6982d,b07c28a6982de353132a7b3e0cb59bc6b7cbd51e7ba81471499f4d99f528f75c,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,7067,7067,1047,6380,7067,7067,7067,7067,0.16753926701570682,0.17503891325880855,0.9571544058205336,0.9571544058205336,0.1,-0.14284559417946643,-0.14284559417946643,False,False,False,False,0.1625320576050503,0.005007209410656521,1.03080751874085,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02749920211035354,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,83.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,0f3866bd844f816c704e331db372af67a37f3c7c2eb195a0a9412ad5b148fe47,calendar_time_random_same_budget,train,executable_next_open_anchored,4972,4972,934,4559,4972,4972,4972,4972,0.1574818986323411,0.16311343523732905,0.9654747225647349,0.9125874125874126,0.1,-0.13452527743526513,-0.1874125874125874,False,False,False,False,0.1625320576050503,-0.00505015897270919,0.9689282283930658,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03755657049371925,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,112.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,0f3866bd844f816c704e331db372af67a37f3c7c2eb195a0a9412ad5b148fe47,instrument_matched_random_same_budget,train,executable_next_open_anchored,4972,4972,934,4559,4972,4972,4972,4972,0.1574818986323411,0.17256637168141592,0.9125874125874126,0.9125874125874126,0.1,-0.1874125874125874,-0.1874125874125874,False,False,False,False,0.1625320576050503,-0.00505015897270919,0.9689282283930658,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03755657049371925,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,112.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0f3866bd844f,0f3866bd844f816c704e331db372af67a37f3c7c2eb195a0a9412ad5b148fe47,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,4972,4972,934,4559,4972,4972,4972,4972,0.1574818986323411,0.17115848753016893,0.9200940070505288,0.9125874125874126,0.1,-0.1799059929494712,-0.1874125874125874,False,False,False,False,0.1625320576050503,-0.00505015897270919,0.9689282283930658,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03755657049371925,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,112.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,a4ad4a4db78c15a10dee0c4646f52dca32681b79347feb5a6e4651676105d950,calendar_time_random_same_budget,train,executable_next_open_anchored,5016,5016,968,4770,5016,5016,5016,5016,0.16168261562998404,0.1672647527910686,0.9666269368295589,0.931113662456946,0.1,-0.1333730631704411,-0.16888633754305396,False,False,False,False,0.1625320576050503,-0.0008494419750662563,0.9947736958014131,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03335585349607632,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,101.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,a4ad4a4db78c15a10dee0c4646f52dca32681b79347feb5a6e4651676105d950,instrument_matched_random_same_budget,train,executable_next_open_anchored,5016,5016,968,4770,5016,5016,5016,5016,0.16168261562998404,0.16048644338118023,1.0074534161490682,0.931113662456946,0.1,-0.09254658385093176,-0.16888633754305396,False,False,False,False,0.1625320576050503,-0.0008494419750662563,0.9947736958014131,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03335585349607632,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,101.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__a4ad4a4db78c,a4ad4a4db78c15a10dee0c4646f52dca32681b79347feb5a6e4651676105d950,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5016,5016,968,4770,5016,5016,5016,5016,0.16168261562998404,0.17364433811802232,0.931113662456946,0.931113662456946,0.1,-0.16888633754305396,-0.16888633754305396,False,False,False,False,0.1625320576050503,-0.0008494419750662563,0.9947736958014131,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03335585349607632,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,101.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,f3350859dd27603a7e46b404426d5eeb44fca5e3e584fbd50b165ece1b2d2bb6,calendar_time_random_same_budget,train,executable_next_open_anchored,3469,3469,846,3316,3469,3469,3469,3469,0.15335831651772847,0.16805995964254827,0.9125214408233278,0.9094017094017095,0.108817832021815,-0.19629639119848724,-0.20035157013899552,False,False,False,False,0.1625320576050503,-0.00917374108732183,0.9435573435634843,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04168015260833189,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,116.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,f3350859dd27603a7e46b404426d5eeb44fca5e3e584fbd50b165ece1b2d2bb6,instrument_matched_random_same_budget,train,executable_next_open_anchored,3469,3469,846,3316,3469,3469,3469,3469,0.15335831651772847,0.15508792159123666,0.9888475836431229,0.9094017094017095,0.11443497530290651,-0.12558739165978366,-0.20035157013899552,False,False,False,False,0.1625320576050503,-0.00917374108732183,0.9435573435634843,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04168015260833189,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,116.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__f3350859dd27,f3350859dd27603a7e46b404426d5eeb44fca5e3e584fbd50b165ece1b2d2bb6,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3469,3469,846,3316,3469,3469,3469,3469,0.15335831651772847,0.16863649466705102,0.9094017094017095,0.9094017094017095,0.10975327954070502,-0.20035157013899552,-0.20035157013899552,False,False,False,False,0.1625320576050503,-0.00917374108732183,0.9435573435634843,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.04168015260833189,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,116.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,126a0d3d0ce360aece895df4f29d79ea16f113b67cc4f2df201503718862d4c3,calendar_time_random_same_budget,train,executable_next_open_anchored,4458,4458,958,4259,4458,4458,4458,4458,0.16890982503364738,0.16464782413638404,1.0258855585831061,0.9666238767650835,0.1,-0.07411444141689386,-0.13337612323491646,False,False,False,False,0.1625320576050503,0.006377767428597081,1.039240058377252,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02612864409241298,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,76.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,126a0d3d0ce360aece895df4f29d79ea16f113b67cc4f2df201503718862d4c3,instrument_matched_random_same_budget,train,executable_next_open_anchored,4458,4458,958,4259,4458,4458,4458,4458,0.16890982503364738,0.1695827725437416,0.9960317460317459,0.9666238767650835,0.1,-0.10396825396825407,-0.13337612323491646,False,False,False,False,0.1625320576050503,0.006377767428597081,1.039240058377252,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02612864409241298,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,76.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__126a0d3d0ce3,126a0d3d0ce360aece895df4f29d79ea16f113b67cc4f2df201503718862d4c3,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,4458,4458,958,4259,4458,4458,4458,4458,0.16890982503364738,0.1747420367877972,0.9666238767650835,0.9666238767650835,0.1,-0.13337612323491646,-0.13337612323491646,False,False,False,False,0.1625320576050503,0.006377767428597081,1.039240058377252,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.02612864409241298,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,76.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,367243113bfc1f29e07eefc1bc7394ac601b525f215602c3b557d10401419306,calendar_time_random_same_budget,train,executable_next_open_anchored,3080,3080,838,2960,3080,3080,3080,3080,0.15974025974025974,0.15974025974025974,1.0,0.8801431127012522,0.12049737411891608,-0.12049737411891608,-0.23051458428342503,False,False,False,False,0.1625320576050503,-0.0027917978647905572,0.9828230940656977,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03529820938580062,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,122.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,367243113bfc1f29e07eefc1bc7394ac601b525f215602c3b557d10401419306,instrument_matched_random_same_budget,train,executable_next_open_anchored,3080,3080,838,2960,3080,3080,3080,3080,0.15974025974025974,0.16688311688311688,0.9571984435797666,0.8801431127012522,0.11510860646333482,-0.15791016288356824,-0.23051458428342503,False,False,False,False,0.1625320576050503,-0.0027917978647905572,0.9828230940656977,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03529820938580062,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,122.0
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__367243113bfc,367243113bfc1f29e07eefc1bc7394ac601b525f215602c3b557d10401419306,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3080,3080,838,2960,3080,3080,3080,3080,0.15974025974025974,0.18149350649350648,0.8801431127012522,0.8801431127012522,0.11065769698467726,-0.23051458428342503,-0.23051458428342503,False,False,False,False,0.1625320576050503,-0.0027917978647905572,0.9828230940656977,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.03529820938580062,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,122.0
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,31226d09f5ea0cfb62103614fd3787be1e2b8626ee9f38e574bea8338347700c,calendar_time_random_same_budget,train,executable_next_open_anchored,13114,13114,1192,9986,13114,13114,13114,13114,0.19124599664480707,0.1628031111788928,1.1747072599531616,1.0019976028765483,0.1,0.0747072599531616,-0.09800239712345174,False,True,False,False,0.1625320576050503,0.028713939039756775,1.1766663110211222,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0037924724812532853,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,37.0
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,31226d09f5ea0cfb62103614fd3787be1e2b8626ee9f38e574bea8338347700c,instrument_matched_random_same_budget,train,executable_next_open_anchored,13114,13114,1192,9986,13114,13114,13114,13114,0.19124599664480707,0.19086472472167149,1.0019976028765483,1.0019976028765483,0.1,-0.09800239712345174,-0.09800239712345174,False,False,False,False,0.1625320576050503,0.028713939039756775,1.1766663110211222,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0037924724812532853,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,37.0
B2_relative_strength_breakout,B2-relative-strength-breakout__31226d09f5ea,31226d09f5ea0cfb62103614fd3787be1e2b8626ee9f38e574bea8338347700c,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,13114,13114,1192,9986,13114,13114,13114,13114,0.19124599664480707,0.18316303187433278,1.0441298917568693,1.0019976028765483,0.1,-0.055870108243130684,-0.09800239712345174,False,False,False,False,0.1625320576050503,0.028713939039756775,1.1766663110211222,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0037924724812532853,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,37.0
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,e76f8d277b6e737f94fef5f41660dbf246ca0aa8e8384f42ba3d4b3458c91ff6,calendar_time_random_same_budget,train,executable_next_open_anchored,7812,7812,1096,6499,7812,7812,7812,7812,0.19201228878648233,0.16551459293394777,1.160092807424594,0.9696186166774401,0.1,0.06009280742459397,-0.1303813833225599,False,True,False,False,0.1625320576050503,0.02948023118143203,1.1813810248626053,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0030261803395780287,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,73.0
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,e76f8d277b6e737f94fef5f41660dbf246ca0aa8e8384f42ba3d4b3458c91ff6,instrument_matched_random_same_budget,train,executable_next_open_anchored,7812,7812,1096,6499,7812,7812,7812,7812,0.19201228878648233,0.19802867383512546,0.9696186166774401,0.9696186166774401,0.1,-0.1303813833225599,-0.1303813833225599,False,False,False,False,0.1625320576050503,0.02948023118143203,1.1813810248626053,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0030261803395780287,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,73.0
B2_relative_strength_breakout,B2-relative-strength-breakout__e76f8d277b6e,e76f8d277b6e737f94fef5f41660dbf246ca0aa8e8384f42ba3d4b3458c91ff6,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,7812,7812,1096,6499,7812,7812,7812,7812,0.19201228878648233,0.1906041986687148,1.0073875083948958,0.9696186166774401,0.1,-0.09261249160510424,-0.1303813833225599,False,False,False,False,0.1625320576050503,0.02948023118143203,1.1813810248626053,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0030261803395780287,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,73.0
B2_relative_strength_breakout,B2-relative-strength-breakout__57543f0e85fd,57543f0e85fd24ead771b6af9cf40a79ae3aed496a17b417795f50b8b2d632ea,calendar_time_random_same_budget,train,executable_next_open_anchored,12780,12780,1190,9740,12780,12780,12780,12780,0.1935054773082942,0.16220657276995304,1.1929570670525809,1.0089759281925743,0.1,0.09295706705258086,-0.0910240718074257,False,True,False,False,0.1625320576050503,0.03097341970324391,1.1905680649075931,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0015329918177661508,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,33.0
