scope_id,split,upper_barrier_pct,lower_barrier_pct,horizon_sessions,complete_executable_event_n,same_bar_conflict_n,same_bar_conflict_rate,conflict_counted_as
board_chinext,validation,0.25,-0.06,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.2,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.15,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.12,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.1,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.08,120,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,10,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,20,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,40,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,60,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,80,1321,0,0.0,lower_first
board_chinext,validation,0.3,-0.06,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.2,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.15,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.12,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.1,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.08,120,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,10,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,20,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,40,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,60,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,80,1321,0,0.0,lower_first
board_chinext,validation,0.4,-0.06,120,1321,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.1,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.1,-0.1,10,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.1,20,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.1,40,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.1,60,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.1,80,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.1,120,1539,1,0.000649772579597141,lower_first
board_chinext,robustness,0.1,-0.08,10,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.08,20,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.08,40,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.08,60,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.08,80,1544,1,0.0006476683937823834,lower_first
board_chinext,robustness,0.1,-0.08,120,1539,1,0.000649772579597141,lower_first
board_chinext,robustness,0.1,-0.06,10,1544,4,0.0025906735751295338,lower_first
board_chinext,robustness,0.1,-0.06,20,1544,4,0.0025906735751295338,lower_first
board_chinext,robustness,0.1,-0.06,40,1544,4,0.0025906735751295338,lower_first
board_chinext,robustness,0.1,-0.06,60,1544,4,0.0025906735751295338,lower_first
board_chinext,robustness,0.1,-0.06,80,1544,4,0.0025906735751295338,lower_first
board_chinext,robustness,0.1,-0.06,120,1539,4,0.002599090318388564,lower_first
board_chinext,robustness,0.15,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,10,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,20,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,40,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,60,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,80,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.1,120,1539,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,10,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,20,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,40,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,60,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,80,1544,0,0.0,lower_first
board_chinext,robustness,0.15,-0.08,120,1539,0,0.0,lower_first
board_chinext,robustness,0.15,-0.06,10,1544,2,0.0012953367875647669,lower_first
board_chinext,robustness,0.15,-0.06,20,1544,2,0.0012953367875647669,lower_first
board_chinext,robustness,0.15,-0.06,40,1544,2,0.0012953367875647669,lower_first
board_chinext,robustness,0.15,-0.06,60,1544,2,0.0012953367875647669,lower_first
board_chinext,robustness,0.15,-0.06,80,1544,2,0.0012953367875647669,lower_first
board_chinext,robustness,0.15,-0.06,120,1539,2,0.001299545159194282,lower_first
board_chinext,robustness,0.2,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.1,120,1539,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.08,120,1539,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,10,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,20,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,40,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,60,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,80,1544,0,0.0,lower_first
board_chinext,robustness,0.2,-0.06,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.1,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.08,120,1539,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,10,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,20,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,40,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,60,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,80,1544,0,0.0,lower_first
board_chinext,robustness,0.25,-0.06,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.1,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.08,120,1539,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,10,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,20,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,40,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,60,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,80,1544,0,0.0,lower_first
board_chinext,robustness,0.3,-0.06,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.2,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.15,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.12,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.1,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.08,120,1539,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,10,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,20,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,40,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,60,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,80,1544,0,0.0,lower_first
board_chinext,robustness,0.4,-0.06,120,1539,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,10,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,20,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,40,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,60,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,80,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.2,120,4569,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,10,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,20,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,40,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,60,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,80,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.15,120,4569,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,10,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,20,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,40,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,60,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,80,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.12,120,4569,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,10,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,20,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,40,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,60,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,80,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.1,120,4569,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,10,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,20,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,40,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,60,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,80,4570,0,0.0,lower_first
primary_family_B1,all,0.1,-0.08,120,4569,0,0.0,lower_first
primary_family_B1,all,0.1,-0.06,10,4570,1,0.0002188183807439825,lower_first
primary_family_B1,all,0.1,-0.06,20,4570,1,0.0002188183807439825,lower_first
primary_family_B1,all,0.1,-0.06,40,4570,1,0.0002188183807439825,lower_first
primary_family_B1,all,0.1,-0.06,60,4570,1,0.0002188183807439825,lower_first
primary_family_B1,all,0.1,-0.06,80,4570,1,0.0002188183807439825,lower_first
primary_family_B1,all,0.1,-0.06,120,4569,1,0.0002188662727073758,lower_first
primary_family_B1,all,0.15,-0.2,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.2,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.2,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.2,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.2,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.2,120,4569,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.15,120,4569,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.12,120,4569,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.1,120,4569,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.08,120,4569,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,10,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,20,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,40,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,60,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,80,4570,0,0.0,lower_first
primary_family_B1,all,0.15,-0.06,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,40,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,60,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,80,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.2,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,40,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,60,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,80,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.15,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,40,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,60,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,80,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.12,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,40,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,60,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,80,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.1,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,40,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,60,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,80,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.08,120,4569,0,0.0,lower_first
primary_family_B1,all,0.2,-0.06,10,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.06,20,4570,0,0.0,lower_first
primary_family_B1,all,0.2,-0.06,40,4570,0,0.0,lower_first
