scope_id,split,upper_barrier_pct,horizon_sessions,upper_first_n,pre_success_mae_p25,pre_success_mae_p50,pre_success_mae_p75,pre_success_mae_p90,pre_success_mae_p95,survivor_killed_by_lower_minus_06_rate,survivor_killed_by_lower_minus_08_rate,survivor_killed_by_lower_minus_10_rate,survivor_killed_by_lower_minus_12_rate,survivor_killed_by_lower_minus_15_rate,survivor_killed_by_lower_minus_20_rate
regime_transition,all,0.3,20,479,-0.04677579486676636,-0.01941938014907796,-0.007546784987243205,-0.0029632574783076127,0.0,0.17536534446764093,0.09603340292275574,0.060542797494780795,0.04384133611691023,0.022964509394572025,0.008350730688935281
regime_transition,all,0.3,40,927,-0.06323969268749335,-0.03131328867424832,-0.012503066198551238,-0.004316954882148739,-0.001550422524332452,0.2740021574973031,0.17475728155339806,0.12189859762675297,0.08522114347357065,0.040992448759439054,0.010787486515641856
regime_transition,all,0.3,60,1426,-0.08151661207524044,-0.04171447147009333,-0.015965726492042198,-0.005578326550656154,-0.002674028677150775,0.3667601683029453,0.2573632538569425,0.19144460028050492,0.13955119214586256,0.08274894810659186,0.025245441795231416
regime_transition,all,0.3,80,1821,-0.10571428571428576,-0.05200184077312464,-0.02034292356872991,-0.007498660953401237,-0.003625377643504679,0.45085118066996155,0.3443163097199341,0.26963207029104885,0.21087314662273476,0.1372872048325096,0.05656232839099396
regime_transition,all,0.3,120,2270,-0.1242684986801394,-0.06193959501034024,-0.025095014138915822,-0.008791975517807549,-0.004077846123657797,0.513215859030837,0.413215859030837,0.33480176211453744,0.26784140969162995,0.1841409691629956,0.08546255506607929
regime_transition,all,0.4,10,86,-0.030492441860465097,-0.011680418036157936,-0.005553296064313956,-0.0010962445589490222,0.0,0.09302325581395349,0.05813953488372093,0.03488372093023256,0.03488372093023256,0.0,0.0
regime_transition,all,0.4,20,203,-0.04671568791722358,-0.015873015873015817,-0.007346521211423429,-0.0029419893176255707,0.0,0.16748768472906403,0.07881773399014778,0.04926108374384237,0.03940886699507389,0.009852216748768473,0.0049261083743842365
regime_transition,all,0.4,40,491,-0.06344337325932414,-0.03135888501742168,-0.010901687181663844,-0.004333694474539684,-0.0010962445589490222,0.285132382892057,0.17922606924643583,0.12830957230142567,0.09368635437881874,0.05295315682281059,0.014256619144602852
regime_transition,all,0.4,60,883,-0.08149087269662497,-0.04166666666666674,-0.015547038207213315,-0.005434782608695676,-0.002253614972514854,0.3669309173272933,0.25934314835787087,0.1970554926387316,0.13816534541336353,0.08607021517553794,0.027180067950169876
regime_transition,all,0.4,80,1195,-0.10706526543011735,-0.05320754716981135,-0.021120102174058075,-0.007546708022427673,-0.00358306051770066,0.45523012552301256,0.34811715481171546,0.27531380753138074,0.21338912133891214,0.14058577405857742,0.05690376569037657
regime_transition,all,0.4,120,1568,-0.12303553164050338,-0.06149221306859065,-0.025830392452428796,-0.008505954857499512,-0.0040130855135866806,0.5108418367346939,0.4094387755102041,0.3360969387755102,0.2627551020408163,0.18112244897959184,0.08354591836734694
regime_transition,train,0.1,10,900,-0.038690419389651426,-0.019758327748135074,-0.008964282419153896,-0.0030072860612409425,0.0,0.13,0.06444444444444444,0.03777777777777778,0.021111111111111112,0.0077777777777777776,0.0
regime_transition,train,0.1,20,1428,-0.05363745271692705,-0.0265721414278417,-0.012025036346106993,-0.004644380535254145,-0.0015498081247261113,0.20448179271708683,0.1169467787114846,0.07492997198879552,0.04201680672268908,0.0196078431372549,0.0028011204481792717
regime_transition,train,0.1,40,1826,-0.06940113056825664,-0.035263006277498954,-0.01504325572968565,-0.0060127104425480304,-0.0025817145039833955,0.3044906900328587,0.20208105147864183,0.1380065717415115,0.08981380065717415,0.0443592552026287,0.008214676889375685
regime_transition,train,0.1,60,2129,-0.08647990255785631,-0.04354838709677422,-0.017148014440433124,-0.007014337122293821,-0.0031349630002792906,0.384687646782527,0.2780648191639267,0.20573038985439174,0.14279004227336778,0.08078910286519493,0.023954908407703146
regime_transition,train,0.1,80,2289,-0.09982486865148854,-0.047993019197207776,-0.01911314984709478,-0.007585439055087525,-0.0034502834929193643,0.4233289646133683,0.3215377894276977,0.24989078200087375,0.1799912625600699,0.10834425513324596,0.03713411970292704
regime_transition,train,0.1,120,2433,-0.10746812386156646,-0.05238589211618261,-0.020253164556962022,-0.008143480674632796,-0.0037535358956155757,0.4545828195643239,0.353062063296342,0.2790793259350596,0.20838471023427868,0.13399095766543362,0.0509658857377723
regime_transition,train,0.15,10,436,-0.038567337565851706,-0.019537528126004455,-0.008963477473568265,-0.003227274710541961,0.0,0.14908256880733944,0.0779816513761468,0.04128440366972477,0.02981651376146789,0.011467889908256881,0.0022935779816513763
regime_transition,train,0.15,20,857,-0.056097560975609695,-0.027152831652443865,-0.01210653753026636,-0.004735548271752179,-0.0014850261675517268,0.22520420070011668,0.12368728121353559,0.073512252042007,0.047841306884480746,0.021003500583430573,0.004667444574095682
regime_transition,train,0.15,40,1323,-0.07330044922758722,-0.038007863695937116,-0.01630720470006175,-0.006721068205832161,-0.003133689158778869,0.3250188964474679,0.21541950113378686,0.1473922902494331,0.09372637944066516,0.045351473922902494,0.011337868480725623
regime_transition,train,0.15,60,1702,-0.09115308125683788,-0.04831418632727075,-0.02081371014936989,-0.008455377574370548,-0.004384138228077822,0.41421856639247945,0.2978848413631022,0.21856639247943596,0.15276145710928318,0.0846063454759107,0.02702702702702703
regime_transition,train,0.15,80,1909,-0.10600414078674947,-0.05523255813953487,-0.023308270676691722,-0.009606483970476247,-0.004677359882005862,0.4688318491356731,0.35568360398114196,0.2739654269250917,0.20272393923520168,0.12362493452069147,0.043478260869565216
regime_transition,train,0.15,120,2105,-0.11682368775235519,-0.06191860465116261,-0.02591973244147161,-0.010331207751310112,-0.0055337388352762855,0.5111638954869359,0.4033254156769596,0.31876484560570073,0.24085510688836104,0.15581947743467933,0.060807600950118765
regime_transition,train,0.2,10,239,-0.04319127564930403,-0.017079705291359604,-0.00817390737541962,-0.0029632574783076127,0.0,0.15481171548117154,0.07531380753138076,0.029288702928870293,0.029288702928870293,0.016736401673640166,0.0041841004184100415
regime_transition,train,0.2,20,555,-0.057853065373787926,-0.025974025974025983,-0.011019739061214062,-0.004594505342324216,-0.001454741724279676,0.23243243243243245,0.13153153153153152,0.07567567567567568,0.04864864864864865,0.023423423423423424,0.005405405405405406
regime_transition,train,0.2,40,971,-0.07095048102021029,-0.03774834437086094,-0.016664496186977906,-0.007150153217568844,-0.003681149210392143,0.31307929969104015,0.19876416065911431,0.13285272914521112,0.0854788877445932,0.04325437693099897,0.01132852729145211
regime_transition,train,0.2,60,1349,-0.0907715582450831,-0.04814814814814816,-0.02169788949490159,-0.009074888625726096,-0.004643254304161572,0.41363973313565605,0.2950333580429948,0.2134914751667902,0.1475166790214974,0.08524833209785027,0.026686434395848776
regime_transition,train,0.2,80,1576,-0.1050092023907519,-0.05613141444519676,-0.024464260103339963,-0.010253689922794462,-0.00547329485973258,0.4714467005076142,0.3553299492385787,0.2696700507614213,0.20114213197969544,0.12373096446700507,0.044416243654822336
regime_transition,train,0.2,120,1797,-0.1175478065241845,-0.06325515280739169,-0.02760968229954619,-0.011294060547230428,-0.006032216770589755,0.5214245965498052,0.41235392320534225,0.32164718976071227,0.24373956594323873,0.15748469671675014,0.05954368391764051
regime_transition,train,0.25,10,129,-0.03634475597092435,-0.015338570894126491,-0.006470881035340881,-0.0006773679614984643,0.0,0.16279069767441862,0.08527131782945736,0.031007751937984496,0.031007751937984496,0.007751937984496124,0.0
regime_transition,train,0.25,20,346,-0.058349875299027826,-0.025723738626964476,-0.010592216767381923,-0.00404951449957619,-2.90697674418805e-05,0.23699421965317918,0.12427745664739884,0.07225433526011561,0.046242774566473986,0.023121387283236993,0.002890173410404624
regime_transition,train,0.25,40,725,-0.07058001397624036,-0.03785780240073866,-0.01677270098322725,-0.0065542843463953955,-0.00318687603368251,0.3158620689655172,0.19448275862068964,0.1310344827586207,0.08137931034482758,0.04,0.012413793103448275
regime_transition,train,0.25,60,1077,-0.08647990255785631,-0.04662576687116571,-0.022608695652173938,-0.00880906439959959,-0.0043065861421842525,0.40297121634168986,0.2785515320334262,0.1968430826369545,0.13463324048282266,0.07799442896935933,0.02321262766945218
regime_transition,train,0.25,80,1298,-0.10217084643800056,-0.055860307322054326,-0.025814431892745127,-0.010530778576490764,-0.0047691911219921,0.4661016949152542,0.3443759630200308,0.2580893682588598,0.19106317411402157,0.11941448382126348,0.04391371340523883
regime_transition,train,0.25,120,1517,-0.11602753195673543,-0.06325515280739169,-0.029643073200242065,-0.012090412088826703,-0.00592072559194172,0.5207646671061306,0.4060646011865524,0.31245880026367834,0.23599208965062624,0.15227422544495714,0.05669083717864205
regime_transition,train,0.3,10,73,-0.033245300605872385,-0.015827338129496438,-0.007546400163165545,-0.0015870858725943564,0.0,0.1095890410958904,0.0684931506849315,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0
regime_transition,train,0.3,20,226,-0.058349875299027826,-0.025625524028065894,-0.010592216767381923,-0.004476135396481895,-0.000861146370940119,0.2345132743362832,0.12389380530973451,0.07964601769911504,0.05752212389380531,0.02654867256637168,0.004424778761061947
regime_transition,train,0.3,40,520,-0.07019518614612921,-0.036207017420870125,-0.016260962216211677,-0.00604954581427106,-0.0029641345276796576,0.3192307692307692,0.19230769230769232,0.1326923076923077,0.08269230769230769,0.038461538461538464,0.0057692307692307696
regime_transition,train,0.3,60,842,-0.08637179688873672,-0.04561906151540479,-0.021795234450397688,-0.008408435838103313,-0.003955149129827793,0.39429928741092635,0.27078384798099764,0.19358669833729217,0.13182897862232779,0.07719714964370546,0.020190023752969122
regime_transition,train,0.3,80,1060,-0.10262047619871006,-0.05643978180328779,-0.025783756710647893,-0.010378026647780134,-0.004686654990167217,0.47358490566037736,0.35094339622641507,0.2632075471698113,0.19622641509433963,0.12358490566037736,0.038679245283018866
regime_transition,train,0.3,120,1268,-0.11686860756510814,-0.06340981508623117,-0.029712530414597926,-0.01217470770389717,-0.0058991409758863255,0.5244479495268138,0.41009463722397477,0.3186119873817035,0.24132492113564669,0.15615141955835962,0.055205047318611984
regime_transition,train,0.4,10,23,-0.05470674557351812,-0.01570867547304533,-0.00758999397471255,-0.00555051802420079,-0.004451592943293005,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.0
regime_transition,train,0.4,20,97,-0.06037735849056591,-0.029205607476635476,-0.010771992818671583,-0.005088161047681323,-0.0006773679614984683,0.25773195876288657,0.12371134020618557,0.07216494845360824,0.061855670103092786,0.020618556701030927,0.010309278350515464
regime_transition,train,0.4,40,287,-0.07244531274355953,-0.036295793758480355,-0.014710577814398995,-0.005587952238893852,-0.0017222580533419584,0.33797909407665505,0.20557491289198607,0.15331010452961671,0.10452961672473868,0.059233449477351915,0.010452961672473868
regime_transition,train,0.4,60,551,-0.08620407465311708,-0.043255295429208585,-0.018942395383258315,-0.007309941520467822,-0.0028379855930023012,0.37568058076225047,0.2631578947368421,0.19600725952813067,0.1306715063520871,0.07985480943738657,0.019963702359346643
regime_transition,train,0.4,80,727,-0.10301364558019499,-0.05405405405405406,-0.024208235829486724,-0.009153597369445054,-0.0041142582418710796,0.45392022008253097,0.3452544704264099,0.265474552957359,0.19807427785419532,0.1279229711141678,0.04126547455295736
regime_transition,train,0.4,120,911,-0.11456601976425773,-0.06016408386508665,-0.02810744382022473,-0.010771992818671583,-0.005460457442720279,0.5016465422612514,0.3907793633369923,0.3150384193194292,0.22722283205268934,0.14818880351262348,0.050493962678375415
regime_transition,validation,0.1,10,589,-0.0377043710377043,-0.01995012468827917,-0.009140767824497242,-0.0027325881839530652,-0.00026463299190566627,0.10696095076400679,0.05263157894736842,0.030560271646859084,0.013582342954159592,0.0050933786078098476,0.0
regime_transition,validation,0.1,20,840,-0.04724111044624563,-0.025189011857974286,-0.011179981634527103,-0.0041304779828631,-0.0014570598403765844,0.18095238095238095,0.10238095238095238,0.05952380952380952,0.030952380952380953,0.011904761904761904,0.0035714285714285713
regime_transition,validation,0.1,40,1087,-0.06336263223508964,-0.03148710166919566,-0.014330834966946315,-0.005241486997306688,-0.0022116586398253143,0.2704691812327507,0.17755289788408463,0.11683532658693652,0.07911683532658693,0.04323827046918123,0.013799448022079117
regime_transition,validation,0.1,60,1235,-0.0769727494277665,-0.03682008368200829,-0.01605217434488032,-0.005764373457702482,-0.0025062656641604564,0.3287449392712551,0.23724696356275304,0.16923076923076924,0.11983805668016194,0.07206477732793522,0.022672064777327937
regime_transition,validation,0.1,80,1339,-0.08838110314947512,-0.041101055806938125,-0.017610976856899718,-0.006538533690332126,-0.002995130955001267,0.37341299477221807,0.2837938760268857,0.21135175504107542,0.16056758775205376,0.10679611650485436,0.04630321135175504
regime_transition,validation,0.1,120,1495,-0.1091430253742901,-0.047311827956989405,-0.019244963591817987,-0.007876035406548416,-0.00336021987481844,0.43010033444816054,0.345819397993311,0.26956521739130435,0.2193979933110368,0.1551839464882943,0.0903010033444816
regime_transition,validation,0.15,10,289,-0.03919860627177707,-0.019799139167862356,-0.00877192982456143,-0.001533075363921222,0.0,0.11418685121107267,0.06228373702422145,0.03806228373702422,0.020761245674740483,0.010380622837370242,0.0
regime_transition,validation,0.15,20,478,-0.04643992525760207,-0.025990509198937584,-0.010933229763144259,-0.004033613445378146,-0.00046526246367557486,0.17364016736401675,0.09414225941422594,0.056485355648535567,0.03347280334728033,0.01882845188284519,0.0041841004184100415
regime_transition,validation,0.15,40,674,-0.06309720335054203,-0.03313894918910765,-0.014571491427153582,-0.005062236962419386,-0.0015254744794546405,0.2655786350148368,0.1795252225519288,0.1172106824925816,0.08456973293768547,0.05192878338278932,0.01483679525222552
regime_transition,validation,0.15,60,791,-0.07703558919423947,-0.0377043710377043,-0.016542691259426756,-0.005313496280552665,-0.002128586482603556,0.32364096080910243,0.23640960809102401,0.1706700379266751,0.1302149178255373,0.08723135271807839,0.02781289506953224
regime_transition,validation,0.15,80,897,-0.09221010288543374,-0.0434782608695653,-0.0180539273153576,-0.005714316783019058,-0.002963124653686503,0.3835005574136009,0.3032329988851728,0.22965440356744704,0.18394648829431437,0.13377926421404682,0.059085841694537344
regime_transition,validation,0.15,120,1088,-0.1273794331184918,-0.05541053551341524,-0.021499306638025545,-0.008074854138505004,-0.003843863064600666,0.4742647058823529,0.39981617647058826,0.31985294117647056,0.26746323529411764,0.20404411764705882,0.11948529411764706
regime_transition,validation,0.2,10,139,-0.036298702188332366,-0.01758499413833514,-0.008324616313641175,-0.0009922628642037967,0.0,0.11510791366906475,0.07913669064748201,0.04316546762589928,0.02877697841726619,0.014388489208633094,0.0
regime_transition,validation,0.2,20,265,-0.04705882352941193,-0.024969057740946154,-0.011308562197092087,-0.004098655868244916,-3.3800912624662556e-05,0.1660377358490566,0.10566037735849057,0.06415094339622641,0.04150943396226415,0.03018867924528302,0.011320754716981131
regime_transition,validation,0.2,40,399,-0.06121712100657245,-0.03346982881192073,-0.01568361120053824,-0.00534280683373989,-0.000992655761794059,0.2606516290726817,0.18546365914786966,0.12781954887218044,0.09523809523809523,0.05513784461152882,0.020050125313283207
regime_transition,validation,0.2,60,504,-0.07748137849049391,-0.039945507282201476,-0.017195846322299924,-0.005706161240512331,-0.003239048502243487,0.32341269841269843,0.2400793650793651,0.18253968253968253,0.1388888888888889,0.09126984126984126,0.037698412698412696
regime_transition,validation,0.2,80,578,-0.09213159810242347,-0.04293488029270914,-0.01839930222283162,-0.007859261984982038,-0.003817977197868096,0.3719723183391003,0.29238754325259514,0.23183391003460208,0.1903114186851211,0.1384083044982699,0.0657439446366782
regime_transition,validation,0.2,120,767,-0.14401911443241333,-0.05952380952380942,-0.024923154075055742,-0.01026990120196476,-0.004913649581673409,0.4980443285528031,0.42894393741851367,0.3559322033898305,0.3076923076923077,0.23859191655801826,0.14471968709256844
regime_transition,validation,0.25,10,86,-0.031192864607684057,-0.01554240821906877,-0.005073489796248332,-0.00021320241026173692,0.0,0.08139534883720931,0.05813953488372093,0.023255813953488372,0.011627906976744186,0.0,0.0
regime_transition,validation,0.25,20,173,-0.048295454545454475,-0.02367628067154548,-0.010931806350858997,-0.003953581432572937,-0.00010140273787397807,0.18497109826589594,0.12716763005780346,0.07514450867052024,0.05202312138728324,0.03468208092485549,0.017341040462427744
regime_transition,validation,0.25,40,257,-0.06102783725910066,-0.03327645051194528,-0.014869888475836479,-0.005010423790383033,-0.0009675072005298503,0.2607003891050584,0.19844357976653695,0.14007782101167315,0.10505836575875487,0.058365758754863814,0.019455252918287938
regime_transition,validation,0.25,60,336,-0.07771410983242777,-0.040041663956938256,-0.016849422200832437,-0.005426407847552717,-0.0017321032296275518,0.3244047619047619,0.23809523809523808,0.17559523809523808,0.14285714285714285,0.08630952380952381,0.03869047619047619
regime_transition,validation,0.25,80,400,-0.09603026045257848,-0.04448454698284543,-0.018130299793483406,-0.00666460869621128,-0.0038033344817145908,0.38,0.2975,0.24,0.2025,0.145,0.0725
regime_transition,validation,0.25,120,548,-0.1488629426129426,-0.059486236741068566,-0.02383636707002651,-0.009789315126160957,-0.004264956319125501,0.4981751824817518,0.42700729927007297,0.36678832116788324,0.32299270072992703,0.24817518248175183,0.1478102189781022
regime_transition,validation,0.3,10,46,-0.03566508035653182,-0.010271662346836519,-0.003963166885022851,-0.00012870012870008773,0.0,0.10869565217391304,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0,0.0
regime_transition,validation,0.3,20,113,-0.05110896817743482,-0.02069367531331978,-0.008988764044943864,-0.0019033002509195422,0.0,0.20353982300884957,0.13274336283185842,0.08849557522123894,0.061946902654867256,0.04424778761061947,0.02654867256637168
regime_transition,validation,0.3,40,182,-0.060725399705852084,-0.033327598552975346,-0.013334649569415463,-0.004090635210365357,-0.00028858310796629636,0.25824175824175827,0.1813186813186813,0.13186813186813187,0.10989010989010989,0.054945054945054944,0.016483516483516484
regime_transition,validation,0.3,60,239,-0.07122684983914446,-0.0398365679264554,-0.014056476119299832,-0.004878685884264983,-0.0009783134420057744,0.30962343096234307,0.2175732217573222,0.1589958158995816,0.13389121338912133,0.07531380753138076,0.02510460251046025
regime_transition,validation,0.3,80,290,-0.09095496528272956,-0.04458352764453416,-0.016813326843461013,-0.005343394184193056,-0.0016639365863970552,0.3724137931034483,0.28620689655172415,0.23103448275862068,0.20344827586206896,0.13448275862068965,0.06551724137931035
regime_transition,validation,0.3,120,412,-0.1490320516890259,-0.05869286156403075,-0.022652329133644317,-0.008994046772456708,-0.004009603841536587,0.49514563106796117,0.4223300970873786,0.3592233009708738,0.3179611650485437,0.25,0.14805825242718446
regime_transition,validation,0.4,10,12,-0.017715907930242525,-0.009623639306017284,-0.003313251164174552,-9.891196834816949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regime_transition,validation,0.4,20,34,-0.04780658168210708,-0.013934066522731103,-0.005676377481393935,-0.0035133181337930757,-0.0006429277942631061,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.0,0.0
regime_transition,validation,0.4,40,81,-0.06333973128598847,-0.03145478374836175,-0.010730114299043692,-0.004114697184004035,-0.0009891196834816984,0.2716049382716049,0.16049382716049382,0.09876543209876543,0.08641975308641975,0.04938271604938271,0.012345679012345678
regime_transition,validation,0.4,60,117,-0.06577480490523968,-0.04086140254003301,-0.015373171336473979,-0.005091998097180994,-0.003919257076127512,0.3076923076923077,0.19658119658119658,0.13675213675213677,0.1111111111111111,0.06837606837606838,0.02564102564102564
regime_transition,validation,0.4,80,157,-0.09189608375339264,-0.04770225406255457,-0.017313432835820874,-0.007415482923880612,-0.004109350078750996,0.4140127388535032,0.2929936305732484,0.2356687898089172,0.21019108280254778,0.1337579617834395,0.07006369426751592
regime_transition,validation,0.4,120,243,-0.15139839453292708,-0.06322423256759502,-0.02446701340937113,-0.008229913613008856,-0.004423520355857085,0.5102880658436214,0.42386831275720166,0.35390946502057613,0.32098765432098764,0.2551440329218107,0.16049382716049382
regime_transition,robustness,0.1,10,387,-0.02827929174879079,-0.013367609254498758,-0.005533704659390459,-0.001985325597531728,0.0,0.056847545219638244,0.023255813953488372,0.012919896640826873,0.002583979328165375,0.0,0.0
regime_transition,robustness,0.1,20,512,-0.034203592343507117,-0.017016755623552815,-0.006932002595576525,-0.0023352215936791793,-0.0006252256135430028,0.091796875,0.046875,0.029296875,0.013671875,0.00390625,0.001953125
regime_transition,robustness,0.1,40,735,-0.054249191290878906,-0.024822695035461084,-0.009564875573173759,-0.0034686552011699437,-0.0015519674306610281,0.21360544217687075,0.14421768707482993,0.10204081632653061,0.0707482993197279,0.03945578231292517,0.012244897959183673
regime_transition,robustness,0.1,60,895,-0.07582456823789113,-0.03256578947368416,-0.012307612021607517,-0.003977400262105912,-0.002008874546188045,0.3106145251396648,0.2335195530726257,0.17653631284916202,0.1329608938547486,0.08268156424581005,0.035754189944134075
regime_transition,robustness,0.1,80,1049,-0.10182767624020894,-0.04175824175824161,-0.01449275362318836,-0.004821581449571114,-0.0022644575288693776,0.3956148713060057,0.3174451858913251,0.25643469971401334,0.20972354623450906,0.14775977121067682,0.07530981887511916
regime_transition,robustness,0.1,120,1132,-0.1170174371088879,-0.048217824112710306,-0.01610945292608737,-0.005181347150258986,-0.002520676870424912,0.43551236749116606,0.357773851590106,0.2959363957597173,0.24381625441696114,0.1704946996466431,0.09010600706713781
regime_transition,robustness,0.15,10,263,-0.025213562909497333,-0.011804384485666009,-0.00518134715025903,-0.0016648506601716988,0.0,0.053231939163498096,0.022813688212927757,0.011406844106463879,0.0038022813688212928,0.0,0.0
regime_transition,robustness,0.15,20,356,-0.03232046218620235,-0.015243579385660122,-0.006064813689941051,-0.0022222222222221255,0.0,0.09269662921348315,0.05056179775280899,0.03089887640449438,0.016853932584269662,0.0028089887640449437,0.0
regime_transition,robustness,0.15,40,542,-0.05334250130772744,-0.021751472571144792,-0.008536852421918428,-0.002836014808675788,-0.0007995269495413709,0.2140221402214022,0.15129151291512916,0.11070110701107011,0.08302583025830258,0.04797047970479705,0.016605166051660517
regime_transition,robustness,0.15,60,715,-0.07951581718705009,-0.03205741626794245,-0.011642025367925302,-0.00393334417923623,-0.001898616986426163,0.32167832167832167,0.24615384615384617,0.18601398601398603,0.14405594405594405,0.08951048951048951,0.03636363636363636
regime_transition,robustness,0.15,80,887,-0.10798693162011758,-0.043816942551119675,-0.014924852939625088,-0.004788793967103303,-0.0022222222222221255,0.41713641488162345,0.3382187147688839,0.2717023675310034,0.22322435174746336,0.14994363021420518,0.07440811724915446
regime_transition,robustness,0.15,120,990,-0.12496041080515966,-0.053680249756809795,-0.01702771349551277,-0.0052967290205068055,-0.0025415620722981647,0.46565656565656566,0.3898989898989899,0.3202020202020202,0.26666666666666666,0.18181818181818182,0.1
regime_transition,robustness,0.2,10,208,-0.0231811385691717,-0.010465956887486805,-0.004398497510868932,-0.0010767336040914573,0.0,0.04807692307692308,0.02403846153846154,0.014423076923076924,0.004807692307692308,0.0,0.0
regime_transition,robustness,0.2,20,267,-0.028912596346742647,-0.013093289689034338,-0.005317043658702836,-0.0019532271450822146,0.0,0.0749063670411985,0.03745318352059925,0.02247191011235955,0.003745318352059925,0.0,0.0
regime_transition,robustness,0.2,40,415,-0.0554620395457428,-0.020895522388059806,-0.007671235179954217,-0.002618555603080219,0.0,0.21686746987951808,0.14698795180722893,0.10843373493975904,0.07710843373493977,0.04578313253012048,0.016867469879518072
regime_transition,robustness,0.2,60,557,-0.07832009080590252,-0.03118503118503113,-0.010008340283569672,-0.0031100340430443266,-0.00147619512240449,0.3231597845601436,0.23877917414721722,0.18850987432675045,0.14542190305206462,0.09874326750448834,0.03949730700179533
regime_transition,robustness,0.2,80,726,-0.11096364572246167,-0.044998943864505425,-0.014117410024959032,-0.004330388766198623,-0.0020372546924529167,0.4201101928374656,0.3402203856749311,0.28236914600550966,0.23140495867768596,0.1584022038567493,0.07988980716253444
regime_transition,robustness,0.2,120,838,-0.1269817453553,-0.0554620395457428,-0.016622428842706594,-0.005146226215154041,-0.0024035574613536837,0.4665871121718377,0.38663484486873506,0.32577565632458233,0.2732696897374702,0.1909307875894988,0.10620525059665871
regime_transition,robustness,0.25,10,163,-0.020527176969882877,-0.009253547193090794,-0.004330388766198623,-0.0012715758564133721,0.0,0.04294478527607362,0.018404907975460124,0.006134969325153374,0.006134969325153374,0.0,0.0
regime_transition,robustness,0.25,20,200,-0.024240489491886175,-0.010757011255737914,-0.005284262869569428,-0.0018345003845660305,0.0,0.06,0.03,0.01,0.005,0.0,0.0
regime_transition,robustness,0.25,40,307,-0.049169367389655605,-0.01894537417113995,-0.0073846076429221474,-0.002624052439822443,-0.00016330974414810527,0.20521172638436483,0.13355048859934854,0.09446254071661238,0.07166123778501629,0.03908794788273615,0.013029315960912053
regime_transition,robustness,0.25,60,442,-0.07971645242587933,-0.03254563214197442,-0.009786877825613438,-0.0038898473950232486,-0.0016284971478014915,0.3438914027149321,0.248868778280543,0.20361990950226244,0.16289592760180996,0.1085972850678733,0.042986425339366516
regime_transition,robustness,0.25,80,577,-0.11111111111111116,-0.044122001776724984,-0.013495276653171406,-0.00418071054246574,-0.0020398665574433263,0.42980935875216636,0.34488734835355284,0.2876949740034662,0.2339688041594454,0.15771230502599654,0.08145580589254767
regime_transition,robustness,0.25,120,704,-0.1288732991395023,-0.05775648007975487,-0.01666033532739783,-0.005193522639646118,-0.0025055621501358233,0.4872159090909091,0.3991477272727273,0.3409090909090909,0.2869318181818182,0.19744318181818182,0.10795454545454546
regime_transition,robustness,0.3,10,108,-0.020221659763767413,-0.00863907852033663,-0.004076828854599035,-0.0014420919114059526,0.0,0.046296296296296294,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.0,0.0
regime_transition,robustness,0.3,20,140,-0.02408426244312467,-0.009779067822548837,-0.004398497510868932,-0.0019662890362150067,0.0,0.05714285714285714,0.02142857142857143,0.007142857142857143,0.007142857142857143,0.0,0.0
regime_transition,robustness,0.3,40,225,-0.04329004329004338,-0.015503875968992276,-0.006802721088435382,-0.002873168772543267,-0.0012715758564133819,0.18222222222222223,0.1288888888888889,0.08888888888888889,0.07111111111111111,0.035555555555555556,0.017777777777777778
regime_transition,robustness,0.3,60,345,-0.08023159636062871,-0.03230437903804728,-0.009253547193090794,-0.0039123774509804525,-0.001985979956660677,0.3391304347826087,0.25217391304347825,0.20869565217391303,0.16231884057971013,0.10144927536231885,0.03768115942028986
regime_transition,robustness,0.3,80,471,-0.11855062750082462,-0.04720133667502102,-0.013029074049566658,-0.004368932038834927,-0.00231207187972593,0.44798301486199577,0.3651804670912951,0.3078556263269639,0.2484076433121019,0.16985138004246284,0.09129511677282377
regime_transition,robustness,0.3,120,590,-0.12897927175617818,-0.06080181188190281,-0.01673017206462546,-0.0051813471502590745,-0.0026479958457306507,0.5016949152542373,0.4135593220338983,0.3525423728813559,0.28983050847457625,0.19830508474576272,0.10677966101694915
regime_transition,robustness,0.4,10,51,-0.024098503004411187,-0.010865874363327643,-0.005380507149887137,-0.001203369434416346,0.0,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0
regime_transition,robustness,0.4,20,72,-0.024470465781941286,-0.010690560735817312,-0.005407644879291407,-0.001244670422009187,0.0,0.05555555555555555,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.0,0.0
regime_transition,robustness,0.4,40,123,-0.0447955318491034,-0.016688918558077415,-0.006858528238248396,-0.0029888128235098237,-0.0006102661758859374,0.17073170731707318,0.13008130081300814,0.08943089430894309,0.07317073170731707,0.04065040650406504,0.024390243902439025
