scope_id,split,horizon_sessions,event_n,complete_executable_event_n,mfe_p25,mfe_p50,mfe_p75,mfe_p90,mfe_p95,mae_p25,mae_p50,mae_p75,mae_p90,mae_p95,close_return_p25,close_return_p50,close_return_p75,close_return_p90,close_return_p95
regime_risk_off,validation,40,1983,1983,0.04448684659124791,0.10143702451394754,0.19190073025736554,0.3129954041044534,0.42647426334452293,-0.17382345723796516,-0.09596928982725528,-0.04489069024809633,-0.017523370469970434,-0.01032987522629461,-0.0901990453615612,-0.009669211195928673,0.0815418112568086,0.196481551739508,0.28059495072819735
regime_risk_off,validation,60,1983,1983,0.05740204515635294,0.1304878048780489,0.23343538189234259,0.3712560263170248,0.5006510606994349,-0.2019998868077587,-0.11373001483434975,-0.056344326740845,-0.021254387949870092,-0.012609524413762637,-0.09735546462369538,-0.0013089005235601414,0.10879235156126266,0.22933704073280928,0.34009029045523476
regime_risk_off,validation,80,1983,1983,0.06609681620106278,0.14925373134328335,0.26952313034599285,0.43660456049684937,0.5851782118464147,-0.22727658625424568,-0.1335497333642477,-0.06286629879699762,-0.023467757363855236,-0.013964438342835927,-0.12439609937508506,-0.008658008658008698,0.10560475938209601,0.2594436538583729,0.37646664350913717
regime_risk_off,validation,120,1983,1983,0.08271665334097045,0.1813953488372093,0.32232142857142854,0.5408032092083315,0.6993026042647043,-0.2722716598629796,-0.1705426356589147,-0.08074094276212762,-0.03195925861164546,-0.0159405612607072,-0.16732490577735215,-0.03755868544600949,0.11600245992139158,0.2960880370040503,0.42311988438795617
regime_risk_off,robustness,10,1227,1227,0.029794648206214913,0.05685131195335269,0.10521064431688776,0.21946327457228054,0.3362243943017574,-0.0775619578175904,-0.040740740740740855,-0.017549855669584613,-0.006727453458833904,-0.004240889230326061,-0.03262188386051479,0.014354066985645897,0.06344543457616714,0.14513563908862337,0.22115754909791158
regime_risk_off,robustness,20,1227,1227,0.04767487066757137,0.09970089730807574,0.20679438131072847,0.3947055836193626,0.5221069587055647,-0.1010441485994823,-0.0535947712418301,-0.021774884427633923,-0.007993659540742333,-0.004537078337816369,-0.02879634830208533,0.03888888888888897,0.11968088613437078,0.24050153932269822,0.35668714788411426
regime_risk_off,robustness,40,1227,1227,0.08547556591858552,0.16773602199816673,0.3158716037721554,0.5114522200624437,0.682097776007134,-0.1220890356333939,-0.06784968684759918,-0.027704177629628512,-0.009316042696683931,-0.0057853732093491195,-0.023924076713290776,0.0652173913043479,0.17290155910079774,0.34315076017934615,0.45770316611310025
regime_risk_off,robustness,60,1227,1227,0.11566735897523206,0.21907216494845372,0.37965762240785206,0.6085570892296625,0.7753950424523235,-0.13385366241983554,-0.07571801566579639,-0.03299649552584111,-0.010517662047331199,-0.005951339810746147,-0.009157334452563115,0.08890637293469705,0.21466897314372613,0.394170451175929,0.5450801633552059
regime_risk_off,robustness,80,1227,1227,0.12786267232994697,0.24164524421593825,0.40467183555715835,0.6551690529584269,0.8744890715875991,-0.14002937456564057,-0.08109428431851495,-0.035563184124546454,-0.012151919098583616,-0.006099842724794768,-0.017749125768233676,0.08823529411764697,0.21633739416240927,0.3761580880919139,0.5236862425110638
regime_risk_off,robustness,120,1227,1227,0.14703213408775484,0.27458033573141494,0.4502389971139972,0.7013843765014245,1.0586751388954239,-0.17675483882008652,-0.10071428571428576,-0.042113028417473886,-0.01501844171611028,-0.006890772204425319,-0.08043137890076668,0.05119825708060999,0.20503611241953212,0.4055959371915159,0.6044456895991687
board_main_board,all,10,22797,22797,0.021410579345088054,0.05145797598627788,0.10052910052910069,0.17535805366538965,0.2409072246683562,-0.08633093525179869,-0.047256097560975596,-0.02187500000000009,-0.00909090909090915,-0.0048192771084338394,-0.05094972067039105,-0.004901960784313819,0.04453441295546545,0.10582807993323494,0.15985185141218972
board_main_board,all,20,22797,22797,0.029803921568627434,0.07069102462271659,0.14029697900665639,0.24488960659297823,0.3336442453643015,-0.11891337775499744,-0.06698240866035188,-0.03144654088050303,-0.012873327036417206,-0.006652306139467856,-0.07251264755480602,-0.010309278350515538,0.060256410256410264,0.14887587978570005,0.2214280658151387
board_main_board,all,40,22797,22797,0.04175588865096369,0.10021551724137923,0.19861431870669755,0.34481649998845176,0.46774890630933835,-0.16122584943371088,-0.09491059147180181,-0.04487361545015611,-0.017735643131097323,-0.009049773755656165,-0.100058858151854,-0.018880423981450845,0.08300079808459682,0.2088847529904956,0.3087951290673125
board_main_board,all,60,22797,22797,0.051470588235293935,0.12356321839080464,0.24633310486634685,0.42363432284478186,0.5771220623226578,-0.1917098445595855,-0.1171749598715891,-0.05639053943842487,-0.02212768360518411,-0.011013228808874136,-0.12068965517241381,-0.024806201550387597,0.09400769653655838,0.24487108785866069,0.3688152533536694
board_main_board,all,80,22797,22797,0.06029106029106024,0.14300202839756593,0.2853731343283583,0.491379203720424,0.6685414698658606,-0.21503759398496247,-0.13293337543416484,-0.06475583864118895,-0.02569424495818988,-0.012869539707774933,-0.1335453100158982,-0.024752475247524663,0.10851063829787222,0.28404695205361724,0.42191116475143897
board_main_board,all,120,22797,22790,0.07647100589437306,0.17807411475833546,0.3484149066811228,0.6115902676649877,0.8488955703738986,-0.25199694139356177,-0.15982404692082108,-0.07868432985683749,-0.03146715669651445,-0.015630868370594436,-0.15359928935324502,-0.027293669871794823,0.13094951722692472,0.34469218270445956,0.5386178502232326
board_main_board,train,10,11531,11531,0.02331628655640905,0.056053811659192876,0.10682910221491326,0.18234672304439736,0.24656408463017998,-0.0917080047271504,-0.051094890510948954,-0.023822518808896354,-0.010054137664346596,-0.0055918035520721165,-0.055063315964850534,-0.005154639175257714,0.048387096774193505,0.11542991755005905,0.17406277920609747
board_main_board,train,20,11531,11531,0.032239504064738855,0.07634371790482719,0.1486544811902487,0.25826771653543323,0.35030325469868473,-0.1273438415563108,-0.07248368258330473,-0.034628708473974146,-0.014609203798392922,-0.007680509674374669,-0.07725776253125749,-0.012287887653598673,0.06542775535458611,0.16454081632653073,0.23843646355187864
board_main_board,train,40,11531,11531,0.04460816179126048,0.10652920962199319,0.21595913556675694,0.375,0.5007949848965507,-0.16980610285523462,-0.10320417287630401,-0.05023831326626693,-0.020297699594046148,-0.010442815649019055,-0.10642272478816417,-0.023157894736842155,0.08947639857767165,0.22807017543859653,0.3402367596971031
board_main_board,train,60,11531,11531,0.0540704221071272,0.1309589041095891,0.26674549851996765,0.4576271186440679,0.6254763453852589,-0.2034685721231631,-0.12816901408450698,-0.0642678830791576,-0.02637362637362639,-0.013470965309200611,-0.1340126854646419,-0.03659849300322926,0.09422919899623383,0.26279216677195194,0.40076290019463046
board_main_board,train,80,11531,11531,0.062924422447317,0.15184275184275187,0.31325105547968013,0.5301204819277106,0.7124742638307114,-0.22576331980858189,-0.14423076923076916,-0.07435355456915382,-0.03080985915492951,-0.015904635426547742,-0.14661242822592596,-0.034193690712552294,0.11719724127182052,0.30327868852459017,0.4494840487526659
board_main_board,train,120,11531,11531,0.07785590430847,0.1897533206831119,0.38357303366691853,0.6620065789473684,0.8997453367698435,-0.26627706746928004,-0.17307692307692313,-0.08972229321066522,-0.037560862508694726,-0.019000576190758123,-0.17309017757765988,-0.03987240829346095,0.13565621042612752,0.37844036697247696,0.5737827774447004
board_main_board,validation,10,5539,5539,0.01884602445858785,0.04565730779323007,0.08813150706238038,0.14954461310625705,0.19085083923831023,-0.08494208494208488,-0.04731861198738163,-0.02083333333333337,-0.00894989339019197,-0.004593478230327245,-0.05399847467930191,-0.007481296758104716,0.03538318292508236,0.08968678050414551,0.13148856020355426
board_main_board,validation,20,5539,5539,0.025284745144933285,0.06061200470772854,0.11921933384718941,0.19448407918182528,0.2637175615212526,-0.12170983473780356,-0.0705496308449548,-0.03205889518241062,-0.013626263145567941,-0.007233348806226652,-0.08072563486286888,-0.020408163265306145,0.041250416250416255,0.11130578415302077,0.17070703103066462
board_main_board,validation,40,5539,5539,0.034042133810020636,0.08116232464929851,0.15700770017237708,0.2557994078413711,0.34925029896053705,-0.17154730913854999,-0.10312707917498332,-0.05029474726625238,-0.019916354482567216,-0.011106001634417162,-0.11568128171291564,-0.0373737373737375,0.04513476510952763,0.14306646715560695,0.2165895468712535
board_main_board,validation,60,5539,5539,0.04127459422208257,0.09741697416974149,0.18914332490066943,0.3087014429433039,0.4194847705316923,-0.20721817560078115,-0.12716763005780352,-0.06365468181233253,-0.02541085138531314,-0.013573433996075027,-0.13301708731811485,-0.03925619834710736,0.057074991516796736,0.17431776784235797,0.26353726870588345
board_main_board,validation,80,5539,5539,0.04703577807224746,0.10997442455242967,0.20697688383988244,0.3524275556235185,0.48014071170112005,-0.23662444170240027,-0.14928229665071757,-0.07469379593061048,-0.030670145499847173,-0.015833529105338924,-0.15290747321973275,-0.05054382597568785,0.05472387083950592,0.18439203930201226,0.28969922928425085
board_main_board,validation,120,5539,5539,0.0575205520622154,0.1314307172361997,0.24414559225584942,0.4242301109561934,0.5633150764178962,-0.27247574706830247,-0.17891816920943138,-0.0937245218926453,-0.040864588200314265,-0.02020815621491131,-0.177822254988042,-0.06639566395663965,0.06003137606454512,0.20718632068790188,0.3252852468219678
board_main_board,robustness,10,5727,5727,0.02058803973825496,0.048791113047266466,0.09924795024031663,0.19683661197580773,0.27693875437361687,-0.07491716046584423,-0.040740740740740855,-0.019388849332772018,-0.007819502742175652,-0.004077194897984781,-0.041591075050709914,-0.001523616048755727,0.04526490979959297,0.1055438783470988,0.16492033224977448
board_main_board,robustness,20,5727,5727,0.030234789614837165,0.07177809655320355,0.1450468134669658,0.26378393608007705,0.3657177461976924,-0.09855873528732978,-0.05404178019981842,-0.02561227820007228,-0.00942417558799424,-0.004900893472561354,-0.0538423795482843,0.002200220022002153,0.06930867083518943,0.1541819560424213,0.22613733389172205
board_main_board,robustness,40,5727,5727,0.045507875714748125,0.10707692307692307,0.21521449128961723,0.36332559651588964,0.48826462061641196,-0.13022912151819083,-0.07438016528925617,-0.03359949424114922,-0.01260625552105536,-0.006317926096407092,-0.07237618024746956,0.007561436672967936,0.1026859437330736,0.22333871384571063,0.3173238046311213
board_main_board,robustness,60,5727,5727,0.05966447510227235,0.13941113870166721,0.2667192843988425,0.4556025182859627,0.6046253706953943,-0.15317419237549534,-0.08774834437086099,-0.03980021685755947,-0.014571011014761057,-0.007199905649251063,-0.07972820703011141,0.013133208255159623,0.13146476539333685,0.2758512024494829,0.4063816686458195
board_main_board,robustness,80,5727,5727,0.07362110407793154,0.16475972540045758,0.3092093928523302,0.5310811074742556,0.7298893837349747,-0.17041579700158344,-0.09899799599198389,-0.0436876636071441,-0.01644848792429161,-0.008017115189730953,-0.08407475422293292,0.021647058823529353,0.14996053221877081,0.3261090267049217,0.48439427485780495
board_main_board,robustness,120,5727,5720,0.10348679882129647,0.21180945337365797,0.38651140550185503,0.6839958599309661,0.9939270977471819,-0.1986628453829888,-0.11737619093038287,-0.05264591216603601,-0.019894315814288948,-0.00907619658400762,-0.08793015861863268,0.031744082974348053,0.1806255508865947,0.4255188850802889,0.6544966743696522
board_chinext,all,10,5894,5894,0.029350548608762517,0.06759949696033696,0.13196519293986558,0.23057693319997893,0.31726140233317257,-0.11278336979067916,-0.06490071107475681,-0.029972499232381433,-0.012177065652908247,-0.006192993098034005,-0.07137157345155737,-0.008774781557274236,0.05731174181605875,0.14202075189068733,0.21311931731535605
board_chinext,all,20,5894,5894,0.0403996238542812,0.09412414103594136,0.18626173490270992,0.32665577606594726,0.4519707105809989,-0.15548500349712688,-0.09286194962507205,-0.04360528414910808,-0.017790470399768908,-0.009259746417264382,-0.10301591937092303,-0.01895313034553542,0.07533924102881623,0.1988316916629543,0.30051736693672026
board_chinext,all,40,5894,5894,0.054487368326602004,0.1279663495062645,0.26569949505278995,0.45881341493543154,0.6420522665758933,-0.2145239224564813,-0.1339435171872504,-0.06411083893708763,-0.02420430509942772,-0.012565746145448971,-0.1475321095924491,-0.04280736860809803,0.09803270273126691,0.27639952578124716,0.4049962589880967
board_chinext,all,60,5894,5894,0.06412703892392058,0.15500522396125516,0.32139270485628973,0.5726402743825801,0.7769842774201489,-0.25434941986484755,-0.16632879508392512,-0.08352486444804441,-0.031552638726630756,-0.01534252271193887,-0.1774970152104092,-0.05942740046838407,0.10564373766260876,0.32221060990391787,0.5019894439845844
board_chinext,all,80,5894,5894,0.07505876792958893,0.17971975600185364,0.3780554935745442,0.6684508440913606,0.9215641970417774,-0.2859686607474511,-0.1898209878255836,-0.0998974008207934,-0.03846804450131206,-0.018542455036353617,-0.19597713909562223,-0.06208745215563233,0.12220886774585782,0.36683992465008114,0.5754545592004291
board_chinext,all,120,5894,5889,0.09310344827586214,0.22455089820359286,0.4655423088107007,0.7948605230887181,1.1189782006986304,-0.34009009009009006,-0.22766957689724654,-0.1218309859154929,-0.049296167569984346,-0.022587360408842086,-0.23076923076923073,-0.07790697674418601,0.14191852825229967,0.43066150306635015,0.6728973454075208
board_chinext,train,10,3029,3029,0.03253671177656203,0.07514124293785329,0.13747954173486088,0.2250682528262091,0.29671624869122637,-0.11568123393316199,-0.0668016194331984,-0.03015636634400587,-0.012065890783995179,-0.0064672619598599036,-0.07133838383838376,-0.007619047619047636,0.061368209255533435,0.13613305289397853,0.19751401744527883
board_chinext,train,20,3029,3029,0.045009433114724606,0.10371681415929213,0.19349993172197189,0.3135170882479715,0.4228448631248409,-0.16134648868253054,-0.09810126582278489,-0.0452079566003617,-0.0184104952180661,-0.009925650099256483,-0.10599636583888561,-0.018214127054642426,0.08056872037914697,0.19672824707375583,0.2830822976048223
board_chinext,train,40,3029,3029,0.06048387096774177,0.14114114114114118,0.276,0.44339439990555624,0.5959488227978836,-0.21683673469387754,-0.13658070678127987,-0.06702695577670859,-0.025425245038673352,-0.012758241910557081,-0.1458923512747875,-0.038782944075423265,0.10562180579216363,0.27079156152674533,0.383581132888984
board_chinext,train,60,3029,3029,0.07390300230946867,0.16766467065868262,0.32579370486442283,0.5454614357179655,0.7296864841337849,-0.2544861337683523,-0.16798732171156894,-0.08969465648854968,-0.03386419477328563,-0.016649887338798713,-0.18038740920096852,-0.060810810810810745,0.10549645390070927,0.3049170467334923,0.45913442085016953
board_chinext,train,80,3029,3029,0.08652094717668479,0.19766167336499807,0.3821325648414984,0.6349844613956495,0.8604193891768848,-0.28541666666666665,-0.19253910950661857,-0.10477346278317157,-0.04334225488084823,-0.019607843137254832,-0.20274527452745272,-0.06262694651320233,0.1260047794916359,0.34969024969024987,0.5276505574918934
board_chinext,train,120,3029,3029,0.10675965665236054,0.2467866323907455,0.46226415094339623,0.7671842795070906,1.0167340751762053,-0.3431235431235431,-0.22965116279069764,-0.12698412698412698,-0.05651091392882511,-0.024212084386340423,-0.24676923076923074,-0.0819875776397514,0.14081524616199048,0.3985284596967281,0.5812330808772092
board_chinext,validation,10,1321,1321,0.023577235772357596,0.05519420182122281,0.10496453900709213,0.18284182305630026,0.23913043478260865,-0.11120615911035059,-0.06577415599534342,-0.03141082519964511,-0.012603425052915118,-0.005828779599271416,-0.075133752035357,-0.014497041420118206,0.041935483870967794,0.10668467251856861,0.16810877626699616
board_chinext,validation,20,1321,1321,0.031199569661108262,0.07315879618301935,0.14412866958151138,0.24324324324324342,0.34169278996865193,-0.1572164948453607,-0.09319323892188214,-0.04664879356568352,-0.01934443847393874,-0.00977430247023292,-0.10918114143920599,-0.033177205308352886,0.046836228287841175,0.13955571479756368,0.21950696677384784
board_chinext,validation,40,1321,1321,0.03808390360011904,0.08823529411764697,0.18474923234390994,0.3227767114523352,0.44094488188976366,-0.22615698069273305,-0.14308035714285705,-0.07526240458015265,-0.02916771435755605,-0.014271151885830835,-0.16720545977011503,-0.06926406926406936,0.03307086614173227,0.1771766391974201,0.27730350309096274
board_chinext,validation,60,1321,1321,0.04318181818181799,0.1043872919818456,0.21733333333333338,0.37863745292707973,0.5476772616136918,-0.2800185013876041,-0.18145845110231773,-0.0953191489361701,-0.039870340356564005,-0.01846900376312155,-0.19581958195819582,-0.09482055464926586,0.03819201121233351,0.18306351183063518,0.3206442166910688
board_chinext,validation,80,1321,1321,0.04817553064631541,0.11419068736141913,0.23340874811463053,0.43345487693710116,0.5913580246913581,-0.3192818110850898,-0.22316986496090974,-0.11802325581395356,-0.04970178926441349,-0.023228346456692917,-0.2214804063860668,-0.10828877005347592,0.028224865873571314,0.18355571583122976,0.33582677165354347
board_chinext,validation,120,1321,1321,0.055744971019433986,0.13140161725067379,0.2761924174480228,0.5148771021992238,0.688,-0.3702893265256505,-0.26962283384301733,-0.16441281138790043,-0.07534562211981555,-0.03703703703703698,-0.2677536231884058,-0.1402965257800397,0.005803156917363106,0.18227424749163879,0.362514922403502
board_chinext,robustness,10,1544,1544,0.02871629534229847,0.06908024017733416,0.14409545368024718,0.2999521720939931,0.444185504092449,-0.11003484691696044,-0.0616701688911897,-0.028835955900414684,-0.012121260296936784,-0.006214171774803226,-0.06876673890163976,-0.005124956299427774,0.06335801056012991,0.18617223205071487,0.26517230016006027
board_chinext,robustness,20,1544,1544,0.041425239279804904,0.10056663116201414,0.21208435026373162,0.43959254806148645,0.5966867500851011,-0.14503941235936893,-0.08411436098913289,-0.03910380855477549,-0.015219526291023928,-0.007934852816949072,-0.087526282406654,-0.006805422302304132,0.0921483710387172,0.26556669109236497,0.4067325620701634
board_chinext,robustness,40,1544,1544,0.059815436408292955,0.1445441382539867,0.3272292638801558,0.6113256822750175,0.8282728820259614,-0.20029460078650071,-0.12221151684491116,-0.0512944126789554,-0.020197692963910763,-0.010650190631808306,-0.12964520625196527,-0.019177554129698793,0.15752608047690014,0.3842501937367462,0.6060770657378601
board_chinext,robustness,60,1544,1544,0.07682480275002351,0.1856911752810807,0.43807854414239605,0.7556560832722133,1.101099670006897,-0.23044435128903792,-0.14326007940008822,-0.06386930742090241,-0.024067658832369953,-0.012984123101939294,-0.15302683161707425,-0.015403946875191421,0.18147124579946128,0.458228918702132,0.7753171419747846
board_chinext,robustness,80,1544,1544,0.09067032077900183,0.22910271694405593,0.5036888696525379,0.877171371339927,1.284074649510724,-0.25594984849879926,-0.16116590191088753,-0.07371213012893632,-0.02743379292899537,-0.014066399391589317,-0.1564188997263322,-0.007311211186493194,0.22513797558483817,0.5507058237547894,0.8874157610814372
board_chinext,robustness,120,1544,1539,0.12840660058064224,0.30919302394324566,0.6347365155327624,1.1251542833316421,1.7520796747237866,-0.2901387154614808,-0.18332496233048723,-0.0859153393199642,-0.03191574632890132,-0.015032613407869743,-0.15507844373147883,0.01768488745980723,0.28836135839103205,0.7161801519422977,1.2181342908811992
primary_family_B1,all,10,4570,4570,0.023938043152532118,0.05443151472623431,0.10314936139439107,0.17221807158062155,0.23050479350170558,-0.09330703121671155,-0.05171318260340091,-0.024649890963609117,-0.010818523063505132,-0.005534482758620655,-0.057994754279403704,-0.005470466066950397,0.045293218394265145,0.10414400206710069,0.15255697580071864
primary_family_B1,all,20,4570,4570,0.03205517110626588,0.07204179387303933,0.14108647424149734,0.23134384113311507,0.33397987799461515,-0.12527278289239888,-0.07254741347118138,-0.03608166672074817,-0.015105500026417118,-0.007679329872581365,-0.07867646995522484,-0.013691558436862261,0.0572750696657377,0.14645731632450024,0.2216867404218215
primary_family_B1,all,40,4570,4570,0.04485023571346447,0.10122431717684355,0.19786155232381974,0.34563973085488087,0.4732278087201979,-0.16859321640935143,-0.10316033273772873,-0.05078056085061344,-0.02088328491456624,-0.010814099239321308,-0.11101891482781567,-0.023249214553562325,0.07930458751534675,0.20655536357391183,0.30692733354156265
primary_family_B1,all,60,4570,4570,0.05453498114788441,0.12477391290127382,0.23787332519360826,0.43291145927989144,0.5760559713954542,-0.2030852130325815,-0.12668659267644383,-0.06247376051455092,-0.026564558629775917,-0.014066213797353228,-0.13042796783426464,-0.028407132037752914,0.09470833584082894,0.2525863908692834,0.3897936596014175
primary_family_B1,all,80,4570,4570,0.06326550210640985,0.14666925690380983,0.28861884450084746,0.510636861501314,0.6874390794223827,-0.22833652985551717,-0.14332099066025394,-0.07218876684216721,-0.031883321005917266,-0.015759914093071502,-0.14138121655072547,-0.026941713693194258,0.11425202957461011,0.29987732476437656,0.4506391420088054
primary_family_B1,all,120,4570,4569,0.08130081300813008,0.18290598290598292,0.3625537545484616,0.6627208083021945,0.8956029370951173,-0.26604729729729737,-0.16923076923076918,-0.0855614973262031,-0.0381953855390685,-0.019841199388469764,-0.1659192825112107,-0.028993746446844937,0.14453627180899908,0.3634913923286016,0.5881463072295637
primary_family_B1,train,10,2163,2163,0.02706087234775756,0.06156604901374774,0.11502191406097251,0.19097497336771085,0.2490964354794143,-0.09779653853579129,-0.05322793148880112,-0.02559901871828474,-0.011331221133913251,-0.005765354566807144,-0.06021756930635158,-0.004125412541254092,0.053185308739314485,0.11512942715634064,0.17216678058783327
primary_family_B1,train,20,2163,2163,0.03609124352658821,0.08379272326350606,0.1582076925019572,0.2590461811943831,0.3478910042561536,-0.129812507130814,-0.07547169811320742,-0.03786600100759674,-0.016238279095421974,-0.008774601973687153,-0.08219857903602984,-0.013157894736842146,0.06892821982349417,0.16790293639867335,0.23600215961709428
primary_family_B1,train,40,2163,2163,0.049489036286007426,0.11401977894124471,0.22487181890069385,0.37650291737248254,0.48681427279799816,-0.17263558810314067,-0.10827007590890936,-0.051941235663041374,-0.021144336528054256,-0.011829995413545433,-0.11628377977734611,-0.022019741837509432,0.09093064732086364,0.23539576171226517,0.330180303653281
primary_family_B1,train,60,2163,2163,0.05800107411385602,0.13824884792626735,0.27320756181927663,0.46483932302942443,0.6219332117839408,-0.20909825965974843,-0.13108945969884844,-0.06738984180412061,-0.02761494959901677,-0.014441559287507707,-0.14028978837132322,-0.038461538461538436,0.1002875605080954,0.2743125409792076,0.4126537628647336
primary_family_B1,train,80,2163,2163,0.06685641640215068,0.1627727856225929,0.3212485277917988,0.5523615950445219,0.7213037406391868,-0.23697889607186778,-0.15183134582623514,-0.0780708034856416,-0.033772612574190716,-0.017120831257670426,-0.15903881584292306,-0.03734439834024905,0.12868348497380755,0.31722251946971036,0.47615952047757826
primary_family_B1,train,120,2163,2163,0.08207451033283886,0.19905213270142186,0.40129971063287584,0.7051314142678348,0.9118623092634872,-0.27914470990662604,-0.17916337805840565,-0.09637264260467998,-0.04274577317846719,-0.021153242148293505,-0.18948462354941653,-0.04656040268456374,0.1471024899567217,0.38595170261836925,0.5941816492469245
primary_family_B1,validation,10,1112,1112,0.020329381655501744,0.04905979014949635,0.09301397307082138,0.14219543777013802,0.1815577428257906,-0.09207210357821824,-0.05259206574996056,-0.024587045183687484,-0.010840990427805064,-0.004917715808017852,-0.0633463206053465,-0.009546539379475028,0.04020499378014686,0.09036706324714897,0.12994189015878072
primary_family_B1,validation,20,1112,1112,0.026329467118940852,0.06120094907554241,0.12015048345841411,0.19205414681509234,0.2521707110774079,-0.13198687858873873,-0.07969050352186818,-0.03743170059398579,-0.01587371605016056,-0.007540353234446513,-0.08851418403312455,-0.025493787573001248,0.03561644772100231,0.1018969551518669,0.15781784537222582
primary_family_B1,validation,40,1112,1112,0.03504630244385726,0.07927911135782084,0.1514201318371141,0.25518339743086615,0.3375225469240413,-0.1858288732394366,-0.11975840021721251,-0.06345347294985845,-0.025665158371040657,-0.014364256615771873,-0.12894941905769877,-0.05169363301364177,0.037726176846243964,0.1343901353740324,0.21085542558722828
primary_family_B1,validation,60,1112,1112,0.04450665959678801,0.10000000000000009,0.18284103317142963,0.3062891016016016,0.4229333866103748,-0.22803290638342183,-0.14922045929063693,-0.07522346444330141,-0.032930665500736526,-0.016846410719536256,-0.14738746259344412,-0.04969462616203618,0.047855903175548664,0.17249311336419698,0.2674165682101413
primary_family_B1,validation,80,1112,1112,0.049020292378993635,0.11196489924784103,0.1998594827720429,0.3560358324746652,0.4927750309023487,-0.25151320883530787,-0.16830081066359065,-0.08806877480557665,-0.039058201058201104,-0.019683990414111518,-0.1565549883143924,-0.053784455399287945,0.0546714262200641,0.18447561392876405,0.2899416437023829
primary_family_B1,validation,120,1112,1112,0.05947640601417209,0.1312913622833678,0.24450070849381828,0.45187270656712625,0.596084147789417,-0.29348073431744703,-0.19386362410881158,-0.1100434501086798,-0.04981291115098029,-0.02835821782182005,-0.18237914755769966,-0.07714086545125992,0.05430405235338531,0.21089371071811794,0.3164946131114091
primary_family_B1,robustness,10,1295,1295,0.022557296745836064,0.04930966469428011,0.09521079073831373,0.16591584303330256,0.2426670101090868,-0.08588763339732403,-0.048788474132285486,-0.022575891541408766,-0.00961337996624151,-0.005622401132442756,-0.049075015403573674,-0.004159733777038155,0.039102324643468744,0.09304390949021274,0.14885111511418544
primary_family_B1,robustness,20,1295,1295,0.03195498924599849,0.06982726938625494,0.1322861770524778,0.22333359974424563,0.368622384384649,-0.11272332057142637,-0.06160164271047219,-0.032495436159931224,-0.012524351949400174,-0.0072457948974043234,-0.06269332399942196,-0.006683375104427736,0.057485944034142866,0.14158456404430564,0.22366089734916683
primary_family_B1,robustness,40,1295,1295,0.0452974769361526,0.10225563909774427,0.19692882637347287,0.3753743039989349,0.5259533525192215,-0.1413147794273235,-0.08455284552845532,-0.04232766091865581,-0.018202540182083816,-0.008763294528890972,-0.0830350251897472,0.0005968367651447704,0.08996733023114167,0.22148131232397075,0.31945757376432976
primary_family_B1,robustness,60,1295,1295,0.05968411064561463,0.13197496337728065,0.24007203869507043,0.46697301239970823,0.6509951591483527,-0.16784812662336923,-0.10173577627772412,-0.05024845292701313,-0.021768247672071025,-0.010500130150735322,-0.09574387791462646,0.00361881785283491,0.1249361902069388,0.27665469868003656,0.4160870373567414
primary_family_B1,robustness,80,1295,1295,0.07761382934409955,0.16093445814406238,0.31391594459553473,0.5509109364127822,0.7658165535281101,-0.19228552333234106,-0.11134995700773864,-0.05581046959441183,-0.02520184272753816,-0.011305027204460553,-0.0968494435221055,0.022113727742676614,0.15346142307501975,0.3558579327696675,0.5263838384867242
primary_family_B1,robustness,120,1295,1294,0.10660881530134408,0.21469807116652784,0.4192409039441898,0.7571393746190991,1.089629199282452,-0.21794190322951387,-0.12862072927926083,-0.061382815653967,-0.027649501257538043,-0.012887639975468788,-0.09334190648823967,0.03756984730414248,0.19753528627580347,0.4721850079744819,0.7862481436134618
primary_family_B2,all,10,3143,3143,0.01851851851851838,0.047302291204730285,0.09217551140773494,0.16923335534123737,0.23818324044196726,-0.07864728071431981,-0.04102316602316591,-0.01820130566111272,-0.007567977680043313,-0.003850474180483101,-0.04514263645294869,-0.002020202020201922,0.040435422525975206,0.09803812585797553,0.15738838052243628
primary_family_B2,all,20,3143,3143,0.02636274841278785,0.06502107164358839,0.13556456804428996,0.2438229113832334,0.33466941601975947,-0.11300056238484396,-0.05689655172413799,-0.026502871268438588,-0.010421016005567104,-0.005280689997448387,-0.06644412222991686,-0.0060606060606061,0.05545168237119391,0.1493748376543599,0.22291440953412758
primary_family_B2,all,40,3143,3143,0.03982378854625557,0.09503546099290783,0.19927714908637872,0.3565332817554771,0.49414099513132187,-0.15591607399362373,-0.0897908979089791,-0.041035208572521964,-0.015493539750902018,-0.008131737121851917,-0.0943365690167764,-0.01311806256306769,0.0843977914168661,0.22915611814346,0.33393319788440323
primary_family_B2,all,60,3143,3143,0.04786338772266108,0.1262049090728412,0.25896858622104346,0.46902591946221983,0.6466463270524018,-0.18499190166327578,-0.1097560975609756,-0.04804331525071026,-0.0194236489588949,-0.009686496293338504,-0.11297703503616408,-0.017498138495904647,0.09941332765026978,0.2722866843116868,0.40391693628471614
primary_family_B2,all,80,3143,3143,0.05612903415057702,0.14343086632243263,0.3019802677942214,0.5340217662900139,0.7219292548865802,-0.20979948777473867,-0.12464589235127477,-0.05565373507142307,-0.023440831556503203,-0.011676419803123615,-0.1356429492080487,-0.028014616321559105,0.09999999999999998,0.29514104044049544,0.4450918885969174
