source_board_ts_code,reference_member_n,minimum_member_pass,duplicate_group_id,retained_board_id,retained,synthetic,board_member_sha256,run_id,contract_version
BK0918.DC,9,False,53c98e08b9f9e6166f2daf6de2e67a3f4aeee024933e8a3a7eb5db6a3e546c55,,False,False,53c98e08b9f9e6166f2daf6de2e67a3f4aeee024933e8a3a7eb5db6a3e546c55,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0919.DC,3,False,4b89f69db8a5a844ed48e265d5fe15728a7aaf7039c1f645fb16eaa7a51bc0e0,,False,False,4b89f69db8a5a844ed48e265d5fe15728a7aaf7039c1f645fb16eaa7a51bc0e0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0920.DC,35,True,deeb6d3b8c9021869cc6ccc3c47f7feeed19b902d3bbcb211b67d74104b073d8,BK0920.DC,True,False,deeb6d3b8c9021869cc6ccc3c47f7feeed19b902d3bbcb211b67d74104b073d8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0922.DC,28,True,7db31ef5cdb58598d19cf9ff73e5c0c0656d61738d92c3e9aeb2dec84fb92f07,BK0922.DC,True,False,7db31ef5cdb58598d19cf9ff73e5c0c0656d61738d92c3e9aeb2dec84fb92f07,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0923.DC,10,True,d689c02a9dc39c585991157ef7b89f64af160715e8346476dbafb2767abeb651,BK0923.DC,True,False,d689c02a9dc39c585991157ef7b89f64af160715e8346476dbafb2767abeb651,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0924.DC,6,False,5184ed4c092709ad671d72fb65463f37c8a19e1a9e7e0ebb974055d9489c23fd,,False,False,5184ed4c092709ad671d72fb65463f37c8a19e1a9e7e0ebb974055d9489c23fd,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0926.DC,7,False,4c8b29487f0c13ff9b416c754b42d41dcaf51ff908e8e7023aff3729d820880e,,False,False,4c8b29487f0c13ff9b416c754b42d41dcaf51ff908e8e7023aff3729d820880e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0927.DC,9,False,fffbec0a84ca8afd6ddeaff8b2175d4058377421a74bf52e652e2b41c4f086b0,,False,False,fffbec0a84ca8afd6ddeaff8b2175d4058377421a74bf52e652e2b41c4f086b0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0928.DC,2,False,38d9c21adc28997470fe935f9ac0a7aec5027500cca7ed7e08eed5c6728f1009,,False,False,38d9c21adc28997470fe935f9ac0a7aec5027500cca7ed7e08eed5c6728f1009,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0933.DC,1,False,c137bcc39e01df3dbc9761edcd80251ff20ce23464a76aeff4472a7708bcef76,,False,False,c137bcc39e01df3dbc9761edcd80251ff20ce23464a76aeff4472a7708bcef76,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0936.DC,1,False,8c85af8c56e67e1b3a6c96244363fac6d6a328587171971435cdaaa938e95341,,False,False,8c85af8c56e67e1b3a6c96244363fac6d6a328587171971435cdaaa938e95341,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0937.DC,6,False,ee933c523cc49b29cd218beab87fdf9defe8abaec5c441e2b6bac4680eba6120,,False,False,ee933c523cc49b29cd218beab87fdf9defe8abaec5c441e2b6bac4680eba6120,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0938.DC,1,False,a41e623c06bb75c41109580d05858e044df6a907731a827879fa4e1936f06afc,,False,False,a41e623c06bb75c41109580d05858e044df6a907731a827879fa4e1936f06afc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0939.DC,5,False,75d9794de5eb0136b52617219af78c812049e914fa5281e8b0edc662bf3b66b9,,False,False,75d9794de5eb0136b52617219af78c812049e914fa5281e8b0edc662bf3b66b9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0940.DC,16,True,0ef1da9b0b150125f5bb3662bd7819cc568a15edbf0f5140d41087b8e1776d8d,BK0940.DC,True,False,0ef1da9b0b150125f5bb3662bd7819cc568a15edbf0f5140d41087b8e1776d8d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0943.DC,4,False,aef98251802524d9294ac80420b0fd775235065c46ce3016b1d3579079546e31,,False,False,aef98251802524d9294ac80420b0fd775235065c46ce3016b1d3579079546e31,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0944.DC,2,False,ba3febe1a316b5e6fcb0dcebe98ec8eefdabf715ee909744240062300830f9f3,,False,False,ba3febe1a316b5e6fcb0dcebe98ec8eefdabf715ee909744240062300830f9f3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0945.DC,12,True,b560ee4e872ebe59eb10412ad9dff60e3eb69105eee69c4e3632f7073774454c,BK0945.DC,True,False,b560ee4e872ebe59eb10412ad9dff60e3eb69105eee69c4e3632f7073774454c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0948.DC,4,False,db7627a3282e6e6971e276fcbf40ed9ed9eb803d2a45c9753b4b04f2d19faff7,,False,False,db7627a3282e6e6971e276fcbf40ed9ed9eb803d2a45c9753b4b04f2d19faff7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0951.DC,3,False,f75e92d2a4542784a17ba139ebc21cd1d6febf6dc30632bd2d391205e941a7fc,,False,False,f75e92d2a4542784a17ba139ebc21cd1d6febf6dc30632bd2d391205e941a7fc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0952.DC,16,True,6f87a48264d127e141585038ae6d4afb7dd54b8cb756fb10e19410d3ce5c5779,BK0952.DC,True,False,6f87a48264d127e141585038ae6d4afb7dd54b8cb756fb10e19410d3ce5c5779,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0953.DC,13,True,b3e13d9af0b37f0ad6bace33380769e8e903b787cdd4ce868b7814d200bfdaf7,BK0953.DC,True,False,b3e13d9af0b37f0ad6bace33380769e8e903b787cdd4ce868b7814d200bfdaf7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0954.DC,1,False,f92679920e9acd364b7d03c5ae9a7c478b70005e8eda0a34ee2fa8d69613e649,,False,False,f92679920e9acd364b7d03c5ae9a7c478b70005e8eda0a34ee2fa8d69613e649,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0955.DC,3,False,4cf854a5ccb4880fef344aa57ccb4aac94bba6f17590a64bdc7772de0eb01edc,,False,False,4cf854a5ccb4880fef344aa57ccb4aac94bba6f17590a64bdc7772de0eb01edc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0957.DC,1,False,fd223cd32fa7e1091acca940b611f09ffa143fb25af2bff2d7d1ca4e4e6d9827,,False,False,fd223cd32fa7e1091acca940b611f09ffa143fb25af2bff2d7d1ca4e4e6d9827,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0959.DC,2,False,c48eb48b04f2b517668e60eb0187a19a8403064da474bcc14ebedb276b8771e7,,False,False,c48eb48b04f2b517668e60eb0187a19a8403064da474bcc14ebedb276b8771e7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0962.DC,2,False,cd46b1182274ddc65889eafb319de534b265395c6602e8d6c14aa0be9a87b26a,,False,False,cd46b1182274ddc65889eafb319de534b265395c6602e8d6c14aa0be9a87b26a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0963.DC,15,True,5f34a1d5660ea49427443801721a738a96c3faa4cddd3208bfcb11b616e7b07e,BK0963.DC,True,False,5f34a1d5660ea49427443801721a738a96c3faa4cddd3208bfcb11b616e7b07e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0965.DC,5,False,50943cf0a73ad79abfb7c59439784660de20d1021047d4f934ca2cb48fa5cde3,,False,False,50943cf0a73ad79abfb7c59439784660de20d1021047d4f934ca2cb48fa5cde3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0966.DC,19,True,46315011e45a130680d5a02244607e8df7ec2962855fc9e58087b3d4c5179962,BK0966.DC,True,False,46315011e45a130680d5a02244607e8df7ec2962855fc9e58087b3d4c5179962,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0967.DC,2,False,4f8cb7477009254bf622a7f1a3926e89b22756495a8ae6b2bb6002026d1b5a3e,,False,False,4f8cb7477009254bf622a7f1a3926e89b22756495a8ae6b2bb6002026d1b5a3e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0968.DC,30,True,0a931498b0ea1138c20ffe36a69815f74bfe0d3541bbd488a90071ecaf56f401,BK0968.DC,True,False,0a931498b0ea1138c20ffe36a69815f74bfe0d3541bbd488a90071ecaf56f401,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0972.DC,4,False,8c6f35cc315a263503b541b66f4d353063710f35f9bfb9c8de5aebd658d49809,,False,False,8c6f35cc315a263503b541b66f4d353063710f35f9bfb9c8de5aebd658d49809,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0974.DC,7,False,4dd3b81dbe510cec5410b15e84bb9b0ffb99e5ce81f4e9f8ed4cd7c78f89f328,,False,False,4dd3b81dbe510cec5410b15e84bb9b0ffb99e5ce81f4e9f8ed4cd7c78f89f328,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0978.DC,7,False,3b18cb8fda98d7dddf6c7f8fd71ff99160a422006008f9042a3a0902efe65780,,False,False,3b18cb8fda98d7dddf6c7f8fd71ff99160a422006008f9042a3a0902efe65780,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0980.DC,2,False,bbd2567e1cb8e658a6c57cc63b8588d550800109c9b9f24f8903cdbfd17f85c6,,False,False,bbd2567e1cb8e658a6c57cc63b8588d550800109c9b9f24f8903cdbfd17f85c6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0984.DC,14,True,3ef8c95a38bca178d35b878a4b28223b46dc249a45261a11efab61b07440b9f6,BK0984.DC,True,False,3ef8c95a38bca178d35b878a4b28223b46dc249a45261a11efab61b07440b9f6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0986.DC,4,False,cd2ef3e33c1c3a662fc3b2e85d647c00e3c1934e9e90e8833de92237e51ada88,,False,False,cd2ef3e33c1c3a662fc3b2e85d647c00e3c1934e9e90e8833de92237e51ada88,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0988.DC,12,True,0ec4dc46e485ed6c79e6b1845c1170534103242d4b880e04ff29ae508cc034a9,BK0988.DC,True,False,0ec4dc46e485ed6c79e6b1845c1170534103242d4b880e04ff29ae508cc034a9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0989.DC,52,True,97146039577db473299acdc0728f84be57e2ce96239cb64e64c57aade6eb136a,BK0989.DC,True,False,97146039577db473299acdc0728f84be57e2ce96239cb64e64c57aade6eb136a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0992.DC,8,False,baa5045a391e109b7893574e1a2c914f49b5ce279c3269dd07bb9a9df64c2b19,,False,False,baa5045a391e109b7893574e1a2c914f49b5ce279c3269dd07bb9a9df64c2b19,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0997.DC,6,False,c9a44988140615946e60d39d62236ff44c2dad3af9e858cab4636475da9c2dd3,,False,False,c9a44988140615946e60d39d62236ff44c2dad3af9e858cab4636475da9c2dd3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK0998.DC,1,False,6bc261b7ab9edc71b0a2645ca4646cc61fb0ddf295a4ac3c0b396dd820b834bc,,False,False,6bc261b7ab9edc71b0a2645ca4646cc61fb0ddf295a4ac3c0b396dd820b834bc,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1001.DC,12,True,a951bad0da55b70a97d5716a46eeac2482bf5370e341e9473b0241c10b532df4,BK1001.DC,True,False,a951bad0da55b70a97d5716a46eeac2482bf5370e341e9473b0241c10b532df4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1004.DC,8,False,5807d12042a908c761bc24d3d705a9036352d9657526e023d7ceba921090ea36,,False,False,5807d12042a908c761bc24d3d705a9036352d9657526e023d7ceba921090ea36,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1005.DC,17,True,8d9f25f5f37051f729f133ba40c5b2d2652633c83e9c0d36c6777fa71311d6cf,BK1005.DC,True,False,8d9f25f5f37051f729f133ba40c5b2d2652633c83e9c0d36c6777fa71311d6cf,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1006.DC,1,False,7f604ba6d48e8b97ed38e76bea0060cf62103b1b767ccb527a56bf2e5a157e67,,False,False,7f604ba6d48e8b97ed38e76bea0060cf62103b1b767ccb527a56bf2e5a157e67,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1009.DC,32,True,9217da2eccfd931acfaec925302d0f6b375d91dd263339fdf61b562fb58af1af,BK1009.DC,True,False,9217da2eccfd931acfaec925302d0f6b375d91dd263339fdf61b562fb58af1af,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1010.DC,8,False,2f28c970a4095d69775da3f879cda7906eb3827d9cbcbf822babc2c66605ee25,,False,False,2f28c970a4095d69775da3f879cda7906eb3827d9cbcbf822babc2c66605ee25,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1022.DC,2,False,6ce74e9bb6a4119aef2215aaa5862446127d8792574e2405d4a908d467288b22,,False,False,6ce74e9bb6a4119aef2215aaa5862446127d8792574e2405d4a908d467288b22,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1023.DC,1,False,354dbf81be7494498f2337117bd88fa18e27d699f245e83cefea8b897bc70261,,False,False,354dbf81be7494498f2337117bd88fa18e27d699f245e83cefea8b897bc70261,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1024.DC,22,True,af6e3296d8457271cfc5b0162df3e03429274160c4dc1d98bf177e9369215fe9,BK1024.DC,True,False,af6e3296d8457271cfc5b0162df3e03429274160c4dc1d98bf177e9369215fe9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1025.DC,5,False,ef47685835738daf7d99249759a04ac891eae119f34df77d99bc5b0b0042f6e9,,False,False,ef47685835738daf7d99249759a04ac891eae119f34df77d99bc5b0b0042f6e9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1026.DC,5,False,bb569295fbb44bba259d7dff45903a8554bb3ed3e6e924966d6137bb73347df5,,False,False,bb569295fbb44bba259d7dff45903a8554bb3ed3e6e924966d6137bb73347df5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1047.DC,6,False,dfcc2bd9079b0a4cb7e64fbaf05a5112bae4938f3fab1de19666b0a02c9c0cbe,,False,False,dfcc2bd9079b0a4cb7e64fbaf05a5112bae4938f3fab1de19666b0a02c9c0cbe,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1050.DC,1,False,9fce57acfe9647a347a94f8c0329efc5eb7a9abc9c62e2afccee1bf06c944c0d,,False,False,9fce57acfe9647a347a94f8c0329efc5eb7a9abc9c62e2afccee1bf06c944c0d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1052.DC,10,True,a06208296eccaffeec89c0ed6b1df171d52ac201a8c9b3a37ed2dd70f778fbc2,BK1052.DC,True,False,a06208296eccaffeec89c0ed6b1df171d52ac201a8c9b3a37ed2dd70f778fbc2,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1053.DC,14,True,6b625a0fc2e73e062d1ba462a1397cfb9aa7639350a5d40860ef1b420f8dae53,BK1053.DC,True,False,6b625a0fc2e73e062d1ba462a1397cfb9aa7639350a5d40860ef1b420f8dae53,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1055.DC,16,True,4fd743f32274f9f7b8450ae043a9d5c7e9b97c25b676edf060d9e47a84558043,BK1055.DC,True,False,4fd743f32274f9f7b8450ae043a9d5c7e9b97c25b676edf060d9e47a84558043,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1056.DC,4,False,4cef1d790c81d3cfaed76ec50d8e03adb0ea039d1554d734eeef9f2f3f3d56e6,,False,False,4cef1d790c81d3cfaed76ec50d8e03adb0ea039d1554d734eeef9f2f3f3d56e6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1058.DC,2,False,ed6aa2aca22619587e4b2f4d64682c1c687ebb51b134ece1e8b04665a2ae32f5,,False,False,ed6aa2aca22619587e4b2f4d64682c1c687ebb51b134ece1e8b04665a2ae32f5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1060.DC,1,False,ddf5874d14c97b26199ec437acf2feba15d732047387a0a624e81332f4a23457,,False,False,ddf5874d14c97b26199ec437acf2feba15d732047387a0a624e81332f4a23457,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1061.DC,14,True,244e165110ab99dc47ddce116603450ff6e870f38c857315d47d8ca9def67f97,BK1061.DC,True,False,244e165110ab99dc47ddce116603450ff6e870f38c857315d47d8ca9def67f97,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1063.DC,1,False,d9955c51cbb355cd4759ecf90e7fb5afee4ca62b0d8dba3ff57e091920a27077,,False,False,d9955c51cbb355cd4759ecf90e7fb5afee4ca62b0d8dba3ff57e091920a27077,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1065.DC,1,False,7a482bef85f1fc8e5ce71d846496d493acf5e455ace961620f4f9f5cb59c3061,,False,False,7a482bef85f1fc8e5ce71d846496d493acf5e455ace961620f4f9f5cb59c3061,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1068.DC,3,False,7ac660dfb1b6aa22b54027691a276f01f5e6274991ed6e2652f54de106996d24,,False,False,7ac660dfb1b6aa22b54027691a276f01f5e6274991ed6e2652f54de106996d24,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1070.DC,1,False,fa53de16722f2546979ba148f3daa22e97a7a94556a2b757ea9d941664ed8ef5,,False,False,fa53de16722f2546979ba148f3daa22e97a7a94556a2b757ea9d941664ed8ef5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1072.DC,4,False,12983d1925b9471753cfe2260ea2920490f2b100904f849363d612f7595b7ed2,,False,False,12983d1925b9471753cfe2260ea2920490f2b100904f849363d612f7595b7ed2,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1073.DC,3,False,67dc5b20839a404493dc44016ae994eed5dd1d60205ffc31b039775ef6a83483,,False,False,67dc5b20839a404493dc44016ae994eed5dd1d60205ffc31b039775ef6a83483,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1074.DC,1,False,bfef48a0ba592532d9fb8a7823037dbac2e2a1dd51b403d68430f97b305e8784,,False,False,bfef48a0ba592532d9fb8a7823037dbac2e2a1dd51b403d68430f97b305e8784,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1075.DC,5,False,b76d07e9507a830c67c4e066a4137bb0e0d82eb471067ff2c42ae49f7a0347d8,,False,False,b76d07e9507a830c67c4e066a4137bb0e0d82eb471067ff2c42ae49f7a0347d8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1078.DC,6,False,be32b8915d5acef91fb31b3d0564f959f8b8e0d5ceb3068924a1b9b0be706fe8,,False,False,be32b8915d5acef91fb31b3d0564f959f8b8e0d5ceb3068924a1b9b0be706fe8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1080.DC,1,False,c5984944fdc974af79dbe6a59ac19cdead4db28d686cf863fafd604335d92343,,False,False,c5984944fdc974af79dbe6a59ac19cdead4db28d686cf863fafd604335d92343,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1084.DC,1,False,beab77443ff35e9481096a37361a5c161faa000631df21a78b878289dab38a50,,False,False,beab77443ff35e9481096a37361a5c161faa000631df21a78b878289dab38a50,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1085.DC,3,False,2cf6b458c1f2e3b30e53d63cfcb4b2b573db73936e70beabbd7caf075422ee06,,False,False,2cf6b458c1f2e3b30e53d63cfcb4b2b573db73936e70beabbd7caf075422ee06,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1088.DC,7,False,fc4cbbdf79a12bf82725b7ce922cbac1290af63445b01d7dc49502907a00407e,,False,False,fc4cbbdf79a12bf82725b7ce922cbac1290af63445b01d7dc49502907a00407e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1089.DC,9,False,4619caaca7f4a69e299d42a9984ab37f7d042a76b54e9cf7ebbdeba521cf452c,,False,False,4619caaca7f4a69e299d42a9984ab37f7d042a76b54e9cf7ebbdeba521cf452c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1090.DC,47,True,d41e1026208320df3e57bbc5c5977cd93bffbc3fa72fac447a8e3caa24084548,BK1090.DC,True,False,d41e1026208320df3e57bbc5c5977cd93bffbc3fa72fac447a8e3caa24084548,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1100.DC,6,False,07cad2769f8fe1f7802a1815d52882b5f8f762aeb52c609c038b5765a3a52fe9,,False,False,07cad2769f8fe1f7802a1815d52882b5f8f762aeb52c609c038b5765a3a52fe9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1102.DC,5,False,718452e62591490ce2149313e6d13b17bc25d8c8d9d22e6461c9566eaf0284a6,,False,False,718452e62591490ce2149313e6d13b17bc25d8c8d9d22e6461c9566eaf0284a6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1104.DC,30,True,a641870a81014a6ac9263032d069e42cfa166851a96bf99a29c4fa69e9cf7b41,BK1104.DC,True,False,a641870a81014a6ac9263032d069e42cfa166851a96bf99a29c4fa69e9cf7b41,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1105.DC,4,False,58a06555173adba920a263138f3253905fc462cb0a489ae3ce93152b718ddc80,,False,False,58a06555173adba920a263138f3253905fc462cb0a489ae3ce93152b718ddc80,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1106.DC,17,True,2d59822d85fc172082b8c7ca9705a6c237e619cf32968b4641baf362bb20e96d,BK1106.DC,True,False,2d59822d85fc172082b8c7ca9705a6c237e619cf32968b4641baf362bb20e96d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1109.DC,2,False,6849d57051bb54035adf8d00512b6940491600ba5c89cdcdfe146a409c669bd6,,False,False,6849d57051bb54035adf8d00512b6940491600ba5c89cdcdfe146a409c669bd6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1110.DC,6,False,2ccc5d2d686f498283de6ddd7ed8a9c956d54178ff0cdabfcd2a66eac072864d,,False,False,2ccc5d2d686f498283de6ddd7ed8a9c956d54178ff0cdabfcd2a66eac072864d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1111.DC,20,True,0c9e7e96879803a784fc0acb2abc223e19e6a831181e53bcdbd1ad14628dd88b,BK1111.DC,True,False,0c9e7e96879803a784fc0acb2abc223e19e6a831181e53bcdbd1ad14628dd88b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1112.DC,80,True,40685201ce4fbf800750333c9d6ff87e171c7c72e013667f80d0b343cf6ca429,BK1112.DC,True,False,40685201ce4fbf800750333c9d6ff87e171c7c72e013667f80d0b343cf6ca429,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1115.DC,11,True,a34fe2646bac5d4f6f293ee14089a9dac94305b0e261a73798ea946eb1f67318,BK1115.DC,True,False,a34fe2646bac5d4f6f293ee14089a9dac94305b0e261a73798ea946eb1f67318,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1116.DC,1,False,ffc03b055fde223dbc105f4ae7bf1cac12d5324da2c291f53abd0d067d2358a2,,False,False,ffc03b055fde223dbc105f4ae7bf1cac12d5324da2c291f53abd0d067d2358a2,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
