membership_date,board_bucket,eligible_count,board_quota,kept_count,quota_fill_rate,quota_shortfall_count,quota_shortfall_reason,rank_cutoff_market_cap_cny
2022-02-15,main_board,2519,400,400,1.0,0,,25650256840.11
2022-02-16,chinext,833,100,100,1.0,0,,12570403440.0
2022-02-16,main_board,2520,400,400,1.0,0,,25634533952.88
2022-02-17,chinext,833,100,100,1.0,0,,12708350499.65
2022-02-17,main_board,2521,400,400,1.0,0,,25683850920.0
2022-02-18,chinext,834,100,100,1.0,0,,12846860994.72
2022-02-18,main_board,2524,400,400,1.0,0,,25884798392.86
2022-02-21,chinext,835,100,100,1.0,0,,13327038000.0
2022-02-21,main_board,2524,400,400,1.0,0,,25869797352.0
2022-02-22,chinext,835,100,100,1.0,0,,12919100532.65
2022-02-22,main_board,2524,400,400,1.0,0,,25568883011.82
2022-02-23,chinext,836,100,100,1.0,0,,13053986000.0
2022-02-23,main_board,2524,400,400,1.0,0,,25950600000.0
2022-02-24,chinext,836,100,100,1.0,0,,12687191369.48
2022-02-24,main_board,2525,400,400,1.0,0,,25460141573.88
2022-02-25,chinext,836,100,100,1.0,0,,12916247933.550001
2022-02-25,main_board,2525,400,400,1.0,0,,25629146505.95
2022-02-28,chinext,838,100,100,1.0,0,,13206265000.0
2022-02-28,main_board,2527,400,400,1.0,0,,25712037172.640003
2022-03-01,chinext,838,100,100,1.0,0,,13180010000.0
2022-03-01,main_board,2529,400,400,1.0,0,,25577432876.4
2022-03-02,chinext,838,100,100,1.0,0,,13290281000.0
2022-03-02,main_board,2529,400,400,1.0,0,,25680981082.68
2022-03-03,chinext,838,100,100,1.0,0,,13442560000.0
2022-03-03,main_board,2531,400,400,1.0,0,,25808824098.719997
2022-03-04,chinext,838,100,100,1.0,0,,14063018828.099998
2022-03-04,main_board,2531,400,400,1.0,0,,25623166556.9
2022-03-07,chinext,839,100,100,1.0,0,,13859114172.539999
2022-03-07,main_board,2530,400,400,1.0,0,,25041578831.28
2022-03-08,chinext,840,100,100,1.0,0,,13265199312.48
2022-03-08,main_board,2528,400,400,1.0,0,,24150543327.33
2022-03-09,chinext,843,100,100,1.0,0,,13039680686.76
2022-03-09,main_board,2528,400,400,1.0,0,,23816053128.0
2022-03-10,chinext,843,100,100,1.0,0,,13155205951.68
2022-03-10,main_board,2529,400,400,1.0,0,,24205899235.75
2022-03-11,chinext,844,100,100,1.0,0,,13294530875.359999
2022-03-11,main_board,2530,400,400,1.0,0,,24542372097.21
2022-03-14,chinext,845,100,100,1.0,0,,13039680686.76
2022-03-14,main_board,2534,400,400,1.0,0,,24164155336.16
2022-03-15,chinext,847,100,100,1.0,0,,12862520542.800001
2022-03-15,main_board,2535,400,400,1.0,0,,22564953660.25
2022-03-16,chinext,848,100,100,1.0,0,,12984881863.25
2022-03-16,main_board,2537,400,400,1.0,0,,23239462827.28
2022-03-17,chinext,849,100,100,1.0,0,,13423790699.55
2022-03-17,main_board,2538,400,400,1.0,0,,23734188159.359997
2022-03-18,chinext,849,100,100,1.0,0,,13562400000.0
2022-03-18,main_board,2537,400,400,1.0,0,,24250148771.52
2022-03-21,chinext,849,100,100,1.0,0,,13652545147.32
2022-03-21,main_board,2538,400,400,1.0,0,,24322105952.969997
2022-03-22,chinext,852,100,100,1.0,0,,13520643446.3
2022-03-22,main_board,2539,400,400,1.0,0,,24397467593.5
2022-03-23,chinext,853,100,100,1.0,0,,13379148483.57
2022-03-23,main_board,2539,400,400,1.0,0,,24521422772.6
2022-03-24,chinext,854,100,100,1.0,0,,13488082900.88
2022-03-24,main_board,2540,400,400,1.0,0,,24188912646.48
2022-03-25,chinext,855,100,100,1.0,0,,13512953367.2
2022-03-25,main_board,2539,400,400,1.0,0,,23863473129.6
2022-03-28,chinext,856,100,100,1.0,0,,13206217615.92
2022-03-28,main_board,2540,400,400,1.0,0,,23817582469.300003
2022-03-29,chinext,858,100,100,1.0,0,,13118541498.08
2022-03-29,main_board,2541,400,400,1.0,0,,23756393442.48
2022-03-30,chinext,857,100,100,1.0,0,,13423644000.0
2022-03-30,main_board,2541,400,400,1.0,0,,24176074416.84
2022-03-31,chinext,858,100,100,1.0,0,,13180336046.769999
2022-03-31,main_board,2553,400,400,1.0,0,,23888257788.199997
2022-04-01,chinext,861,100,100,1.0,0,,13305699481.2
2022-04-01,main_board,2552,400,400,1.0,0,,24041336555.85
2022-04-06,chinext,862,100,100,1.0,0,,13380310880.16
2022-04-06,main_board,2551,400,400,1.0,0,,24154611514.83
2022-04-07,chinext,863,100,100,1.0,0,,12969970000.0
2022-04-07,main_board,2550,400,400,1.0,0,,23619039570.96
2022-04-08,chinext,863,100,100,1.0,0,,12661638000.0
2022-04-08,main_board,2551,400,400,1.0,0,,23822222219.84
2022-04-11,chinext,864,100,100,1.0,0,,12066639040.0
2022-04-11,main_board,2552,400,400,1.0,0,,23005596092.46
2022-04-12,chinext,864,100,100,1.0,0,,12274281037.199999
2022-04-12,main_board,2554,400,400,1.0,0,,23683432608.23
2022-04-13,chinext,867,100,100,1.0,0,,11879215111.92
2022-04-13,main_board,2556,400,400,1.0,0,,23326543724.88
2022-04-14,chinext,867,100,100,1.0,0,,11967277655.04
2022-04-14,main_board,2556,400,400,1.0,0,,23326543724.88
2022-04-15,chinext,867,100,100,1.0,0,,11877840000.0
2022-04-15,main_board,2553,400,400,1.0,0,,23234077578.059998
2022-04-18,chinext,866,100,100,1.0,0,,12001934906.029999
2022-04-18,main_board,2552,400,400,1.0,0,,23318965412.22
2022-04-19,chinext,869,100,100,1.0,0,,12098074621.75
2022-04-19,main_board,2554,400,400,1.0,0,,23507617805.8
2022-04-20,chinext,870,100,100,1.0,0,,12034219868.79
2022-04-20,main_board,2554,400,400,1.0,0,,23011896675.600002
2022-04-21,chinext,872,100,100,1.0,0,,11574159149.46
2022-04-21,main_board,2555,400,400,1.0,0,,22184258439.600002
2022-04-22,chinext,875,100,100,1.0,0,,11135269088.0
2022-04-22,main_board,2556,400,400,1.0,0,,22186563364.46
2022-04-25,chinext,876,100,100,1.0,0,,10345500000.0
2022-04-25,main_board,2552,400,400,1.0,0,,20826036000.0
2022-04-26,chinext,877,100,100,1.0,0,,10108800000.0
2022-04-26,main_board,2552,400,400,1.0,0,,20137164822.32
2022-04-27,chinext,876,100,100,1.0,0,,10374300000.0
2022-04-27,main_board,2552,400,400,1.0,0,,20994089336.219997
2022-04-28,chinext,874,100,100,1.0,0,,10245818400.0
2022-04-28,main_board,2554,400,400,1.0,0,,20902716830.399998
2022-04-29,chinext,873,100,100,1.0,0,,10627525360.0
2022-04-29,main_board,2554,400,400,1.0,0,,21623910665.0
2022-05-05,chinext,874,100,100,1.0,0,,10946286345.15
2022-05-05,main_board,2541,400,400,1.0,0,,22083333328.21
2022-05-06,chinext,874,100,100,1.0,0,,10864800000.0
2022-05-06,main_board,2548,400,400,1.0,0,,21730009917.0
2022-05-09,chinext,876,100,100,1.0,0,,10984965802.199999
2022-05-09,main_board,2547,400,400,1.0,0,,21937188456.0
2022-05-10,chinext,876,100,100,1.0,0,,11070604425.0
2022-05-10,main_board,2554,400,400,1.0,0,,22289162677.2
2022-05-11,chinext,876,100,100,1.0,0,,11097627616.0
2022-05-11,main_board,2553,400,400,1.0,0,,22291771285.27
2022-05-12,chinext,877,100,100,1.0,0,,11299481864.720001
2022-05-12,main_board,2554,400,400,1.0,0,,22537878782.65
2022-05-13,chinext,877,100,100,1.0,0,,11311199999.999998
2022-05-13,main_board,2557,400,400,1.0,0,,22632842043.9
2022-05-16,chinext,876,100,100,1.0,0,,11202400000.0
2022-05-16,main_board,2557,400,400,1.0,0,,22419993999.600002
2022-05-17,chinext,877,100,100,1.0,0,,11332642486.48
2022-05-17,main_board,2557,400,400,1.0,0,,22443643782.3
2022-05-18,chinext,880,100,100,1.0,0,,11210885000.0
2022-05-18,main_board,2556,400,400,1.0,0,,22443374676.0
2022-05-19,chinext,880,100,100,1.0,0,,11274300000.0
2022-05-19,main_board,2557,400,400,1.0,0,,22654320000.0
2022-05-20,chinext,881,100,100,1.0,0,,11589637305.12
2022-05-20,main_board,2561,400,400,1.0,0,,22928464327.65
2022-05-23,chinext,883,100,100,1.0,0,,11768400000.0
2022-05-23,main_board,2562,400,400,1.0,0,,23144362981.14
2022-05-24,chinext,885,100,100,1.0,0,,11199999999.44
2022-05-24,main_board,2564,400,400,1.0,0,,22517875504.8
2022-05-25,chinext,885,100,100,1.0,0,,11249199360.0
2022-05-25,main_board,2564,400,400,1.0,0,,22754700396.68
2022-05-26,chinext,888,100,100,1.0,0,,11483804812.5
2022-05-26,main_board,2564,400,400,1.0,0,,23033919969.85
2022-05-27,chinext,890,100,100,1.0,0,,11825932927.62
2022-05-27,main_board,2565,400,400,1.0,0,,22949441186.71
2022-05-30,chinext,892,100,100,1.0,0,,11936992011.0
2022-05-30,main_board,2566,400,400,1.0,0,,23126191265.46
2022-05-31,chinext,892,100,100,1.0,0,,12234112908.96
2022-05-31,main_board,2568,400,400,1.0,0,,23575464000.0
2022-06-01,chinext,892,100,100,1.0,0,,11819909213.37
2022-06-01,main_board,2569,400,400,1.0,0,,23933580092.399998
2022-06-02,chinext,892,100,100,1.0,0,,11994244157.52
2022-06-02,main_board,2571,400,400,1.0,0,,24096807449.55
2022-06-06,chinext,894,100,100,1.0,0,,12235022067.72
2022-06-06,main_board,2576,400,400,1.0,0,,24313784799.999996
2022-06-07,chinext,894,100,100,1.0,0,,12167621820.8
2022-06-07,main_board,2576,400,400,1.0,0,,24504012000.0
2022-06-08,chinext,896,100,100,1.0,0,,12199863958.33
2022-06-08,main_board,2576,400,400,1.0,0,,24486820874.64
2022-06-09,chinext,896,100,100,1.0,0,,11848282864.43
2022-06-09,main_board,2575,400,400,1.0,0,,24170458680.5
2022-06-10,chinext,898,100,100,1.0,0,,12097600000.0
2022-06-10,main_board,2577,400,400,1.0,0,,24600783837.66
2022-06-13,chinext,897,100,100,1.0,0,,12235022067.72
2022-06-13,main_board,2577,400,400,1.0,0,,24744561120.72
2022-06-14,chinext,898,100,100,1.0,0,,12164705848.94
2022-06-14,main_board,2575,400,400,1.0,0,,24743918360.2
2022-06-15,chinext,898,100,100,1.0,0,,12161658030.48
2022-06-15,main_board,2576,400,400,1.0,0,,24897125210.43
2022-06-16,chinext,898,100,100,1.0,0,,12440183434.25
2022-06-16,main_board,2578,400,400,1.0,0,,24846443579.399998
2022-06-17,chinext,899,100,100,1.0,0,,12621761271.01
2022-06-17,main_board,2577,400,400,1.0,0,,24969551223.300003
2022-06-20,chinext,899,100,100,1.0,0,,12722250836.03
2022-06-20,main_board,2579,400,400,1.0,0,,25572531600.0
2022-06-21,chinext,899,100,100,1.0,0,,12592312128.5
2022-06-21,main_board,2580,400,400,1.0,0,,25356330470.68
2022-06-22,chinext,901,100,100,1.0,0,,12406022851.199999
2022-06-22,main_board,2580,400,400,1.0,0,,24817559377.2
2022-06-23,chinext,902,100,100,1.0,0,,12632113283.37
2022-06-23,main_board,2584,400,400,1.0,0,,25298403232.32
2022-06-24,chinext,902,100,100,1.0,0,,12928004574.76
2022-06-24,main_board,2584,400,400,1.0,0,,25536000000.0
2022-06-27,chinext,904,100,100,1.0,0,,13235298547.98
2022-06-27,main_board,2586,400,400,1.0,0,,25560228779.12
2022-06-28,chinext,904,100,100,1.0,0,,13415545804.47
2022-06-28,main_board,2587,400,400,1.0,0,,25608626490.48
2022-06-29,chinext,906,100,100,1.0,0,,13043658583.69
2022-06-29,main_board,2585,400,400,1.0,0,,25371541107.2
2022-06-30,chinext,918,100,100,1.0,0,,13404524236.160002
2022-06-30,main_board,2605,400,400,1.0,0,,25721322657.98
2022-07-01,chinext,919,100,100,1.0,0,,13756059245.88
2022-07-01,main_board,2608,400,400,1.0,0,,25892246031.6
2022-07-04,chinext,917,100,100,1.0,0,,13926400000.000002
2022-07-04,main_board,2608,400,400,1.0,0,,26044507621.0
2022-07-05,chinext,919,100,100,1.0,0,,13634400000.0
2022-07-05,main_board,2610,400,400,1.0,0,,25968000000.0
2022-07-06,chinext,921,100,100,1.0,0,,13347845695.160002
2022-07-06,main_board,2612,400,400,1.0,0,,25384224329.2
2022-07-07,chinext,922,100,100,1.0,0,,13558400000.0
2022-07-07,main_board,2613,400,400,1.0,0,,25779297150.0
2022-07-08,chinext,924,100,100,1.0,0,,13753905600.0
2022-07-08,main_board,2613,400,400,1.0,0,,25746252220.8
2022-07-11,chinext,927,100,100,1.0,0,,13777604651.44
2022-07-11,main_board,2613,400,400,1.0,0,,25219906413.78
2022-07-12,chinext,930,100,100,1.0,0,,13289224382.68
2022-07-12,main_board,2613,400,400,1.0,0,,25160697361.36
2022-07-13,chinext,931,100,100,1.0,0,,13252324755.539999
2022-07-13,main_board,2611,400,400,1.0,0,,25118512488.719997
2022-07-14,chinext,931,100,100,1.0,0,,13798836900.0
2022-07-14,main_board,2615,400,400,1.0,0,,25440240539.02
2022-07-15,chinext,931,100,100,1.0,0,,13562876622.230001
2022-07-15,main_board,2618,400,400,1.0,0,,25115370837.48
2022-07-18,chinext,933,100,100,1.0,0,,13852390192.980001
2022-07-18,main_board,2618,400,400,1.0,0,,25599029653.86
2022-07-19,chinext,933,100,100,1.0,0,,13518400000.0
2022-07-19,main_board,2620,400,400,1.0,0,,25871769386.4
2022-07-20,chinext,933,100,100,1.0,0,,13827539533.59
2022-07-20,main_board,2620,400,400,1.0,0,,25989812456.079998
2022-07-21,chinext,933,100,100,1.0,0,,13955882100.0
2022-07-21,main_board,2621,400,400,1.0,0,,25802736000.0
2022-07-22,chinext,935,100,100,1.0,0,,13755145584.199999
2022-07-22,main_board,2621,400,400,1.0,0,,25728722784.239998
2022-07-25,chinext,933,100,100,1.0,0,,13647292277.1
2022-07-25,main_board,2621,400,400,1.0,0,,25345436940.64
2022-07-26,chinext,934,100,100,1.0,0,,13585324940.33
2022-07-26,main_board,2624,400,400,1.0,0,,25568121904.17
2022-07-27,chinext,936,100,100,1.0,0,,13491606731.849998
2022-07-27,main_board,2624,400,400,1.0,0,,25616062581.48
2022-07-28,chinext,936,100,100,1.0,0,,14074181922.0
2022-07-28,main_board,2624,400,400,1.0,0,,25732660910.0
2022-07-29,chinext,938,100,100,1.0,0,,13792794770.039999
2022-07-29,main_board,2624,400,400,1.0,0,,25651759503.0
2022-08-01,chinext,940,100,100,1.0,0,,14025344400.0
2022-08-01,main_board,2624,400,400,1.0,0,,25615717417.649998
2022-08-02,chinext,941,100,100,1.0,0,,13400335000.0
2022-08-02,main_board,2625,400,400,1.0,0,,24922378346.5
2022-08-03,chinext,941,100,100,1.0,0,,13276256000.000002
2022-08-03,main_board,2626,400,400,1.0,0,,24643763550.0
2022-08-04,chinext,944,100,100,1.0,0,,13604003140.0
2022-08-04,main_board,2626,400,400,1.0,0,,24763081132.37
2022-08-05,chinext,948,100,100,1.0,0,,14373288302.179998
2022-08-05,main_board,2627,400,400,1.0,0,,25135287170.24
2022-08-08,chinext,950,100,100,1.0,0,,14934334320.539999
2022-08-08,main_board,2628,400,400,1.0,0,,25244832692.89
2022-08-09,chinext,950,100,100,1.0,0,,14923993322.880001
2022-08-09,main_board,2628,400,400,1.0,0,,25332025433.22
2022-08-10,chinext,952,100,100,1.0,0,,14841749000.0
2022-08-10,main_board,2627,400,400,1.0,0,,25318730112.0
2022-08-11,chinext,953,100,100,1.0,0,,15195263309.58
2022-08-11,main_board,2627,400,400,1.0,0,,25764846155.429996
2022-08-12,chinext,954,100,100,1.0,0,,15174453858.97
2022-08-12,main_board,2628,400,400,1.0,0,,25626738000.0
2022-08-15,chinext,954,100,100,1.0,0,,15079451586.66
2022-08-15,main_board,2627,400,400,1.0,0,,25868276773.4
2022-08-16,chinext,955,100,100,1.0,0,,14983901964.72
2022-08-16,main_board,2628,400,400,1.0,0,,25921025894.399998
2022-08-17,chinext,956,100,100,1.0,0,,14913253800.0
2022-08-17,main_board,2628,400,400,1.0,0,,25963538836.8
2022-08-18,chinext,957,100,100,1.0,0,,14923486003.5
2022-08-18,main_board,2635,400,400,1.0,0,,26076246000.0
2022-08-19,chinext,959,100,100,1.0,0,,14471279735.34
2022-08-19,main_board,2637,400,400,1.0,0,,25819364665.46
2022-08-22,chinext,957,100,100,1.0,0,,14978201600.0
2022-08-22,main_board,2638,400,400,1.0,0,,26068080373.56
2022-08-23,chinext,957,100,100,1.0,0,,14830547680.0
2022-08-23,main_board,2637,400,400,1.0,0,,26136789945.2
2022-08-24,chinext,958,100,100,1.0,0,,14506113712.02
2022-08-24,main_board,2637,400,400,1.0,0,,25418246367.06
2022-08-25,chinext,961,100,100,1.0,0,,14365371892.800001
2022-08-25,main_board,2637,400,400,1.0,0,,25633668686.99
2022-08-26,chinext,961,100,100,1.0,0,,14056960000.0
2022-08-26,main_board,2638,400,400,1.0,0,,25585400219.12
2022-08-29,chinext,963,100,100,1.0,0,,14206550400.0
2022-08-29,main_board,2639,400,400,1.0,0,,25680000000.0
2022-08-30,chinext,963,100,100,1.0,0,,13782991951.199999
2022-08-30,main_board,2641,400,400,1.0,0,,25246321024.59
2022-08-31,chinext,965,100,100,1.0,0,,13969104000.0
2022-08-31,main_board,2645,400,400,1.0,0,,24725847812.85
2022-09-01,chinext,965,100,100,1.0,0,,13673041885.169998
2022-09-01,main_board,2646,400,400,1.0,0,,24761048832.0
2022-09-02,chinext,968,100,100,1.0,0,,13960060000.0
2022-09-02,main_board,2646,400,400,1.0,0,,24829886152.26
2022-09-05,chinext,970,100,100,1.0,0,,13706236923.269999
2022-09-05,main_board,2646,400,400,1.0,0,,25048651669.02
2022-09-06,chinext,970,100,100,1.0,0,,13899991113.72
2022-09-06,main_board,2647,400,400,1.0,0,,25414240000.0
2022-09-07,chinext,970,100,100,1.0,0,,13851532000.0
2022-09-07,main_board,2647,400,400,1.0,0,,25469800497.2
2022-09-08,chinext,972,100,100,1.0,0,,13714580000.0
2022-09-08,main_board,2650,400,400,1.0,0,,25416373445.67
2022-09-09,chinext,975,100,100,1.0,0,,13790808000.0
2022-09-09,main_board,2651,400,400,1.0,0,,25379521565.199997
2022-09-13,chinext,975,100,100,1.0,0,,13785640000.0
2022-09-13,main_board,2652,400,400,1.0,0,,25632000000.0
2022-09-14,chinext,976,100,100,1.0,0,,13488480000.0
2022-09-14,main_board,2653,400,400,1.0,0,,25322946856.98
2022-09-15,chinext,976,100,100,1.0,0,,13264402200.0
2022-09-15,main_board,2650,400,400,1.0,0,,24876169824.0
2022-09-16,chinext,978,100,100,1.0,0,,13100142400.0
2022-09-16,main_board,2650,400,400,1.0,0,,24178913381.649998
2022-09-19,chinext,981,100,100,1.0,0,,13562440600.0
2022-09-19,main_board,2651,400,400,1.0,0,,23894455577.16
2022-09-20,chinext,981,100,100,1.0,0,,13688294400.0
2022-09-20,main_board,2653,400,400,1.0,0,,24367109400.0
2022-09-21,chinext,983,100,100,1.0,0,,13327617600.0
2022-09-21,main_board,2656,400,400,1.0,0,,24354508209.5
2022-09-22,chinext,984,100,100,1.0,0,,13449875522.27
2022-09-22,main_board,2656,400,400,1.0,0,,24189579260.0
2022-09-23,chinext,984,100,100,1.0,0,,13083746004.45
2022-09-23,main_board,2658,400,400,1.0,0,,24037728000.0
2022-09-26,chinext,987,100,100,1.0,0,,13001982400.0
2022-09-26,main_board,2659,400,400,1.0,0,,23501776022.4
2022-09-27,chinext,989,100,100,1.0,0,,13392445697.8
2022-09-27,main_board,2661,400,400,1.0,0,,24067055009.69
2022-09-28,chinext,991,100,100,1.0,0,,12973046213.4
2022-09-28,main_board,2661,400,400,1.0,0,,23538937815.12
2022-09-29,chinext,991,100,100,1.0,0,,12944558418.3
2022-09-29,main_board,2660,400,400,1.0,0,,23360517443.52
2022-09-30,chinext,997,100,100,1.0,0,,12649831440.0
2022-09-30,main_board,2674,400,400,1.0,0,,23269135210.559998
2022-10-10,chinext,997,100,100,1.0,0,,12500549818.2
2022-10-10,main_board,2676,400,400,1.0,0,,23079762018.18
2022-10-11,chinext,997,100,100,1.0,0,,12591255396.210001
2022-10-11,main_board,2676,400,400,1.0,0,,23312601874.59
2022-10-12,chinext,998,100,100,1.0,0,,13343027674.800001
2022-10-12,main_board,2676,400,400,1.0,0,,23614383128.63
2022-10-13,chinext,1000,100,100,1.0,0,,13347105213.0
2022-10-13,main_board,2676,400,400,1.0,0,,23498855604.0
2022-10-14,chinext,1000,100,100,1.0,0,,13899397000.0
2022-10-14,main_board,2679,400,400,1.0,0,,24358210355.2
2022-10-17,chinext,1000,100,100,1.0,0,,14038041082.26
2022-10-17,main_board,2676,400,400,1.0,0,,24510449169.920002
2022-10-18,chinext,1000,100,100,1.0,0,,14096861220.000002
2022-10-18,main_board,2676,400,400,1.0,0,,24528984138.12
2022-10-19,chinext,1001,100,100,1.0,0,,13823224200.0
2022-10-19,main_board,2681,400,400,1.0,0,,24301154405.04
2022-10-20,chinext,1001,100,100,1.0,0,,13962445380.0
2022-10-20,main_board,2681,400,400,1.0,0,,23933391252.0
2022-10-21,chinext,1001,100,100,1.0,0,,13972356736.95
2022-10-21,main_board,2682,400,400,1.0,0,,23919283407.36
2022-10-24,chinext,1000,100,100,1.0,0,,14013688277.01
2022-10-24,main_board,2683,400,400,1.0,0,,23616138228.969997
2022-10-25,chinext,1002,100,100,1.0,0,,13894252800.0
2022-10-25,main_board,2683,400,400,1.0,0,,23533440000.0
2022-10-26,chinext,1003,100,100,1.0,0,,13996699200.0
2022-10-26,main_board,2683,400,400,1.0,0,,23861572816.73
2022-10-27,chinext,1003,100,100,1.0,0,,14216241600.0
2022-10-27,main_board,2683,400,400,1.0,0,,23899966336.949997
2022-10-28,chinext,1003,100,100,1.0,0,,13579856682.0
2022-10-28,main_board,2686,400,400,1.0,0,,23148565117.36
2022-10-31,chinext,1004,100,100,1.0,0,,13812388474.5
2022-10-31,main_board,2685,400,400,1.0,0,,23042379038.84
2022-11-01,chinext,1007,100,100,1.0,0,,14167198000.0
2022-11-01,main_board,2689,400,400,1.0,0,,23788223355.42
2022-11-02,chinext,1008,100,100,1.0,0,,14463477493.5
2022-11-02,main_board,2687,400,400,1.0,0,,23937870583.84
2022-11-03,chinext,1007,100,100,1.0,0,,14447975374.0
2022-11-03,main_board,2689,400,400,1.0,0,,23917829040.0
2022-11-04,chinext,1007,100,100,1.0,0,,14808856381.02
2022-11-04,main_board,2691,400,400,1.0,0,,24866845681.2
2022-11-07,chinext,1009,100,100,1.0,0,,14904489600.000002
2022-11-07,main_board,2691,400,400,1.0,0,,24741356295.16
2022-11-08,chinext,1011,100,100,1.0,0,,14990519200.0
2022-11-08,main_board,2691,400,400,1.0,0,,24568047026.559998
2022-11-09,chinext,1012,100,100,1.0,0,,14892882726.699999
2022-11-09,main_board,2691,400,400,1.0,0,,24752000000.0
2022-11-10,chinext,1012,100,100,1.0,0,,15003523999.999998
2022-11-10,main_board,2694,400,400,1.0,0,,24710863934.72
2022-11-11,chinext,1015,100,100,1.0,0,,15347729600.000002
2022-11-11,main_board,2694,400,400,1.0,0,,25005225317.760002
2022-11-14,chinext,1017,100,100,1.0,0,,14989976800.0
2022-11-14,main_board,2692,400,400,1.0,0,,24814400000.0
2022-11-15,chinext,1016,100,100,1.0,0,,15200191240.0
2022-11-15,main_board,2694,400,400,1.0,0,,25323481167.659996
2022-11-16,chinext,1018,100,100,1.0,0,,15037772100.0
2022-11-16,main_board,2696,400,400,1.0,0,,25232150897.46
2022-11-17,chinext,1018,100,100,1.0,0,,15177788600.0
2022-11-17,main_board,2694,400,400,1.0,0,,25559578499.16
2022-11-18,chinext,1020,100,100,1.0,0,,15122062000.0
2022-11-18,main_board,2695,400,400,1.0,0,,25417600000.0
2022-11-21,chinext,1021,100,100,1.0,0,,14963944000.0
2022-11-21,main_board,2698,400,400,1.0,0,,25522168000.0
2022-11-22,chinext,1024,100,100,1.0,0,,14819346360.0
2022-11-22,main_board,2697,400,400,1.0,0,,25374304258.559998
2022-11-23,chinext,1024,100,100,1.0,0,,14718534480.0
2022-11-23,main_board,2699,400,400,1.0,0,,25293287405.1
2022-11-24,chinext,1024,100,100,1.0,0,,14560245699.449999
2022-11-24,main_board,2700,400,400,1.0,0,,25378472766.280003
2022-11-25,chinext,1024,100,100,1.0,0,,14420883119.999998
2022-11-25,main_board,2700,400,400,1.0,0,,25210382229.280003
2022-11-28,chinext,1024,100,100,1.0,0,,14454655680.0
2022-11-28,main_board,2702,400,400,1.0,0,,25362955204.86
2022-11-29,chinext,1024,100,100,1.0,0,,14898533200.0
2022-11-29,main_board,2704,400,400,1.0,0,,25661444452.28
2022-11-30,chinext,1026,100,100,1.0,0,,15179590629.46
2022-11-30,main_board,2704,400,400,1.0,0,,25530444452.239998
2022-12-01,chinext,1027,100,100,1.0,0,,15446939622.4
2022-12-01,main_board,2705,400,400,1.0,0,,25801607110.4
2022-12-02,chinext,1028,100,100,1.0,0,,15699433284.400002
2022-12-02,main_board,2705,400,400,1.0,0,,25590844923.32
2022-12-05,chinext,1028,100,100,1.0,0,,15408814720.0
2022-12-05,main_board,2705,400,400,1.0,0,,26177956090.77
2022-12-06,chinext,1028,100,100,1.0,0,,15431151829.539999
2022-12-06,main_board,2705,400,400,1.0,0,,26223721625.97
2022-12-07,chinext,1028,100,100,1.0,0,,15342086544.2
2022-12-07,main_board,2705,400,400,1.0,0,,26027670362.8
2022-12-08,chinext,1028,100,100,1.0,0,,15237252659.2
2022-12-08,main_board,2706,400,400,1.0,0,,25959361501.7
2022-12-09,chinext,1029,100,100,1.0,0,,15195534292.0
2022-12-09,main_board,2707,400,400,1.0,0,,25858557297.420002
2022-12-12,chinext,1030,100,100,1.0,0,,15396106419.2
2022-12-12,main_board,2710,400,400,1.0,0,,25727167830.359997
2022-12-13,chinext,1030,100,100,1.0,0,,14984016071.44
2022-12-13,main_board,2710,400,400,1.0,0,,25585486008.68
2022-12-14,chinext,1030,100,100,1.0,0,,15033697822.34
2022-12-14,main_board,2709,400,400,1.0,0,,25548295974.030003
2022-12-15,chinext,1032,100,100,1.0,0,,15151082129.85
2022-12-15,main_board,2709,400,400,1.0,0,,25510861192.2
2022-12-16,chinext,1033,100,100,1.0,0,,15024612329.1
2022-12-16,main_board,2710,400,400,1.0,0,,25353860000.0
2022-12-19,chinext,1034,100,100,1.0,0,,14638031257.58
2022-12-19,main_board,2709,400,400,1.0,0,,24855080762.6
2022-12-20,chinext,1035,100,100,1.0,0,,14518733126.1
2022-12-20,main_board,2709,400,400,1.0,0,,24802495965.5
2022-12-21,chinext,1035,100,100,1.0,0,,14507071262.8
2022-12-21,main_board,2707,400,400,1.0,0,,24570116345.84
2022-12-22,chinext,1035,100,100,1.0,0,,14472000000.0
2022-12-22,main_board,2711,400,400,1.0,0,,24460047971.34
2022-12-23,chinext,1036,100,100,1.0,0,,14457389511.900002
2022-12-23,main_board,2712,400,400,1.0,0,,24220417089.95
2022-12-26,chinext,1038,100,100,1.0,0,,14713373200.0
2022-12-26,main_board,2710,400,400,1.0,0,,24493511103.600002
2022-12-27,chinext,1040,100,100,1.0,0,,14830140987.75
2022-12-27,main_board,2712,400,400,1.0,0,,24672000000.0
2022-12-28,chinext,1040,100,100,1.0,0,,14655845349.93
2022-12-28,main_board,2709,400,400,1.0,0,,24525073868.519997
2022-12-29,chinext,1040,100,100,1.0,0,,14542526132.23
2022-12-29,main_board,2712,400,400,1.0,0,,24654653163.24
2022-12-30,chinext,1043,100,100,1.0,0,,14655845349.93
2022-12-30,main_board,2716,400,400,1.0,0,,24641149125.600002
2023-01-03,chinext,1060,100,100,1.0,0,,15501605040.0
2023-01-03,main_board,2730,400,400,1.0,0,,25051452780.0
2023-01-04,chinext,1061,100,100,1.0,0,,15164019668.25
2023-01-04,main_board,2731,400,400,1.0,0,,24972605221.2
