membership_date,board_bucket,listed_instrument_count,candidate_with_daily_bar_count,excluded_missing_daily_bar_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,excluded_missing_market_cap_count,eligible_count,status_source
2023-09-21,main_board,3182,3106,76,0,77,0,0,2874,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-09-22,chinext,1318,1303,15,0,11,0,0,1210,stock_info_sz_change_name_asof;daily_bar_presence
2023-09-22,main_board,3182,3107,75,0,77,0,0,2875,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-09-25,chinext,1319,1304,15,0,11,0,0,1211,stock_info_sz_change_name_asof;daily_bar_presence
2023-09-25,main_board,3183,3107,76,0,76,0,0,2876,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-09-26,chinext,1319,1304,15,0,11,0,0,1211,stock_info_sz_change_name_asof;daily_bar_presence
2023-09-26,main_board,3183,3107,76,0,76,0,0,2876,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-09-27,chinext,1319,1304,15,0,11,0,0,1211,stock_info_sz_change_name_asof;daily_bar_presence
2023-09-27,main_board,3183,3107,76,0,77,0,0,2876,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-09-28,chinext,1320,1304,16,0,10,0,0,1214,stock_info_sz_change_name_asof;daily_bar_presence
2023-09-28,main_board,3183,3105,78,0,77,0,0,2877,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-09,chinext,1320,1304,16,0,10,0,0,1221,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-09,main_board,3183,3105,78,0,77,0,0,2884,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-10,chinext,1320,1306,14,0,11,0,0,1222,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-10,main_board,3183,3105,78,0,77,0,0,2884,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-11,chinext,1321,1306,15,0,11,0,0,1222,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-11,main_board,3183,3105,78,0,77,0,0,2885,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-12,chinext,1321,1306,15,0,11,0,0,1222,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-12,main_board,3183,3105,78,0,77,0,0,2885,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-13,chinext,1321,1306,15,0,11,0,0,1222,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-13,main_board,3183,3105,78,0,77,0,0,2886,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-16,chinext,1321,1306,15,0,11,0,0,1223,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-16,main_board,3183,3106,77,0,77,0,0,2887,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-17,chinext,1322,1307,15,0,11,0,0,1224,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-17,main_board,3184,3107,77,0,77,0,0,2888,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-18,chinext,1322,1307,15,0,11,0,0,1224,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-18,main_board,3184,3106,78,0,76,0,0,2888,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-19,chinext,1322,1307,15,0,11,0,0,1224,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-19,main_board,3184,3108,76,0,76,0,0,2890,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-20,chinext,1322,1307,15,0,11,0,0,1224,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-20,main_board,3184,3109,75,0,76,0,0,2891,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-23,chinext,1322,1307,15,0,11,0,0,1224,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-23,main_board,3185,3110,75,0,76,0,0,2893,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-24,chinext,1323,1308,15,0,11,0,0,1225,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-24,main_board,3185,3109,76,0,76,0,0,2892,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-25,chinext,1323,1309,14,0,11,0,0,1226,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-25,main_board,3185,3109,76,0,76,0,0,2892,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-26,chinext,1323,1309,14,0,11,0,0,1226,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-26,main_board,3184,3109,75,0,76,0,0,2892,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-27,chinext,1323,1309,14,0,11,0,0,1226,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-27,main_board,3184,3109,75,0,76,0,0,2894,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-30,chinext,1323,1308,15,0,11,0,0,1225,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-30,main_board,3185,3109,76,0,76,0,0,2894,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-10-31,chinext,1324,1309,15,0,11,0,0,1227,stock_info_sz_change_name_asof;daily_bar_presence
2023-10-31,main_board,3185,3111,74,0,77,0,0,2896,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-01,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-01,main_board,3186,3112,74,0,77,0,0,2898,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-02,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-02,main_board,3186,3111,75,0,76,0,0,2898,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-03,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-03,main_board,3187,3113,74,0,76,0,0,2900,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-06,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-06,main_board,3187,3107,80,0,75,0,0,2895,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-07,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-07,main_board,3188,3110,78,0,75,0,0,2898,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-08,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-08,main_board,3188,3112,76,0,75,0,0,2900,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-09,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-09,main_board,3189,3111,78,0,75,0,0,2899,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-10,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-10,main_board,3189,3111,78,0,75,0,0,2899,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-13,chinext,1324,1310,14,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-13,main_board,3189,3112,77,0,75,0,0,2900,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-14,chinext,1324,1310,14,0,11,0,0,1229,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-14,main_board,3189,3112,77,0,75,0,0,2900,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-15,chinext,1324,1310,14,0,11,0,0,1229,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-15,main_board,3189,3111,78,0,75,0,0,2900,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-16,chinext,1324,1310,14,0,11,0,0,1229,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-16,main_board,3190,3110,80,0,74,0,0,2901,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-17,chinext,1324,1310,14,0,11,0,0,1229,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-17,main_board,3190,3111,79,0,75,0,0,2901,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-20,chinext,1324,1309,15,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-20,main_board,3190,3114,76,0,75,0,0,2905,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-21,chinext,1324,1309,15,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-21,main_board,3190,3115,75,0,75,0,0,2906,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-22,chinext,1324,1309,15,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-22,main_board,3190,3115,75,0,75,0,0,2906,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-23,chinext,1324,1309,15,0,11,0,0,1228,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-23,main_board,3190,3116,74,0,75,0,0,2907,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-24,chinext,1324,1310,14,0,11,0,0,1229,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-24,main_board,3190,3116,74,0,75,0,0,2908,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-27,chinext,1324,1310,14,0,11,0,0,1230,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-27,main_board,3190,3116,74,0,75,0,0,2909,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-28,chinext,1325,1310,15,0,11,0,0,1230,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-28,main_board,3190,3116,74,0,75,0,0,2910,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-29,chinext,1325,1311,14,0,11,0,0,1231,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-29,main_board,3190,3116,74,0,75,0,0,2911,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-30,chinext,1325,1311,14,0,11,0,0,1232,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-30,main_board,3190,3115,75,0,75,0,0,2910,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-01,chinext,1326,1312,14,0,11,0,0,1233,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-01,main_board,3190,3115,75,0,75,0,0,2910,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-04,chinext,1326,1312,14,0,11,0,0,1233,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-04,main_board,3190,3114,76,0,75,0,0,2910,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-05,chinext,1326,1312,14,0,11,0,0,1233,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-05,main_board,3191,3115,76,0,75,0,0,2911,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-06,chinext,1326,1312,14,0,11,0,0,1233,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-06,main_board,3191,3115,76,0,75,0,0,2912,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-07,chinext,1326,1312,14,0,11,0,0,1233,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-07,main_board,3191,3114,77,0,74,0,0,2913,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-08,chinext,1327,1313,14,0,11,0,0,1234,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-08,main_board,3191,3116,75,0,75,0,0,2916,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-11,chinext,1327,1313,14,0,11,0,0,1234,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-11,main_board,3191,3116,75,0,75,0,0,2916,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-12,chinext,1327,1313,14,0,11,0,0,1234,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-12,main_board,3192,3116,76,0,75,0,0,2917,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-13,chinext,1328,1314,14,0,11,0,0,1235,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-13,main_board,3192,3117,75,0,75,0,0,2918,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-14,chinext,1328,1314,14,0,11,0,0,1235,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-14,main_board,3192,3117,75,0,75,0,0,2917,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-15,chinext,1328,1314,14,0,11,0,0,1235,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-15,main_board,3193,3117,76,0,74,0,0,2919,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-18,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-18,main_board,3193,3116,77,0,75,0,0,2917,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-19,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-19,main_board,3193,3113,80,0,73,0,0,2918,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-20,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-20,main_board,3194,3116,78,0,75,0,0,2919,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-21,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-21,main_board,3195,3116,79,0,75,0,0,2919,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-22,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-22,main_board,3196,3116,80,0,74,0,0,2920,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-25,chinext,1329,1315,14,0,11,0,0,1237,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-25,main_board,3196,3118,78,0,74,0,0,2923,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-26,chinext,1330,1315,15,0,10,0,0,1239,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-26,main_board,3196,3120,76,0,75,0,0,2924,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-27,chinext,1330,1316,14,0,11,0,0,1239,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-27,main_board,3197,3121,76,0,75,0,0,2926,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-28,chinext,1331,1317,14,0,11,0,0,1240,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-28,main_board,3197,3118,79,0,73,0,0,2926,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-29,chinext,1332,1317,15,0,11,0,0,1241,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-29,main_board,3197,3121,76,0,75,0,0,2929,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-02,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-02,main_board,3197,3120,77,0,75,0,0,2941,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-03,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-03,main_board,3197,3120,77,0,75,0,0,2941,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-04,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-04,main_board,3197,3120,77,0,75,0,0,2941,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-05,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-05,main_board,3197,3121,76,0,75,0,0,2942,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-08,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-08,main_board,3197,3121,76,0,75,0,0,2943,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-09,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-09,main_board,3197,3120,77,0,74,0,0,2944,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-10,chinext,1332,1318,14,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-10,main_board,3198,3122,76,0,74,0,0,2946,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-11,chinext,1332,1317,15,0,12,0,0,1243,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-11,main_board,3200,3124,76,0,74,0,0,2949,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-12,chinext,1332,1317,15,0,12,0,0,1243,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-12,main_board,3200,3122,78,0,74,0,0,2947,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-15,chinext,1332,1317,15,0,12,0,0,1243,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-15,main_board,3200,3123,77,0,74,0,0,2948,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-16,chinext,1333,1318,15,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-16,main_board,3199,3124,75,0,74,0,0,2949,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-17,chinext,1333,1318,15,0,12,0,0,1244,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-17,main_board,3199,3124,75,0,74,0,0,2949,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-18,chinext,1333,1318,15,0,12,0,0,1245,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-18,main_board,3200,3126,74,0,74,0,0,2951,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-19,chinext,1333,1318,15,0,12,0,0,1246,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-19,main_board,3201,3127,74,0,74,0,0,2952,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-22,chinext,1333,1318,15,0,12,0,0,1246,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-22,main_board,3201,3128,73,0,75,0,0,2952,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-23,chinext,1333,1318,15,0,12,0,0,1246,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-23,main_board,3201,3128,73,0,75,0,0,2952,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-24,chinext,1334,1319,15,0,12,0,0,1247,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-24,main_board,3202,3129,73,0,75,0,0,2953,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-25,chinext,1334,1320,14,0,12,0,0,1248,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-25,main_board,3201,3129,72,0,75,0,0,2954,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-26,chinext,1334,1319,15,0,12,0,0,1247,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-26,main_board,3201,3129,72,0,75,0,0,2954,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-29,chinext,1334,1320,14,0,13,0,0,1247,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-29,main_board,3201,3129,72,0,75,0,0,2954,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-30,chinext,1334,1320,14,0,13,0,0,1248,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-30,main_board,3202,3129,73,0,75,0,0,2955,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-31,chinext,1334,1320,14,0,13,0,0,1248,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-31,main_board,3202,3129,73,0,75,0,0,2956,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-01,chinext,1334,1320,14,0,13,0,0,1248,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-01,main_board,3202,3129,73,0,75,0,0,2956,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-02,chinext,1335,1321,14,0,13,0,0,1250,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-02,main_board,3202,3128,74,0,75,0,0,2956,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-05,chinext,1335,1321,14,0,13,0,0,1250,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-05,main_board,3202,3128,74,0,75,0,0,2957,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-06,chinext,1335,1321,14,0,13,0,0,1251,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-06,main_board,3202,3130,72,0,75,0,0,2959,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-07,chinext,1335,1321,14,0,13,0,0,1251,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-07,main_board,3201,3130,71,0,75,0,0,2959,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-08,chinext,1336,1322,14,0,13,0,0,1253,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-08,main_board,3201,3130,71,0,75,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-19,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-19,main_board,3201,3130,71,0,75,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-20,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-20,main_board,3201,3130,71,0,75,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-21,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-21,main_board,3201,3130,71,0,75,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-22,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-22,main_board,3201,3130,71,0,75,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-23,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-23,main_board,3201,3129,72,0,75,0,0,2959,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-26,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-26,main_board,3201,3128,73,0,75,0,0,2959,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-27,chinext,1336,1322,14,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-27,main_board,3201,3129,72,0,76,0,0,2959,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
