membership_date,year,board_bucket,topn_count,fixed_cap_count,intersection_count,topn_only_count,fixed_cap_only_count,jaccard_overlap
2018-01-03,2018,main_board,400,90,90,310,0,0.225
2018-01-04,2018,chinext,100,7,7,93,0,0.07
2018-01-04,2018,main_board,400,92,92,308,0,0.23
2018-01-05,2018,chinext,100,7,7,93,0,0.07
2018-01-05,2018,main_board,400,92,92,308,0,0.23
2018-01-08,2018,chinext,100,7,7,93,0,0.07
2018-01-08,2018,main_board,400,93,93,307,0,0.2325
2018-01-09,2018,chinext,100,7,7,93,0,0.07
2018-01-09,2018,main_board,400,93,93,307,0,0.2325
2018-01-10,2018,chinext,100,7,7,93,0,0.07
2018-01-10,2018,main_board,400,92,92,308,0,0.23
2018-01-11,2018,chinext,100,7,7,93,0,0.07
2018-01-11,2018,main_board,400,90,90,310,0,0.225
2018-01-12,2018,chinext,100,7,7,93,0,0.07
2018-01-12,2018,main_board,400,90,90,310,0,0.225
2018-01-15,2018,chinext,100,6,6,94,0,0.06
2018-01-15,2018,main_board,400,92,92,308,0,0.23
2018-01-16,2018,chinext,100,6,6,94,0,0.06
2018-01-16,2018,main_board,400,93,93,307,0,0.2325
2018-01-17,2018,chinext,100,6,6,94,0,0.06
2018-01-17,2018,main_board,400,93,93,307,0,0.2325
2018-01-18,2018,chinext,100,5,5,95,0,0.05
2018-01-18,2018,main_board,400,93,93,307,0,0.2325
2018-01-19,2018,chinext,100,5,5,95,0,0.05
2018-01-19,2018,main_board,400,92,92,308,0,0.23
2018-01-22,2018,chinext,100,6,6,94,0,0.06
2018-01-22,2018,main_board,400,93,93,307,0,0.2325
2018-01-23,2018,chinext,100,5,5,95,0,0.05
2018-01-23,2018,main_board,400,93,93,307,0,0.2325
2018-01-24,2018,chinext,100,6,6,94,0,0.06
2018-01-24,2018,main_board,400,94,94,306,0,0.235
2018-01-25,2018,chinext,100,7,7,93,0,0.07
2018-01-25,2018,main_board,400,94,94,306,0,0.235
2018-01-26,2018,chinext,100,5,5,95,0,0.05
2018-01-26,2018,main_board,400,94,94,306,0,0.235
2018-01-29,2018,chinext,100,6,6,94,0,0.06
2018-01-29,2018,main_board,400,90,90,310,0,0.225
2018-01-30,2018,chinext,100,5,5,95,0,0.05
2018-01-30,2018,main_board,400,91,91,309,0,0.2275
2018-01-31,2018,chinext,100,5,5,95,0,0.05
2018-01-31,2018,main_board,400,90,90,310,0,0.225
2018-02-01,2018,chinext,100,5,5,95,0,0.05
2018-02-01,2018,main_board,400,87,87,313,0,0.2175
2018-02-02,2018,chinext,100,5,5,95,0,0.05
2018-02-02,2018,main_board,400,89,89,311,0,0.2225
2018-02-05,2018,chinext,100,5,5,95,0,0.05
2018-02-05,2018,main_board,400,89,89,311,0,0.2225
2018-02-06,2018,chinext,100,5,5,95,0,0.05
2018-02-06,2018,main_board,400,86,86,314,0,0.215
2018-02-07,2018,chinext,100,5,5,95,0,0.05
2018-02-07,2018,main_board,400,86,86,314,0,0.215
2018-02-08,2018,chinext,100,5,5,95,0,0.05
2018-02-08,2018,main_board,400,87,87,313,0,0.2175
2018-02-09,2018,chinext,100,5,5,95,0,0.05
2018-02-09,2018,main_board,400,81,81,319,0,0.2025
2018-02-12,2018,chinext,100,5,5,95,0,0.05
2018-02-12,2018,main_board,400,83,83,317,0,0.2075
2018-02-13,2018,chinext,100,5,5,95,0,0.05
2018-02-13,2018,main_board,400,87,87,313,0,0.2175
2018-02-14,2018,chinext,100,5,5,95,0,0.05
2018-02-14,2018,main_board,400,87,87,313,0,0.2175
2018-02-22,2018,chinext,100,5,5,95,0,0.05
2018-02-22,2018,main_board,400,88,88,312,0,0.22
2018-02-23,2018,chinext,100,5,5,95,0,0.05
2018-02-23,2018,main_board,400,88,88,312,0,0.22
2018-02-26,2018,chinext,100,5,5,95,0,0.05
2018-02-26,2018,main_board,400,86,86,314,0,0.215
2018-02-27,2018,chinext,100,5,5,95,0,0.05
2018-02-27,2018,main_board,400,87,87,313,0,0.2175
2018-02-28,2018,chinext,100,5,5,95,0,0.05
2018-02-28,2018,main_board,400,87,87,313,0,0.2175
2018-03-01,2018,chinext,100,6,6,94,0,0.06
2018-03-01,2018,main_board,400,87,87,313,0,0.2175
2018-03-02,2018,chinext,100,7,7,93,0,0.07
2018-03-02,2018,main_board,400,87,87,313,0,0.2175
2018-03-05,2018,chinext,100,7,7,93,0,0.07
2018-03-05,2018,main_board,400,84,84,316,0,0.21
2018-03-06,2018,chinext,100,7,7,93,0,0.07
2018-03-06,2018,main_board,400,87,87,313,0,0.2175
2018-03-07,2018,chinext,100,7,7,93,0,0.07
2018-03-07,2018,main_board,400,85,85,315,0,0.2125
2018-03-08,2018,chinext,100,7,7,93,0,0.07
2018-03-08,2018,main_board,400,88,88,312,0,0.22
2018-03-09,2018,chinext,100,7,7,93,0,0.07
2018-03-09,2018,main_board,400,88,88,312,0,0.22
2018-03-12,2018,chinext,100,7,7,93,0,0.07
2018-03-12,2018,main_board,400,88,88,312,0,0.22
2018-03-13,2018,chinext,100,8,8,92,0,0.08
2018-03-13,2018,main_board,400,87,87,313,0,0.2175
2018-03-14,2018,chinext,100,8,8,92,0,0.08
2018-03-14,2018,main_board,400,88,88,312,0,0.22
2018-03-15,2018,chinext,100,7,7,93,0,0.07
2018-03-15,2018,main_board,400,89,89,311,0,0.2225
2018-03-16,2018,chinext,100,7,7,93,0,0.07
2018-03-16,2018,main_board,400,87,87,313,0,0.2175
2018-03-19,2018,chinext,100,7,7,93,0,0.07
2018-03-19,2018,main_board,400,87,87,313,0,0.2175
2018-03-20,2018,chinext,100,8,8,92,0,0.08
2018-03-20,2018,main_board,400,90,90,310,0,0.225
2018-03-21,2018,chinext,100,7,7,93,0,0.07
2018-03-21,2018,main_board,400,88,88,312,0,0.22
2018-03-22,2018,chinext,100,7,7,93,0,0.07
2018-03-22,2018,main_board,400,89,89,311,0,0.2225
2018-03-23,2018,chinext,100,7,7,93,0,0.07
2018-03-23,2018,main_board,400,85,85,315,0,0.2125
2018-03-26,2018,chinext,100,8,8,92,0,0.08
2018-03-26,2018,main_board,400,87,87,313,0,0.2175
2018-03-27,2018,chinext,100,8,8,92,0,0.08
2018-03-27,2018,main_board,400,88,88,312,0,0.22
2018-03-28,2018,chinext,100,8,8,92,0,0.08
2018-03-28,2018,main_board,400,87,87,313,0,0.2175
2018-03-29,2018,chinext,100,8,8,92,0,0.08
2018-03-29,2018,main_board,400,86,86,314,0,0.215
2018-03-30,2018,chinext,100,8,8,92,0,0.08
2018-03-30,2018,main_board,400,87,87,313,0,0.2175
2018-04-02,2018,chinext,100,8,8,92,0,0.08
2018-04-02,2018,main_board,400,89,89,311,0,0.2225
2018-04-03,2018,chinext,100,8,8,92,0,0.08
2018-04-03,2018,main_board,400,89,89,311,0,0.2225
2018-04-04,2018,chinext,100,8,8,92,0,0.08
2018-04-04,2018,main_board,400,89,89,311,0,0.2225
2018-04-09,2018,chinext,100,8,8,92,0,0.08
2018-04-09,2018,main_board,400,90,90,310,0,0.225
2018-04-10,2018,chinext,100,8,8,92,0,0.08
2018-04-10,2018,main_board,400,90,90,310,0,0.225
2018-04-11,2018,chinext,100,8,8,92,0,0.08
2018-04-11,2018,main_board,400,89,89,311,0,0.2225
2018-04-12,2018,chinext,100,8,8,92,0,0.08
2018-04-12,2018,main_board,400,87,87,313,0,0.2175
2018-04-13,2018,chinext,100,8,8,92,0,0.08
2018-04-13,2018,main_board,400,88,88,312,0,0.22
2018-04-16,2018,chinext,100,8,8,92,0,0.08
2018-04-16,2018,main_board,400,87,87,313,0,0.2175
2018-04-17,2018,chinext,100,8,8,92,0,0.08
2018-04-17,2018,main_board,400,86,86,314,0,0.215
2018-04-18,2018,chinext,100,8,8,92,0,0.08
2018-04-18,2018,main_board,400,86,86,314,0,0.215
2018-04-19,2018,chinext,100,9,9,91,0,0.09
2018-04-19,2018,main_board,400,87,87,313,0,0.2175
2018-04-20,2018,chinext,100,9,9,91,0,0.09
2018-04-20,2018,main_board,400,88,88,312,0,0.22
2018-04-23,2018,chinext,100,9,9,91,0,0.09
2018-04-23,2018,main_board,400,87,87,313,0,0.2175
2018-04-24,2018,chinext,100,9,9,91,0,0.09
2018-04-24,2018,main_board,400,88,88,312,0,0.22
2018-04-25,2018,chinext,100,9,9,91,0,0.09
2018-04-25,2018,main_board,400,88,88,312,0,0.22
2018-04-26,2018,chinext,100,9,9,91,0,0.09
2018-04-26,2018,main_board,400,88,88,312,0,0.22
2018-04-27,2018,chinext,100,9,9,91,0,0.09
2018-04-27,2018,main_board,400,88,88,312,0,0.22
2018-05-02,2018,chinext,100,8,8,92,0,0.08
2018-05-02,2018,main_board,400,87,87,313,0,0.2175
2018-05-03,2018,chinext,100,9,9,91,0,0.09
2018-05-03,2018,main_board,400,88,88,312,0,0.22
2018-05-04,2018,chinext,100,7,7,93,0,0.07
2018-05-04,2018,main_board,400,90,90,310,0,0.225
2018-05-07,2018,chinext,100,9,9,91,0,0.09
2018-05-07,2018,main_board,400,94,94,306,0,0.235
2018-05-08,2018,chinext,100,9,9,91,0,0.09
2018-05-08,2018,main_board,400,93,93,307,0,0.2325
2018-05-09,2018,chinext,100,9,9,91,0,0.09
2018-05-09,2018,main_board,400,92,92,308,0,0.23
2018-05-10,2018,chinext,100,9,9,91,0,0.09
2018-05-10,2018,main_board,400,91,91,309,0,0.2275
2018-05-11,2018,chinext,100,8,8,92,0,0.08
2018-05-11,2018,main_board,400,90,90,310,0,0.225
2018-05-14,2018,chinext,100,8,8,92,0,0.08
2018-05-14,2018,main_board,400,88,88,312,0,0.22
2018-05-15,2018,chinext,100,9,9,91,0,0.09
2018-05-15,2018,main_board,400,91,91,309,0,0.2275
2018-05-16,2018,chinext,100,9,9,91,0,0.09
2018-05-16,2018,main_board,400,92,92,308,0,0.23
2018-05-17,2018,chinext,100,9,9,91,0,0.09
2018-05-17,2018,main_board,400,92,92,308,0,0.23
2018-05-18,2018,chinext,100,9,9,91,0,0.09
2018-05-18,2018,main_board,400,92,92,308,0,0.23
2018-05-21,2018,chinext,100,9,9,91,0,0.09
2018-05-21,2018,main_board,400,93,93,307,0,0.2325
2018-05-22,2018,chinext,100,9,9,91,0,0.09
2018-05-22,2018,main_board,400,93,93,307,0,0.2325
2018-05-23,2018,chinext,100,9,9,91,0,0.09
2018-05-23,2018,main_board,400,91,91,309,0,0.2275
2018-05-24,2018,chinext,100,9,9,91,0,0.09
2018-05-24,2018,main_board,400,91,91,309,0,0.2275
2018-05-25,2018,chinext,100,9,9,91,0,0.09
2018-05-25,2018,main_board,400,90,90,310,0,0.225
2018-05-28,2018,chinext,100,8,8,92,0,0.08
2018-05-28,2018,main_board,400,87,87,313,0,0.2175
2018-05-29,2018,chinext,100,8,8,92,0,0.08
2018-05-29,2018,main_board,400,88,88,312,0,0.22
2018-05-30,2018,chinext,100,7,7,93,0,0.07
2018-05-30,2018,main_board,400,86,86,314,0,0.215
2018-05-31,2018,chinext,100,7,7,93,0,0.07
2018-05-31,2018,main_board,400,88,88,312,0,0.22
2018-06-01,2018,chinext,100,7,7,93,0,0.07
2018-06-01,2018,main_board,400,87,87,313,0,0.2175
2018-06-04,2018,chinext,100,7,7,93,0,0.07
2018-06-04,2018,main_board,400,87,87,313,0,0.2175
2018-06-05,2018,chinext,100,7,7,93,0,0.07
2018-06-05,2018,main_board,400,88,88,312,0,0.22
2018-06-06,2018,chinext,100,7,7,93,0,0.07
2018-06-06,2018,main_board,400,90,90,310,0,0.225
2018-06-07,2018,chinext,100,6,6,94,0,0.06
2018-06-07,2018,main_board,400,89,89,311,0,0.2225
2018-06-08,2018,chinext,100,6,6,94,0,0.06
2018-06-08,2018,main_board,400,88,88,312,0,0.22
2018-06-11,2018,chinext,100,6,6,94,0,0.06
2018-06-11,2018,main_board,400,88,88,312,0,0.22
2018-06-12,2018,chinext,100,6,6,94,0,0.06
2018-06-12,2018,main_board,400,88,88,312,0,0.22
2018-06-13,2018,chinext,100,6,6,94,0,0.06
2018-06-13,2018,main_board,400,88,88,312,0,0.22
2018-06-14,2018,chinext,100,6,6,94,0,0.06
2018-06-14,2018,main_board,400,86,86,314,0,0.215
2018-06-15,2018,chinext,100,6,6,94,0,0.06
2018-06-15,2018,main_board,400,85,85,315,0,0.2125
2018-06-19,2018,chinext,100,6,6,94,0,0.06
2018-06-19,2018,main_board,400,81,81,319,0,0.2025
2018-06-20,2018,chinext,100,6,6,94,0,0.06
2018-06-20,2018,main_board,400,84,84,316,0,0.21
2018-06-21,2018,chinext,100,5,5,95,0,0.05
2018-06-21,2018,main_board,400,84,84,316,0,0.21
2018-06-22,2018,chinext,100,5,5,95,0,0.05
2018-06-22,2018,main_board,400,85,85,315,0,0.2125
2018-06-25,2018,chinext,100,5,5,95,0,0.05
2018-06-25,2018,main_board,400,84,84,316,0,0.21
2018-06-26,2018,chinext,100,6,6,94,0,0.06
2018-06-26,2018,main_board,400,82,82,318,0,0.205
2018-06-27,2018,chinext,100,6,6,94,0,0.06
2018-06-27,2018,main_board,400,81,81,319,0,0.2025
2018-06-28,2018,chinext,100,6,6,94,0,0.06
2018-06-28,2018,main_board,400,81,81,319,0,0.2025
2018-06-29,2018,chinext,100,6,6,94,0,0.06
2018-06-29,2018,main_board,400,85,85,315,0,0.2125
2018-07-02,2018,chinext,100,6,6,94,0,0.06
2018-07-02,2018,main_board,400,85,85,315,0,0.2125
2018-07-03,2018,chinext,100,6,6,94,0,0.06
2018-07-03,2018,main_board,400,85,85,315,0,0.2125
2018-07-04,2018,chinext,100,5,5,95,0,0.05
2018-07-04,2018,main_board,400,85,85,315,0,0.2125
2018-07-05,2018,chinext,100,4,4,96,0,0.04
2018-07-05,2018,main_board,400,84,84,316,0,0.21
2018-07-06,2018,chinext,100,5,5,95,0,0.05
2018-07-06,2018,main_board,400,84,84,316,0,0.21
2018-07-09,2018,chinext,100,5,5,95,0,0.05
2018-07-09,2018,main_board,400,85,85,315,0,0.2125
2018-07-10,2018,chinext,100,6,6,94,0,0.06
2018-07-10,2018,main_board,400,85,85,315,0,0.2125
2018-07-11,2018,chinext,100,5,5,95,0,0.05
2018-07-11,2018,main_board,400,85,85,315,0,0.2125
2018-07-12,2018,chinext,100,7,7,93,0,0.07
2018-07-12,2018,main_board,400,85,85,315,0,0.2125
2018-07-13,2018,chinext,100,7,7,93,0,0.07
2018-07-13,2018,main_board,400,87,87,313,0,0.2175
2018-07-16,2018,chinext,100,7,7,93,0,0.07
2018-07-16,2018,main_board,400,88,88,312,0,0.22
2018-07-17,2018,chinext,100,7,7,93,0,0.07
2018-07-17,2018,main_board,400,87,87,313,0,0.2175
2018-07-18,2018,chinext,100,6,6,94,0,0.06
2018-07-18,2018,main_board,400,85,85,315,0,0.2125
2018-07-19,2018,chinext,100,6,6,94,0,0.06
2018-07-19,2018,main_board,400,84,84,316,0,0.21
2018-07-20,2018,chinext,100,6,6,94,0,0.06
2018-07-20,2018,main_board,400,87,87,313,0,0.2175
2018-07-23,2018,chinext,100,7,7,93,0,0.07
2018-07-23,2018,main_board,400,89,89,311,0,0.2225
2018-07-24,2018,chinext,100,7,7,93,0,0.07
2018-07-24,2018,main_board,400,89,89,311,0,0.2225
2018-07-25,2018,chinext,100,7,7,93,0,0.07
2018-07-25,2018,main_board,400,89,89,311,0,0.2225
2018-07-26,2018,chinext,100,7,7,93,0,0.07
2018-07-26,2018,main_board,400,87,87,313,0,0.2175
2018-07-27,2018,chinext,100,7,7,93,0,0.07
2018-07-27,2018,main_board,400,88,88,312,0,0.22
2018-07-30,2018,chinext,100,7,7,93,0,0.07
2018-07-30,2018,main_board,400,88,88,312,0,0.22
2018-07-31,2018,chinext,100,7,7,93,0,0.07
2018-07-31,2018,main_board,400,87,87,313,0,0.2175
2018-08-01,2018,chinext,100,7,7,93,0,0.07
2018-08-01,2018,main_board,400,86,86,314,0,0.215
2018-08-02,2018,chinext,100,6,6,94,0,0.06
2018-08-02,2018,main_board,400,83,83,317,0,0.2075
2018-08-03,2018,chinext,100,6,6,94,0,0.06
2018-08-03,2018,main_board,400,82,82,318,0,0.205
2018-08-06,2018,chinext,100,6,6,94,0,0.06
2018-08-06,2018,main_board,400,80,80,320,0,0.2
2018-08-07,2018,chinext,100,6,6,94,0,0.06
2018-08-07,2018,main_board,400,82,82,318,0,0.205
2018-08-08,2018,chinext,100,6,6,94,0,0.06
2018-08-08,2018,main_board,400,80,80,320,0,0.2
2018-08-09,2018,chinext,100,6,6,94,0,0.06
2018-08-09,2018,main_board,400,83,83,317,0,0.2075
2018-08-10,2018,chinext,100,6,6,94,0,0.06
2018-08-10,2018,main_board,400,82,82,318,0,0.205
2018-08-13,2018,chinext,100,6,6,94,0,0.06
2018-08-13,2018,main_board,400,82,82,318,0,0.205
2018-08-14,2018,chinext,100,6,6,94,0,0.06
2018-08-14,2018,main_board,400,83,83,317,0,0.2075
2018-08-15,2018,chinext,100,5,5,95,0,0.05
2018-08-15,2018,main_board,400,81,81,319,0,0.2025
2018-08-16,2018,chinext,100,6,6,94,0,0.06
2018-08-16,2018,main_board,400,78,78,322,0,0.195
2018-08-17,2018,chinext,100,5,5,95,0,0.05
2018-08-17,2018,main_board,400,78,78,322,0,0.195
2018-08-20,2018,chinext,100,7,7,93,0,0.07
2018-08-20,2018,main_board,400,82,82,318,0,0.205
2018-08-21,2018,chinext,100,7,7,93,0,0.07
2018-08-21,2018,main_board,400,84,84,316,0,0.21
2018-08-22,2018,chinext,100,6,6,94,0,0.06
2018-08-22,2018,main_board,400,84,84,316,0,0.21
2018-08-23,2018,chinext,100,7,7,93,0,0.07
2018-08-23,2018,main_board,400,83,83,317,0,0.2075
2018-08-24,2018,chinext,100,7,7,93,0,0.07
2018-08-24,2018,main_board,400,83,83,317,0,0.2075
2018-08-27,2018,chinext,100,7,7,93,0,0.07
2018-08-27,2018,main_board,400,86,86,314,0,0.215
2018-08-28,2018,chinext,100,7,7,93,0,0.07
2018-08-28,2018,main_board,400,85,85,315,0,0.2125
2018-08-29,2018,chinext,100,7,7,93,0,0.07
2018-08-29,2018,main_board,400,84,84,316,0,0.21
2018-08-30,2018,chinext,100,7,7,93,0,0.07
2018-08-30,2018,main_board,400,83,83,317,0,0.2075
2018-08-31,2018,chinext,100,7,7,93,0,0.07
2018-08-31,2018,main_board,400,83,83,317,0,0.2075
2018-09-03,2018,chinext,100,7,7,93,0,0.07
2018-09-03,2018,main_board,400,82,82,318,0,0.205
2018-09-04,2018,chinext,100,7,7,93,0,0.07
2018-09-04,2018,main_board,400,83,83,317,0,0.2075
2018-09-05,2018,chinext,100,5,5,95,0,0.05
2018-09-05,2018,main_board,400,81,81,319,0,0.2025
2018-09-06,2018,chinext,100,5,5,95,0,0.05
2018-09-06,2018,main_board,400,82,82,318,0,0.205
2018-09-07,2018,chinext,100,5,5,95,0,0.05
2018-09-07,2018,main_board,400,81,81,319,0,0.2025
2018-09-10,2018,chinext,100,5,5,95,0,0.05
2018-09-10,2018,main_board,400,80,80,320,0,0.2
2018-09-11,2018,chinext,100,5,5,95,0,0.05
2018-09-11,2018,main_board,400,81,81,319,0,0.2025
2018-09-12,2018,chinext,100,6,6,94,0,0.06
2018-09-12,2018,main_board,400,81,81,319,0,0.2025
2018-09-13,2018,chinext,100,6,6,94,0,0.06
2018-09-13,2018,main_board,400,81,81,319,0,0.2025
2018-09-14,2018,chinext,100,6,6,94,0,0.06
2018-09-14,2018,main_board,400,81,81,319,0,0.2025
2018-09-17,2018,chinext,100,5,5,95,0,0.05
2018-09-17,2018,main_board,400,79,79,321,0,0.1975
2018-09-18,2018,chinext,100,5,5,95,0,0.05
2018-09-18,2018,main_board,400,81,81,319,0,0.2025
2018-09-19,2018,chinext,100,5,5,95,0,0.05
2018-09-19,2018,main_board,400,82,82,318,0,0.205
2018-09-20,2018,chinext,100,5,5,95,0,0.05
2018-09-20,2018,main_board,400,82,82,318,0,0.205
2018-09-21,2018,chinext,100,6,6,94,0,0.06
2018-09-21,2018,main_board,400,84,84,316,0,0.21
2018-09-25,2018,chinext,100,6,6,94,0,0.06
2018-09-25,2018,main_board,400,84,84,316,0,0.21
2018-09-26,2018,chinext,100,6,6,94,0,0.06
2018-09-26,2018,main_board,400,83,83,317,0,0.2075
2018-09-27,2018,chinext,100,6,6,94,0,0.06
2018-09-27,2018,main_board,400,81,81,319,0,0.2025
2018-09-28,2018,chinext,100,6,6,94,0,0.06
2018-09-28,2018,main_board,400,85,85,315,0,0.2125
2018-10-08,2018,chinext,100,5,5,95,0,0.05
2018-10-08,2018,main_board,400,82,82,318,0,0.205
2018-10-09,2018,chinext,100,5,5,95,0,0.05
2018-10-09,2018,main_board,400,80,80,320,0,0.2
2018-10-10,2018,chinext,100,6,6,94,0,0.06
2018-10-10,2018,main_board,400,81,81,319,0,0.2025
2018-10-11,2018,chinext,100,4,4,96,0,0.04
2018-10-11,2018,main_board,400,74,74,326,0,0.185
2018-10-12,2018,chinext,100,4,4,96,0,0.04
2018-10-12,2018,main_board,400,76,76,324,0,0.19
2018-10-15,2018,chinext,100,5,5,95,0,0.05
2018-10-15,2018,main_board,400,75,75,325,0,0.1875
2018-10-16,2018,chinext,100,6,6,94,0,0.06
2018-10-16,2018,main_board,400,73,73,327,0,0.1825
2018-10-17,2018,chinext,100,6,6,94,0,0.06
2018-10-17,2018,main_board,400,71,71,329,0,0.1775
2018-10-18,2018,chinext,100,6,6,94,0,0.06
2018-10-18,2018,main_board,400,71,71,329,0,0.1775
2018-10-19,2018,chinext,100,7,7,93,0,0.07
2018-10-19,2018,main_board,400,73,73,327,0,0.1825
2018-10-22,2018,chinext,100,7,7,93,0,0.07
2018-10-22,2018,main_board,400,76,76,324,0,0.19
2018-10-23,2018,chinext,100,7,7,93,0,0.07
2018-10-23,2018,main_board,400,74,74,326,0,0.185
2018-10-24,2018,chinext,100,7,7,93,0,0.07
2018-10-24,2018,main_board,400,74,74,326,0,0.185
2018-10-25,2018,chinext,100,8,8,92,0,0.08
2018-10-25,2018,main_board,400,75,75,325,0,0.1875
2018-10-26,2018,chinext,100,7,7,93,0,0.07
2018-10-26,2018,main_board,400,76,76,324,0,0.19
2018-10-29,2018,chinext,100,7,7,93,0,0.07
2018-10-29,2018,main_board,400,75,75,325,0,0.1875
2018-10-30,2018,chinext,100,8,8,92,0,0.08
2018-10-30,2018,main_board,400,75,75,325,0,0.1875
2018-10-31,2018,chinext,100,8,8,92,0,0.08
2018-10-31,2018,main_board,400,75,75,325,0,0.1875
2018-11-01,2018,chinext,100,8,8,92,0,0.08
2018-11-01,2018,main_board,400,76,76,324,0,0.19
2018-11-02,2018,chinext,100,8,8,92,0,0.08
2018-11-02,2018,main_board,400,80,80,320,0,0.2
2018-11-05,2018,chinext,100,8,8,92,0,0.08
2018-11-05,2018,main_board,400,79,79,321,0,0.1975
2018-11-06,2018,chinext,100,8,8,92,0,0.08
2018-11-06,2018,main_board,400,80,80,320,0,0.2
2018-11-07,2018,chinext,100,8,8,92,0,0.08
2018-11-07,2018,main_board,400,78,78,322,0,0.195
2018-11-08,2018,chinext,100,8,8,92,0,0.08
2018-11-08,2018,main_board,400,77,77,323,0,0.1925
2018-11-09,2018,chinext,100,8,8,92,0,0.08
2018-11-09,2018,main_board,400,77,77,323,0,0.1925
2018-11-12,2018,chinext,100,8,8,92,0,0.08
2018-11-12,2018,main_board,400,78,78,322,0,0.195
2018-11-13,2018,chinext,100,8,8,92,0,0.08
2018-11-13,2018,main_board,400,78,78,322,0,0.195
2018-11-14,2018,chinext,100,8,8,92,0,0.08
2018-11-14,2018,main_board,400,78,78,322,0,0.195
2018-11-15,2018,chinext,100,9,9,91,0,0.09
2018-11-15,2018,main_board,400,81,81,319,0,0.2025
2018-11-16,2018,chinext,100,9,9,91,0,0.09
2018-11-16,2018,main_board,400,81,81,319,0,0.2025
2018-11-19,2018,chinext,100,9,9,91,0,0.09
2018-11-19,2018,main_board,400,83,83,317,0,0.2075
2018-11-20,2018,chinext,100,8,8,92,0,0.08
2018-11-20,2018,main_board,400,79,79,321,0,0.1975
2018-11-21,2018,chinext,100,8,8,92,0,0.08
2018-11-21,2018,main_board,400,79,79,321,0,0.1975
2018-11-22,2018,chinext,100,8,8,92,0,0.08
2018-11-22,2018,main_board,400,78,78,322,0,0.195
2018-11-23,2018,chinext,100,8,8,92,0,0.08
2018-11-23,2018,main_board,400,79,79,321,0,0.1975
2018-11-26,2018,chinext,100,8,8,92,0,0.08
2018-11-26,2018,main_board,400,78,78,322,0,0.195
2018-11-27,2018,chinext,100,8,8,92,0,0.08
2018-11-27,2018,main_board,400,78,78,322,0,0.195
2018-11-28,2018,chinext,100,8,8,92,0,0.08
2018-11-28,2018,main_board,400,78,78,322,0,0.195
2018-11-29,2018,chinext,100,8,8,92,0,0.08
2018-11-29,2018,main_board,400,77,77,323,0,0.1925
2018-11-30,2018,chinext,100,8,8,92,0,0.08
2018-11-30,2018,main_board,400,77,77,323,0,0.1925
2018-12-03,2018,chinext,100,8,8,92,0,0.08
2018-12-03,2018,main_board,400,81,81,319,0,0.2025
2018-12-04,2018,chinext,100,8,8,92,0,0.08
2018-12-04,2018,main_board,400,80,80,320,0,0.2
2018-12-05,2018,chinext,100,8,8,92,0,0.08
2018-12-05,2018,main_board,400,80,80,320,0,0.2
2018-12-06,2018,chinext,100,8,8,92,0,0.08
2018-12-06,2018,main_board,400,80,80,320,0,0.2
2018-12-07,2018,chinext,100,8,8,92,0,0.08
2018-12-07,2018,main_board,400,81,81,319,0,0.2025
2018-12-10,2018,chinext,100,8,8,92,0,0.08
2018-12-10,2018,main_board,400,80,80,320,0,0.2
2018-12-11,2018,chinext,100,8,8,92,0,0.08
2018-12-11,2018,main_board,400,81,81,319,0,0.2025
2018-12-12,2018,chinext,100,8,8,92,0,0.08
2018-12-12,2018,main_board,400,81,81,319,0,0.2025
2018-12-13,2018,chinext,100,8,8,92,0,0.08
2018-12-13,2018,main_board,400,81,81,319,0,0.2025
2018-12-14,2018,chinext,100,8,8,92,0,0.08
2018-12-14,2018,main_board,400,80,80,320,0,0.2
2018-12-17,2018,chinext,100,8,8,92,0,0.08
2018-12-17,2018,main_board,400,79,79,321,0,0.1975
2018-12-18,2018,chinext,100,8,8,92,0,0.08
2018-12-18,2018,main_board,400,79,79,321,0,0.1975
2018-12-19,2018,chinext,100,8,8,92,0,0.08
2018-12-19,2018,main_board,400,78,78,322,0,0.195
2018-12-20,2018,chinext,100,8,8,92,0,0.08
2018-12-20,2018,main_board,400,78,78,322,0,0.195
2018-12-21,2018,chinext,100,8,8,92,0,0.08
2018-12-21,2018,main_board,400,77,77,323,0,0.1925
2018-12-24,2018,chinext,100,8,8,92,0,0.08
2018-12-24,2018,main_board,400,77,77,323,0,0.1925
2018-12-25,2018,chinext,100,8,8,92,0,0.08
2018-12-25,2018,main_board,400,76,76,324,0,0.19
2018-12-26,2018,chinext,100,8,8,92,0,0.08
2018-12-26,2018,main_board,400,76,76,324,0,0.19
2018-12-27,2018,chinext,100,8,8,92,0,0.08
2018-12-27,2018,main_board,400,75,75,325,0,0.1875
2018-12-28,2018,chinext,100,8,8,92,0,0.08
2018-12-28,2018,main_board,400,76,76,324,0,0.19
2019-01-02,2019,chinext,100,9,9,91,0,0.09
2019-01-02,2019,main_board,400,77,77,323,0,0.1925
2019-01-03,2019,chinext,100,8,8,92,0,0.08
2019-01-03,2019,main_board,400,75,75,325,0,0.1875
2019-01-04,2019,chinext,100,8,8,92,0,0.08
2019-01-04,2019,main_board,400,77,77,323,0,0.1925
2019-01-07,2019,chinext,100,9,9,91,0,0.09
2019-01-07,2019,main_board,400,78,78,322,0,0.195
2019-01-08,2019,chinext,100,9,9,91,0,0.09
2019-01-08,2019,main_board,400,78,78,322,0,0.195
