split,date,entry_variant,upper_hit_instrument,matched_instrument,match_status,unmatched_reason,same_industry_match,upper_hit_market_cap_percentile,matched_market_cap_percentile,size_percentile_abs_diff,horizon,upper_hit_gross_short_return,matched_gross_short_return,incremental_short_return
train,2021-08-18,d0_close_oracle,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,10,-0.043218415,,
train,2021-08-18,d0_close_oracle,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,20,-0.26390804,,
train,2021-08-18,d0_close_oracle,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,60,-0.0018391226,,
train,2021-08-18,d0_close_oracle,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,120,-0.39724135,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,1,0,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,2,-0.0033670001,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,5,-0.055134657,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,10,0.045033657,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,20,-0.15698651,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,60,0.082912428,,
train,2021-08-18,d1_close,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,120,-0.27904037,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,1,-0.068345345,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,2,-0.071942464,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,5,-0.1272482,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,10,-0.020233847,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,20,-0.23606115,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,60,0.020233762,,
train,2021-08-18,d1_open,SZ000408,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.073469388,,,120,-0.36645682,,
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,1,-0.060606029,-0.0033670001,-0.057239029
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,2,-0.074095738,-0.0096801153,-0.064415622
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,5,-0.091300059,-0.031565656,-0.059734403
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,10,-0.10860215,0.012626311,-0.12122846
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,20,-0.030400787,-0.049242427,0.01884164
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,60,-0.026392931,0.056818197,-0.083211129
train,2021-08-19,d0_close_oracle,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,120,0.091202361,-0.30765991,0.39886227
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,1,0,0,0
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,2,-0.012718869,-0.0062919303,-0.0064269384
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,5,-0.028940087,-0.02810403,-0.00083605667
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,10,-0.04525349,0.015939642,-0.061193132
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,20,0.028479229,-0.045721483,0.074200712
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,60,0.032258065,0.059983234,-0.027725169
train,2021-08-19,d1_close,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,120,0.14313363,-0.30327179,0.44640542
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,1,-0.060398752,-0.03427336,-0.026125392
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,2,-0.073885825,-0.040780936,-0.033104889
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,5,-0.091086784,-0.063340609,-0.027746175
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,10,-0.1083855,-0.017787413,-0.090598084
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,20,-0.030199413,-0.081561871,0.051362458
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,60,-0.026192341,0.027765701,-0.053958042
train,2021-08-19,d1_open,SZ002466,SZ000408,matched_same_date_size_only,,False,0.69672131,0.12704918,0.56967213,120,0.09137997,-0.34793929,0.43931926
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,1,-0.00062697361,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,2,-0.0081504775,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,5,0.079623794,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,10,0.099686531,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,20,0.20689657,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,60,0.17617552,,
train,2021-08-19,d0_close_oracle,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,120,0.42445138,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,1,0,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,2,-0.0075187898,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,5,0.080200484,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,10,0.10025065,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,20,0.20739351,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,60,0.17669171,,
train,2021-08-19,d1_close,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,120,0.42481201,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,1,-0.0012547339,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,2,-0.0087829578,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,5,0.079046381,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,10,0.099121704,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,20,0.206399,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,60,0.17565868,,
train,2021-08-19,d1_open,SZ000625,,unmatched_candidate_already_used,same_date_candidates_already_used,False,0.71311475,,,120,0.4240903,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,1,-0.09995743,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,2,-0.18556416,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,5,-0.53601886,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,10,-0.49360624,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,20,-0.4644786,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,60,-0.064649094,,
train,2021-08-20,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,120,0.055129261,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,1,0,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,2,-0.077827313,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,5,-0.39643483,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,10,-0.3578764,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,20,-0.3313957,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,60,0.03209973,,
train,2021-08-20,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,120,0.14099336,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,1,-0.072527024,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,2,-0.15599892,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,5,-0.49771409,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,10,-0.45635913,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,20,-0.42795787,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,60,-0.038099196,,
train,2021-08-20,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.68852459,,,120,0.078692162,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,1,-0.054457791,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,2,-0.033253038,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,5,-0.019036167,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,10,0.06168678,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,20,0.19349395,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,60,0.2961446,,
train,2021-08-20,d0_close_oracle,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,120,0.16168672,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,1,0,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,2,0.020109627,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,5,0.033592264,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,10,0.11014625,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,20,0.2351462,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,60,0.33249542,,
train,2021-08-20,d1_close,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,120,0.20498167,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,1,-0.034026433,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,2,-0.013232547,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,5,0.00070885585,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,10,0.079867701,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,20,0.20912095,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,60,0.30978263,,
train,2021-08-20,d1_open,SZ000792,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.80327869,,,120,0.17793003,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,1,-0.049097118,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,2,-0.047581396,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,5,-0.067352055,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,10,-0.00065896165,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,20,0.071108529,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,60,0.031764908,,
train,2021-08-20,d0_close_oracle,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,120,0.029853688,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,1,0,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,2,0.0014447875,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,5,-0.017400617,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,10,0.04617128,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,20,0.11458009,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,60,0.077077732,,
train,2021-08-20,d1_close,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,120,0.075255955,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,1,-0.058655367,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,2,-0.057125835,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,5,-0.077076624,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,10,-0.0097758946,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,20,0.062645464,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,60,0.022943387,,
train,2021-08-20,d1_open,SZ002049,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.63114754,,,120,0.021014754,,
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,1,-0.077827313,-0.0096006679,-0.068226645
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,2,-0.18562297,-0.0093824236,-0.17624055
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,5,-0.30575467,-0.12262707,-0.1831276
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,10,-0.22211457,-0.12262707,-0.099487499
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,20,-0.39113865,-0.067204842,-0.32393381
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,60,0.038881381,-0.15339294,0.19227432
train,2021-08-23,d0_close_oracle,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,120,0.11929213,0.011782695,0.10750944
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,1,0,0,0
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,2,-0.100012,0.00021616892,-0.10022817
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,5,-0.21146927,-0.11195159,-0.099517679
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,10,-0.13386862,-0.11195159,-0.021917028
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,20,-0.29068788,-0.057056394,-0.23363148
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,60,0.10828144,-0.1424249,0.25070634
train,2021-08-23,d1_close,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,120,0.18288593,0.02118002,0.16170591
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,1,-0.096884485,-0.022993609,-0.073890876
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,2,-0.20658609,-0.022772469,-0.18381362
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,5,-0.32884185,-0.13751937,-0.19132248
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,10,-0.2437229,-0.13751937,-0.10620353
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,20,-0.41573551,-0.081361935,-0.33437357
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,60,0.021887747,-0.16869337,0.19058112
train,2021-08-23,d1_open,SH603260,SH600111,matched_same_industry,,True,0.72,0.704,0.016,120,0.10372025,-0.0013265835,0.10504683
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,1,0.012342035,-0.015571092,0.027913127
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,2,0.037174721,0.00083605214,0.036338669
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,5,0.03286244,-0.060194319,0.093056759
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,10,-0.0089219104,0.080572671,-0.089494581
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,20,-0.029442429,0.11474556,-0.14418799
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,60,0.066319689,0.054237667,0.012082022
train,2021-08-24,d0_close_oracle,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,120,0.278513,0.09112761,0.18738539
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,1,0,0,0
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,2,0.025143002,0.016155584,0.008987418
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,5,0.020776834,-0.043939047,0.064715881
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,10,-0.021529665,0.094669653,-0.11619932
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,20,-0.042306613,0.1283186,-0.17062521
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,60,0.054652173,0.068738426,-0.014086253
train,2021-08-24,d1_close,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,120,0.26949711,0.10506276,0.16443435
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,1,0.031354842,-0.025321814,0.056676657
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,2,0.05570949,-0.0087571412,0.064466631
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,5,0.051480222,-0.070373478,0.1218537
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,10,0.010500237,0.071745047,-0.06124481
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,20,-0.009625254,0.10624604,-0.1158713
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,60,0.084293405,0.045157194,0.039136211
train,2021-08-24,d1_open,SZ002709,SH603799,matched_same_date_size_only,,False,0.63095238,0.68253968,0.051587302,120,0.29240192,0.082401326,0.21000059
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,1,-0.041122418,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,2,-0.060474117,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,5,-0.25205607,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,10,-0.25060476,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,20,-0.38413162,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,60,-0.093372051,,
train,2021-08-25,d0_close_oracle,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,120,-0.04402515,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,1,0,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,2,-0.018587342,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,5,-0.20260217,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,10,-0.20120817,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,20,-0.32946097,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,60,-0.050185869,,
train,2021-08-25,d1_close,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,120,-0.0027880792,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,1,-0.041122418,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,2,-0.060474117,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,5,-0.25205607,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,10,-0.25060476,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,20,-0.38413162,,
train,2021-08-25,d1_open,SH600150,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.44621514,,,60,-0.093372051,,
