date,calendar_date_split,horizon,active_event_count,active_instrument_count,max_abs_weight_per_instrument,gross_short_return,name_capped_gross_short_return
2022-06-29,validation,20,22,14,0.05,0.054512703,0.035865546
2022-06-30,validation,20,21,13,0.05,-0.0077458965,-0.010642809
2022-07-01,validation,20,20,13,0.05,-0.019779843,-0.012652162
2022-07-04,validation,20,19,13,0.05,-0.0098979158,-0.016938427
2022-07-05,validation,20,19,13,0.05,0.018105226,0.010608864
2022-07-06,validation,20,19,13,0.05,0.010840116,0.013455466
2022-07-07,validation,20,19,13,0.05,-0.021170728,-0.011735553
2022-07-08,validation,20,21,16,0.05,0.032940481,0.030154644
2022-07-11,validation,20,17,14,0.05,0.013806756,0.0091923965
2022-07-12,validation,20,17,14,0.05,0.013514147,0.010166685
2022-07-13,validation,20,16,13,0.05,-0.0033341913,-0.0074242865
2022-07-14,validation,20,15,12,0.05,-0.0087214972,-0.0093916897
2022-07-15,validation,20,16,13,0.05,0.0032877127,0.0037442636
2022-07-18,validation,20,15,12,0.05,-0.012560703,-0.0084339665
2022-07-19,validation,20,15,12,0.05,0.00072534372,0.0039465788
2022-07-20,validation,20,16,13,0.05,-0.0079664932,-0.0044340922
2022-07-21,validation,20,17,13,0.05,0.0067696552,0.013157091
2022-07-22,validation,20,14,12,0.05,0.0017175986,0.0022269848
2022-07-25,validation,20,13,11,0.05,0.029884517,0.025109022
2022-07-26,validation,20,11,9,0.05,-0.0054593255,-0.0082463117
2022-07-27,validation,20,10,8,0.05,-0.015661111,-0.013513635
2022-07-28,validation,20,11,9,0.05,0.0071455602,0.0074954568
2022-07-29,validation,20,11,9,0.05,-0.013289823,-0.0084622267
2022-08-01,validation,20,11,9,0.05,0.0051154555,0.0026437468
2022-08-02,validation,20,10,8,0.05,0.032412685,0.019539235
2022-08-03,validation,20,10,8,0.05,0.037963627,0.037694783
2022-08-04,validation,20,10,8,0.05,-0.0059854563,-0.0055287066
2022-08-05,validation,20,7,6,0.05,-0.00012851106,-0.0004083211
2022-08-08,validation,20,8,7,0.05,-0.022932,-0.028648109
2022-08-09,validation,20,9,7,0.05,0.0055714461,0.0028136746
2022-08-10,validation,20,9,8,0.05,-0.020227226,-0.015647869
2022-08-11,validation,20,9,8,0.05,0.00093900747,-0.0037592917
2022-08-12,validation,20,9,8,0.05,0.017652988,0.016405375
2022-08-15,validation,20,9,8,0.05,-0.035793496,-0.032718834
2022-08-16,validation,20,9,8,0.05,0.0026722516,0.00020058764
2022-08-17,validation,20,9,7,0.05,0.0083911964,0.0064097825
2022-08-18,validation,20,8,7,0.05,-0.0025404095,0.0024903025
2022-08-19,validation,20,9,8,0.05,0.02438838,0.020302418
2022-08-22,validation,20,9,8,0.05,-0.0024489464,-0.0028435623
2022-08-23,validation,20,11,10,0.05,-0.0051365743,-0.0045875284
2022-08-24,validation,20,11,10,0.05,0.034332797,0.031772383
2022-08-25,validation,20,10,10,0.05,0.010199685,0.010199685
2022-08-26,validation,20,11,11,0.05,0.015650883,0.015650883
2022-08-29,validation,20,11,11,0.05,-0.002524344,-0.002524344
2022-08-30,validation,20,10,10,0.05,0.0073327005,0.0073327005
2022-08-31,validation,20,9,9,0.05,0.045964442,0.045964442
2022-09-01,validation,20,9,9,0.05,0.021751771,0.021751771
2022-09-02,validation,20,9,9,0.05,-0.025696555,-0.025696555
2022-09-05,validation,20,9,8,0.05,-0.018478282,-0.017390976
2022-09-06,validation,20,8,7,0.05,-0.041471671,-0.038404427
2022-09-07,validation,20,7,7,0.05,-0.0018870018,-0.0018870018
2022-09-08,validation,20,7,7,0.05,0.013082909,0.013082909
2022-09-09,validation,20,6,6,0.05,-0.0022353618,-0.0022353618
2022-09-13,validation,20,6,6,0.05,0.0094615708,0.0094615708
2022-09-14,validation,20,6,6,0.05,-0.00510024,-0.00510024
2022-09-15,validation,20,5,5,0.05,0.06186695,0.06186695
2022-09-16,validation,20,5,5,0.05,0.031364988,0.031364988
2022-09-19,validation,20,4,4,0.05,-0.058362699,-0.058362699
2022-09-20,validation,20,5,4,0.05,-0.020667238,-0.023114458
2022-09-21,validation,20,3,2,0.05,0.0052833044,-0.021146671
2022-09-22,validation,20,3,2,0.05,-0.014561144,-0.018857386
2022-09-23,validation,20,3,2,0.05,0.037395055,0.039310049
2022-09-26,validation,20,2,1,0.05,-0.018330153,-0.018330153
2022-09-27,validation,20,3,2,0.05,0.01430043,0.015335763
2022-09-28,validation,20,3,2,0.05,0.043305575,0.036185122
2022-09-29,validation,20,3,2,0.05,0.0031012679,0.0057158456
2022-09-30,validation,20,3,2,0.05,0.027168884,0.028890329
2022-10-10,validation,20,3,2,0.05,0.010890496,0.014870035
2022-10-11,validation,20,2,2,0.05,-0.047143133,-0.047143133
2022-10-12,validation,20,3,3,0.05,-0.024430011,-0.024430011
2022-10-13,validation,20,3,3,0.05,0.022772971,0.022772971
2022-10-14,validation,20,3,3,0.05,-0.013913861,-0.013913861
2022-10-17,validation,20,4,4,0.05,0.0043808204,0.0043808204
2022-10-18,validation,20,4,4,0.05,0.0047159745,0.0047159745
2022-10-19,validation,20,4,4,0.05,0.018955108,0.018955108
2022-10-20,validation,20,5,5,0.05,0.025661683,0.025661683
2022-10-21,validation,20,6,6,0.05,0.0031508889,0.0031508889
2022-10-24,validation,20,6,6,0.05,0.024557471,0.024557471
2022-10-25,validation,20,5,5,0.05,-0.010350315,-0.010350315
2022-10-26,validation,20,5,5,0.05,0.00055472551,0.00055472551
2022-10-27,validation,20,6,6,0.05,0.019586481,0.019586481
2022-10-28,validation,20,6,6,0.05,0.0062663497,0.0062663497
2022-10-31,validation,20,6,6,0.05,0.02418362,0.02418362
2022-11-01,validation,20,5,5,0.05,-0.018070732,-0.018070732
2022-11-02,validation,20,7,7,0.05,-0.034693906,-0.034693906
2022-11-03,validation,20,8,8,0.05,-0.0017643254,-0.0017643254
2022-11-04,validation,20,8,8,0.05,-0.046912884,-0.046912884
2022-11-07,validation,20,10,10,0.05,0.004584052,0.004584052
2022-11-08,validation,20,10,10,0.05,0.012296861,0.012296861
2022-11-09,validation,20,9,9,0.05,0.017293532,0.017293532
2022-11-10,validation,20,9,9,0.05,0.024496618,0.024496618
2022-11-11,validation,20,10,10,0.05,-0.012580068,-0.012580068
2022-11-14,validation,20,12,12,0.05,0.019348995,0.019348995
2022-11-15,validation,20,12,12,0.05,-0.021019838,-0.021019838
2022-11-16,validation,20,14,14,0.05,0.011878301,0.011878301
2022-11-17,validation,20,13,13,0.05,-0.0039979895,-0.0039979895
2022-11-18,validation,20,12,12,0.05,0.013282505,0.013282505
2022-11-21,validation,20,12,12,0.05,-0.0013041972,-0.0013041972
2022-11-22,validation,20,12,12,0.05,0.011830208,0.011830208
2022-11-23,validation,20,12,12,0.05,0.0090105697,0.0090105697
2022-11-24,validation,20,11,11,0.05,-0.0010346311,-0.0010346311
2022-11-25,validation,20,11,11,0.05,-0.0058189956,-0.0058189956
2022-11-28,validation,20,11,11,0.05,0.01026816,0.01026816
2022-11-29,validation,20,11,11,0.05,-0.041288873,-0.041288873
2022-11-30,validation,20,12,12,0.05,-8.9763719e-06,-8.9763719e-06
2022-12-01,validation,20,12,12,0.05,0.0088688722,0.0088688722
2022-12-02,validation,20,12,12,0.05,0.019477156,0.019477156
2022-12-05,validation,20,10,10,0.05,-0.024529033,-0.024529033
2022-12-06,validation,20,10,10,0.05,-0.0060483032,-0.0060483032
2022-12-07,validation,20,10,10,0.05,0.022182897,0.022182897
2022-12-08,validation,20,10,10,0.05,-0.012236369,-0.012236369
2022-12-09,validation,20,9,9,0.05,-0.031692157,-0.031692157
2022-12-12,validation,20,6,6,0.05,0.013444556,0.013444556
2022-12-13,validation,20,6,6,0.05,-0.0036968218,-0.0036968218
2022-12-14,validation,20,4,4,0.05,0.0045388712,0.0045388712
2022-12-15,validation,20,4,4,0.05,0.0040810149,0.0040810149
2022-12-16,validation,20,4,4,0.05,-0.0082987739,-0.0082987739
2022-12-19,validation,20,4,4,0.05,0.0090254745,0.0090254745
2022-12-20,validation,20,4,4,0.05,0.03034706,0.03034706
2022-12-21,validation,20,4,4,0.05,-0.0011258149,-0.0011258149
2022-12-22,validation,20,4,4,0.05,-0.0060135715,-0.0060135715
2022-12-23,validation,20,4,4,0.05,0.010010577,0.010010577
2022-12-26,validation,20,4,4,0.05,0.0043335462,0.0043335462
2022-12-27,validation,20,4,4,0.05,-0.018530375,-0.018530375
2022-12-28,validation,20,1,1,0.05,0.05560093,0.05560093
2023-01-05,validation,20,2,2,0.05,-0.036564481,-0.036564481
2023-01-06,validation,20,7,6,0.05,0.0032855768,0.00018711732
2023-01-09,validation,20,7,6,0.05,-0.0016852208,-0.0023961947
2023-01-10,validation,20,7,6,0.05,0.0044251131,0.0014253856
2023-01-11,validation,20,7,6,0.05,0.0014276024,0.003724062
2023-01-12,validation,20,7,6,0.05,-0.0089153202,-0.0094571317
2023-01-13,validation,20,7,6,0.05,0.0009580515,0.0033563133
2023-01-16,validation,20,7,6,0.05,-0.0076547498,-0.008004212
2023-01-17,validation,20,7,6,0.05,-0.0032557749,-0.0014599693
2023-01-18,validation,20,7,6,0.05,0.0055673879,0.0051675394
2023-01-19,validation,20,7,6,0.05,0.00061519851,0.00057684362
2023-01-20,validation,20,7,6,0.05,-0.00043030229,-0.0011365382
2023-01-30,validation,20,8,7,0.05,-0.016112251,-0.020779785
2023-01-31,validation,20,10,9,0.05,0.015507422,0.015455383
2023-02-01,validation,20,10,9,0.05,-0.013141543,-0.013139088
2023-02-02,validation,20,10,9,0.05,0.0094911112,0.0084283578
2023-02-03,validation,20,10,9,0.05,-0.015550754,-0.016003167
2023-02-06,validation,20,10,9,0.05,0.0034976203,0.0023827797
2023-02-07,validation,20,10,9,0.05,0.0037410687,0.0068116053
2023-02-08,validation,20,11,10,0.05,0.0091000004,0.0082813936
2023-02-09,validation,20,9,9,0.05,-0.01657969,-0.01657969
2023-02-10,validation,20,4,4,0.05,-0.0071276473,-0.0071276473
2023-02-13,validation,20,4,4,0.05,0.0067325435,0.0067325435
2023-02-14,validation,20,4,4,0.05,0.01345694,0.01345694
2023-02-15,validation,20,4,4,0.05,-0.018034341,-0.018034341
2023-02-16,validation,20,6,6,0.05,0.012629471,0.012629471
2023-02-17,validation,20,6,6,0.05,0.041019703,0.041019703
2023-02-20,validation,20,6,6,0.05,-0.041367183,-0.041367183
2023-02-21,validation,20,7,6,0.05,-0.008954524,-0.0019311232
2023-02-22,validation,20,7,6,0.05,-0.0048057752,-0.0089342911
2023-02-23,validation,20,7,6,0.05,0.030600387,0.029205034
2023-02-24,validation,20,7,6,0.05,-0.010075208,-0.003920319
2023-02-27,validation,20,6,5,0.05,0.032501937,0.022629096
2023-02-28,validation,20,4,3,0.05,-0.007645213,-0.0092348532
2023-03-01,validation,20,4,3,0.05,-0.046513159,-0.04608383
2023-03-02,validation,20,5,3,0.05,-0.0028648123,0.0073041666
2023-03-03,validation,20,5,3,0.05,0.033659848,0.02638321
2023-03-06,validation,20,5,3,0.05,0.046530603,0.035905653
2023-03-07,validation,20,6,4,0.05,0.010914164,0.010002703
2023-03-08,validation,20,5,3,0.05,-0.019924756,-0.015258434
2023-03-09,validation,20,5,3,0.05,0.0010541841,-0.015761051
2023-03-10,validation,20,6,3,0.05,0.018516682,0.018516682
2023-03-13,validation,20,6,3,0.05,-0.082176449,-0.082176449
2023-03-14,validation,20,7,4,0.05,0.015183621,0.01350281
2023-03-15,validation,20,7,4,0.05,-3.9809929e-06,-0.0013520917
2023-03-16,validation,20,5,4,0.05,-0.028303325,-0.025723837
2023-03-17,validation,20,5,4,0.05,-0.020219524,-0.027373575
2023-03-20,validation,20,5,4,0.05,0.038560403,0.029752923
2023-03-21,validation,20,4,3,0.05,0.016051625,0.0083416581
2023-03-22,validation,20,4,3,0.05,-0.017528983,-0.021106464
2023-03-23,validation,20,5,4,0.05,-0.066440252,-0.057960289
2023-03-24,validation,20,9,7,0.05,0.0066167701,0.00087334937
2023-03-27,validation,20,9,7,0.05,0.022001544,0.021219948
2023-03-28,validation,20,9,7,0.05,0.037532636,0.037900763
2023-03-29,validation,20,9,7,0.05,-0.01931174,-0.019057824
2023-03-30,validation,20,9,8,0.05,0.011824998,0.0061810928
2023-03-31,validation,20,9,8,0.05,-0.017679596,-0.019413808
2023-04-03,validation,20,10,9,0.05,-0.052659322,-0.052138588
2023-04-04,validation,20,9,9,0.05,3.4273408e-05,3.4273408e-05
2023-04-06,validation,20,9,9,0.05,-0.011411009,-0.011411009
2023-04-07,validation,20,9,9,0.05,-0.0068935018,-0.0068935018
2023-04-10,validation,20,8,8,0.05,0.044336272,0.044336272
2023-04-11,validation,20,8,8,0.05,-0.0110247,-0.0110247
2023-04-12,validation,20,7,7,0.05,-0.020310767,-0.020310767
2023-04-13,validation,20,7,7,0.05,0.046359742,0.046359742
2023-04-14,validation,20,7,7,0.05,-0.024030883,-0.024030883
2023-04-17,validation,20,8,7,0.05,0.0013110501,0.0023293618
2023-04-18,validation,20,9,8,0.05,0.0017476484,-0.00046604662
2023-04-19,validation,20,10,9,0.05,-0.0033521629,-0.0019692048
2023-04-20,validation,20,10,9,0.05,-0.050498789,-0.047833227
2023-04-21,validation,20,10,8,0.05,0.035947333,0.038645388
2023-04-24,validation,20,6,4,0.05,0.0082859082,0.011283676
2023-04-25,validation,20,6,4,0.05,-0.030059739,-0.021634224
2023-04-26,validation,20,7,4,0.05,0.034110747,0.024369885
2023-04-27,validation,20,7,4,0.05,0.03776437,0.017061087
2023-04-28,validation,20,7,5,0.05,-0.036694615,-0.029826206
2023-05-04,validation,20,7,5,0.05,0.0051349492,0.0075898047
2023-05-05,validation,20,6,4,0.05,0.021391832,0.0090601215
2023-05-08,validation,20,6,4,0.05,-0.015927586,-0.0018510525
2023-05-09,validation,20,9,7,0.05,-0.016636283,-0.0076035473
2023-05-10,validation,20,9,7,0.05,0.033839754,0.027945758
2023-05-11,validation,20,9,7,0.05,0.036359203,0.025362449
2023-05-12,validation,20,9,7,0.05,0.0095724856,0.0080477621
2023-05-15,validation,20,9,7,0.05,-0.011009061,-0.012056017
2023-05-16,validation,20,10,8,0.05,0.020587355,0.016012594
2023-05-17,validation,20,10,8,0.05,-0.0034830357,0.0026002231
2023-05-18,validation,20,9,7,0.05,-0.027810956,-0.017480428
2023-05-19,validation,20,8,6,0.05,0.018712619,0.016401345
2023-05-22,validation,20,7,6,0.05,0.0012293577,-0.0019098713
2023-05-23,validation,20,7,6,0.05,0.021306196,0.020050251
2023-05-24,validation,20,6,6,0.05,0.022172216,0.022172216
2023-05-25,validation,20,6,6,0.05,-0.0056667749,-0.0056667749
2023-05-26,validation,20,7,7,0.05,-0.010430683,-0.010430683
2023-05-29,validation,20,6,6,0.05,-0.0075525863,-0.0075525863
2023-05-30,validation,20,6,6,0.05,-0.012113198,-0.012113198
2023-05-31,validation,20,6,6,0.05,0.0076997269,0.0076997269
2023-06-01,validation,20,6,6,0.05,-0.019419334,-0.019419334
2023-06-02,validation,20,8,7,0.05,-0.0042530921,-0.0039513143
2023-06-05,validation,20,8,7,0.05,-0.0088128297,-0.0098996844
2023-06-06,validation,20,5,5,0.05,0.031063816,0.031063816
2023-06-07,validation,20,5,5,0.05,0.0078718284,0.0078718284
2023-06-08,validation,20,5,5,0.05,-0.012861004,-0.012861004
2023-06-09,validation,20,5,5,0.05,-0.060174251,-0.060174251
2023-06-12,validation,20,7,6,0.05,-0.0082536118,-0.016454399
2023-06-13,validation,20,7,6,0.05,-0.042042922,-0.042851729
2023-06-14,validation,20,7,6,0.05,-0.013465986,-0.015710316
2023-06-15,validation,20,8,7,0.05,-0.011692573,-0.0065331238
2023-06-16,validation,20,9,8,0.05,-0.0260192,-0.029905313
2023-06-19,validation,20,9,8,0.05,-0.023436262,-0.027002736
2023-06-20,validation,20,11,9,0.05,-0.019753432,-0.018610093
2023-06-21,validation,20,12,10,0.05,0.035939885,0.032369269
2023-06-26,validation,20,12,10,0.05,0.033087724,0.029673731
2023-06-27,validation,20,11,10,0.05,-0.004405541,-0.0049808691
2023-06-28,validation,20,11,10,0.05,0.029936925,0.029151944
2023-06-29,validation,20,11,10,0.05,-0.016004775,-0.013537931
2023-06-30,validation,20,10,9,0.05,-0.0040865333,-0.0019949191
2023-07-03,validation,20,10,9,0.05,0.018044147,0.0089232987
2023-07-04,validation,20,8,8,0.05,-0.022316105,-0.022316105
2023-07-05,validation,20,9,8,0.05,0.025339448,0.017924158
2023-07-06,validation,20,9,8,0.05,-0.011297927,-0.008420946
2023-07-07,validation,20,9,8,0.05,0.014770703,0.012392174
2023-07-10,validation,20,9,8,0.05,-0.0039354783,-0.0013294427
2023-07-11,validation,20,9,8,0.05,-0.034512063,-0.032268253
2023-07-12,validation,20,8,6,0.05,0.049237452,0.047694066
2023-07-13,validation,20,7,6,0.05,-0.022855516,-0.028914565
2023-07-14,validation,20,7,6,0.05,-0.0068719945,-0.013240611
2023-07-17,validation,20,6,5,0.05,0.0058110213,0.011894628
2023-07-18,validation,20,5,4,0.05,0.017759607,0.013860616
2023-07-19,validation,20,5,4,0.05,0.016072077,0.013936429
2023-07-20,validation,20,3,3,0.05,0.043539101,0.043539101
2023-07-21,validation,20,2,2,0.05,0.0049226809,0.0049226809
2023-07-24,validation,20,2,2,0.05,-0.0022146576,-0.0022146576
2023-07-25,validation,20,2,2,0.05,-0.0086212681,-0.0086212681
2023-07-26,validation,20,3,3,0.05,0.02539457,0.02539457
2023-07-27,validation,20,3,3,0.05,-0.014200586,-0.014200586
2023-07-28,validation,20,3,3,0.05,-0.062081382,-0.062081382
2023-07-31,validation,20,4,4,0.05,-0.011002967,-0.011002967
2023-08-01,validation,20,4,4,0.05,0.0075410189,0.0075410189
2023-08-02,validation,20,3,3,0.05,0.012446416,0.012446416
2023-08-03,validation,20,3,3,0.05,-0.023881838,-0.023881838
2023-08-04,validation,20,3,3,0.05,0.00018090883,0.00018090883
2023-08-07,validation,20,5,5,0.05,-0.023191723,-0.023191723
2023-08-08,validation,20,5,5,0.05,0.046144503,0.046144503
2023-08-09,validation,20,4,4,0.05,-0.00045828465,-0.00045828465
2023-08-10,validation,20,4,4,0.05,-0.051334441,-0.051334441
2023-08-11,validation,20,5,4,0.05,0.044082293,0.048607949
2023-08-14,validation,20,5,4,0.05,-0.027505784,-0.017768315
2023-08-15,validation,20,5,4,0.05,-0.055003279,-0.043743495
2023-08-16,validation,20,6,4,0.05,-0.077951481,-0.051894826
2023-08-17,validation,20,6,4,0.05,-0.0036795655,-0.0089255624
2023-08-18,validation,20,6,4,0.05,0.033240234,0.028921726
2023-08-21,validation,20,6,4,0.05,0.0051752082,0.019066476
2023-08-22,validation,20,6,4,0.05,-0.065767131,-0.053145883
2023-08-23,validation,20,5,3,0.05,0.052229188,0.035714624
2023-08-24,validation,20,5,3,0.05,0.065012571,0.041516871
2023-08-25,validation,20,6,4,0.05,-0.013694203,-0.015457938
2023-08-28,validation,20,5,3,0.05,-0.030800798,-0.026643304
2023-08-29,validation,20,5,3,0.05,-0.014803807,-0.018720643
2023-08-30,validation,20,5,3,0.05,0.055901563,0.049306271
2023-08-31,validation,20,5,3,0.05,0.016072887,0.023493229
2023-09-01,validation,20,5,3,0.05,0.047920446,0.039304515
2023-09-04,validation,20,3,2,0.05,-0.00030889105,-0.003768749
2023-09-05,validation,20,3,2,0.05,-0.020775629,-0.012529943
2023-09-06,validation,20,3,2,0.05,-0.016452876,-0.018049686
2023-09-07,validation,20,3,2,0.05,-0.03141819,-0.015257293
2023-09-08,validation,20,2,2,0.05,-0.0083293022,-0.0083293022
2023-09-11,validation,20,2,2,0.05,0.030471861,0.030471861
2023-09-12,validation,20,2,2,0.05,0.01392012,0.01392012
2023-09-13,validation,20,1,1,0.05,0.019757185,0.019757185
2023-09-14,validation,20,1,1,0.05,0.01418753,0.01418753
2023-09-15,validation,20,2,2,0.05,0.014972408,0.014972408
2023-09-18,validation,20,2,2,0.05,-0.043487815,-0.043487815
2023-09-19,validation,20,2,2,0.05,-0.017638064,-0.017638064
2023-09-20,validation,20,2,2,0.05,0.030032875,0.030032875
2023-09-21,validation,20,2,2,0.05,-0.010999539,-0.010999539
2023-09-22,validation,20,1,1,0.05,0.02564101,0.02564101
2023-09-25,validation,20,1,1,0.05,-0.025303643,-0.025303643
2023-09-26,validation,20,1,1,0.05,0.012635798,0.012635798
2023-09-27,validation,20,1,1,0.05,-0.00079985837,-0.00079985837
2023-09-28,validation,20,1,1,0.05,-0.10009994,-0.10009994
2023-10-09,validation,20,2,1,0.05,0,0
2023-10-10,validation,20,3,1,0.05,-0.010923889,-0.010923889
2023-10-11,validation,20,4,1,0.05,0.085995783,0.085995783
2023-10-12,validation,20,4,1,0.05,-0.012627035,-0.012627035
2023-10-13,validation,20,5,2,0.05,-0.082148395,-0.05550786
2023-10-16,validation,20,6,2,0.05,-0.015088371,-0.018573339
2023-10-17,validation,20,6,2,0.05,-0.028005317,-0.03053711
2023-10-18,validation,20,6,2,0.05,-0.089521375,-0.068512268
2023-10-19,validation,20,7,2,0.05,0.041372006,0.041778447
2023-10-20,validation,20,7,2,0.05,-0.014281454,-0.0032531081
2023-10-23,validation,20,6,2,0.05,-0.046988409,-0.03735765
2023-10-24,validation,20,6,2,0.05,0.045200697,0.029739309
2023-10-25,validation,20,6,2,0.05,-0.013905687,-0.01264448
2023-10-26,validation,20,6,2,0.05,-0.0071825202,-0.006231287
2023-10-27,validation,20,6,2,0.05,0.030186985,0.024123127
2023-10-30,validation,20,7,3,0.05,-0.033426357,-0.027954699
2023-10-31,validation,20,7,3,0.05,0.0154916,0.014964891
2023-11-01,validation,20,7,3,0.05,-0.0090983604,-0.00086437047
2023-11-02,validation,20,7,3,0.05,-0.016624425,-0.0001406991
2023-11-03,validation,20,7,3,0.05,-0.033763493,-0.01824026
2023-11-06,validation,20,6,3,0.05,-0.080133748,-0.060210607
2023-11-07,validation,20,7,4,0.05,0.025375289,0.014979842
2023-11-08,validation,20,6,4,0.05,-0.0099517326,-0.0088556096
2023-11-09,validation,20,6,4,0.05,0.036484846,0.022714109
2023-11-10,validation,20,6,4,0.05,0.04778085,0.029527201
2023-11-13,validation,20,5,4,0.05,0.0031872895,0.00097989601
2023-11-14,validation,20,5,4,0.05,-0.0004377384,0.00029921147
2023-11-15,validation,20,5,4,0.05,-0.007611682,-0.0014541115
2023-11-16,validation,20,5,5,0.05,0.011436934,0.011436934
2023-11-17,validation,20,5,5,0.05,-0.013695562,-0.013695562
2023-11-20,validation,20,5,5,0.05,0.0014842707,0.0014842707
2023-11-21,validation,20,5,5,0.05,0.014799183,0.014799183
2023-11-22,validation,20,5,5,0.05,0.017459852,0.017459852
2023-11-23,validation,20,5,5,0.05,-0.016273072,-0.016273072
2023-11-24,validation,20,5,5,0.05,0.026377346,0.026377346
2023-11-27,validation,20,4,4,0.05,0.016958536,0.016958536
2023-11-28,validation,20,4,4,0.05,-0.012400213,-0.012400213
2023-11-29,validation,20,4,4,0.05,0.0093424094,0.0093424094
2023-11-30,validation,20,4,4,0.05,0.0070175238,0.0070175238
2023-12-01,validation,20,4,4,0.05,-0.025699867,-0.025699867
2023-12-04,validation,20,4,4,0.05,0.0036149427,0.0036149427
2023-12-05,validation,20,2,2,0.05,0.036179992,0.036179992
2023-12-06,validation,20,2,2,0.05,0.01154355,0.01154355
2023-12-07,validation,20,2,2,0.05,-0.0016687718,-0.0016687718
2023-12-08,validation,20,1,1,0.05,-0.0083242064,-0.0083242064
2023-12-11,validation,20,1,1,0.05,-0.074799878,-0.074799878
2023-12-12,validation,20,1,1,0.05,0.0076809517,0.0076809517
2023-12-13,validation,20,1,1,0.05,0.0092259601,0.0092259601
2023-12-20,validation,20,1,1,0.05,-0.0215427,-0.0215427
2023-12-21,validation,20,1,1,0.05,-0.08044217,-0.08044217
2023-12-22,validation,20,1,1,0.05,-0.011175808,-0.011175808
2023-12-25,validation,20,1,1,0.05,-0.078300108,-0.078300108
2023-12-26,validation,20,1,1,0.05,-0.10004332,-0.10004332
2023-12-27,validation,20,2,1,0.05,0.024061339,0.024061339
2023-12-28,validation,20,2,1,0.05,0.079111303,0.079111303
2023-12-29,validation,20,2,1,0.05,-0.10002935,-0.10002935
2024-01-02,robustness,20,3,1,0.05,-0.023153664,-0.023153664
2024-01-03,robustness,20,3,1,0.05,0.029132499,0.029132499
2024-01-04,robustness,20,3,1,0.05,0.0026792307,0.0026792307
2024-01-05,robustness,20,3,1,0.05,-0.074143781,-0.074143781
2024-01-08,robustness,20,3,1,0.05,-0.082780981,-0.082780981
2024-01-09,robustness,20,3,1,0.05,0.061438964,0.061438964
2024-01-10,robustness,20,3,1,0.05,0.059431456,0.059431456
2024-01-11,robustness,20,3,1,0.05,0.014521201,0.014521201
2024-01-12,robustness,20,3,1,0.05,0.030134133,0.030134133
2024-01-15,robustness,20,3,1,0.05,0.0023268297,0.0023268297
2024-01-16,robustness,20,3,1,0.05,0.031691557,0.031691557
2024-01-17,robustness,20,3,1,0.05,0.041229861,0.041229861
2024-01-18,robustness,20,2,1,0.05,-0.014925405,-0.014925405
2024-01-19,robustness,20,2,1,0.05,0.026062914,0.026062914
2024-01-22,robustness,20,2,1,0.05,0.055165177,0.055165177
2024-01-23,robustness,20,2,1,0.05,-0.013607544,-0.013607544
2024-01-24,robustness,20,3,2,0.05,0.019079895,0.010277674
2024-01-25,robustness,20,2,2,0.05,0.010675777,0.010675777
2024-01-26,robustness,20,2,2,0.05,0.0092928857,0.0092928857
2024-01-29,robustness,20,2,2,0.05,0.052927638,0.052927638
2024-01-30,robustness,20,1,1,0.05,-0.017897122,-0.017897122
2024-01-31,robustness,20,1,1,0.05,0.066422495,0.066422495
2024-02-01,robustness,20,1,1,0.05,-0.067224685,-0.067224685
2024-02-02,robustness,20,1,1,0.05,0.02647054,0.02647054
2024-02-05,robustness,20,1,1,0.05,0.010322252,0.010322252
2024-02-06,robustness,20,1,1,0.05,-0.043245914,-0.043245914
2024-02-07,robustness,20,4,4,0.05,-0.047566344,-0.047566344
2024-02-08,robustness,20,6,4,0.05,0.00098010271,-0.0024078689
2024-02-19,robustness,20,6,4,0.05,-0.010534573,-0.015351315
2024-02-20,robustness,20,10,8,0.05,0.006356756,0.0024223881
2024-02-21,robustness,20,11,9,0.05,0.006472285,0.008170692
2024-02-22,robustness,20,12,10,0.05,-0.045659699,-0.043347477
2024-02-23,robustness,20,13,10,0.05,-0.02031642,-0.011816875
2024-02-26,robustness,20,15,11,0.05,0.0085651386,0.0065791933
2024-02-27,robustness,20,15,11,0.05,-0.063502439,-0.050520805
2024-02-28,robustness,20,20,13,0.05,0.040670794,0.038478015
2024-02-29,robustness,20,19,12,0.05,-0.052779321,-0.045516212
2024-03-01,robustness,20,22,13,0.05,-0.020911778,-0.025103545
2024-03-04,robustness,20,23,13,0.05,-0.0082449836,-0.011662926
2024-03-05,robustness,20,24,13,0.05,0.010929597,0.010033228
2024-03-06,robustness,20,25,14,0.05,-0.0043445616,0.00065223655
2024-03-07,robustness,20,25,14,0.05,0.017064664,0.013223529
2024-03-08,robustness,20,25,14,0.05,-0.029892305,-0.028669938
2024-03-11,robustness,20,26,14,0.05,-0.023610551,-0.017115429
2024-03-12,robustness,20,26,14,0.05,0.010649107,0.012543201
2024-03-13,robustness,20,27,15,0.05,0.010226707,0.011282214
2024-03-14,robustness,20,24,14,0.05,0.01325252,0.012446031
2024-03-15,robustness,20,22,14,0.05,-0.008678076,-0.01166759
2024-03-18,robustness,20,23,14,0.05,-0.031333258,-0.027279059
2024-03-19,robustness,20,19,13,0.05,0.0088023102,0.010355728
2024-03-20,robustness,20,18,11,0.05,0.0028007562,0.0024567192
2024-03-21,robustness,20,17,10,0.05,0.013504022,0.012693299
