threshold_id,split_bucket,cohort_id,cohort_role,feature_id,feature_observation_boundary,feature_n,feature_missing_n,feature_p25,feature_median,feature_p75,feature_readout_status
up100pct,train,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,74302,0,0.03964757709251088,0.08577965327034653,0.15914023954700257,pass
up100pct,train,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,7521,0,0.020536543224737164,0.027633439625277575,0.03601542708515854,pass
up100pct,train,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,7521,0,0.023020572409333126,0.02788264850333895,0.03452046321997245,pass
up100pct,train,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,7521,0,-0.1296978629329404,-0.08604832424006237,-0.058668175815883794,pass
up100pct,train,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,7521,0,-0.21581073283323704,-0.1652892561983471,-0.11343283582089558,pass
up100pct,train,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,7521,0,-0.031630170316301776,0.042483660130719025,0.1413237924865831,pass
up100pct,train,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,7521,0,-0.032101167315175094,0.11104617182933962,0.3271758436944938,pass
up100pct,train,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,7521,0,-0.11042944785276065,-0.06566970091027313,-0.03460837887067403,pass
up100pct,train,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,7521,0,-0.16646266829865364,-0.09812500000000002,-0.050761421319796884,pass
up100pct,train,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,7521,0,0.05411906193625993,0.11388410786001146,0.2036026200873362,pass
up100pct,train,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,7521,0,-0.013761249464311343,0.03807853556831775,0.10384224678816856,pass
up100pct,train,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,7521,0,-0.17863028012947502,0.020956853165758238,0.17300094000513944,pass
up100pct,train,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,7521,0,0.05411906193625993,0.11388410786001146,0.2036026200873362,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,134971,0,0.018312286817299392,0.025338812613892817,0.0335987808400636,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,134971,0,0.02019068329145305,0.02632386336524459,0.03290235690878009,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,134971,0,-0.12459689240691885,-0.08402279830851256,-0.054357412009941486,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,134971,0,-0.2144563918757466,-0.1586867305061559,-0.11389280677009872,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,134971,0,-0.03985507246376807,0.02713765918738642,0.11469364181487718,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,134971,0,-0.06302521008403361,0.05601317957166385,0.23626044063218976,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,134971,0,-0.11328125,-0.06666666666666665,-0.03405663653105345,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,134971,0,-0.17508890402148825,-0.10997624703087894,-0.057784242997976076,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,134971,0,0.04267368054553411,0.09156785243741772,0.17345765487788456,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,134971,0,-0.025623881870508625,0.019306057798631038,0.08103478488962912,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,134971,0,-0.15206170086268556,0.021661726794051872,0.18318350988179166,pass
up100pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,134971,0,0.04267368054553411,0.09156785243741772,0.17345765487788456,pass
up100pct,validation,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,14568,0,0.013684142202736126,0.018925269408684147,0.02586383160200181,pass
up100pct,validation,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,14568,0,0.016471430574681006,0.021122021797223528,0.027451854398648296,pass
up100pct,validation,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,14568,0,-0.09442060085836912,-0.06390579707839211,-0.04067796610169494,pass
up100pct,validation,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,14568,0,-0.18360877403846163,-0.12963504027427686,-0.09450109249817928,pass
up100pct,validation,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,14568,0,-0.03117700558156719,0.019553418803418765,0.07880781061470415,pass
up100pct,validation,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,14568,0,-0.03188092966130804,0.0393980566534915,0.14384369346084247,pass
up100pct,validation,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,14568,0,-0.08468729230060107,-0.049109475294820126,-0.02503294176518689,pass
up100pct,validation,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,14568,0,-0.13882817104064776,-0.08176100628930827,-0.04301075268817206,pass
up100pct,validation,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,14568,0,0.0339154755929475,0.06639874003734358,0.1206896551724137,pass
up100pct,validation,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,14568,0,-0.01727139114815518,0.012471220445538167,0.04797704557272664,pass
up100pct,validation,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,14568,0,-0.07066797913348133,0.0924190384458492,0.24168555470502748,pass
up100pct,validation,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,14568,0,0.0339154755929475,0.06639874003734358,0.1206896551724137,pass
up100pct,validation,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,583,0,0.0152591140661806,0.021699979011233307,0.02846280005549902,pass
up100pct,validation,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,583,0,0.01973852381228928,0.024449905003759938,0.028108215042562296,pass
up100pct,validation,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,583,0,-0.09967213114754092,-0.07310398749022662,-0.04124513618677039,pass
up100pct,validation,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,583,0,-0.2105042016806723,-0.14701378254211328,-0.11905246062816927,pass
up100pct,validation,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,583,0,-0.034108088719966345,0.03750000000000009,0.13703676998620562,pass
up100pct,validation,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,583,0,-0.01304348812362055,0.07672413793103461,0.21199331110396924,pass
up100pct,validation,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,583,0,-0.09881168515203975,-0.05500000000000005,-0.0244783684382896,pass
up100pct,validation,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,583,0,-0.15066685451300832,-0.09758427733042163,-0.05805259951522379,pass
up100pct,validation,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,583,0,0.05139550645908575,0.0881081081081081,0.17894952109120332,pass
up100pct,validation,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,583,0,-0.013353506188175268,0.017837045121244177,0.06520434543267206,pass
up100pct,validation,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,583,0,-0.12064432257462876,0.10979336254649241,0.24930288778029763,pass
up100pct,validation,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,583,0,0.05139550645908575,0.0881081081081081,0.17894952109120332,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,46156,0,0.01424924859180142,0.019179532514840614,0.0259920304431232,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,46156,0,0.01686243719189276,0.02222415788253504,0.028233893986058127,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,46156,0,-0.09966216216216217,-0.0678260869565217,-0.04365006792768311,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,46156,0,-0.19237660856817074,-0.1425558229957416,-0.1010947656517277,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,46156,0,-0.04114034390833826,0.014612590749318422,0.07508868324657791,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,46156,0,-0.047702192568531504,0.035823220346863915,0.14336478233126276,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,46156,0,-0.09256694577074812,-0.054668789808917206,-0.028267465031653893,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,46156,0,-0.15217391304347827,-0.09560485376325079,-0.05106282507190982,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,46156,0,0.03181621010568375,0.06689380865535655,0.12315706104544899,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,46156,0,-0.02295408235676094,0.010757807893655547,0.048573238882684056,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,46156,0,-0.04820405397912325,0.1035063218232603,0.24456863174096385,pass
up100pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,46156,0,0.03181621010568375,0.06689380865535655,0.12315706104544899,pass
up100pct,robustness,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,21570,0,0.01742072936043524,0.02400131525362787,0.033870524436315205,pass
up100pct,robustness,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,21570,0,0.020837246541742217,0.026984609333898932,0.03504013091599648,pass
up100pct,robustness,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,21570,0,-0.11602101670740173,-0.07727797001153403,-0.050369375419744844,pass
up100pct,robustness,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,21570,0,-0.20990255464840657,-0.16136788672188085,-0.11638063735492687,pass
up100pct,robustness,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,21570,0,-0.024466970587195824,0.038461538461538436,0.12006836891172484,pass
up100pct,robustness,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,21570,0,-0.021506543147631313,0.09912280479278635,0.27166244385239335,pass
up100pct,robustness,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,21570,0,-0.10947597078368573,-0.06399791883454736,-0.031884456342472056,pass
up100pct,robustness,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,21570,0,-0.162612353280953,-0.10334477533726821,-0.05390046949398633,pass
up100pct,robustness,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,21570,0,0.040886587201132085,0.08937752204819427,0.17204214353878533,pass
up100pct,robustness,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,21570,0,-0.006031446937148965,0.03416807914266384,0.08962486119592356,pass
up100pct,robustness,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,21570,0,-0.1038183078726076,0.09234249131456823,0.2680007176900827,pass
up100pct,robustness,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,21570,0,0.040886587201132085,0.08937752204819427,0.17204214353878533,pass
up100pct,robustness,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,7100,0,0.018104824419809176,0.025499304912110075,0.03447953128027415,pass
up100pct,robustness,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,7100,0,0.02019745985959718,0.027361314101616734,0.03608131461235373,pass
up100pct,robustness,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,7100,0,-0.11126961483594855,-0.07008256009212632,-0.04587069019482365,pass
up100pct,robustness,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,7100,0,-0.21346754599097528,-0.13760806916426516,-0.08477769404672197,pass
up100pct,robustness,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,7100,0,-0.008268734115191634,0.05524861878453036,0.14095185885688144,pass
up100pct,robustness,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,7100,0,0.026667319210831264,0.15629609144542778,0.359184240092131,pass
up100pct,robustness,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,7100,0,-0.10538633557253177,-0.058553484481547846,-0.030506002895636458,pass
up100pct,robustness,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,7100,0,-0.15798818677122042,-0.08814022750638556,-0.04303577059928068,pass
up100pct,robustness,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,7100,0,0.05324292075343573,0.10178868112612205,0.18538350537063802,pass
up100pct,robustness,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,7100,0,0.0033909815147428746,0.04842424303516912,0.10810570773400363,pass
up100pct,robustness,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,7100,0,-0.16065272787277757,0.039477974274014505,0.24082064852935936,pass
up100pct,robustness,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,7100,0,0.05324292075343573,0.10178868112612205,0.18538350537063802,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,54724,0,0.014115797741245774,0.019967004828104637,0.02907549850186757,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,54724,0,0.017575400323598177,0.02339138984889059,0.030924994224032866,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,54724,0,-0.10154544660787568,-0.06623134328358216,-0.04291845493562241,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,54724,0,-0.19371243643088298,-0.1459385426179466,-0.1051893408134642,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,54724,0,-0.024152788140558462,0.02483886680033076,0.09370753938869364,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,54724,0,-0.0254978103339025,0.08050580961517961,0.20976014313730496,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,54724,0,-0.1001462872819689,-0.057078444335780465,-0.02835980816289224,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,54724,0,-0.1580939926101216,-0.10553781245746952,-0.05696181571538528,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,54724,0,0.032304186539974744,0.06901286065790746,0.14005046543372535,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,54724,0,-0.011638610019012147,0.02481589316237287,0.07067728810510521,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,54724,0,-0.09335502620871267,0.1135593958165147,0.28687613062476325,pass
up100pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,54724,0,0.032304186539974744,0.06901286065790746,0.14005046543372535,pass
up100pct,all,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,110440,0,0.01585338723345181,0.02258512051452357,0.031019055831612578,pass
up100pct,all,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,110440,0,0.018115772048189815,0.02390983523646579,0.03103384428181097,pass
up100pct,all,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,110440,0,-0.11130536130536128,-0.07297384565708742,-0.04709576138147564,pass
up100pct,all,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,110440,0,-0.19868791002811625,-0.14489990467111535,-0.10229284668377125,pass
up100pct,all,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,110440,0,-0.030005932376646893,0.029648918446680828,0.10456115159640827,pass
up100pct,all,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,110440,0,-0.04063019509599464,0.06030376907037438,0.20786571018775696,pass
up100pct,all,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,110440,0,-0.10095391901339149,-0.058350452118722196,-0.029522930943595233,pass
up100pct,all,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,110440,0,-0.15571804096577024,-0.09542237259154868,-0.04944581028010525,pass
up100pct,all,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,110440,0,0.03890489913544659,0.08339188537746578,0.15591677285225664,pass
up100pct,all,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,110440,0,-0.01759263337968822,0.021827536901116606,0.07292826440678796,pass
up100pct,all,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,110440,0,-0.14357769193883302,0.03771293255540109,0.20924537739820395,pass
up100pct,all,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,110440,0,0.03890489913544659,0.08339188537746578,0.15591677285225664,pass
up100pct,all,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,15204,0,0.019089572074415855,0.026558903404417147,0.035173835780748924,pass
up100pct,all,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,15204,0,0.02154558014922107,0.027421905361459532,0.03488269997827444,pass
up100pct,all,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,15204,0,-0.11990851666303626,-0.07816277195809818,-0.05140186915887868,pass
up100pct,all,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,15204,0,-0.21388367729831148,-0.15387805889672335,-0.0990802675585285,pass
up100pct,all,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,15204,0,-0.021494352253653343,0.04868102700843824,0.1410005297044738,pass
up100pct,all,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,15204,0,-0.00804830061402742,0.13346274374993772,0.3388967934505241,pass
up100pct,all,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,15204,0,-0.10784056205328135,-0.06205356322871236,-0.03223294700007531,pass
up100pct,all,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,15204,0,-0.16155936548295402,-0.09384777586723575,-0.047029702970297044,pass
up100pct,all,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,15204,0,0.05349554981337917,0.10618205888826016,0.19510352339923676,pass
up100pct,all,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,15204,0,-0.005270304920087454,0.04242800247840828,0.1048491713510154,pass
up100pct,all,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,15204,0,-0.16785123225053095,0.030449746990268756,0.203593765135345,pass
up100pct,all,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,15204,0,0.05349554981337917,0.10618205888826016,0.19510352339923676,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,235851,0,0.01609389017360316,0.022798822257370257,0.0313418023355196,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,235851,0,0.018799141295599116,0.024895419211175305,0.03161360202126576,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,235851,0,-0.11432966259952299,-0.07617187499999989,-0.04883751877465464,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,235851,0,-0.204944096830444,-0.1526195899772208,-0.10949217310946407,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,235851,0,-0.03596074335342936,0.02371541501976293,0.10033333703707825,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,235851,0,-0.050909090909090904,0.05669109139992279,0.20919042400628918,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,235851,0,-0.10622833177406427,-0.06184428492545557,-0.03144654088050314,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,235851,0,-0.166030534351145,-0.10589874593590343,-0.056047851999591725,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,235851,0,0.03740929186712971,0.08044692737430181,0.1552451793203764,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,235851,0,-0.0215623698895554,0.01870758335792244,0.07107002044558974,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,235851,0,-0.12092533469471267,0.058303266692961264,0.22107480075256775,pass
up100pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,235851,0,0.03740929186712971,0.08044692737430181,0.1552451793203764,pass
up150pct,train,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,51449,0,0.016643394798812796,0.023653607639040595,0.031528703820070274,pass
up150pct,train,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,51449,0,0.01853611751906673,0.02427918592026713,0.030773808972137103,pass
up150pct,train,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,51449,0,-0.11622708985248109,-0.07579787234042545,-0.04973821989528793,pass
up150pct,train,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,51449,0,-0.19935576234788832,-0.1471544715447155,-0.10392034847541998,pass
up150pct,train,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,51449,0,-0.03352769679300294,0.030430711610486938,0.1083591331269349,pass
up150pct,train,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,51449,0,-0.05137614678899083,0.05691056910569103,0.21255230125523017,pass
up150pct,train,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,51449,0,-0.10386190754827385,-0.0606655449616752,-0.030927835051546393,pass
up150pct,train,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,51449,0,-0.16015387730309782,-0.09897070467141722,-0.05102040816326536,pass
up150pct,train,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,51449,0,0.04075235109717856,0.08794685226194243,0.1630824372759856,pass
up150pct,train,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,51449,0,-0.02129956295087143,0.020889905197465364,0.0748118774783777,pass
up150pct,train,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,51449,0,-0.16850815303671807,0.016816025858324646,0.18672064079292283,pass
up150pct,train,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,51449,0,0.04075235109717856,0.08794685226194243,0.1630824372759856,pass
up150pct,train,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,2042,0,0.021421651658693662,0.02896125200531656,0.03740758733839362,pass
up150pct,train,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,2042,0,0.022361865587560183,0.029030664482351264,0.03662009105464857,pass
up150pct,train,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,2042,0,-0.13827655310621245,-0.09461966604823746,-0.06072874493927127,pass
up150pct,train,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,2042,0,-0.2202298850574712,-0.1746177437678969,-0.11705737199259725,pass
up150pct,train,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,2042,0,-0.03611000264457817,0.02962279345907448,0.13735158538591136,pass
up150pct,train,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,2042,0,-0.03334616042414912,0.0864123295029241,0.333170254403131,pass
up150pct,train,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,2042,0,-0.11527081097763897,-0.0732425379079234,-0.037924572997400346,pass
up150pct,train,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,2042,0,-0.1693947857131093,-0.1052603153877687,-0.06103286384976525,pass
up150pct,train,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,2042,0,0.047752808988763995,0.1103448275862069,0.20346097834823462,pass
up150pct,train,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,2042,0,-0.014572449302081847,0.03059307433062186,0.10570053135238372,pass
up150pct,train,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,2042,0,-0.2206436800913577,0.012333849928453156,0.16801941837349657,pass
