instrument,anchor_row_n,qfq_row_n,missing_qfq_file_flag,missing_reference_pos_n,missing_entry_pos_n,missing_entry_price_n,min_available_forward_sessions,median_available_forward_sessions,max_available_forward_sessions,price_path_status,blocking_reason
SZ000999,396,2281,False,0,0,0,125.0,377.5,949.0,pass,
SZ001203,7,1226,False,0,0,0,125.0,128.0,132.0,pass,
SZ001213,15,1140,False,0,0,0,1064.0,1072.0,1079.0,pass,
SZ001227,16,1055,False,0,0,0,916.0,931.5,949.0,pass,
SZ001286,234,759,False,0,0,0,125.0,346.5,687.0,pass,
SZ001289,387,1050,False,0,0,0,125.0,382.0,949.0,pass,
SZ001309,32,947,False,0,0,0,125.0,140.5,160.0,pass,
SZ001389,6,521,False,0,0,0,157.0,159.5,162.0,pass,
SZ001391,102,340,False,0,0,0,135.0,185.5,279.0,pass,
SZ001696,38,2205,False,0,0,0,303.0,346.5,384.0,pass,
SZ001872,257,1797,False,0,0,0,125.0,311.0,760.0,pass,
SZ001914,213,2270,False,0,0,0,1211.0,1418.0,1580.0,pass,
SZ001965,321,2042,False,0,0,0,125.0,340.0,1137.0,pass,
SZ001979,551,2265,False,0,0,0,125.0,612.0,1296.0,pass,
SZ002001,863,2281,False,0,0,0,125.0,1115.0,2030.0,pass,
SZ002007,407,2281,False,0,0,0,195.0,794.0,1271.0,pass,
SZ002008,211,2281,False,0,0,0,125.0,755.0,1063.0,pass,
SZ002010,78,2267,False,0,0,0,1061.0,1138.5,1201.0,pass,
SZ002015,24,2162,False,0,0,0,917.0,931.5,1087.0,pass,
SZ002016,3,2277,False,0,0,0,1941.0,1942.0,1946.0,pass,
SZ002019,228,2281,False,0,0,0,1203.0,1394.5,1549.0,pass,
SZ002024,419,2262,False,0,0,0,1060.0,1378.0,1754.0,pass,
SZ002025,288,2161,False,0,0,0,386.0,1115.5,1414.0,pass,
SZ002027,871,2281,False,0,0,0,125.0,1100.0,2030.0,pass,
SZ002028,399,2281,False,0,0,0,125.0,379.0,1063.0,pass,
SZ002030,302,2281,False,0,0,0,854.0,1284.5,2026.0,pass,
SZ002032,229,2280,False,0,0,0,125.0,279.0,504.0,pass,
SZ002038,90,2281,False,0,0,0,1528.0,1746.5,2030.0,pass,
SZ002041,4,2281,False,0,0,0,1300.0,1305.5,1396.0,pass,
SZ002042,4,2281,False,0,0,0,1945.0,1948.0,2016.0,pass,
SZ002044,418,2276,False,0,0,0,681.0,1331.5,1675.0,pass,
SZ002049,368,2155,False,0,0,0,115.0,353.5,845.0,pass,
SZ002050,288,2243,False,0,0,0,125.0,301.5,687.0,pass,
SZ002051,55,2162,False,0,0,0,1671.0,1737.0,1765.0,pass,
SZ002056,370,2281,False,0,0,0,131.0,1200.5,2030.0,pass,
SZ002064,739,2266,False,0,0,0,125.0,912.0,1554.0,pass,
SZ002065,464,2271,False,0,0,0,153.0,1408.5,2020.0,pass,
SZ002074,218,2268,False,0,0,0,125.0,234.5,401.0,pass,
SZ002075,271,1820,False,0,0,0,1184.0,1426.0,1759.0,pass,
SZ002078,442,2281,False,0,0,0,125.0,489.5,1117.0,pass,
SZ002080,737,2269,False,0,0,0,125.0,1190.0,2020.0,pass,
SZ002081,165,2281,False,0,0,0,1207.0,1337.0,1445.0,pass,
SZ002085,320,2233,False,0,0,0,129.0,343.5,1982.0,pass,
SZ002092,53,2260,False,0,0,0,1070.0,1137.0,1265.0,pass,
SZ002099,5,2281,False,0,0,0,1715.0,1723.0,1728.0,pass,
SZ002102,1,2215,False,0,0,0,1926.0,1926.0,1926.0,pass,
SZ002110,205,2181,False,0,0,0,1132.0,1603.0,2023.0,pass,
SZ002120,125,2281,False,0,0,0,486.0,804.0,949.0,pass,
SZ002124,98,2267,False,0,0,0,1267.0,1398.5,1672.0,pass,
SZ002126,8,2281,False,0,0,0,155.0,159.5,297.0,pass,
SZ002127,367,2276,False,0,0,0,1159.0,1440.0,1771.0,pass,
SZ002128,546,2155,False,0,0,0,125.0,603.5,2005.0,pass,
SZ002129,633,2044,False,0,0,0,125.0,797.0,1415.0,pass,
SZ002130,70,2258,False,0,0,0,137.0,213.5,347.0,pass,
SZ002131,241,2278,False,0,0,0,122.0,1400.0,1577.0,pass,
SZ002138,381,2281,False,0,0,0,1061.0,1407.0,1992.0,pass,
SZ002139,4,2281,False,0,0,0,1079.0,1083.0,1087.0,pass,
SZ002142,782,2275,False,0,0,0,125.0,941.5,1622.0,pass,
SZ002145,139,2281,False,0,0,0,770.0,1141.0,1229.0,pass,
SZ002146,395,2271,False,0,0,0,1165.0,1436.0,2020.0,pass,
SZ002152,745,2281,False,0,0,0,157.0,1197.0,2030.0,pass,
SZ002153,598,2268,False,0,0,0,603.0,1314.5,2027.0,pass,
SZ002155,32,2271,False,0,0,0,117.0,154.5,222.0,pass,
SZ002156,722,2279,False,0,0,0,125.0,910.5,2030.0,pass,
SZ002157,37,2276,False,0,0,0,349.0,368.0,401.0,pass,
SZ002176,187,2269,False,0,0,0,762.0,944.0,2018.0,pass,
SZ002179,310,2281,False,0,0,0,125.0,312.5,780.0,pass,
SZ002180,242,2253,False,0,0,0,156.0,346.5,687.0,pass,
SZ002183,18,2246,False,0,0,0,1941.0,2007.5,2016.0,pass,
SZ002185,724,2265,False,0,0,0,125.0,1074.5,1618.0,pass,
SZ002191,16,2281,False,0,0,0,1534.0,1541.5,1549.0,pass,
SZ002192,151,2269,False,0,0,0,793.0,1062.0,1183.0,pass,
SZ002195,256,2281,False,0,0,0,125.0,285.5,1624.0,pass,
SZ002202,844,2275,False,0,0,0,125.0,1086.5,1765.0,pass,
SZ002210,16,2149,False,0,0,0,1870.0,1890.5,1898.0,pass,
SZ002216,147,2281,False,0,0,0,1276.0,1394.0,1470.0,pass,
SZ002217,166,2238,False,0,0,0,1452.0,1594.5,1763.0,pass,
SZ002221,84,2273,False,0,0,0,1274.0,1727.5,1769.0,pass,
SZ002223,868,2281,False,0,0,0,125.0,1112.5,2030.0,pass,
SZ002230,288,2281,False,0,0,0,125.0,301.5,687.0,pass,
SZ002233,51,2281,False,0,0,0,1464.0,1766.0,2030.0,pass,
SZ002236,218,2279,False,0,0,0,125.0,234.5,401.0,pass,
SZ002239,1,2154,False,0,0,0,1419.0,1419.0,1419.0,pass,
SZ002240,107,2275,False,0,0,0,750.0,812.0,945.0,pass,
SZ002241,277,2281,False,0,0,0,125.0,296.0,613.0,pass,
SZ002242,312,2281,False,0,0,0,1181.0,1410.5,1675.0,pass,
SZ002243,48,2270,False,0,0,0,1407.0,1534.5,1558.0,pass,
SZ002244,310,2281,False,0,0,0,142.0,683.5,2030.0,pass,
SZ002245,49,2273,False,0,0,0,949.0,1088.0,1185.0,pass,
SZ002250,210,2281,False,0,0,0,1161.0,1341.5,1562.0,pass,
SZ002251,9,2252,False,0,0,0,1983.0,1997.0,2001.0,pass,
SZ002252,792,1966,False,0,0,0,146.0,1128.5,1808.0,pass,
SZ002261,169,2281,False,0,0,0,125.0,209.0,390.0,pass,
SZ002262,21,2281,False,0,0,0,385.0,684.0,1444.0,pass,
SZ002265,39,2270,False,0,0,0,172.0,191.0,222.0,pass,
SZ002266,279,2270,False,0,0,0,929.0,1274.0,1440.0,pass,
SZ002268,177,2281,False,0,0,0,750.0,926.0,1172.0,pass,
SZ002271,294,2281,False,0,0,0,280.0,540.5,1080.0,pass,
SZ002273,228,2281,False,0,0,0,139.0,373.5,1560.0,pass,
SZ002281,259,2281,False,0,0,0,125.0,287.0,540.0,pass,
SZ002292,20,2281,False,0,0,0,1945.0,2020.5,2030.0,pass,
SZ002294,871,2281,False,0,0,0,125.0,1100.0,2030.0,pass,
SZ002299,51,2225,False,0,0,0,750.0,784.0,809.0,pass,
SZ002302,102,2281,False,0,0,0,1587.0,1734.5,2030.0,pass,
SZ002304,871,2281,False,0,0,0,125.0,1100.0,2030.0,pass,
SZ002310,72,2208,False,0,0,0,1502.0,1727.5,1763.0,pass,
SZ002311,692,2281,False,0,0,0,125.0,816.5,1467.0,pass,
SZ002312,14,2074,False,0,0,0,341.0,347.5,382.0,pass,
SZ002317,2,2281,False,0,0,0,832.0,843.5,855.0,pass,
SZ002320,29,2281,False,0,0,0,1443.0,1460.0,1953.0,pass,
SZ002326,96,2276,False,0,0,0,904.0,1075.5,1523.0,pass,
SZ002335,15,2227,False,0,0,0,152.0,159.0,166.0,pass,
SZ002340,218,2276,False,0,0,0,125.0,234.5,401.0,pass,
SZ002351,34,2281,False,0,0,0,1425.0,1442.5,1564.0,pass,
SZ002352,288,2278,False,0,0,0,125.0,301.5,687.0,pass,
SZ002353,851,2281,False,0,0,0,125.0,1090.0,1771.0,pass,
SZ002358,26,2180,False,0,0,0,1747.0,1761.5,1990.0,pass,
SZ002366,4,2170,False,0,0,0,1942.0,1945.0,1950.0,pass,
SZ002368,9,2263,False,0,0,0,750.0,775.0,1425.0,pass,
SZ002371,271,2281,False,0,0,0,125.0,293.0,542.0,pass,
SZ002372,549,2281,False,0,0,0,486.0,1218.0,1675.0,pass,
SZ002373,166,2210,False,0,0,0,1149.0,1289.5,1399.0,pass,
SZ002375,9,2281,False,0,0,0,1392.0,1405.0,1415.0,pass,
SZ002384,836,2211,False,0,0,0,125.0,1131.5,1960.0,pass,
SZ002385,219,2276,False,0,0,0,606.0,921.0,1188.0,pass,
SZ002389,1,2276,False,0,0,0,853.0,853.0,853.0,pass,
SZ002396,156,2246,False,0,0,0,1418.0,1536.5,1992.0,pass,
SZ002399,368,2172,False,0,0,0,942.0,1442.5,1950.0,pass,
SZ002400,11,2187,False,0,0,0,1425.0,1430.0,1438.0,pass,
SZ002402,54,2267,False,0,0,0,125.0,151.5,180.0,pass,
SZ002405,80,2281,False,0,0,0,750.0,798.5,855.0,pass,
SZ002407,97,2275,False,0,0,0,125.0,821.0,1063.0,pass,
SZ002409,521,2143,False,0,0,0,126.0,1145.0,1534.0,pass,
SZ002410,97,2281,False,0,0,0,606.0,790.0,855.0,pass,
SZ002414,794,2281,False,0,0,0,125.0,1061.5,1675.0,pass,
SZ002415,530,2279,False,0,0,0,125.0,682.5,1295.0,pass,
SZ002419,76,2281,False,0,0,0,1617.0,1742.5,2024.0,pass,
SZ002422,271,2281,False,0,0,0,125.0,293.0,542.0,pass,
SZ002423,233,2141,False,0,0,0,211.0,1414.0,1751.0,pass,
SZ002424,57,2278,False,0,0,0,1584.0,1742.0,2027.0,pass,
SZ002429,320,2276,False,0,0,0,606.0,1382.5,2025.0,pass,
SZ002434,5,2281,False,0,0,0,2016.0,2020.0,2027.0,pass,
SZ002436,42,2212,False,0,0,0,125.0,155.5,609.0,pass,
SZ002439,419,2275,False,0,0,0,522.0,1266.0,1544.0,pass,
SZ002440,45,2274,False,0,0,0,1597.0,1737.0,2030.0,pass,
SZ002444,539,2281,False,0,0,0,125.0,853.0,2030.0,pass,
SZ002456,182,2263,False,0,0,0,125.0,215.5,372.0,pass,
SZ002458,91,2258,False,0,0,0,1464.0,1556.0,1718.0,pass,
SZ002459,269,2209,False,0,0,0,125.0,292.0,613.0,pass,
SZ002460,368,2280,False,0,0,0,125.0,363.5,855.0,pass,
SZ002461,289,2281,False,0,0,0,1172.0,1401.0,1946.0,pass,
SZ002463,271,2281,False,0,0,0,125.0,293.0,542.0,pass,
SZ002465,515,2275,False,0,0,0,166.0,1340.0,1771.0,pass,
SZ002466,759,2256,False,0,0,0,125.0,920.0,1602.0,pass,
SZ002468,272,2281,False,0,0,0,1344.0,1546.5,2030.0,pass,
SZ002470,62,2197,False,0,0,0,1712.0,1742.5,1984.0,pass,
SZ002472,76,2281,False,0,0,0,135.0,254.5,316.0,pass,
SZ002475,205,2280,False,0,0,0,125.0,228.0,384.0,pass,
SZ002481,72,2281,False,0,0,0,1358.0,1433.5,1513.0,pass,
SZ002487,57,2281,False,0,0,0,788.0,821.0,1094.0,pass,
SZ002491,21,2281,False,0,0,0,1748.0,2020.0,2030.0,pass,
SZ002493,855,2281,False,0,0,0,125.0,1092.0,2030.0,pass,
SZ002497,241,2281,False,0,0,0,779.0,1093.0,1306.0,pass,
SZ002498,21,2281,False,0,0,0,1445.0,1459.0,1470.0,pass,
SZ002500,384,2276,False,0,0,0,1180.0,1446.5,2025.0,pass,
SZ002506,85,2272,False,0,0,0,911.0,1287.0,1403.0,pass,
SZ002507,468,2204,False,0,0,0,909.0,1393.5,1953.0,pass,
SZ002508,550,2281,False,0,0,0,682.0,1342.5,2030.0,pass,
SZ002517,236,2245,False,0,0,0,125.0,251.0,761.0,pass,
SZ002518,68,2281,False,0,0,0,750.0,804.5,855.0,pass,
SZ002531,133,2275,False,0,0,0,763.0,931.0,2024.0,pass,
SZ002532,638,2198,False,0,0,0,125.0,789.5,1428.0,pass,
SZ002537,31,2281,False,0,0,0,1725.0,1747.0,2030.0,pass,
SZ002541,91,2281,False,0,0,0,1063.0,1156.0,1207.0,pass,
SZ002555,789,2270,False,0,0,0,125.0,945.0,1628.0,pass,
SZ002557,28,2281,False,0,0,0,821.0,915.5,949.0,pass,
SZ002558,561,2246,False,0,0,0,125.0,1337.0,1995.0,pass,
SZ002563,360,2281,False,0,0,0,1144.0,1440.5,1771.0,pass,
SZ002568,250,2281,False,0,0,0,232.0,920.5,1203.0,pass,
SZ002572,368,2281,False,0,0,0,1202.0,1462.5,2030.0,pass,
SZ002581,1,2270,False,0,0,0,1450.0,1450.0,1450.0,pass,
SZ002583,50,2281,False,0,0,0,343.0,1527.0,1565.0,pass,
SZ002585,99,2281,False,0,0,0,909.0,1088.0,1195.0,pass,
SZ002589,20,2281,False,0,0,0,1945.0,2020.5,2030.0,pass,
SZ002594,871,2281,False,0,0,0,125.0,1100.0,2030.0,pass,
SZ002595,396,2281,False,0,0,0,125.0,377.5,1745.0,pass,
SZ002600,442,2164,False,0,0,0,125.0,489.5,1117.0,pass,
SZ002601,368,2241,False,0,0,0,125.0,363.5,855.0,pass,
SZ002602,459,2175,False,0,0,0,125.0,1084.0,1421.0,pass,
SZ002603,592,2281,False,0,0,0,356.0,1181.5,1946.0,pass,
SZ002607,576,2183,False,0,0,0,606.0,1308.5,1771.0,pass,
SZ002608,209,2271,False,0,0,0,239.0,534.0,1755.0,pass,
SZ002612,26,2280,False,0,0,0,1187.0,1209.5,1229.0,pass,
SZ002617,45,2149,False,0,0,0,909.0,1083.0,1196.0,pass,
SZ002624,597,2271,False,0,0,0,153.0,1298.0,1771.0,pass,
SZ002625,823,2118,False,0,0,0,125.0,1076.0,2030.0,pass,
SZ002626,131,2276,False,0,0,0,1174.0,1313.0,1423.0,pass,
SZ002640,1,2257,False,0,0,0,1621.0,1621.0,1621.0,pass,
SZ002643,16,2281,False,0,0,0,1288.0,1405.0,1520.0,pass,
SZ002647,112,2163,False,0,0,0,1321.0,1402.5,1462.0,pass,
SZ002648,396,2279,False,0,0,0,125.0,377.5,949.0,pass,
SZ002653,317,2281,False,0,0,0,125.0,316.0,815.0,pass,
SZ002668,5,2137,False,0,0,0,1845.0,1850.0,1892.0,pass,
SZ002670,329,2202,False,0,0,0,127.0,1486.0,2000.0,pass,
SZ002672,3,2281,False,0,0,0,1945.0,1946.0,1950.0,pass,
SZ002673,871,2275,False,0,0,0,125.0,1100.0,2030.0,pass,
SZ002675,12,2122,False,0,0,0,1324.0,1404.5,1411.0,pass,
SZ002677,3,2281,False,0,0,0,1945.0,1950.0,1953.0,pass,
SZ002683,4,2271,False,0,0,0,160.0,915.5,917.0,pass,
SZ002690,8,2281,False,0,0,0,755.0,758.5,762.0,pass,
SZ002705,218,2281,False,0,0,0,1193.0,1360.0,1593.0,pass,
SZ002706,64,2281,False,0,0,0,1214.0,1300.5,1404.0,pass,
SZ002709,271,2281,False,0,0,0,125.0,293.0,542.0,pass,
SZ002714,159,2281,False,0,0,0,125.0,204.0,316.0,pass,
SZ002736,871,2271,False,0,0,0,125.0,1090.0,2020.0,pass,
SZ002737,3,2281,False,0,0,0,1945.0,1950.0,1953.0,pass,
SZ002738,65,2164,False,0,0,0,125.0,513.0,613.0,pass,
SZ002739,597,1948,False,0,0,0,348.0,1209.0,1729.0,pass,
SZ002745,265,2199,False,0,0,0,1137.0,1433.0,1771.0,pass,
SZ002747,56,2233,False,0,0,0,1095.0,1182.5,1210.0,pass,
SZ002755,68,2250,False,0,0,0,1430.0,1589.0,1762.0,pass,
SZ002756,280,2159,False,0,0,0,509.0,928.5,1306.0,pass,
SZ002761,33,2188,False,0,0,0,830.0,910.0,939.0,pass,
SZ002773,139,2281,False,0,0,0,158.0,1286.0,1378.0,pass,
SZ002791,402,2281,False,0,0,0,763.0,1208.5,1524.0,pass,
SZ002797,649,2264,False,0,0,0,170.0,1287.0,2030.0,pass,
SZ002812,126,2185,False,0,0,0,115.0,282.5,367.0,pass,
SZ002821,253,2281,False,0,0,0,135.0,313.0,683.0,pass,
SZ002831,515,2281,False,0,0,0,777.0,1327.0,1770.0,pass,
SZ002837,123,2205,False,0,0,0,125.0,186.0,364.0,pass,
SZ002841,364,2269,False,0,0,0,295.0,1091.5,1375.0,pass,
SZ002850,180,2244,False,0,0,0,125.0,221.5,500.0,pass,
SZ002851,116,2162,False,0,0,0,125.0,182.5,344.0,pass,
SZ002865,39,2208,False,0,0,0,805.0,834.0,917.0,pass,
SZ002867,87,2206,False,0,0,0,1229.0,1423.0,1675.0,pass,
SZ002901,30,2103,False,0,0,0,1164.0,1185.5,1200.0,pass,
SZ002912,39,2066,False,0,0,0,1432.0,1510.0,1529.0,pass,
SZ002916,472,2048,False,0,0,0,125.0,504.5,1164.0,pass,
SZ002920,816,2041,False,0,0,0,125.0,1072.5,1953.0,pass,
SZ002926,399,2013,False,0,0,0,1131.0,1427.0,1950.0,pass,
SZ002936,1,1861,False,0,0,0,1071.0,1071.0,1071.0,pass,
SZ002938,390,1862,False,0,0,0,125.0,374.5,933.0,pass,
SZ002939,851,1840,False,0,0,0,125.0,1090.0,1771.0,pass,
SZ002945,793,1783,False,0,0,0,125.0,1061.0,1722.0,pass,
SZ002948,171,1778,False,0,0,0,212.0,1309.0,1421.0,pass,
SZ002950,10,1751,False,0,0,0,1423.0,1430.0,1529.0,pass,
SZ002966,252,1652,False,0,0,0,125.0,283.5,542.0,pass,
SZ002967,17,1588,False,0,0,0,1183.0,1192.0,1200.0,pass,
SZ002978,27,1481,False,0,0,0,1144.0,1192.0,1333.0,pass,
SZ002984,18,1381,False,0,0,0,380.0,497.5,508.0,pass,
SZ002985,238,1473,False,0,0,0,1061.0,1216.5,1412.0,pass,
SZ003012,20,1361,False,0,0,0,1213.0,1275.5,1285.0,pass,
SZ003021,28,1327,False,0,0,0,162.0,286.5,308.0,pass,
SZ003022,246,1325,False,0,0,0,608.0,947.0,1229.0,pass,
SZ003031,6,1297,False,0,0,0,606.0,609.5,613.0,pass,
SZ003035,178,1296,False,0,0,0,752.0,1099.5,1229.0,pass,
SZ003039,24,1262,False,0,0,0,1177.0,1189.5,1201.0,pass,
SZ003816,680,1636,False,0,0,0,125.0,910.5,1565.0,pass,
SZ300001,846,2281,False,0,0,0,125.0,1087.5,1771.0,pass,
SZ300002,593,2281,False,0,0,0,127.0,1288.0,1771.0,pass,
SZ300003,347,2281,False,0,0,0,125.0,353.0,841.0,pass,
SZ300004,5,2206,False,0,0,0,1953.0,1961.0,1963.0,pass,
SZ300005,1,2259,False,0,0,0,1989.0,1989.0,1989.0,pass,
SZ300006,26,2281,False,0,0,0,1157.0,1726.5,1992.0,pass,
SZ300007,1,2281,False,0,0,0,1594.0,1594.0,1594.0,pass,
SZ300008,94,2259,False,0,0,0,1191.0,1284.5,2018.0,pass,
SZ300009,179,2281,False,0,0,0,400.0,775.0,949.0,pass,
SZ300010,189,2214,False,0,0,0,347.0,1419.0,1587.0,pass,
SZ300012,743,2281,False,0,0,0,125.0,1086.0,1674.0,pass,
SZ300013,11,2221,False,0,0,0,1727.0,1732.0,2003.0,pass,
SZ300014,1,2281,False,0,0,0,125.0,125.0,125.0,pass,
SZ300015,274,2268,False,0,0,0,125.0,294.5,751.0,pass,
SZ300017,264,2263,False,0,0,0,125.0,289.5,683.0,pass,
SZ300020,138,2271,False,0,0,0,1430.0,1720.5,2028.0,pass,
SZ300024,795,2281,False,0,0,0,125.0,1172.0,2030.0,pass,
SZ300026,421,2278,False,0,0,0,751.0,1279.0,1565.0,pass,
SZ300027,372,2280,False,0,0,0,1183.0,1459.5,2029.0,pass,
SZ300031,160,2271,False,0,0,0,1375.0,1465.5,1992.0,pass,
SZ300033,818,2281,False,0,0,0,125.0,1149.5,2030.0,pass,
SZ300034,43,2202,False,0,0,0,675.0,760.0,790.0,pass,
SZ300035,141,2281,False,0,0,0,817.0,1093.0,1210.0,pass,
SZ300036,305,2281,False,0,0,0,1061.0,1409.0,1628.0,pass,
SZ300037,218,2281,False,0,0,0,125.0,234.5,401.0,pass,
SZ300039,48,2281,False,0,0,0,1528.0,1738.5,2020.0,pass,
SZ300043,140,2281,False,0,0,0,1518.0,1619.5,2027.0,pass,
SZ300045,123,2271,False,0,0,0,515.0,1427.0,1621.0,pass,
SZ300047,62,2272,False,0,0,0,1623.0,1740.5,1771.0,pass,
SZ300053,228,2263,False,0,0,0,1375.0,1554.5,1940.0,pass,
SZ300054,271,2273,False,0,0,0,125.0,293.0,542.0,pass,
SZ300055,92,2281,False,0,0,0,1131.0,1737.5,2030.0,pass,
SZ300058,636,2281,False,0,0,0,125.0,1138.5,1604.0,pass,
SZ300059,641,2281,False,0,0,0,125.0,810.0,1432.0,pass,
SZ300066,27,2281,False,0,0,0,1672.0,1745.0,1758.0,pass,
SZ300068,100,2214,False,0,0,0,744.0,802.5,1223.0,pass,
SZ300070,666,2272,False,0,0,0,339.0,1206.5,1762.0,pass,
SZ300072,455,2261,False,0,0,0,1061.0,1396.0,1771.0,pass,
SZ300073,807,2259,False,0,0,0,125.0,1115.0,1761.0,pass,
SZ300077,65,2261,False,0,0,0,1061.0,1093.0,1147.0,pass,
SZ300079,207,2281,False,0,0,0,1068.0,1551.0,1950.0,pass,
SZ300080,3,2166,False,0,0,0,925.0,927.0,932.0,pass,
SZ300081,24,2267,False,0,0,0,1510.0,1524.5,1544.0,pass,
SZ300082,8,2275,False,0,0,0,1112.0,1115.5,1270.0,pass,
SZ300083,40,2261,False,0,0,0,836.0,916.5,949.0,pass,
SZ300085,555,2207,False,0,0,0,125.0,1317.0,2030.0,pass,
SZ300087,166,2206,False,0,0,0,1058.0,1180.5,1539.0,pass,
SZ300088,242,2119,False,0,0,0,606.0,1115.5,1306.0,pass,
SZ300094,43,2281,False,0,0,0,1715.0,1736.0,1757.0,pass,
SZ300096,68,2271,False,0,0,0,1723.0,1756.5,2029.0,pass,
SZ300097,28,2253,False,0,0,0,1748.0,2014.5,2028.0,pass,
SZ300098,272,2255,False,0,0,0,1183.0,1524.5,1771.0,pass,
SZ300099,8,2281,False,0,0,0,1723.0,1729.5,1733.0,pass,
SZ300100,100,2132,False,0,0,0,129.0,198.5,289.0,pass,
SZ300101,252,2281,False,0,0,0,770.0,1289.5,1771.0,pass,
SZ300110,38,2266,False,0,0,0,1675.0,1945.5,2024.0,pass,
SZ300113,343,2281,False,0,0,0,1204.0,1459.0,1953.0,pass,
SZ300115,183,2271,False,0,0,0,125.0,237.0,401.0,pass,
SZ300118,582,2197,False,0,0,0,486.0,1289.5,1771.0,pass,
SZ300122,854,2281,False,0,0,0,125.0,1123.0,2030.0,pass,
SZ300123,374,2249,False,0,0,0,1143.0,1436.5,1952.0,pass,
SZ300124,123,2270,False,0,0,0,125.0,186.0,280.0,pass,
SZ300125,1,2278,False,0,0,0,1735.0,1735.0,1735.0,pass,
SZ300127,61,2271,False,0,0,0,1532.0,1604.0,2020.0,pass,
SZ300128,36,2222,False,0,0,0,1706.0,1724.5,1758.0,pass,
SZ300130,7,2267,False,0,0,0,213.0,220.0,223.0,pass,
SZ300131,172,2172,False,0,0,0,1250.0,1597.5,1915.0,pass,
SZ300132,302,2258,False,0,0,0,1186.0,1410.5,1940.0,pass,
SZ300133,334,2281,False,0,0,0,486.0,1396.5,1672.0,pass,
SZ300134,282,2072,False,0,0,0,1288.0,1523.5,1944.0,pass,
SZ300136,836,2281,False,0,0,0,125.0,1097.5,1771.0,pass,
SZ300137,77,2277,False,0,0,0,1713.0,1751.0,2028.0,pass,
SZ300138,53,2281,False,0,0,0,1269.0,1308.0,1410.0,pass,
SZ300140,74,2131,False,0,0,0,242.0,365.5,687.0,pass,
SZ300142,280,2279,False,0,0,0,192.0,763.0,1115.0,pass,
SZ300143,227,2212,False,0,0,0,1156.0,1324.0,1470.0,pass,
SZ300144,224,2281,False,0,0,0,160.0,341.5,687.0,pass,
SZ300145,75,2178,False,0,0,0,1496.0,1538.0,1665.0,pass,
SZ300146,541,2161,False,0,0,0,210.0,913.0,1415.0,pass,
SZ300147,61,2279,False,0,0,0,1505.0,1741.0,2028.0,pass,
SZ300149,204,2038,False,0,0,0,1190.0,1523.5,1953.0,pass,
SZ300158,43,2281,False,0,0,0,1529.0,1730.0,1754.0,pass,
SZ300159,100,2198,False,0,0,0,1374.0,1721.5,1949.0,pass,
SZ300160,1,2277,False,0,0,0,1520.0,1520.0,1520.0,pass,
SZ300166,340,2281,False,0,0,0,761.0,1396.5,1675.0,pass,
SZ300168,328,2229,False,0,0,0,750.0,1293.5,1521.0,pass,
SZ300170,15,2281,False,0,0,0,253.0,286.0,293.0,pass,
SZ300171,450,2281,False,0,0,0,675.0,1210.5,1771.0,pass,
SZ300176,38,2263,False,0,0,0,1727.0,1943.5,2028.0,pass,
SZ300177,88,2223,False,0,0,0,1341.0,1553.0,1675.0,pass,
SZ300180,278,2275,False,0,0,0,1211.0,1423.5,1674.0,pass,
SZ300181,19,2281,False,0,0,0,1739.0,2021.0,2030.0,pass,
SZ300182,369,2276,False,0,0,0,344.0,1370.0,1669.0,pass,
SZ300183,243,2281,False,0,0,0,1314.0,1555.0,2030.0,pass,
SZ300184,141,2279,False,0,0,0,1426.0,1537.0,1675.0,pass,
SZ300188,85,2277,False,0,0,0,758.0,1116.0,1181.0,pass,
SZ300189,1,2238,False,0,0,0,1728.0,1728.0,1728.0,pass,
SZ300191,133,2281,False,0,0,0,1529.0,1625.0,2028.0,pass,
SZ300194,112,2281,False,0,0,0,1464.0,1583.5,1735.0,pass,
SZ300195,9,2278,False,0,0,0,1742.0,1746.0,1750.0,pass,
SZ300196,8,2281,False,0,0,0,1278.0,1282.5,1286.0,pass,
SZ300197,11,2084,False,0,0,0,1219.0,1264.0,1269.0,pass,
SZ300198,24,2064,False,0,0,0,1711.0,1894.5,1906.0,pass,
SZ300199,103,2281,False,0,0,0,174.0,1720.0,1771.0,pass,
SZ300203,221,2281,False,0,0,0,803.0,1595.0,2030.0,pass,
SZ300204,36,2281,False,0,0,0,173.0,191.5,210.0,pass,
SZ300205,50,2279,False,0,0,0,1523.0,1731.5,1757.0,pass,
SZ300206,197,2281,False,0,0,0,1202.0,1358.0,1529.0,pass,
SZ300207,380,2268,False,0,0,0,125.0,369.5,949.0,pass,
SZ300209,6,2116,False,0,0,0,1421.0,1423.5,1428.0,pass,
SZ300212,320,2204,False,0,0,0,291.0,1065.5,1312.0,pass,
SZ300215,36,2281,False,0,0,0,1715.0,1739.5,1771.0,pass,
SZ300219,51,2266,False,0,0,0,1315.0,1729.0,1754.0,pass,
SZ300220,12,2279,False,0,0,0,1446.0,1451.5,1468.0,pass,
SZ300222,71,2234,False,0,0,0,1319.0,1541.0,1605.0,pass,
SZ300223,583,2200,False,0,0,0,125.0,777.0,1378.0,pass,
SZ300225,56,2143,False,0,0,0,1169.0,1245.5,1901.0,pass,
SZ300226,311,2281,False,0,0,0,1175.0,1406.0,1628.0,pass,
SZ300229,60,2203,False,0,0,0,190.0,675.5,777.0,pass,
