same_day_bundle_key,same_day_family_count,split,year,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,bundle_family_ids,is_review_composite_bundle,review_composite_signal_id_if_any,P_good_lower,P_good_upper,P_bad_lower,P_bad_upper,credible_interval_width_good,credible_interval_width_bad,split_stability_status,upstream_stability_status,r03a_gate_status,r03a_stability_status,descriptive_source,primary_gate_allowed,reason_if_not_allowed,fallback_grain_allowed,upstream_sample_sufficiency_status,used_by_candidate,fallback_level,context_bucket_id,entry_risk_pct_bucket,context_bucket_definition,context_source_fields,context_field_status
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,train,2020,52,52,16,36,0,0,0.0,0.3076923076923077,0.6923076923076923,0.0,1.0,,thin_bucket_report_only,price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.20965249587632248,0.4153882382672735,0.5746096794901492,0.7820582425121796,0.20573574239095102,0.2074485630220304,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,train,2021,71,36,16,20,0,35,0.4929577464788732,0.4444444444444444,0.5555555555555556,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.31006762598768756,0.5736216690854381,0.41306541377075534,0.6773983610510471,0.26355404309775055,0.2643329472802918,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,validation,2022,42,42,13,29,0,0,0.0,0.3095238095238095,0.6904761904761905,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.20132882926450404,0.42938683137433975,0.5582731309882343,0.7886291680287253,0.2280580021098357,0.230356037040491,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,5,validation,2023,34,21,4,17,0,13,0.3823529411764705,0.1904761904761904,0.8095238095238095,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.08094257035217284,0.3498691379377193,0.6234036917782825,0.9035817754734954,0.26892656758554645,0.2801780836952129,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,robustness,2024,40,40,13,27,0,0,0.0,0.325,0.675,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.21195209295443587,0.44833736962700194,0.5388304506606534,0.7774506950588229,0.23638527667256606,0.23862024439816953,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,robustness,2025,27,13,6,7,0,14,0.5185185185185185,0.4615384615384615,0.5384615384615384,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.24418320109563424,0.6607603994564933,0.3064908572481244,0.7251940877136682,0.4165771983608591,0.4187032304655438,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,train,2017,7,7,4,3,0,0,0.0,0.5714285714285714,0.4285714285714285,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.2583485261532047,0.7921709341961611,0.16141963977320442,0.6869938458901077,0.5338224080429564,0.5255742061169033,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,train,2018,21,21,5,15,1,0,0.0,0.238095238095238,0.7142857142857143,0.0476190476190476,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.11251108690792531,0.4026918139881912,0.5222397250928565,0.8360454154300766,0.2901807270802659,0.31380569033722006,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,train,2019,23,23,6,17,0,0,0.0,0.2608695652173913,0.7391304347826086,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.13304706291103965,0.4197451786000464,0.5573129690823406,0.8509946937022661,0.2866981156890067,0.2936817246199255,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,train,2020,52,52,12,40,0,0,0.0,0.2307692307692307,0.7692307692307693,0.0,1.0,,thin_bucket_report_only,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.1452881123715958,0.3334157344858991,0.6561303779502542,0.8468728624014408,0.1881276221143033,0.19074248445118658,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,train,2021,76,24,4,20,0,52,0.6842105263157895,0.1666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.07061060028654395,0.3115529847105323,0.6644017807581722,0.915950337763638,0.24094238442398833,0.25154855700546574,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,validation,2022,58,58,17,41,0,0,0.0,0.293103448275862,0.7068965517241379,0.0,1.0,,thin_bucket_report_only,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.20177940955107196,0.3943886508632396,0.5965716532563512,0.7907767729815716,0.19260924131216764,0.19420511972522037,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|range_breakout|volume_money,4,validation,2023,34,27,9,18,0,7,0.2058823529411764,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|range_breakout|volume_money,False,,0.19734677990353164,0.4828476005096296,0.4984853791808271,0.7876535788469491,0.28550082060609794,0.289168199666122,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,robustness,2024,10,10,1,9,0,0,0.0,0.1,0.9,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.01702573989576575,0.31729368638613437,0.6213124039914109,0.9650398012471868,0.3002679464903686,0.34372739725577595,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,robustness,2025,1,0,0,0,0,1,1.0,,,,,,unusable,price_trend|pullback_drawdown|volatility_band,False,,0.0025,0.9025,0.0025,0.9025,0.9,0.9,insufficient_sample,insufficient_sample,unusable,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,unusable,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,train,2017,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.0011119352249856379,0.6583721538643488,0.13572088082974534,0.9663825297815459,0.6572602186393631,0.8306616489518006,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,train,2018,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.07600954160477182,0.831750005184868,0.07600954160477182,0.831750005184868,0.7557404635800962,0.7557404635800962,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,train,2019,5,5,0,5,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.0003415449316947667,0.28346339458861836,0.5800281772294446,0.9907172992374312,0.2831218496569236,0.4106891220079867,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,train,2020,10,10,2,8,0,0,0.0,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.05719932769588328,0.4351038830533013,0.5121722339474575,0.9171733002426874,0.377904555357418,0.4050010662952299,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,train,2021,9,6,1,5,0,3,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.027794328801932746,0.465975626274709,0.4503257886815031,0.9422748941941468,0.4381812974727763,0.4919491055126437,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,validation,2022,6,6,0,6,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.000291027984323447,0.24731627674955173,0.6307271692954114,0.9921397783193865,0.24702524876522827,0.3614126090239751,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band,3,validation,2023,5,2,0,2,0,3,0.6,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band,False,,0.0007117863263558019,0.4994735131761161,0.30170881682725814,0.9796917302662298,0.4987617268497603,0.6779829134389717,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band|volume_money,4,train,2020,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band|volume_money,False,,0.0011119352249856379,0.6583721538643488,0.13572088082974534,0.9663825297815459,0.6572602186393631,0.8306616489518006,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volatility_band|volume_money,4,validation,2022,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volatility_band|volume_money,False,,0.0011119352249856379,0.6583721538643488,0.13572088082974534,0.9663825297815459,0.6572602186393631,0.8306616489518006,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,robustness,2024,20,20,1,19,0,0,0.0,0.05,0.95,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volume_money,False,,0.008651106498150696,0.17553373596413183,0.7886878310749703,0.9823827420086142,0.16688262946598112,0.19369491093364388,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,robustness,2025,1,0,0,0,0,1,1.0,,,,,,unusable,price_trend|pullback_drawdown|volume_money,False,,0.0025,0.9025,0.0025,0.9025,0.9,0.9,insufficient_sample,insufficient_sample,unusable,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,unusable,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,train,2020,8,8,2,6,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volume_money,False,,0.07152999268253016,0.5137410622143799,0.42634671255444856,0.8960007335115654,0.44221106953184974,0.46965402095711684,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,train,2021,9,5,0,5,0,4,0.4444444444444444,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volume_money,False,,0.0003415449316947667,0.28346339458861836,0.5800281772294446,0.9907172992374312,0.2831218496569236,0.4106891220079867,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,validation,2022,4,4,1,3,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volume_money,False,,0.0406713992949865,0.6039318017598292,0.2981102335641802,0.9142725057851048,0.5632604024648427,0.6161622722209246,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|pullback_drawdown|volume_money,3,validation,2023,3,2,0,2,0,1,0.3333333333333333,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,price_trend|pullback_drawdown|volume_money,False,,0.0007117863263558019,0.4994735131761161,0.30170881682725814,0.9796917302662298,0.4987617268497603,0.6779829134389717,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,robustness,2024,30,30,16,14,0,0,0.0,0.5333333333333333,0.4666666666666667,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.37857461840607187,0.667296974931881,0.3177131425957799,0.6058341100462554,0.28872235652580913,0.28812096745047555,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,robustness,2025,29,14,5,8,1,15,0.5172413793103449,0.3571428571428571,0.5714285714285714,0.0714285714285714,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.17206614646841076,0.5595674392438834,0.34270512007095744,0.7467394651547614,0.3875012927754726,0.404034345083804,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,train,2017,7,7,5,2,0,0,0.0,0.7142857142857143,0.2857142857142857,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.37202786942571375,0.8807201223510343,0.08178962838794333,0.5641020009019986,0.5086922529253205,0.48231237251405523,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,train,2018,26,26,8,18,0,0,0.0,0.3076923076923077,0.6923076923076923,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.17486349478525168,0.4593798183393927,0.5209288181306648,0.8099891938889342,0.284516323554141,0.2890603757582694,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,train,2019,21,21,8,12,1,0,0.0,0.3809523809523809,0.5714285714285714,0.0476190476190476,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.21942058848208149,0.5487628943412786,0.38373321162104446,0.7216345776595464,0.3293423058591971,0.33790136603850196,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,train,2020,49,49,22,27,0,0,0.0,0.4489795918367347,0.5510204081632653,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.33273126269939873,0.560835649980438,0.42925823854125067,0.6578233408759933,0.22810438728103927,0.2285651023347426,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,train,2021,103,56,11,44,1,47,0.4563106796116505,0.1964285714285714,0.7857142857142857,0.0178571428571428,1.0,,thin_bucket_report_only,price_trend|range_breakout,False,,0.12025215635810728,0.2916947220571501,0.6787151019671868,0.8581969226212571,0.17144256569904281,0.17948182065407037,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,validation,2022,49,49,17,31,1,0,0.0,0.3469387755102041,0.6326530612244898,0.0204081632653061,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.24092212171552718,0.4591271081914172,0.5098385723726375,0.7320561968275625,0.21820498647589004,0.222217624454925,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout,2,validation,2023,20,13,6,7,0,7,0.35,0.4615384615384615,0.5384615384615384,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout,False,,0.24418320109563424,0.6607603994564933,0.3064908572481244,0.7251940877136682,0.4165771983608591,0.4187032304655438,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,robustness,2024,47,47,25,22,0,0,0.0,0.5319148936170213,0.4680851063829787,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.40827306831031307,0.6420516797135126,0.34803586072362014,0.5815094708246539,0.23377861140319955,0.23347361010103374,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,robustness,2025,23,10,5,5,0,13,0.5652173913043478,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.24746443492274076,0.7135398665666801,0.24746443492274076,0.7135398665666801,0.4660754316439394,0.4660754316439394,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,train,2017,3,3,1,2,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.052962482288413645,0.7040134005379232,0.19403406494269923,0.8866222230852313,0.6510509182495096,0.692588158142532,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,train,2018,20,20,4,16,0,0,0.0,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.08509463484637976,0.36479540142531003,0.6074547113637089,0.8986056142347398,0.2797007665789303,0.29115090287103096,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,train,2019,19,19,7,11,1,0,0.0,0.3684210526315789,0.5789473684210527,0.0526315789473684,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.20249093578963084,0.544456083311781,0.38109365686947755,0.7339248873979487,0.3419651475221501,0.35283123052847115,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,train,2020,24,24,7,16,1,0,0.0,0.2916666666666667,0.6666666666666666,0.0416666666666666,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.15811048899549585,0.4488217635907345,0.4876168184121943,0.7931311616614517,0.29071127459523866,0.3055143432492574,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,train,2021,34,16,5,11,0,18,0.5294117647058824,0.3125,0.6875,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.14942532341015435,0.5039210401488772,0.4651794243106822,0.8281262252793637,0.3544957167387228,0.36294680096868154,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,validation,2022,31,31,9,22,0,0,0.0,0.2903225806451613,0.7096774193548387,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.17058179169770193,0.42877751368112316,0.5544097308545038,0.8165502349086949,0.2581957219834212,0.2621405040541911,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band,3,validation,2023,20,18,7,11,0,2,0.1,0.3888888888888889,0.6111111111111112,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band,False,,0.21456825348440775,0.5684625300977186,0.4053746858937195,0.7633758025247314,0.35389427661331085,0.35800111663101186,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band|volume_money,4,robustness,2024,47,47,23,23,1,0,0.0,0.4893617021276595,0.4893617021276595,0.0212765957446808,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band|volume_money,False,,0.36791171614829044,0.6018934410731405,0.36791171614829044,0.6018934410731405,0.23398172492485003,0.23398172492485003,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band|volume_money,4,robustness,2025,45,16,10,6,0,29,0.6444444444444445,0.625,0.375,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band|volume_money,False,,0.40568251664510935,0.7809524052570745,0.19509491436641876,0.564938136690147,0.3752698886119652,0.36984322232372824,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band|volume_money,4,train,2017,6,6,1,5,0,0,0.0,0.1666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band|volume_money,False,,0.027794328801932746,0.465975626274709,0.4503257886815031,0.9422748941941468,0.4381812974727763,0.4919491055126437,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
price_trend|range_breakout|volatility_band|volume_money,4,train,2018,29,29,4,24,1,0,0.0,0.1379310344827586,0.8275862068965517,0.0344827586206896,1.0,,too_sparse_use_fallback,price_trend|range_breakout|volatility_band|volume_money,False,,0.058229272387873086,0.2633596834790279,0.6761530146462644,0.9075146069885682,0.2051304110911548,0.2313615923423038,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
