stage,model_id,seed,split,board_bucket,calendar_month,model_budget,random_denominator_n,random_selected_n,sample_weight_sum,random_rate,retention_rank_rule
stage_1,shallow_decision_tree_max_depth_3,120611,validation,main_board,2023-11,0.8431372549019608,51,43,51.0,0.3488372093023256,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-03,0.2247191011235955,89,20,89.0,0.6,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-04,0.48333333333333334,60,29,60.0,0.3793103448275862,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-05,0.3673469387755102,49,18,49.0,0.3888888888888889,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-09,0.19642857142857142,56,11,56.0,0.45454545454545453,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-10,0.0,94,0,94.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-11,0.09090909090909091,77,7,77.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2024-12,0.4583333333333333,48,22,48.0,0.7727272727272727,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-02,0.3698630136986301,73,27,73.0,0.48148148148148145,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-03,0.45,40,18,40.0,0.8888888888888888,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-04,1.0,4,4,4.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-05,0.5,28,14,28.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-06,0.6,85,51,85.0,0.13725490196078433,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-07,0.5978260869565217,92,55,92.0,0.07272727272727272,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-08,0.5175438596491229,114,59,114.0,0.3220338983050847,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-09,0.1935483870967742,62,12,62.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-10,0.23255813953488372,43,10,43.0,0.4,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,chinext,2025-11,0.19230769230769232,26,5,26.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-03,0.7283018867924528,265,193,265.0,0.24352331606217617,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-04,0.8888888888888888,306,272,306.0,0.1323529411764706,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-05,0.7888198757763976,161,127,161.0,0.25196850393700787,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-09,0.7751937984496124,129,100,129.0,0.42,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-10,0.3212669683257919,221,71,221.0,0.16901408450704225,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-11,0.5412844036697247,218,118,218.0,0.211864406779661,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2024-12,0.8007518796992481,266,213,266.0,0.4694835680751174,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-02,0.7391304347826086,184,136,184.0,0.058823529411764705,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-03,0.8565573770491803,244,209,244.0,0.5167464114832536,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-04,0.7692307692307693,13,10,13.0,0.3,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-05,0.8682170542635659,129,112,129.0,0.10714285714285714,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-06,0.9473684210526315,266,252,266.0,0.031746031746031744,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-07,0.8677685950413223,363,315,363.0,0.0380952380952381,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-08,0.7980769230769231,312,249,312.0,0.12048192771084337,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-09,0.511520737327189,217,111,217.0,0.2072072072072072,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-10,0.7050691244239631,217,153,217.0,0.1895424836601307,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,robustness,main_board,2025-11,0.7129629629629629,108,77,108.0,0.2727272727272727,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2018-01,0.03125,32,1,32.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2018-03,0.0,6,0,6.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2018-05,0.0,12,0,12.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-02,0.5454545454545454,99,53,99.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-03,0.23469387755102042,98,23,98.0,0.391304347826087,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-04,0.16279069767441862,43,7,43.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-07,0.6470588235294118,17,11,17.0,0.2727272727272727,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-09,0.0,73,0,73.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-10,0.21052631578947367,38,8,38.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-11,0.4444444444444444,18,8,18.0,0.625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2019-12,0.3387096774193548,62,21,62.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-01,0.13402061855670103,97,13,97.0,0.6153846153846154,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-02,0.0,73,0,73.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-03,0.06896551724137931,29,2,29.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-05,0.3442622950819672,61,21,61.0,0.2857142857142857,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-06,0.3473684210526316,95,33,95.0,0.18181818181818182,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-07,0.28888888888888886,90,25,90.0,0.6,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-08,0.21875,64,14,64.0,0.35714285714285715,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-09,0.23076923076923078,26,6,26.0,0.8333333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-10,0.375,24,9,24.0,0.7777777777777778,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-11,0.35294117647058826,34,12,34.0,0.8333333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2020-12,0.5223880597014925,67,35,67.0,0.5428571428571428,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-01,0.10714285714285714,56,6,56.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-02,0.10810810810810811,37,4,37.0,0.75,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-03,0.0,4,0,4.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-04,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-05,0.3191489361702128,47,15,47.0,0.4,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-06,0.3888888888888889,90,35,90.0,0.34285714285714286,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-07,0.17647058823529413,51,9,51.0,0.8888888888888888,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-08,0.05714285714285714,35,2,35.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-09,0.15555555555555556,45,7,45.0,0.5714285714285714,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-10,0.1,20,2,20.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-11,0.4492753623188406,69,31,69.0,0.3870967741935484,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,chinext,2021-12,0.5892857142857143,56,33,56.0,0.42424242424242425,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2018-01,0.017543859649122806,228,4,228.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2018-03,0.0,18,0,18.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2018-05,0.1875,48,9,48.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-02,0.8806818181818182,352,310,352.0,0.041935483870967745,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-03,0.5792682926829268,328,190,328.0,0.11052631578947368,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-04,0.44308943089430897,246,109,246.0,0.7798165137614679,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-07,0.9166666666666666,96,88,96.0,0.26136363636363635,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-09,0.0,197,0,197.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-10,0.785234899328859,149,117,149.0,0.24786324786324787,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-11,0.921875,64,59,64.0,0.2542372881355932,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2019-12,0.5307443365695793,309,164,309.0,0.24390243902439024,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-01,0.23,200,46,200.0,0.8043478260869565,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-02,0.11855670103092783,194,23,194.0,0.4782608695652174,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-03,0.4206896551724138,145,61,145.0,0.6721311475409836,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-05,0.6666666666666666,198,132,198.0,0.18181818181818182,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-06,0.725,280,203,280.0,0.03940886699507389,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-07,0.5626326963906582,471,265,471.0,0.24528301886792453,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-08,0.484304932735426,223,108,223.0,0.4074074074074074,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-09,0.7532467532467533,77,58,77.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-10,0.6694214876033058,121,81,121.0,0.4691358024691358,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-11,0.7735849056603774,265,205,265.0,0.2634146341463415,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2020-12,0.7228915662650602,249,180,249.0,0.2388888888888889,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-01,0.5296167247386759,287,152,287.0,0.42105263157894735,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-02,0.5538461538461539,195,108,195.0,0.5370370370370371,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-03,0.44,25,11,25.0,0.45454545454545453,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-04,0.6363636363636364,11,7,11.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-05,0.6871508379888268,179,123,179.0,0.23577235772357724,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-06,0.6233183856502242,223,139,223.0,0.3237410071942446,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-07,0.4688995215311005,209,98,209.0,0.4897959183673469,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-08,0.5116279069767442,215,110,215.0,0.35454545454545455,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-09,0.536,250,134,250.0,0.4925373134328358,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-10,0.546875,64,35,64.0,0.34285714285714286,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-11,0.5802469135802469,162,94,162.0,0.1595744680851064,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,train,main_board,2021-12,0.7893258426966292,356,281,356.0,0.38434163701067614,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-01,0.2222222222222222,9,2,9.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-06,0.2222222222222222,9,2,9.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-07,0.2962962962962963,27,8,27.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-08,0.46808510638297873,47,22,47.0,0.7272727272727273,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-11,0.11764705882352941,17,2,17.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2022-12,0.5172413793103449,29,15,29.0,0.5333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-01,0.6707317073170732,82,55,82.0,0.10909090909090909,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-02,0.7083333333333334,48,34,48.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-03,0.47058823529411764,34,16,34.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-04,0.3448275862068966,58,20,58.0,0.75,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-07,0.6,15,9,15.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-08,0.4666666666666667,15,7,15.0,0.42857142857142855,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,chinext,2023-11,0.5,16,8,16.0,0.875,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-01,0.9183673469387755,49,45,49.0,0.6222222222222222,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-06,0.6363636363636364,22,14,22.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-07,0.6355140186915887,107,68,107.0,0.27941176470588236,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-08,0.7228260869565217,184,133,184.0,0.39097744360902253,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-11,0.782608695652174,115,90,115.0,0.2777777777777778,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2022-12,0.7910447761194029,134,106,134.0,0.3018867924528302,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-01,0.86875,320,278,320.0,0.07913669064748201,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-02,0.8508771929824561,228,194,228.0,0.18041237113402062,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-03,0.881578947368421,152,134,152.0,0.26865671641791045,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-04,0.8121827411167513,197,160,197.0,0.45625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-07,0.968,125,121,125.0,0.36363636363636365,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-08,0.8688524590163934,61,53,61.0,0.4339622641509434,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120612,validation,main_board,2023-11,0.8431372549019608,51,43,51.0,0.32558139534883723,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-03,0.2247191011235955,89,20,89.0,0.45,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-04,0.48333333333333334,60,29,60.0,0.5172413793103449,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-05,0.3673469387755102,49,18,49.0,0.4444444444444444,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-09,0.19642857142857142,56,11,56.0,0.2727272727272727,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-10,0.0,94,0,94.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-11,0.09090909090909091,77,7,77.0,0.42857142857142855,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2024-12,0.4583333333333333,48,22,48.0,0.7727272727272727,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-02,0.3698630136986301,73,27,73.0,0.37037037037037035,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-03,0.45,40,18,40.0,0.9444444444444444,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-04,1.0,4,4,4.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-05,0.5,28,14,28.0,0.2857142857142857,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-06,0.6,85,51,85.0,0.0392156862745098,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-07,0.5978260869565217,92,55,92.0,0.12727272727272726,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-08,0.5175438596491229,114,59,114.0,0.2033898305084746,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-09,0.1935483870967742,62,12,62.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,shallow_decision_tree_max_depth_3,120613,robustness,chinext,2025-10,0.23255813953488372,43,10,43.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
