stage,model_id,seed,split,board_bucket,calendar_month,model_budget,random_denominator_n,random_selected_n,sample_weight_sum,random_rate,retention_rank_rule
stage_2,logistic_regression_l2,120695,train,main_board,2019-03,0.2814814814814815,130,36,130.0,0.027777777777777776,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-04,0.13333333333333333,10,1,10.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-07,0.7735849056603774,53,41,53.0,0.07317073170731707,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-09,0.24107142857142858,90,21,90.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-10,0.3291139240506329,74,24,74.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-11,0.3617021276595745,40,14,40.0,0.07142857142857142,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2019-12,0.3891625615763547,191,74,191.0,0.21621621621621623,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-01,0.7142857142857143,16,11,16.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-02,0.5,12,6,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-03,0.25,10,2,10.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-05,0.75,113,84,113.0,0.5595238095238095,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-06,0.6404494382022472,180,115,180.0,0.23478260869565218,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-07,0.29098360655737704,214,62,214.0,0.11290322580645161,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-08,0.16666666666666666,33,5,33.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-09,0.4375,28,12,28.0,0.25,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-10,0.5777777777777777,42,24,42.0,0.20833333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-11,0.44680851063829785,135,60,135.0,0.18333333333333332,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2020-12,0.6164383561643836,81,49,81.0,0.1836734693877551,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-01,0.5555555555555556,59,32,59.0,0.0625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-02,0.23880597014925373,40,9,40.0,0.1111111111111111,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-03,0.42857142857142855,2,1,2.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-04,0.3333333333333333,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-05,0.5436893203883495,99,53,99.0,0.16981132075471697,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-06,0.5416666666666666,79,42,79.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-07,0.6,47,28,47.0,0.32142857142857145,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-08,0.4588235294117647,66,30,66.0,0.13333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-09,0.24358974358974358,51,12,51.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-10,0.76,12,9,12.0,0.1111111111111111,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-11,0.6567164179104478,69,45,69.0,0.022222222222222223,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,train,main_board,2021-12,0.4968944099378882,144,71,144.0,0.04225352112676056,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2022-01,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2022-07,0.6,3,1,3.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2022-08,0.5384615384615384,17,9,17.0,0.1111111111111111,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2022-11,0.5,8,4,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2022-12,0.3333333333333333,17,5,17.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-01,0.6,61,36,61.0,0.1388888888888889,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-02,0.75,21,15,21.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-03,0.5,9,4,9.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-04,0.45454545454545453,12,5,12.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-07,0.25,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-08,0.0,3,0,3.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,chinext,2023-11,0.3333333333333333,4,1,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-01,0.25,21,5,21.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-06,0.3,9,2,9.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-07,0.5,49,24,49.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-08,0.48,96,46,96.0,0.021739130434782608,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-11,0.40963855421686746,78,31,78.0,0.03225806451612903,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2022-12,0.2839506172839506,83,23,83.0,0.13043478260869565,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-01,0.45787545787545786,277,126,277.0,0.05555555555555555,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-02,0.4625,173,80,173.0,0.0625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-03,0.26881720430107525,90,24,90.0,0.125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-04,0.1346153846153846,101,13,101.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-07,0.010416666666666666,73,1,73.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-08,0.25,35,8,35.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120695,validation,main_board,2023-11,0.4864864864864865,27,13,27.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-03,0.15789473684210525,18,2,18.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-04,0.5882352941176471,33,19,33.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-05,0.7222222222222222,23,16,23.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-09,0.5483870967741935,33,18,33.0,0.3888888888888889,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-10,0.5555555555555556,11,6,11.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-11,0.25,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2024-12,0.6666666666666666,7,4,7.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-02,0.64,23,14,23.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-03,0.0,3,0,3.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-04,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-05,0.42105263157894735,24,10,24.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-06,0.6935483870967742,65,45,65.0,0.1111111111111111,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-07,0.3333333333333333,59,19,59.0,0.3684210526315789,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-08,0.4642857142857143,51,23,51.0,0.2608695652173913,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-09,0.16666666666666666,13,2,13.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-10,0.5,13,6,13.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,chinext,2025-11,0.5,6,3,6.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-03,0.3765432098765432,170,64,170.0,0.078125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-04,0.4069767441860465,251,102,251.0,0.00980392156862745,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-05,0.4019607843137255,116,46,116.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-09,0.32142857142857145,76,24,76.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-10,0.3939393939393939,116,45,116.0,0.044444444444444446,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-11,0.10101010101010101,128,12,128.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2024-12,0.2857142857142857,131,37,131.0,0.13513513513513514,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-02,0.5075757575757576,142,72,142.0,0.027777777777777776,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-03,0.26262626262626265,93,24,93.0,0.041666666666666664,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-04,0.16666666666666666,6,1,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-05,0.24074074074074073,110,26,110.0,0.11538461538461539,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-06,0.31275720164609055,251,78,251.0,0.10256410256410256,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-07,0.21712538226299694,334,72,334.0,0.20833333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-08,0.17467248908296942,225,39,225.0,0.1794871794871795,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-09,0.25,118,29,118.0,0.13793103448275862,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-10,0.1702127659574468,123,20,123.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,robustness,main_board,2025-11,0.16923076923076924,64,10,64.0,0.1,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-02,0.8072289156626506,81,65,81.0,0.27692307692307694,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-03,0.36363636363636365,19,6,19.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-07,0.8181818181818182,7,5,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-09,0.5,10,5,10.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-10,0.75,3,2,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-11,0.8,2,1,2.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2019-12,0.696969696969697,28,19,28.0,0.47368421052631576,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-01,0.7,8,5,8.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-05,1.0,25,25,25.0,0.72,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-06,0.8888888888888888,32,28,32.0,0.17857142857142858,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-07,0.3888888888888889,15,5,15.0,0.4,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-08,0.6,7,4,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-10,0.8571428571428571,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-11,1.0,12,12,12.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2020-12,0.8823529411764706,16,14,16.0,0.21428571428571427,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-01,1.0,11,11,11.0,0.18181818181818182,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-02,0.3333333333333333,5,1,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-03,0.0,2,0,2.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-05,0.8695652173913043,21,18,21.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-06,0.4375,19,8,19.0,0.25,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-07,0.5,2,1,2.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-08,0.3333333333333333,4,1,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-09,0.36363636363636365,8,2,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-10,0.75,3,2,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-11,0.6666666666666666,25,16,25.0,0.0625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,chinext,2021-12,0.625,12,7,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2018-01,0.0,2,0,2.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2018-05,0.5,12,6,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-02,0.5664556962025317,314,177,314.0,0.2033898305084746,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-03,0.2814814814814815,127,35,127.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-04,0.13333333333333333,10,1,10.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-07,0.7735849056603774,56,43,56.0,0.06976744186046512,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-09,0.24107142857142858,102,24,102.0,0.041666666666666664,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-10,0.3291139240506329,75,24,75.0,0.041666666666666664,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-11,0.3617021276595745,37,13,37.0,0.07692307692307693,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2019-12,0.3891625615763547,189,73,189.0,0.1232876712328767,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-01,0.7142857142857143,23,16,23.0,0.0625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-02,0.5,10,5,10.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-03,0.25,5,1,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-05,0.75,111,83,111.0,0.6024096385542169,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-06,0.6404494382022472,176,112,176.0,0.16964285714285715,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-07,0.29098360655737704,207,60,207.0,0.06666666666666667,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-08,0.16666666666666666,33,5,33.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-09,0.4375,29,12,29.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-10,0.5777777777777777,43,24,43.0,0.08333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-11,0.44680851063829785,143,63,143.0,0.25396825396825395,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2020-12,0.6164383561643836,83,51,83.0,0.11764705882352941,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-01,0.5555555555555556,73,40,73.0,0.05,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-02,0.23880597014925373,34,8,34.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-03,0.42857142857142855,4,1,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-04,0.3333333333333333,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-05,0.5436893203883495,92,50,92.0,0.14,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-06,0.5416666666666666,87,47,87.0,0.1702127659574468,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-07,0.6,54,32,54.0,0.375,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-08,0.4588235294117647,72,33,72.0,0.09090909090909091,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-09,0.24358974358974358,58,14,58.0,0.07142857142857142,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-10,0.76,17,12,17.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-11,0.6567164179104478,67,44,67.0,0.06818181818181818,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,train,main_board,2021-12,0.4968944099378882,132,65,132.0,0.07692307692307693,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2022-06,1.0,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2022-07,0.6,6,3,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2022-08,0.5384615384615384,12,6,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2022-11,0.5,5,2,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2022-12,0.3333333333333333,9,3,9.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-01,0.6,62,37,62.0,0.08108108108108109,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-02,0.75,26,19,26.0,0.21052631578947367,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-03,0.5,9,4,9.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-04,0.45454545454545453,8,3,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-07,0.25,2,1,2.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-08,0.0,3,0,3.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120696,validation,chinext,2023-11,0.3333333333333333,7,2,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
