contrast,seed,metric,base_value,candidate_value,delta
last_state_minus_mlp,20260726,historical_test_paper_proxy_rank_icir,0.10046186377899073,0.13563366847476296,0.03517180469577223
last_state_minus_mlp,20260726,historical_test_paper_proxy_gross_arr,0.21392459394725538,0.19534908998427403,-0.018575503962981355
last_state_minus_mlp,20260726,historical_test_paper_proxy_net_arr,0.1494599737704949,0.12894404644305513,-0.020515927327439787
last_state_minus_mlp,20260726,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-0.6990797508398091,-0.6538459862490864,0.0452337645907227
last_state_minus_mlp,20260726,historical_test_paper_proxy_mdd,-0.1538334288274228,-0.10439024226516957,0.049443186562253216
last_state_minus_mlp,20260726,historical_test_paper_proxy_mean_one_way_turnover,0.10875432525951557,0.11391003460207613,0.005155709342560558
last_state_minus_mlp,20260726,historical_test_executable_bridge_ic,-0.0014809782701841639,0.006711221513700617,0.00819219978388478
last_state_minus_mlp,20260726,historical_test_executable_bridge_rank_ic,0.004686707388675652,0.02805671410932471,0.023370006720649057
last_state_minus_mlp,20260726,historical_test_executable_bridge_gross_arr,0.2221597667648274,0.16124451957745523,-0.06091524718737218
last_state_minus_mlp,20260726,historical_test_executable_bridge_net_arr,0.1572589395874262,0.09672206165020047,-0.06053687793722573
last_state_minus_mlp,20260726,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-0.7136382244103066,-0.9652265148353835,-0.2515882904250769
last_state_minus_mlp,20260726,historical_test_executable_bridge_mdd,-0.1647483609466558,-0.13324397056014103,0.03150439038651476
last_state_minus_mlp,20260726,historical_test_executable_bridge_mean_one_way_turnover,0.10875432525951557,0.11391003460207613,0.005155709342560558
last_state_minus_mlp,20260727,validation_paper_proxy_ic,-0.0010695429385200106,0.021184200419681595,0.022253743358201607
last_state_minus_mlp,20260727,validation_paper_proxy_icir,-0.012025681206343477,0.16473157476737535,0.17675725597371883
last_state_minus_mlp,20260727,validation_paper_proxy_rank_ic,-0.003239151607971003,0.009882448799608092,0.013121600407579094
last_state_minus_mlp,20260727,validation_paper_proxy_rank_icir,-0.0321164994369479,0.07552098210695576,0.10763748154390367
last_state_minus_mlp,20260727,historical_test_paper_proxy_ic,0.003394177633550146,0.01926356517445398,0.015869387540903834
last_state_minus_mlp,20260727,historical_test_paper_proxy_icir,0.03566805025662198,0.13375339473019676,0.09808534447357478
last_state_minus_mlp,20260727,historical_test_paper_proxy_rank_ic,0.005344351705135667,0.02106783806118608,0.015723486356050413
last_state_minus_mlp,20260727,historical_test_paper_proxy_rank_icir,0.048157364664574875,0.14460026959070937,0.0964429049261345
last_state_minus_mlp,20260727,historical_test_paper_proxy_gross_arr,0.16742312742026,0.36693394551649483,0.19951081809623483
last_state_minus_mlp,20260727,historical_test_paper_proxy_net_arr,0.10727480722044302,0.2917047319027981,0.18442992468235508
last_state_minus_mlp,20260727,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-1.058530864188001,0.8186182956533267,1.8771491598413275
last_state_minus_mlp,20260727,historical_test_paper_proxy_mdd,-0.1842464409631286,-0.1729185925303005,0.01132784843282808
last_state_minus_mlp,20260727,historical_test_paper_proxy_mean_one_way_turnover,0.1054325259515571,0.11287197231833912,0.007439446366782024
last_state_minus_mlp,20260727,historical_test_executable_bridge_ic,0.0009028624299676021,0.020236456163972634,0.019333593734005033
last_state_minus_mlp,20260727,historical_test_executable_bridge_rank_ic,0.003830159729065489,0.02281129340728741,0.01898113367822192
last_state_minus_mlp,20260727,historical_test_executable_bridge_gross_arr,0.1564830355121809,0.39880844889264866,0.24232541338046776
last_state_minus_mlp,20260727,historical_test_executable_bridge_net_arr,0.0968947219289531,0.32184323827722716,0.22494851634827406
last_state_minus_mlp,20260727,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-1.285740264959887,0.9062511758202098,2.1919914407800967
last_state_minus_mlp,20260727,historical_test_executable_bridge_mdd,-0.23991143798461845,-0.1643248376028199,0.07558660038179854
last_state_minus_mlp,20260727,historical_test_executable_bridge_mean_one_way_turnover,0.1054325259515571,0.11287197231833912,0.007439446366782024
flattened_mlp_minus_lightgbm,20260723,validation_paper_proxy_ic,0.0123716660663127,0.0008429800764155211,-0.011528685989897178
flattened_mlp_minus_lightgbm,20260723,validation_paper_proxy_icir,0.1083514392170484,0.008024593074006499,-0.10032684614304191
flattened_mlp_minus_lightgbm,20260723,validation_paper_proxy_rank_ic,0.0086763471622155,0.0029483175462749886,-0.005728029615940512
flattened_mlp_minus_lightgbm,20260723,validation_paper_proxy_rank_icir,0.0735728964829029,0.024570999261856862,-0.04900189722104603
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_ic,0.0086182225684614,0.006771346774227081,-0.0018468757942343185
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_icir,0.0727123045035322,0.059641831940234494,-0.0130704725632977
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_rank_ic,0.0105043305006857,0.012580211586186723,0.002075881085501023
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_rank_icir,0.0842411851336267,0.08835555735770136,0.004114372224074653
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_gross_arr,0.1936703868764577,0.14105355267833475,-0.052616834198122964
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_net_arr,0.1313084986388755,0.08242693338473028,-0.04888156525414522
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-0.7681013205968537,-1.0803140368504065,-0.31221271625355285
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_mdd,-0.1916853716057026,-0.17068355063870777,0.021001820966994822
flattened_mlp_minus_lightgbm,20260723,historical_test_paper_proxy_mean_one_way_turnover,0.106955017301038,0.10512110726643598,-0.0018339100346020237
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_ic,0.0103322267584486,0.006686933037590675,-0.0036452937208579254
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_rank_ic,0.0098494792979346,0.010966226467263003,0.0011167471693284033
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_gross_arr,0.2116932845853048,0.1643860429830264,-0.047307241602278394
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_net_arr,0.1483936147500955,0.10456770774379343,-0.04382590700630207
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-0.7218959782062684,-0.9663149751269058,-0.2444189969206374
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_mdd,-0.2078172078155572,-0.16923853797366684,0.03857866984189037
flattened_mlp_minus_lightgbm,20260723,historical_test_executable_bridge_mean_one_way_turnover,0.106955017301038,0.10512110726643598,-0.0018339100346020237
flattened_mlp_minus_lightgbm,20260724,validation_paper_proxy_ic,0.0078705870658448,0.006267615164282201,-0.0016029719015625988
flattened_mlp_minus_lightgbm,20260724,validation_paper_proxy_icir,0.0840185161115214,0.05187722586866059,-0.03214129024286082
flattened_mlp_minus_lightgbm,20260724,validation_paper_proxy_rank_ic,0.0085955750906336,0.004857490637783756,-0.0037380844528498445
flattened_mlp_minus_lightgbm,20260724,validation_paper_proxy_rank_icir,0.0850195135469297,0.04217179816712132,-0.04284771537980838
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_ic,0.0072643472478059,0.0008761736086787019,-0.006388173639127198
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_icir,0.0774140538681835,0.00687148365762061,-0.07054257021056289
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_rank_ic,0.0072210782928471,0.009302318995909298,0.0020812407030621986
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_rank_icir,0.0682393493929724,0.0647488046055172,-0.0034905447874551965
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_gross_arr,0.2288513226595483,0.24363444262988976,0.014783119970341457
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_net_arr,0.1650048381585014,0.1800892642136116,0.015084426055110206
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-0.4428133448349988,-0.33704349996281036,0.10576984487218843
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_mdd,-0.1490726653023667,-0.17253559560280018,-0.023462930300433477
flattened_mlp_minus_lightgbm,20260724,historical_test_paper_proxy_mean_one_way_turnover,0.1063667820069204,0.1045674740484429,-0.0017993079584775057
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_ic,0.0084770441211857,0.00473716906252403,-0.0037398750586616703
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_rank_ic,0.0072785692739032,0.01173608506197954,0.00445751578807634
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_gross_arr,0.2462199958461775,0.2511764441476947,0.004956448301517202
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_net_arr,0.1814766822037752,0.18724678953183127,0.005770107328056079
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-0.4069829247573104,-0.3952895229483431,0.01169340180896733
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_mdd,-0.1785710014132578,-0.1661383168931787,0.01243268452007909
flattened_mlp_minus_lightgbm,20260724,historical_test_executable_bridge_mean_one_way_turnover,0.1063667820069204,0.1045674740484429,-0.0017993079584775057
flattened_mlp_minus_lightgbm,20260725,validation_paper_proxy_ic,0.0117376499862274,0.013455214711119766,0.0017175647248923662
flattened_mlp_minus_lightgbm,20260725,validation_paper_proxy_icir,0.105400544083077,0.11804174265039123,0.01264119856731423
flattened_mlp_minus_lightgbm,20260725,validation_paper_proxy_rank_ic,0.008900737209165,0.010481714646943793,0.0015809774377787932
flattened_mlp_minus_lightgbm,20260725,validation_paper_proxy_rank_icir,0.0771743700834123,0.0969069476715848,0.019732577588172498
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_ic,0.009113793438377,0.005259711676092447,-0.003854081762284553
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_icir,0.0764616642153107,0.04218717326588173,-0.03427449094942897
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_rank_ic,0.0096679184517892,0.013158298237395227,0.0034903797856060265
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_rank_icir,0.0767681178705959,0.0936788567999893,0.016910738929393404
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_gross_arr,0.2018745255125993,0.16626382150706953,-0.035610704005529764
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_net_arr,0.1390435710015192,0.10617506226605289,-0.03286850873546632
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-0.673854957775543,-1.0370425070870772,-0.3631875493115342
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_mdd,-0.1671023583130545,-0.18900853903910075,-0.021906180726046248
flattened_mlp_minus_lightgbm,20260725,historical_test_paper_proxy_mean_one_way_turnover,0.1070242214532872,0.1054325259515571,-0.001591695501730106
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_ic,0.0091550369428474,0.005018487491945374,-0.004136549450902026
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_rank_ic,0.0085588831091839,0.010227663530049216,0.0016687804208653165
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_gross_arr,0.2262435454841134,0.17955279781119882,-0.04669074767291459
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_net_arr,0.1621410792162043,0.11878119422104239,-0.04335988499516191
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-0.596328169561767,-0.9914189789027446,-0.3950908093409775
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_mdd,-0.211262400983035,-0.21966100103651254,-0.008398600053477534
flattened_mlp_minus_lightgbm,20260725,historical_test_executable_bridge_mean_one_way_turnover,0.1070242214532872,0.1054325259515571,-0.001591695501730106
flattened_mlp_minus_lightgbm,20260726,validation_paper_proxy_ic,0.0099691504524272,0.004530088430038735,-0.005439062022388464
flattened_mlp_minus_lightgbm,20260726,validation_paper_proxy_icir,0.0951262020877498,0.04748388095173844,-0.04764232113601136
flattened_mlp_minus_lightgbm,20260726,validation_paper_proxy_rank_ic,0.0044898716567385,0.004486478887629938,-3.392769108562059e-06
flattened_mlp_minus_lightgbm,20260726,validation_paper_proxy_rank_icir,0.0418458628090723,0.04561870065558219,0.003772837846509891
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_ic,0.0076481720320724,0.005801486078602778,-0.0018466859534696225
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_icir,0.0737228560086741,0.05702373159069485,-0.016699124417979258
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_rank_ic,0.0084240832640521,0.011853519950820958,0.003429436686768858
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_rank_icir,0.0769463545386719,0.10046186377899073,0.023515509240318838
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_gross_arr,0.1620080236573349,0.21392459394725538,0.05191657028992047
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_net_arr,0.1014822183067221,0.1494599737704949,0.04797775546377281
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-1.029641854703896,-0.6990797508398091,0.3305621038640868
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_mdd,-0.1729127059032079,-0.1538334288274228,0.019079277075785106
flattened_mlp_minus_lightgbm,20260726,historical_test_paper_proxy_mean_one_way_turnover,0.1066089965397923,0.10875432525951557,0.002145328719723269
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_ic,0.0064647533519812,-0.0014809782701841639,-0.007945731622165364
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_rank_ic,0.0063404551144303,0.004686707388675652,-0.0016537477257546488
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_gross_arr,0.1558388519177833,0.2221597667648274,0.06632091484704411
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_net_arr,0.0956315875512241,0.1572589395874262,0.06162735203620211
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-1.1756296477036388,-0.7136382244103066,0.4619914232933322
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_mdd,-0.2021218777465616,-0.1647483609466558,0.037373516799905804
flattened_mlp_minus_lightgbm,20260726,historical_test_executable_bridge_mean_one_way_turnover,0.1066089965397923,0.10875432525951557,0.002145328719723269
flattened_mlp_minus_lightgbm,20260727,validation_paper_proxy_ic,0.0083540358331402,-0.0010695429385200106,-0.00942357877166021
flattened_mlp_minus_lightgbm,20260727,validation_paper_proxy_icir,0.0893190870752611,-0.012025681206343477,-0.10134476828160457
flattened_mlp_minus_lightgbm,20260727,validation_paper_proxy_rank_ic,0.0046141300840526,-0.003239151607971003,-0.007853281692023604
flattened_mlp_minus_lightgbm,20260727,validation_paper_proxy_rank_icir,0.0467002924522579,-0.0321164994369479,-0.0788167918892058
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_ic,0.0078921562275548,0.003394177633550146,-0.004497978594004654
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_icir,0.0899246717859118,0.03566805025662198,-0.054256621529289825
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_rank_ic,0.0055373133399517,0.005344351705135667,-0.00019296163481603325
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_rank_icir,0.0538764202455833,0.048157364664574875,-0.005719055581008423
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_gross_arr,0.1236036622604435,0.16742312742026,0.043819465159816495
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_net_arr,0.0650199903620416,0.10727480722044302,0.04225481685840142
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-1.2190775502292344,-1.058530864188001,0.16054668604123346
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_mdd,-0.1404102153153437,-0.1842464409631286,-0.04383622564778489
flattened_mlp_minus_lightgbm,20260727,historical_test_paper_proxy_mean_one_way_turnover,0.1067128027681661,0.1054325259515571,-0.0012802768166089995
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_ic,0.0084745376399922,0.0009028624299676021,-0.007571675210024598
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_rank_ic,0.0048481392797351,0.003830159729065489,-0.001017979550669611
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_gross_arr,0.1326018133038531,0.1564830355121809,0.023881222208327807
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_net_arr,0.0735497734634829,0.0968947219289531,0.023344948465470194
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,-1.265654305020395,-1.285740264959887,-0.020085959939492026
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_mdd,-0.1988689110226636,-0.23991143798461845,-0.041042526961954845
flattened_mlp_minus_lightgbm,20260727,historical_test_executable_bridge_mean_one_way_turnover,0.1067128027681661,0.1054325259515571,-0.0012802768166089995
last_state_gru_minus_lightgbm,20260723,validation_paper_proxy_ic,0.0123716660663127,0.023038484257725544,0.010666818191412844
last_state_gru_minus_lightgbm,20260723,validation_paper_proxy_icir,0.1083514392170484,0.17475733506411936,0.06640589584707096
last_state_gru_minus_lightgbm,20260723,validation_paper_proxy_rank_ic,0.0086763471622155,0.018304776409900872,0.009628429247685371
last_state_gru_minus_lightgbm,20260723,validation_paper_proxy_rank_icir,0.0735728964829029,0.1456180980418537,0.07204520155895079
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_ic,0.0086182225684614,0.018426269327369797,0.009808046758908397
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_icir,0.0727123045035322,0.12264969442663776,0.04993738992310556
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_rank_ic,0.0105043305006857,0.0233811016356549,0.012876771134969201
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_rank_icir,0.0842411851336267,0.1529822449412594,0.06874105980763269
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_gross_arr,0.1936703868764577,0.3865263279946123,0.19285594111815457
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_net_arr,0.1313084986388755,0.31284977836637284,0.18154127972749734
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,-0.7681013205968537,0.9605130172211029,1.7286143378179566
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_mdd,-0.1916853716057026,-0.13369912041859455,0.05798625118710804
last_state_gru_minus_lightgbm,20260723,historical_test_paper_proxy_mean_one_way_turnover,0.106955017301038,0.10889273356401384,0.0019377162629758415
last_state_gru_minus_lightgbm,20260723,historical_test_executable_bridge_ic,0.0103322267584486,0.01951326760417509,0.009181040845726489
last_state_gru_minus_lightgbm,20260723,historical_test_executable_bridge_rank_ic,0.0098494792979346,0.024862643849371317,0.015013164551436716
last_state_gru_minus_lightgbm,20260723,historical_test_executable_bridge_gross_arr,0.2116932845853048,0.41556758271843663,0.20387429813313185
last_state_gru_minus_lightgbm,20260723,historical_test_executable_bridge_net_arr,0.1483936147500955,0.34035823819409106,0.19196462344399556
