run_id,arm_id,semantic_track,return_semantics,weighting,bucket_count,bucket_id,bucket_role,holding_month_n,month_scope,P5_date_scope,series_role,registered_month_n,month_n,gap_month_n,mean_monthly_return,median_monthly_return,monthly_volatility,annualized_mean,annualized_volatility,annualized_sharpe,positive_month_rate,p10,p50,p90,ES10_loss,max_drawdown_of_compounded_gross_series,Newey_West_lag,HAC_t_stat,HAC_two_sided_p_value,nominal_95pct_CI_lower,nominal_95pct_CI_upper,inference_role,missing_reason
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,unfavorable,1,early,,bucket_return,27,27,0,-0.00481295458147,-0.00292114829293,0.0619409871076,-0.0577554549776,0.214569873483,-0.269168518582,0.444444444444,-0.0916742567334,-0.00292114829293,0.0776413777585,0.11461275999,0.222072761129,2,-0.506194498288,0.612720116878,-0.0234485139777,0.0138226048148,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,2,middle,1,early,,bucket_return,27,27,0,-0.00920582747519,-0.0126682756543,0.0495097938516,-0.110469929702,0.171506956846,-0.644113403523,0.333333333333,-0.0691576450539,-0.0126682756543,0.0563841851193,0.0859047840676,0.276224106985,2,-1.18482877565,0.236085152738,-0.0244342644191,0.00602260946871,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,3,middle,1,early,,bucket_return,27,27,0,-0.01039691872,-0.0103853231121,0.0494609049739,-0.12476302464,0.171337600806,-0.728170722903,0.37037037037,-0.0741665776454,-0.0103853231121,0.0516169005829,0.0973291458439,0.296394348108,2,-1.16040494369,0.245883974924,-0.0279576731377,0.00716383569775,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,4,middle,1,early,,bucket_return,27,27,0,-0.0127183599552,-0.0131149249633,0.0534539458238,-0.152620319463,0.185169900064,-0.824217755749,0.333333333333,-0.0806739959368,-0.0131149249633,0.0499733530507,0.0952759956839,0.36179840457,2,-1.48921635578,0.136430405205,-0.0294570476267,0.00402032771629,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,5,favorable,1,early,,bucket_return,27,27,0,-0.0232768006645,-0.0289473952313,0.0549227950935,-0.279321607974,0.190258143191,-1.46811906859,0.259259259259,-0.0860170851866,-0.0289473952313,0.0644650162861,0.104236704414,0.507028852932,2,-2.65452823207,0.00794193934928,-0.0404631656188,-0.00609043571026,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,,,1,early,,favorable_minus_unfavorable,27,27,0,-0.018463846083,-0.011179935845,0.0399585640347,-0.221566152997,0.138420526211,-1.60067411287,0.407407407407,-0.0699981100373,-0.011179935845,0.0319094115789,0.0935255122828,0.435091593653,2,-3.4673656086,0.000525586484781,-0.0289007245158,-0.00802696765029,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,,,1,early,,favorable_minus_middle,27,27,0,-0.0128798819445,-0.0145854093079,0.0247618282686,-0.154558583335,0.0857774892992,-1.80185482925,0.296296296296,-0.0379925054633,-0.0145854093079,0.0119932970336,0.0494943341453,0.315546164928,2,-3.55146884084,0.000383087348917,-0.0199879563407,-0.00577180754836,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,unfavorable,1,late,,bucket_return,28,27,1,0.026546797172,0.0106583100175,0.0815637435842,0.318561566065,0.282545095887,1.12747158136,0.555555555556,-0.052762589237,0.0106583100175,0.131456968943,0.0753006955866,0.130135657595,2,1.87926407499,0.0602084444365,-0.00113998035669,0.0542335747008,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,2,middle,1,late,,bucket_return,28,27,1,0.0217035145942,0.00840281055444,0.072713179701,0.26044217513,0.251885843244,1.03396908606,0.555555555556,-0.0547869233559,0.00840281055444,0.110757734138,0.0743461655235,0.103098516994,2,1.83586401675,0.0663777706742,-0.00146710510005,0.0448741342884,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,3,middle,1,late,,bucket_return,28,27,1,0.0174556483082,0.0047177882818,0.0599669915821,0.209467779699,0.207731752395,1.00835706282,0.555555555556,-0.0416271154008,0.0047177882818,0.0797293191684,0.06209242665,0.102873825465,2,1.77552964567,0.0758104750349,-0.00181321723525,0.0367245138517,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,4,middle,1,late,,bucket_return,28,27,1,0.0177865010065,0.00717327237246,0.0563950044119,0.213438012078,0.195358025869,1.09254795716,0.518518518519,-0.0374548081163,0.00717327237246,0.0766996793074,0.0575456304894,0.111661141743,2,1.9033932398,0.0569892524747,-0.000528632542784,0.0361016345558,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,5,favorable,1,late,,bucket_return,28,27,1,0.0189211560144,0.00499927264909,0.0566670560815,0.227053872173,0.196300440497,1.15666511801,0.592592592593,-0.0471577153451,0.00499927264909,0.0788532295884,0.0520674312754,0.0923687250819,2,2.0511168814,0.0402555657147,0.000840867820989,0.0370014442078,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,,,1,late,,favorable_minus_unfavorable,28,27,1,-0.00762564115764,-0.00427544288565,0.050574932043,-0.0915076938917,0.175196703776,-0.522314015729,0.481481481481,-0.0921689126035,-0.00427544288565,0.0560332988604,0.101312249372,0.232466324982,2,-0.813972916622,0.415660466501,-0.0259874093723,0.010736127057,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,,,1,late,,favorable_minus_middle,28,27,1,0.00146550770618,0.00524710559248,0.0218652414371,0.0175860924741,0.0757434181777,0.232179810434,0.518518518519,-0.0289226651773,0.00524710559248,0.022625972045,0.033701065097,0.0984686027354,2,0.401250687755,0.688235565493,-0.0056929655646,0.00862398097695,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,full,,bucket_return,55,54,1,0.0113385716097,0.00376801974952,0.0797494865389,0.136062859316,0.276260325126,0.492516829023,0.555555555556,-0.077159023623,0.00376801974952,0.113105487666,0.109832505933,0.245575216508,3,1.23321870201,0.217494179661,-0.00668190760856,0.0293590508279,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,full,,bucket_return,55,54,1,0.0103598345371,0.00413035937928,0.0695240676514,0.124318014445,0.240838435042,0.516188433227,0.518518518519,-0.0564433577979,0.00413035937928,0.0846028503388,0.0949987296708,0.209151301723,3,1.45769213458,0.144925420922,-0.00356965173567,0.0242893208099,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,full,,bucket_return,55,54,1,0.00862273431801,-0.00610634875266,0.0678639456764,0.103472811816,0.235087603827,0.440145758992,0.425925925926,-0.0559232605582,-0.00610634875266,0.0921269486081,0.0779988716597,0.22888609649,3,1.12038744188,0.262548694086,-0.00646155534812,0.0237070239841,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,full,,bucket_return,55,54,1,0.00383473368557,-0.000809150128692,0.0614245380322,0.0460168042269,0.212780841407,0.216263851213,0.462962962963,-0.0608924751597,-0.000809150128692,0.0646882643771,0.0909294179467,0.323879582908,3,0.576522240305,0.564262241605,-0.0092019531733,0.0168714205444,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,full,,bucket_return,55,54,1,0.00515146288796,5.29265705464e-05,0.0577743648682,0.0618175546556,0.200136270653,0.308877318707,0.5,-0.0509040255951,5.29265705464e-05,0.0699276828711,0.0838481001807,0.260491475043,3,0.799544658775,0.423974662227,-0.00747657685603,0.017779502632,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,full,,bucket_return,55,54,1,0.00191393194922,-0.00477606848849,0.0568972295849,0.0229671833907,0.197097784902,0.116526846824,0.462962962963,-0.0552006495207,-0.00477606848849,0.0613635312426,0.0891451432341,0.332336092553,3,0.272462979945,0.785266052574,-0.0118539483334,0.0156818122319,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,full,,bucket_return,55,54,1,0.00163552512636,-0.00311149781008,0.0579374047235,0.0196263015164,0.200701057279,0.0977887300765,0.481481481481,-0.0677886192735,-0.00311149781008,0.0589130780126,0.0859939421097,0.375292811997,3,0.247809590481,0.804281734209,-0.0113000934559,0.0145711437086,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,full,,bucket_return,55,54,1,0.00347068388278,0.000468521916409,0.0571756220963,0.0416482065934,0.19806216485,0.210278457902,0.5,-0.0712062591496,0.000468521916409,0.0749139357481,0.0854667668955,0.359506714783,3,0.528665186763,0.597037731282,-0.00939646830029,0.0163378360659,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,full,,bucket_return,55,54,1,-0.00130397206505,-0.00565773107342,0.0580597636789,-0.0156476647806,0.201124921135,-0.0778007255008,0.462962962963,-0.0688515695852,-0.00565773107342,0.0615629466616,0.0976563226348,0.49158932727,3,-0.173430340537,0.862313178141,-0.0160403686865,0.0134324245564,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,full,,bucket_return,55,54,1,-0.00305592014295,-0.0122296608963,0.0624217882534,-0.0366710417154,0.216235417508,-0.169588507461,0.388888888889,-0.0766866241127,-0.0122296608963,0.0772357718987,0.0890997781248,0.526454563302,3,-0.390022103779,0.696520202241,-0.0184127252106,0.0123008849247,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,full,,favorable_minus_unfavorable,55,54,1,-0.0143944917526,-0.00951830906774,0.0565167830384,-0.172733901031,0.195779879406,-0.882286277608,0.444444444444,-0.0906958552909,-0.00951830906774,0.0509413060076,0.123292626062,0.623796442011,3,-2.15203350321,0.0313947157288,-0.0275042715812,-0.00128471192401,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,full,,favorable_minus_middle,55,54,1,-0.00658861756154,-0.00682097874631,0.0295669247591,-0.0790634107385,0.102422831813,-0.771931505302,0.425925925926,-0.0424358707319,-0.00682097874631,0.0314136730803,0.0568179194398,0.418672480639,3,-1.75306179883,0.0795913998662,-0.0139548456872,0.000777610564101,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,early,,bucket_return,27,27,0,-0.00504490084403,0.00282095362036,0.0679179790149,-0.0605388101283,0.235274780802,-0.25731108928,0.555555555556,-0.111883254018,0.00282095362036,0.0890322749101,0.121295134225,0.245575216508,2,-0.451761473491,0.651440827113,-0.026932167776,0.0168423660879,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,early,,bucket_return,27,27,0,-0.00460693802136,-0.0087880785087,0.0583743796788,-0.0552832562564,0.202214782928,-0.273388797079,0.444444444444,-0.0714899630914,-0.0087880785087,0.0665033122984,0.107867104126,0.209151301723,2,-0.570091688805,0.568615511912,-0.0204455000951,0.0112316240524,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,early,,bucket_return,27,27,0,-0.00659709902214,-0.0190792651188,0.0543657140736,-0.0791651882657,0.188328357931,-0.42035723741,0.333333333333,-0.0535038362832,-0.0190792651188,0.0677343027314,0.0857242296469,0.22888609649,2,-0.778247488353,0.43642312599,-0.0232114494432,0.010017251399,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,early,,bucket_return,27,27,0,-0.0118489350775,-0.00552486213102,0.0472554720593,-0.14218722093,0.163697757085,-0.868596023931,0.407407407407,-0.076030752671,-0.00552486213102,0.0459578701826,0.0948349817818,0.323879582908,2,-1.56601180777,0.117345852878,-0.0266786355254,0.00298076537036,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,early,,bucket_return,27,27,0,-0.00896996300464,-0.00763624051428,0.0486323054103,-0.107639556056,0.16846724772,-0.638934614963,0.37037037037,-0.0721991102247,-0.00763624051428,0.0530780996403,0.0958799242227,0.260491475043,2,-0.962093045888,0.336002867004,-0.0272434600504,0.00930353404109,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,early,,bucket_return,27,27,0,-0.0118362830819,-0.00773024289304,0.05204033404,-0.142035396983,0.1802730052,-0.787890548699,0.37037037037,-0.0908319131835,-0.00773024289304,0.0498248027165,0.101932495122,0.332336092553,2,-1.32883178996,0.183903471561,-0.0292942403091,0.00562167414534,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,early,,bucket_return,27,27,0,-0.0129171230336,-0.0230291135817,0.0550998527904,-0.155005476403,0.190871489045,-0.812093399484,0.37037037037,-0.0802786144957,-0.0230291135817,0.053131497436,0.0992202549104,0.364804425834,2,-1.53493108429,0.124800757124,-0.0294110856544,0.00357683958715,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,early,,bucket_return,27,27,0,-0.0124922717492,-0.0130476489888,0.0529336915765,-0.14990726099,0.183367686485,-0.81752278094,0.37037037037,-0.0830902778472,-0.0130476489888,0.0498561897008,0.0963348982856,0.359506714783,2,-1.422150982,0.154982425264,-0.0297087297929,0.00472418629459,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,early,,bucket_return,27,27,0,-0.0216917808608,-0.0215112062261,0.0561829464662,-0.26030137033,0.194623435597,-1.33746159363,0.296296296296,-0.0954822598649,-0.0215112062261,0.059802804584,0.114892638667,0.49158932727,2,-2.29589877863,0.0216816696072,-0.0402096308826,-0.00317393083909,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,early,,bucket_return,27,27,0,-0.0248911958165,-0.025730337977,0.0563429263232,-0.298694349799,0.195177622078,-1.53037190749,0.259259259259,-0.0839325898663,-0.025730337977,0.0721529639281,0.0974402925312,0.524438529147,2,-2.83166946341,0.00463056889108,-0.0421198476642,-0.00766254396893,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,early,,favorable_minus_unfavorable,27,27,0,-0.0198462949725,-0.00880468182739,0.0515508149544,-0.23815553967,0.178577261345,-1.33362746117,0.407407407407,-0.074042353558,-0.00880468182739,0.0427738056566,0.120998104383,0.474928410711,2,-2.68467912279,0.00725994692895,-0.0343351860443,-0.00535740390078,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,early,,favorable_minus_middle,27,27,0,-0.0144880727733,-0.0107728405936,0.0325918586055,-0.173856873279,0.112901510036,-1.5398985649,0.296296296296,-0.0512850686893,-0.0107728405936,0.0172467134786,0.0688514741471,0.343752803013,2,-3.04701837235,0.00231123582701,-0.0238073801653,-0.00516876538128,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,late,,bucket_return,28,27,1,0.0277220440634,0.0106621482916,0.0882849935197,0.33266452876,0.305828188644,1.08774972718,0.555555555556,-0.0581342861884,0.0106621482916,0.138362583933,0.0829705300478,0.185458443532,2,1.68822676282,0.0913677076674,-0.00446214418594,0.0599062323127,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,late,,bucket_return,28,27,1,0.0253266070956,0.0103928247869,0.0773323453696,0.303919285147,0.267887102497,1.13450510426,0.592592592593,-0.0380114374597,0.0103928247869,0.123396080707,0.076350623319,0.129030112688,2,2.08488787555,0.0370794794895,0.00151753882861,0.0491356753626,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,late,,bucket_return,28,27,1,0.0238425676582,0.00829780984481,0.0771455067037,0.286110811898,0.267239874373,1.07061422839,0.518518518519,-0.059648297612,0.00829780984481,0.107214903778,0.0700497956457,0.118395324723,2,1.83968193703,0.0658149469616,-0.0015588742804,0.0492440095967,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,late,,bucket_return,28,27,1,0.0195184024487,0.000360887553203,0.0703356681197,0.234220829384,0.243649901535,0.961300734818,0.518518518519,-0.0496641760441,0.000360887553203,0.0937116866895,0.0791420637337,0.123347140755,2,1.74490377576,0.0810016200218,-0.00240565225661,0.041442457154,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,late,,bucket_return,28,27,1,0.0192728887806,0.0073811162367,0.0634418182872,0.231274665367,0.219768905196,1.05235390403,0.62962962963,-0.0425352601769,0.0073811162367,0.0847283070867,0.0623038282692,0.0952054306749,2,1.97426054006,0.0483521253045,0.000139564114751,0.0384062134464,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,late,,bucket_return,28,27,1,0.0156641469803,0.00431500101184,0.0591457850309,0.187969763764,0.204887009454,0.917431340645,0.555555555556,-0.0434692986227,0.00431500101184,0.0829543048935,0.0618849462657,0.123993123009,2,1.47362906399,0.140581491555,-0.00516956530193,0.0364978592626,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,late,,bucket_return,28,27,1,0.0161881732863,0.00726619026006,0.0580236811701,0.194258079436,0.200999927658,0.966458454487,0.592592592593,-0.0470544855799,0.00726619026006,0.0733680454153,0.0569811677326,0.11519231432,2,1.6868294566,0.0916361496381,-0.00262121879092,0.0349975653636,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,late,,bucket_return,28,27,1,0.0194336395147,0.00707845820143,0.057728913451,0.233203674177,0.199978822326,1.16614185175,0.62962962963,-0.0383280384879,0.00707845820143,0.0905824939544,0.0580890251029,0.109151709806,2,2.07557114417,0.0379336325546,0.00108243356138,0.0377848454681,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,late,,bucket_return,28,27,1,0.0190838367308,0.00837419907153,0.0534013172263,0.229006040769,0.184987589254,1.2379535389,0.62962962963,-0.0394323574247,0.00837419907153,0.0747194522191,0.0488735097947,0.0760048467182,2,2.13575879362,0.0326990794242,0.0015707950938,0.0365968783677,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,late,,bucket_return,28,27,1,0.0187793555306,0.00843478063827,0.0614659637299,0.225352266368,0.212924344233,1.05836778401,0.518518518519,-0.0538430216379,0.00843478063827,0.0856098630052,0.0592502816225,0.122516182217,2,1.88926473383,0.0588563645311,-0.000702752949863,0.0382614640111,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,late,,favorable_minus_unfavorable,28,27,1,-0.00894268853272,-0.0102319363081,0.0615786340351,-0.107312262393,0.213314645619,-0.50307029825,0.481481481481,-0.0949439302714,-0.0102319363081,0.0671256509529,0.125587147742,0.317369608712,2,-0.759901573548,0.447313420977,-0.0320079749583,0.0141225978928,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,,,1,late,,favorable_minus_middle,28,27,1,0.00131083765018,0.000908749698624,0.0242939731927,0.0157300518022,0.084156791775,0.186913634306,0.555555555556,-0.0264300725536,0.000908749698624,0.0333604378896,0.0354071148453,0.138783033449,2,0.303626019095,0.761412826477,-0.00715086991886,0.00977254521923,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,unfavorable,1,full,,bucket_return,55,54,1,0.00961576879932,-0.00282472063998,0.0629144364068,0.115389225592,0.217942000772,0.529449235039,0.481481481481,-0.0594980784631,-0.00282472063998,0.0719233510431,0.080237337548,0.15854183039,3,1.42237664356,0.154916939823,-0.00363428041628,0.0228658180149,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,2,middle,1,full,,bucket_return,55,54,1,0.00764856658434,0.00258099035466,0.0531015770066,0.0917827990121,0.183949258675,0.498957156301,0.555555555556,-0.0414230334257,0.00258099035466,0.0568045785788,0.0630160632892,0.129045280637,3,1.42854941718,0.153133781502,-0.00284523563098,0.0181423687997,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,3,middle,1,full,,bucket_return,55,54,1,0.0033823780085,-0.00124933172948,0.0431730197595,0.040588536102,0.149555727479,0.271394060168,0.481481481481,-0.0488323754532,-0.00124933172948,0.0447455663536,0.057860525363,0.180697583033,3,0.729601089085,0.465634056322,-0.00570387361302,0.01246862963,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,4,middle,1,full,,bucket_return,55,54,1,0.00513291813261,0.00339529821543,0.0486077205309,0.0615950175913,0.168382083199,0.36580505729,0.537037037037,-0.0463368385897,0.00339529821543,0.0608307919001,0.0625234892835,0.264158054543,3,0.875303778403,0.381408638807,-0.00636061693913,0.0166264532043,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,5,favorable,1,full,,bucket_return,55,54,1,-0.0033164313379,-0.00626479222079,0.0505052904252,-0.0397971760548,0.174955458135,-0.227470331472,0.407407407407,-0.0665610533298,-0.00626479222079,0.0596946763498,0.0934896686698,0.502256481741,3,-0.494818324384,0.620728368251,-0.0164527394719,0.00981987679615,design_only_not_support,
