year,instrument,name,industry_name,max_forward_gain_intraday,max_forward_gain_close_confirmed,main_low_date,main_high_date,close_confirmed_peak_date,main_duration_trading_days,episode_count,first_intraday_50pct_date,first_close_confirmed_50pct_date,readable_days_in_year,membership_days_in_year,coverage_status,truncated_by_year_boundary
2021,SH600741,华域汽车,汽车,0.6171428135463171,0.5790476723322793,2021-07-30,2021-12-08,2021-12-08,87,1,2021-12-07,2021-12-07,243,243,coverage_ok,False
2021,SH600745,闻泰科技,电子,0.8551306299693238,0.8036962041641036,2021-05-10,2021-12-15,2021-12-14,150,1,2021-08-02,2021-08-30,243,243,coverage_ok,False
2021,SH600760,中航沈飞,国防军工,1.1690502579012283,1.0751741548459313,2021-04-30,2021-08-31,2021-08-31,84,1,2021-06-21,2021-06-21,243,243,coverage_ok,True
2021,SH600763,通策医疗,医药生物,1.0529407748638056,1.033472190155845,2021-03-09,2021-06-25,2021-06-25,74,1,2021-04-28,2021-04-28,243,243,coverage_ok,True
2021,SH600779,水井坊,食品饮料,0.7189721399029945,0.6373975996730998,2021-04-16,2021-07-22,2021-07-21,52,1,2021-06-04,2021-06-04,157,157,coverage_ok,False
2021,SH600809,山西汾酒,食品饮料,1.0751178642446457,1.0390329886730485,2021-03-09,2021-07-22,2021-07-15,93,1,2021-04-21,2021-04-22,243,243,coverage_ok,True
2021,SH600845,宝信软件,计算机,1.021913612088289,0.9679316673714309,2021-03-12,2021-10-20,2021-08-25,146,1,2021-07-02,2021-07-05,242,242,coverage_ok,True
2021,SH600875,东方电气,电力设备,0.5743440204864809,0.5072886226447737,2021-08-20,2021-12-17,2021-12-16,64,1,2021-12-03,2021-12-16,74,74,coverage_ok,True
2021,SH600884,杉杉股份,电子,0.5391150280437638,0.48778756740873885,2021-07-12,2021-10-28,2021-10-27,48,1,2021-10-27,,94,94,coverage_ok,False
2021,SH600886,国投电力,公用事业,0.6545454218064766,0.5608391186795652,2021-02-09,2021-09-29,2021-09-28,155,1,2021-09-23,2021-09-23,243,243,coverage_ok,True
2021,SH600893,航发动力,国防军工,0.8934896178090981,0.8381913658362314,2021-05-10,2021-08-31,2021-08-30,81,1,2021-06-09,2021-06-10,243,243,coverage_ok,True
2021,SH600919,江苏银行,银行,0.5051813732329924,0.49481868853348043,2021-01-12,2021-06-04,2021-06-04,95,1,2021-06-03,,243,243,coverage_ok,True
2021,SH600956,新天绿能,公用事业,0.9645455100319602,0.8427273143421521,2021-05-18,2021-10-08,2021-10-08,54,1,2021-09-16,2021-09-17,134,134,coverage_ok,False
2021,SH600958,东方证券,非银金融,1.3664429009570154,1.216107470009502,2021-04-27,2021-09-10,2021-09-09,95,1,2021-07-23,2021-08-03,243,243,coverage_ok,True
2021,SH600989,宝丰能源,基础化工,0.8443349770357096,0.7842365803924929,2021-01-04,2021-02-18,2021-02-18,29,1,2021-02-01,2021-02-01,243,243,coverage_ok,True
2021,SH601012,隆基绿能,电力设备,0.9320755593878469,0.8741240333957738,2021-03-25,2021-11-01,2021-11-01,146,1,2021-06-23,2021-06-24,243,243,coverage_ok,True
2021,SH601088,中国神华,煤炭,0.6575593371320494,0.6265939303230577,2021-02-08,2021-09-16,2021-09-09,149,1,2021-09-09,2021-09-09,243,243,coverage_ok,True
2021,SH601100,恒立液压,机械设备,0.766101171452426,0.7345271510149725,2021-05-11,2021-08-09,2021-08-09,64,1,2021-07-19,2021-07-19,243,243,coverage_ok,True
2021,SH601111,中国国航,交通运输,0.5152487241544503,0.4654895804958141,2021-08-02,2021-12-29,2021-12-31,101,1,2021-12-29,,243,243,coverage_ok,True
2021,SH601117,中国化学,建筑装饰,0.6681869271157976,0.6282781057701969,2021-08-10,2021-09-10,2021-09-09,20,1,2021-09-01,2021-09-02,93,93,coverage_ok,False
2021,SH601127,赛力斯,汽车,1.095623549102576,0.9994941400535313,2021-04-26,2021-06-22,2021-09-15,38,1,2021-05-10,2021-05-10,169,169,coverage_ok,False
2021,SH601155,新城控股,房地产,0.6890867019816491,0.6205078024897408,2021-01-05,2021-02-26,2021-03-03,34,1,2021-01-26,2021-02-25,243,243,coverage_ok,True
2021,SH601166,兴业银行,银行,0.50616392423635,0.48730966538203035,2021-01-05,2021-02-18,2021-02-18,28,1,2021-02-18,,243,243,coverage_ok,True
2021,SH601225,陕西煤业,煤炭,0.9698891312034457,0.9017432819046947,2021-01-04,2021-09-16,2021-09-23,174,1,2021-08-31,2021-08-31,243,243,coverage_ok,True
2021,SH601238,广汽集团,汽车,1.1096910267984503,1.0468582119937695,2021-03-09,2021-09-07,2021-09-07,126,1,2021-07-08,2021-07-08,243,243,coverage_ok,True
2021,SH601377,兴业证券,非银金融,0.5504451282097722,0.4925817153177363,2021-05-11,2021-08-23,2021-08-24,74,1,2021-08-19,,243,243,coverage_ok,True
2021,SH601600,中国铝业,有色金属,2.248299321382886,2.248299321382886,2021-01-29,2021-09-13,2021-09-13,152,1,2021-03-15,2021-05-06,243,243,coverage_ok,True
2021,SH601618,中国中冶,建筑装饰,1.4285713999497518,1.2731090702837902,2021-02-04,2021-09-10,2021-09-13,147,1,2021-07-23,2021-07-23,243,243,coverage_ok,True
2021,SH601633,长城汽车,汽车,1.5867288505238215,1.5199845280500148,2021-03-09,2021-10-26,2021-10-29,154,1,2021-06-10,2021-06-10,243,243,coverage_ok,True
2021,SH601636,旗滨集团,建筑材料,0.6572288913674207,0.6114457461013392,2021-07-29,2021-08-27,2021-08-30,22,1,2021-08-26,2021-08-26,61,61,coverage_ok,False
2021,SH601669,中国电建,建筑装饰,1.8593748381827049,1.771874922933058,2021-02-04,2021-09-24,2021-09-23,155,1,2021-08-02,2021-08-02,243,243,coverage_ok,True
2021,SH601689,拓普集团,汽车,0.5715272530390543,0.5480303528100603,2021-10-14,2021-11-30,2021-11-30,33,1,2021-11-29,2021-11-29,62,62,coverage_ok,True
2021,SH601727,上海电气,电力设备,0.5574229822825607,0.5322128550358245,2021-07-29,2021-09-27,2021-09-24,41,1,2021-09-24,2021-09-24,243,243,coverage_ok,False
2021,SH601800,中国交建,建筑装饰,0.7037036382939439,0.6296296361706055,2021-07-20,2021-09-10,2021-09-09,39,1,2021-09-06,2021-09-07,243,243,coverage_ok,True
2021,SH601808,中海油服,石油石化,0.6831933889691453,0.6067228111050009,2021-01-04,2021-02-23,2021-02-23,32,1,2021-02-18,2021-02-18,243,243,coverage_ok,True
2021,SH601857,中国石油,石油石化,0.6656050459696061,0.6656050459696061,2021-02-04,2021-09-28,2021-09-28,157,1,2021-09-14,2021-09-15,243,243,coverage_ok,True
2021,SH601865,福莱特,建筑材料,1.64285722192453,1.6227679018083285,2021-05-10,2021-09-03,2021-09-02,84,1,2021-06-21,2021-06-21,243,243,coverage_ok,True
2021,SH601877,正泰电器,电力设备,1.256761968703497,1.2156190418061756,2021-06-18,2021-09-03,2021-08-31,56,1,2021-08-02,2021-08-02,243,243,coverage_ok,True
2021,SH601888,中国中免,社会服务,0.5352967596478089,0.4747764237729697,2021-01-20,2021-02-18,2021-02-10,17,1,2021-02-18,,243,243,coverage_ok,True
2021,SH601898,中煤能源,煤炭,1.7643312150273553,1.614649606324622,2021-02-04,2021-09-16,2021-09-22,151,1,2021-03-25,2021-03-25,243,243,coverage_ok,True
2021,SH601899,紫金矿业,有色金属,0.6108491255660755,0.571934038122683,2021-01-29,2021-02-22,2021-02-22,12,1,2021-02-19,2021-02-22,243,243,coverage_ok,True
2021,SH601919,中远海控,交通运输,2.4832538319513993,2.3995216798357766,2021-03-08,2021-07-07,2021-07-07,83,1,2021-04-01,2021-04-06,243,243,coverage_ok,True
2021,SH601966,玲珑轮胎,基础化工,0.6739387336194056,0.6615567114608716,2021-01-04,2021-04-28,2021-04-27,77,1,2021-02-09,2021-02-09,202,202,coverage_ok,False
2021,SH601985,中国核电,公用事业,0.9975609197281843,0.8926830266785744,2021-02-04,2021-12-27,2021-12-27,216,1,2021-09-09,2021-09-09,243,243,coverage_ok,True
2021,SH601991,大唐发电,公用事业,0.5948276526508396,0.521551755588064,2021-03-19,2021-09-24,2021-09-28,46,1,2021-09-24,,85,85,coverage_ok,True
2021,SH601995,中金公司,非银金融,0.581696093563967,0.5222581566312265,2021-05-10,2021-06-18,2021-06-25,29,1,2021-05-26,2021-06-18,167,167,coverage_ok,False
2021,SH603026,石大胜华,基础化工,0.573112878509239,0.5091024741061714,2021-08-20,2021-09-17,2021-09-22,21,1,2021-09-13,2021-09-17,43,43,coverage_ok,False
2021,SH603185,弘元绿能,机械设备,1.1909058136675448,1.1382420639600528,2021-07-07,2021-09-03,2021-09-02,43,1,2021-07-16,2021-07-22,111,111,coverage_ok,False
2021,SH603259,药明康德,医药生物,0.7332044244748159,0.6880575658040413,2021-03-22,2021-07-16,2021-07-01,80,1,2021-06-02,2021-06-10,243,243,coverage_ok,True
2021,SH603260,合盛硅业,有色金属,4.15633467069353,3.88394920138584,2021-04-23,2021-09-14,2021-09-14,99,1,2021-06-30,2021-06-30,171,171,coverage_ok,True
2021,SH603290,斯达半导,电子,0.7176077900973674,0.6586250889493581,2021-06-30,2021-11-23,2021-11-23,95,1,2021-07-26,2021-07-30,123,123,coverage_ok,False
2021,SH603369,今世缘,食品饮料,0.6690828189199205,0.6027321826141472,2021-08-02,2021-12-14,2021-12-14,90,1,2021-11-16,2021-11-18,243,243,coverage_ok,True
2021,SH603392,万泰生物,医药生物,1.0718459469209494,1.0374909417935396,2021-03-09,2021-08-03,2021-08-05,101,1,2021-04-13,2021-04-21,243,243,coverage_ok,True
2021,SH603486,科沃斯,机械设备,1.9797354039741242,1.9496960155989242,2021-01-07,2021-07-15,2021-07-15,126,1,2021-03-29,2021-03-29,242,242,coverage_ok,False
2021,SH603501,豪威集团,电子,0.5349360788627697,0.5195982564303072,2021-01-04,2021-07-08,2021-07-12,124,1,2021-07-06,,243,243,coverage_ok,True
2021,SH603659,璞泰来,电力设备,1.8523748938083484,1.7744969623209288,2021-02-10,2021-11-29,2021-11-08,157,1,2021-06-03,2021-06-03,202,202,coverage_ok,False
2021,SH603799,华友钴业,有色金属,1.4809264274494662,1.4575386264075791,2021-03-25,2021-07-13,2021-07-12,74,1,2021-05-19,2021-05-24,243,243,coverage_ok,True
2021,SH603806,福斯特,电力设备,1.7953598056221383,1.7545244877905786,2021-03-25,2021-08-30,2021-08-30,108,1,2021-06-11,2021-06-11,243,243,coverage_ok,True
2021,SH603833,欧派家居,轻工制造,0.5205888465554853,0.4835104427607748,2021-01-14,2021-04-12,2021-04-09,57,1,2021-04-12,,243,243,coverage_ok,True
2021,SH603893,瑞芯微,电子,0.6356846705459376,0.5744106234342545,2021-06-15,2021-07-27,2021-07-26,31,1,2021-07-23,2021-07-23,115,115,coverage_ok,True
2021,SH603986,兆易创新,电子,1.2460702620911026,1.197554833035738,2021-03-16,2021-07-30,2021-07-30,94,1,2021-06-18,2021-06-18,243,243,coverage_ok,False
2021,SH603993,洛阳钼业,有色金属,0.7639199287356742,0.746102572881749,2021-06-18,2021-09-13,2021-09-13,62,1,2021-07-23,2021-07-26,243,243,coverage_ok,True
2021,SH605358,立昂微,电子,0.5422216072876707,0.46816566908660406,2021-07-19,2021-07-30,2021-07-30,10,1,2021-07-30,,85,85,coverage_ok,False
2021,SZ000009,中国宝安,综合,0.5454062931160313,0.5315985273202117,2021-07-08,2021-08-24,2021-08-25,33,1,2021-08-24,2021-08-24,64,64,coverage_ok,False
2021,SZ000039,中集集团,机械设备,0.68101260413384,0.6531645901213465,2021-02-09,2021-09-10,2021-09-13,143,1,2021-09-03,2021-09-03,239,239,coverage_ok,True
2021,SZ000063,中兴通讯,通信,0.5058410322974727,0.48364478276279743,2021-04-15,2021-08-03,2021-08-04,75,1,2021-08-03,,242,242,coverage_ok,True
2021,SZ000069,华侨城Ａ,房地产,0.6958677529621045,0.674380131417893,2021-01-29,2021-04-06,2021-04-14,42,1,2021-03-18,2021-03-19,233,233,coverage_ok,True
2021,SZ000157,中联重科,机械设备,0.5935897437464948,0.5782051434099944,2021-01-04,2021-03-02,2021-03-01,37,1,2021-02-10,2021-03-01,243,243,coverage_ok,True
2021,SZ000166,申万宏源,非银金融,0.5939849920583906,0.5438596071901547,2021-07-30,2021-09-10,2021-09-13,31,1,2021-09-10,2021-09-10,243,243,coverage_ok,True
2021,SZ000301,东方盛虹,基础化工,3.2357293375522165,2.994714668408147,2021-01-06,2021-09-16,2021-09-13,162,1,2021-01-20,2021-01-20,230,230,coverage_ok,False
2021,SZ000338,潍柴动力,汽车,0.6828897188393979,0.631939141217341,2021-01-04,2021-02-18,2021-02-09,29,1,2021-02-02,2021-02-02,243,243,coverage_ok,True
2021,SZ000408,藏格矿业,基础化工,0.7984044013491853,0.7765958979422345,2021-07-15,2021-12-31,2021-12-31,113,1,2021-09-13,2021-12-14,116,116,coverage_ok,True
2021,SZ000568,泸州老窖,食品饮料,0.6964477156095958,0.6383388980124858,2021-08-23,2021-12-24,2021-12-23,83,1,2021-10-13,2021-12-03,243,243,coverage_ok,True
2021,SZ000596,古井贡酒,食品饮料,0.5705172025483549,0.547909621467666,2021-08-02,2021-12-09,2021-12-14,87,1,2021-11-19,2021-12-08,243,243,coverage_ok,True
2021,SZ000625,长安汽车,汽车,1.43560062161349,1.3270622689996494,2021-03-25,2021-08-23,2021-08-23,103,1,2021-05-12,2021-05-12,243,243,coverage_ok,True
2021,SZ000703,恒逸石化,基础化工,0.6195562005678164,0.5521774257376086,2021-01-18,2021-02-24,2021-02-25,20,1,2021-02-22,2021-02-22,51,51,coverage_ok,False
2021,SZ000708,中信特钢,钢铁,0.6888251017125038,0.661317965824249,2021-01-04,2021-02-18,2021-02-18,29,1,2021-02-03,2021-02-03,243,243,coverage_ok,True
2021,SZ000723,美锦能源,煤炭,0.8020258115562324,0.765193432994937,2021-11-19,2021-12-27,2021-12-27,27,1,2021-12-16,2021-12-16,68,68,coverage_ok,False
2021,SZ000768,中航西飞,国防军工,0.7623240372191562,0.7249119635172552,2021-05-10,2021-12-03,2021-12-03,142,1,2021-08-05,2021-09-23,243,243,coverage_ok,True
2021,SZ000776,广发证券,非银金融,0.9458167095744112,0.8605577710435455,2021-04-27,2021-12-06,2021-12-08,149,1,2021-08-19,2021-08-24,243,243,coverage_ok,True
2021,SZ000786,北新建材,建筑材料,0.5066252266018287,0.46349021880250985,2021-01-04,2021-02-18,2021-02-10,29,1,2021-02-18,,213,213,coverage_ok,True
2021,SZ000799,酒鬼酒,食品饮料,0.9436207876688976,0.90898061829308,2021-03-29,2021-09-27,2021-06-22,123,1,2021-05-12,2021-05-12,219,219,coverage_ok,True
2021,SZ000807,云铝股份,有色金属,0.5390071046705556,0.46524817648682903,2021-08-25,2021-09-16,2021-09-16,17,1,2021-09-14,,21,21,coverage_ok,False
2021,SZ000825,太钢不锈,钢铁,0.6383525834601576,0.5868725809489379,2021-07-20,2021-09-17,2021-09-13,40,1,2021-09-09,2021-09-09,51,51,coverage_ok,False
2021,SZ000876,新希望,农林牧渔,0.5414726580761908,0.5079218075906435,2021-09-01,2021-11-04,2021-11-04,40,1,2021-11-04,2021-11-04,239,239,coverage_ok,False
2021,SZ000938,紫光股份,计算机,0.8001172359811828,0.7508793537106597,2021-04-28,2021-08-09,2021-08-09,70,1,2021-07-14,2021-07-19,243,243,coverage_ok,True
2021,SZ000963,华东医药,医药生物,0.9517885732164195,0.911353077754048,2021-01-22,2021-05-06,2021-05-31,55,1,2021-03-18,2021-03-18,219,219,coverage_ok,True
2021,SZ000983,山西焦煤,煤炭,0.6269367175167913,0.5518474284838069,2021-09-02,2021-09-09,2021-09-09,5,1,2021-09-09,2021-09-09,13,13,coverage_ok,True
2021,SZ001979,招商蛇口,房地产,0.5074257945771339,0.4777227342975987,2021-08-02,2021-09-30,2021-12-31,42,1,2021-09-30,,243,243,coverage_ok,True
2021,SZ002013,中航机电(退),国防军工,0.5280064837282663,0.49835255515972743,2021-08-26,2021-12-31,2021-12-30,85,1,2021-12-06,,93,93,coverage_ok,True
2021,SZ002044,美年健康,医药生物,0.6836821054703159,0.5790795933404962,2021-01-14,2021-02-23,2021-02-22,24,1,2021-02-19,2021-02-19,53,53,coverage_ok,True
2021,SZ002049,紫光国微,电子,1.6167316208033333,1.4997006815645761,2021-03-16,2021-08-25,2021-08-26,112,1,2021-06-01,2021-06-09,243,243,coverage_ok,True
2021,SZ002064,华峰化学,基础化工,0.7209555174615074,0.6547230953306717,2021-01-06,2021-02-23,2021-02-23,30,1,2021-02-01,2021-02-02,206,206,coverage_ok,False
2021,SZ002074,国轩高科,电力设备,0.837981108206769,0.8357501592471197,2021-04-01,2021-11-30,2021-11-30,108,1,2021-07-14,2021-07-14,151,151,coverage_ok,False
2021,SZ002080,中材科技,基础化工,0.6249005356357071,0.592283204103,2021-09-02,2021-09-17,2021-09-22,12,1,2021-09-16,2021-09-17,83,83,coverage_ok,False
2021,SZ002129,TCL中环,电力设备,1.4496976396377863,1.3919734493722684,2021-03-09,2021-08-30,2021-08-30,120,1,2021-06-23,2021-06-23,243,243,coverage_ok,True
2021,SZ002179,中航光电,国防军工,0.7852741177986684,0.7463509661311676,2021-03-09,2021-12-06,2021-12-03,183,1,2021-07-26,2021-08-05,243,243,coverage_ok,True
2021,SZ002202,金风科技,电力设备,0.8463687473283354,0.8119180166841506,2021-06-21,2021-11-05,2021-11-04,90,1,2021-09-03,2021-09-03,227,227,coverage_ok,True
2021,SZ002230,科大讯飞,计算机,0.6947842320767776,0.6720738834608548,2021-01-04,2021-06-18,2021-06-30,110,1,2021-05-25,2021-05-25,243,243,coverage_ok,True
2021,SZ002241,歌尔股份,电子,1.3323686202284448,1.2914427069621062,2021-03-25,2021-12-13,2021-12-13,176,1,2021-04-22,2021-04-22,243,243,coverage_ok,True
2021,SZ002271,东方雨虹,建筑材料,0.7495676584915985,0.7066282397305219,2021-01-04,2021-06-01,2021-05-31,98,1,2021-02-09,2021-02-09,243,243,coverage_ok,True
2021,SZ002304,洋河股份,食品饮料,0.5830072680596805,0.5675955625351716,2021-04-15,2021-06-07,2021-06-10,35,1,2021-06-01,2021-06-01,243,243,coverage_ok,True
2021,SZ002326,永太科技,基础化工,0.5212405854240849,0.4415413786014559,2021-10-15,2021-10-26,2021-10-25,8,1,2021-10-26,,50,50,coverage_ok,False
2021,SZ002371,北方华创,电子,2.3920750352559326,2.385453929942619,2021-03-24,2021-11-12,2021-11-11,156,1,2021-06-01,2021-06-01,243,243,coverage_ok,True
2021,SZ002415,海康威视,电子,0.5200193403131437,0.4722624762041461,2021-01-04,2021-07-26,2021-01-27,136,1,2021-01-25,,243,243,coverage_ok,True
2021,SZ002459,晶澳科技,电力设备,2.4401596947937816,2.3962767261045452,2021-05-31,2021-11-22,2021-11-22,118,1,2021-06-23,2021-06-29,186,186,coverage_ok,True
2021,SZ002460,赣锋锂业,有色金属,1.602496099375959,1.5515472937335724,2021-03-09,2021-09-01,2021-08-31,122,1,2021-05-31,2021-06-02,243,243,coverage_ok,True
2021,SZ002466,天齐锂业,有色金属,3.3343183060990684,3.124794592024715,2021-04-13,2021-08-30,2021-08-31,96,1,2021-05-06,2021-05-06,242,242,coverage_ok,True
2021,SZ002475,立讯精密,电子,0.5989700931169208,0.5568071904404446,2021-03-25,2021-12-27,2021-12-24,186,1,2021-06-25,2021-12-22,243,243,coverage_ok,True
2021,SZ002493,荣盛石化,基础化工,0.7544170623460389,0.6501767498913216,2021-01-04,2021-02-18,2021-02-10,29,1,2021-02-02,2021-02-02,243,243,coverage_ok,True
2021,SZ002568,百润股份,食品饮料,0.5561619634779595,0.5375171316598799,2021-03-17,2021-05-24,2021-05-18,45,1,2021-05-17,2021-05-17,176,176,coverage_ok,True
2021,SZ002594,比亚迪,汽车,1.3659872136166045,1.3068156842490795,2021-05-11,2021-10-26,2021-11-04,113,1,2021-06-10,2021-06-10,243,243,coverage_ok,True
2021,SZ002601,龙佰集团,基础化工,0.829629668737782,0.7111111127635683,2021-01-04,2021-02-18,2021-02-18,29,1,2021-01-26,2021-02-02,243,243,coverage_ok,True
2021,SZ002648,卫星化学,基础化工,0.7708333869897779,0.6998457269908596,2021-03-18,2021-09-16,2021-09-16,88,1,2021-07-01,2021-08-04,174,174,coverage_ok,True
2021,SZ002709,天赐材料,基础化工,2.507970761765983,2.393365154801769,2021-03-17,2021-10-28,2021-10-29,130,1,2021-05-19,2021-05-19,209,209,coverage_ok,False
2021,SZ002714,牧原股份,农林牧渔,0.6377393987408722,0.5865900092787759,2021-01-04,2021-02-22,2021-02-19,31,1,2021-02-10,2021-02-10,243,243,coverage_ok,True
2021,SZ002791,坚朗五金,建筑材料,0.6614583333333333,0.64624998304579,2021-03-17,2021-08-11,2021-08-11,97,1,2021-07-14,2021-07-14,172,172,coverage_ok,False
2021,SZ002812,恩捷股份,基础化工,2.1781278486827493,2.089324659670733,2021-02-26,2021-09-14,2021-09-14,133,1,2021-05-20,2021-05-28,238,238,coverage_ok,True
2021,SZ002821,凯莱英,医药生物,1.3914706800126684,1.3569835006252533,2021-03-09,2021-11-30,2021-11-29,179,1,2021-05-12,2021-05-12,243,243,coverage_ok,True
2021,SZ002841,视源股份,电子,0.5319914489359541,0.5240465338101381,2021-01-18,2021-04-23,2021-04-22,64,1,2021-02-03,2021-04-21,222,222,coverage_ok,True
2021,SZ002920,德赛西威,计算机,0.9004064814461772,0.8553323028238429,2021-04-08,2021-12-23,2021-12-23,141,1,2021-11-22,2021-11-22,179,179,coverage_ok,True
2021,SZ002938,鹏鼎控股,电子,0.6005446515449746,0.5670946071662897,2021-05-10,2021-12-24,2021-12-24,157,1,2021-11-10,2021-12-09,243,243,coverage_ok,True
2021,SZ003022,联泓新科,基础化工,1.226366879824107,1.1585990849722756,2021-07-12,2021-09-17,2021-09-17,33,1,2021-08-30,2021-08-30,94,94,coverage_ok,False
2022,SH600010,包钢股份,钢铁,0.554913310729966,0.5202312632628947,2022-04-27,2022-06-27,2022-06-27,39,1,2022-06-24,2022-06-24,241,241,coverage_ok,False
2022,SH600011,华能国际,公用事业,0.6170597962425579,0.5843918656257368,2022-04-15,2022-09-08,2022-09-07,100,1,2022-08-26,2022-09-06,241,241,coverage_ok,True
2022,SH600026,中远海能,交通运输,1.106681012888477,1.0269396559475932,2022-06-01,2022-10-20,2022-10-19,70,1,2022-08-17,2022-08-18,121,121,coverage_ok,True
2022,SH600050,中国联通,通信,0.6249999597265918,0.6081081647085735,2022-08-02,2022-12-07,2022-12-05,86,1,2022-12-01,2022-12-05,241,241,coverage_ok,True
2022,SH600085,同仁堂,医药生物,0.6802290381927303,0.642857077160127,2022-04-29,2022-10-27,2022-10-27,119,1,2022-06-16,2022-06-17,237,237,coverage_ok,True
2022,SH600089,特变电工,电力设备,0.7993395155476086,0.7919076282528583,2022-04-27,2022-07-05,2022-07-05,45,1,2022-06-13,2022-06-13,241,241,coverage_ok,True
2022,SH600111,北方稀土,有色金属,0.5380313374112571,0.5115585897396875,2022-04-27,2022-06-13,2022-06-14,29,1,2022-06-13,2022-06-13,241,241,coverage_ok,True
2022,SH600132,重庆啤酒,食品饮料,0.592989439957484,0.5349408036329477,2022-03-30,2022-06-30,2022-06-30,60,1,2022-06-30,2022-06-30,215,215,coverage_ok,False
2022,SH600150,中国船舶,国防军工,1.014245068624135,0.9636751972743933,2022-04-27,2022-09-07,2022-09-06,91,1,2022-07-20,2022-07-20,241,241,coverage_ok,True
2022,SH600188,兖矿能源,煤炭,1.6875000876538908,1.6470589197768217,2022-01-17,2022-09-07,2022-09-07,156,1,2022-03-02,2022-03-02,241,241,coverage_ok,True
2022,SH600196,复星医药,医药生物,0.5854072512905888,0.4932126223324629,2022-03-09,2022-03-22,2022-03-21,10,1,2022-03-22,,241,241,coverage_ok,False
2022,SH600233,圆通速递,交通运输,0.5918215725671361,0.5434944626974008,2022-04-26,2022-10-17,2022-10-17,114,1,2022-06-09,2022-06-10,241,241,coverage_ok,True
2022,SH600256,广汇能源,石油石化,1.7754239330035682,1.6716102155091899,2022-03-21,2022-09-07,2022-09-07,116,1,2022-04-15,2022-05-23,195,195,coverage_ok,False
2022,SH600276,恒瑞医药,医药生物,0.6066992516761267,0.5652992333563909,2022-04-27,2022-11-02,2022-11-03,125,1,2022-07-04,2022-07-04,241,241,coverage_ok,False
2022,SH600438,通威股份,电力设备,0.9711097413044061,0.9678266719733457,2022-04-25,2022-07-05,2022-07-05,47,1,2022-06-07,2022-06-10,241,241,coverage_ok,True
2022,SH600522,中天科技,通信,1.0988047611372629,1.047011963635145,2022-04-27,2022-07-20,2022-07-20,56,1,2022-06-06,2022-06-17,227,227,coverage_ok,True
2022,SH600570,恒生电子,计算机,0.8449418926891852,0.7868987137021564,2022-04-27,2022-11-18,2022-11-18,137,1,2022-10-27,2022-10-27,239,239,coverage_ok,False
2022,SH600588,用友网络,计算机,0.7459926568250452,0.6794081950848494,2022-10-12,2022-11-18,2022-11-02,28,1,2022-10-27,2022-10-27,241,241,coverage_ok,False
2022,SH600600,青岛啤酒,食品饮料,0.5602816465918474,0.5429085191329617,2022-04-11,2022-12-06,2022-12-06,161,1,2022-08-01,2022-08-09,241,241,coverage_ok,True
2022,SH600606,绿地控股,房地产,0.5589888426800338,0.47471912482699574,2022-03-09,2022-04-06,2022-04-08,17,1,2022-04-06,,93,93,coverage_ok,False
2022,SH600660,福耀玻璃,汽车,0.509455334390166,0.4977306230804328,2022-04-12,2022-06-24,2022-06-24,49,1,2022-06-24,,241,241,coverage_ok,True
2022,SH600703,三安光电,电子,0.6729713909331694,0.6333130844819319,2022-04-27,2022-08-19,2022-08-22,78,1,2022-06-27,2022-08-18,241,241,coverage_ok,False
2022,SH600732,爱旭股份,电力设备,1.1893525180520212,1.050211614148811,2022-06-02,2022-11-09,2022-11-08,67,1,2022-06-24,2022-06-27,76,76,coverage_ok,False
2022,SH600741,华域汽车,汽车,0.5140647174645998,0.4922643400054094,2022-04-27,2022-06-27,2022-06-24,39,1,2022-06-27,,239,239,coverage_ok,False
2022,SH600760,中航沈飞,国防军工,0.7229202160944987,0.7096773232509614,2022-04-27,2022-10-25,2022-10-31,119,1,2022-07-04,2022-08-03,241,241,coverage_ok,True
2022,SH600795,国电电力,公用事业,0.8499999503294646,0.8416666252745539,2022-04-27,2022-10-26,2022-10-26,120,1,2022-07-04,2022-07-04,194,194,coverage_ok,True
2022,SH600845,宝信软件,计算机,0.5461215994737798,0.5314465110164879,2022-04-27,2022-12-30,2022-12-30,167,1,2022-11-18,2022-12-30,241,241,coverage_ok,True
2022,SH600875,东方电气,电力设备,0.7320541128510565,0.6979388704917029,2022-06-14,2022-11-07,2022-11-07,96,1,2022-09-07,2022-09-08,168,168,coverage_ok,True
2022,SH600884,杉杉股份,电力设备,0.5002253318756458,0.4903109012578788,2022-05-23,2022-07-07,2022-07-07,26,1,2022-07-07,,154,154,coverage_ok,False
2022,SH600893,航发动力,国防军工,0.7555200195312499,0.7286400146484375,2022-04-27,2022-08-09,2022-08-09,70,1,2022-07-04,2022-07-04,241,241,coverage_ok,False
2022,SH601012,隆基绿能,电力设备,0.6994871481870995,0.6894871638371394,2022-04-26,2022-07-01,2022-06-28,44,1,2022-06-06,2022-06-06,241,241,coverage_ok,False
2022,SH601066,中信建投,非银金融,0.5476939625118022,0.485324961525639,2022-04-27,2022-06-24,2022-06-23,38,1,2022-06-24,,241,241,coverage_ok,False
2022,SH601088,中国神华,煤炭,0.6274985140356482,0.6044820959346673,2022-01-06,2022-09-15,2022-09-06,168,1,2022-05-25,2022-05-26,241,241,coverage_ok,True
2022,SH601100,恒立液压,机械设备,0.7054601805141032,0.6588054824076539,2022-04-26,2022-11-14,2022-11-21,134,1,2022-06-15,2022-06-30,241,241,coverage_ok,False
