year,instrument,episode_rank,low_date,high_date,entry_family,exit_family,signal_search_start,signal_search_end,anchor_search_start,anchor_search_end,search_window_truncated,search_window_truncate_reason,would_have_signal_near_start,first_signal_date,entry_date,entry_price,exit_date,exit_price,signal_lag_trading_days,would_exit_before_high,exit_before_high_reason,missed_reason,gain_before_first_signal_intraday,gain_before_first_signal_close_confirmed,gain_after_first_signal_intraday,gain_lost_by_early_exit,anchor_type_used_for_alignment
2019,SH600352,1,2019-03-27,2019-04-10,ema_state_baseline,ema60_exit_only,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,ema_state_baseline,stop_plus_time,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,breakout_core,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,breakout_core,stop_plus_time,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,breakout_core,fast_failure_exit_diagnostic,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_original,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_original,stop_plus_time,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_strict_trend,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_strict_money,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_top_score,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_strict_trend,fast_failure_exit_diagnostic,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,pullback_original,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,breakdown_repair_diagnostic,layered_exit,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600352,1,2019-03-27,2019-04-10,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-03-27,2019-04-10,2019-03-27,2019-04-25,True,left_boundary,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,ema_state_baseline,ema60_exit_only,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,True,2019-02-12,2019-02-13,8.359999656677246,2019-04-22,9.529999732971191,0.0,True,ema60_exit,early_exit,0.044831957948068046,0.044831957948068046,0.4934444839377494,0.3147953918215569,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,ema_state_baseline,stop_plus_time,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,True,2019-02-12,2019-02-13,8.359999656677246,2019-04-22,9.529999732971191,0.0,True,ema60_exit,early_exit,0.044831957948068046,0.044831957948068046,0.4934444839377494,0.3147953918215569,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,breakout_core,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,True,2019-02-12,2019-02-13,8.359999656677246,2019-04-17,10.4399995803833,0.0,True,trailing_stop,early_exit,0.044831957948068046,0.044831957948068046,0.4934444839377494,0.20019159354325922,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,breakout_core,stop_plus_time,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,True,2019-02-12,2019-02-13,8.359999656677246,2019-04-22,9.529999732971191,0.0,True,ema60_exit,early_exit,0.044831957948068046,0.044831957948068046,0.4934444839377494,0.3147953918215569,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,breakout_core,fast_failure_exit_diagnostic,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,True,2019-02-12,2019-02-13,8.359999656677246,2019-02-26,8.489999771118164,0.0,True,fast_relative_failure,early_exit,0.044831957948068046,0.044831957948068046,0.4934444839377494,0.47585395415398746,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_original,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_original,stop_plus_time,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_strict_trend,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_strict_money,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_top_score,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_strict_trend,fast_failure_exit_diagnostic,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,pullback_original,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,breakdown_repair_diagnostic,layered_exit,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,2019-07-01,2019-07-02,9.390000343322754,2019-07-31,10.039999961853027,88.0,True,trailing_stop,late_signal,0.49564142319566407,0.49564142319566407,0.32452427932818173,,first_ema60_reclaim
2019,SH600383,1,2019-02-12,2019-12-31,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-02-12,2019-12-31,2018-04-27,2019-03-20,False,,False,2019-07-01,2019-07-02,9.390000343322754,2019-07-05,9.949999809265137,88.0,True,fast_industry_failure,late_signal,0.49564142319566407,0.49564142319566407,0.32452427932818173,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,ema_state_baseline,ema60_exit_only,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,2019-03-27,2019-03-28,105.73999786376953,,,52.0,False,,late_signal,0.3681661646518013,0.3554224411339768,0.1080293136313808,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,ema_state_baseline,stop_plus_time,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,2019-03-27,2019-03-28,105.73999786376953,,,52.0,False,,late_signal,0.3681661646518013,0.3554224411339768,0.1080293136313808,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,breakout_core,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,2019-04-10,,,,,61.0,False,,late_signal,0.5018477971302511,0.4831145080027457,0.012631047047562571,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,breakout_core,stop_plus_time,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,2019-04-10,,,,,61.0,False,,late_signal,0.5018477971302511,0.4831145080027457,0.012631047047562571,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,breakout_core,fast_failure_exit_diagnostic,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,2019-04-10,,,,,61.0,False,,late_signal,0.5018477971302511,0.4831145080027457,0.012631047047562571,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_original,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_original,stop_plus_time,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_strict_trend,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_strict_money,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_top_score,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_strict_trend,fast_failure_exit_diagnostic,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,pullback_original,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,breakdown_repair_diagnostic,layered_exit,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600436,1,2019-01-07,2019-04-10,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-01-07,2019-04-10,2018-12-12,2019-02-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,ema_state_baseline,ema60_exit_only,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-11,2019-02-12,617.27001953125,2019-06-06,736.0599975585938,21.0,True,ema60_exit,early_exit,0.25338593051897207,0.2461813722217756,0.737193991342872,0.46148410972264675,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,ema_state_baseline,stop_plus_time,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-11,2019-02-12,617.27001953125,2019-06-06,736.0599975585938,21.0,True,ema60_exit,early_exit,0.25338593051897207,0.2461813722217756,0.737193991342872,0.46148410972264675,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,breakout_core,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-11,2019-02-12,617.27001953125,2019-05-06,773.510009765625,21.0,True,trailing_stop,early_exit,0.25338593051897207,0.2461813722217756,0.737193991342872,0.390725364446578,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,breakout_core,stop_plus_time,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-11,2019-02-12,617.27001953125,2019-06-06,736.0599975585938,21.0,True,ema60_exit,early_exit,0.25338593051897207,0.2461813722217756,0.737193991342872,0.46148410972264675,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,breakout_core,fast_failure_exit_diagnostic,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-11,2019-02-12,617.27001953125,2019-02-20,616.4199829101562,21.0,True,time_stop,early_exit,0.25338593051897207,0.2461813722217756,0.737193991342872,0.7451413323035718,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_original,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-21,2019-02-22,612.1500244140625,2019-03-07,639.1300048828125,29.0,True,trailing_stop,early_exit,0.27992997741720127,0.2714374300601734,0.7493698519297196,0.6831317290941723,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_original,stop_plus_time,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-21,2019-02-22,612.1500244140625,2019-06-06,736.0599975585938,29.0,True,ema60_exit,early_exit,0.27992997741720127,0.2714374300601734,0.7493698519297196,0.46148410972264675,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_strict_trend,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-07-12,2019-07-15,838.510009765625,2019-07-18,820.9199829101562,125.0,True,stop_loss,late_signal,0.8056589591424592,0.7991386834174847,0.25911794639084884,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_strict_money,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_top_score,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-07-12,2019-07-15,838.510009765625,2019-07-18,820.9199829101562,125.0,True,stop_loss,late_signal,0.8056589591424592,0.7991386834174847,0.25911794639084884,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_strict_trend,fast_failure_exit_diagnostic,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-07-12,2019-07-15,838.510009765625,2019-07-18,820.9199829101562,125.0,True,stop_loss,late_signal,0.8056589591424592,0.7991386834174847,0.25911794639084884,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,pullback_original,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,2019-02-21,2019-02-22,612.1500244140625,2019-03-07,639.1300048828125,29.0,True,trailing_stop,early_exit,0.27992997741720127,0.2714374300601734,0.7493698519297196,0.6831317290941723,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,breakdown_repair_diagnostic,layered_exit,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600519,1,2019-01-04,2019-11-19,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-01-04,2019-11-19,2018-12-05,2019-02-01,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,ema_state_baseline,ema60_exit_only,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,ema_state_baseline,stop_plus_time,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,breakout_core,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,breakout_core,stop_plus_time,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,breakout_core,fast_failure_exit_diagnostic,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_original,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_original,stop_plus_time,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_strict_trend,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_strict_money,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_top_score,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_strict_trend,fast_failure_exit_diagnostic,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,pullback_original,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,breakdown_repair_diagnostic,layered_exit,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600547,1,2019-04-29,2019-09-04,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-04-29,2019-09-04,2019-04-04,2019-06-05,False,,False,,,,,,,False,,industry_filtered,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,ema_state_baseline,ema60_exit_only,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,2019-12-13,2019-12-16,36.619998931884766,,,229.0,False,,late_signal,0.896163741252294,0.8838876352095595,0.13227658191866865,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,ema_state_baseline,stop_plus_time,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,2019-12-13,2019-12-16,36.619998931884766,,,229.0,False,,late_signal,0.896163741252294,0.8838876352095595,0.13227658191866865,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,breakout_core,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,2019-12-23,2019-12-24,37.36000061035156,,,235.0,False,,late_signal,0.9309463669153537,0.9038364538728936,0.11311120221379523,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,breakout_core,stop_plus_time,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,2019-12-23,2019-12-24,37.36000061035156,,,235.0,False,,late_signal,0.9309463669153537,0.9038364538728936,0.11311120221379523,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,breakout_core,fast_failure_exit_diagnostic,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,2019-12-23,2019-12-24,37.36000061035156,,,235.0,False,,late_signal,0.9309463669153537,0.9038364538728936,0.11311120221379523,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_original,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_original,stop_plus_time,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_strict_trend,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_strict_money,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_top_score,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_strict_trend,fast_failure_exit_diagnostic,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,pullback_original,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,breakdown_repair_diagnostic,layered_exit,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,True,2019-02-11,2019-02-12,23.81999969482422,2019-04-12,29.940000534057617,21.0,True,trailing_stop,early_exit,0.22404098409437045,0.2199489162259276,0.7371069032504018,0.38376752057996644,first_ema60_reclaim
2019,SH600585,1,2019-01-04,2019-12-31,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-01-04,2019-12-31,2018-12-20,2019-02-25,False,,True,2019-02-11,2019-02-12,23.81999969482422,2019-02-15,24.15999984741211,21.0,True,fast_industry_failure,early_exit,0.22404098409437045,0.2199489162259276,0.7371069032504018,0.7148179042564664,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,ema_state_baseline,ema60_exit_only,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,True,2019-03-08,2019-03-11,22.420000076293945,2019-04-30,17.969999313354492,19.0,True,ema60_exit,late_signal,0.6671459948557805,0.5406182990837871,0.29442342094337315,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,ema_state_baseline,stop_plus_time,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,True,2019-03-08,2019-03-11,22.420000076293945,2019-03-25,20.200000762939453,19.0,True,time_stop,late_signal,0.6671459948557805,0.5406182990837871,0.29442342094337315,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,breakout_core,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,2019-03-12,2019-03-13,21.420000076293945,2019-03-27,18.8700008392334,21.0,True,time_stop,late_signal,0.6671459948557805,0.5571531333583624,0.2645429170176534,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,breakout_core,stop_plus_time,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,2019-03-12,2019-03-13,21.420000076293945,2019-03-27,18.8700008392334,21.0,True,time_stop,late_signal,0.6671459948557805,0.5571531333583624,0.2645429170176534,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,breakout_core,fast_failure_exit_diagnostic,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,2019-03-12,2019-03-13,21.420000076293945,2019-03-20,19.479999542236328,21.0,True,time_stop,late_signal,0.6671459948557805,0.5571531333583624,0.2645429170176534,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_original,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_original,stop_plus_time,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_strict_trend,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_strict_money,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_top_score,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_strict_trend,fast_failure_exit_diagnostic,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,pullback_original,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,breakdown_repair_diagnostic,layered_exit,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,True,2019-02-11,2019-02-12,15.09000015258789,2019-03-14,18.690000534057617,0.0,True,trailing_stop,early_exit,0.09202011121584075,0.08986340860618758,0.8067282101143327,0.4654894920809316,first_ema60_reclaim
2019,SH600588,1,2019-02-11,2019-09-05,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2019-02-11,2019-09-05,2018-08-31,2019-03-11,False,,True,2019-02-11,2019-02-12,15.09000015258789,2019-02-15,14.869999885559082,0.0,True,fast_industry_failure,early_exit,0.09202011121584075,0.08986340860618758,0.8067282101143327,0.8419636584024512,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,ema_state_baseline,ema60_exit_only,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,True,2019-02-14,2019-02-15,35.060001373291016,2019-06-04,40.849998474121094,7.0,True,ema60_exit,early_exit,0.1148458918157591,0.09305937641990014,0.4453302922924973,0.2425948645675029,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,ema_state_baseline,stop_plus_time,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,True,2019-02-14,2019-02-15,35.060001373291016,2019-03-01,34.91999816894531,7.0,True,time_stop,early_exit,0.1148458918157591,0.09305937641990014,0.4453302922924973,0.4536082755775903,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,breakout_core,layered_exit,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,2019-04-18,2019-04-19,44.68000030517578,2019-05-09,42.619998931884766,51.0,True,time_stop,late_signal,0.4394646269058793,0.4070960965307151,0.12276043683811277,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,breakout_core,stop_plus_time,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,2019-04-18,2019-04-19,44.68000030517578,2019-05-09,42.619998931884766,51.0,True,time_stop,late_signal,0.4394646269058793,0.4070960965307151,0.12276043683811277,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,breakout_core,fast_failure_exit_diagnostic,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,2019-04-18,2019-04-19,44.68000030517578,2019-04-26,43.25,51.0,True,time_stop,late_signal,0.4394646269058793,0.4070960965307151,0.12276043683811277,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,pullback_original,layered_exit,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,pullback_original,stop_plus_time,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,pullback_strict_trend,layered_exit,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2019,SH600600,1,2019-01-29,2019-11-14,pullback_strict_money,layered_exit,2019-01-29,2019-11-14,2018-07-19,2019-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
