year,rule_version_id,entry_type,exit_reason,industry_name,market_trend_state,market_width_state,trend_score_bucket,money_ratio_bucket,gap_bucket,initial_risk_bucket,holding_days_bucket,trades,net_pnl,avg_loss_pnl,stop_time_trade_ratio
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,医药生物,market_trend_on,width_strong,top50,100_120,flat_up,risk_8_12,d0_3,1,-2695.551390075683,-2695.551390075683,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,交通运输,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-2569.7650355100645,-2569.7650355100645,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-2381.1538337230695,-2381.1538337230695,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,080_100,flat_down,risk_8_12,d6_10,1,-2345.50067062378,-2345.50067062378,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,机械设备,market_trend_on,width_strong,top50,100_120,flat_up,risk_gt12,d6_10,1,-2107.242618083955,-2107.242618083955,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,食品饮料,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d0_3,1,-2024.6777313232428,-2024.6777313232428,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,有色金属,market_trend_on,width_strong,top20,gt120,gap_down_gt2,risk_gt12,d11_20,1,-1956.4794610977158,-1956.4794610977158,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d0_3,1,-1824.6263144493103,-1824.6263144493103,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,农林牧渔,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-1781.2107330322258,-1781.2107330322258,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,汽车,market_trend_on,width_strong,top20,gt120,gap_down_gt2,risk_gt12,d6_10,1,-1775.2840614318848,-1775.2840614318848,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-1610.7225215435021,-1610.7225215435021,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d4_5,1,-1591.8225357055671,-1591.8225357055671,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d6_10,1,-1401.638609313964,-1401.638609313964,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,家用电器,market_trend_on,width_strong,top50,080_100,flat_down,risk_8_12,d6_10,1,-1322.1720818519577,-1322.1720818519577,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,医药生物,market_trend_on,width_strong,bottom50,060_080,gap_up_gt2,risk_gt12,d20p,1,-1292.32994670868,-1292.32994670868,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,煤炭,market_trend_on,width_strong,top20,gt120,gap_down_gt2,risk_4_8,d4_5,1,-1210.032618427275,-1210.032618427275,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,汽车,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d6_10,1,-1197.90034532547,-1197.90034532547,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,trailing_stop,医药生物,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d20p,1,-1195.2907237052932,-1195.2907237052932,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电子,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-1164.4889316558838,-1164.4889316558838,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,trailing_stop,有色金属,market_trend_on,width_strong,top50,lt060,flat_up,risk_gt12,d11_20,1,-1155.5503726959244,-1155.5503726959244,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-1048.4640551805496,-1048.4640551805496,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,机械设备,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d6_10,1,-1023.610332489014,-1023.610332489014,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电力设备,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d4_5,1,-967.7348461151123,-967.7348461151123,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,汽车,market_trend_on,width_strong,top50,100_120,flat_down,risk_4_8,d0_3,1,-912.4721702575698,-912.4721702575698,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电力设备,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-869.794924736023,-869.794924736023,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,钢铁,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-849.8837459206567,-849.8837459206567,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,石油石化,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d4_5,1,-751.4086399078369,-751.4086399078369,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d6_10,1,-682.9656869888298,-682.9656869888298,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d4_5,1,-652.7608617782586,-652.7608617782586,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-637.6733340740211,-637.6733340740211,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,轻工制造,market_trend_on,width_strong,top50,gt120,flat_up,risk_gt12,d20p,1,-632.4863557815552,-632.4863557815552,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,公用事业,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d11_20,1,-624.577601194381,-624.577601194381,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电子,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d6_10,1,-585.1191329956051,-585.1191329956051,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,top50,gt120,flat_up,risk_lt4,d6_10,1,-547.0475364685044,-547.0475364685044,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d11_20,1,-517.2211269378677,-517.2211269378677,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,有色金属,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d6_10,1,-496.67479324340854,-496.67479324340854,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,通信,market_trend_on,width_strong,top50,060_080,flat_down,risk_lt4,d0_3,1,-454.2891232609742,-454.2891232609742,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,医药生物,market_trend_on,width_strong,top50,gt120,flat_up,risk_8_12,d11_20,1,-445.75439071655273,-445.75439071655273,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,基础化工,market_trend_on,width_strong,top50,gt120,gap_up_gt2,risk_gt12,d20p,1,-413.88079299926756,-413.88079299926756,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d6_10,1,-336.94973788261416,-336.94973788261416,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d11_20,1,-254.898863196373,-254.898863196373,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-225.51084034443048,-225.51084034443048,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,通信,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d20p,1,-217.97984886169434,-217.97984886169434,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,top50,gt120,flat_up,risk_gt12,d6_10,1,-182.94521522522047,-182.94521522522047,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_lt4,d0_3,1,-157.82890555858467,-157.82890555858467,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,农林牧渔,market_trend_on,width_strong,top50,gt120,flat_up,risk_gt12,d11_20,1,-133.24591598510887,-133.24591598510887,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,轻工制造,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d11_20,1,-129.01947631835975,-129.01947631835975,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,建筑装饰,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d11_20,1,-122.29346356391761,-122.29346356391761,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电力设备,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d20p,1,-117.4254638671875,-117.4254638671875,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,公用事业,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d11_20,1,-116.62875843048096,-116.62875843048096,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,100_120,flat_up,risk_4_8,d4_5,1,-71.00006103515625,-71.00006103515625,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,银行,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d20p,1,-66.39646490812265,-66.39646490812265,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,公用事业,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d11_20,1,-62.355997276307605,-62.355997276307605,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d6_10,1,-10.0,-10.0,1.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d20p,1,-4.145673370361328,-4.145673370361328,0.0
2021,breakdown_repair_layered_diag__risk_unit_w03_ind20,breakdown_repair,trailing_stop,电力设备,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d20p,1,-3.669388389587402,-3.669388389587402,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,食品饮料,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d4_5,1,-3644.7771438598647,-3644.7771438598647,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,基础化工,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d4_5,1,-3602.202093601226,-3602.202093601226,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,石油石化,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d0_3,1,-3113.9753597259514,-3113.9753597259514,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,医药生物,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,1,-2785.7350982666007,-2785.7350982666007,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,基础化工,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d0_3,1,-2763.1795104980474,-2763.1795104980474,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d4_5,1,-2729.0334526062024,-2729.0334526062024,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,建筑材料,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d0_3,1,-2632.030487060546,-2632.030487060546,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d4_5,1,-2619.176071929932,-2619.176071929932,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_up,risk_8_12,d6_10,2,-2614.658316802978,-1307.329158401489,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,ema60_exit,计算机,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d0_3,1,-2560.7341850280754,-2560.7341850280754,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,国防军工,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d6_10,1,-2385.985104942322,-2385.985104942322,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,ema60_exit,国防军工,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d0_3,1,-2224.4833534240715,-2224.4833534240715,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_4_8,d0_3,1,-2214.134123229979,-2214.134123229979,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,国防军工,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d4_5,1,-1961.5667327880867,-1961.5667327880867,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_up,risk_8_12,d4_5,1,-1871.1365982055663,-1871.1365982055663,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d4_5,1,-1834.3992366790771,-1834.3992366790771,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,农林牧渔,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,1,-1671.1923099517808,-1671.1923099517808,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_industry_failure,基础化工,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,1,-1643.0662878513335,-1643.0662878513335,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,家用电器,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d4_5,1,-1565.3342731475846,-1565.3342731475846,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d4_5,1,-1536.5189628601074,-1536.5189628601074,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,电子,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d0_3,1,-1409.8181228637682,-1409.8181228637682,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,2,-1328.2709159851065,-664.1354579925533,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,电力设备,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d4_5,1,-1320.1804870605465,-1320.1804870605465,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,家用电器,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-1243.3638656616217,-1243.3638656616217,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,汽车,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d4_5,1,-1197.986909961702,-1197.986909961702,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-1192.210912847518,-1192.210912847518,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d4_5,1,-1156.6750894546508,-1156.6750894546508,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,医药生物,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d6_10,1,-971.7776443481438,-971.7776443481438,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d11_20,1,-961.1200761795044,-961.1200761795044,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,国防军工,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d4_5,1,-960.8162738800041,-960.8162738800041,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_relative_failure,社会服务,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d0_3,1,-837.4824890136733,-837.4824890136733,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d4_5,1,-835.3306856155396,-835.3306856155396,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d0_3,1,-824.269451141356,-824.269451141356,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,电力设备,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d4_5,1,-662.325611114502,-662.325611114502,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d11_20,1,-651.3333290100112,-651.3333290100112,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,有色金属,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d11_20,1,-583.1847815990462,-583.1847815990462,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d20p,1,-513.6709909439087,-513.6709909439087,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,电子,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,1,-487.56437835693504,-487.56437835693504,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-444.93334197997973,-444.93334197997973,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,有色金属,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d20p,1,-340.105217850209,-340.105217850209,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d4_5,1,-329.1006860733032,-329.1006860733032,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,汽车,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d11_20,1,-328.49207382202076,-328.49207382202076,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,基础化工,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d6_10,1,-322.6287420272827,-322.6287420272827,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,社会服务,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-288.65453491210866,-288.65453491210866,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,汽车,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d4_5,1,-257.95780587196424,-257.95780587196424,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,2,-241.7790969848611,-120.88954849243055,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_industry_failure,银行,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d0_3,1,-240.7638230323799,-240.7638230323799,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-220.38363494873118,-220.38363494873118,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_industry_failure,电子,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d0_3,1,-199.12179985046313,-199.12179985046313,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,电子,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d4_5,1,-179.76673278808738,-179.76673278808738,1.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,fast_ema20_failure,医药生物,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d11_20,1,-120.62269515991356,-120.62269515991356,0.0
2021,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d4_5,1,-94.97538909912036,-94.97538909912036,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d4_5,2,-13551.73022994995,-6775.865114974975,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,基础化工,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,2,-10475.084906959532,-5237.542453479766,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,基础化工,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-8553.977930068972,-8553.977930068972,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,医药生物,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,2,-8514.733233642579,-4257.366616821289,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,gap_down_gt2,risk_gt12,d6_10,1,-6520.365681457517,-6520.365681457517,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,国防军工,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d20p,1,-6375.9620155334505,-6375.9620155334505,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d4_5,1,-5238.352143859864,-5238.352143859864,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,建筑材料,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,1,-5144.23975524902,-5144.23975524902,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_up,risk_8_12,d6_10,2,-4873.242403411866,-2436.621201705933,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d6_10,1,-4545.995013427736,-4545.995013427736,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_4_8,d0_3,1,-4428.268246459958,-4428.268246459958,1.0
2021,breakout_layered_base__fixed_w05,breakout,ema60_exit,计算机,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d0_3,1,-4267.890308380127,-4267.890308380127,0.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d6_10,1,-4242.005027389525,-4242.005027389525,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,国防军工,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d6_10,1,-3989.777996826169,-3989.777996826169,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,国防军工,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d6_10,1,-3934.608913421628,-3934.608913421628,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,有色金属,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-3895.9190483093275,-3895.9190483093275,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,基础化工,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-3734.612958908081,-3734.612958908081,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,社会服务,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-3331.792242240903,-3331.792242240903,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-2970.2158149719207,-2970.2158149719207,1.0
2021,breakout_layered_base__fixed_w05,breakout,trailing_stop,基础化工,market_trend_on,width_strong,top10,gt120,flat_up,risk_8_12,d11_20,1,-2955.2681228637693,-2955.2681228637693,0.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,电力设备,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-2617.883313560486,-2617.883313560486,1.0
2021,breakout_layered_base__fixed_w05,breakout,time_stop,银行,market_trend_on,width_strong,top20,gt120,gap_down_gt2,risk_4_8,d6_10,1,-2584.4942015647916,-2584.4942015647916,1.0
2021,breakout_layered_base__fixed_w05,breakout,stop_loss,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-2417.8761215209947,-2417.8761215209947,1.0
