cross_year_episode_id,instrument,name,industry_name,episode_start_year,episode_end_year,overlap_year,low_date,high_date,forward_gain_intraday,forward_gain_close_confirmed,close_confirmed_peak_date,overlap_start_date,overlap_end_date,overlap_trading_days,in_year_episode_linked,truncated_by_year_boundary,observed_reference_overlap
SH600585_2017-07-06_2020-07-30,SH600585,海螺水泥,建筑材料,2017,2020,2018,2017-07-06,2020-07-30,2.2079270845048997,2.163742530248485,2020-07-20,2018-01-01,2018-12-31,243,False,True,False
SH600585_2017-07-06_2020-07-30,SH600585,海螺水泥,建筑材料,2017,2020,2019,2017-07-06,2020-07-30,2.2079270845048997,2.163742530248485,2020-07-20,2019-01-01,2019-12-31,244,True,True,False
SH600585_2017-07-06_2020-07-30,SH600585,海螺水泥,建筑材料,2017,2020,2020,2017-07-06,2020-07-30,2.2079270845048997,2.163742530248485,2020-07-20,2020-01-01,2020-07-30,139,True,True,False
SH600588_2018-07-17_2020-07-09,SH600588,用友网络,计算机,2018,2020,2018,2018-07-17,2020-07-09,2.981563422399432,2.8561946384515986,2020-07-09,2018-07-17,2018-12-31,44,False,True,False
SH600588_2018-07-17_2020-07-09,SH600588,用友网络,计算机,2018,2020,2019,2018-07-17,2020-07-09,2.981563422399432,2.8561946384515986,2020-07-09,2019-01-01,2019-12-31,221,True,True,False
SH600588_2018-07-17_2020-07-09,SH600588,用友网络,计算机,2018,2020,2020,2018-07-17,2020-07-09,2.981563422399432,2.8561946384515986,2020-07-09,2020-01-01,2020-07-09,124,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2017,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2017-12-22,2017-12-31,6,False,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2018,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2018-01-01,2018-12-31,148,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2019,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2019-01-01,2019-12-31,225,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2020,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2020-01-01,2020-12-31,243,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2021,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2021-01-01,2021-12-31,243,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2022,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2022-01-01,2022-12-31,241,True,True,False
SH600600_2017-12-22_2023-04-10,SH600600,青岛啤酒,食品饮料,2017,2023,2023,2017-12-22,2023-04-10,2.7072704041292153,2.668367304736404,2023-04-10,2023-01-01,2023-04-10,64,False,True,False
SH600606_2018-10-19_2020-07-10,SH600606,绿地控股,房地产,2018,2020,2018,2018-10-19,2020-07-10,1.1276595798646123,1.0292553547322885,2020-07-10,2018-10-19,2018-12-31,51,False,True,False
SH600606_2018-10-19_2020-07-10,SH600606,绿地控股,房地产,2018,2020,2019,2018-10-19,2020-07-10,1.1276595798646123,1.0292553547322885,2020-07-10,2019-01-01,2019-12-31,244,False,True,False
SH600606_2018-10-19_2020-07-10,SH600606,绿地控股,房地产,2018,2020,2020,2018-10-19,2020-07-10,1.1276595798646123,1.0292553547322885,2020-07-10,2020-01-01,2020-07-10,125,True,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2020,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2020-03-25,2020-12-31,158,True,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2021,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2021-01-01,2021-12-31,243,False,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2022,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2022-01-01,2022-12-31,241,True,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2023,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2023-01-01,2023-12-31,242,False,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2024,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2024-01-01,2024-12-31,242,True,True,False
SH600660_2020-03-25_2025-09-18,SH600660,福耀玻璃,汽车,2020,2025,2025,2020-03-25,2025-09-18,3.59263877686009,3.569556884737011,2025-09-17,2025-01-01,2025-09-18,175,False,True,True
SH600663_2018-11-06_2021-07-16,SH600663,陆家嘴,房地产,2018,2021,2018,2018-11-06,2021-07-16,0.6821541558597848,0.5543822441355828,2021-07-15,2018-11-06,2018-12-31,13,False,True,False
SH600663_2018-11-06_2021-07-16,SH600663,陆家嘴,房地产,2018,2021,2019,2018-11-06,2021-07-16,0.6821541558597848,0.5543822441355828,2021-07-15,2019-01-01,2019-12-31,212,True,True,False
SH600663_2018-11-06_2021-07-16,SH600663,陆家嘴,房地产,2018,2021,2020,2018-11-06,2021-07-16,0.6821541558597848,0.5543822441355828,2021-07-15,2020-01-01,2020-12-31,59,False,True,False
SH600663_2018-11-06_2021-07-16,SH600663,陆家嘴,房地产,2018,2021,2021,2018-11-06,2021-07-16,0.6821541558597848,0.5543822441355828,2021-07-15,2021-01-01,2021-07-16,32,True,True,False
SH600673_2025-08-15_2026-03-09,SH600673,东阳光,综合,2025,2026,2025,2025-08-15,2026-03-09,1.634981149218667,1.5348542887756098,2026-03-09,2025-08-15,2025-12-31,93,False,True,True
SH600673_2025-08-15_2026-03-09,SH600673,东阳光,综合,2025,2026,2026,2025-08-15,2026-03-09,1.634981149218667,1.5348542887756098,2026-03-09,2026-01-01,2026-03-09,31,False,True,True
SH600674_2021-03-08_2024-10-08,SH600674,川投能源,公用事业,2021,2024,2021,2021-03-08,2024-10-08,1.0878659213775368,1.0543931514216283,2024-07-24,2021-03-08,2021-12-31,177,False,True,False
SH600674_2021-03-08_2024-10-08,SH600674,川投能源,公用事业,2021,2024,2022,2021-03-08,2024-10-08,1.0878659213775368,1.0543931514216283,2024-07-24,2022-01-01,2022-12-31,193,False,True,False
SH600674_2021-03-08_2024-10-08,SH600674,川投能源,公用事业,2021,2024,2023,2021-03-08,2024-10-08,1.0878659213775368,1.0543931514216283,2024-07-24,2023-01-01,2023-12-31,242,False,True,False
SH600674_2021-03-08_2024-10-08,SH600674,川投能源,公用事业,2021,2024,2024,2021-03-08,2024-10-08,1.0878659213775368,1.0543931514216283,2024-07-24,2024-01-01,2024-10-08,182,False,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2018,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2018-10-30,2018-12-31,44,False,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2019,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2019-01-01,2019-12-31,244,True,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2020,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2020-01-01,2020-12-31,241,True,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2021,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2021-01-01,2021-12-31,243,False,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2022,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2022-01-01,2022-12-31,241,False,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2023,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2023-01-01,2023-12-31,242,False,True,False
SH600690_2018-10-30_2024-10-08,SH600690,海尔智家,家用电器,2018,2024,2024,2018-10-30,2024-10-08,2.3766232231980844,2.1618380514328646,2024-10-08,2024-01-01,2024-10-08,182,True,True,False
SH600703_2019-07-01_2021-08-04,SH600703,三安光电,电子,2019,2021,2019,2019-07-01,2021-08-04,2.9449375902327493,2.9449375902327493,2021-08-04,2019-07-01,2019-12-31,77,True,True,False
SH600703_2019-07-01_2021-08-04,SH600703,三安光电,电子,2019,2021,2020,2019-07-01,2021-08-04,2.9449375902327493,2.9449375902327493,2021-08-04,2020-01-01,2020-12-31,243,True,True,False
SH600703_2019-07-01_2021-08-04,SH600703,三安光电,电子,2019,2021,2021,2019-07-01,2021-08-04,2.9449375902327493,2.9449375902327493,2021-08-04,2021-01-01,2021-08-04,143,True,True,False
SH600741_2018-11-28_2020-11-05,SH600741,华域汽车,汽车,2018,2020,2018,2018-11-28,2020-11-05,1.3390105702384618,1.3041362549232565,2020-11-06,2018-11-28,2018-12-31,23,False,True,False
SH600741_2018-11-28_2020-11-05,SH600741,华域汽车,汽车,2018,2020,2019,2018-11-28,2020-11-05,1.3390105702384618,1.3041362549232565,2020-11-06,2019-01-01,2019-12-31,244,True,True,False
SH600741_2018-11-28_2020-11-05,SH600741,华域汽车,汽车,2018,2020,2020,2018-11-28,2020-11-05,1.3390105702384618,1.3041362549232565,2020-11-06,2020-01-01,2020-11-05,203,True,True,False
SH600745_2019-11-04_2020-02-26,SH600745,闻泰科技,电子,2019,2020,2019,2019-11-04,2020-02-26,1.3661738150376341,1.2894845399080994,2020-02-25,2019-11-04,2019-12-31,42,True,True,False
SH600745_2019-11-04_2020-02-26,SH600745,闻泰科技,电子,2019,2020,2020,2019-11-04,2020-02-26,1.3661738150376341,1.2894845399080994,2020-02-25,2020-01-01,2020-02-26,34,True,True,False
SH600754_2021-09-03_2023-04-07,SH600754,锦江酒店,社会服务,2021,2023,2021,2021-09-03,2023-04-07,0.5566914167008932,0.5220725079630917,2023-04-06,2021-09-03,2021-12-31,67,False,True,False
SH600754_2021-09-03_2023-04-07,SH600754,锦江酒店,社会服务,2021,2023,2022,2021-09-03,2023-04-07,0.5566914167008932,0.5220725079630917,2023-04-06,2022-01-01,2022-12-31,240,False,True,False
SH600754_2021-09-03_2023-04-07,SH600754,锦江酒店,社会服务,2021,2023,2023,2021-09-03,2023-04-07,0.5566914167008932,0.5220725079630917,2023-04-06,2023-01-01,2023-04-07,63,False,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2018,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2018-06-29,2018-12-31,54,False,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2019,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2019-01-01,2019-12-31,7,False,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2020,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2020-01-01,2020-12-31,124,True,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2021,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2021-01-01,2021-12-31,243,True,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2022,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2022-01-01,2022-12-31,241,True,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2023,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2023-01-01,2023-12-31,242,False,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2024,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2024-01-01,2024-12-31,242,True,True,False
SH600760_2018-06-29_2025-10-10,SH600760,中航沈飞,国防军工,2018,2025,2025,2018-06-29,2025-10-10,3.4185211704813065,3.308478962218782,2025-09-30,2025-01-01,2025-10-10,185,False,True,True
SH600763_2020-07-20_2021-06-25,SH600763,通策医疗,医药生物,2020,2021,2020,2020-07-20,2021-06-25,1.8229382055586512,1.796167529924376,2021-06-25,2020-07-20,2020-12-31,113,True,True,False
SH600763_2020-07-20_2021-06-25,SH600763,通策医疗,医药生物,2020,2021,2021,2020-07-20,2021-06-25,1.8229382055586512,1.796167529924376,2021-06-25,2021-01-01,2021-06-25,115,True,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2018,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2018-06-19,2018-12-31,61,False,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2019,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2019-01-01,2019-12-31,96,False,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2020,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2020-01-01,2020-12-31,0,False,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2021,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2021-01-01,2021-12-31,48,False,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2022,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2022-01-01,2022-12-31,194,True,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2023,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2023-01-01,2023-12-31,242,False,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2024,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2024-01-01,2024-12-31,242,True,True,False
SH600795_2018-06-19_2025-12-25,SH600795,国电电力,公用事业,2018,2025,2025,2018-06-19,2025-12-25,1.9038462420187083,1.8798076878990644,2025-12-18,2025-01-01,2025-12-25,239,False,True,True
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2020,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2020-04-07,2020-12-31,154,False,True,False
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2021,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2021-01-01,2021-12-31,11,False,True,False
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2022,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2022-01-01,2022-12-31,0,False,True,False
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2023,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2023-01-01,2023-12-31,0,False,True,False
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2024,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2024-01-01,2024-12-31,0,False,True,False
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2025,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2025-01-01,2025-12-31,9,False,True,True
SH600801_2020-04-07_2026-01-26,SH600801,华新建材,建筑材料,2020,2026,2026,2020-04-07,2026-01-26,0.5389988396037511,0.5215366079925678,2026-01-26,2026-01-01,2026-01-26,12,False,True,True
SH600803_2022-12-26_2026-03-04,SH600803,新奥股份,公用事业,2022,2026,2022,2022-12-26,2026-03-04,0.7972181194212495,0.7606148979289209,2026-03-03,2022-12-26,2022-12-31,3,False,True,False
SH600803_2022-12-26_2026-03-04,SH600803,新奥股份,公用事业,2022,2026,2023,2022-12-26,2026-03-04,0.7972181194212495,0.7606148979289209,2026-03-03,2023-01-01,2023-12-31,218,False,True,False
SH600803_2022-12-26_2026-03-04,SH600803,新奥股份,公用事业,2022,2026,2024,2022-12-26,2026-03-04,0.7972181194212495,0.7606148979289209,2026-03-03,2024-01-01,2024-12-31,242,False,True,False
SH600803_2022-12-26_2026-03-04,SH600803,新奥股份,公用事业,2022,2026,2025,2022-12-26,2026-03-04,0.7972181194212495,0.7606148979289209,2026-03-03,2025-01-01,2025-12-31,237,False,True,True
SH600803_2022-12-26_2026-03-04,SH600803,新奥股份,公用事业,2022,2026,2026,2022-12-26,2026-03-04,0.7972181194212495,0.7606148979289209,2026-03-03,2026-01-01,2026-03-04,37,False,True,True
SH600809_2017-10-27_2021-07-22,SH600809,山西汾酒,食品饮料,2017,2021,2017,2017-10-27,2021-07-22,8.967147798176486,8.793825938103812,2021-07-15,2017-10-27,2017-12-31,16,False,True,False
SH600809_2017-10-27_2021-07-22,SH600809,山西汾酒,食品饮料,2017,2021,2018,2017-10-27,2021-07-22,8.967147798176486,8.793825938103812,2021-07-15,2018-01-01,2018-12-31,86,False,True,False
SH600809_2017-10-27_2021-07-22,SH600809,山西汾酒,食品饮料,2017,2021,2019,2017-10-27,2021-07-22,8.967147798176486,8.793825938103812,2021-07-15,2019-01-01,2019-12-31,164,True,True,False
SH600809_2017-10-27_2021-07-22,SH600809,山西汾酒,食品饮料,2017,2021,2020,2017-10-27,2021-07-22,8.967147798176486,8.793825938103812,2021-07-15,2020-01-01,2020-12-31,243,True,True,False
SH600809_2017-10-27_2021-07-22,SH600809,山西汾酒,食品饮料,2017,2021,2021,2017-10-27,2021-07-22,8.967147798176486,8.793825938103812,2021-07-15,2021-01-01,2021-07-22,134,True,True,False
SH600837_2018-10-19_2020-07-08,SH600837,海通证券(退),非银金融,2018,2020,2018,2018-10-19,2020-07-08,1.5605094564474191,1.477706990409727,2020-07-08,2018-10-19,2018-12-31,51,False,True,False
SH600837_2018-10-19_2020-07-08,SH600837,海通证券(退),非银金融,2018,2020,2019,2018-10-19,2020-07-08,1.5605094564474191,1.477706990409727,2020-07-08,2019-01-01,2019-12-31,244,True,True,False
SH600837_2018-10-19_2020-07-08,SH600837,海通证券(退),非银金融,2018,2020,2020,2018-10-19,2020-07-08,1.5605094564474191,1.477706990409727,2020-07-08,2020-01-01,2020-07-08,123,True,True,False
SH600845_2020-02-06_2023-06-20,SH600845,宝信软件,计算机,2020,2023,2020,2020-02-06,2023-06-20,1.9165008533141479,1.8701127193735303,2023-06-19,2020-02-06,2020-12-31,211,True,True,False
SH600845_2020-02-06_2023-06-20,SH600845,宝信软件,计算机,2020,2023,2021,2020-02-06,2023-06-20,1.9165008533141479,1.8701127193735303,2023-06-19,2021-01-01,2021-12-31,242,True,True,False
SH600845_2020-02-06_2023-06-20,SH600845,宝信软件,计算机,2020,2023,2022,2020-02-06,2023-06-20,1.9165008533141479,1.8701127193735303,2023-06-19,2022-01-01,2022-12-31,241,True,True,False
SH600845_2020-02-06_2023-06-20,SH600845,宝信软件,计算机,2020,2023,2023,2020-02-06,2023-06-20,1.9165008533141479,1.8701127193735303,2023-06-19,2023-01-01,2023-06-20,112,True,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2019,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2019-05-13,2019-12-31,2,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2020,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2020-01-01,2020-12-31,0,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2021,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2021-01-01,2021-12-31,6,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2022,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2022-01-01,2022-12-31,0,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2023,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2023-01-01,2023-12-31,0,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2024,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2024-01-01,2024-12-31,0,False,True,False
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2025,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2025-01-01,2025-12-31,0,False,True,True
SH600871_2019-05-13_2026-03-05,SH600871,石化油服,石油石化,2019,2026,2026,2019-05-13,2026-03-05,0.8416666252745539,0.7791665880216523,2026-03-04,2026-01-01,2026-03-05,23,False,True,True
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2021,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2021-08-20,2021-12-31,74,True,True,False
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2022,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2022-01-01,2022-12-31,168,True,True,False
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2023,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2023-01-01,2023-12-31,174,False,True,False
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2024,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2024-01-01,2024-12-31,96,False,True,False
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2025,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2025-01-01,2025-12-31,174,False,True,True
SH600875_2021-08-20_2026-03-06,SH600875,东方电气,电力设备,2021,2026,2026,2021-08-20,2026-03-06,2.3075801884035014,2.223032096214337,2026-03-06,2026-01-01,2026-03-06,39,False,True,True
SH600879_2025-12-15_2026-01-13,SH600879,航天电子,国防军工,2025,2026,2025,2025-12-15,2026-01-13,1.2420028805208574,1.1947148271750487,2026-01-12,2025-12-15,2025-12-31,13,False,True,True
SH600879_2025-12-15_2026-01-13,SH600879,航天电子,国防军工,2025,2026,2026,2025-12-15,2026-01-13,1.2420028805208574,1.1947148271750487,2026-01-12,2026-01-01,2026-01-13,7,False,True,True
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2018,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2018-07-16,2018-12-31,76,False,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2019,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2019-01-01,2019-12-31,243,False,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2020,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2020-01-01,2020-12-31,243,False,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2021,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2021-01-01,2021-12-31,243,True,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2022,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2022-01-01,2022-12-31,241,False,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2023,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2023-01-01,2023-12-31,242,False,True,False
SH600886_2018-07-16_2024-07-04,SH600886,国投电力,公用事业,2018,2024,2024,2018-07-16,2024-07-04,2.0834754232275103,2.0545145919484216,2024-07-03,2024-01-01,2024-07-04,121,True,True,False
SH600887_2017-07-10_2021-01-05,SH600887,伊利股份,食品饮料,2017,2021,2017,2017-07-10,2021-01-05,1.76150880298083,1.7525574355527462,2021-01-07,2017-07-10,2017-12-31,119,True,True,False
SH600887_2017-07-10_2021-01-05,SH600887,伊利股份,食品饮料,2017,2021,2018,2017-07-10,2021-01-05,1.76150880298083,1.7525574355527462,2021-01-07,2018-01-01,2018-12-31,243,False,True,False
SH600887_2017-07-10_2021-01-05,SH600887,伊利股份,食品饮料,2017,2021,2019,2017-07-10,2021-01-05,1.76150880298083,1.7525574355527462,2021-01-07,2019-01-01,2019-12-31,244,True,True,False
SH600887_2017-07-10_2021-01-05,SH600887,伊利股份,食品饮料,2017,2021,2020,2017-07-10,2021-01-05,1.76150880298083,1.7525574355527462,2021-01-07,2020-01-01,2020-12-31,243,True,True,False
SH600887_2017-07-10_2021-01-05,SH600887,伊利股份,食品饮料,2017,2021,2021,2017-07-10,2021-01-05,1.76150880298083,1.7525574355527462,2021-01-07,2021-01-01,2021-01-05,2,False,True,False
SH600893_2018-10-12_2021-01-13,SH600893,航发动力,国防军工,2018,2021,2018,2018-10-12,2021-01-13,2.7859867511088168,2.6520497816185773,2021-01-13,2018-10-12,2018-12-31,46,False,True,False
SH600893_2018-10-12_2021-01-13,SH600893,航发动力,国防军工,2018,2021,2019,2018-10-12,2021-01-13,2.7859867511088168,2.6520497816185773,2021-01-13,2019-01-01,2019-12-31,150,False,True,False
SH600893_2018-10-12_2021-01-13,SH600893,航发动力,国防军工,2018,2021,2020,2018-10-12,2021-01-13,2.7859867511088168,2.6520497816185773,2021-01-13,2020-01-01,2020-12-31,221,True,True,False
SH600893_2018-10-12_2021-01-13,SH600893,航发动力,国防军工,2018,2021,2021,2018-10-12,2021-01-13,2.7859867511088168,2.6520497816185773,2021-01-13,2021-01-01,2021-01-13,8,True,True,False
SH600895_2024-11-05_2025-09-30,SH600895,张江高科,房地产,2024,2025,2024,2024-11-05,2025-09-30,0.8503332773844401,0.8286666870117188,2025-09-30,2024-11-05,2024-12-31,7,False,True,False
SH600895_2024-11-05_2025-09-30,SH600895,张江高科,房地产,2024,2025,2025,2024-11-05,2025-09-30,0.8503332773844401,0.8286666870117188,2025-09-30,2025-01-01,2025-09-30,43,False,True,True
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2017,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2017-07-05,2017-12-31,122,False,True,False
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2018,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2018-01-01,2018-12-31,243,False,True,False
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2019,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2019-01-01,2019-12-31,244,False,True,False
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2020,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2020-01-01,2020-12-31,243,False,True,False
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2021,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2021-01-01,2021-12-31,233,False,True,False
SH600900_2017-07-05_2024-10-08,SH600900,长江电力,公用事业,2017,2024,2022,2017-07-05,2024-10-08,1.8669132470125844,1.7828097467280686,2025-06-26,2022-01-01,2022-12-31,240,False,True,False
