year,instrument,episode_rank,low_date,high_date,industry_name,primary_profile_anchor_date,primary_profile_anchor_type,benchmark_ret_during_episode,industry_target_ret_during_episode,avg_daily_amplitude,avg_turnover_money,forward_gain_intraday,forward_gain_close_confirmed
2019,SZ002600,1,2019-04-24,2019-12-18,电子,2019-04-24,first_ema60_reclaim,0.0006684468259967602,0.24302715982926326,0.061419498175382614,1719568384.0,0.9499166530010492,0.8764608014367208
2019,SZ002607,1,2019-02-01,2019-11-22,汽车,2019-02-01,first_ema60_reclaim,0.18556329313714048,0.03430763630901135,0.04536840319633484,194753232.0,1.7477124438851495,1.703267980048635
2019,SZ002714,1,2019-01-02,2019-10-28,农林牧渔,2019-01-02,first_ema60_reclaim,0.322289383123346,0.6051688651678957,0.05406074970960617,1062453824.0,2.6862198320574167,2.5949722004818807
2019,SZ002736,1,2019-01-02,2019-03-12,非银金融,2019-01-04,first_ema60_reclaim,0.2646261184367804,0.39525824757141503,0.04406118020415306,362012640.0,0.8340740910282842,0.8118517840350117
2019,SZ002938,1,2019-05-20,2019-11-21,电子,2019-06-03,first_close_gain_20pct,0.07513023688147502,0.31267927433474485,0.05152647942304611,279974912.0,1.6330778328801205,1.5602409317638202
2020,SH600011,1,2020-04-28,2020-08-21,公用事业,2020-07-02,first_ema60_reclaim,0.225945310213576,0.14948011169178277,0.026052115485072136,173431504.0,0.5842696508815259,0.5730337063601907
2020,SH600019,1,2020-03-23,2020-11-10,钢铁,2020-06-17,first_ema60_reclaim,0.40324263127573823,0.18639527220707142,0.02104843780398369,349585792.0,0.5396342179219975,0.5152438516899771
2020,SH600030,1,2020-02-04,2020-08-10,非银金融,2020-02-17,first_ema60_reclaim,0.24810407102888044,0.1841298761479484,0.032862160354852676,5372135424.0,0.6526807029446751,0.6118881173290627
2020,SH600031,1,2020-02-04,2020-12-31,机械设备,2020-02-06,first_ema60_reclaim,0.376594658717464,0.4589175693251186,0.03682476654648781,1769386112.0,1.489378386678693,1.4767898857399127
2020,SH600036,1,2020-03-19,2020-11-30,银行,2020-04-28,first_ema60_reclaim,0.3820350859713122,0.2131229548155631,0.02530650421977043,2548687360.0,0.7156005321968004,0.6806259193324051
2020,SH600061,1,2020-02-04,2020-07-10,非银金融,2020-02-07,first_ema60_reclaim,0.2555700788686166,0.2489678995703093,0.03981779143214226,421888896.0,0.5652173973136376,0.5652173973136376
2020,SH600104,1,2020-03-23,2020-11-06,汽车,2020-03-30,first_close_gain_20pct,0.3839361451350758,0.7051325792369805,0.02934267371892929,852706112.0,0.7349314562933031,0.7102738808860809
2020,SH600176,1,2020-08-19,2020-12-31,基础化工,2020-08-19,first_ema60_reclaim,0.09927062337744741,0.07010351602592291,0.04669305682182312,784263168.0,0.5684315135144509,0.5284715125769728
2020,SH600183,1,2020-01-02,2020-03-03,电子,2020-01-06,first_ema60_reclaim,-0.014661794181108134,0.19613075568835003,0.05970247462391853,1712863104.0,0.7499999736262632,0.6803096951860652
2020,SH600196,1,2020-02-03,2020-08-06,医药生物,2020-02-04,first_ema60_reclaim,0.2912966849365859,0.6159418853318201,0.048053234815597534,2408733696.0,2.3246004096225907,2.1740675801048295
2020,SH600276,1,2020-03-19,2020-12-25,医药生物,2020-03-25,first_ema60_reclaim,0.40481571860252386,0.49868282796089813,0.0271627027541399,2429204992.0,0.8156190418061755,0.7923809233165922
2020,SH600309,1,2020-03-23,2020-11-23,基础化工,2020-05-06,first_ema60_reclaim,0.4177319426549393,0.5246960798828735,0.03625776991248131,1127925120.0,1.5545455470229639,1.5169696229876894
2020,SH600346,1,2020-03-30,2020-12-28,基础化工,2020-04-24,first_ema60_reclaim,0.3784055450913457,0.46944963163034714,0.03777704015374184,658469312.0,1.4985074759999084,1.4587063299016556
2020,SH600362,1,2020-02-25,2020-12-02,有色金属,2020-07-03,first_ema60_reclaim,0.22873999209913887,0.1886035362393761,0.03701245039701462,639695232.0,0.6272140869827756,0.5813203920292485
2020,SH600383,1,2020-02-04,2020-07-06,房地产,2020-02-14,first_ema60_reclaim,0.2336349628395491,0.2497814780822516,0.04682162031531334,448240000.0,0.6142708928147003,0.579110686379223
2020,SH600406,1,2020-02-03,2020-12-28,电力设备,2020-02-20,first_close_gain_20pct,0.3730811853448708,0.975510453830875,0.03339063376188278,499821760.0,0.6784452749311702,0.6595995915712711
2020,SH600436,1,2020-01-07,2020-09-03,医药生物,2020-01-07,first_ema60_reclaim,0.1578922825228255,0.5640729328762113,0.03350839391350746,763968320.0,1.7417881506236714,1.544995150626415
2020,SH600438,1,2020-03-24,2020-12-28,电力设备,2020-04-28,first_ema60_reclaim,0.397035751642169,0.924309182021998,0.056806355714797974,1932087424.0,2.719537620246104,2.6722686348152815
2020,SH600519,1,2020-03-19,2020-12-31,食品饮料,2020-03-31,first_ema60_reclaim,0.45197939445752944,1.1653237549752449,0.022559581324458122,5209026048.0,1.1063786153317072,1.1053447803107916
2020,SH600547,1,2020-03-19,2020-08-07,有色金属,2020-03-25,first_ema60_reclaim,0.3117316059217865,0.4181510173782288,0.03052334487438202,1684989824.0,0.7110306488511804,0.6406007861911511
2020,SH600570,1,2020-01-02,2020-07-09,计算机,2020-01-02,first_ema60_reclaim,0.1658214041921655,0.38303150221296534,0.03967883065342903,1721624064.0,1.0508526942526646,1.0189147476078002
2020,SH600584,1,2020-05-15,2020-07-14,电子,2020-05-15,first_ema60_reclaim,0.22844782960527232,0.2947368959764174,0.09080981463193893,5398339072.0,0.8361462812973002,0.7577356096953132
2020,SH600585,1,2020-02-03,2020-07-30,建筑材料,2020-02-10,first_ema60_reclaim,0.2623912463156366,0.5268056116213871,0.03284229338169098,2068778752.0,0.5256488875371625,0.5046352814694837
2020,SH600588,1,2020-01-02,2020-07-09,计算机,2020-01-02,first_ema60_reclaim,0.1658214041921655,0.38303150221296534,0.05408279970288277,1288421120.0,1.5193654180876104,1.4400373388188075
2020,SH600600,1,2020-03-19,2020-12-16,食品饮料,2020-03-25,first_close_gain_20pct,0.3802561126452966,1.037536056181796,0.044538311660289764,531135808.0,2.013125889557522,1.9761906286763478
2020,SH600606,1,2020-03-23,2020-07-10,房地产,2020-06-02,first_ema60_reclaim,0.3463800501361667,0.2818751554058636,0.028161728754639626,497724928.0,1.040816286810733,0.9464285627398479
2020,SH600660,1,2020-03-25,2020-12-29,汽车,2020-05-07,first_ema60_reclaim,0.35471096836305516,0.4760140578128895,0.04331929236650467,815603136.0,1.639426048717466,1.5864003311623511
2020,SH600690,1,2020-03-23,2020-11-23,家用电器,2020-05-27,first_ema60_reclaim,0.4177319426549393,0.6515193453659249,0.03762117028236389,1046797824.0,1.265876314824919,1.2489414498093985
2020,SH600703,1,2020-01-08,2020-02-25,电子,2020-01-08,first_ema60_reclaim,0.0028054985641670083,0.34266988292701805,0.06204608082771301,3091595520.0,0.7270194252027156,0.7197771324316198
2020,SH600741,1,2020-04-29,2020-11-05,汽车,2020-05-08,first_close_gain_20pct,0.26327162537056825,0.6475304853269657,0.039885569363832474,539660928.0,1.065902584081659,1.0351002700414895
2020,SH600745,1,2020-01-08,2020-02-26,电子,2020-01-08,first_ema60_reclaim,-0.009557142138743702,0.2525261735620081,0.06329164654016495,2899689216.0,0.9088173809022246,0.846951333545209
2020,SH600760,1,2020-05-19,2020-12-24,国防军工,2020-05-19,first_ema60_reclaim,0.26382711707135775,0.3622168714035017,0.059474945068359375,1488660736.0,1.2511602023515485,1.2279582573869656
2020,SH600763,1,2020-07-20,2020-12-30,医药生物,2020-07-20,first_ema60_reclaim,0.09260207124126052,0.0022996339049965453,0.04528021812438965,571771776.0,0.8712193164288902,0.8473605096773846
2020,SH600809,1,2020-02-04,2020-12-31,食品饮料,2020-02-20,first_ema60_reclaim,0.376594658717464,1.0830114837849365,0.04317472502589226,892967168.0,4.004647085787983,4.0042431857476934
2020,SH600837,1,2020-05-27,2020-07-08,非银金融,2020-06-22,first_ema60_reclaim,0.24141549846337917,0.36723033837139485,0.03734619915485382,1561465344.0,0.5642023678398005,0.513618757178649
2020,SH600845,1,2020-02-06,2020-08-05,计算机,2020-02-06,first_ema60_reclaim,0.22497035790602404,0.23858671952428145,0.05205511301755905,558084224.0,0.9304174198945181,0.9304174198945181
2020,SH600887,1,2020-03-17,2020-12-31,食品饮料,2020-03-31,first_ema60_reclaim,0.40478030705703016,1.0682200776585695,0.03005874902009964,2231991040.0,0.7192660942170763,0.6954128613747714
2020,SH600893,1,2020-01-02,2020-12-31,国防军工,2020-01-02,first_ema60_reclaim,0.2550544997293991,0.5549972472975455,0.047600165009498596,1037391616.0,1.7830411322295832,1.7650401347341638
2020,SH600926,1,2020-05-08,2020-11-30,银行,2020-05-08,first_ema60_reclaim,0.25144432931124583,0.12924130976391024,0.03895476087927818,443861120.0,1.013513536734218,0.8903904566123999
2020,SH600958,1,2020-02-04,2020-07-09,非银金融,2020-02-18,first_ema60_reclaim,0.27872018177334246,0.28858791810599027,0.029527826234698296,390497952.0,0.6101469677102929,0.5353805542617784
2020,SH600989,1,2020-02-04,2020-08-18,UNKNOWN,2020-02-17,first_close_gain_20pct,0.2713198960196297,,0.03176293522119522,251340080.0,0.9197431784158552,0.8924558468310269
2020,SH600999,1,2020-02-04,2020-07-07,非银金融,2020-02-10,first_ema60_reclaim,0.24103966000337707,0.2211275170612519,0.03247538208961487,501205120.0,0.988515974887699,0.8913427936929439
2020,SH601012,1,2020-03-24,2020-12-28,电力设备,2020-04-16,first_close_gain_20pct,0.397035751642169,0.924309182021998,0.04647556319832802,3106258176.0,3.3930583960020826,3.3348967866721777
2020,SH601066,1,2020-02-04,2020-08-10,非银金融,2020-02-04,first_ema60_reclaim,0.24810407102888044,0.1841298761479484,0.05003633350133896,2125221504.0,1.1957115217318397,1.1637427222379082
2020,SH601088,1,2020-03-19,2020-11-30,煤炭,2020-05-19,first_ema60_reclaim,0.3820350859713122,0.2864247422065478,0.022023648023605347,544035200.0,0.5217390426067012,0.5083611293417298
2020,SH601100,1,2020-02-27,2020-12-31,机械设备,2020-02-27,first_ema60_reclaim,0.2757519757209759,0.2474977473638067,0.0421389564871788,404455936.0,2.1547267356395863,2.1265412087527475
2020,SH601155,1,2020-03-19,2020-09-23,房地产,2020-03-27,first_close_gain_20pct,0.2962405316597292,0.17695219698483533,0.03322731330990791,374386592.0,0.6074807260233432,0.5777376060806858
2020,SH601166,1,2020-03-19,2020-11-30,银行,2020-07-02,first_ema60_reclaim,0.3820350859713122,0.2131229548155631,0.020787013694643974,1689327232.0,0.5464014464782372,0.5132574722772938
2020,SH601216,1,2020-07-29,2020-08-10,基础化工,2020-07-29,first_ema60_reclaim,0.009801586148175057,0.055334415835459616,0.1393095850944519,6246893056.0,1.4289100733662594,1.2440760042309695
2020,SH601225,1,2020-03-19,2020-11-30,煤炭,2020-07-02,first_ema60_reclaim,0.3820350859713122,0.2864247422065478,0.028142549097537994,310003040.0,0.7097506174014212,0.6666667027087811
2020,SH601236,1,2020-02-04,2020-03-05,非银金融,2020-02-06,first_ema60_reclaim,0.11123291357841536,0.12714318813716385,0.0738271102309227,1777616256.0,0.8257698872005779,0.7455430023645557
2020,SH601238,1,2020-07-01,2020-11-24,汽车,2020-07-06,first_ema60_reclaim,0.17103084467464047,0.4916022124575814,0.041073475033044815,431446176.0,0.7830303076541785,0.6993939948804451
2020,SH601336,1,2020-03-23,2020-10-19,非银金融,2020-04-20,first_ema60_reclaim,0.347047017853241,0.27999182273506795,0.03465190902352333,949635584.0,0.9023591252444336,0.8807339667413898
2020,SH601377,1,2020-07-03,2020-07-13,非银金融,2020-07-03,first_ema60_reclaim,0.09805551209381025,0.10779138464670224,0.077703095972538,3236726016.0,0.5098684901923694,0.388157843140023
2020,SH601600,1,2020-07-03,2020-11-25,有色金属,2020-07-03,first_ema60_reclaim,0.11111978460472227,0.24999264285130374,0.03457960486412048,407796384.0,0.5037313841132274,0.4552238799331183
2020,SH601601,1,2020-03-23,2020-11-30,非银金融,2020-04-29,first_ema60_reclaim,0.4050487920904755,0.31139479153653093,0.02847384288907051,1177394816.0,0.6373359652334012,0.5969858513117403
2020,SH601607,1,2020-03-17,2020-08-07,医药生物,2020-03-20,first_ema60_reclaim,0.26909151409250076,0.5671393466865136,0.029284603893756866,589294592.0,0.5626703036218315,0.5156675434233633
2020,SH601628,1,2020-03-19,2020-10-19,非银金融,2020-04-29,first_ema60_reclaim,0.32498333980014893,0.24921163619435038,0.039656978100538254,998866368.0,1.2173507337376068,1.20895519732473
2020,SH601633,1,2020-02-04,2020-12-31,汽车,2020-02-17,first_ema60_reclaim,0.376594658717464,0.555028876539174,0.05285407230257988,506392064.0,4.325926038953993,4.272592615198206
2020,SH601698,1,2020-02-04,2020-08-04,国防军工,2020-02-04,first_ema60_reclaim,0.26155826431985973,0.5333704649778173,0.060859616845846176,999423616.0,1.4159212425403562,1.3005365484156042
2020,SH601788,1,2020-02-04,2020-07-13,非银金融,2020-02-17,first_ema60_reclaim,0.2819402470009278,0.2608897126969416,0.03584640845656395,997022336.0,1.9348269440389334,1.8340123002625228
2020,SH601865,1,2020-08-04,2020-11-02,建筑材料,2020-08-04,first_ema60_reclaim,-0.011510338032410972,-0.09979582853343083,0.08593738079071045,716000576.0,0.9940665874477133,0.9735281597263028
2020,SH601877,1,2020-03-17,2020-12-31,电力设备,2020-05-06,first_ema60_reclaim,0.40478030705703016,0.84612252541,0.03352048620581627,322209312.0,0.7761787391109558,0.7667493373738203
2020,SH601881,1,2020-04-27,2020-07-08,非银金融,2020-05-12,first_ema60_reclaim,0.2488340781250451,0.34465057487760054,0.03724158927798271,674099520.0,0.8655043636836532,0.8219178830567222
2020,SH601888,1,2020-03-30,2020-12-31,社会服务,2020-04-14,first_ema60_reclaim,0.4183808773540525,1.4771356040367762,0.05109405145049095,2607681536.0,3.3137946546087846,3.263208595939635
2020,SH601899,1,2020-03-19,2020-12-02,有色金属,2020-04-07,first_close_gain_20pct,0.41181776697541883,0.4704684317718941,0.04015233367681503,1646868480.0,2.0273972334300723,1.945205533139855
2020,SH601901,1,2020-02-04,2020-12-31,非银金融,2020-02-07,first_ema60_reclaim,0.376594658717464,0.19603062600050558,0.034169502556324005,447821984.0,0.5574533608467385,0.5574533608467385
2020,SH601919,1,2020-03-31,2020-12-30,交通运输,2020-07-06,first_ema60_reclaim,0.3872749141781908,0.16228368920346292,0.05054592713713646,805282752.0,2.2034884518774978,2.0930233041681805
2020,SH601933,1,2020-02-03,2020-04-28,商贸零售,2020-02-04,first_ema60_reclaim,0.04359357435441846,0.13162147790031242,0.043063562363386154,893403776.0,0.6031976089389224,0.6031976089389224
2020,SH603160,1,2020-01-08,2020-02-25,电子,2020-01-08,first_ema60_reclaim,0.0028054985641670083,0.34266988292701805,0.06302452832460403,1758523392.0,0.8837459213787551,0.8118744239119777
2020,SH603259,1,2020-03-19,2020-12-31,医药生物,2020-04-09,first_ema60_reclaim,0.45197939445752944,0.5035967013430673,0.03743228316307068,1518249856.0,1.2451354540296693,1.2151016510345833
2020,SH603288,1,2020-03-19,2020-12-17,食品饮料,2020-03-25,first_ema60_reclaim,0.39797964532873853,1.0615805344404734,0.03314979374408722,810067072.0,1.6897393101078415,1.6388008740984374
2020,SH603369,1,2020-07-01,2020-12-23,食品饮料,2020-07-01,first_ema60_reclaim,0.1787614646556257,0.3831849572980681,0.053593628108501434,618926144.0,0.5645839815415248,0.513028917843346
2020,SH603501,1,2020-03-24,2020-07-14,电子,2020-04-02,first_ema60_reclaim,0.3259415854053276,0.46918781740627713,0.05247464403510094,1151943552.0,0.9151099223458123,0.8915525437728196
2020,SH603658,1,2020-03-26,2020-11-03,医药生物,2020-03-26,first_ema60_reclaim,0.2919145001718746,0.3578302322286364,0.048224881291389465,346797280.0,0.6960353074372436,0.6689743385377105
2020,SH603799,1,2020-02-10,2020-12-31,有色金属,2020-02-10,first_ema60_reclaim,0.33076649132130864,0.3924884960327044,0.06584417074918747,2795982080.0,0.9107142598090165,0.8931878450170738
2020,SH603806,1,2020-07-27,2020-12-23,电力设备,2020-07-27,first_ema60_reclaim,0.10570360719451455,0.4098512789600768,0.055318478494882584,383966560.0,0.533219708358714,0.48040878996333913
2020,SH603833,1,2020-07-01,2020-11-24,轻工制造,2020-07-01,first_ema60_reclaim,0.17103084467464047,0.18668664182576378,0.048018768429756165,243045568.0,0.8184920453526787,0.8038405697540427
2020,SH603899,1,2020-05-29,2020-12-31,轻工制造,2020-05-29,first_ema60_reclaim,0.34762276574911666,0.17227665757911126,0.03976205363869667,244865344.0,0.753833552380099,0.7413616527224702
2020,SH603986,1,2020-01-02,2020-02-25,电子,2020-01-02,first_ema60_reclaim,-0.006836429139658651,0.3493399459072206,0.07089808583259583,2154201088.0,1.077527708931115,1.0677276455625733
2020,SH603993,1,2020-04-28,2020-12-31,有色金属,2020-06-04,first_ema60_reclaim,0.35388156829052875,0.5701548172833919,0.037073083221912384,994699904.0,0.9764309188595757,0.9360269173770457
2020,SZ000001,1,2020-03-19,2020-11-30,银行,2020-04-29,first_ema60_reclaim,0.3820350859713122,0.2131229548155631,0.02949371747672558,1731251840.0,0.7828334679523026,0.7114787080129352
2020,SZ000063,1,2020-01-02,2020-03-03,通信,2020-01-02,first_ema60_reclaim,-0.014661794181108134,0.18124545674824333,0.0475035198032856,5468445184.0,0.6141272296918543,0.5687848082320277
2020,SZ000069,1,2020-06-12,2020-07-08,房地产,2020-06-18,first_ema60_reclaim,0.19258189731719022,0.19801694212054843,0.03955163061618805,655449024.0,0.5799614101847823,0.5491329235473854
2020,SZ000100,1,2020-04-28,2020-12-03,电子,2020-05-06,first_ema60_reclaim,0.31381341292153997,0.3664604618454379,0.04534073919057846,2638684160.0,1.1329305331803035,1.0362537424874736
2020,SZ000157,1,2020-06-16,2020-12-07,机械设备,2020-06-16,first_ema60_reclaim,0.25100193789113456,0.25454874328890775,0.03499627485871315,682597696.0,0.8471337025058552,0.8025477075066723
2020,SZ000166,1,2020-02-04,2020-07-08,非银金融,2020-02-20,first_ema60_reclaim,0.26108325847143954,0.2828007835537958,0.027632281184196472,438083744.0,0.6578249420744036,0.6127320834128589
2020,SZ000333,1,2020-03-23,2020-12-31,家用电器,2020-04-23,first_ema60_reclaim,0.47615781613026265,0.6221107622020088,0.03747722506523132,1947023872.0,1.6989045789619035,1.6820031422597883
2020,SZ000338,1,2020-03-27,2020-11-24,汽车,2020-05-06,first_ema60_reclaim,0.34075589872456247,0.6060545876002568,0.031483761966228485,801431424.0,0.5971073916062475,0.5671487188055899
2020,SZ000538,1,2020-03-17,2020-09-03,医药生物,2020-03-27,first_ema60_reclaim,0.2985196413859925,0.5352672197968178,0.032712917774915695,703502976.0,0.8640800950819243,0.8262827957729526
2020,SZ000568,1,2020-03-19,2020-12-31,食品饮料,2020-04-13,first_ema60_reclaim,0.45197939445752944,1.1653237549752449,0.038530655205249786,1769124736.0,2.566588172419897,2.5299875370885836
2020,SZ000596,1,2020-03-23,2020-12-28,食品饮料,2020-04-14,first_ema60_reclaim,0.4345541114313667,1.057983012795026,0.04373662918806076,519916032.0,1.8877643282383185,1.8380567454677088
2020,SZ000625,1,2020-05-06,2020-12-02,汽车,2020-05-06,first_ema60_reclaim,0.28730128409653655,0.5216942339739443,0.05231683701276779,1249620224.0,1.8787879897141888,1.8202021365773415
2020,SZ000661,1,2020-03-19,2020-08-04,医药生物,2020-03-24,first_ema60_reclaim,0.3306434055226102,0.6364891513826574,0.03949892148375511,1955081728.0,1.432744336596282,1.3831112783612212
2020,SZ000708,1,2020-02-04,2020-11-23,钢铁,2020-02-04,first_close_gain_20pct,0.32210946446643485,0.2977155732447414,0.04005588963627815,117251888.0,1.2639406627835852,1.2156133626912196
2020,SZ000725,1,2020-04-28,2020-12-30,电子,2020-06-02,first_ema60_reclaim,0.3285310133038586,0.3355611839434671,0.038141537457704544,4487161344.0,0.809999942779541,0.8000000317891438
2020,SZ000768,1,2020-03-02,2020-12-31,国防军工,2020-03-02,first_ema60_reclaim,0.2805198863729903,0.4651302572209597,0.052296798676252365,1188524288.0,1.18757542971426,1.1694813863824742
2020,SZ000786,1,2020-03-04,2020-11-25,建筑材料,2020-03-04,first_ema60_reclaim,0.19335053910856637,0.1454824693262844,0.05444522947072983,518847040.0,0.6890900071959434,0.6394997663724162
2020,SZ000858,1,2020-03-19,2020-12-31,食品饮料,2020-04-07,first_ema60_reclaim,0.45197939445752944,1.1653237549752449,0.03186270594596863,4429391872.0,2.0256163722384657,1.9986831668836427
2020,SZ000876,1,2020-02-04,2020-09-02,农林牧渔,2020-02-06,first_close_gain_20pct,0.27954323995513986,0.6195383753120809,0.046522460877895355,1478661120.0,1.719535762909313,1.6589297917399137
2020,SZ000895,1,2020-02-03,2020-08-31,食品饮料,2020-02-06,first_ema60_reclaim,0.3057885273494887,0.8559128238779852,0.044462718069553375,691649216.0,1.5570578347518098,1.5381287661496676
2020,SZ000938,1,2020-02-04,2020-07-09,计算机,2020-02-06,first_ema60_reclaim,0.27872018177334246,0.4232851637351944,0.04974915087223053,1097645056.0,0.8481076071389932,0.8012947363731671
2020,SZ000987,1,2020-07-09,2020-07-15,非银金融,2020-07-09,first_ema60_reclaim,-0.019894040850350403,-0.047550550043316986,0.1297910511493683,2412879872.0,0.5388889312744141,0.47444449530707455
2020,SZ002001,1,2020-02-07,2020-09-02,医药生物,2020-02-07,first_ema60_reclaim,0.24206393275795168,0.4263133913930035,0.03740384802222252,986361344.0,0.5974795850774357,0.5700519395501966
2020,SZ002007,1,2020-02-03,2020-08-04,医药生物,2020-02-03,first_ema60_reclaim,0.29483164567168596,0.6286665493734314,0.05717351660132408,1516520064.0,2.023634644662673,1.8370008210770257
2020,SZ002024,1,2020-04-28,2020-07-14,商贸零售,2020-06-01,first_ema60_reclaim,0.24876779826384898,0.3831271941005381,0.026586346328258514,531900320.0,0.6127023960028812,0.5628892413538376
2020,SZ002027,1,2020-04-13,2020-12-02,传媒,2020-04-28,first_close_gain_20pct,0.3500661532174485,0.22968548775000386,0.0448693223297596,1058838144.0,1.80536899435204,1.7550335522143885
2020,SZ002032,1,2020-03-23,2020-07-24,家用电器,2020-04-03,first_ema60_reclaim,0.27626071373193795,0.2861828813952969,0.041650086641311646,138201776.0,0.5685016844825346,0.5043460865168925
2020,SZ002044,1,2020-06-19,2020-08-28,医药生物,2020-06-19,first_ema60_reclaim,0.18190010782662203,0.17131618479743005,0.052472855895757675,690783104.0,0.6295337619651951,0.6044905048461973
2020,SZ002049,1,2020-07-02,2020-08-07,电子,2020-07-02,first_ema60_reclaim,0.08581527773885789,0.08317144711578695,0.07763514667749405,5454787072.0,0.8928391870671082,0.836323965094657
2020,SZ002050,1,2020-04-14,2020-11-05,家用电器,2020-04-15,first_ema60_reclaim,0.276920027505561,0.419448723790512,0.046780601143836975,657299200.0,1.153973561432021,1.0869204671930506
2020,SZ002129,1,2020-03-13,2020-07-15,电力设备,2020-03-13,first_ema60_reclaim,0.21799427763541868,0.23476836204764662,0.0640055313706398,2490605312.0,0.7757296487226477,0.6835636947480528
2020,SZ002142,1,2020-03-19,2020-11-30,银行,2020-04-27,first_ema60_reclaim,0.3820350859713122,0.2131229548155631,0.036199815571308136,1081452288.0,0.8247817064440484,0.7565502642594095
2020,SZ002179,1,2020-08-03,2020-12-31,国防军工,2020-08-03,first_ema60_reclaim,0.09221317127360451,0.0841456876172837,0.04037290811538696,547667968.0,0.8360071204280688,0.8079322071873554
2020,SZ002236,1,2020-04-02,2020-11-09,电子,2020-06-02,first_ema60_reclaim,0.3338623333277815,0.40536214148063743,0.03885670378804207,1174503040.0,0.5200845900406692,0.494009964048695
2020,SZ002241,1,2020-03-24,2020-11-09,电子,2020-04-02,first_close_gain_20pct,0.37412199327436424,0.4505027686393164,0.05317136272788048,2897304832.0,2.4076162662131355,2.282792541271634
2020,SZ002271,1,2020-03-02,2020-09-03,建筑材料,2020-03-02,first_ema60_reclaim,0.18365855165222134,0.21767211444974288,0.04775918275117874,832715456.0,1.254247230824721,1.1833626903382006
2020,SZ002304,1,2020-03-19,2020-12-31,食品饮料,2020-04-29,first_ema60_reclaim,0.45197939445752944,1.1653237549752449,0.03862420469522476,1189392640.0,2.026625828682438,2.0197398767505432
2020,SZ002311,1,2020-02-03,2020-09-03,农林牧渔,2020-02-10,first_ema60_reclaim,0.3060270888035861,0.6186349464269596,0.04182545468211174,397417696.0,1.4861975220789758,1.4323671144657983
2020,SZ002352,1,2020-01-06,2020-10-13,交通运输,2020-01-20,first_ema60_reclaim,0.17191930613634465,0.01809208439589427,0.038708727806806564,1169238784.0,1.5932913423393247,1.5735250636696865
2020,SZ002371,1,2020-01-14,2020-08-04,电子,2020-01-14,first_ema60_reclaim,0.139840599966653,0.2684400125300199,0.06350334733724594,1793745536.0,1.328383987435319,1.2353175119738404
2020,SZ002410,1,2020-03-10,2020-10-14,计算机,2020-03-10,first_ema60_reclaim,0.1774230316149863,0.02544758828898419,0.0453045517206192,546563136.0,1.06509494965358,1.051372240695048
2020,SZ002415,1,2020-03-24,2020-11-09,电子,2020-04-30,first_ema60_reclaim,0.37412199327436424,0.4505027686393164,0.03108723647892475,1878121216.0,0.9011603269524995,0.8646325112199147
2020,SZ002459,1,2020-11-10,2020-12-23,电力设备,2020-11-10,first_ema60_reclaim,0.010748735797887043,0.12362662714827,0.06611262261867523,548499904.0,0.6640844702933468,0.6415492802143001
2020,SZ002460,1,2020-03-30,2020-12-28,有色金属,2020-04-07,first_close_gain_20pct,0.3784055450913457,0.586605551115756,0.05005734786391258,1763112448.0,2.070074305616214,2.039159219345641
2020,SZ002475,1,2020-03-24,2020-10-13,电子,2020-04-02,first_ema60_reclaim,0.3349097984378204,0.3797463943808381,0.043246351182460785,4136414208.0,1.4544378810417902,1.3822484607847247
2020,SZ002493,1,2020-02-04,2020-12-31,基础化工,2020-03-06,first_ema60_reclaim,0.376594658717464,0.46203835028085605,0.03920659050345421,464385120.0,1.9746193532312941,1.9695430947845791
2020,SZ002555,1,2020-01-02,2020-07-14,传媒,2020-01-02,first_ema60_reclaim,0.1576135468829265,0.3104283762273028,0.05491887032985687,1128243328.0,0.9303857231278041,0.877234215322074
2020,SZ002594,1,2020-01-10,2020-11-06,汽车,2020-01-10,first_ema60_reclaim,0.17355292098604602,0.4218573707349338,0.048590727150440216,2484424448.0,3.268567842987262,3.1710876554448033
2020,SZ002600,1,2020-03-24,2020-12-07,电子,2020-05-06,first_close_gain_20pct,0.38540036775664976,0.39073964917986137,0.044839318841695786,1237192832.0,0.9328859043220137,0.8711409311778673
2020,SZ002601,1,2020-07-17,2020-11-23,基础化工,2020-07-17,first_ema60_reclaim,0.10128865031750034,0.20529859456225963,0.06819970905780792,860082048.0,0.6770833627435202,0.6195176143753021
2020,SZ002602,1,2020-02-03,2020-07-09,传媒,2020-02-03,first_ema60_reclaim,0.3124462057341617,0.4263445173265379,0.049297358840703964,883110208.0,0.5756301763375782,0.5084032527505289
2020,SZ002607,1,2020-02-04,2020-11-05,传媒,2020-02-06,first_ema60_reclaim,0.2904330303566298,0.24588748593188714,0.04839591681957245,349406848.0,2.073342799234478,2.039492069572759
2020,SZ002624,1,2020-03-17,2020-07-22,传媒,2020-03-19,first_ema60_reclaim,0.27084886139303244,0.32340713962946244,0.05084241181612015,821865536.0,0.7044314518280046,0.6935617973379888
2020,SZ002714,1,2020-02-03,2020-07-15,农林牧渔,2020-02-06,first_ema60_reclaim,0.28633634730339885,0.5553611232631295,0.0469152070581913,2365916672.0,1.3004628834303755,1.253115007893531
2020,SZ002736,1,2020-02-04,2020-08-19,非银金融,2020-02-20,first_ema60_reclaim,0.25228003863866943,0.1972575617153931,0.03192904591560364,343804736.0,0.5850816436365802,0.5233100012871268
