year,coverage_status,warmup_partial_year,first_signal_eligible_date,rule_version_id,rule_family_id,rule_family,entry_family,exit_family,sizing_family,param_suite,sizing_suite,scope,trades,win_count,loss_count,win_rate,avg_win_pnl,avg_loss_pnl,profit_factor,return_after_cost,max_drawdown,net_pnl,gross_pnl,avg_cash_ratio,avg_positions,avg_holding_days,stop_loss_count,time_stop_count,trailing_stop_count,stop_time_trade_ratio,top5_trade_pnl_share,coverage_limited_diagnostic
2019,coverage_ok,False,2019-01-02,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,79,13,66,0.16455696202531644,7524.401056025578,-2396.2538286689555,0.6184983319179816,-0.0433450688181638,-0.1395745954284946,-60335.53896381855,-53010.010957717896,0.5879679162089214,8.155737704918034,19.481012658227847,6,62,0,0.8607594936708861,0.8556555956005943,False
2020,coverage_ok,False,2020-01-02,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,94,18,76,0.19148936170212766,8426.032229834133,-2410.17089075901,0.828007350010219,0.21975539012747625,-0.12382765846165467,-31504.407560670392,-23234.99505519867,0.3869990147944595,12.559670781893004,23.72340425531915,13,65,0,0.8297872340425532,0.7918460140275204,False
2021,coverage_ok,False,2021-01-04,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,59,15,44,0.2542372881355932,21041.54310055733,-3018.665268117731,2.3762996863207317,-0.0649317210777044,-0.21891453598472765,182801.87471117973,188780.9947013855,0.6948371141146659,6.909465020576132,32.96610169491525,4,41,0,0.7627118644067796,0.7525666763096931,False
2022,coverage_ok,False,2022-01-04,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,44,2,42,0.045454545454545456,513.0128894329049,-2804.3209224456828,0.008711265895269117,-0.1061805345719451,-0.11158159510108767,-116755.45296385289,-112690.98544120789,0.8314883275226708,3.900414937759336,9.863636363636363,7,35,0,0.9545454545454546,1.0,False
2023,coverage_ok,False,2023-01-03,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,58,12,46,0.20689655172413793,3379.6182117303215,-2069.976069144322,0.4259177420632283,-0.057906081576465374,-0.08948205702036027,-54663.480639874935,-49565.9841299057,0.6238938549422646,7.735537190082645,20.362068965517242,7,39,0,0.7931034482758621,0.8278279751775756,False
2024,coverage_ok,False,2024-01-02,breakout_stop_time_base__fixed_w05,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,74,28,46,0.3783783783783784,5532.117417893664,-1753.2013377928215,1.9207011465247787,0.08285518043987694,-0.12137913252016619,74252.02616255285,81135.00566482544,0.48167347311703745,10.338842975206612,28.445945945945947,4,40,0,0.5945945945945946,0.5567197538245234,False
2017,coverage_ok,True,2017-07-31,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,46,12,34,0.2608695652173913,1512.511614201466,-1239.1050670266154,0.43081708141399083,0.016860963221407177,-0.07883222918508992,-23979.432908487328,-21382.993412017822,0.6677194326735981,11.0,19.47826086956522,4,31,0,0.7608695652173914,0.8720285797292086,False
2018,coverage_ok,False,2018-01-02,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,26,6,20,0.23076923076923078,7125.247962331773,-1762.9161402565237,1.2125218777499485,-0.03280955053583312,-0.08687557869891305,7493.164968860157,9011.005473136902,0.891961536921043,3.48559670781893,38.42307692307692,5,14,0,0.7307692307692307,0.9809941308360418,False
2019,coverage_ok,False,2019-01-02,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,77,13,64,0.16883116883116883,4313.798981692242,-1374.488816624507,0.637502762887604,-0.021945541475761,-0.08576354688550636,-31887.89750196932,-27790.006494522095,0.7485229289322334,8.045081967213115,19.662337662337663,6,60,0,0.8571428571428571,0.8543453729772215,False
2020,coverage_ok,False,2020-01-02,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,91,16,75,0.17582417582417584,5764.884785534441,-1371.1907837173144,0.8969153688785483,0.13719955957502106,-0.07177558992720134,-10601.152210247512,-5856.999707221985,0.6155734807949366,12.74485596707819,23.736263736263737,13,63,0,0.8351648351648352,0.8171940623041425,False
2021,coverage_ok,False,2021-01-04,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,58,18,40,0.3103448275862069,10812.145511812634,-1918.619760003686,2.5359196135384003,-0.03239777342310468,-0.14865355569071093,117873.82881247997,121195.98879814148,0.7855681393586014,7.053497942386831,36.189655172413794,3,36,0,0.6724137931034483,0.6475664516617271,False
2022,coverage_ok,False,2022-01-04,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,44,2,42,0.045454545454545456,315.1849770545963,-1546.5300432823954,0.00970482823554864,-0.05963457934767902,-0.06240008744675429,-64323.891863751414,-62021.99034690857,0.9053489673578182,3.900414937759336,9.863636363636363,7,35,0,0.9545454545454546,1.0,False
2023,coverage_ok,False,2023-01-03,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,60,13,47,0.21666666666666667,1924.4733064889913,-1293.9497375617636,0.4113769738303565,-0.03675938724060046,-0.06045058626244215,-35797.484681046,-32603.988671302795,0.7841030538301591,7.859504132231405,20.15,6,42,0,0.8,0.829156129446096,False
2024,coverage_ok,False,2024-01-02,breakout_stop_time_base__risk_unit_w03_ind20,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,70,28,42,0.4,3039.3545718801865,-931.0138284992605,2.176376246225721,0.04867711725872659,-0.06530015467182304,45999.34721567631,49747.00121879578,0.7179764596856185,10.25206611570248,29.82857142857143,2,38,0,0.5714285714285714,0.5371732702098729,False
2017,coverage_ok,True,2017-07-31,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,45,12,33,0.26666666666666666,2209.5297217468424,-1811.1617522297486,0.4436187725217418,0.049889305101895376,-0.11457935062353752,-33253.98116261959,-29412.997674942017,0.48107876399204064,11.0,19.88888888888889,4,30,0,0.7555555555555555,0.8949676185467609,False
2018,coverage_ok,False,2018-01-02,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,28,6,22,0.21428571428571427,13114.68542386691,-2664.240620084243,1.3424960048144012,-0.060097871324158,-0.13465243052978548,20074.81890134811,22508.009910583496,0.8374824176806578,3.168724279835391,32.92857142857143,7,14,0,0.75,0.9155872623815193,False
2019,coverage_ok,False,2019-01-02,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,78,13,65,0.16666666666666666,5686.400660197552,-1859.6521699388215,0.6115552953523155,-0.03004411526619155,-0.12281434417506876,-46954.18246345523,-40991.008949279785,0.6351688529136573,8.024590163934427,19.333333333333332,6,61,0,0.8589743589743589,0.8452741050698132,False
2020,coverage_ok,False,2020-01-02,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,89,17,72,0.19101123595505617,8581.64067764142,-2037.8203613448475,0.9943078173078179,0.20392125994150656,-0.10892108319477956,-835.1744969248787,5939.997506141663,0.44053030339775345,12.732510288065845,24.39325842696629,13,60,0,0.8202247191011236,0.7844918412414185,False
2021,coverage_ok,False,2021-01-04,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,58,16,42,0.27586206896551724,16571.106560483575,-2320.7894190969923,2.7201099967476234,-0.04068762370198953,-0.17973508813328032,167664.54936566352,172061.98434829712,0.7159883063870078,6.8559670781893,35.1551724137931,4,37,0,0.7068965517241379,0.6575245196080416,False
2022,coverage_ok,False,2022-01-04,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,44,2,42,0.045454545454545456,471.5595721721671,-2369.41997110276,0.009477094814910835,-0.08689548665684432,-0.09233268933812888,-98572.5196419716,-95024.98111724854,0.8606192224593604,3.900414937759336,9.863636363636363,7,35,0,0.9545454545454546,1.0,False
2023,coverage_ok,False,2023-01-03,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,60,12,48,0.2,3457.435230368375,-1933.2082425427932,0.44711107089797153,-0.05212447634057871,-0.08718901327861706,-51304.77287763358,-46239.982867240906,0.669508511837851,7.8264462809917354,20.016666666666666,7,41,0,0.8,0.8161535283112665,False
2024,coverage_ok,False,2024-01-02,breakout_stop_time_base__risk_unit_w05_ind25,breakout_stop_time_base,breakout_core+stop_plus_time,breakout_core,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,74,30,44,0.40540540540540543,4265.140232279301,-1332.8774099587042,2.1817836634070864,0.07351565189562725,-0.083051712188698,69307.60093019603,75185.00443696976,0.5657715193163145,10.392561983471074,28.62162162162162,3,40,0,0.581081081081081,0.5316639679202174,False
2017,coverage_ok,True,2017-07-31,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,77,24,53,0.3116883116883117,2324.2229040324687,-963.7709442165662,1.0920419446979581,0.004686761653422966,-0.031199420700598224,4701.489653301234,9083.013153076172,0.8180216161991866,6.121951219512195,8.194805194805195,0,40,0,0.5194805194805194,0.5738812111385407,False
2018,coverage_ok,False,2018-01-02,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,32,9,23,0.28125,998.5320217821334,-1262.57501556666,0.3094706585743399,-0.019944235284975242,-0.055984471681109316,-20052.437161993985,-18316.98966026306,0.9588508596901753,1.4238683127572016,11.21875,3,14,0,0.53125,0.8991622230884844,False
2019,coverage_ok,False,2019-01-02,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,105,21,84,0.2,2284.1913771765576,-1230.5248166185763,0.46406853123316255,-0.046553160072474675,-0.07641284328945341,-55396.06567525267,-49877.9966711998,0.850627597842336,5.045081967213115,7.885714285714286,1,66,0,0.638095238095238,0.749687737263172,False
2020,coverage_ok,False,2020-01-02,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,174,62,112,0.3563218390804598,2067.3488678215017,-1228.0494888748442,0.9319048429913132,-0.009384283294158302,-0.06888341781554197,-9365.912949049482,-812.0094537734985,0.7463418461187324,8.831275720164609,10.149425287356323,11,81,0,0.5287356321839081,0.42512502572848326,False
2021,coverage_ok,False,2021-01-04,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,82,27,55,0.32926829268292684,3673.4291891813286,-1249.4542962163143,1.4432859122905617,0.022538320610322682,-0.06339586973477263,30462.60181599856,34561.00733280182,0.8589375393717298,4.864197530864198,11.024390243902438,2,38,0,0.4878048780487805,0.503241192016617,False
2022,coverage_ok,False,2022-01-04,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,49,5,44,0.10204081632653061,689.4036262130738,-1168.4238164703954,0.06704871987052784,-0.05110386606634876,-0.05431659235924824,-47963.62979363202,-45636.99929714203,0.9177252179241684,3.2655601659751037,5.653061224489796,2,34,0,0.7346938775510204,1.0,False
2023,coverage_ok,False,2023-01-03,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,80,20,60,0.25,1263.1338721626998,-926.2215401293831,0.45458306227192463,-0.0336021469351826,-0.04946778877358049,-30310.614964508994,-26454.992961883545,0.8336465275939197,6.140495867768595,9.5125,3,46,0,0.6125,0.5410659293021203,False
2024,coverage_ok,False,2024-01-02,breakout_fast_failure_diag__risk_unit_w03_ind20,breakout_fast_failure_diag,breakout_core+fast_failure_exit_diagnostic,breakout_core,fast_failure_exit_diagnostic,risk_unit_with_industry_cap,fast_failure,risk_unit_w03_ind20,diagnostic_only,119,46,73,0.3865546218487395,1611.3012698616672,-880.4270544715122,1.1532363993785637,0.011654678554816611,-0.060625991102994825,9848.683437216285,15664.998936653137,0.7952025453860366,7.338842975206612,11.210084033613445,2,55,0,0.4789915966386555,0.4656628560231734,False
2017,coverage_ok,True,2017-07-31,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,31,9,22,0.2903225806451613,4531.011353185442,-1844.3008361491286,1.0050396970193547,0.00389719824557333,-0.027925320832365763,204.48378338815007,3220.001792907715,0.8122300394646864,3.6991869918699187,13.096774193548388,10,6,15,0.5161290322580645,0.8620768818357392,False
2018,coverage_ok,False,2018-01-02,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,7,2,5,0.2857142857142857,4616.860909032819,-4314.659263024329,0.4280162698916497,-0.015970050506425637,-0.030239744496085463,-12339.574497056008,-11675.001001358032,0.9877688246734416,0.2345679012345679,9.714285714285714,5,0,2,0.7142857142857143,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,30,3,27,0.1,6065.523728609085,-1854.9376750363244,0.36332599743189076,-0.031871422858077314,-0.04604957870377713,-31886.746040153514,-29212.995529174805,0.9402005914217876,1.2131147540983607,8.466666666666667,14,7,7,0.7,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,47,21,26,0.44680851063829785,7017.1740382875705,-2297.444603459651,2.466965899385864,0.11483035772921824,-0.038273193967163555,87627.09511408808,92185.00661849976,0.8106091075483085,3.8641975308641974,17.97872340425532,11,9,27,0.425531914893617,0.45512931041586124,False
2021,coverage_ok,False,2021-01-04,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,15,6,9,0.4,6217.580787785847,-3435.7880831321077,1.206434668911598,-0.00935553325311489,-0.04441709581622322,6383.391978526109,7833.001470565796,0.9609696002834168,0.7983539094650206,13.2,6,1,8,0.4666666666666667,0.968067631369462,False
2022,coverage_ok,False,2022-01-04,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,26,2,24,0.07692307692307693,1481.6407362699501,-1947.2368859628832,0.06340782790521907,-0.045497792849745755,-0.04564766313199331,-43770.403790569304,-41428.00579071045,0.9132029851563939,1.8049792531120332,7.384615384615385,13,5,6,0.6923076923076923,1.0,False
2023,coverage_ok,False,2023-01-03,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,32,5,27,0.15625,2214.6289535188675,-1674.448359755233,0.2449263188587161,-0.03579708047626695,-0.05918500921419856,-34136.960945796964,-31234.021949768066,0.9325501051450784,1.475206611570248,18.1875,15,3,13,0.5625,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_original_layered_base__fixed_w05,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,fixed_weight,base,fixed_w05,year_diagnostic,81,24,57,0.2962962962962963,3223.7402611623206,-1729.9503322998685,0.7846261798076372,-0.021158930304702173,-0.07409641922570798,-21237.4026731968,-13804.020690917969,0.7880677343171771,4.2727272727272725,9.851851851851851,28,13,30,0.5061728395061729,0.4991828142008955,False
2017,coverage_ok,True,2017-07-31,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,29,8,21,0.27586206896551724,2354.952745726705,-1127.7310008622353,0.7955131630051986,-0.0027326065024729784,-0.016397867052167503,-4842.729052293299,-3173.9980459213257,0.8951783768973365,3.4471544715447155,13.0,10,6,13,0.5517241379310345,0.933427024823292,False
2018,coverage_ok,False,2018-01-02,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,7,2,5,0.2857142857142857,2685.945693945886,-2538.6307663345337,0.4232117138994666,-0.009457227875990237,-0.01799372499866947,-7321.262443780897,-6932.00044631958,0.9927797762402542,0.2345679012345679,9.714285714285714,5,0,2,0.7142857142857143,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,30,3,27,0.1,3639.314237165451,-1085.7724210403585,0.37242449774740455,-0.018372996535055197,-0.02704553290829015,-18397.912656593326,-16813.997650146484,0.9648224412299634,1.2131147540983607,8.466666666666667,14,7,7,0.7,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,47,22,25,0.46808510638297873,3955.9876334753894,-1366.4934882164002,2.547592906573034,0.06557397561552314,-0.02211431414802023,52869.39073104859,55483.00323486328,0.8919164294303951,3.8641975308641974,18.617021276595743,11,9,27,0.425531914893617,0.44601448798336246,False
2021,coverage_ok,False,2021-01-04,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,14,5,9,0.35714285714285715,3592.458167495727,-1965.3390972720254,1.0155041925454245,-0.00727359042360487,-0.025132431215524664,274.2389620304075,1045.0024604797363,0.9779324480146949,0.7736625514403292,11.642857142857142,6,1,7,0.5,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,26,2,24,0.07692307692307693,837.0278920173641,-1133.2131389906012,0.061552696430003946,-0.02688909034091813,-0.027239668554198793,-25523.059551739698,-24173.00305366516,0.9523348905103788,1.8049792531120332,7.384615384615385,13,5,6,0.6923076923076923,1.0,False
2023,coverage_ok,False,2023-01-03,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,32,5,27,0.15625,1314.4358731079108,-931.6619549504031,0.2612686385680492,-0.01973545854090164,-0.03415550463284689,-18582.693418121336,-16926.012420654297,0.9598551281204163,1.475206611570248,18.1875,15,3,13,0.5625,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_original_layered_base__risk_unit_w03_ind20,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,81,24,57,0.2962962962962963,1866.868281923731,-1059.862501617482,0.7416526216520025,-0.015544084118736423,-0.0428226817605637,-15607.323826026914,-11086.010837554932,0.874372809113021,4.243801652892562,9.765432098765432,28,12,31,0.49382716049382713,0.49137521242842236,False
2017,coverage_ok,True,2017-07-31,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,31,9,22,0.2903225806451613,4531.011353185442,-1844.3008361491286,1.0050396970193547,0.00389719824557333,-0.027925320832365763,204.48378338815007,3220.001792907715,0.8122300394646864,3.6991869918699187,13.096774193548388,10,6,15,0.5161290322580645,0.8620768818357392,False
2018,coverage_ok,False,2018-01-02,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,7,2,5,0.2857142857142857,4616.860909032819,-4314.659263024329,0.4280162698916497,-0.015970050506425637,-0.030239744496085463,-12339.574497056008,-11675.001001358032,0.9877688246734416,0.2345679012345679,9.714285714285714,5,0,2,0.7142857142857143,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,30,3,27,0.1,6065.523728609085,-1854.9376750363244,0.36332599743189076,-0.031871422858077314,-0.04604957870377713,-31886.746040153514,-29212.995529174805,0.9402005914217876,1.2131147540983607,8.466666666666667,14,7,7,0.7,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,47,21,26,0.44680851063829785,6890.697305629366,-2296.3706227623493,2.4236345619584805,0.11208240481996246,-0.03836807772829087,84999.00722639561,89517.00673103333,0.8115722137259952,3.8641975308641974,17.97872340425532,11,9,27,0.425531914893617,0.45715070725256163,False
2021,coverage_ok,False,2021-01-04,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,15,6,9,0.4,6217.580787785847,-3435.320358578364,1.2065989269889352,-0.009374692850284472,-0.04451972277232985,6387.601499509804,7836.001491546631,0.9609044323074074,0.7983539094650206,13.2,6,1,8,0.4666666666666667,0.968067631369462,False
2022,coverage_ok,False,2022-01-04,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,26,2,24,0.07692307692307693,1481.6407362699501,-1944.9333444555596,0.06348292691253737,-0.04555862760437279,-0.04572493453106463,-43715.11879439354,-41374.00579452515,0.9130011637865576,1.8049792531120332,7.384615384615385,13,5,6,0.6923076923076923,1.0,False
2023,coverage_ok,False,2023-01-03,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,32,5,27,0.15625,2214.6289535188675,-1657.657679781207,0.2474072167469434,-0.035437693641069634,-0.05875092766373091,-33683.612586498246,-30812.022590637207,0.9330379536320518,1.475206611570248,18.1875,15,3,13,0.5625,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_original_layered_base__risk_unit_w05_ind25,pullback_original_layered_base,pullback_original+layered_exit,pullback_original,layered_exit,risk_unit_with_industry_cap,base,risk_unit_w05_ind25,year_diagnostic,79,23,56,0.2911392405063291,3302.4230477768438,-1667.0517112440295,0.8136234251437164,-0.017244518395754138,-0.06475030718413943,-17399.165730798246,-10267.018246650696,0.7968792107125543,4.181818181818182,9.848101265822784,28,12,29,0.5063291139240507,0.49512347918238564,False
2017,coverage_ok,True,2017-07-31,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,25,4,21,0.16,3759.948760896922,-1774.583912368615,0.40357669838525734,0.013621256786740199,-0.03731179973010146,-22226.467116153235,-19812.003111839294,0.747724710347897,4.772357723577236,16.64,9,12,0,0.84,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,7,2,5,0.2857142857142857,16220.448701477051,-3364.958151216508,1.9281605265269637,-0.01995974050520355,-0.04142880004844529,15616.10664687156,16321.991634368896,0.9768917306642537,0.38271604938271603,33.142857142857146,4,0,0,0.5714285714285714,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,27,1,26,0.037037037037037035,14021.836531162262,-2075.5818208162605,0.2598314360031407,-0.012289839646902112,-0.036272853002309646,-39943.29081006051,-37504.99429702759,0.9044660487780898,1.7991803278688525,9.518518518518519,15,8,0,0.8518518518518519,1.0,False
