scope,instrument,year,board_bucket,qfq_key_n,raw_key_n,overlap_key_n,overlap_rate,base_row_n,factor_pass_n,factor_fail_n,factor_unknown_n,factor_pass_rate,auditable_row_n,auditable_row_rate,in_range_n,out_of_range_n,unknown_n,range_pass_rate,coverage_threshold,range_threshold,status
instrument_year,SZ000672,2022,main_board,242,242,242,1,242,9,233,0,0.0371900826446,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000672,2023,main_board,242,242,242,1,242,5,237,0,0.0206611570248,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000672,2024,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000672,2025,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000672,2026,main_board,95,95,95,1,95,7,88,0,0.0736842105263,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2017,unknown,229,229,229,1,229,14,215,0,0.061135371179,229,1,229,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2018,unknown,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2019,unknown,244,244,244,1,244,87,157,0,0.356557377049,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2020,unknown,243,243,243,1,243,214,29,0,0.880658436214,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000676,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2017,unknown,234,234,234,1,234,234,0,0,1,234,1,234,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2018,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2020,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000677,2026,unknown,94,94,94,1,94,94,0,0,1,94,1,94,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2017,unknown,220,220,220,1,220,220,0,0,1,220,1,220,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2018,unknown,234,234,234,1,234,234,0,0,1,234,1,234,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2020,unknown,234,234,234,1,234,234,0,0,1,234,1,234,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000678,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2017,unknown,244,244,244,1,244,153,91,0,0.627049180328,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2018,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2020,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2021,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000679,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2017,unknown,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2018,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2019,unknown,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2020,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2021,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2022,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2023,unknown,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2024,unknown,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2025,unknown,243,243,243,1,243,107,136,0,0.440329218107,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000680,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2017,main_board,244,244,244,1,244,17,227,0,0.0696721311475,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2018,main_board,243,243,243,1,243,56,187,0,0.230452674897,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2019,main_board,244,244,244,1,244,30,214,0,0.122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2020,main_board,243,243,243,1,243,30,213,0,0.123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2021,main_board,243,243,243,1,243,51,192,0,0.20987654321,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2022,main_board,242,242,242,1,242,55,187,0,0.227272727273,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2023,main_board,242,242,242,1,242,97,145,0,0.400826446281,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2024,main_board,242,242,242,1,242,181,61,0,0.747933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2025,main_board,243,243,243,1,243,208,35,0,0.855967078189,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000681,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2017,unknown,100,100,100,1,100,0,100,0,0,100,1,100,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2018,unknown,237,237,237,1,237,0,237,0,0,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2019,unknown,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2020,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2021,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2022,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2023,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2024,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2025,unknown,243,243,243,1,243,156,87,0,0.641975308642,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000682,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2017,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2018,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2019,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2020,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2021,main_board,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2022,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2023,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2024,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2025,main_board,243,243,243,1,243,136,107,0,0.559670781893,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000683,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2017,main_board,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2018,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2019,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2020,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2021,main_board,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2022,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2023,main_board,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2024,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2025,main_board,243,243,243,1,243,187,56,0,0.769547325103,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000685,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2017,main_board,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2018,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2019,main_board,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2020,main_board,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2021,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2022,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2023,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2024,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2025,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000686,2026,main_board,95,95,95,1,95,8,87,0,0.0842105263158,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2017,main_board,166,166,166,1,166,0,166,0,0,166,1,166,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2018,main_board,212,212,212,1,212,39,173,0,0.183962264151,212,1,212,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2019,main_board,244,244,244,1,244,76,168,0,0.311475409836,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2020,main_board,243,243,243,1,243,28,215,0,0.115226337449,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2021,main_board,243,243,243,1,243,18,225,0,0.0740740740741,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2022,main_board,242,242,242,1,242,18,224,0,0.0743801652893,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2023,main_board,242,242,242,1,242,92,150,0,0.380165289256,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2024,main_board,242,242,242,1,242,113,129,0,0.46694214876,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2025,main_board,243,243,243,1,243,155,88,0,0.637860082305,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000688,2026,main_board,95,95,95,1,95,53,42,0,0.557894736842,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2017,main_board,210,210,210,1,210,3,207,0,0.0142857142857,210,1,210,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2018,main_board,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2019,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2020,main_board,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2021,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2022,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2023,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2024,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2025,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000690,2026,main_board,95,95,95,1,95,6,89,0,0.0631578947368,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2017,unknown,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2018,unknown,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2019,unknown,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2020,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2021,unknown,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2022,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2023,unknown,237,237,237,1,237,0,237,0,0,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2024,unknown,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2025,unknown,241,241,241,1,241,33,208,0,0.136929460581,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SZ000691,2026,unknown,94,94,94,1,94,94,0,0,1,94,1,94,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2017,unknown,244,244,244,1,244,199,45,0,0.815573770492,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2018,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2020,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2023,unknown,241,241,241,1,241,241,0,0,1,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2024,unknown,241,241,241,1,241,241,0,0,1,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000692,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2017,unknown,184,184,184,1,184,184,0,0,1,184,1,184,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2018,unknown,234,234,234,1,234,234,0,0,1,234,1,234,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2020,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2025,unknown,233,233,233,1,233,233,0,0,1,233,1,233,0,0,1,0.9,0.995,pass
instrument_year,SZ000695,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2017,main_board,169,169,169,1,169,30,139,0,0.177514792899,169,1,169,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2018,main_board,243,243,243,1,243,23,220,0,0.0946502057613,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2019,main_board,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2020,main_board,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2021,main_board,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2022,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2023,main_board,239,239,239,1,239,11,228,0,0.0460251046025,239,1,239,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2024,main_board,241,241,241,1,241,3,238,0,0.0124481327801,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2025,main_board,239,239,239,1,239,30,209,0,0.125523012552,239,1,239,0,0,1,0.9,0.995,pass
instrument_year,SZ000697,2026,main_board,94,94,94,1,94,94,0,0,1,94,1,94,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2017,unknown,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2018,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2019,unknown,244,244,244,1,244,25,219,0,0.102459016393,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2020,unknown,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2021,unknown,243,243,243,1,243,144,99,0,0.592592592593,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2025,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000698,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2017,unknown,204,204,204,1,204,6,198,0,0.0294117647059,204,1,204,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2018,unknown,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2019,unknown,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2020,unknown,243,243,243,1,243,11,232,0,0.0452674897119,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2021,unknown,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2022,unknown,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2023,unknown,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2024,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2025,unknown,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000700,2026,unknown,95,95,95,1,95,92,3,0,0.968421052632,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2017,unknown,244,244,244,1,244,91,153,0,0.372950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2018,unknown,243,243,243,1,243,159,84,0,0.654320987654,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2019,unknown,244,244,244,1,244,227,17,0,0.930327868852,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2020,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000701,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2017,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2018,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2019,unknown,244,244,244,1,244,244,0,0,1,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2020,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2022,unknown,237,237,237,1,237,237,0,0,1,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000702,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2017,main_board,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2018,main_board,180,180,180,1,180,4,176,0,0.0222222222222,180,1,180,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2019,main_board,244,244,244,1,244,6,238,0,0.0245901639344,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2020,main_board,243,243,243,1,243,6,237,0,0.0246913580247,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2021,main_board,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2022,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2023,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2024,main_board,242,242,242,1,242,41,201,0,0.169421487603,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2025,main_board,243,243,243,1,243,176,67,0,0.724279835391,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000703,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ000705,2017,unknown,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000705,2018,unknown,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000705,2019,unknown,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ000705,2020,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ000705,2021,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
