dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_low_0_atr_20_pct_train_risk_off_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,risk_off,medium,25,118,25,118,0.05750023470504373,0.044953624934628726,0.022579829416695917,0.01903046218093084,0.6375352236016827,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_risk_on_fast,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,risk_on,fast,6,21,6,21,0.05502387678761922,0.04319741468197843,0.020079059860130803,0.01428041805281096,0.7574563120573522,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_risk_on_long,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,risk_on,long,31,129,31,129,0.04816607841831757,0.039877646033412234,0.01857921363454883,0.013837086758412184,0.5579788599523667,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_risk_on_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,risk_on,medium,15,47,15,47,0.039754237643896136,0.03657527946563907,0.00841810401903038,0.01399270964493195,0.2462568626705526,,,,,,1.0,no_claim,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_transition_fast,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,transition,fast,8,38,8,38,0.06668379836875975,0.04918667224469594,0.0375874564836254,0.017885266770529717,0.7874252988887599,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_transition_long,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,transition,long,42,181,42,181,0.04094174590937035,0.03537895240898941,0.02249366848415353,0.019571473357339577,0.2761287700300382,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_train_transition_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,train,transition,medium,35,161,35,161,0.0430744703423868,0.03562756417161927,0.021251788854000996,0.017489863548752302,0.40904846264595096,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_off_fast,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_off,fast,14,70,14,70,0.04744570588774712,0.04881018250662436,0.007718360119077437,0.010295439485204668,-0.13738763322834863,,,,,,1.0,no_claim,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_off_long,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_off,long,71,310,71,310,0.03788129993456549,0.03467035380598523,0.015658867816800565,0.014238043620562132,0.22127756080581845,,,,,,1.0,no_claim,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_off_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_off,medium,35,166,35,166,0.048338710510809554,0.0464980643656976,0.013119044218213905,0.014401441128491059,0.12970929610150606,,,,,,1.0,no_claim,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_on_fast,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_on,fast,0,2,0,2,,0.033654326412422234,,0.0036601967491967885,,,,,,,1.0,sample_blocked,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_on_long,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_on,long,4,20,4,20,0.03832508180124414,0.034216275740647485,0.013590974789159235,0.008561460413782184,0.4367816533049429,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_risk_on_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,risk_on,medium,6,25,6,25,0.04336380118071598,0.0359105662183017,0.010773284108389819,0.00920730793545918,0.7849024976029011,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_transition_fast,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,transition,fast,10,45,10,45,0.06600453193142973,0.048481515786973114,0.030097492853520515,0.02350839900513708,0.7079647659636444,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_transition_long,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,transition,long,22,126,22,126,0.0366266269153919,0.034448859426023354,0.017762976650351047,0.016818680268589747,0.12842320154800943,,,,,,1.0,no_claim,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_atr_20_pct_validation_transition_medium,volatility_structure,atr_20_pct,shared_axis_low,,0,0,validation,transition,medium,7,33,7,33,0.05239668115679783,0.03173360721640313,0.018041884956488626,0.009186899440943122,1.8671598118849573,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,volatility_structure
shared_axis_low_0_stock_vs_market_20d_all_all_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,all,all,851,3940,851,3940,-0.07757315338606584,-0.0661850398400867,0.0728657394826067,0.06681080843901721,-0.1676574008338656,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_all_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,all,all,271,1229,271,1229,-0.07905912693134252,-0.06876570535989537,0.06948536539562034,0.07169113054455613,-0.1443705901442127,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_all_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,all,all,169,797,169,797,-0.06995631190666332,-0.06694270242991765,0.07410557965292056,0.07168630124637562,-0.041789660567192875,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_all_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,all,all,411,1914,411,1914,-0.07972533679056472,-0.06421247191535306,0.07448167899047096,0.061197006538658366,-0.2433649388657294,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_off_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_off,all,451,2137,451,2137,-0.06810094732515755,-0.05443735821033023,0.07783799720381987,0.06808930522392659,-0.19551948705569624,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_on_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_on,all,199,879,199,879,-0.09666524515804802,-0.08401012274730825,0.06864349975405226,0.059031917285125204,-0.20775201661576087,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_transition_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,transition,all,201,924,201,924,-0.07992458955942496,-0.07639775387400641,0.06080661266750413,0.06541325037850913,-0.054580722221984984,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_all_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,all,fast,103,478,103,478,-0.08947892437260146,-0.08542749001159283,0.06628579630379033,0.06969361168158861,-0.05862682854576094,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_all_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,all,long,541,2553,541,2553,-0.07340819238570692,-0.061623472160613944,0.07389498114601145,0.06453813232119959,-0.17783548756192427,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_all_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,all,medium,207,909,207,909,-0.0825342620313847,-0.06887787933812187,0.07264433202189767,0.06960673343601607,-0.1945953717273029,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_off_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_off,all,197,939,197,939,-0.06889454228672764,-0.05566769368017306,0.07936975591457221,0.06305559444949976,-0.19991154969521935,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_on_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_on,all,137,635,137,635,-0.0971574169723992,-0.07881772036919002,0.073549735562405,0.056201123458276846,-0.3075405698887638,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_transition_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,transition,all,77,340,77,340,-0.07641977227555921,-0.06053368954666938,0.05601779426802653,0.06008068731105276,-0.26763421161658923,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_off_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_off,all,134,652,134,652,-0.06686687758421579,-0.0479175111036003,0.0793907494971327,0.07156622531217195,-0.25974855271407254,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_on_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_on,all,52,197,52,197,-0.10109687856821695,-0.09956920792597607,0.0489912312952547,0.06642604410852707,-0.02416387257287638,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_transition_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,transition,all,85,380,85,380,-0.08479793078307801,-0.088567633385123,0.05925666235784724,0.06276512026855893,0.060661442108898116,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_off_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_off,all,120,546,120,546,-0.06817617347396492,-0.060107056575541745,0.07408333248082102,0.07157977945885967,-0.11201683600829805,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_on_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_on,all,10,47,10,47,-0.06687799756855822,-0.08894705317087236,0.08493598194526929,0.05239977298884526,0.3742708442151361,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_transition_all,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,transition,all,39,204,39,204,-0.07622297229909565,-0.08016847768317438,0.07300844225024421,0.07320698756791766,0.053918233015572976,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_all_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,all,fast,61,281,61,281,-0.08746782733350501,-0.0730843185256297,0.07408515219847371,0.05998999646339497,-0.22937272086284877,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_all_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,all,long,266,1274,266,1274,-0.0814327096672407,-0.0649231957095281,0.07386770728479787,0.060655976593754116,-0.26151677103451804,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_all_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,all,medium,84,359,84,359,-0.068696133120146,-0.05474603455806408,0.07640732040411072,0.06293951539433143,-0.21237694088602832,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_all_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,all,fast,18,80,18,80,-0.09790906135917542,-0.1104696234613621,0.05353478141331609,0.07391400405980197,0.17757386972418734,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_all_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,all,long,178,823,178,823,-0.07280210916551015,-0.06293791352302039,0.07219064788011846,0.07030508904732963,-0.1396347633125448,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_all_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,all,medium,75,326,75,326,-0.08938513149957153,-0.07324410791704501,0.06483884701386279,0.07110638969135828,-0.2306308703683917,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_all_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,all,fast,24,117,24,117,-0.08826785994037446,-0.09794937472590133,0.054600940827002016,0.08127728727124431,0.12492307110665693,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_all_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,all,long,97,456,97,456,-0.052515009048666066,-0.05003217162864652,0.07364938317707802,0.06300904198451943,-0.03820435382599541,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_all_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,all,medium,48,224,48,224,-0.09604650408201054,-0.08517226219219243,0.07481486369570299,0.07337326740389778,-0.14769519309989634,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_off_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_off,fast,66,311,66,311,-0.08967578680173122,-0.07445826736457371,0.06957439062800895,0.06466692168337425,-0.23217300373095903,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_off_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_off,long,292,1398,292,1398,-0.06037070578623555,-0.048344557875577523,0.07811447211630221,0.06514940178734065,-0.17800109756444826,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_off_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_off,medium,93,428,93,428,-0.07706106693710763,-0.05979070428746708,0.07943547463655866,0.07633512037221503,-0.22460014601445585,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_on_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_on,fast,13,55,13,55,-0.09762707511643993,-0.09692442635166039,0.05929019853103415,0.07065945769426535,-0.010222971105770414,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_on_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_on,long,132,610,132,610,-0.09950388781240316,-0.08455645994843225,0.06869527387000246,0.058400143259117285,-0.24767602127223984,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_risk_on_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,risk_on,medium,54,214,54,214,-0.08949478923519665,-0.07913370970560261,0.07120681975465477,0.05726684563453549,-0.1718198851875016,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_transition_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,transition,fast,24,112,24,112,-0.08452397103958213,-0.11024085380194316,0.06251634082252959,0.0757701905366019,0.34910587003223,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_transition_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,transition,long,117,545,117,545,-0.07650489572520892,-0.0700175999035713,0.059753017764393644,0.06089501489700008,-0.1068820209799356,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_all_transition_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,all,transition,medium,60,267,60,267,-0.0847532399440834,-0.07522455807609707,0.0627281085321986,0.06558182075727942,-0.1464305173598383,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_off_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_off,fast,48,220,48,220,-0.0884590357659752,-0.07181203429151048,0.07812008334298766,0.05982359446888026,-0.26239962828003344,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_off_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_off,long,116,575,116,575,-0.06334591159316197,-0.0524236985301717,0.07704528902165542,0.06103770557610597,-0.17069016883281737,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_off_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_off,medium,33,144,33,144,-0.05994137481550755,-0.04395618171320468,0.08672107812399789,0.07115857548685191,-0.2152934660727384,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_on_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_on,fast,7,32,7,32,-0.0954902330061144,-0.08348570793662241,0.06654770266000673,0.0618943054102723,-0.19154408754565921,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_on_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_on,long,97,461,97,461,-0.10119709034698192,-0.0811240269151561,0.07426283021196745,0.057125702355779115,-0.33215548299931213,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_risk_on_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,risk_on,medium,33,142,33,142,-0.08563687062177709,-0.07027840403223085,0.07367790793247882,0.051165831718869695,-0.2741795652983648,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_transition_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,transition,fast,6,29,6,29,-0.07017868658903247,-0.07125873474474922,0.05220099308260466,0.06012491901911363,0.01830814166794302,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_transition_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,transition,long,53,238,53,238,-0.08484636345324517,-0.06374095912270214,0.05502198062290183,0.059276722672729376,-0.3605666728547787,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_robustness_transition_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,robustness,transition,medium,18,73,18,73,-0.053688504592326124,-0.04581647763105141,0.05643274262371193,0.061023096571879404,-0.13082248308544145,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_off_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_off,fast,4,21,4,21,-0.08613571374742399,-0.05791018765289846,0.036947339877977166,0.054129680744471546,-0.540613469674815,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_off_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_off,long,105,513,105,513,-0.06522959907181787,-0.04938640356670252,0.08128953698211742,0.07272326845618601,-0.21340825447354667,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_off_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_off,medium,25,118,25,118,-0.07066043355017375,-0.03975320567049263,0.07768310663709914,0.06898359195451566,-0.4381507517281697,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_on_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_on,fast,6,21,6,21,-0.10012005757848642,-0.12390479246353794,0.05575499779836365,0.07753912187133266,0.3227270535302957,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_on_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_on,long,31,129,31,129,-0.10140324425467899,-0.09813816114272642,0.04844052158849802,0.0633354183686133,-0.0537120757618839,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_risk_on_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,risk_on,medium,15,47,15,47,-0.10085445121208764,-0.09262362834619746,0.05103222986216118,0.06855079203960421,-0.12684746509464803,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_transition_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,transition,fast,8,38,8,38,-0.10213748800056788,-0.13209092880167903,0.06364668846769825,0.06841549002887162,0.44257907571117455,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_transition_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,transition,long,42,181,42,181,-0.07062302278630668,-0.07625886747135732,0.057004298774153694,0.055555958734846755,0.10095105947920646,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_train_transition_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,train,transition,medium,35,161,35,161,-0.09784449301520591,-0.09213285950041776,0.05855275770100571,0.0643649358492609,-0.09011040945671824,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_off_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_off,fast,14,70,14,70,-0.09485895408269672,-0.08773942379341781,0.04226016279105578,0.07934072499708181,-0.09530817959183767,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_off_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_off,long,71,310,71,310,-0.04832411890469179,-0.03905432330803305,0.0748299945677228,0.05819042235773203,-0.15047629585043465,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_off_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_off,medium,35,166,35,166,-0.09777437192814051,-0.08777019879045966,0.07056863305159823,0.07761036470070146,-0.13085354215842418,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_on_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_on,fast,0,2,0,2,,-0.028650076817553383,,0.014694538080738468,,,,,,,1.0,sample_blocked,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_on_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_on,long,4,20,4,20,-0.04372371392123048,-0.07607206866224994,0.042923342861133605,0.0408974402524258,0.7855437910814947,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_risk_on_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,risk_on,medium,6,25,6,25,-0.08231418666677671,-0.10407079888603586,0.10566523568875556,0.05701007844550439,0.3202688406023928,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_transition_fast,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,transition,fast,10,45,10,45,-0.07904032814112333,-0.11691148941680231,0.06983504102434583,0.0823857465967321,0.4710769635328446,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_transition_long,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,transition,long,22,126,22,126,-0.06763857180920771,-0.07290784653910767,0.07452835316098941,0.06994085141755964,0.07461548649397311,,,,,,1.0,no_claim,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_stock_vs_market_20d_validation_transition_medium,relative_strength,stock_vs_market_20d,shared_axis_low,,0,0,validation,transition,medium,7,33,7,33,-0.09917772263584677,-0.057786780596481936,0.07812747960505835,0.054167973032083226,-0.7062587484721798,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,relative_strength
shared_axis_low_0_gap_fade_flag_all_all_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,all,all,851,3940,851,3940,,,,,,0.005875440658049354,0.0040609137055837565,1.4468272620446532,1.5453829493994882,0.0018145269524655972,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_all_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,all,all,271,1229,271,1229,,,,,,0.01107011070110701,0.007323026851098454,1.5116851168511685,1.6747035185729686,0.0037470838500085566,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_all_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,all,all,169,797,169,797,,,,,,0.011834319526627219,0.00878293601003764,1.3474218089602705,1.573134328358209,0.003051383516589578,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_all_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,all,all,411,1914,411,1914,,,,,,0.0,0.0,,4.652490886998784,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_off_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_off,all,451,2137,451,2137,,,,,,0.011086474501108648,0.0070191857744501636,1.5794530672579454,1.686775277245963,0.004067288726658485,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_on_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_on,all,199,879,199,879,,,,,,0.0,0.0011376564277588168,0.0,1.4678362573099415,-0.0011376564277588168,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_transition_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,transition,all,201,924,201,924,,,,,,0.0,0.0,,4.588089330024814,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_all_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,all,fast,103,478,103,478,,,,,,0.0,0.0041841004184100415,0.0,0.9207729468599034,-0.0041841004184100415,1.0,no_claim,missing reasons retained in aligned panels,price_structure
