sequence_id,sequence_family,shared_axis,anchor_family,relative_window,required_states,forbidden_states,order_constraints,split,regime_bucket,duration_bucket,winner_count,control_count,winner_sequence_rate,control_sequence_rate,lift,odds_ratio,absolute_rate_difference,train_lift,validation_lift,robustness_lift,split_stability,near_winner_lift,false_repair_lift,feature_non_missing_coverage,multiple_test_family,claim_status
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,all,all,851,3940,0.8507638072855465,0.7692893401015228,1.1059087432217265,1.7047996041563582,0.08147446718402362,1.1374892390763995,1.192818134062819,1.0532448398815608,same_positive_sign_all_splits,1.0158773880315757,1.1495841636978448,1.0,S2_repair_to_money_confirmation,sequence_supported_universal_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,all,all,271,1229,0.8450184501845018,0.7428803905614321,1.1374892390763995,1.870935960591133,0.10213805962306977,1.1374892390763995,,,not_stable_or_sample_blocked,0.9953342321884757,1.192167842731059,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,all,all,169,797,0.893491124260355,0.7490589711417817,1.192818134062819,2.7480040710166236,0.14443215311857338,,1.192818134062819,,not_stable_or_sample_blocked,1.013768775603095,1.2295749416426904,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,all,all,411,1914,0.8369829683698297,0.7946708463949843,1.0532448398815608,1.3199522887988218,0.04231212197484535,,,1.0532448398815608,not_stable_or_sample_blocked,1.0198145937327232,1.0886516963713357,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_off,all,451,2137,0.8669623059866962,0.7655591951333646,1.1324562639936244,1.9830392921801971,0.10140311085333165,1.181198683641924,1.1832151300236406,1.0730858160363568,same_positive_sign_all_splits,1.0111611385130548,1.1932030979077561,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_on,all,199,879,0.8190954773869347,0.7417519908987485,1.1042713567839197,1.5618012911352541,0.07734348648818612,1.121584008097166,1.2129032258064518,1.0871087731312157,same_positive_sign_all_splits,1.0746997398339213,1.123199954998875,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,transition,all,201,924,0.845771144278607,0.8041125541125541,1.0518069142845665,1.3213244948281937,0.04165859016605289,1.0746606334841629,1.2071005917159765,0.9505772005772006,not_stable_or_sample_blocked,0.9941063911213166,1.0856625961103574,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,all,fast,103,478,0.883495145631068,0.8075313807531381,1.0940691181648976,1.751875808538163,0.07596376487792988,1.1111111111111112,1.1127717391304348,1.082737845032927,same_positive_sign_all_splits,1.040829897592765,1.124106589547614,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,all,long,541,2553,0.8465804066543438,0.7583235409322366,1.1163841829486258,1.7509442772085573,0.08825686572210711,1.161746594160335,1.2251171508903467,1.0543461318647063,same_positive_sign_all_splits,1.020066834816022,1.1640480591497226,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,all,medium,207,909,0.8454106280193237,0.7799779977997799,1.083890353835776,1.5260042283298096,0.06543263021954371,1.0866666666666667,1.1733333333333333,1.0294577685088633,same_positive_sign_all_splits,0.9915014164305949,1.1177464627370108,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_off,all,197,939,0.8730964467005076,0.8136315228966986,1.0730858160363568,1.5529180933328204,0.05946492380380897,,,1.0730858160363568,not_stable_or_sample_blocked,1.033887689186789,1.1394648541684589,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_on,all,137,635,0.8029197080291971,0.7385826771653543,1.0871087731312157,1.4249782166715075,0.06433703086384279,,,1.0871087731312157,not_stable_or_sample_blocked,1.0667361835245046,1.1045240653599615,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,transition,all,77,340,0.8051948051948052,0.8470588235294118,0.9505772005772006,0.7337731313244256,-0.04186401833460651,,,0.9505772005772006,not_stable_or_sample_blocked,0.9580798947887555,0.9293603592669014,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_off,all,134,652,0.8134328358208955,0.6886503067484663,1.181198683641924,1.9440554864882549,0.12478252907242926,1.181198683641924,,,not_stable_or_sample_blocked,0.9864253393665159,1.2155535879922423,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_on,all,52,197,0.8653846153846154,0.7715736040609137,1.121584008097166,1.8100546448087431,0.09381101132370173,1.121584008097166,,,not_stable_or_sample_blocked,1.0682091346153846,1.161242603550296,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,transition,all,85,380,0.8823529411764706,0.8210526315789474,1.0746606334841629,1.576152380952381,0.061300309597523195,1.0746606334841629,,,not_stable_or_sample_blocked,0.9631791647956893,1.1557580778790388,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,risk_off,all,120,546,0.9166666666666666,0.7747252747252747,1.1832151300236406,3.06892674425142,0.14194139194139188,,1.1832151300236406,,not_stable_or_sample_blocked,0.9845679012345679,1.222222222222222,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,risk_on,all,10,47,0.8,0.6595744680851063,1.2129032258064518,1.7809523809523808,0.1404255319148937,,1.2129032258064518,,not_stable_or_sample_blocked,1.2000000000000002,1.1520000000000001,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,transition,all,39,204,0.8461538461538461,0.7009803921568627,1.2071005917159765,2.208791208791209,0.14517345399698345,,1.2071005917159765,,not_stable_or_sample_blocked,1.1987179487179487,1.2382739212007505,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,all,fast,61,281,0.9016393442622951,0.8327402135231317,1.082737845032927,1.729539117598819,0.06889913073916343,,,1.082737845032927,not_stable_or_sample_blocked,1.0857769568229048,1.0911142789261108,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,all,long,266,1274,0.8383458646616542,0.7951334379905809,1.0543461318647063,1.325672388275522,0.04321242667107328,,,1.0543461318647063,not_stable_or_sample_blocked,1.0116577501445922,1.089725791583834,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,all,medium,84,359,0.7857142857142857,0.7632311977715878,1.0294577685088633,1.1196278245458573,0.022483087942697932,,,1.0294577685088633,not_stable_or_sample_blocked,1.0078817733990149,1.0717753120665743,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,all,fast,18,80,0.8333333333333334,0.75,1.1111111111111112,1.500590318772137,0.08333333333333337,1.1111111111111112,,,not_stable_or_sample_blocked,0.913978494623656,1.2162162162162162,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,all,long,178,823,0.8370786516853933,0.7205346294046172,1.161746594160335,1.9682007053817485,0.1165440222807761,1.161746594160335,,,not_stable_or_sample_blocked,1.0190522716170005,1.2175689479060265,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,all,medium,75,326,0.8666666666666667,0.7975460122699386,1.0866666666666667,1.5924504158669226,0.0691206543967281,1.0866666666666667,,,not_stable_or_sample_blocked,0.9541284403669725,1.1196396396396397,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,all,fast,24,117,0.875,0.7863247863247863,1.1127717391304348,1.6934362934362936,0.0886752136752137,,1.1127717391304348,,not_stable_or_sample_blocked,1.0081521739130435,1.1375,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,all,long,97,456,0.8865979381443299,0.7236842105263158,1.2251171508903467,2.878971255673222,0.16291372761801404,,1.2251171508903467,,not_stable_or_sample_blocked,1.0330793366203495,1.2670537583441954,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,all,medium,48,224,0.9166666666666666,0.78125,1.1733333333333333,2.7891737891737893,0.13541666666666663,,1.1733333333333333,,not_stable_or_sample_blocked,1.0,1.1876811594202898,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_off,fast,66,311,0.9696969696969697,0.819935691318328,1.1826500297088531,5.705283757338552,0.14976127837864173,1.6153846153846154,1.1864406779661016,1.1520947176684881,same_positive_sign_all_splits,1.1302837290098438,1.1934731934731935,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_off,long,292,1398,0.8356164383561644,0.751788268955651,1.1115050245689035,1.6660293836492786,0.08382816940051341,1.2108686702346645,1.1821145211882649,1.0018148820326678,same_positive_sign_all_splits,0.9685554171855542,1.1913502935420743,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_off,medium,93,428,0.8924731182795699,0.7710280373831776,1.1575105897686542,2.3700742021468195,0.12144508089639228,1.0076404494382023,1.1944973544973545,1.2349914236706687,same_positive_sign_all_splits,1.0606202275206482,1.170318523026983,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_on,fast,13,55,0.7692307692307693,0.8545454545454545,0.900163666121113,0.5368421052631579,-0.08531468531468522,1.2352941176470589,,0.6530612244897959,not_stable_or_sample_blocked,0.8831908831908832,0.904977375565611,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_on,long,132,610,0.8257575757575758,0.7377049180327869,1.1193602693602693,1.6600703709825961,0.08805265772478887,1.050830889540567,1.5384615384615383,1.1248703715000306,same_positive_sign_all_splits,1.1288281753707288,1.1242504197649317,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,risk_on,medium,54,214,0.8148148148148148,0.7242990654205608,1.1249701314217442,1.6216505894962487,0.090515749394254,1.2185185185185186,1.0416666666666665,1.0862018240659017,same_positive_sign_all_splits,0.9972360420121614,1.1857874134296897,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,transition,fast,24,112,0.7083333333333334,0.75,0.9444444444444445,0.7869822485207102,-0.04166666666666663,0.7916666666666666,1.0161290322580645,1.0507246376811594,not_stable_or_sample_blocked,0.8904761904761905,1.0136494252873562,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,transition,long,117,545,0.8974358974358975,0.7981651376146789,1.124373710580607,2.141492537313433,0.09927075982121858,1.1140265630061548,1.3016528925619835,1.0552830188679245,same_positive_sign_all_splits,1.071819176084579,1.1490534387730649,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,all,transition,medium,60,267,0.8,0.8389513108614233,0.9535714285714285,0.751804008908686,-0.03895131086142323,1.0903703703703702,1.1785714285714284,0.6239316239316239,not_stable_or_sample_blocked,0.8708860759493672,0.9918128654970761,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_off,fast,48,220,0.9583333333333334,0.8318181818181818,1.1520947176684881,3.801089918256131,0.12651515151515158,,,1.1520947176684881,not_stable_or_sample_blocked,1.1533923303834808,1.1691666666666667,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_off,long,116,575,0.8275862068965517,0.8260869565217391,1.0018148820326678,0.9949219050550127,0.0014992503748125774,,,1.0018148820326678,not_stable_or_sample_blocked,0.9494252873563218,1.0788775652659501,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_off,medium,33,144,0.9090909090909091,0.7361111111111112,1.2349914236706687,3.150234741784037,0.1729797979797979,,,1.2349914236706687,not_stable_or_sample_blocked,1.2207792207792207,1.308539944903581,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_on,fast,7,32,0.5714285714285714,0.875,0.6530612244897959,0.2030075187969925,-0.3035714285714286,,,0.6530612244897959,not_stable_or_sample_blocked,0.6785714285714286,0.6530612244897959,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_on,long,97,461,0.8247422680412371,0.7331887201735358,1.1248703715000306,1.6782865583456423,0.09155354786770131,,,1.1248703715000306,not_stable_or_sample_blocked,1.1312343271106158,1.1282932416953035,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,risk_on,medium,33,142,0.7878787878787878,0.7253521126760564,1.0862018240659017,1.3484702093397745,0.06252667520273147,,,1.0862018240659017,not_stable_or_sample_blocked,0.9762845849802372,1.1493761140819965,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,transition,fast,6,29,0.8333333333333334,0.7931034482758621,1.0507246376811594,1.0141843971631206,0.04022988505747127,,,1.0507246376811594,not_stable_or_sample_blocked,1.0256410256410258,1.0294117647058825,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,transition,long,53,238,0.8867924528301887,0.8403361344537815,1.0552830188679245,1.403222712449645,0.04645631837640718,,,1.0552830188679245,not_stable_or_sample_blocked,1.0473324658425505,1.0241828328461335,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,robustness,transition,medium,18,73,0.5555555555555556,0.8904109589041096,0.6239316239316239,0.1603053435114504,-0.334855403348554,,,0.6239316239316239,not_stable_or_sample_blocked,0.6704980842911877,0.6262626262626263,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_off,fast,4,21,1.0,0.6190476190476191,1.6153846153846154,5.666666666666667,0.38095238095238093,1.6153846153846154,,,not_stable_or_sample_blocked,1.2,1.6,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_off,long,105,513,0.819047619047619,0.6764132553606238,1.2108686702346645,2.1254012174875485,0.14263436368699522,1.2108686702346645,,,not_stable_or_sample_blocked,1.0069467787114845,1.251806822019588,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_off,medium,25,118,0.76,0.7542372881355932,1.0076404494382023,0.9888268156424581,0.0057627118644068,1.0076404494382023,,,not_stable_or_sample_blocked,0.8756521739130435,1.0051612903225806,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_on,fast,6,21,1.0,0.8095238095238095,1.2352941176470589,3.342857142857143,0.19047619047619047,1.2352941176470589,,,not_stable_or_sample_blocked,1.1,1.2727272727272727,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_on,long,31,129,0.8064516129032258,0.7674418604651163,1.050830889540567,1.2025512176265944,0.039009752438109446,1.050830889540567,,,not_stable_or_sample_blocked,1.0339123242349049,1.092282564311964,1.0,S2_repair_to_money_confirmation,no_claim
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,risk_on,medium,15,47,0.9333333333333333,0.7659574468085106,1.2185185185185186,3.045662100456621,0.16737588652482271,1.2185185185185186,,,not_stable_or_sample_blocked,1.1199999999999999,1.2444444444444445,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,transition,fast,8,38,0.625,0.7894736842105263,0.7916666666666666,0.4379391100702576,-0.16447368421052633,0.7916666666666666,,,not_stable_or_sample_blocked,0.6640625,0.9375,1.0,S2_repair_to_money_confirmation,sample_blocked_occurrence_count
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,transition,long,42,181,0.9047619047619048,0.8121546961325967,1.1140265630061548,2.0011299435028245,0.09260720862930805,1.1140265630061548,,,not_stable_or_sample_blocked,1.0398009950248757,1.2003771805752004,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,train,transition,medium,35,161,0.9142857142857143,0.8385093167701864,1.0903703703703702,1.8160253031101738,0.0757763975155279,1.0903703703703702,,,not_stable_or_sample_blocked,0.9333333333333333,1.1523809523809523,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,risk_off,fast,14,70,1.0,0.8428571428571429,1.1864406779661016,5.605042016806723,0.15714285714285714,,1.1864406779661016,,not_stable_or_sample_blocked,1.0512820512820513,1.1515151515151514,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
S2_repair_money_vwap_v0,S2_repair_to_money_confirmation,shared_axis_low,first_ema60_reclaim,0:+80,ema60_reclaim -> amount_ratio_20d>=1.5 -> vwap_or_range_hold,,money confirmation must occur after reclaim,validation,risk_off,long,71,310,0.8732394366197183,0.7387096774193549,1.1821145211882649,2.3363146428161907,0.13452975920036336,,1.1821145211882649,,not_stable_or_sample_blocked,0.9341631182443497,1.2511325261510582,1.0,S2_repair_to_money_confirmation,sequence_regime_conditional_candidate
