family_id,grid_cell_id,parameter_hash,split,row_scope,row_key,instrument_id,decision_date,MFE_120,MAE_20,forward_big_winner_120d,fast_fail_flag,false_repair_flag,diagnostic_only_flag,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002261_2025-06-20,SZ002261,2025-06-20,0.5697995853489979,-0.011748445058742174,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002261_2025-07-07,SZ002261,2025-07-07,0.5260329190460196,-0.007725898555592914,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002261_2025-07-22,SZ002261,2025-07-22,0.4664299548095545,-0.015493867010974882,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002261_2025-09-22,SZ002261,2025-09-22,0.12111959287531815,-0.16030534351145032,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002262_2024-09-13,SZ002262,2024-09-13,0.21317666806546387,-0.05665127989928653,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600378_2025-01-09,SH600378,2025-01-09,0.10358146067415719,-0.043890449438202195,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600378_2024-06-27,SH600378,2024-06-27,0.19562243502052,-0.1398768809849521,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600988_2024-10-21,SH600988,2024-10-21,0.6031187122736419,-0.16750503018108642,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ300085_2025-11-18,SZ300085,2025-11-18,0.2159635666347075,-0.11505273250239689,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600515_2024-12-02,SH600515,2024-12-02,0.004608294930875667,-0.14055299539170507,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002273_2025-03-12,SZ002273,2025-03-12,0.17774154097024053,-0.3872808805544232,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002281_2025-09-25,SZ002281,2025-09-25,0.42126818246010456,-0.1789295297274397,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002281_2024-11-05,SZ002281,2024-11-05,0.3073096885813149,-0.13992214532871972,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002281_2025-11-19,SZ002281,2025-11-19,3.2231348391512666,-0.07597535934291577,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002281_2025-02-14,SZ002281,2025-02-14,0.17309220985691565,-0.032193958664546884,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002281_2025-06-25,SZ002281,2025-06-25,0.5775412231266959,-0.08161135462325186,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002294_2025-09-05,SZ002294,2025-09-05,0.12369519832985398,-0.1358733472512177,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002294_2024-12-02,SZ002294,2024-12-02,0.42500000000000004,-0.0943452380952381,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002294_2025-04-30,SZ002294,2025-04-30,0.6167709637046308,-0.10488110137672102,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002294_2025-06-05,SZ002294,2025-06-05,0.41893673110720564,-0.01427943760984196,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002294_2024-04-15,SZ002294,2024-04-15,0.3265232974910395,-0.04480286738351258,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002311_2024-09-05,SZ002311,2024-09-05,0.4033816425120773,-0.10386473429951681,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH601901_2025-10-15,SH601901,2025-10-15,0.044554455445544594,-0.012376237623762387,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ000807_2024-07-05,SZ000807,2024-07-05,0.2668711656441718,-0.15874233128834347,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002603_2024-12-02,SZ002603,2024-12-02,0.029239766081871288,-0.08070175438596494,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH603259_2025-09-01,SH603259,2025-09-01,0.04315886134067948,-0.12112029384756673,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ300919_2025-01-02,SZ300919,2025-01-02,0.1461852067559697,-0.05882352941176483,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002353_2025-03-13,SZ002353,2025-03-13,0.4024599542334095,-0.23398169336384433,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002353_2025-08-21,SZ002353,2025-08-21,1.3262582056892778,-0.027352297592997843,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002371_2025-01-03,SZ002371,2025-01-03,0.26465402468425014,-0.009535461120506739,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002371_2024-11-18,SZ002371,2024-11-18,0.12205088912300854,-0.11458034032500097,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-05-21,SZ002384,2025-05-21,1.9454111224837938,-0.06618901398839983,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2024-10-17,SZ002384,2024-10-17,0.6575342465753424,-0.00397702165267344,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-01-03,SZ002384,2025-01-03,0.5758318739054291,-0.018213660245183894,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-02-12,SZ002384,2025-02-12,0.8130896226415094,-0.16155660377358494,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-11-17,SZ002384,2025-11-17,2.253182461103253,-0.1271570014144272,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-07-08,SZ002384,2025-07-08,1.0486048604860487,-0.012151215121512182,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2024-08-22,SZ002384,2024-08-22,0.6721973094170404,-0.1744394618834081,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2025-09-08,SZ002384,2025-09-08,0.8262471220260936,-0.06830391404451275,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002384_2024-06-21,SZ002384,2024-06-21,0.9626315789473683,-0.03473684210526318,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002532_2025-04-15,SZ002532,2025-04-15,0.7101865136298422,-0.03443328550932556,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002602_2024-07-05,SZ002602,2024-07-05,0.5701492537313433,-0.11044776119402988,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH601077_2024-07-05,SH601077,2024-07-05,0.22746781115879822,0.0,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH601021_2024-04-30,SH601021,2024-04-30,0.18724168912848138,-0.06864330637915539,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH601865_2024-12-02,SH601865,2024-12-02,0.028152718858465153,-0.22483609718472808,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600372_2025-10-30,SH600372,2025-10-30,0.39901071723000814,-0.018961253091508645,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002409_2025-02-21,SZ002409,2025-02-21,0.03284438775510212,-0.060267857142857206,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002414_2025-10-30,SZ002414,2025-10-30,0.3159010600706713,-0.16607773851590102,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002414_2025-02-26,SZ002414,2025-02-26,0.6305125148986888,-0.07032181168057217,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002414_2025-03-28,SZ002414,2025-03-28,0.7164366373902133,-0.15307402760351319,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002414_2024-09-05,SZ002414,2024-09-05,0.521311475409836,-0.06229508196721312,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002422_2025-02-11,SZ002422,2025-02-11,0.47852073216286883,-0.031751961150541574,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002422_2025-08-06,SZ002422,2025-08-06,0.11534276387377584,-0.0571273122959739,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002422_2024-09-24,SZ002422,2024-09-24,0.3292778649921506,-0.0011773940345369827,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002422_2025-01-02,SZ002422,2025-01-02,0.3839160839160838,-0.08076923076923082,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002423_2025-07-10,SZ002423,2025-07-10,0.16704805491990848,-0.07246376811594202,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002423_2025-01-10,SZ002423,2025-01-10,0.20617696160267096,-0.010016694490818101,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-07-07,SZ002463,2025-07-07,0.8580901856763925,-0.0017683465959329459,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SH600160_2024-09-24,SH600160,2024-09-24,0.5137772675086107,-0.012629161882893314,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002444_2024-08-23,SZ002444,2024-08-23,0.48272884283246986,-0.020725388601036343,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002444_2024-05-07,SZ002444,2024-05-07,0.3687399030694669,-0.014943457189014575,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002444_2025-01-21,SZ002444,2025-01-21,0.0006151953245157049,-0.0987388495847431,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002456_2025-02-25,SZ002456,2025-02-25,0.0156462585034014,-0.15578231292516997,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002456_2025-07-03,SZ002456,2025-07-03,0.2904347826086957,-0.040000000000000036,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002459_2024-12-02,SZ002459,2024-12-02,0.013180515759312339,-0.20229226361031516,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002459_2025-01-02,SZ002459,2025-01-02,0.04606240713224352,-0.1158989598811293,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002460_2024-10-16,SZ002460,2024-10-16,0.46618985695708703,-0.03966189856957092,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002460_2024-07-22,SZ002460,2024-07-22,0.6027007818052594,-0.08102345415778256,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002460_2024-12-17,SZ002460,2024-12-17,0.046499053798323864,-0.11381454447147876,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-02-11,SZ002463,2025-02-11,0.5120560020741509,-0.20300751879699253,True,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-09-05,SZ002463,2025-09-05,0.34129103188314747,-0.09109470708339884,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-06-20,SZ002463,2025-06-20,0.9900568181818181,-0.03385416666666663,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2024-08-21,SZ002463,2024-08-21,0.3998170173833486,-0.1140591643793839,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-10-15,SZ002463,2025-10-15,0.438583493850941,-0.06978811675803809,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2024-07-22,SZ002463,2024-07-22,0.28607453068086297,-0.1765200336228635,False,True,True,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-07-22,SZ002463,2025-07-22,0.6721702804853789,-0.03182812810821567,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2025-06-05,SZ002463,2025-06-05,1.4141298104537623,-0.004882251579552022,True,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,matched_baseline_diagnostic_sample,SZ002463_2024-06-20,SZ002463,2024-06-20,0.2803347280334727,-0.05941422594142265,False,False,False,True,diagnostic_only_original_frozen_baseline_quality_failed
