arm_id,decision_date,U_t_decision_n,topk_n,topk_instrument_list_json,top30_gross_close_to_close_return,equal_weight_gross_close_to_close_return,top30_minus_equal_weight,score_coverage_rate,status
M1_LIGHTGBM_ALPHA158,2023-09-11,487,30,"[""SH600895"",""SZ300045"",""SZ300751"",""SZ002555"",""SZ300058"",""SH601727"",""SH600188"",""SH600348"",""SH600489"",""SH600546"",""SH600765"",""SH600985"",""SH600998"",""SH601088"",""SH601799"",""SH601808"",""SH603160"",""SZ000893"",""SZ000983"",""SZ002128"",""SZ300034"",""SH600018"",""SH600023"",""SH600028"",""SH600036"",""SH600060"",""SH600066"",""SH600085"",""SH600089"",""SH600104""]",-0.001236100912016506,-0.0024295190489481374,0.0011934181369316315,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-12,487,30,"[""SZ300751"",""SZ300769"",""SH600039"",""SH603000"",""SZ300476"",""SH600188"",""SH600489"",""SH600765"",""SH600985"",""SH601168"",""SH601699"",""SZ000895"",""SZ000983"",""SH601598"",""SZ002517"",""SH600004"",""SH600010"",""SH600011"",""SH600025"",""SH600027"",""SH600030"",""SH600061"",""SH600089"",""SH600160"",""SH600166"",""SH600183"",""SH600256"",""SH600298"",""SH600348"",""SH600369""]",-0.004927442017166565,-0.007941556386976205,0.0030141143698096404,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-13,487,30,"[""SZ300418"",""SH603000"",""SZ300212"",""SZ300058"",""SH600188"",""SH600989"",""SH601699"",""SZ000893"",""SZ000983"",""SZ002353"",""SZ300002"",""SZ300033"",""SH600016"",""SH600018"",""SH600019"",""SH600023"",""SH600153"",""SH600160"",""SH600256"",""SH600309"",""SH600348"",""SH600398"",""SH600426"",""SH600546"",""SH600583"",""SH600585"",""SH600702"",""SH600779"",""SH600801"",""SH600803""]",0.008668707493537415,-0.00038850005224009583,0.009057207545777511,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-14,487,30,"[""SZ000032"",""SZ300274"",""SZ300751"",""SZ002517"",""SH600570"",""SH600763"",""SZ300769"",""SH600256"",""SH600348"",""SH600350"",""SH600415"",""SH600489"",""SH600674"",""SH600938"",""SH600985"",""SH600998"",""SH601088"",""SH601225"",""SH601699"",""SH601728"",""SH601808"",""SH601898"",""SZ000893"",""SZ000975"",""SZ000983"",""SZ002128"",""SH603000"",""SH600011"",""SH600026"",""SH600028""]",-0.006751684295401598,-0.002431000175509837,-0.004320684119891761,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-15,487,30,"[""SZ300751"",""SZ000032"",""SZ002555"",""SZ300033"",""SZ300308"",""SZ300418"",""SZ300769"",""SH600763"",""SH603000"",""SZ002153"",""SH600362"",""SH600583"",""SH600674"",""SH600801"",""SH600998"",""SH601225"",""SH601728"",""SH601857"",""SH603160"",""SZ000975"",""SZ001965"",""SZ002353"",""SZ300765"",""SH603659"",""SZ300002"",""SZ300212"",""SH600011"",""SH600016"",""SH600018"",""SH600019""]",0.0014188990384961168,0.002001741226004519,-0.0005828421875084021,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-18,487,30,"[""SH601127"",""SZ000032"",""SZ300308"",""SZ300394"",""SZ300502"",""SZ300769"",""SZ300751"",""SZ300212"",""SZ300002"",""SH603659"",""SZ300604"",""SH600418"",""SH600100"",""SH600415"",""SH600985"",""SH603160"",""SZ300832"",""SZ003031"",""SZ300045"",""SH600009"",""SH600011"",""SH600027"",""SH600060"",""SH600085"",""SH600132"",""SH600196"",""SH600233"",""SH600276"",""SH600378"",""SH600426""]",-0.004429491256208469,-0.003721065392267835,-0.0007084258639406343,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-19,487,30,"[""SZ300308"",""SZ300502"",""SZ300045"",""SH600188"",""SH600256"",""SH600348"",""SH600801"",""SH600873"",""SH600998"",""SH601728"",""SH601857"",""SZ002821"",""SZ300251"",""SH600584"",""SH601698"",""SZ000733"",""SZ300474"",""SH600015"",""SH600016"",""SH600018"",""SH600019"",""SH600039"",""SH600104"",""SH600111"",""SH600118"",""SH600219"",""SH600295"",""SH600352"",""SH600482"",""SH600536""]",-0.0012281708923789362,-0.00501619352628257,0.003788022633903634,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-20,487,30,"[""SH600536"",""SZ300308"",""SZ300002"",""SZ300033"",""SH600895"",""SZ300045"",""SZ002129"",""SZ300140"",""SZ300474"",""SH600177"",""SH600415"",""SH601127"",""SZ002353"",""SZ002821"",""SZ300765"",""SZ300346"",""SH600009"",""SH600023"",""SH600089"",""SH600111"",""SH600118"",""SH600132"",""SH600153"",""SH600298"",""SH600329"",""SH600352"",""SH600372"",""SH600406"",""SH600418"",""SH600460""]",-0.0023293141392059626,-0.006830445187249043,0.00450113104804308,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-21,487,30,"[""SZ002153"",""SZ300033"",""SZ300308"",""SZ300212"",""SZ300045"",""SH600177"",""SH600377"",""SH600801"",""SH600873"",""SH601699"",""SH601872"",""SZ000895"",""SZ000932"",""SH600415"",""SH600702"",""SH603000"",""SH603589"",""SZ000733"",""SZ300251"",""SZ300896"",""SH600004"",""SH600016"",""SH600019"",""SH600023"",""SH600025"",""SH600026"",""SH600028"",""SH600030"",""SH600036"",""SH600048""]",0.014723587622089933,0.014273818154927238,0.00044976946716269485,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-22,487,30,"[""SZ000988"",""SZ300604"",""SZ300394"",""SZ300418"",""SH600415"",""SZ300002"",""SH600873"",""SZ300573"",""SH600895"",""SH600009"",""SH600030"",""SH600039"",""SH600061"",""SH600089"",""SH600132"",""SH600166"",""SH600176"",""SH600196"",""SH600221"",""SH600298"",""SH600309"",""SH600352"",""SH600369"",""SH600487"",""SH600515"",""SH600517"",""SH600536"",""SH600570"",""SH600588"",""SH600600""]",-0.007492848144223293,-0.005159871441615006,-0.002332976702608287,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-25,487,30,"[""SH603688"",""SH600415"",""SH600256"",""SH601699"",""SZ300765"",""SZ300776"",""SH600779"",""SZ000733"",""SH600009"",""SH600010"",""SH600011"",""SH600025"",""SH600026"",""SH600027"",""SH600028"",""SH600030"",""SH600031"",""SH600039"",""SH600048"",""SH600089"",""SH600111"",""SH600161"",""SH600166"",""SH600309"",""SH600348"",""SH600369"",""SH600372"",""SH600418"",""SH600482"",""SH600487""]",-0.004838496670223928,-0.004282364515024496,-0.0005561321551994323,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-26,487,30,"[""SZ300045"",""SZ300896"",""SH600873"",""SH600985"",""SH601127"",""SH601872"",""SZ300573"",""SZ301236"",""SH600779"",""SH600004"",""SH600009"",""SH600010"",""SH600016"",""SH600019"",""SH600023"",""SH600026"",""SH600028"",""SH600030"",""SH600031"",""SH600036"",""SH600039"",""SH600050"",""SH600060"",""SH600096"",""SH600104"",""SH600132"",""SH600183"",""SH600188"",""SH600196"",""SH600219""]",-0.004604404792189598,0.00293139854649362,-0.0075358033386832175,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-27,487,30,"[""SH603606"",""SZ300045"",""SH600256"",""SH601077"",""SH601699"",""SH601825"",""SH601939"",""SZ002595"",""SZ002821"",""SZ300759"",""SZ300776"",""SZ300866"",""SH600004"",""SH600009"",""SH600010"",""SH600011"",""SH600019"",""SH600023"",""SH600026"",""SH600027"",""SH600030"",""SH600050"",""SH600089"",""SH600096"",""SH600118"",""SH600153"",""SH600166"",""SH600176"",""SH600177"",""SH600183""]",0.006233361008344218,0.001612234886565238,0.004621126121778981,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-09-28,487,30,"[""SZ300207"",""SH601127"",""SZ300776"",""SZ300866"",""SH600023"",""SH600027"",""SH600028"",""SH600030"",""SH600060"",""SH600061"",""SH600104"",""SH600118"",""SH600153"",""SH600176"",""SH600177"",""SH600183"",""SH600219"",""SH600329"",""SH600352"",""SH600369"",""SH600378"",""SH600418"",""SH600436"",""SH600482"",""SH600497"",""SH600517"",""SH600519"",""SH600522"",""SH600600"",""SH600606""]",0.004247111065584856,-0.0021631475569091323,0.006410258622493988,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-09,487,30,"[""SH601127"",""SZ300122"",""SH600816"",""SH600418"",""SZ300045"",""SH600025"",""SH600060"",""SH600161"",""SH600377"",""SH601799"",""SZ300207"",""SZ300558"",""SZ300144"",""SZ300251"",""SH600009"",""SH600016"",""SH600019"",""SH600039"",""SH600066"",""SH600118"",""SH600160"",""SH600166"",""SH600177"",""SH600188"",""SH600221"",""SH600372"",""SH600378"",""SH600482"",""SH600546"",""SH600606""]",-0.002079655206762254,-0.0070985369084286265,0.005018881701666372,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-10,487,30,"[""SH601127"",""SZ300339"",""SH601155"",""SH600938"",""SZ002821"",""SZ300759"",""SH603737"",""SH600000"",""SH600009"",""SH600010"",""SH600011"",""SH600015"",""SH600018"",""SH600026"",""SH600027"",""SH600028"",""SH600030"",""SH600031"",""SH600036"",""SH600061"",""SH600089"",""SH600111"",""SH600118"",""SH600132"",""SH600153"",""SH600176"",""SH600177"",""SH600183"",""SH600188"",""SH600196""]",0.0020224540960043667,0.00045771685456885773,0.001564737241435509,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-11,487,30,"[""SH600895"",""SZ300045"",""SH603160"",""SZ000066"",""SH603659"",""SH603737"",""SZ300144"",""SZ300347"",""SH600025"",""SH600161"",""SH600398"",""SH600900"",""SH601127"",""SH603456"",""SZ002821"",""SZ300122"",""SZ300207"",""SZ300558"",""SZ300573"",""SZ300759"",""SZ300765"",""SZ300866"",""SH600383"",""SH600009"",""SH600010"",""SH600015"",""SH600016"",""SH600023"",""SH600027"",""SH600031""]",0.0032227655484651525,0.006755244415543841,-0.0035324788670786887,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-12,487,30,"[""SZ002756"",""SZ000921"",""SZ000733"",""SZ002738"",""SZ002920"",""SH600060"",""SH601077"",""SH601328"",""SH603160"",""SZ301236"",""SZ300395"",""SH600011"",""SH600018"",""SH600019"",""SH600025"",""SH600050"",""SH600096"",""SH600104"",""SH600153"",""SH600166"",""SH600176"",""SH600177"",""SH600183"",""SH600196"",""SH600233"",""SH600350"",""SH600362"",""SH600377"",""SH600418"",""SH600489""]",-0.003396195087892314,-0.007219573818670693,0.003823378730778379,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-13,488,30,"[""SH603868"",""SZ000733"",""SH601888"",""SH600183"",""SH600900"",""SH601077"",""SH601127"",""SH601288"",""SH601328"",""SH601398"",""SH601939"",""SH601988"",""SH603160"",""SZ300136"",""SZ300573"",""SZ300735"",""SZ301236"",""SH600612"",""SH603688"",""SZ300394"",""SZ300418"",""SH600009"",""SH600011"",""SH600015"",""SH600018"",""SH600023"",""SH600025"",""SH600027"",""SH600160"",""SH600176""]",-0.009948797168908641,-0.008680641042120128,-0.0012681561267885132,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-16,488,30,"[""SH600733"",""SH600839"",""SH600026"",""SH600754"",""SH600816"",""SH601155"",""SH601888"",""SH603659"",""SH603737"",""SH603868"",""SZ000733"",""SZ002049"",""SZ002271"",""SZ002410"",""SZ300308"",""SZ301207"",""SH600383"",""SH600025"",""SH600161"",""SH600256"",""SH600895"",""SZ000338"",""SZ300339"",""SZ300347"",""SZ300558"",""SZ300735"",""SH603688"",""SZ002409"",""SZ300045"",""SZ300223""]",-0.0015963274025125429,0.0023984866617016063,-0.003994814064214149,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-17,488,30,"[""SH600702"",""SH601155"",""SH603737"",""SZ002410"",""SZ300045"",""SZ300308"",""SH600025"",""SH600236"",""SH600733"",""SZ300339"",""SZ301095"",""SH600010"",""SH600027"",""SH600030"",""SH600118"",""SH600166"",""SH600221"",""SH600350"",""SH600377"",""SH600522"",""SH600642"",""SH600674"",""SH600795"",""SH600816"",""SH600862"",""SH600884"",""SH600895"",""SH600938"",""SH600999"",""SH601018""]",-0.011325086327269673,-0.011668386018441867,0.00034329969117219417,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-18,487,30,"[""SH600839"",""SH601127"",""SH600702"",""SH600816"",""SH603737"",""SZ000733"",""SZ002049"",""SZ002129"",""SZ002409"",""SZ002920"",""SZ300012"",""SZ002385"",""SZ300223"",""SH601698"",""SH600733"",""SH600025"",""SH600236"",""SH601898"",""SH601985"",""SZ001289"",""SZ002078"",""SZ002821"",""SZ300339"",""SZ300866"",""SZ301236"",""SH601958"",""SH603806"",""SZ000988"",""SZ300002"",""SZ300476""]",-0.012830863555427641,-0.015332756324078853,0.0025018927686512125,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-19,487,30,"[""SZ000977"",""SH600733"",""SH600839"",""SH600702"",""SH600816"",""SH603737"",""SZ000069"",""SZ000938"",""SZ002049"",""SZ002129"",""SZ002410"",""SZ002920"",""SZ300308"",""SZ300502"",""SZ301039"",""SZ300045"",""SZ300212"",""SZ300223"",""SZ300418"",""SZ300496"",""SZ000063"",""SZ000988"",""SZ300002"",""SH600060"",""SH600100"",""SH600256"",""SH600660"",""SH600900"",""SH601088"",""SH601127""]",-0.01775542017130647,-0.007925077435681004,-0.009830342735625466,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-20,487,30,"[""SZ000977"",""SZ000988"",""SZ300502"",""SH600436"",""SH600702"",""SZ000063"",""SZ000938"",""SZ000999"",""SZ002129"",""SZ002409"",""SZ002410"",""SZ002920"",""SZ300308"",""SZ300496"",""SZ301039"",""SZ300045"",""SZ300207"",""SH601360"",""SH603000"",""SZ000066"",""SZ002384"",""SZ300001"",""SZ300002"",""SZ300003"",""SZ300212"",""SZ300339"",""SZ300418"",""SZ300459"",""SZ002841"",""SZ300223""]",-0.027242113805550618,-0.018505737349553297,-0.00873637645599732,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-23,487,30,"[""SZ000977"",""SZ000988"",""SZ300002"",""SZ300418"",""SZ300476"",""SZ300502"",""SH600010"",""SH600132"",""SH600166"",""SH600536"",""SH600702"",""SH600754"",""SH600816"",""SH601021"",""SH601111"",""SH601360"",""SH601689"",""SH601888"",""SH601958"",""SH603290"",""SH603392"",""SH603659"",""SH603737"",""SH603993"",""SZ000063"",""SZ000069"",""SZ000938"",""SZ002049"",""SZ002129"",""SZ002153""]",0.0072756086243316535,0.00944966141608887,-0.0021740527917572163,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-24,487,30,"[""SZ300502"",""SH600536"",""SH603290"",""SZ000988"",""SZ300002"",""SZ300476"",""SZ000021"",""SZ300212"",""SZ300418"",""SH600895"",""SH603596"",""SZ000786"",""SH603000"",""SZ300595"",""SZ300604"",""SZ300765"",""SZ000066"",""SZ002230"",""SZ300339"",""SZ300759"",""SZ301236"",""SZ002180"",""SH600010"",""SH600015"",""SH600028"",""SH600030"",""SH600061"",""SH600066"",""SH600096"",""SH600153""]",0.017043752580260238,0.006007954730502032,0.011035797849758205,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-25,487,30,"[""SZ000063"",""SZ002841"",""SZ300502"",""SH600100"",""SZ301236"",""SH603290"",""SH603392"",""SH603659"",""SH603806"",""SZ000977"",""SZ000988"",""SZ000999"",""SZ002129"",""SZ002409"",""SZ300002"",""SZ300308"",""SZ300418"",""SH603000"",""SZ000066"",""SZ002230"",""SZ300212"",""SZ300339"",""SZ300476"",""SZ300751"",""SZ300763"",""SZ300459"",""SZ300347"",""SZ300438"",""SZ300769"",""SH600166""]",6.20626398206999e-05,0.0035165479305329125,-0.0034544852907122127,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-26,487,30,"[""SZ000988"",""SZ300418"",""SH600418"",""SZ300285"",""SZ300896"",""SZ000977"",""SH600895"",""SZ300339"",""SZ300394"",""SZ300763"",""SZ301308"",""SZ300003"",""SZ300136"",""SH600546"",""SZ000786"",""SZ000983"",""SZ002230"",""SH600011"",""SH600015"",""SH600023"",""SH600025"",""SH600027"",""SH600028"",""SH600066"",""SH600104"",""SH600132"",""SH600161"",""SH600346"",""SH600350"",""SH600377""]",0.015752528157706062,0.01600967864283634,-0.00025715048513027736,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-27,487,30,"[""SH600418"",""SH601628"",""SH600612"",""SZ002262"",""SZ000800"",""SH600895"",""SZ300347"",""SZ300763"",""SZ300896"",""SZ300957"",""SH600546"",""SZ300769"",""SH600066"",""SH600161"",""SH600985"",""SH601699"",""SZ300122"",""SZ300212"",""SZ300339"",""SZ300394"",""SH600011"",""SH600016"",""SH600018"",""SH600023"",""SH600026"",""SH600031"",""SH600089"",""SH600104"",""SH600132"",""SH600153""]",0.003332209715154022,0.006593411526738597,-0.0032612018115845747,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-30,488,30,"[""SZ300782"",""SZ000063"",""SH603456"",""SH600176"",""SZ300957"",""SZ001979"",""SZ300347"",""SH600161"",""SH600183"",""SZ000800"",""SZ002078"",""SZ002653"",""SZ300122"",""SZ300136"",""SZ300601"",""SZ300679"",""SZ300765"",""SZ300832"",""SZ300866"",""SZ301236"",""SH600546"",""SH600895"",""SZ000983"",""SZ300394"",""SH600004"",""SH600009"",""SH600015"",""SH600019"",""SH600026"",""SH600028""]",0.0031950074257717158,-0.0027415889578344937,0.00593659638360621,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-10-31,488,30,"[""SZ000021"",""SZ002841"",""SZ300502"",""SZ300045"",""SH600183"",""SH600418"",""SH600985"",""SH603087"",""SZ000800"",""SZ002007"",""SZ002294"",""SZ301090"",""SZ301095"",""SH600839"",""SZ300394"",""SZ300763"",""SH600016"",""SH600026"",""SH600039"",""SH600048"",""SH600085"",""SH600118"",""SH600188"",""SH600256"",""SH600295"",""SH600348"",""SH600369"",""SH600377"",""SH600398"",""SH600482""]",-0.009825822482040773,-0.0037414695687134477,-0.0060843529133273256,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-01,489,30,"[""SZ300394"",""SZ300763"",""SZ300308"",""SZ300502"",""SZ300896"",""SZ300957"",""SZ301029"",""SZ300045"",""SZ002230"",""SH600060"",""SH600183"",""SH600879"",""SZ002602"",""SZ002653"",""SZ300009"",""SZ300298"",""SZ300456"",""SZ300765"",""SZ300866"",""SZ301308"",""SH600010"",""SH600015"",""SH600027"",""SH600031"",""SH600036"",""SH600100"",""SH600132"",""SH600236"",""SH600298"",""SH600309""]",-0.013994636836772163,-0.008656039495311072,-0.005338597341461091,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-02,489,30,"[""SZ300763"",""SH600885"",""SH601012"",""SZ300308"",""SZ300502"",""SZ300896"",""SZ300394"",""SZ300045"",""SZ300957"",""SH600060"",""SZ000338"",""SZ000661"",""SZ002007"",""SZ300136"",""SZ300759"",""SZ300782"",""SZ301015"",""SZ301090"",""SZ301095"",""SZ301308"",""SH601698"",""SZ301267"",""SH600009"",""SH600010"",""SH600011"",""SH600015"",""SH600016"",""SH600019"",""SH600030"",""SH600031""]",0.012012503132185277,0.0088293564875833,0.0031831466446019772,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-06,488,30,"[""SH601901"",""SH601127"",""SZ002555"",""SZ002600"",""SZ300759"",""SZ300765"",""SH600839"",""SZ300045"",""SH600879"",""SH601456"",""SZ300751"",""SZ300769"",""SZ002294"",""SZ300088"",""SZ300433"",""SZ300558"",""SZ300679"",""SZ300832"",""SZ301308"",""SZ300207"",""SH600000"",""SH600010"",""SH600019"",""SH600039"",""SH600048"",""SH600066"",""SH600089"",""SH600176"",""SH600177"",""SH600188""]",0.004127094004070386,0.00011839467673572009,0.0040086993273346656,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-07,487,30,"[""SH601901"",""SZ300502"",""SZ301015"",""SZ002600"",""SH600025"",""SH600100"",""SH600879"",""SH601456"",""SZ002241"",""SZ002465"",""SZ002602"",""SZ300088"",""SZ300759"",""SH600027"",""SH600030"",""SH600039"",""SH600060"",""SH600104"",""SH600196"",""SH600221"",""SH600236"",""SH600256"",""SH600298"",""SH600346"",""SH600418"",""SH600426"",""SH600584"",""SH600600"",""SH600606"",""SH600674""]",-0.006433447330103566,-0.0010171106721162681,-0.005416336657987298,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-08,489,30,"[""SZ300364"",""SH601928"",""SH600839"",""SH600100"",""SH600276"",""SH603882"",""SZ000661"",""SZ002415"",""SZ002600"",""SZ300017"",""SZ300347"",""SZ300383"",""SZ300601"",""SZ300604"",""SZ300735"",""SZ300759"",""SZ300765"",""SZ301308"",""SZ000932"",""SH600048"",""SH600161"",""SH600332"",""SH600486"",""SH600519"",""SH600588"",""SH600637"",""SH600663"",""SH600674"",""SH600763"",""SH600845""]",-0.011424358413690546,-0.0006355959229371373,-0.010788762490753409,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-09,488,30,"[""SZ000977"",""SZ300364"",""SZ300735"",""SH600100"",""SH600276"",""SH600733"",""SH601127"",""SH601456"",""SH601699"",""SH601928"",""SZ000625"",""SZ002600"",""SZ002602"",""SZ300347"",""SZ300759"",""SZ300832"",""SH600066"",""SH600023"",""SH600026"",""SH600028"",""SH600036"",""SH600050"",""SH600085"",""SH600089"",""SH600111"",""SH600153"",""SH600160"",""SH600176"",""SH600177"",""SH600188""]",-0.01056638897571247,-0.005465713226199188,-0.005100675749513282,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-10,486,30,"[""SH601601"",""SZ300735"",""SZ000050"",""SH600161"",""SH600276"",""SH600733"",""SH600985"",""SH601456"",""SH601901"",""SH603087"",""SH603728"",""SZ000661"",""SZ002241"",""SZ300383"",""SZ300759"",""SZ300765"",""SZ300832"",""SZ301308"",""SH601127"",""SH600104"",""SH600118"",""SH600132"",""SH600153"",""SH600256"",""SH600350"",""SH600352"",""SH600362"",""SH600378"",""SH600398"",""SH600406""]",-0.002870393346529454,0.0034125432182978187,-0.006282936564827273,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-13,486,30,"[""SZ301236"",""SZ300735"",""SH603087"",""SH603728"",""SZ000009"",""SZ002252"",""SZ002414"",""SZ002600"",""SZ300364"",""SZ300383"",""SZ300765"",""SH600019"",""SH600236"",""SH600372"",""SH600378"",""SH600415"",""SH600487"",""SH600536"",""SH600588"",""SH600600"",""SH600754"",""SH600760"",""SH600871"",""SH600875"",""SH600895"",""SH601233"",""SH601360"",""SH601615"",""SH601799"",""SH601818""]",0.005284854175988585,0.002856430212786007,0.002428423963202578,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-14,486,30,"[""SH601881"",""SH601901"",""SZ002252"",""SZ300496"",""SH600000"",""SH600015"",""SH600030"",""SH600036"",""SH600048"",""SH600066"",""SH600153"",""SH600177"",""SH600183"",""SH600256"",""SH600298"",""SH600369"",""SH600378"",""SH600406"",""SH600482"",""SH600486"",""SH600660"",""SH600663"",""SH600674"",""SH600685"",""SH600690"",""SH600779"",""SH600803"",""SH600848"",""SH600871"",""SH600895""]",0.005618899734690786,0.005699251038102584,-8.03513034117985e-05,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-15,488,30,"[""SZ002920"",""SZ000625"",""SH601127"",""SH600025"",""SZ000009"",""SZ000039"",""SZ300017"",""SZ300364"",""SZ300474"",""SZ300765"",""SZ301236"",""SH600027"",""SH600048"",""SH600061"",""SH600066"",""SH600100"",""SH600160"",""SH600176"",""SH600219"",""SH600221"",""SH600362"",""SH600378"",""SH600415"",""SH600486"",""SH600570"",""SH600583"",""SH600585"",""SH600600"",""SH600637"",""SH600663""]",-0.0052776940011729796,-0.009184961101262339,0.003907267100089359,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-16,487,30,"[""SH601127"",""SZ300735"",""SH600025"",""SH600118"",""SH600161"",""SH600183"",""SH600733"",""SH601881"",""SZ002414"",""SZ002600"",""SZ002916"",""SZ300383"",""SZ300442"",""SZ300474"",""SZ300475"",""SZ300496"",""SZ300759"",""SH600010"",""SH600028"",""SH600030"",""SH600031"",""SH600061"",""SH600066"",""SH600085"",""SH600089"",""SH600104"",""SH600111"",""SH600160"",""SH600177"",""SH600219""]",0.00204424310165147,0.0021612894699755327,-0.00011704636832406265,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-17,487,30,"[""SH600418"",""SZ300502"",""SH600161"",""SH600566"",""SH600795"",""SH603882"",""SZ002429"",""SZ002607"",""SZ300496"",""SZ300759"",""SZ300735"",""SH600000"",""SH600009"",""SH600016"",""SH600019"",""SH600027"",""SH600066"",""SH600096"",""SH600176"",""SH600348"",""SH600406"",""SH600486"",""SH600517"",""SH600570"",""SH600612"",""SH600663"",""SH600699"",""SH600702"",""SH600703"",""SH600741""]",0.007898072316311299,0.004085223698907042,0.003812848617404257,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-21,488,30,"[""SH600699"",""SH601699"",""SH603596"",""SH603728"",""SZ000039"",""SZ000338"",""SZ002156"",""SZ002252"",""SZ002436"",""SZ002465"",""SZ002916"",""SZ002938"",""SZ300442"",""SZ300676"",""SZ300748"",""SH600733"",""SZ300136"",""SH600011"",""SH600015"",""SH600016"",""SH600019"",""SH600026"",""SH600027"",""SH600031"",""SH600036"",""SH600039"",""SH600048"",""SH600061"",""SH600066"",""SH600085""]",-0.013312883030933639,-0.011093384767040424,-0.002219498263893215,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-22,487,30,"[""SZ301308"",""SH600060"",""SH600298"",""SH600699"",""SH601018"",""SH601699"",""SH603087"",""SH603596"",""SH603728"",""SH603882"",""SZ000009"",""SZ000039"",""SZ000338"",""SZ000661"",""SZ002152"",""SZ002436"",""SZ002465"",""SZ002607"",""SZ002916"",""SZ300442"",""SZ300676"",""SZ300748"",""SZ300765"",""SZ301015"",""SH600733"",""SZ300088"",""SZ300136"",""SH600000"",""SH600009"",""SH600010""]",0.013773449514216433,0.00735608141213305,0.006417368102083383,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-24,489,30,"[""SH600298"",""SH600566"",""SH600699"",""SH600985"",""SH601225"",""SH603087"",""SZ002001"",""SZ002603"",""SZ300122"",""SZ300212"",""SH600733"",""SH600839"",""SH603290"",""SZ300136"",""SZ300308"",""SZ300394"",""SZ301236"",""SZ301308"",""SH600011"",""SH600018"",""SH600019"",""SH600026"",""SH600028"",""SH600030"",""SH600050"",""SH600061"",""SH600089"",""SH600100"",""SH600104"",""SH600111""]",0.007468061098673691,-0.003687295549254434,0.011155356647928126,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-28,489,30,"[""SZ000625"",""SZ300475"",""SZ300364"",""SZ300735"",""SZ000800"",""SH600298"",""SH600566"",""SH601567"",""SH603658"",""SZ000338"",""SZ300601"",""SZ300751"",""SZ301236"",""SH600060"",""SH600066"",""SH600089"",""SH600177"",""SH600236"",""SH600276"",""SH600733"",""SH600999"",""SH601066"",""SH601155"",""SH601166"",""SH601298"",""SH601328"",""SH601336"",""SH601456"",""SH601577"",""SH601601""]",-0.008296364309110989,-0.00685651767154387,-0.0014398466375671187,1.0,pass
